Speaker,Brazilian Portuguese (PT)
{f:5:Beatrice},"""Pode‐se dizer que ela foi imbuída com magia para que isso não aconteça. Seja como for, não precisa ter medo. Nem eu, tampouco o Battler, nem ninguém nesta ilha irá roubar sua chave."""
Ushiromiya Ange,"""Mesmo......?"""
Ushiromiya Battler,"""Sim, é verdade. A magia não deixará isso acontecer."""
,A chave dependurada em seu pescoço era como um simples colar.
,"Ange era capaz de tirá‐la a qualquer momento e, caso um adulto tentasse tirar à força, parecia que ela seria tomada com muita facilidade."
,"Contudo, tanto seu irmão quanto a bruxa disseram que ela estava protegida por uma magia que impediria qualquer um roubá‐la..."
Ushiromiya Ange,""".........A magia............existe...mesmo...?"""
,"Mesmo a Ange de seis anos sabia sobre a palavra ""magia""."
,"Entretanto, ela também entendia que não existia magia de verdade, ......e que certos truques de mágica rotineiramente eram chamados de magia."
,"Contudo, seu irmão e a bruxa estavam falando sobre a magia em si."
Ushiromiya Battler,"""Sim. A magia existe."""
Ushiromiya Ange,"""......Mesmo...?"""
{f:5:Beatrice},"""A Maria fala com você sobre isso também, não fala? Bruxa existem, magia existe — ela deve ter dito coisas assim várias vezes."""
,"Realmente, Maria falava sobre isso várias vezes.{n}Quando era parte do jogo, Ange meio que acreditou nela."
,"Porém, Ange era, de certa forma, bem afiada para sua idade, ......e quando ouvia Maria falando alegremente sobre magia, muitas vezes ela pensavam que coisas assim não tinham como existir de verdade."
Ushiromiya Ange,"""Então, ...me mostre."""
{f:5:Beatrice},"""Hmm?"""
Ushiromiya Ange,"""Mostre a magia! Ou não vou acreditar...!"""
Ushiromiya Battler,"""Espera aí... A Beato acabou de chegar na ilha e nem teve tempo de cumprimentar todos na mansão ainda..."""
,Battler falou como se estivesse tentando aliviar as coisas.
,"Ao ouvir isso, Ange teve certeza que magia não existia."
Ushiromiya Ange,"""Bruxas são uma grande mentira...! A Ange sabe disso!"""
Ushiromiya Battler,"""Ei, para. Vai ferir os sentimentos da Beato......"""
{f:5:Beatrice},"""Não, não tem problema. Qualquer um diria isso se encontrasse uma bruxa. Normalmente, eu ignoro provocações de crianças, mas ela é a sua irmã. Acho que devemos fazer um show só pra ela."""
Ushiromiya Battler,"""Tem certeza...?"""
{f:5:Beatrice},"""É claro que tenho. Observe atentamente, Ange."""
Ushiromiya Ange,"""T‐......Tá."""
,"Embora Ange tenha desafiado a bruxa a mostrar do que era capaz, agora que a magia estava para acontecer, ela aparentou estar levemente hesitante."
,"Ela engoliu em seco, olhando diretamente para o rosto da bruxa."
,"A bruxa esticou sua mão esquerda, aproximando‐a da face de Ange.{n}E assim, ela lentamente abriu seus dedos."
,"Ange, pensando que estava prestes a ser transformada em um sapo, recolheu‐se para trás."
,"Contudo, após esperar alguns instantes com seus dentes cerrados, ela percebeu que nada havia acontecido."
,"Por isso, como se o medo tivesse se convertido em fúria, ela começou a discutir."
Ushiromiya Ange,"""Não aconteceu nada."""
{f:5:Beatrice},"""Não tire conclusões precipitadas. Eu ainda não usei minha magia. Vamos, preste atenção na palma da minha mão. Não estou escondendo nada, estou?"""
,"Ah, então era isso que ela estava fazendo...... Agora que finalmente entendeu, Ange verificou ambas as faces da mão da bruxa."
Ushiromiya Ange,"""......Sim. Não tem nada nela."""
{f:5:Beatrice},"""Preste atenção. Eu fecharei meu punho, ......e esticarei meu dedo indicador."""
,Ela esticou seu dedo indicador diante dos olhos de Ange.
,"Ange, recusando‐se a demonstrar qualquer fraqueza ao se retrair, pisou firme no chão e concentrou‐se na ponta do dedo."
{f:5:Beatrice},"""Observe atentamente a ponta do meu dedo. Pronta? Vai ser bem rápido."""
,"A bruxa rapidamente ergueu seu dedo indicador para cima, apontando para o céu."
,"Assim que Ange olhou para cima para ver o dedo erguido, ela balançou para baixo, como se estivesse tentando desviar o olhar dela."
,"Dessa maneira, ...o dedo balançou para cima, baixo, esquerda, direita, esquerda novamente, como se Ange estivesse brincando de {c:86EF9C:Acchi Muite Hoi}."
,"Sentindo como se fosse perder caso não conseguisse acompanhar a ponta do dedo, Ange balançou sua cabeça para cada direção, aparentando estar séria."
,"Desde muito cedo, Ange sempre odiou perder. Ela levava até os jogos mais banais a sério, determinada a não perder para os adultos."
,A mão da bruxa foi se movendo cada vez mais rápido. Ange não a perdeu de vista.
,"Então, o dedo da bruxa, que apontava para cima, repentinamente apontou para baixo, ......e ali ele parou, com seu dedo curvado e sua mão fechada em um simples punho."
,Poderia ser que...algo estivesse para sair de sua mão...?
,"Ange, suspeitando que isso poderia acontecer, acompanhou o movimento do dedo dela com muita atenção. Não haveria chance alguma da mão vazia agarrar alguma coisa."
Ushiromiya Ange,"""..........................."""
{f:5:Beatrice},"""Pronta? Vou abrir a mão..."""
,A bruxa lentamente abriu seu punho direito......{n}E lá......
Ushiromiya Ange,"""............Hã? .........Quê?! .........Como?! Como, onii‐chan?!"""
,A bruxa deu de presente à Ange uma bala em um embrulho adorável.
,"Ange a pegou e desesperadamente procurou por algum tipo de truque, mas não passava de uma bala ordinária qualquer......"
Ushiromiya Ange,"""Como?! Isso foi um truque, não foi, onii‐chan?! Onii‐chan?!!"""
Ushiromiya Battler,"""Não. Foi magia. Você esteve olhando o tempo todo, não?"""
Ushiromiya Ange,"""Nn, .........nnnnnnnn............!"""
,"Eu fiquei olhando o tempo todo, ......então como......?{n}Ela não gostou daquilo, mas foi incapaz de ver tal fato como qualquer outra coisa que não fosse magia."
,"Enquanto a irmãzinha franzia sua testa e mordia seu lábio inferior, seu irmão gentilmente disse a ela que era nada mais nada menos do que magia."
{f:5:Beatrice},"""Já está na hora de eu ir até a mansão para dar meus cumprimentos. Seria bom vir comigo, Battler. Eu sufocaria se fosse sozinha."""
Ushiromiya Battler,"""Tem certeza? Então eu vou. ......E você, Ange? Vai voltar para a casa de hóspedes?"""
Ushiromiya Ange,"""............Q‐Quero ficar com você, onii‐chan."""
,"Ela ainda não era capaz de aceitar. Mas talvez, ......apenas talvez......"
,"Ela ainda aparentava estar mal‐humorada, .........mas parece que ela começou a demonstrar um leve interesse pela bruxa."
{f:5:Beatrice},"""Então, vamos indo? É o retorno da Bruxa Dourada...!"""
Ushiromiya Battler,"""O retorno da neta...da Bruxa Dourada, lembra?"""
{f:5:Beatrice},"""Precisamos muito fazer algo a respeito desse nome...!"""
,"O irmão mais velho e a bruxa realmente pareciam se dar bem.{n}Brincando como se fossem uma dupla de comediantes, os dois seguiram em direção à mansão."
,"Durante todo o percurso, Ange segurou a ponta da manga de seu irmão, tentando garantir que ele não iria esquecer dela..."
