Speaker,Brazilian Portuguese (PT)
Shannon,"""......Is‐......isso não foi...nossa imaginação, foi......?"""
Kumasawa Chiyo,""".............Awawawawawawawawa..."""
,"Shannon e Kumasawa se aproximaram juntas, olhando para a porta com medo..."
Gohda Toshiro,"""...Quem, ...quem está aí......?"""
,"Ao se aproximar medrosamente da porta dos fundos, Gohda chamou.{n}......E conferiu com seus olhos a localização de uma faca de açougueiro disposta próxima à pia."
,"......Ele ainda não havia a pego.{n}Porque ainda havia a possibilidade de ser um membro da família.{n}No entanto, tal possibilidade não era concebível..."
,Ainda não havia vindo uma resposta pelo outro lado da porta para a pergunta inicial de Gohda.{n}...Talvez sua voz tenha saído muito baixa e não chegou ao outro lado por casa de todo vento de chuva.
Gohda Toshiro,""".........Genji‐san."""
Ronoue Genji,"""......Sim. .........Para trás, doutor Nanjo e as mulheres."""
Nanjo Terumasa,"""...Quem, ......quem diabos poderia ser......"""
,Genji pegou uma faca com um design clássico de uma caixa de papelaria próxima à mesa de xadrez.
,...Era uma faca daquelas usadas para abrir envelopes de convites e contas.
,"Mas, fundamentalmente, ainda era uma faca.{n}E a lâmina poderia ferir alguém..."
,"Genji a escondeu em sua manga de forma habilidosa.{n}Então, ao se aproximar da porta dos fundos, e assinalar em silêncio para Gohda com um aceno."
,"Gohda cuidadosamente se aproximou da porta, .........e lentamente começou a abri‐la......"
Gohda Toshiro,"""Wa...wahyaaaaaaaaaaaaaaaaaaaaaaaaa...!!!"""
,"A figura de uma pessoa surgiu abruptamente de joelhos, e então caiu ao chão.{n}Gohda caiu de costas para trás, em choque."
,"Aquela figura encharcada pela chuva, embarrada pela lama, e coberta de sangue..."
Shannon,"""Ka‐............Kanon‐kun?! Kanon‐kun!!"""
Ronoue Genji,""".........Kanon. Você está bem...? Doutor Nanjo...!"""
,Era Kanon.
,"......Sua respiração era débil, ......e as poças de barro que ele deixou foram rapidamente encharcadas por um vermelho brilhante."
,"Quando Nanjo o segurou e o virou para cima, havia uma profunda e grotesca cicatriz no centro de seu peito, como se ele tivesse corrido através de uma lança ou algo assim."
,"Até agora, sangue vermelho escuro escorria dele...!"
Kumasawa Chiyo,"""Is‐Is‐Is‐...Isso é horrível... O‐O que devemos fazer. Tragam o kit de primeiros socorros? O kit de primeiros socorros?!"""
Nanjo Terumasa,"""Kanon‐san, coloque sua mão contra a ferida! Por favor, empurre firmemente! Vamos carregá‐lo para a cama na sala dos serviçais!! Pessoal, por favor, me ajudem."""
Gohda Toshiro,"""V‐Vamos, Kanon‐san! Por favor, aguente firme só mais um pouco...!"""
Shannon,"""Aguente firme!! Está tudo bem agora!! Então não tire a mão dessa ferida...!!"""
Ronoue Genji,"""De qualquer forma, vamos carregá‐lo até a sala dos serviçais. ......Kumasawa, informe a Rosa‐sama que encontramos Kanon."""
Kanon,"""Esp‐.........Espera......... ......Não a.........Rosa‐sama........."""
Gohda Toshiro,"""...Por favor, espere! O Kanon‐san disse que Rosa‐sama não..."""
Shannon,"""......O‐O que você quis dizer, Kanon‐kun...!"""
Ronoue Genji,"""............Não agora. Vamos levá‐lo logo para a sala dos serviçais. Kumasawa, não conte para a Rosa‐sama ainda. ...Vamos fazer isso depois que ouvirmos a situação pelo Kanon."""
Kumasawa Chiyo,"""Si‐......Sim...... ......hiiiiii..."""
,"Depois de aparecer naquele estado horrível, ele disse para não contar para Rosa."
,......Isso só poderia significar algo bem inquietante.{n}......Um estranho senso de pânico subiu em seus rostos...
Nanjo Terumasa,"""V‐Vamos, pessoal! Vamos nos apressar e carregá‐lo...! Rápido, rápido...!"""
,"A ferida de Kanon era inacreditavelmente profunda, ...e julgando pelo rosto pálido de Nanjo, era quase um milagre ele ainda estar consciente..."
Nanjo Terumasa,"""......Isso é......horrível... Parecia que ele havia sido esfaqueado com um tipo de lança. S‐Se não chegou aos pulmões, pode ser que seja possível fazer algo...... Mesmo assim, pare o sangramento......!"""
Kanon,"""u...guo......aaaaga!!!"""
,"Não importava o quanto Nanjo tentasse limpar aquele sangue escuro que jorrava, ...ele não conseguia limpar ele não conseguia limpar ele não conseguia limpar tudo...! E cada vez, a ferida se agravava, fazendo Kanon chorar de agonia..."
Shannon,"""Kanon‐kun, Kanon‐kun, Kanon‐kun! Aguenta firme... Aguenta firme...!!"""
Gohda Toshiro,"""Doutor Nanjo! Uma nova toalha...! ...Que...terrível...!!"""
Ronoue Genji,"""Qual a condição dele...?"""
Nanjo Terumasa,""".........Com toda honestidade, ...foi tão severo que eu não consigo acreditar que ele está vivo... Talvez a localização da facada tenha sido afortunada... Mas a perda de sangue é horrível demais...! Uma transfusão de sangue é necessária, mas isso é impossível até amanhã...!"""
Kanon,"""......u......*cof*cof*!! Ro‐......Rosa‐sama.........ela......ugaaaaaa!!"""
Shannon,"""N‐Não fale, Kanon‐kun! Sua ferida vai abrir...!"""
Kanon,"""......A Rosa‐sama...foi.........a‐......até a ojou‐sama e......eu, e........."""
Gohda Toshiro,"""O‐......O que você disse......"""
Kumasawa Chiyo,"""A Rosa‐sama......fez...? Oooooh... Isso significa que, isso significa que..."""
Ronoue Genji,"""......Você tem certeza?"""
Kanon,"""Sim......... ......Eu tenho certeza......que foi a Rosa‐sama........."""
Nanjo Terumasa,"""Vamos, não fale mais...! Kumasawa‐san, por favor, traga outro kit de primeiros socorros!"""
Gohda Toshiro,""".........Genji‐san. ......É possível que a Rosa‐sama......tenha feito isso?"""
Ronoue Genji,"""............Eu não sei."""
,"Desconsiderando Nanjo e Kumasawa, que estavam completamente manchados de sangue, lutando para estancar o sangramento, Genji e Gohda olharam um para o outro..."
,"......Porque, se o que Kanon havia dito fosse verdade, ......Rosa era o culpado que matou Jessica."
Kanon,"""Maldita, Rosa...... Como você pôde fazer aquilo...com a ojou‐sama...... ...Eu vou matá‐la......ugnnnggg...!"""
,Kanon gritou com ainda mais ódio...{n}...Sua voz preenchida pelo ódio fazia parecer que ele estava vendo Jessica ser atacada bem na frente de seus olhos.
Gohda Toshiro,"""......C‐Certamente, a Rosa‐sama poderia ter um motivo para matar a ojou‐sama. Se a família Ushiromiya fosse apagada, a herança iria toda para a Rosa‐sama..."""
Gohda Toshiro,"""Se for isso, então o Battler‐sama e o George‐sama estão em perigo...! Não apenas a Rosa‐sama está segurando uma arma, como eles estão sozinhos na sala de visitas...! Genji‐san, isso não é um pouco arriscado......?!"""
Ronoue Genji,"""................................."""
Shannon,""".............................."""
,Shannon repentinamente correu para o corredor.
,"...Sua expressão era complexa e trágica, como se ela não soubesse em que acreditar..."
,Shannon correu. Para onde?
,"......O interior da mansão havia sido escrupulosamente limpo, então provavelmente não seria fácil encontrá‐la."
,"Ela poderia encontrar uma no jardim de rosas, mas todas provavelmente já se perderam com esse vento e a chuva..."
,"Isso mesmo, ......a sala da caldeira não havia sido limpa recentemente.{n}...Se ela for lá, ......pode ser que encontre alguma..."
,Shannon correu escada abaixo em busca {i:daquilo} na sala da caldeira...
,"Teria algum medicamento feito efeito à beira da morte, ou Kanon finalmente havia parado de sentir dor?"
,"...A partir daí, Kanon ao menos havia superado aqueles suspiros dolorosos."
,"Nanjo aparentemente não pensou nisso como algo bom, e não tirou seus olhos de Kanon por um segundo."
,"Kumasawa segurou firme na mão de Kanon, e continuou a encorajá‐lo, para mantê‐lo vivo sem acabar caindo no sono."
,Genji e Gohda pareciam perplexos sobre como lidar com a verdade que Kanon havia arriscado a vida para contar...
Ronoue Genji,""".........Eu acredito que a arma da Rosa‐sama tenha quatro ou cinco cartuchos carregados."""
Gohda Toshiro,"""Esse não é um número pequeno. ...Mas carregar os cartuchos nesse Winchester deve requirir muita prática. Nós, infelizmente, não podemos impedir ela de atirar, mas se todos atacarem ao mesmo tempo, podemos ser capaz de tomar a arma dela antes que ela atire novamente..."""
Ronoue Genji,""".........Nessa ilha, nós podemos ter um médico, mas não há remédios, nem hospital. ......Se você levar um tiro no lugar errado, ...você está morto."""
Gohda Toshiro,"""Eu entendo isso, mas... Mais importante, se nós não nos movermos rápido, existe a possibilidade de que outro crime ocorra...! Eu tenho a sensação de que a Rosa‐sama estava habilidosamente nos expulsando. Tem a possibilidade de que o George‐sama e o Battler‐sama estejam sendo mortos agora mesmo...!"""
Ronoue Genji,"""..........................."""
Kumasawa Chiyo,"""......Ho...hohohohoho. Se o oponente é tão perigoso, não seria melhor não o provocarmos muito...?"""
Gohda Toshiro,"""Mas ainda tem muito tempo antes do amanhã chegar...! Não temos como imaginar que tipo de estratégia ela vai usar! Genji‐san, nós devemos fazer o primeiro movimento. Se ao menos conseguirmos pegar a arma que está com ela usando algum pretexto, as coisas podem resultar algo...!"""
Kumasawa Chiyo,"""Tem quatro ou cinco cartuchos, certo? Isso significa que não tem o bastante para matar a todos nós... Se não a provocarmos de forma descuidada, tenho certeza que a Rosa‐sama não vai agir imprudentemente—"""
Kanon,"""............Não, ela disse isso. Ela disse que vai massacrar a todos nós."""
,"Kanon, que eles pensavam que estava dormindo silenciosamente, de repente começou a falar de forma vívida."
,Quase como se ele estivesse acordado o tempo todo e de repente abriu a boca.
,"Ele parecia firme e estável, e Nanjo suspirou aliviado, mas pensando na profundidade da ferida, ele não conseguia eliminar um certo sentimento assustador."
,......Ele sabia porque era um médico.
,"Era esperado que Kanon ficasse inconsciente depois de perder tanto sangue.{n}E mesmo assim, de alguma forma, ele havia preservado sua consciência tão claramente."
,......Juventude? Ou tenacidade?{n}...Algumas vezes o poder da vida humana ultrapassa o senso comum......
,"Quando eles pararam o sangramento, fizeram questão de confirmar que não havia nenhum objeto na área afetada, Nanjo tateou com uma pinça dentro do buraco repleto de sangue e a grande profundidade da ferida o surpreendeu."
,...A ferida certamente chegou até os pulmões.
,"......Ainda assim, ...ainda assim...{n}......Não, por outro lado, o fato dele estar vivo era uma grande sorte..."
,"......Mas Kanon estava falando claramente.{n}...Ele disse com ódio o nome de Rosa, que criou aquela ferida, e repetidamente a amaldiçoou com palavras enfurecidas."
Kanon,"""...Ela quer matar a todos usando qualquer método necessário antes que o tufão passe, assim ela conseguiria toda a riqueza do Mestre para ela. Ela me disse claramente."""
Gohda Toshiro,""".........Droga...! Que pessoa... Genji‐san, o que devemos fazer?! Nós também precisamos de algum tipo de arma...?"""
Ronoue Genji,"""......É muito difícil de acreditar nisso. ......Que a Rosa‐sama faria algo assim......"""
Kanon,"""Genji‐sama, não é uma questão de se você acredita ou não. Ela me disse. Eu ouvi isso. {f:5:Por que} você não acredita em mim?"""
Nanjo Terumasa,"""N‐Não levante... Vai piorar a sua ferida..."""
,"Kanon sentou na cama, e falou para Genji, que não estava se esforçando para acreditar na história de Kanon."
Kanon,"""Ela definitivamente vai matar a todos nós. Ela certamente já matou todas as pessoas na sala de visitas agora. Se não a matarmos primeiro, certamente seremos nós que vamos morrer primeiro. Assim como eu fui morto primeiro, todos vão ser mortos também. Matar ou ser morto. Matar ou ser morto matar ou ser morto."""
Nanjo Terumasa,"""...Ka‐.........Kanon‐san, ......você... ......Isso realmente não dói...?"""
Kanon,"""......Ah, isso? Não é um machucado sério."""
Nanjo Terumasa,"""O‐O que você quer dizer sobre não é um machucado sério, ...você......"""
Kanon,"""Não é nada demais mesmo. Isso já não dói mais — não é um machucado sério."""
,"Quando Kanon disse aquilo, ele começou a remover as ataduras na qual ele havia sido minuciosamente envolvido..."
,O horrendo buraco em seu peito imediatamente ficou exposto...
Kumasawa Chiyo,"""K‐Kanon‐san...! Você não deveria fazer isso! Rápido, deite‐se...!"""
Kanon,"""Eu disse que estou bem. ......Veja. Viu...? Não...é...um machucado sério, é...?"""
,"Kanon mostrou sua ferida aberta, que ainda estava lentamente espumando sangue."
,...Todos reflexivamente evitaram olhar.
Kanon,"""Viu, eu disse que não era um machucado sério..."""
Nanjo Terumasa,"""P‐Pare com isso... Você não deveria brincar com seus ferimentos......"""
Kanon,"""...Olha, viu? ......No fim...não é um machucado profundo. .........Olhe. ..................Olhe."""
,"Kanon segurou com dois dedos, mostrando para todos, e lentamente começou a enfiá‐los dentro daquela horrível ferida bem no centro do seu peito..."
,"......Mergulhando, esguichando, viscoso, transbordando.{n}Os dedos...indo profundamente...até a base...{n}......Squich, gloop, blorp..."
Kumasawa Chiyo,"""Hiiiiiiiiiiiiiiiiiiii...!! K‐K‐K‐Kanon‐san, pare, pare...!!"""
,"Com os dedos completamente enfiados dentro de seu peito......até a sua base, ......ele lentamente os tirou exatamente da mesma forma..."
,"Os dedos que ele retirou estavam cobertos por um vermelho escuro, grudento e sólido, havia até um fio pendurado..."
,"...Os dedos estavam, completamente até a base, cobertos por um......vermelho profundo..."
Nanjo Terumasa,"""......V‐.........Você... ......O‐O‐O‐O que você está.................."""
Kanon,""".........Viu? Não é...um machucado sério...afinal, viu? *gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*!"""
,"Então, a porta abriu vigorosamente, e Shannon apareceu."
,"...Mesmo após ver Kannon coberto de sangue, sua inexpugnável expressão não vacilou."
Kanon,"""......Ei, nee‐san. Aonde você foi? Eu estava aqui à beira da morte, onde você estava?"""
Shannon,"""Bem. Eu fui até a sala da caldeira. Procurar por uma coisa. .........Mais importante, eu quero confirmar. Você é mesmo...o Kanon‐kun?"""
Gohda Toshiro,"""......Hã, ......hmm...?"""
,Era algo natural. Todos acreditavam que ele era Kanon.{n}Então eles não conseguiam entender o significado da pergunta de Shannon.
,"Quando eles olharam, perceberam que Shannon estava segurando um lenço de bolso em sua mão."
,"Estava imundo, e parecia que ela havia limpado lixo ou algo empoeirado.{n}E enquanto o segurava, ela se aproximou de Kanon, .........e aproximou‐se de suas pernas."
Kanon,"""O que é isto......?"""
Shannon,"""É um lenço de bolso com uma teia de aranha."""
Kanon,"""..................... ...Por que isso?"""
Shannon,"""Se você é o Kanon‐kun, você vai ficar bem. ......Mas se {i:aranhas são o seu inimigo natural}, então tenho certeza que você vai odiar."""
Kanon,"""........................... Hahaha, o que isso? Por que eu odeio aranhas?"""
Shannon,"""Desculpe, eu vou testar uma coisa."""
Kumasawa Chiyo,"""......Sha‐...Shannon‐san."""
,"Quando Shannon aproximou aquele lenço de bolso da perna de Kanon, ......algo aconteceu em um instante."
,Aconteceu tudo de uma vez. Olhos humanos não conseguiriam acompanhar aquilo.
,"Kanon pulou como uma cabra selvagem, ...fugindo daquilo que Shannon estava segurando."
,"E de seus braços saíram uma espécie de trilha radiante de uma cor púrpura, como um flash."
,"Eram três lindas trilhas púrpuras que desenhavam um arco, que foram traçadas através das gargantas de Nanjo e Kumasawa, que estavam cuidando dele."
,"E as gargantas de Nanjo e Kumasawa......se abriram como bocas abertas, ...e um instante depois, o sangue começou a jorrar."
,As três trilhas brilhantes deveriam ter passado através da garganta de Shannon.{n}Mas elas não estava lá.
,"Por que Genji, que estava atrás dele, a envolveu com seus próprios braços em volta do pescoço de Shannon e a puxou para trás."
,Tudo isso aconteceu em um instante.
Gohda Toshiro,"""...........................!!!"""
,"No instante em que Gohda tentou pensar rapidamente para entender aquela cena, o momento congelado no tempo se despedaçou."
,"Sangue jorrava vigorosamente dos pescoços de Nanjo e Kumasawa, os quais haviam sido abertos."
,"Ainda em meio ao salto, Kanon chutou um quadro que estava pendurado na parede atrás dele, correndo para frente como um gato, e almejando pela garganta de Shannon mais uma vez."
,"Mas seu alvo mais uma vez desapareceu em sua frente. Por que Genji havia puxado Shannon novamente, e ambos caíram no chão, mantendo‐se planos ao chão."
Kanon,"""Belos reflexos, sua velha peça de mobília senil!!"""
Ronoue Genji,"""......Gohda!"""
Gohda Toshiro,"""Uu...uooooooooooooooooooooooooooohhh!!"""
,"Gohda também não era um idiota. Mesmo que ele não pudesse entender perfeitamente o que estava ocorrendo, ao menos ele percebeu que se esse ""Kanon"" não fosse preso, a sua própria vida também estaria em perigo."
,"Ele correu até Kanon com seu grande corpo, empurrando‐o contra a parede com todo o seu peso e força física."
Gohda Toshiro,"""Uuuoooooooooooooooooohhh...! Ooaaaaaaaaaaaaaaaaaahhh!!"""
Kanon,"""Me...solte... seu gordo!!"""
,A ponta dos dedos da mão direita de Kanon mais uma vez começaram a traçar outra daquelas trilhas púrpuras.
,"Quando ele ergueu aquela lâmina de mão, almejando acertar as costas de Gohda, houve um forte golpe."
,Por que a lâmina de mão que Kanon havia erguido estava presa à parede.
,Ele não conseguia remover sua palma da parede.
,Saindo dela estava a faca que Genji havia arremessado.
,"Sob circunstâncias normais, seria surpreendente que alguém da idade de Genji pudesse ter tanta habilidade com uma faca, mas naquele espaço anormal, ninguém se importou muito."
Shannon,"""Genji‐sama, use isto...!"""
Ronoue Genji,"""......Sim."""
,"Genji pegou de Shannon o lenço de bolso com a teia de aranha.{n}Ele se aproximou de Kanon, que estava preso à parede pela massiva força de Gohda e a faca."
Kanon,"""P‐Pare...!! Não se— Não se aproxime de mim com isso...!! Pare, pa‐pare!!"""
Kanon,"""Gyaooooooooooooaaaaaaaaaaaaaaaahhh!!"""
,"Quando Genji pressionou o lenço de bolso contra o rosto de Kanon, ...ouviu‐se um som como daqueles quando você coloca a carne em uma chapa de ferro aquecida."
,"É claro, o cheiro também era o mesmo. Quando ele foi queimado e inflamado, enferrujado em um imundo vermelho e preto, ele gritou em agonia, e o corpo de Kanon abriu‐se e se espalhou."
,"Quase como um balão cheio de folhas douradas que foi estourado.{n}A sala dos serviçais estava coberta por uma tempestade de folhas douradas, uma turba de borboletas douradas..."
,"Aquelas borboletas começaram gentilmente a desaparecer em meio ao nada, como se estivessem se dissolvendo na água, não, no próprio ar, ......e após isso, tudo o que restou foram os três sentados no chão, cobertos por sangue."
,"No entanto, nem todos estavam apenas cobertos de sangue.{n}Alguns deles estavam caídos no chão, vomitando seu sangue."
Ronoue Genji,"""...Kumasawa...! ......Doutor Nanjo...! ....................."""
,"Uma fenda tão afiada, que poderia cortar seus dedo se você a tocasse enquanto estivesse aberta, fazendo que uma grande quantidade de sangue continuasse a sair..."
Gohda Toshiro,"""O que foi aquilo, .........a‐...acabou de............"""
Shannon,"""..........................."""
Ronoue Genji,""".........Gohda. Você se machucou?"""
Gohda Toshiro,"""E‐Eu estou bem... Mas.........o que foi que nós vimos?! O que aconteceu?!{n}A‐Ape‐Ap‐......Apesar disso, eu definitivamente empurrei aquela coisa contra a parede com essas mãos!"""
Gohda Toshiro,"""{i:Eu não consigo entender o que aconteceu}...!!"""
,Gohda olhou para suas mãos.
,O sangue vermelho e reluzente deixado de seu embate com Kanon...definitivamente havia permanecido.
,"...Ainda assim, Kanon não podia mais ser visto."
,Por que ele havia desaparecido.{n}Ele se transformou em borboletas douradas e se dispersou.
,Gohda continuou gritando sozinho que não fazia ideia do que havia acontecido.
,"Shannon soluçou em frente de Nanjo e Kumasawa, ...enquanto Genji observava, em silêncio como sempre..."
