Speaker,Brazilian Portuguese (PT)
Ushiromiya Eva,"""Eu amo ele, sabia? Quero sempre estar com ele, e viver minha vida ao lado dele."""
Shannon,"""......Eva‐sama, isto é maravilhoso. Verdadeiramente esplêndido..."""
Ushiromiya Eva,"""Obrigada. Mas construímos nossos sentimentos enquanto éramos marido e mulher, compreende? E acredito que no futuro, seremos muito, muito mais próximos do que somos agora. Acho que esse é o melhor jeito para um marido e esposa serem."""
Ushiromiya George,"""No entanto, não acho que seja uma boa ideia casar com alguém que você não gosta."""
Ushiromiya Eva,"""Mas não acredito que isso seja uma desculpa para casar com qualquer pessoa que você não goste. Um casamento dura apenas um instante. Mas sua vida de casado depois disso é muito, muito longa."""
Ushiromiya Eva,"""Por isso você deveria procurar com prudência, e não deixar para emoções momentâneas. E você não acha que sua mãe e o resto de nós seríamos melhores nisso do que uma pessoa inexperiente na vida como você?"""
Ushiromiya George,"""......I‐Isso pode ser verdade, mas..."""
Ushiromiya Eva,"""Você é meu orgulho e alegria — meu único filho. Se transformou em um bom homem que poderia corresponder a qualquer uma. ...E como Battler‐kun deixou o registro, você é o único neto a carregar o sangue do pai. ......Devemos escolher com prudência uma parceira adequada para você."""
,"Como todos relacionados à família Ushiromiya sabiam, Eva adorava tanto George que ele era o menino dos olhos dela."
,"Mas isso não significava que ela o tinha mimado.{n}Ela havia criado ele estritamente, e ele havia crescido em um homem charmoso que não trairia as expectativas dela. ...É por isso que ele era o menino dos olhos dela."
Ushiromiya Eva,"""Definitivamente não estamos decidindo sua parceira baseado no que pessoalmente temos a ganhar com isso. ......Vou apresentá‐lo a uma mulher verdadeiramente maravilhosa, que seja adequada para você. Neste momento, provavelmente a sua imaturidade pode fazer com que este assunto seja desagradável para você."""
Ushiromiya Eva,"""......Mas ao menos escute o que a sua mãe está dizendo. Eu já falhei em pensar no que é melhor para você?"""
Ushiromiya George,""".....................Não, ......nunca..."""
Ushiromiya Eva,"""Isso é tudo que preciso que você pense por ora. Agora venha, vamos lá. Estamos fazendo o pai esperar. Rápido, para a mansão."""
Ushiromiya George,"""Bem, desculpe, vocês duas. Vejo vocês depois."""
,"George curvou‐se para as duas, ...e após curvar‐se mais uma vez para a Shannon, ele correu para a mansão."
Ushiromiya Eva,"""Então, eu também estou indo. Desculpe por interromper sua divertida conversa, Jessica‐chan, Shannon‐chan."""
Ushiromiya Jessica,"""Ah, não, tudo bem. Nem se preocupe com isso. Venha, Shannon. Vamos indo também."""
Shannon,"""S‐Sim...!"""
Ushiromiya Eva,"""Está tudo bem. Tenho certeza que você conhecerá alguém maravilhoso em breve também, Jessica‐chan. Uma pessoa maravilhosa e apropriada para você."""
Ushiromiya Jessica,"""Se ele estiver no mesmo nível que eu, hahaha, isso quer dizer que vai ser um cara com notas ruins, então? Isso é meio decepcionante, hahaha!"""
Ushiromiya Eva,"""E, é claro, para você também, Shannon‐chan. Tenho certeza que também vai aparecer um homem maravilhoso e adequado para você."""
Shannon,"""S‐Sim!! Muito obrigada..."""
,"Enquanto Eva dava risadinhas e sorria, ela se aproximou da orelha de Shannon com uma mão sobre sua boca, como se estivesse tentando contar‐lhe um segredo."
Shannon,""".........Hã?"""
Ushiromiya Eva,"""Tenho certeza que você encontrará um par perfeito para uma reles serviçal como você. ......Você se esqueceu de ser grata por sua escolaridade? Coloque‐se em seu lugar."""
Shannon,""".........I‐Isso não é o que eu... ...Eu não..."""
Ushiromiya Eva,"""O George é o neto mais velho carregando o sangue do pai. Ele é uma pessoa que pode carregar o fardo da família Ushiromiya algum dia no futuro."""
Ushiromiya Eva,"""Para responder a essa expectativa, ele estudou incansavelmente, entrou em uma faculdade maravilhosa e está obtendo notas maravilhosas. Você reeealmente pensa que está no mesmo nível dele, sua incompetente, desqualificada e inculta seeerviçaaaal?"""
,Aquelas palavras maliciosas verteram todas no ouvido de Shannon sem derramar uma gota...
,"......Para Shannon, era como se água gelada estivesse sendo despejada ali."
Shannon,""".....................Eu, eu......não quis..."""
,Isto foi tudo que ela sussurrou em segredo.{n}E com o mesmo sorriso que antes.
,"...Jessica, que podia ver apenas a expressão de Eva, não pensou que fosse alguma coisa além de Eva contando à Shannon alguma embaraçosa história de amor."
,"Quando a conversa secreta delas terminou, Eva afagou os ombros de Shannon, como se sublinhando sua mensagem."
Ushiromiya Eva,"""Não se preocupe! Tenho certeza que você encontrará um parceiro simplesmente ""perfeito"" para você. Certo? *risos*risos*risos*risos*. ...Tchau, Jessica‐chan. Até depois."""
Ushiromiya Jessica,"""Sim, até mais Por favor, depois me conte mais algumas histórias sobre você e o tio Hideyoshi~~"""
Ushiromiya Eva,"""Sem chaaance. Ahahahahahahahahaha...!"""
,Eva riu bem alto e seguiu de volta para o hall de entrada.
,"Atrás de Jessica, que estava animadamente acenando sua mão, ...Shannon refletiu muito, muito profundamente sobre aquelas palavras de Eva, sobre colocar‐se em seu lugar..."
,...Eu senti um profundo remorso por meu breve momento de presunção.
,Eu tinha me esquecido. Eu sou uma mobília.
,Mobílias não são humanos.
,"Por isso, eu sou um ser que deve sentir gratidão até mesmo por ser tratado como humano, e não tenho a permissão de desejar nada além disso."
,"Ainda que as pessoas desenvolvam afeição por uma mobília que estão acostumadas a usar, essa é uma emoção que pertence ao lado dos humanos, e mobílias não têm o direito de esperar por isso."
,......Elas deveriam servir unicamente com simples honestidade todos os dias.
,Mas aquele sentimento que senti quando conversava com o George‐sama e a Jessica‐sama...é como uma droga proibida para mim.
,"Em outras palavras, essa deve ter sido uma emoção que eu não deveria conhecer."
Ushiromiya Natsuhi,"""......Shannon. Você estava distraída demais por um momento agora. Por acaso não está se sentindo bem?"""
Shannon,"""N‐Não. Eu peço desculpas..."""
,"As palavras ""distraída demais"" de Natsuhi acertaram o alvo."
,"...Nem Shannon conseguia acreditar que não havia percebido Natsuhi, até ter sido chamada por ela."
,Esta deveria ser a hora em que ela tinha que se concentrar na limpeza.
,"Mas ela havia continuado ali, suspirando, e não tinha concluído nenhuma de suas tarefas..."
Ushiromiya Natsuhi,"""Mesmo se não houver nenhum hóspede, você deve sempre ficar alerta. Agir assim é vergonhoso para uma serviçal da família Ushiromiya."""
Shannon,"""...Sim. Tomarei cuidado de agora em diante..."""
Ushiromiya Natsuhi,"""O chefe da família e o meu marido voltarão logo. Você terminou de limpar o escritório? Você terminou de limpar a escadaria?"""
Shannon,"""M‐Minhas desculpas... Ainda não..."""
Ushiromiya Natsuhi,"""Sim, eu sei. Então mandei a Runon fazer isso. Enquanto você estava se arrastando por aí limpando a entrada, ela terminou de limpar o escritório e a escadaria."""
Shannon,"""......Isso é porque, bem, ......eu queria limpar minuciosamente, então levou algum tempo......"""
,"Shannon era simples e honesta, por isso ela sempre executava suas tarefas de forma séria e apropriadamente, sem quaisquer omissões."
,Por isso ela era sempre lenta com seu trabalho.
,"Em contraste, Runon habilidosamente evitava limpar em qualquer canto que fosse possível evitar. Assim ela conseguia completar seus trabalhos com um resultado que parecia o mesmo para alguém olhando de fora, mas em um tempo muito mais curto. Em outras palavras, ela era astuta."
,"Comparada a ela, deveríamos dizer que Shannon, que havia acabado de retrucar Natsuhi quando esta já estava de mau humor, não era nem um pouco astuta..."
,"Naturalmente, não havia nada mais insuportável para Natsuhi do que um serviçal que retrucava.{n}Sua testa vincou, e ela falou severamente."
,"Ainda assim, o discurso dela foi lento e admoestador, o que a aterrorizou além da conta, e finalmente fez Shannon perceber que ela havia dito algo de errado..."
Ushiromiya Natsuhi,"""Nesse caso, você deve limpar tão minuciosamente quanto desejar. Shannon, ordeno que você limpe o saguão neste momento. É um saguão, onde várias obras apreciadas pelo chefe da família estão exibidas, e onde hóspedes honrados da família Ushiromiya são convidados."""
Ushiromiya Natsuhi,"""Limpe‐o minuciosamente, para que nenhum grão de poeira permaneça, até que você esteja satisfeita. É claro, você terminará hoje. Até você terminar e reportar a mim, você não terá nenhuma refeição ou descanso. Entendido?"""
Shannon,"""S‐Sim, madame."""
Ushiromiya Natsuhi,"""Ótimo. Serviçais deveriam empenhar‐se em usar apenas essas palavras.{n}Da próxima vez que você retrucar, darei a você uma punição ainda mais severa, então mantenha isto em mente. Grave essas palavras em seu coração."""
Shannon,"""Sim, ...madame. ...Eu agradeço sua orientação."""
Ushiromiya Natsuhi,"""Não tem de quê."""
,"Natsuhi seguiu em direção ao corredor, fazendo um gesto como se sua dor de cabeça estivesse atrapalhando‐a..."
,"Uma vez que Shannon não podia mais vê‐la, ela abaixou a cabeça e suspirou."
,......Isto aconteceu porque eu deixei meus pensamentos me levarem.
,"Eu devo ser ruim em tudo que faço, mas eu deveria ao menos ser capaz de executar a limpeza tão bem quanto uma pessoa comum, certo? Não consigo nem fazer isso apropriadamente — é tão patético que me faz chorar."
,E há algo ainda mais patético.
,"Eu não apenas era incapaz de executar uma boa limpeza, mas ainda há pouco, quando a Natsuhi estava me repreendendo............eu estava imaginando ele aparecendo e me resgatando."
,"Se pelo menos o George‐sama estivesse aqui,{n}talvez ele tivesse casualmente se intrometido e me salvado."
,"Tenho certeza que ele apareceria alegremente, agindo intencionalmente como se não soubesse o que estava acontecendo, rapidamente mudando de assunto, e me fazendo esquecer que fui repreendida pela Natsuhi..."
,Continuei sonhando com ele...repentinamente aparecendo do outro lado da porta...ou do outro lado do corredor.
,Imaginei o tipo de pessoa que seria uma parceira apropriada para ele em um encontro de casamento.
,E percebi o quão inadequada eu sou para ele.
,Eva havia me dito claramente.{n}Isso havia se repetido infinitamente pelos meus sonhos...
Kanon,""".........Você ainda é atrapalhada como sempre, nee‐san. A madame esteve de mau humor desde de manhã. Você falou na hora errada, quando deveria ter baixado sua cabeça em silêncio."""
Shannon,"""......Kanon‐kun..."""
,"Kanon repentinamente estava ali.{n}......Seus passos eram sempre mais silenciosos que os de um gato, e ele não deixava traços de sua presença."
,"Ela provavelmente não teria notado ela, não importando quanto tempo ele ficasse ali..."
,"A expressão no rosto de Kanon era...de ódio.{n}Aquela expressão que ele estava fazendo, ele certamente fez por Shannon, que não sabia como fazê‐la ela mesma..."
Kanon,"""A madame e a Runon podem ir para o inferno. Ela sabe quais são os lugares onde a madame verifica, e limpa apenas essas áreas. A limpeza dela ainda há pouco foi assim. Eu sei porque estava observando."""
Kanon,""".........Ela não estava limpando em nenhum sentido real da palavra. ...Ela é simplesmente o pior tipo de parasita, enfadando seu trabalho minucioso."""
Shannon,"""Você não deve usar tais palavras sujas... Palavras sujas poluem sua alma pura, Kanon‐kun. Ao menos, não use essas palavras na minha frente. ......Tudo bem?"""
Kanon,"""............Hmph."""
,"Kanon olhou para longe, agindo amuado."
,"Foi uma reação desonesta, escondendo seus verdadeiros sentimentos, típica dele, ...mas eu estava um pouco feliz."
,Ele ficou zangado no meu lugar.
Kanon,"""......Limpar o saguão será difícil. Eu vou ajudar."""
Shannon,"""Obrigada. Mas fui eu quem a madame ordenou, por isso não se preocupe. ......Você também não tem seu próprio trabalho, Kanon‐kun?"""
Kanon,"""...............É um trabalho sujo. Minha alma foi corrompida há muito tempo atrás."""
,"Kanon então abaixou sua cabeça, e mordeu seu lábio inferior..."
Shannon,"""Só dizer que você ajudará é o suficiente para mim. ...Se você não voltar ao seu próprio trabalho, até você receberá uma punição. ...E isso me deixaria triste."""
,"Shannon conhecia bem a personalidade de Kanon.{n}...Às vezes, ele não refletia sobre si mesmo o suficiente."
,"Se eu não recusar vigorosamente, ele me ajudará, mesmo se isso significar negligenciar seu próprio trabalho..."
,"Kanon ficou um pouco triste por seu favor ter sido rejeitado, mas ele percebeu que, no fim, ir longe demais também causaria dor a ela, e deu um único e pequeno suspiro."
Kanon,"""............ ...Certo. ......Faça o seu melhor, nee‐san."""
Shannon,"""Sim. .........Além disso, eu também sou parcialmente culpada."""
Kanon,"""Você não é responsável por nada, nee‐san...!"""
Shannon,"""...Não. Eu sou. ......Então vá agora."""
,"O rosto do Kanon‐kun mostrava que ele ainda não havia aceitado completamente, mas ele parou de ser persistente e desapareceu."
,......Mesmo que o Kanon‐kun tivesse me oferecido palavras de conforto quando eu estava deprimida...
,"...Mesmo assim, eu ainda estava triste porque não havia sido ""ele"".{n}Isso era, simplesmente, um pecado."
,Muito além de qualquer sonho que alguém como eu deveria me permitir sonhar.
,"...Shannon, que havia negligenciado o café da manhã, já estava começando a sentir seus pensamentos atenuarem."
,"......Mas se não terminasse de limpar o saguão, ela não poderia receber a permissão de Natsuhi para comer."
,Aquela maliciosa Natsuhi certamente devia ter dado a ordem na cozinha.
,...Tenho que receber respeitosamente a punição da madame.
,"Isso mesmo. Minha posição no mundo é a de uma mobília, ...e eu fiquei intoxicada por um sonho que está além de mim..."
,Eu terminei de limpar o corredor e me dirigi ao saguão.
,Talvez a fome deixasse o nariz mais sensível.
,"A cozinha estava muito longe, mas, de alguma forma, eu conseguia sentir o delicioso aroma flutuando dali, estimulando ainda mais o meu estômago vazio."
,"...Até eu terminar aqui, não ganharia nenhuma sopa. Eu só tinha que me preparar."
,Diversos retratos estavam pendurados no saguão.
,Um desses retratos... tinha um significado especial entre os serviçais.
,"......Era o retrato da bruxa.{n}Esse não era o verdadeiro nome do quadro, mas todos na mansão chamavam ele assim."
,"O nome da mulher com um elegante cabelo loiro, desenhada como sujeito do retrato, era {f:5:Beatrice}."
,"...Sussurravam que ela devia ser a antiga amante do chefe da família, Kinzo.{n}......E também que ela era a grande bruxa que havia dado a Kinzo seu ouro lendário."
,"A bruxa {f:5:Beatrice}, mestra da noite de Rokkenjima.{n}Ela era graciosa com aqueles que a respeitavam, mas sempre amaldiçoaria aqueles que fizessem pouco dela."
,Estava na personalidade de Shannon não negligenciar regras e crenças tais como essas.
,"...Por isso, ela pensava no retrato de sua outra mestra como aquela pessoa em si, e sempre o tratou com cuidado e respeito."
,"...E havia se tornado parte da rotina diária dela falar, dentro de sua cabeça, com a bruxa que só existia dentro do retrato."
,"......Ela era uma mobília. Mobílias não reclamam. Não podem reclamar.{n}Por isso, ela não tinha o direito de falar o que estava em sua mente sobre seus dias difíceis. Nenhum direito de abrir sua boca e dizer aquelas palavras."
,"Por isso, ......ela ao menos falou para o seu próprio seu coração.{n}Aquelas palavras que ela não podia dizer em voz alta, ela falou dentro de seu coração, ...e protestou à bruxa sem forma."
,"É claro, a bruxa não respondeu.{n}Ela nunca consolava, também nunca caçoava.{n}......Shannon podia interpretar tal silêncio como ela quisesse, como se a bruxa estivesse ao menos escutando atentamente."
Shannon,"...{f:5:Beatrice}‐sama.{n}......Por favor, escute‐me, mesmo eu não tendo valor."
,"Enquanto Shannon limpava a poeira do retrato da bruxa, ela falou dentro de seu coração."
Shannon,".........Assim como a Eva‐sama diz, eu sou realmente uma mobília incompetente e inculta."
Shannon,"......Não sou uma pessoa.{n}...Por isso, talvez eu não tenha o direito de amar..."
Shannon,"......Mas, nesse caso, por que me foi dado um coração, o qual consegue conhecer o amor?"
,...Shannon pausou naquele instante e segurou suas lágrimas por algum tempo.
,"O som da chuva que havia começado a cair, junto com o ar fresco no saguão, a fazia se sentir como se sua miséria tivesse aumentado outro nível."
Shannon,"""Uma mobília de verdade... não tem uma coisa boba como um coração. Por isso não amam pessoas, certo? Por isso não sentem dor. ......Se sou apenas outra peça do mobiliário, ......por que tenho um coração?"""
Shannon,""".........Se vai ser tão difícil e doloroso, ............desejo que nunca tivesse recebido este coração estúpido............!"""
,......Compreendo. Conceder um coração a uma mobília.{n}Parece que aquele homem também é capaz de realizar coisas agradáveis ocasionalmente...{n}*gargalhada*gargalhada*...!
Shannon,"""Hã........................"""
,"A bruxa que nunca respondia ou ria......respondeu, e riu."
, Era a minha imaginação? Eu estava ouvindo coisas? Não.
,"...Afinal, as próximas palavras se tornaram uma ""voz"", e eu pude ouvi‐las, não com meu coração, mas com meus ouvidos..."
,"""Humanos estiveram continuamente procurando pelos elementos que formam o mundo desde antes da Era Cristã. Dizem que os gregos antigos tentaram explicar o mundo com os quatro elementos: ar, fogo, água e terra."""
,"""E depois disso, por muitos milênios, humanos adicionaram diversos elementos a esses quatro, tentando explicar o mundo com incontáveis interpretações — os cinco elementos, os seis elementos, os sete elementos, os oito elementos, os doze elementos — mas eles nunca conseguiram explicar o verdadeiro e ""único elemento""."""
,""".........Porém, um único homem apareceu pela orientação de uma estrela, e finalmente explicou esse único elemento que forma o mundo. Você sabe o que é......?"""
Shannon,"""...............Hã............ah............qu‐............qu‐quem........."""
,Shannon se virou assustada...
,"Bem ali, ......ela ""existia""."
,"Não como uma ilusão, mas na realidade. O contraste feito pelo relâmpago deixava claro que não era apenas uma alucinação."
,"""......É o ""amor"". *gargalhada*gargalhada*gargalhada*gargalhada*!"""
,"A bruxa do retrato elegantemente levou um cachimbo dourado a sua boca, e riu levemente."
,...Ela riu da ignorância a qual fazia os pensamentos da humanidade se dispersarem para longe da resposta mais simples.
,"""Aquele homem explicou tudo no mundo com o amor. Esse é o único elemento. Com o menor número possível, aquele homem explicou totalmente como o mundo foi construído."""
,"""......Quão simples e claro, que esplêndido, divertido, agradável e emocionante. ...O ano em que aquele homem nasceu eventualmente se tornou conhecido como Ano do Senhor. ......*gargalhada*gargalhada*!"""
,"Shannon perdeu quaisquer palavras que tinha para falar. Ela pensou que quando se encontra um hóspede desconhecido, suas primeiras palavras deveriam perguntar o nome da pessoa."
,"Mas, sem dizer nada, ...Shannon sabia o nome desta pessoa, então ela se conteve."
,"Não, ......certamente, como uma pessoa que vivia na ilha, perguntar a esta pessoa pelo nome dela seria o maior desrespeito."
,Porque...ela era a outra mestra da ilha em adição a Kinzo.
Shannon,"""Be‐.........{f:5:Beatrice}‐sama..............."""
{f:5:Beatrice},"""De fato. Eu sou {f:5:Beatrice}. .........O rosto que as pessoas fazem quando me veem pela primeira vez não mudou nada, mesmo depois de mil anos. ...*gargalhada*."""
,A bruxa gargalhou pelo fato da reação de Shannon não ter traído suas expectativas.
,"Shannon percebeu que ela havia se encontrado com um ser que não deveria ser encontrado, e deu um passo para trás."
,"......Isso é onde a parede e o retrato estavam, então mesmo enquanto ela encarava a bruxa, ela apoiou o retrato da bruxa em suas costas."
{f:5:Beatrice},"""Suas preocupações são devido ao amor. ......O qual é o único elemento do mundo. Em outras palavras, todas as coisas deste mundo. ......Quando isso não está completo, significa que o mundo não está completo. É como continuamente recolher água em um frasco com um buraco nele."""
{f:5:Beatrice},"""......Mesmo se você recolher e recolher, ele nunca é preenchido — um deserto eterno do coração. O pecado original sobre o qual os humanos são fundados e do qual tudo é feito."""
{f:5:Beatrice},"""Você compreende? O que Adão e Eva aprenderam quando colocaram a fruta do conhecimento em seus lábios foi o amor. ...Por causa disso, os humanos foram expulsos do Paraíso e se tornaram ""humanos"". O que significa que o que faz de alguém humano é saber amar e sofrer."""
{f:5:Beatrice},"""......Garota de coração gentil. Você deveria ficar orgulhosa. Agora que o conhece, você não é mais uma mobília. Agora, você é ""humana"". Reconheço isso sob meu nome."""
Shannon,""".....................Hmm, .........u......"""
{f:5:Beatrice},"""Hmph. É difícil para um ser inferior entender? ...Bom, tudo bem. *gargalhada*gargalhada*... Perdoe‐me. Faz um longo tempo desde que falei com um humano. Devo pedir desculpas por minha tagarelice."""
,"Sem esperar uma resposta de Shannon, {f:5:Beatrice} riu agradavelmente por um momento."
{f:5:Beatrice},"""Não tenho certeza que isto é suficiente para um pedido de desculpas, ......mas posso usar meu poder para conceder esse seu desejo, se você quiser?"""
Shannon,"""...Hã...?"""
,O significado daquelas palavras surpreenderam Shannon ainda mais que a aparição repentina da bruxa.
{f:5:Beatrice},"""Estou me oferecendo para juntar você e aquele que você ama. ......Normalmente, eu demandaria algo de igual valor em retorno."""
{f:5:Beatrice},"""...*gargalhada*, mas estou de bom humor. E você nunca falhou em prestar respeito a mim no passado. Isso é algo digno de recompensar."""
Shannon,"""............Você, ............você está falando sério mesmo......?"""
,"Normalmente, Shannon teria ficado chocada interagindo com aquela visitante que carecia de realismo, e não teria sido capaz de falar."
,"......Porém, como se ela já tivesse sido pega na armadilha da bruxa, ...Shannon respondeu à bruxa."
{f:5:Beatrice},"""Com a minha magia, não é problema fazer com que um par de pessoas com sentimentos recíprocos uma pela outra se unam."""
,"Você está falando sério, não é mesmo...? ...Essas palavras quase escaparam dos lábios de Shannon, mas ela se segurou, com suas reservas finais de razão."
,Uma bruxa é uma bruxa. Uma existência ominosa.
,A bruxa {f:5:Beatrice} está claramente tentando escorregar pelas rachaduras do meu coração e fazer de mim uma prisioneira......
,"Aquele tipo de tentação, sobre a qual tantos livros ilustrados de contos de fadas haviam me alertado quando eu era jovem, estava bem na minha frente agora."
{f:5:Beatrice},"""O medo também é uma forma de respeito. Isso deve ser agradável para mim, mas não faremos progresso desta forma."""
{f:5:Beatrice},"""......Posso não ser diferente da imagem de uma bruxa detestável que vocês humanos mantêm em suas mentes. Porém, respondo com boa vontade àqueles que me respeitam. Humanos não são o mesmo? Mas duvido que qualquer humano responderia com boa vontade a uma atitude tão hostil como essa."""
Shannon,""".........Minhas, ......minhas desculpas... Eu não quis..."""
,Shannon finalmente percebeu que sua hostilidade era rude para com aquela visitante.
,E...ela finalmente digeriu as palavras que haviam sido faladas a ela há um momento atrás.
,"― Você não é mais uma mobília. Agora, você é ""humana""."
,"......Quanto mais ela refletia sobre essas palavras, .......mais Shannon sentia como se {f:5:Beatrice} conseguisse entender todo o sofrimento dela..."
Shannon,"""......Você disse algo...bem......sobre uma recompensa... ......O que quis dizer?"""
{f:5:Beatrice},"""Digo que posso arranjar para você ser amarrada ao homem que capturou seu coração. Você pode pensar nisso como uma forma de gratidão por diligentemente polir meu retrato todo esse tempo."""
Shannon,"""................................."""
{f:5:Beatrice},"""Acalme‐se. Não desejo nada em retorno. Sou generosa. .........Porém, apesar de não buscar por nenhuma compensação, tenho um pedido."""
,Está vindo...
,A outra Shannon dentro de seu coração mandou‐lhe um alerta.{n}É disto que ela havia sido tão frequentemente avisada em todos aqueles livros ilustrados assustadores que ela havia lido quando era pequena......!
{f:5:Beatrice},"""Você sabe a respeito do pequeno torii e do santuário que foram construídos em um escolho, muito próximo desta ilha...?"""
,"...Shannon lembrou imediatamente.{n}Quando você alcançava Rokkenjima de barco, havia um torii e um santuário em um escolho, o qual era pequeno demais até mesmo para ser chamado de ilhota."
,"Ela tinha a sensação de que Kumasawa havia lhe contado a história dele, mas ela não conseguia lembrar disso muito bem."
,"...Um viajante shugenja, uma espécie de homem santo, tinha o construído, ou rezado lá, ou alguma coisa parecida."
Shannon,"""...Sim, eu sei a respeito, mas......o que tem...isso.........?"""
{f:5:Beatrice},"""Não explicarei tudo da estaca zero para uma pessoa que não sabe nada sobre demônios. Para encurtar uma longa história, ......o santuário está causando problemas para mim. ...Há, na verdade, um certo espelho mantido dentro dele. Eu quero que você o quebre."""
,Esse foi um pedido muito suspeito.
,"Shannon não sabia sua história, mas qualquer coisa que devesse ser guardada dentro de um santuário teria que ser algo sagrado."
,"......E ela quer que eu o quebre?{n}Por que alguém tão poderosa quanto uma bruxa seria incapaz de fazer isso ela mesma, e estaria pedindo a ajuda de um humano...?"
,Não houve necessidade de Shannon expressar seus pensamentos em voz alta.{n}{f:5:Beatrice} começou a falar sobre esta questão racional antes que Shannon pudesse dar sua resposta.
{f:5:Beatrice},"""O poder mágico daquele espelho se opõe ao meu. ......Não consigo explicar isso muito bem com palavras humanas. ...Como exemplo, vamos falar das diferenças entre utensílios. Aquele espelho é um garfo, e o meu poder é a sopa. Você não pode tomar sopa com um garfo, certo?"""
{f:5:Beatrice},"""Se a imposição daquele espelho sumisse, eu poderia preparar uma colher perfeita para tomar sopa. ......Se eu tivesse apenas isso, eu poderia tomar a sopa, ou até cavar meu caminho para fora de uma prisão pedregosa. ...Eu poderia até goivar glóbulos oculares, ......sabia? *gargalhada*gargalhada*!"""
Shannon,"""......Eu, .........eu não sei do que você está falando. ...Se isso é porque sou inculta, eu peço desculpas."""
{f:5:Beatrice},"""Se resume a isto. Se você poupar o esforço de quebrar aquele mais vexatório dos espelhos para mim, como recompensa, concederei seu desejo."""
{f:5:Beatrice},"""......Estou de muito bom humor hoje. Se quiser, você pode mudar seu desejo, e eu posso lhe dar todo o ouro que conferi ao Kinzo... *gargalhada*gargalhada*!"""
Shannon,"""Eu, ...............eu terei que recusar........."""
{f:5:Beatrice},"""......O que disse?"""
,"Quando ela ouviu as palavras de Shannon, {f:5:Beatrice} percebeu pela primeira vez que suas expectativas haviam sido traídas."
{f:5:Beatrice},"""Se há uma razão, diga‐me. Se há um engano, posso resolvê‐lo."""
Shannon,"""......Eu, ...eu não sei realmente a razão. .........Mas, ...até hoje, a ilha esteve em paz, e nada de ruim aconteceu. ...Então, mesmo se eu não quebrar o espelho, a paz que existiu até hoje deve continuar no futuro."""
{f:5:Beatrice},"""Hmm... Entendo, entendo, você está absolutamente correta. É assim como você diz. Se não o quebrar, os mesmo dias inquebráveis que se passaram até hoje continuarão amanhã, e no dia seguinte. Por que não lhe dou uma garantia absoluta?"""
{f:5:Beatrice},"""Em meu nome de {f:5:Beatrice}, eu lhe digo: {i:os mesmo dias inquebráveis que se passaram até hoje continuarão amanhã, e no dia seguinte.} E para sempre, perpetuamente."""
,Shannon foi apreendida por uma ilusão macabra.
,"O espelho era, mais do que provável, algo para conter a bruxa.{n}...Por isso, quebrar o espelho seria algo a ser feito pelo bem da bruxa."
,"......Ainda assim, parecia como se Shannon tivesse de fazê‐lo pelo seu próprio bem."
,Parecia que alguma premissa havia sido trocada...
{f:5:Beatrice},"""Eu não fiz nada mais que lhe dar a oportunidade de ter seus sentimentos realizados como uma recompensa. ......Cabe a você decidir se o quebra ou não.{n}Se o quebrar, concederei seu desejo."""
{f:5:Beatrice},"""Se você não o quebrar, os amanhãs a partir de hoje continuarão por toda a eternidade. Seu desejo não será concedido por toda eternidade. ......Você entende? O que estou dizendo? *gargalhada*gargalhada*."""
,A bruxa estava lhe dizendo.
,"Ela estava pressionando‐a, dizendo‐lhe para quebrar o espelho, se ela quisesse ser unida com George.{n}E ela estava declarando que se ela não o quebrasse, seus sentimentos definitivamente nunca seriam realizados......"
Shannon,"""...Por favor...pare...... Eu não......quero ouvir algo assim.........!"""
{f:5:Beatrice},"""Causar sua dor não era o que eu pretendia. ......Bem. Sentir a loucura do amor é a melhor coisa sobre os humanos. Você deveria aproveitar essa emoção ao máximo."""
{f:5:Beatrice},"""Porém, se deseja pegar meu poder emprestado, você pode quebrar aquele espelho a qualquer hora. E então você deve gritar meu nome e eu despertarei.{n}Eu definitivamente manterei minha promessa. ......Dessa forma, você não terá do que reclamar, correto? Não lhe forçarei a decidir agora. Acredito que assim é mais fácil?"""
,"Este acordo era, por fim, algo com que ela conseguia se sentir à vontade?{n}......Definitivamente não."
,"Para Shannon, que estava queimando de amor, atormentada pela paixão, ser tentada para sempre por uma forma de escapar era uma provação cruel demais..."
{f:5:Beatrice},"""Não definirei um limite de tempo a essa promessa, ......mas há um limite de tempo na magia que pode conceder esse desejo. ...Não cabe ao meu poder determinar este limite. Ele será determinado pelo seu próprio amado. .........Entende o que eu quero dizer?"""
Shannon,"""......E‐Eu não sei."""
{f:5:Beatrice},"""O limite é o tempo que seu amado escolhe a pessoa a quem ele deveria penhorar seu amor. ......Sou uma bruxa, não um demônio. Não possuo um feitiço que possa separar dois que se amam, compreende...? *gargalhada*gargalhada*gargalhada*gargalhada*!!"""
{f:5:Beatrice},"""Ouvi que seu amado em breve participará de um encontro de casamento...?{n} Você pode ter sentimentos mais fortes por aquele homem que qualquer outra no mundo. Porém, isso não significa que você é a mais apropriada para ele, não é...?"""
{f:5:Beatrice}," Eu {i:sei} com quem ele terá o encontro de casamento. Aquela garota é {i:a mais apropriada para Ushiromiya George} no mundo inteiro."""
{f:5:Beatrice},"""Ela veio de uma boa escola, obteve boas notas, possui compostura e prudência."""
