Speaker,Brazilian Portuguese (PT)
,"Contudo, se eu esperar todos conferirem seus fatias, então, assim que eu ver que eles perderam, as minhas chances vão aumentar significativamente."
,"Ou seja, ao invés de procurar pela amêndoa agora, as minhas chances vão aumentar se eu ficar esperando os outros perderem."
,"Mas se alguém pegar a vencedora enquanto eu estiver aqui, as chances da minha fatia ser a certa serão reduzidas a zero. Será difícil calcular o momento certo."
,Preciso esperar o máximo possível para ver quantos perdedores vão aparecer. Minhas chances de vencer são maiores se eu conferir imediatamente antes que outra pessoa vença.
,"Sim, esse é o truque para vencer este jogo!"
,...........................
,............???{n}Que pensamento estranho. ......Parece que estou esquecendo de algo??
,Mesmo que ninguém toque no bolo que está diante de mim...
,A amêndoa vencedora aparecerá ou desaparecerá dependendo se as outras pessoas vencerão ou perderão.
,.........??
,Meu humor estava tão bom que me senti tonta e não fui capaz de dizer o que estava errado na minha teoria.
,Mas eu percebi que havia algo estranho.
,......Há sempre apenas uma verdade dentro da caixa de gato.
,"Não importa o que aconteça em seu exterior, ......não deve ser capaz de abalar a verdade em seu interior."
,"E mesmo assim, ......estou sendo influenciada por eventos exteriores a caixa e tentando fazer com que eles afetem minha observação do conteúdo da mesma."
,.................................
,Eu nem sei mais do que estou falando.
,"Outra eu dentro de mim estava dizendo isso, ......mas é muito difícil para mim entender."
,Sinto que estou viajando......
,"Fiquei tão empolgada e animada que, mesmo não estando com sono, minha mente parece nublada."
,Talvez seja porque bebi a bebida de adulto do papai......
,"No fim, mesmo tendo escolhido a primeira fatia, eu decidi esperar para conferir por último."
,"Depois de ver que todos perderam, minhas chances de vencer serão de 100%."
,"......Eu tentei encontrar a contradição no meu pensamento, mas não consegui encontrar, por isso parei."
,"É muito melhor ter 100% de chance do que 1 em 15, então decidi apostar nisso."
,"Mal posso esperar para abrir este precioso baú de tesouro, mas eu resolvi esperar que todos escolhessem suas fatias e as conferissem."
Ushiromiya Natsuhi,"""Como está indo? Alguém achou a vencedora?"""
Ushiromiya Maria,"""Uu! Não tinha nada na minha."""
Ushiromiya Jessica,"""Eu também perdi. Eu queria tanto ser a princesa...!"""
Ushiromiya George,"""Mesmo se perder, este sachertorte é mesmo lindo e delicioso. A decoração é tão bonita que dá até pena comer."""
Ushiromiya Rudolf,"""E você? Achou a amêndoa?"""
Ushiromiya Kyrie,"""Nem na minha. E você, Hideyoshi nii‐san?"""
Ushiromiya Hideyoshi,"""A minha não tem nada. Parece que gastei toda a minha sorte na empresa e com a minha esposa."""
Ushiromiya Eva,"""O que está querendo dizer com isso?"""
Ushiromiya Krauss,"""E você, Doutor Nanjo?"""
Nanjo Terumasa,"""Estou vendo agora. De tempos em tempos, jogos assim podem ser mesmo divertidos."""
Ushiromiya Kinzo,"""Sim. Tem vezes que um simples teste de sorte, sem nenhuma estratégia ou tática, pode ser um ótimo entretenimento. E o seu, Beato?"""
{f:5:Beatrice},"""Cadê o mentiroso que disse que as sobras teriam mais sorte?! Grrrrrrrr...!"""
Ushiromiya Battler,"""E quanto ao seu, Ange? Tinha uma amêndoa no seu?"""
Ushiromiya Ange,"""Estou vendo agora......"""
Ushiromiya Battler,"""Quê? Ainda não tocou na sua fatia?"""
,"Eu estava seguindo a minha teoria pessoal de probabilidade, ......mas não achei que conseguiria explicar ao onii‐chan, por isso não mencionei."
,"Me pergunto se tem uma amêndoa aqui.{n}Se eu vencer, serei a princesa da noite."
,"......Ficarei feliz se eu vencer, mas mesmo que não vença, ainda será uma noite divertida, então não tem problema."
,"Parou quando esse jogo do bolo teve início, mas até então, todos estavam se divertindo mundo mostrando truques uns aos outros, fazendo perguntas e impondo enigmas."
,"Esse jogo também é divertido, mas quero voltar logo a brincar como antes."
,..................Hã?
Ushiromiya Battler,"""O que foi, Ange? .........Oh?"""
,Eu olhei para a pequena coisa que estava no meu garfo e mostrei ao meu irmão.
Ushiromiya Ange,"""Essa......é a amêndoa, né...?"""
Ushiromiya Battler,"""In‐Incrível!! A Ange achou! Isso é incrível...!"""
,"Em determinado momento, uma agitação tomou conta de outro canto do cômodo."
Ushiromiya Eva,"""Eu achei, eu venci...!"""
Ushiromiya Kinzo,"""Hoh! Então a Eva venceu...!"""
Gohda Toshiro,"""Ora, ora! Meus parabéns, Eva‐sama...!!"""
Ushiromiya Ange,"""Errado!! A Ange venceu! A minha tem a amêndoa!!"""
,"Eu a seguirei no alto e gritei para todos.{n}As pessoas ao redor de Eva se dividiram, olhando espantados na minha direção."
,"Eu também fiquei surpresa. Aquilo nas suas mãos era, sem dúvida, uma amêndoa..."
Ushiromiya Rudolf,"""Como assim...? O que está acontecendo aqui...?"""
Ushiromiya Krauss,"""Gohda. Parecem haver duas amêndoas, ......então são duas vencedoras?"""
Gohda Toshiro,"""Mas .........isso não poderia......"""
Nanjo Terumasa,"""Está dizendo que uma de nós se equivocou...?"""
Shannon,"""A Ange‐sama claramente tem uma amêndoa. ......E quando ao seu lado, Kanon‐kun?"""
Kanon,"""A Eva‐sama claramente tem uma amêndoa."""
Kumasawa Chiyo,"""Hohhohohohohoho. Então parece que as duas venceram."""
Ronoue Genji,"""............Mestre."""
Ushiromiya Kinzo,"""Heheheheheheh...! Mas que peculiar. Qual o significado disso, Gohda?"""
Gohda Toshiro,"""Ah, hmm, ......bem, ......parece que cometemos um pequeno erro...... Hm, ......talvez elas possam tirar no pedra, papel—"""
{f:5:Beatrice},"""Qual é, não seja mesquinho. Significa apenas que, se apareceram duas amêndoas, então temos uma rainha e uma princesa."""
Ushiromiya Kinzo,"""Precisamente. Deixe que ambas vençam."""
Gohda Toshiro,"""Ah, bem, mas........."""
,Gohda estava hesitante.
,"Na verdade, ele havia preparado uma sobremesa especial para o rei."
,"Da forma como havia sido decorada, não poderia ser dividida por duas pessoas. Por isso, não era prático haver dois reis."
,"Quando Eva ouviu Gohda murmurar sobre o ocorrido, Eva deu de ombros e riu."
Ushiromiya Eva,"""Nesse caso, deixem que a Ange‐chan seja a princesa."""
Ushiromiya Ange,"""A princesa! A Ange é a princesa...?!"""
Ushiromiya Eva,"""Eu serei sua aia. Serve assim, né?"""
,É claro que sim.
,Ange ficou preocupada que Eva fosse declarada vencedora por ter falado primeiro.
,"Por isso, ela sequer sonhou que Eva pudesse abrir mão do título."
Ushiromiya Ange,"""Mas tem certeza...? Você também venceu, tia Eva."""
Ushiromiya Eva,"""Tudo bem, eu serei a sua aia. Venha, princesa. O que você deseja...? Vamos ouvir."""
Ushiromiya Ange,"""A Ange já.........decidiu seu desejo......"""
Ushiromiya Eva,"""Ora? E o que seria? Não quer contar para sua tia?"""
,Quero que os jogos divertidos continuem. ......Para sempre.
,A jovem eu falou o desejo em seu coração.
Ushiromiya Ange,"""Quero, ......quero que as coisas divertidas de antes...continuem!"""
,"Eu tive a sensação de que seu nuance mudou.{n}Ainda assim, esse era o meu inconfundível desejo."
Ushiromiya Eva,"""De antes? ......Ah, fala dos truques e quizzes?"""
Ushiromiya Ange,"""Sim!"""
Ushiromiya Eva,"""Então é isso que faremos. Ouçam, pessoal. Essa é uma ordem direta da princesa. Lembram o quão divertido estava ainda há pouco? Vamos divertir a Ange‐chan com truques e quizzes."""
Ushiromiya Rudolf,"""Espera um pouco. Eu já usei tudo que tinha para os meus truques."""
Ushiromiya Kyrie,"""Então vamos com quizzes e enigmas."""
Ushiromiya Krauss,"""Então, vamos apenas entreter a Ange‐chan com quizzes?"""
Ushiromiya Natsuhi,"""Podemos apresentar quizzes para nossa princesa a fim de entretê‐la."""
Ushiromiya Krauss,"""Entendi. Certo."""
Ushiromiya Kinzo,"""Wahahaha! Sim, é mesmo intrigante. Então, Ange, permita‐nos fazer isso. Todos vamos apresentar um quiz ou um enigma e você tenta resolvê‐los.{n}Toda vez que acertar, eu te darei uma medalha."""
Ushiromiya Ange,"""Uma medalha?"""
Ushiromiya Battler,"""Ele deve estar falando de medalhas comemorativas. Se acertar várias perguntas, vai ganhar muitas medalhas."""
Kumasawa Chiyo,"""Hohhohohohoho. Não acha meio chato só acumular umas medalhas?"""
Ushiromiya Kinzo,"""Sim. Dependendo do número de medalhas que conseguir, eu devo lhe dar um presente fantástico...! Então, ficou mais animada?!"""
Ushiromiya Eva,"""Parece incrível. Vamos até ter um prêmio...!"""
Ushiromiya Kyrie,"""*risos*. Não é ótimo, Ange?"""
Ushiromiya Ange,"""S‐......Sim...!"""
,"Todos se juntaram ao meu redor, sorrindo, enquanto pensavam em que tipo de perguntas eles fariam."
,"Todos estavam pensando em mim, para que pudessem brincar comigo."
,"Só de sentir que eu tinha tudo isso para mim, quase fez com que eu explodisse de alegria por ter virado a princesa."
