Speaker,Brazilian Portuguese (PT)
,"Então, um guia turístico nativo, que estava no ônibus, pegou uma dessas nozes de areca e começou a explicar sobre ela."
,"Ele falou sobre como era um item de luxo muito amado naquela região desde os tempos anciãos, similar ao tabaco."
,"Sobre como sua popularidade diminuiu porque os jovens passaram a não gostar tanto, assim como Natsuhi."
,"......E como era considerado um amuleto de boa sorte na região, bem como um símbolo para os casais."
,"Ela olhou para o rosto de seu marido. ......Ele se virou repentinamente, mas pareceu que suas bochechas haviam ficado coradas..."
{f:5:Beatrice},"""E então...você se recostou em seu marido e segurou a mão dele, acertei?!{n}Qual foi, você e seu marido partilham de um lindo e puro amor, não é mesmo?! Ficou toda animadinha? Foi uma noite daquelas{p:0:♪} Kiiihi{0}hi{0}hi{0}hi{0}hihi!!"""
,"Com o rosto vermelho como um tomate e evitando o olhar de Beato, Natsuhi tentou esconder seu constrangimento empanturrando sua boca com {i:patis}, mastigando eles com suas bochechas estufadas como um baiacu."
,"Beato disse que não havia nada melhor do que isso para acompanhar o chá, e assentiu diversas vezes, com um amplo sorriso estampado em seu rosto..."
Ushiromiya Natsuhi,"""É claro, nós éramos recém‐casados. Agora eu não posso deixar Rokkenjima. Sou um pássaro em uma gaiola."""
{f:5:Beatrice},"""Bem, também é assim para mim. Eu já morri mais de uma vez, e ainda não sou capaz de escapar de Rokkenjima. Sou um pássaro em uma gaiola, assim como você."""
Ushiromiya Natsuhi,"""Eu não sei muito sobre você, e não irei inquiri‐la. ......Porém, imagino que suas circunstâncias não sejam algo na qual se possa menosprezar."""
{f:5:Beatrice},"""Não possuo o desejo de agir como chefe de prisioneiros. Vamos ser amigas, como uma dupla de pássaros nesta gaiola. Tenho me interessado por ti."""
Ushiromiya Natsuhi,"""Mesmo? Eu agradeço."""
{f:5:Beatrice},"""As instruções e ordens que deu aos serviçais para serem cumpridas durante esta conferência familiar foram primorosas. Você pensou em tudo, desde onde Kinzo estaria, o que ele faria e o que deixaria para trás, e juntou tudo isso de forma esplêndida, sem nenhuma contradição. Este seu detalhado plano por escrito detém da mesma beleza de um círculo mágico de alto‐nível."""
,"Ao ponto de fazer parecer que Kinzo realmente existisse e estivesse vivendo por conta própria, ela escreveu seu cronograma para este dia de forma extremamente detalhada e fez com que os serviçais seguissem isto plenamente."
,"Quem ele encontrou, onde e quando se encontraram, e o que ele deixou para eles? O que ele estava fazendo, onde e quando estava fazendo, e o que mudou?"
,"E, como resultado, mesmo sem os parentes terem visto Kinzo uma única vez, em momento algum eles suspeitaram que ele não estava lá."
,"Eva e os outros parentes verdadeiramente acreditaram que a conversa sobre a herança havia sido ouvida por Kinzo enquanto ele andava pelo corredor, e que isso havia deixado‐o furioso."
,"Tudo correu assim como o plano de Natsuhi havia previsto, até os mínimos detalhes.{n}E a coordenação entre eles e os serviçais também foi espetacularmente intrincada......"
Ushiromiya Natsuhi,"""Não podemos nos dar ao luxo de descobrirem este segredo sob circunstância alguma. É por isso que eu cuidadosamente conferi todo o plano."""
{f:5:Beatrice},"""Sua força de vontade e atenção aos detalhes invocou o sucesso com total certeza. ......Como bruxa, parece estar no mesmo grupo que a Lady {f:5:Lambdadelta}. No seu nível atual, logo tomará ciência dessa magia e será digna de chamar a si mesma de bruxa aprendiz."""
Ushiromiya Natsuhi,"""Se chama algo assim de magia, então você poderia fazer da Kumasawa a bruxa das doenças simuladas. Ela só nos liga para dizer que vai tirar o dia de folga por causa de seu problema nas costas nos dias mais atarefados. Assim como toda conferência familiar."""
{f:5:Beatrice},"""Ah, não, a Kumasawa é um caso completamente diferente. Ela é uma bruxa de nível muito, muito mais alto. Se soubesse quem ela realmente é, ficaria chocada! *gargalhada*gargalhada*!"""
,Observando as duas tendo uma agradável conversa...estava outro par de fumaça subindo de seus chás.
,"Porém, este segundo par estava localizado em um mundo que o primeiro era incapaz de ver, onde rosas douradas floresciam."
Ushiromiya Battler,"""......Ronove foi gentil o bastante para preparar um pouco do mesmo chá Dimbula para nós também."""
{f:5:Beatrice},""".................................nn..."""
,"Pareceu que Beato havia resmungado alguma coisa.{n}Pela primeira vez, foi como se ela tivesse sido capaz de comunicar algo."
,Tenho certeza que ela se interessou pelo chá preto e sentiu vontade de bebê‐lo...
,"Pensando isso, ele pegou a xícara de Beato, junto à sua mão e a fez segurá‐la..."
{f:5:Beatrice},"""...............nn, ..............."""
,"Os olhos de Beato tremeram de forma entristecida, seus dedos tremeram junto."
,Quase como se ela não fosse capaz de mover os dedos da forma como gostaria......e estava murmurando o fato de que ela não podia mais sequer apreciar o chá que tanto amava sem a ajuda de terceiros... Era assim que ela parecia...
,"Por isso, Battler colocou sua mão sobre Beato, gentilmente pegou sua xícara de chá e a ergueu até os lábios dela......"
,"......Então, ...mesmo tendo sido apenas um gole, ...Beato bebeu."
,Os dias em que ela divertia‐se com sua preciosa espada vermelha e as cunhas azuis...já demonstravam como algo pertencente ao distante passado.
,"Agora, Beato não apenas era capaz de fazer isso, ......como era também difícil para ela fazer com que seu corpo se movesse à sua vontade."
,Até mesmo beber um gole de chá preto era algo difícil......
Ushiromiya Battler,"""......Como está? O aroma das rosas faz com que seja perfeito desfrutar de um chá preto. Está ao seu agrado...?"""
{f:5:Beatrice},""".............................."""
,"É claro, .........Beato não respondeu."
Ushiromiya Battler,"""......O que aconteceu com você...? ......Essa é...outra estratégia sua, não é?{n}Está fingindo estar deprimida para me surpreender depois."""
{f:5:Beatrice},"""..........................."""
Ushiromiya Battler,"""......Se está esperando por isso, o mesmo truque não vai funcionar duas vezes, então é melhor desistir. ......Se continuar agindo assim, até mesmo eu vou começar a me desanimar."""
{f:5:Beatrice},"""..........................."""
Ushiromiya Battler,"""Ei. ...Já não está na hora de começar a rir alto, dizendo ""Peguei você, seu imbecil!"" ou algo assim? Qualquer tipo de piada perde a graça quando começar a repetir demais. Especialmente quando não é uma reprise."""
{f:5:Beatrice},"""..........................."""
Ushiromiya Battler,"""Ria. Assim como está gargalhando bem ali, enquanto bebe chá com a tia Natsuhi."""
{f:5:Beatrice},"""..........................."""
Ushiromiya Battler,"""..............."""
{f:5:Beatrice},"""...............................................................................................................................................................{0}..."""
Ushiromiya Battler,"""............Não pode ao menos sorrir...?"""
,"""Nunca mais. Esta criança nunca mais irá rir."""
,Essas palavras repentinas......eram cruéis demais.
Ushiromiya Battler,"""Como pode afirmar isso com tanta certeza?! Pare de tentar roubar o direito de rir da Beato."""
{f:5:Bernkastel},"""......Ora, eu deveria dizer em vermelho...?"""
,Eu violentamente sacudi minha cabeça em negação.
,"Então, com uma expressão que não revelava minimamente seus pensamentos, a {f:5:Bernkastel} falou olhando para o rosto de Beato. ......E eu não entendi minimamente as palavras que ela usou."
{f:5:Bernkastel},"{a:c:""Parabéns.""}"
Ushiromiya Battler,""".........Pelo quê?"""
{f:5:Bernkastel},"""A Beato estar assim é o resultado da sua vitória."""
Ushiromiya Battler,""".........Do que está falando......?"""
{f:5:Bernkastel},"""Você disse algo interessante no último jogo. Disse que seria uma eterna tortura onde ambos iriam atormentar um ao outro. Isso mesmo. Também era uma tortura para Beato. E você {i:venceu} esse jogo de tortura. ......Por isso a alma da Beato foi morta, e ela virou esse cadáver em forma de boneca."""
Ushiromiya Battler,"""Está dizendo......que eu fiz isso com a Beato?"""
{f:5:Bernkastel},"""A batalha se encerra no momento em que um de vocês perde a vontade de tentar vencer. ......Quanto a batalha entre você e a Beato, a conclusão já foi alcançada da última vez. Bem, provavelmente aconteceu sem você sequer perceber."""
Ushiromiya Battler,""".........Neste caso, se eu venci, por que o jogo não terminou? ...Por que este jogo ainda continua?"""
{f:5:Bernkastel},"""O grilhão preso ao tornozelo desta criança. ......Esta é uma regra que a Lambda criou."""
,"Mesmo se {f:5:Beatrice} tentar se render, ficar desanimada ou desistir, ela é incapaz de abandonar o jogo."
,......Essa é a regra. Ou talvez seja uma maldição.
{f:5:Bernkastel},"""Muito tempo atrás, quando parecia que você ia desistir, eu o apoiei. Embora você provavelmente nem tenha percebido. Eu o assisti para ter certeza que receberia dicas e as coisas iriam fluir ao seu favor. É por isso que você está aqui agora. ............Você lembra de como eu o ajudei?"""
,{f:5:Bernkastel} olhou para mim...
,"......É verdade que eu não estava consciente, ......mas talvez seja verdade...que ela tenha me ajudado."
{f:5:Bernkastel},"""De alguma forma, a Lambda está ajudando a Beato. E desta vez, é a Beato quem está a ponto de desistir. Então, para ter certeza que isso não vai acontecer, é a Lambda quem está dando suporte a ela. É o que este grilhão representa. Ao impedir que ela resigne, ela salvou a Beato dentro do jogo."""
Ushiromiya Battler,"""......Como isso é ""salvá‐la""?"""
{f:5:Bernkastel},"""Este jogo foi feito de forma que só possa terminar de duas maneiras. Seja com um dos lados aceitando a derrota e resignando ou com um dos lados vencendo com um xeque‐mate. A Beato estava prestes a colidir com a primeira maneira. Por isso, a Lambda esmagou essa possibilidade e fez com que apenas evitasse a derrota. Essa é mesmo uma forma incrível de dar apoio nesse jogo."""
,"Neste caso, a única forma que sobrou de terminar esse jogo.....é com a minha vitória."
,"Ao menos, até que eu vença, essa bruxa chamada {f:5:Lambdadelta} provavelmente pode tentar ganhar tempo para que a condição atual da Beato mude."
,Mas isso......só iria prolongar ainda mais o sofrimento da Beato...
,Nenhum de nós quer isso.
,Tanto a Beato quanto eu lutamos com tudo para tentarmos vencer.
,Foi porque ambos demos o nosso máximo que fomos capazes de repetir o jogo diversas vezes.
,"E também é por isso que, naquela vez, nós nos confrontamos de cabeça erguida, com todas as nossas forças."
,E a Beato.........admitiu a derrota.
,Ela disse que queria que eu colocasse um fim neste jogo...e confiou tudo a mim.
,"Por isso, as palavras de {f:5:Bernkastel} eram verdadeiras."
,Ela disse que é minha culpa a Beato ter se transformado em um cadáver vivo. ......Isso é verdade.
,Mas foi algo que ambos buscamos.
Ushiromiya Battler,"""Nossa disputa já foi resolvida. ......E mesmo assim, o jogo não terminou. É por isso que a Beato depositou sua confiança em mim. Ela me disse para vencer rapidamente e pôr um fim neste jogo."""
{f:5:Bernkastel},"""..............."""
,"Agora que o jogo foi resolvido, sua continuação seria uma tortura sem fim para a Beato. ......Nada mais do que um pesadelo."
,"Eu dei a ela um perfeito xeque‐mate, encerrando este jogo no mais puro sentido, ......e dei a Beato um pacífico sono..."
,"Por esse motivo, eu continuarei lutando."
,"Mas continuando o jogo, a eterna tortura da Beato vai continuar."
,Como se eu só pudesse deixá‐la dormir pacificamente se a estrangulasse lentamente até a morte...
Ushiromiya Battler,""".........Estou começando a sentir que a verdade não importa mais. ...Quem se importa se o jogo da Beato se satisfez? A Beato resignou. Eu irei ignorar a verdade da ilusão da bruxa e retornar para casa com a minha família. ......O que há de errado nisso?"""
,"Se a {f:5:Lambdadelta} não tivesse colocado essa maldição no tornozelo dela, esta batalha teria se encerrado."
,......É por isso que eu considero isso detestável.
,"Este jogo, onde eu tenho que atormentar a Beato ainda mais até seu final, ......é detestável."
{f:5:Bernkastel},"""......O quêêê? Só porque a Beato começou a aparentar estar sofrendo cada vez que você se aproxima da verdade, você vai simplesmente pegar leve com ela...? Então pegue leve o quanto quiser. E por que simplesmente não aproveita e deixa a Beato vencer? Assim a sua irmãzinha vai poder ter um solitário e trágico futuro imposto a ela infinitamente."""
Ushiromiya Battler,"""Não é isso...... ............"""
,......Isso mesmo... Eu preciso voltar pelo bem da Ange.
,Sei que não é hora de começar a sentir compaixão pela Beato.
{f:5:Bernkastel},"""Neste caso, tenha certeza de matá‐la. Mate esta bruxa."""
{f:5:Beatrice},"""...................................."""
,"Mesmo com a Beato estando bem aqui, a {f:5:Bernkastel} falou sem escrúpulos..."
{f:5:Bernkastel},"""Seu objetivo é matar esta mulher. ......No último jogo, você respondeu isso a um pedido da Beato. Você disse ""Eu vou te matar""."""
Ushiromiya Battler,"""......Sim, eu posso até ter dito, mas isso não dá a {i:você} o direito de comentar isso."""
{f:5:Bernkastel},"""Você sabia? Quando vai arrancar uma de suas unhas, é melhor fazer isso de primeira. ......Puxar como está fazendo agora, gentilmente, timidamente, torcendo e lentamente...machucando mais e mais. Ao meu ver, o que está fazendo se parece muito com uma tortura."""
Ushiromiya Battler,"""....................."""
{f:5:Bernkastel},"""Se tem um pouco de compaixão, mate ela com um único golpe. É assim que se mata."""
Ushiromiya Battler,"""Não é da sua conta. Sou eu quem deve decidir como performar seu último rito. Você e aquela {f:5:Lambdadelta} não tem nada a ver com isso. {i:Eu} vou matá‐la. Não deixarei que mais ninguém faça isso."""
{f:5:Bernkastel},""".........Contanto que não perca essa força de vontade. Estarei apostando em você. Pode ser? Trate de não se esquecer disso."""
{f:5:Bernkastel},"""{p:1:A não ser que este jogo seja concluído, você nunca será libertado}. Você também não tem permissão de abandonar este jogo."""
Ushiromiya Battler,"""......Eu entendi."""
{f:5:Bernkastel},"""Eu sei do que a Lambda está atrás. Ela quer fazer você perder sua vontade de lutar igual a Beato, para transformar vocês em um par de bonecos vivos, e manter este mundo em um equilíbrio perpétuo. ......Você não quer isso, quer? Eu também não gostaria disso."""
Ushiromiya Battler,"""Por que eu me importaria com o que você quer? Apesar disso, eu não vou largar este jogo. Não irei abandonar a responsabilidade de lutar com a Beato."""
{f:5:Bernkastel},"""Fico feliz que nossos objetivos sejam os mesmos. Então, isso significa que você será capaz de matar esta criança sem hesitar, correto?"""
{f:5:Beatrice},"""................................."""
Ushiromiya Battler,"""............Isso mesmo."""
{f:5:Beatrice},"""................................."""
,Não tenho como saber se essas palavras aliviaram a dor dela ou a machucaram.
,...Mas por causa desse maçante formigamento em meu peito......eu acredito que ela deve ter se ferido.
,Não tenho como saber o que a silenciosa Beato está sentindo.
,"......Se eu acreditar que ela se feriu, ...há alguma diferença em ela ser machucada?"
,"E, se eu não pensar que a feri, eu seria capaz de não ferir ninguém?"
,...........................
{f:5:Bernkastel},"""......Então, sobre a Beato que está ali bebendo chá com a Natshui. Você consegue lidar com isso, certo...?"""
Ushiromiya Battler,"""Sim...... ...Sem problema."""
{f:5:Bernkastel},"""É o mesmo que com o Kinzo. {f:5:Beatrice} não existe. Essa é uma falsa ilusão que Natsuhi criou a partir de sua crença de que seu brilhante plano iria superar as adversidades com o poder de uma bruxa."""
{f:5:Bernkastel},"""A única razão pela qual parece que as duas estão bebendo chá juntas...é porque a {f:5:Lambdadelta}, que é a Game Master, {i:aquela que está contando a história}, está interpretando dessa forma."""
{f:5:Bernkastel},"""Se observar sem um único fragmento de amor por Natsuhi, você não verá essa ilusão. .........É por isso que, com meus olhos, tudo que consigo ver é uma Natsuhi sozinha, bebendo seu chá em silêncio."""
,"Sem amor, não pode ser {y:1:‘visto’}{n:1:visto}. Como está faltando o amor, isso não pode ser {y:1:‘visto’}{n:1:visto}."
{f:5:Bernkastel},"""A fantasia que Natsuhi nos apresentou. ......{f:5:Beatrice} não existe nela."""
{f:5:Beatrice},"""...........................ugh........."""
,Beato murmurou de leve. ......Uma singela voz que fez parecer que ela estava sofrendo.
,O espinho da verdade de {f:5:Bernkastel} esfaqueou seu peito.
Ushiromiya Battler,"""......Sim, isso provavelmente é verdade. Eu acho que sua teoria está certa. Mas não diga isso na frente da Beato."""
{f:5:Bernkastel},"""Não importa onde eu diga. Este é o mundo da Beato."""
Ushiromiya Battler,"""......E também, não é como se eu estivesse protegendo a Beato, mas existe a possibilidade de que a tia Natsuhi está mesmo bebendo chá com uma desconhecida pessoa X que chama a si mesma de {f:5:Beatrice}. Esta cena está se passando um ano antes de tudo acontecer. O número de pessoas na ilha nesse dia nunca foi dito com a verdade vermelha."""
{f:5:Bernkastel},"""............É claro. Nem mesmo a Lambda disse nada em vermelho sobre o número de pessoas em Rokkenjima nesse dia."""
Ushiromiya Battler,"""Nesse caso, é possível afirmar que a tia Natsuhi está mesmo bebendo chá com uma mulher que se diz ser a {f:5:Beatrice}. Assim como eu não posso negar a sua teoria, você não pode negar a minha. O que significa que você não pode afirmar com certeza se a Beato que está ali é uma ilusão ou não."""
{f:5:Bernkastel},""".........Ah, a teoria da caixa de gato, é? Isso pode ter funcionado com a Beato, mas não vai funcionar comigo."""
Ushiromiya Battler,"""Por quê?"""
{f:5:Bernkastel},"""{p:1:Afinal, Natsuhi está bebendo chá sozinha ali}."""
,"Ouviu‐se o violento som de vidro se quebrando, ......e a Beato que fazia troça dos anos de recém‐casado de Natsuhi e ria alegremente...foi apagada."
,"......Um solitário vento soprou, ......e a pessoa que permaneceu bebendo chá no banco, com uma expressão de cansaço......era a tia Natsuhi, e apenas ela........."
{f:5:Beatrice},"""...............nn, ggh........................"""
,Beato......gemeu. Eu pude ver claramente que ela estava agoniada.
,"Mais uma ilusão da bruxa foi esmagada, ......chamando Beato em direção à morte."
,"......Em resumo, era disso que se tratava a batalha para permitir que Beato descansasse em paz..."
,"Um segundo atrás, a {f:5:Bernkastel} comparou nossa luta com a tortura de arrancar as unhas."
,"Se eu tivesse que arrancá‐las, ......então tudo que restaria da minha compaixão perante a Beato seria minimizar a dor dela."
,"Em outras palavras, ......mesmo se eu quiser minimizar a dor, eu preciso causar dor."
,Eu preciso aceitar......esse olhar de angústia em seu rosto......
,"E ao mesmo tempo, ...isso me fez perceber como uma verdade vermelha era cruel."
,"......Agora mesmo, naquele jardim de rosas, não há ninguém mais além da tia Natsuhi."
,"Em outras palavras, não há observadores além da tia Natsuhi."
,"Por isso, se este observador solitário disser que ela estava tomando chá com a Beato, ......ninguém é capaz de refutar isso."
,"......Se ninguém pode refutar, ...não significa que é verdade?"
,A tia Natsuhi está aproveitando as rosas e tomando chá junto com a Beato.
,...Como alguém poderia ter o direito de cruelmente pisotear este agradável momento......?
Ushiromiya Battler,""".........A verdade vermelha se assemelha muito a uma lâmina."""
{f:5:Bernkastel},"""....................."""
Ushiromiya Battler,"""Em uma batalha contra uma bruxa, é uma lâmina que, às vezes, parte suas teorias e, às vezes, serve como uma arma para que você possa revidar."""
{f:5:Bernkastel},"""......Eu sei. E daí?"""
Ushiromiya Battler,"""Não use isso sem motivo."""
{f:5:Bernkastel},"""....................."""
Ushiromiya Battler,"""Uma lâmina é uma ferramenta que você usa com um propósito, ......mas não passa de uma arma de assassinato se você usá‐la com malícia."""
,É verdade que a tia Natsuhi não estava realmente tomando chá com uma bruxa.
,"Porém, dizer isso com a verdade vermelha não tem relação com o nosso jogo."
,Nosso jogo é o conto de outubro de 1986.
,Os dois dias do crime nos dão tempo o suficiente para ferir um ao outro com nossas reluzentes lâminas vermelha e azul.
Ushiromiya Battler,"""Não é sobre a ilusão da bruxa. ......É sobre a privacidade da tia Natsuhi. Como alguém poderia ter o direito de expor isso?"""
{f:5:Bernkastel},"""..................... ......Você quer reconhecer que uma bruxa realmente existiu lá e tomou chá com Natsuhi? Não estava tentando negar a existência das bruxas?"""
Ushiromiya Battler,"""......Sim, durante o jogo de dois dias que corresponde ao período dos dias 4 a 5 de outubro de 1986. Mas não tenho a intenção de questionar se bruxas existem ou não fora do tabuleiro."""
Ushiromiya Battler,"""Em primeiro lugar, é impossível negar a existência de bruxas devido a Prova Diabólica. E, de acordo com as regras desse jogo, dizer algo assim em vermelho é um movimento proibido que leva a um empate por afogamento. Você não pode negar a existência de bruxas mesmo com uma verdade vermelha."""
{f:5:Bernkastel},"""............De fato. ......Nunca pensei que ouviria você falando sobre bruxas existirem. ............Nada mal, Lambda. Você fez um bom trabalho fazendo o Battler ficar preso entre sua teoria de culpado humano e pensar que não importa se bruxas existem ou não."""
{f:5:Bernkastel},"""Ela realmente se destaca no controle do coração {y:0:Humano}{n:0:humano}. ......Parece que é melhor eu começar a ajudá‐lo ainda mais."""
Ushiromiya Battler,"""Eu realmente não poderia me importar menos com vocês. Desapareçam. Este jogo é entre mim e a Beato. Vamos continuar este jogo sozinhos."""
{f:5:Bernkastel},"""...............Sem chance."""
Ushiromiya Battler,"""O quê......?"""
{f:5:Bernkastel},"""Afinal, eu também estou me divertindo com esse jogo. .........*risos*risos*risos*risos*. Ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha......"""
,"{f:5:Bernkastel} desapareceu, deixando apenas uma desagradável risada para trás."
{f:5:Beatrice},"""......................................."""
,"Logo após, tudo que restou foi Natsuhi, tomando seu chá solitária, ......Beato, com sua mão ainda segurando a xícara de chá enquanto encarava a superfície do líquido, sem exibir nenhuma feição, ......e eu."
Ushiromiya Battler,"""......{f:5:Bernkastel} e {f:5:Lambdadelta}... ......A {f:5:Virgilia} disse que eram suas amigas, mas......você devia escolher suas amizades com mais cuidado. Espera, talvez elas combinem bem com uma pessoa desnaturada igual você..."""
{f:5:Beatrice},""".............................."""
Ushiromiya Battler,"""........................"""
,Beato não respondeu.
,"Battler pegou na mão de Beato, fez ela segurar a xícara novamente, e a levou até seus lábios."
,......Beato fez um som silencioso com sua garganta e bebeu um leve gole......
,"E assim, o solitário chá da tarde de Natsuhi terminou.{n}......A verdade dela, que detém de observador apenas ela mesma e ninguém mais, foi profanada."
,"No mundo de Natsuhi, ......aquela festa do chá, que havia sido pacífica apesar de seu incômodo com as brincadeiras de Beato, deve ter chego ao fim, e as duas provavelmente seguiram seus caminhos separadamente."
,"Porém, na verdade exposta de Natsuhi, ...ela esteve o tempo todo sozinha."
,Natsuhi levantou‐se e caminhou.
,"......No banco em que estava, apenas uma única xícara permaneceu......"
