Speaker,Brazilian Portuguese (PT)
Shannon,"""......Foi dito que uma pessoa é o suficiente para cuidar da recepção."""
Willard H. Wright,"""Mas ninguém disse que havia problema em ter duas pessoas cuidando, certo?"""
Shannon,"""Estamos com falta de mão de obra hoje, por isso foi dito que não era necessário ter mais de uma pessoa cuidando da recepção."""
Willard H. Wright,"""Quem deu essa ordem? Kinzo? Krauss? Ou foi Lion? Irei averiguar isso."""
Shannon,"""Foi...quem me deu as ordens. Não posso desobedecer or{f:5:dens}."""
Willard H. Wright,"""E quem seria essa pessoa? Irei negociar com ela."""
Shannon,"""Você não pode {f:5:negociar}. Foi que{f:5:m} nos d{f:5:eu} as or{f:5:dens}."""
Willard H. Wright,"""Chame Kanon aqui. ......Eu odeio teatro tanto quanto odeio tortura."""
,"Lentamente, ......Will tirou sua mão direita do bolso."
,"E quando gentilmente a abriu, .........um pequeno brilho emanou dela."
,"A pétala que {f:5:Bernkastel} deu a ele transformou‐se em uma brilhante marca de nascença, reluzindo......"
,Ele a mostrou para Shannon......e lentamente se aproximou dela.
Willard H. Wright,"""Chame Kanon. Quero conferir uma coisa com vocês."""
Shannon,"""{f:5:Eu não pos  so. Ainda de  seja algo de mim}......?"""
Willard H. Wright,"""Se não chamá‐lo, eu vou ""assistir sua peça""."""
Shannon,"""{f:5:Se você insis  te, ......eu posso c ha   má lo especi almente}..."""
Willard H. Wright,""".............................."""
Shannon,"""                                                            ."""
,Havia algum tipo de tensão incompreensível entre os dois.
,"Will permaneceu onde estava, com a mão fora de seu bolso e sua palma direita esticada para ela, brilhando."
,"Shannon permaneceu onde estava, com suas mãos ainda juntas em frente ao corpo, de forma respeitosa, ......e uma linda postura."
,"Mesmo assim, ......foi estranho, como se as gotas de chuva estivessem reluzindo e trepidando no ar......"
Shannon,"""{o:0:{e:85:{f:0:{g:0:{m:6:EU IR}{m:15:EI CH}{m:31:AMAR}{m:0: KAN}{m:21:ON‐K}{m:22:UN.}}}}}"""
Shannon,"""{o:0:{e:85:{f:0:{g:0:{m:13:GOSTA RI}{m:26:A DE}{m:4:PROS}{m:41:SE}{m:71:GUIR?}}}}}"""
Willard H. Wright,"""................................."""
,A expressão de Will permaneceu inalterada o tempo inteiro.{n}O rosto de Shannon permanecia gentil e caloroso.
,"Mesmo assim, a tensão era gélida, como um lago congelado..."
,"......Às vezes, iniciantes no xadrez movem seu rei ao xeque sem nem perceberem."
,"Um adversário impiedoso capturaria o rei em tal situação, ......mas jogadores de alto nível supostamente devem calmamente alertar iniciantes sobre seus erros."
,"""Se der mais um passo, ......será capturado."""
,Isso era......similar a.........
Willard H. Wright,"""................................."""
," ......Entendi. Então, no fim......"
Willard H. Wright,"""Eu entendi. Já chega. .........Vocês podem alternar seus turnos na recepção."""
,"Lentamente, ......Will abaixou sua mão."
Shannon,"""Agradeço sua compreensão."""
,O brilho lentamente desapareceu da palma da mão de Will.
,Aquela tensão completamente incompreensível foi derretendo......como um cubo de açúcar em um copo d'água.
,"Entretanto, nada mudou desde do início."
,"A expressão de Will, a expressão de Shannon......eram as mesmas de sempre."
Ushiromiya Lion,"""Ora, já está indo?"""
,Passos se aproximaram deles. Era Lion.
Willard H. Wright,"""Só estava aqui conversando. Queria perguntar algo a ela."""
Shannon,"""......E o que seria? Encontrou o que estava procurando?"""
Willard H. Wright,"""..................... Sim."""
Shannon,"""Fico honrada por tê‐lo ajudado."""
Willard H. Wright,"""........................"""
Ushiromiya Lion,"""É uma pena. Se estava procurando por um guarda‐chuva, eu poderia ter providenciado um na mesma hora."""
Willard H. Wright,"""Convenceu Kinzo a falar?"""
Ushiromiya Lion,"""......Eu disse a ele que um raro convidado queria cumprimentá‐lo. Ele disse que se encontrará com você."""
Willard H. Wright,"""Disse a ele que eu queria perguntar sobre a Beatrice?"""
Ushiromiya Lion,"""Esse não é o seu trabalho?"""
,"Com um olhar levemente pernicioso, Lion deu as costas."
,"Will coçou a cabeça e deu de ombros, aparentando estar irritado."
Willard H. Wright,""".........Ah, sim. Acho que terei a chance de tentar isso."""
,Will abriu sua mão direita e mostrou para Lion.
,"Era apenas uma mão, sem absolutamente nada a se destacar nela."
,"Lion inclinou a cabeça para o lado, em perplexidade, diante daquele gesto estranho."
Ushiromiya Lion,"""Bom trabalho. ......Bem, ......o seu nome era......"""
Shannon,"""É Shannon."""
Ushiromiya Lion,"""Isso mesmo, Shannon. Por favor, continue cuidando da recepção. Trate de se manter aquecida."""
Shannon,"""Muito obrigada, Lion‐sama."""
,Shannon curvou‐se profundamente em resposta às gentis palavras de Lion.
,Não havia nenhum traço de tensão em seu gesto...
Ushiromiya Lion,"""Vamos indo, Will. Não vai querer perder a sua chance. ......O humor do chefe muda tão rápido quanto o céu de outono."""
Shannon,"""Boa sorte."""
Willard H. Wright,""".........Vamos."""
