Speaker,Brazilian Portuguese (PT)
Kanon,"""Eu... queria me apaixonar também...!!!"""
,Lágrimas escorreram de ambos os olhos de Kanon. ...E ele gritou.
Kanon,"""......Eu...gostava da ojou‐sama...!! E depois de ver a ojou‐sama naquele dia, comecei a gostar ainda mais dela...! E quando ouvi que a ojou‐sama também gostava de mim, eu fiquei realmente feliz...!! Mas eu sou uma mobília, ......e não posso aceitar os sentimentos da ojou‐sama!!"""
Shannon,"""...É aí que você está errado. .........Podemos ser mobílias. Podemos ser menos que humanos. ...Mas eu aprendi que isso não significa que não somos qualificados para amar."""
Kanon,"""Eu acreditei que se não conseguíssemos fazer desses sentimentos eternos, ficaríamos melhor sem eles!! Eventualmente eu decidi que, um dia eu acabaria desaparecendo, e isso definitivamente machucaria ela, .........não, está errado!!"""
Kanon,"""Eu só estava com medo!! Eu......só estava assustado, e pensei que se o amor não podia ser eterno, eu estaria melhor sem conhecê‐lo!!"""
Shannon,"""......Mesmo com suas vidas durando apenas algumas poucas semanas, cigarras também se apaixonam e desaparecem. .........Mas você nunca encontrará uma cigarra que não se apaixone simplesmente porque sua vida acabará em poucas semanas."""
Kanon,"""Uuuuuuuuuuughhh!! Uuuuu{0}u{0}u{0}u{0}u{0}u{0}u{0}u{0}u{0}u{0}u{0}u{0}u{0}u{0}u{0}uughhh!!"""
,"Parecia que Kanon ainda estava falando de seus arrependimentos, mas agora estava tudo misturado em sua voz chorosa..."
Kanon,"""......Aquela bruxa é detestável...!! ...Por que ela plantou esses sentimentos em mim...?! Se apenas...se apenas ela não tivesse pregado essa peça esquisita, eu não teria prestado nenhuma atenção na ojou‐sama...!!!"""
Shannon,"""............A {f:5:Beatrice}‐sama é tão cruel, não é? ...Para fazer você chorar lágrimas amargas, ela brincou com seu destino. .........Mas a bruxa provavelmente não está alcançando o que ela armou. ...Porque—"""
,Conhecer o amor não é um arrependimento que amarra os laços de sua vida.{n}É o destino que deveríamos alcançar em nossa jornada pela vida...
{f:5:Beatrice},"Muito bem, Kanon.{n}Aquela promessa pela qual você trabalhou tanto agora não serve para nada.{n}*gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*!"
{f:5:Beatrice},"Pois bem. Com isto, as condições de todas as peças são as mesmas agora.{n}Há dezoito peças! Treze serão oferecidas como sacrifícios!{n}Quem serão os 5 que irão sobreviver?"
{f:5:Beatrice},............Ou.{n}Alguém destruirá esta cerimônia?{n}Quem?! Como?!
{f:5:Beatrice},Fuhahahahahahahahahahahahahahahahahaha!!
{f:5:Beatrice},Isto não é um problema de xadrez. É um jogo em pé de igualdade.{n}Eu não serei encurralada unilateralmente.
{f:5:Beatrice},"Você pode correr freneticamente dos meus avanços, e fazer disso um empate, um resultado sem disputa."
{f:5:Beatrice},"Bem, eu duvido que você possa fazer mais do que repetir isso de novo e de novo."
{f:5:Beatrice},E isso provavelmente não será tão difícil para você.
{f:5:Beatrice},"Porém, esses resultados sem disputa continuarão para sempre, logo desgastando sua mente e, eventualmente, irão te matar."
{f:5:Beatrice},"Nessa hora, você aceitará sua derrota e se renderá a mim!!"
{f:5:Beatrice},Há uma razão pela qual eu disse que era um jogo justo.
{f:5:Beatrice},"......Isso é porque as regras para minha perda também foram estabelecidas.{n}Não há nada tão tedioso quanto um jogo que você não consegue perder, sabia?"
{f:5:Beatrice},A forma para me derrotar...{n}Essa é... o epitáfio oferecido ao meu retrato.
{f:5:Beatrice},Essa é tanto a forma de abrir a porta para a Terra Dourada como a chave para destruir minha cerimônia.
{f:5:Beatrice},"Complete a cerimônia de acordo com o epitáfio.{n}Você resolve o enigma do epitáfio, destrói a cerimônia e me derruba...!"
{f:5:Beatrice},Resolva o enigma escondido no epitáfio e exponha a localização da vasta quantia de ouro que dei ao Kinzo!!
{f:5:Beatrice},Que resultado este jogo nos mostrará?!{n}Estou esperando uma boa luta de você.
{f:5:Beatrice},"Entretenha‐me, Ushiromiya Battleeeeeeeeeeeeeer!!"
Ushiromiya Natsuhi,"""................................."""
Ushiromiya Krauss,"""...............Não tenho objeções. ...Natsuhi e eu aceitamos."""
Ushiromiya Natsuhi,""".........Ggh...... ...Não consigo acreditar nisso, ...e não quero, mas.........essa é......a realidade, não é...?"""
Ushiromiya Krauss,"""...Natsuhi. Escolha suas palavras com mais cuidado. .........Ela é a hóspede mais honrada desta família."""
Ushiromiya Hideyoshi,"""............N‐Nós também aceitamos. ...Não há nada mais a dizer."""
Ushiromiya Eva,"""Sim. ...Eu aceito. .........Não tenho absolutamente nenhuma reclamação. Não consigo acreditar que você realmente...... .........honestamente, tenho que respeitar você."""
Ushiromiya Rosa,"""Eu também... ............Incrível. Eu respeito você genuinamente. ......Então tenho que aceitar."""
Ushiromiya Rudolf,"""Eu também reconheço... .........Ainda não consigo acreditar nisso. ...Mas .........o que eu posso fazer? {i:Você precisa provar o diabo!} Assim a vitória é sua...!"""
{f:5:Beatrice},"""*gargalhada*gargalhada*gargalhada*...! A Prova Diabólica era uma desculpa conveniente que você gostava de usar para mostrar que algo era impossível de se provar, ......mas agora ela se tornou sua inimiga mortal, não é?"""
Ushiromiya Rudolf,"""......Não me torture, grande bruxa. .........Eu já reconheci você. Eu resigno."""
Ushiromiya Kyrie,"""................................."""
{f:5:Beatrice},""".........Kyrie. Você ainda tem alguma objeção...? Sou obrigada a concordar com todos. Se você sozinha não aceitar minha existência..."""
,"Enquanto a bruxa ria audaciosamente, os irmãos começaram a entrar em pânico.{n}...Eles estavam com medo de desagradar a bruxa."
,"Kyrie fechou seus olhos levemente, ...e depois de se manter em silêncio por um momento, abriu sua boca."
Ushiromiya Kyrie,"""...Minhas desculpas. ......Eu resigno."""
,Apenas Kyrie havia encarado a bruxa com olhos rígidos até o fim.
,"......Porém, ela havia sido capaz de resistir e reconhecer a verdade apenas por um curto tempo."
,A realidade — a entidade — que estava diante dos olhos dela...não podia ser negada. {i:O diabo já foi provado}...!
Ushiromiya Kyrie,""".........Eu também...reconheço. ......Você é {f:5:Beatrice}. A alquimista assistente da família Ushiromiya. ...E uma usuária de grande magia. ..................Eu devo aceitar o fato de que você é uma bruxa...!"""
