Speaker,Brazilian Portuguese (PT)
Ushiromiya Maria,"""Mesmo que não alcance um final apropriado, ......eu oro para que você possa aproveitar esta noite......"""
,"Divirta‐se, Ange."
,Adeus.
,"O tempo que passamos juntas pareceu tão logo, ainda assim, tão curto.{n}Apesar disso, para mim, a memória é eterna......"
Ushiromiya Rudolf,"""Como está indo, Ange? Conseguiu várias medalhas?"""
Ushiromiya Ange,"""Me pergunto quantas tenho agora!"""
Ushiromiya Eva,"""Eu também. Vamos contá‐las depois, certo?!"""
Ushiromiya Kyrie,"""Parece que já encarou vários enigmas."""
Ushiromiya Ange,"""Sim. Acho que depois das perguntas de vocês, só vai faltar dois primos."""
Ushiromiya Rudolf,"""Entendi. Muito bem. Aproveite as perguntas dos seus pais! Já vou avisando, vai ser dureza!"""
Ushiromiya Eva,"""Todos disseram o mesmo, mas nós continuamos resolvendo tudo!"""
Ushiromiya Ange,"""Sim! Então vamos conseguir essas medalhas também, juntas!"""
Ushiromiya Kyrie,"""*risos*. Assim que se fala. Certo, acho que vou primeiro."""
Ushiromiya Eva,"""Ah, o clássico enigma do mentiroso. Esses são minha especialidade."""
Ushiromiya Rudolf,"""Não quer dizer que mentir é a sua especialidade?"""
,Uau. Não achei que as orelhas do papai pudessem se esticar tanto.
Ushiromiya Kyrie,"""Apenas uma delas está falando a verdade. E as outras duas estão mentindo. Por isso, se responder que duas estão falando a verdade, você erra."""
Ushiromiya Ange,""".........Não entendi. Quero mais dicas."""
Ushiromiya Kyrie,"""Minhas dicas terminaram. Se quiser mais, tente falar com a tia Eva."""
Ushiromiya Ange,"""Tia Eva!"""
Ushiromiya Eva,"""A Rika é a chave. Ela disse que a Miyoko é mentirosa. Então, se a Miyoko está falando a verdade e a Rika é mentirosa e, se a Miyoko está mentindo, então a Rika está falando a verdade. ......Em outras palavras, essas duas estão se contradizendo; nós sabemos que uma delas está mentindo e a outra está falando a verdade."""
Ushiromiya Kyrie,"""Como esperado da Eva nee‐san. Exatamente. Em jogos de mentira como esse, quando você encontra uma dupla se contradizendo, você sabe que uma delas deve estar falando a verdade. E uma vez que saiba disso, você sabe que a Satoko, que não é nenhuma delas, deve ser uma mentirosa. ......*risos*, parece que a resposta já saiu."""
Ushiromiya Ange,"""Hmmm, ............???"""
Ushiromiya Kyrie,"""Que pena, mas não é isso."""
Ushiromiya Rudolf,"""Acho que a Ange ainda é muito nova pra isso."""
Ushiromiya Ange,"""Não sou! Só cometi um pequeno engano! Vou acertar dessa vez. Só mais uma...!"""
Ushiromiya Eva,"""Poxa, você chegou tão perto..."""
Ushiromiya Rudolf,"""Certo, agora é a vez do papai perguntar. Muito bem, vamos com mais um jogo do mentiroso. Será que vai acertar dessa vez?"""
Ushiromiya Ange,"""Rika!"""
Ushiromiya Eva,"""Isso mesmo! Muito bem, Ange‐chan! É muito difícil imaginar que uma garota tão esperta tem um pai tão imbecil!"""
Ushiromiya Rudolf,"""Sim, desculpe por ser um imbecil. Muito bem, Ange! Você pensou em todas as combinações?"""
Ushiromiya Ange,"""Sim. Se a Miyoko é a mais velha, então o que a Satoko disse é verdade. Só a pessoa com mais idade pode dizer a verdade, então não faria sentido."""
Ushiromiya Kyrie,"""Isso mesmo. E se a Satoko fosse a mais velha?"""
Ushiromiya Ange,"""Se ela fosse, então a Rika, que disse que a Miyoko é mentirosa, estaria dizendo a verdade, o que não funcionaria. Então, a Rika é a mais velha."""
Ushiromiya Kyrie,"""Bom trabalho. Aqui está a minha medalha. Parabéns."""
Ushiromiya Ange,"""Obrigada, mamãe!"""
Ushiromiya Eva,"""O Rudolf é o próximo. Me pergunto que tipo de pergunta ele preparou para nós."""
Ushiromiya Rudolf,"""Bem, acho que também farei um enigma do mentiroso. Vamos modificar um pouquinho..."""
Ushiromiya Ange,"""Todas estão usando máscaras e...exceto pela Miyoko, não temos como dizer se estão mentindo ou falando a verdade. ......Esse é difícil."""
Ushiromiya Eva,"""Não é. Eu já descobri. Essa pergunta é ainda mais fácil que a que sua mãe fez a pouco."""
Ushiromiya Ange,"""Por quê?"""
Ushiromiya Eva,"""Você não pode confiar em que não é a Miyoko, logo precisa descobrir quem é a Miyoko primeiro. A Miyoko não mente, né?"""
Ushiromiya Ange,"""Não. A Miyoko não mente."""
Ushiromiya Eva,"""Então, comece descobrindo quem é a Miyoko, depois leia o resto do enigma de novo. Tenho certeza que vai entender agora."""
Ushiromiya Ange,"""Apenas pense sobre quem é a Miyoko... Certo, já entendi."""
Ushiromiya Kyrie,"""Você faz mesmo tudo o que a Eva nee‐san diz."""
Ushiromiya Ange,"""Sim. A tia é legal e esperta, e eu gosto dela. Por isso faço tudo o que ela diz!"""
Ushiromiya Rudolf,"""Precisamos pedir uma ajuda a ela na próxima vez que tivermos que fazer a Ange comer berinjela e pimentão."""
Ushiromiya Kyrie,"""*risos*risos*......"""
Ushiromiya Rudolf,"""Que penaaaa!! Errou."""
Ushiromiya Ange,"""Hã?! Errei? Como que errei?!"""
Ushiromiya Kyrie,"""Tente pensar com a sua tia mais tarde. Tenho certeza que logo vai entender."""
Ushiromiya Eva,"""Pense sobre isso. A Miyoko fala a verdade, certo? Então, é possível que alguém seja a Miyoko se disse que a pessoa ao lado é a Miyoko?"""
,A Miyoko fala a verdade.
,Por isso ela diria que é a Miyoko. Ela não diria que outra pessoa é a Miyoko.
,"......Se eu tivesse percebido isso, provavelmente seria simples descobrir quem era a Miyoko."
,"Já entendi o truque, mas agora é tarde demais. É uma pena..."
Ushiromiya Ange,"""Sei quem é a Miyoko. Ela é a da esquerda. Até porque a garota do meio e a da direita disseram que outra pessoa é a Miyoko. Se elas fossem a Miyoko, elas não poderiam mentir e dizer que outra pessoa além delas era a Miyoko."""
Ushiromiya Eva,"""Isso mesmo. A Miyoko deveria ser honesta. Por isso, qualquer uma que diga ""ela é a Miyoko"" não pode ser a Miyoko."""
Ushiromiya Ange,"""Então, como a do meio e a da direita não são a Miyoko, automaticamente só sobra a da esquerda. E como a Miyoko fala a verdade, então também é verdade que a criança na direita é a Satoko."""
Ushiromiya Eva,"""O que significa que a garota que sobrou, que está no meio, é a Rika. Perfeito!"""
Ushiromiya Rudolf,"""Resolveu como se não fosse nada! Ange, você é mesmo inteligente, assim como a sua mãe!"""
,O papai me abraçou enquanto esfregava a bochecha dele na minha.
Ushiromiya Rudolf,"""Essas foram as nossas perguntas."""
Ushiromiya Kyrie,"""Ouça, Ange. A vida a levará a incontáveis enigmas. ......A tia Eva está aqui para ajudá‐la agora, então está tudo bem depender dela. Mas você ainda terá que resolver muitos problemas na sua vida, sozinha. Quando isso acontecer, você deve lembrar dos conselhos daqueles que a ajudaram no passado."""
Ushiromiya Ange,"""Certo. Entendi."""
Ushiromiya Kyrie,"""......Eva nee‐san. Cuide bem da Ange."""
Ushiromiya Eva,"""Sim, é claro."""
,"Mesmo só faltando as perguntas dos meus primos, a mamãe falou como se eu estivesse partindo para uma longa viagem. ......Que estranho."
Ushiromiya Eva,"""Vamos indo, Ange‐chan. O jogo logo acabará."""
Ushiromiya Ange,"""Me pergunto o que o vovô nos dará por termos conseguido todas essas medalhas...!"""
Ushiromiya Eva,"""Eu também. Mesmo assim, nós já conseguimos o suficiente para ganharmos um prêmio incrível."""
Ushiromiya Ange,"""O que quer dizer...?"""
Ushiromiya Eva,"""Nós nos divertimos muito conversando com você assim, Ange‐chan."""
Ushiromiya Ange,"""............? Não entendi. Estranha."""
Ushiromiya Eva,"""Me desculpa. Vamos indo? Agora, todos que restam são os primos e a {f:5:Beatrice}, eu acho."""
Ushiromiya Kyrie,"""O que é isso? Por que me disse para vir até aqui? .........É algo sobre a Ange?"""
Ushiromiya Rudolf,"""Não, não é isso. ..........................."""
,Rudolf colocou um cigarro em sua boca e brincou com seu isqueiro.
,"......Embora acender um cigarro devesse ser algo natural para ele, de alguma forma, Rudolf se perdeu completamente várias vezes."
Ushiromiya Rudolf,"""Eu...queria levar isso para o túmulo. ......Não, queria esconder na caixa de gato. Se eu simplesmente mantivesse minha boca fechada até amanhã à noite, eu poderia ser capaz disso. ......Seria moleza."""
Ushiromiya Kyrie,"""...................................."""
Ushiromiya Rudolf,"""Eu estive pensando......eu provavelmente serei morto esta noite. ......Mas preciso dizer isso."""
Ushiromiya Kyrie,"""......Eu sempre soube. Sempre soube que você estava escondendo algo."""
Ushiromiya Rudolf,"""Sempre soube? Acho que preciso praticar mais, então."""
Ushiromiya Kyrie,""".........Se não é sobre a Ange, então é sobre quem? Não vai me dizer que é sobre a Asumu‐san, né...?"""
Ushiromiya Rudolf,"""É sobre o Battler."""
Ushiromiya Kyrie,"""......Acaba que é a mesma coisa. Se quer saber, eu tenho sido bem madura ao lidar com o Battler‐kun. Mesmo sendo filho da Asumu‐san, eu o trato igual a Ange. Eu penso nele como sendo uma criança da nossa família. Não precisa se preocupar."""
Ushiromiya Rudolf,"""Ele não é só uma criança da nossa família. Ele é nosso filho."""
Ushiromiya Kyrie,"""Desculpa, mas terei que traçar uma linha aqui."""
Ushiromiya Rudolf,"""Você não entendeu. Ele é meu filho...e seu filho."""
Ushiromiya Kyrie,""".....................O que disse?"""
Ushiromiya Rudolf,"""Você não teve um natimorto. A Asumu teve. .........Naquela época, quando eu estava tendo uma vida dupla com vocês, eu não sabia o que fazer..."""
Ushiromiya Kyrie,"""Não......... Não está dizendo............"""
Ushiromiya Rudolf,"""......A Asumu e eu éramos casados. Eu e você estávamos tendo um caso. E aí, o filho da Asumu nasceu morto e você deu à luz. ......Minha cabeça estava uma loucura."""
,O pecado que Rudolf cometeu descaradamente quando sua mente estava em um estado de caos.........foi trocar os dois bebês.
Ushiromiya Rudolf,"""Eu estava numa situação financeira melhor naquela época. Eu era jovem e não me importava com minhas ações. ......Eu subornei o hospital com dinheiro......e troquei seu filho com o da Asumu."""
,"Se Kyrie tivesse um filho, Rudolf teria duas famílias para se preocupar."
,"Entretanto, se o filho de Kyrie tivesse uma morte fetal e a criança sobrevivente fosse a de Asumu, isso iria decidir tudo."
,......O natimorto poderia até dar uma chance a ele de acabar com sua relação com Kyrie.
,"......Foi um pecado grave, que não poderia ser perdoado como um simples ato de entusiasmo da juventude e imaturidade."
Ushiromiya Rudolf,"""............É por isso...que eu devo pedir desculpas aos três. ......Eu forcei a Asumu a criar uma criança que não era dela. .........Aquela mulher podia parecer maleável, mas ela era muito mais afiada do que aparentava. ......Havia a chance dela descobrir. ...Mas ela criou o Battler, quem a amou como mãe, com toda a afeição que ela poderia dar a ele."""
,"E para Kyrie e Battler, ......ele precisava expiar um pecado ainda maior."
,Ele roubou cada momento do dia‐a‐dia da vida familiar que os dois compartilhariam como mãe e filho.
,"Até o dia de hoje, Kyrie sempre acreditou que Battler era filho de Asumu."
,"Embora, superficialmente, ela agisse de forma gentil com ele, Kyrie sempre manteve, em seu coração, uma distância entre ela própria e o filho de Asumu."
,"Finalmente, ......a consciência de Rudolf foi incapaz de continuar suportando vê‐la dessa forma."
Ushiromiya Kyrie,"""............Não............eu.................."""
,"Kyrie se encolheu, sem palavras."
Ushiromiya Rudolf,"""......Fique à vontade para me odiar. Na verdade, eu não reclamaria se me matasse aqui e agora. Meu pecado é tão horrível a ponto de merecer isso. .........Esse é o segredo que eu queria confessar antes da caixa de gato nos fechar."""
Ushiromiya Kyrie,"""Battler.........kun....................."""
Ushiromiya Rudolf,"""Me desculpa, Kyrie. .........E você também, Battler........."""
Ushiromiya Eva,"""Pensando nisso, nós já passamos por muitos enigmas."""
Ushiromiya Ange,"""Sim. Agora, só falta o George onii‐chan, a Jessica onee‐chan, o Battler onii‐chan e a {f:5:Beatrice}."""
Ushiromiya Jessica,"""Ah, elas chegaram."""
Ushiromiya George,"""Ficamos um tempão esperando vocês. Pensamos até que tinham esquecido de nós."""
,Nós finalmente vamos desafiar o George onii‐chan e a Jessica onee‐chan.
Ushiromiya Eva,"""Desculpe deixá‐los esperando. Então, pensaram em perguntas superdifíceis para nós?"""
Ushiromiya Jessica,"""Nós decidimos fazer uma pergunta em conjunto."""
Ushiromiya Eva,"""Francamente, um único enigma dessa dupla já parece um desafio."""
Ushiromiya George,"""É uma pergunta especial, elaborada especialmente para a Ange‐chan. Boa sorte!"""
Ushiromiya Ange,"""Vou resolver! Definitivamente vou resolver!"""
Ushiromiya George,"""Certo, então vamos começar. Jessica‐chan, vamos mostrar aquilo."""
Ushiromiya Jessica,"""Lá vem."""
,Eles colocaram três pequenas e coloridas caixas sobre a mesa.
Ushiromiya Jessica,"""Duas delas são armadilhas! Dentro da outra tem uma medalha."""
Ushiromiya George,"""Ange‐chan, acha que consegue acertar qual tem a medalha...?"""
Ushiromiya Ange,"""Sem dicas não dá. É pura sorte!"""
Ushiromiya George,"""Isso mesmo. Assim será apenas um teste de sorte, com três escolhas. Ou seja, as chances de vencer são de uma em três."""
Ushiromiya Eva,"""George. Isso não é um quiz, né? Não passa de um teste de sorte."""
Ushiromiya George,"""A pergunta vem depois. Vamos ir em frente."""
Ushiromiya Jessica,"""Certo, Ange. Qual dessas você acha que tem uma medalha dentro? Só diga a primeira que aparecer na sua cabeça."""
,"Uma caixa vermelha, uma caixa azul e uma caixa verde.{n}Não tem como saber em qual delas está."
,......Isso é mesmo...um teste de sorte.
,"Assim será pior que uma pergunta complexa.{n}Afinal, você sempre pode acertar uma pergunta difícil — basta resolvê‐la."
,"......Mas logo no começo, eu achei a amêndoa em uma chance 1 para 15."
,"Comparado com isso, uma chance de 1 pra 3 é cinco vezes mais fácil."
,Não precisa ficar se preocupando. Posso testar minha sorte mais uma vez.
Ushiromiya Ange,"""Então, ............essa aqui."""
Ushiromiya George,"""A caixa vermelha? Então vamos deixá‐la na sua frente. .........Não seria ótimo se tivesse uma medalha dentro dela? Certo, vamos começar com um pequeno aquecimento. A probabilidade da medalha estar na caixa vermelha é de 1 pra quanto?"""
Ushiromiya Ange,"""1 pra 3."""
Ushiromiya Eva,"""Isso mesmo. Se isso for mesmo um simples teste de sorte."""
Ushiromiya Jessica,"""Heheheheh. Tem certeza, Ange? Você tem absolu~ta certeza que está satisfeita com a caixa vermelha? Logo faremos você abrir ela. ......Se for uma armadilha, será su~perassustador."""
,A Jessica onee‐chan sorriu de forma ameaçadora.
Ushiromiya George,"""Está satisfeita com a caixa vermelha? ......A medalha pode estar na caixa azul ou na verde. Não quer mudar de ideia?"""
,Não é justo ficarem me assustando assim depois que já tomei a minha decisão.
,E eu sei.
,"Todas as caixas têm a mesma probabilidade de haver uma medalha dentro delas. Seja abrindo a caixa vermelha, ou mudando de ideia e abrindo outra caixa, a probabilidade continua sendo a mesma."
,Meu lema é sempre ficar com a primeira escolha. Vou ficar com a caixa vermelha. Não mudarei de ideia.
Ushiromiya Ange,"""Estou feliz com a vermelha. Vou apostar nela!"""
Ushiromiya Jessica,"""Esse é o espírito. Mas, sério, as armadilhas são su~perassustadoras. Por que não mostramos a ela como são?"""
,A Jessica onee‐chan riu de forma sinistra e abriu a caixa verde.
,"E então, *bang*! Com o som de um estalo violento, monstros de abóbora e confetes saíram voando de dentro da caixa."
,"......Me deu um leve susto. ......Não, mentira. Foi um baita susto......"
,"Saiu voando de dentro da caixa no momento em que abri, indo direto na minha cara; eu poderia ter caído de joelhos e começado a chorar..."
Ushiromiya Jessica,"""Ange~, tem {i:certeza} que quer a caixa vermelha...? Pode ser que algo bem assustador saía voando dela, sabia...? Tem certeza que não quer trocar pela azul...?"""
Ushiromiya Ange,"""Não estou com medo! Vou ficar com a caixa vermelha!"""
Ushiromiya George,"""Hahahahaha, já está meio ameaçadora agora, Jessica‐chan. Então, agora que uma caixa se foi, restam apenas duas. É agora que começa o enigma, Ange‐chan."""
Ushiromiya Ange,"""Sobre qual caixa está com a medalha?"""
Ushiromiya George,"""Nós temos essa caixa vermelha, que esteve diante de você o tempo todo, e a caixa azul que está na minha frente. Qual delas tem a maior probabilidade de ter uma medalha dentro? Esse é a pergunta."""
Ushiromiya Ange,"""Há duas caixas agora, e não sabemos o que tem dentro de cada uma, logo é uma chance de cinquenta por cento da medalha estar dentro de cada uma. ......Ambas são iguais, não são?"""
Ushiromiya Eva,"""......Eu também pensei isso. Ainda assim, isso deixa a resposta muito óbvia, não acha? Me pergunto se não tem um truque nisso......"""
,"Ou, talvez esse seja o truque, e a resposta mais óbvia é a correta."
,Pode ser uma daquelas perguntas clássicas que induz você a pensar demais e suspeitar de tudo.
Ushiromiya Eva,""".............................. Eu tenho duas perguntas para vocês, certo?"""
Ushiromiya George,"""Em frente."""
Ushiromiya Eva,"""A quem pertence estas caixas? São suas, Jessica‐chan?"""
Ushiromiya Jessica,"""Bem, sim."""
Ushiromiya Eva,"""Ou seja, você sabe quais cores são as armadilhas, certo?"""
Ushiromiya Jessica,"""Sim, é claro."""
Ushiromiya Eva,"""Obrigada. Agora a minha segunda pergunta. Um segundo atrás, você abriu uma das caixas para mostrar como as armadilhas eram assustadoras. Você teria feito isso, não importando qual caixa a Ange‐chan tivesse escolhido?"""
Ushiromiya Jessica,"""Teria, sim. Eu imaginei que assustar um pouco ela seria uma boa estratégia psicológica."""
Ushiromiya Eva,"""Obrigada. Essas dicas devem bastar."""
Ushiromiya Ange,"""Dicas? Hã......??"""
,Estou completamente perdida.
,Como que as perguntas da tia Eva podem ser dicas...?
Ushiromiya George,"""Desculpa. Errou."""
Ushiromiya Ange,"""O quê?! Por‐......Por quê?!"""
,Nós começamos com três caixas.
,"Quando a vermelha foi posta na minha frente, as probabilidades dela conter medalha eram, obviamente, de 1 pra 3."
,"Ao mesmo tempo, a probabilidade de ser a caixa azul também era de 1 pra 3, assim como para a caixa verde."
,"A Jessica onee‐chan abriu a caixa verde, então só sobrou duas caixas e a probabilidade caiu para 50%."
,"Então, ......por que eu errei...???"
Ushiromiya Eva,"""...............Foi você, George, não foi? Você pensou nesse enigma. O Problema de Monty Hall já existia em 1986?"""
Ushiromiya George,"""Não, não até 1990. É um enigma que já existe no mundo da Ange‐chan, por isso achei que estaria tudo bem em usá‐lo."""
Ushiromiya Jessica,"""O George nii‐san me explicou a resposta, mas eu fiquei completamente perdida. ......Seja como for, eu não entendi os detalhes, mas ele disse que nesse caso, a probabilidade da caixa azul conter a medalha é o dobro da probabilidade da caixa vermelha estar com ela."""
,"O dobro das chances? ......Mesmo que tivesse uma diferença, eu imaginei que seria mínima."
,......Probabilidades são difíceis.
,O onii‐chan não chegou a dizer uma vez que pessoas que não entendem probabilidades não deveriam apostar?
,......Acho que nunca apostarei pelo resto da minha vida...
,"A tia Eva concordou e passou a mão na minha cabeça, me encorajando..."
Ushiromiya Ange,"""Ah! .........As probabilidades da caixa azul são maiores!"""
Ushiromiya George,"""Oh? E por quê?"""
Ushiromiya Ange,"""Bem, ............meio......meio que sei..."""
Ushiromiya Eva,"""Pense nas 15 fatias de bolo onde você encontrou a amêndoa. Se tivesse uma única amêndoa, as chances de vencer seriam de 1 em 15, certo?"""
Ushiromiya Ange,"""Sim. 1 em 15."""
,Eu percebi isso quando o bolo apareceu.
,Eu pensei que esperar mais pessoas errarem iria aumentar as minhas chances de vencer.
,"Mas, no fim, não importa quando eu comesse a minha fatia, a probabilidade ainda era de 1 em 15."
Ushiromiya Eva,"""Mesmo assim, Ange‐chan. E se...os serviçais também tivessem comido o bolo, e tivesse começado com vinte fatias?"""
Ushiromiya Ange,"""............Hã? ......O quê...?"""
Ushiromiya Eva,"""Isto é uma festa, não é? Não é justo que os serviçais fiquem sem bolo, não concorda? Por isso, vamos dizer que originalmente eram vinte fatias de bolo. Os serviçais tiraram cinco fatias, o reorganizaram em quinze fatias e deixaram você escolher uma. Sendo assim, quais seriam as suas chances de escolher a fatia certa?"""
,"Se eram mesmo vinte fatias, .........então as chances seriam de 1 em 20."
Ushiromiya Eva,"""Contudo, os serviçais sabiam onde estava a amêndoa, por isso eles escolheram cinco fatias nas quais ela não estava presente. Ou seja, eles removeram cinco fatias {i:perdedoras}. Isso significaria que suas chances de vencer eram de 1 em 15, e não 1 em 20."""
Ushiromiya Ange,"""......Eles tiraram essas fatias perdedoras, então é natural que a probabilidade de vencer tenha aumentado."""
Ushiromiya George,"""Agora há pouco, a Jessica‐chan fez a mesma coisa. Ela eliminou uma das {i:caixas perdedoras} da dupla de caixas que você não escolheu. Em outras palavras, a probabilidade da vencedora estar ao lado da que você não escolheu acabaram aumentando, certo...?"""
Ushiromiya Jessica,"""Ahahahahahahahah, ......eu meio que entendi, mas não entendi......"""
,"Se remover uma caixa perdedora, é natural que suas chances de acertar aumentem."
,"E agora mesmo, a Jessica onee‐chan removeu uma caixa perdedora {i:das caixas que eu não tinha escolhido}."
,"Então, não faz sentido que minhas chances de vencer com {i:essas caixas} aumentem......?"
Ushiromiya Ange,"""......Agora estou ficando confusa......"""
Ushiromiya George,"""Na verdade, você foi incrível, Ange‐chan. Mesmo tendo apenas seis anos, está tentando aprender probabilidade a {i:posteriori}, um conceito da teoria da probabilidade. Probabilidades são mesmo interessantes. Tenho certeza que vai adorar quando entrar no ensino médio ou na faculdade. Estude muito e se divirta ao máximo."""
,Minha pequena cabecinha já passou da sua capacidade máxima.
,"Com um olhar de espantamento, eu implorei para a tia Eva me explicar."
,Ela me respondeu com um sorriso amargo. Aposto que ela também não entendeu.
,"Como se estivéssemos sentindo uma espécie de conexão na falha, nós alegremente pegamos as medalhas que nos foram entregues......"
Ushiromiya George,"""Ange‐chan, poderia vir aqui um segundinho?"""
Ushiromiya Ange,""".........? O que foi, George onii‐chan?"""
,O George onii‐chan e a Jessica onee‐chan me chamaram até a janela.
,"A tia Eva estava conversando com a mamãe e os demais e, como pareceu que iriam demorar um pouco, eu fui até o George onii‐chan e a Jessica onee‐chan."
Ushiromiya Ange,"""O quê?"""
Ushiromiya Jessica,"""Parece que o torneio de quiz já está quase acabando."""
Ushiromiya Ange,"""Sim. Só falta o Battler onii‐chan e a {f:5:Beatrice}. .........Estou começando a ficar com sono."""
,Deve ser porque bebi a bebida do papai.
,Estou meio tonta desde que bebi aquilo. ......Essa sensação de tontura continua aumentando e tenho ficado com mais sono.
,Eu bocejei.
Ushiromiya George,"""Com sono?"""
Ushiromiya Ange,"""......Sim. Já estaria dormindo se tivesse um sofá."""
Ushiromiya Jessica,"""Entendi. ......Então acho que já está quase na hora de encerrar a festa."""
Ushiromiya Ange,""".........?"""
,......A festa vai acabar se eu dormir?
,Mas eu só quero tirar um cochilo enquanto todos continuam se divertindo.
Ushiromiya George,"""Nossa pergunta foi a mais difícil?"""
Ushiromiya Ange,"""......Sim. Ainda não entendi muito bem. ......E mais, ...estou com sono......"""
Ushiromiya George,"""Aquilo é chamado de probabilidade a {i:posteriori}. É assim que chamamos quando a probabilidade de alguma coisa muda porque aprendemos ou falhamos em aprender algum tipo de informação."""
Ushiromiya Ange,"""........................"""
,O George onii‐chan me chamou até aqui para me dar uma aula de matemática...?
,"......Por algum motivo, estou com ainda mais sono agora."
Ushiromiya George,"""Então, se tivéssemos uma amêndoa em dez fatias de bolo, nossas chances de encontrá‐la seriam de 10%. ......Mas se nós ""aprendêssemos"" que aqueles dez pedaços foram escolhidos aleatoriamente dentre cem fatias?"""
Ushiromiya Jessica,"""Você pensaria que a probabilidade foi de 10 para 100, não é mesmo...?"""
Ushiromiya George,"""Absolutamente nada mudou na sua fatia de bolo. ......Mas, dependendo se você sabe ou não de determinado fato, a probabilidade da sua fatia ser a vencedora muda. Não parece estranho?"""
Ushiromiya Ange,"""......Parece difícil... não quero pensar muito nisso..."""
Ushiromiya Jessica,"""Ange. Por favor, ouça até o fim."""
,A voz da Jessica onee‐chan ficou mais séria.
,"Jovem como eu era, ......eu não conseguia entender o que isso supostamente significava para mim."
Ushiromiya George,"""Só tem mais uma coisa que eu gostaria de dizer. Por favor, não se esqueça."""
Ushiromiya Ange,""".........O quê?"""
Ushiromiya George,"""No futuro, vários pedaços de informação vão afetar a fatia de bolo em suas mãos. ......Aprendendo sobre eles, o interior da sua fatia pode mudar. Às vezes, vão mudar para coisas que você deseja. ......Mas, na maioria dos casos, quase sempre serão mudanças ruins."""
Ushiromiya Jessica,"""A verdade está sempre na palma das suas mãos, Ange. ......Não acha que é idiota deixar que ela mude só porque ouviu alguém dizer alguma coisa? Só porque você ouviu aquilo que os {i:outros} pensam que deveria ser verdade?"""
Ushiromiya George,"""A verdade dentro de você esteve em suas mãos desde o princípio. ......E a natureza dessa verdade é algo que cabe a você mesma decidir. ......Você a muda em si dependendo daquilo que ouve...e aquilo que se recusa a ouvir."""
Ushiromiya Jessica,"""Você provavelmente não entende o que estamos dizendo. Mas precisa entender. Mesmo que não consiga entender quando está com seis anos de idade, eu tenho certeza que irá entender quando doze anos tiverem se passado."""
Ushiromiya Ange,"""..........................."""
,"Com expressões muito sérias em seus rostos, eles colocaram a mão no meu ombro enquanto falavam."
,......Eu não sei o que eles estão querendo me dizer.
Ushiromiya George,"""A verdade que descansa em suas mãos não é intocável. Você receberá interferências de diversas maneiras que acabaram fazendo‐a mudar. ......Por isso, se a verdade que você segura em suas mãos é mesmo importante para você..."""
Ushiromiya Jessica,"""Você mesma precisa protegê‐la. Não se esqueça disso."""
Ushiromiya Ange,"""................................."""
Ushiromiya Ange,"""Tudo que resta são a sua pergunta e a da {f:5:Beatrice}, depois acabou."""
Ushiromiya Battler,"""Entendi. Mesmo havendo tantos de nós, parece que finalmente vai acabar."""
{f:5:Beatrice},"""Como foi? Aproveitou a festa desta noite...?"""
Ushiromiya Ange,"""Sim. Foi divertida. Mas estou meio sonolenta."""
Ushiromiya Eva,"""......Não é surpresa, considerando o quanto estava correndo pra lá e pra cá."""
,Eu esfreguei meus olhos.
,"Eu devo ter ficado mesmo empolgada.{n}Mas sempre que fico empolgada, logo depois eu fico cansada."
,"No momento, eu preferia mais um sofá para me deitar do que mais medalhas."
{f:5:Beatrice},"""Eu tenho uma pergunta especial, só para você, ......tem certeza que a quer? Se estiver com sono, pode parar agora."""
Ushiromiya Ange,"""Não. Já vim tão longe, então vou continuar...... .........*bocejo*......"""
,O onii‐chan e a Beato riram do meu bocejo.
Ushiromiya Battler,"""Parece que chega por hoje..."""
{f:5:Beatrice},"""Sim. Ange. Vamos deixar minha pergunta para depois. É muito difícil para ser resolvida quando se está com sono."""
Ushiromiya Ange,"""............Sem chance. ......Já...vim até aqui, e......também quero......a medalha do onii‐chan........."""
,Só estou......com muito sono......{n}..............................
,Ange derivou no canto do cômodo e jogou‐se em uma cadeira.
,"Então, ela fechou seus olhos, parecendo uma boneca sentada sobre ela."
,Não demorou muito para que o adorável som de sua respiração durante o sono pudesse ser ouvido...
,"Quando viu que Ange finalmente havia dormido, Beato falou gentilmente."
{f:5:Beatrice},"""Pessoal, peço que façam silêncio. ......A Ange dormiu."""
,"Quando ela disse essas palavras, o agradável ruído que preenchia o cômodo foi gentilmente retornando ao silêncio. Todos olharam para o rosto de Ange enquanto ela dormia."
,"Cada um dos olhares era afetivo, como se estivessem observando um bebê que finalmente havia caído no sono."
Ushiromiya Hideyoshi,""".........A Ange‐chan se divertiu?"""
{f:5:Beatrice},"""É claro que sim. ......Ela pode não sentir com tanta intensidade agora, mas tenho certeza que, um dia, ela certamente irá lembrar da festa desta noite e apreciar o quão divertida ela foi."""
Ushiromiya Battler,""".........Tem razão."""
Ushiromiya Eva,"""......Brincar com a Ange‐chan também foi divertido para nós."""
,"Agora, todos estavam em um círculo ao redor de Ange, enquanto ela dormia."
,"Agora que a convidada de honra dormiu, ......esta festa de Halloween precisa chegar ao fim..."
Ushiromiya Kinzo,"""Adeus, minha netinha. .........Foi muito agradável ter esta oportunidade para brincar com você novamente depois de doze anos. ......Não importa se irá se esquecer de mim. Lembre de mim como um arrogante déspota. ......Mas, de vez em quando, tente lembrar o quanto eu a adorava."""
