Speaker,Brazilian Portuguese (PT)
Kumasawa Chiyo,"""...Genji‐san, foi você quem emprestou o guarda‐chuva para a Maria‐sama?"""
Ronoue Genji,""".........Guarda‐chuva? Do que está falando?"""
Shannon,"""Bem. ......Eu ouvi que quando a chuva começou, a Maria‐sama estava sozinha no jardim de rosas. ...E parece que alguém emprestou um guarda‐chuva para ela, mas nós não sabemos quem foi."""
Kanon,"""......Não fui eu. Até porque, eu pensei que a Maria‐sama estivesse na casa de hóspedes. Quando o Battler‐sama a encontrou, ela já estava segurando um guarda‐chuva branco."""
Ronoue Genji,"""Minhas desculpas, mas também não fui eu..."""
Shannon,""".........Então, você não acha que foi......o Mestre, acha?"""
,Todos que estavam na sala de jantar agora já declararam que não havia sido eles.
,"...O que significa que restou apenas Kinzo, mas..."
Kumasawa Chiyo,"""Talvez quando ele estava passando pelo corredor por algum motivo quando, por coincidência, ele viu a Maria‐sama no jardim de rosas sem um guarda‐chuva..."""
Ronoue Genji,"""...............O Mestre...particularmente não gosta da Maria‐sama."""
Kanon,"""Concordo. ............Eu não consigo imaginar ele se dando ao trabalho de descer as escadas carregando um guarda‐chuva só pela Maria‐sama."""
Kumasawa Chiyo,"""Ora......que problemático. Então isso significa que quem emprestou aquele guarda‐chuva para a Maria‐sama foi mesmo a {f:5:Beatrice}‐sama? Hoh‐hoh‐hoh‐ho..."""
,"Kumasawa riu, da mesma forma que a família havia rido na sala de jantar.{n}......Ela não conseguiu pensar em nenhuma outra maneira de quebrar o clima que havia se formado."
,"Então, o som de mãos batendo palmas duas vezes ecoou pelo corredor."
,"Todos se viraram, para ver que era Gohda, que estava vindo da sala de jantar."
Gohda Toshiro,"""Vamos, vamos, pessoal. Quando se está servindo um jantar, é essencial ter certeza de que os pratos vão ser servidos no horário correto. Vamos imediatamente servir a sopa, por favor. Genji‐san, as mulheres estão no meio de um trabalho importante, então, por favor, não as atrapalhe."""
Kanon,"""........................"""
,"Kanon encarou Gohda por ter sido rude com Genji, uma pessoa que ele respeitava bastante."
,"Genji, percebendo isso, deu um tapinha no ombro de Kanon, como se estivesse dando um aviso."
,"Kanon se virou, relutante, e sua expressão retornou ao normal."
Ronoue Genji,"""......Obedeça à ordem do Gohda. Vamos nos apressar e preparar a mesa."""
Gohda Toshiro,"""Vamos, nós não temos tempo. Não fique passeando por aí! Rápido...!"""
,"Gohda puxou o carrinho da Shannon e o empurrou passando por ela, em direção à cozinha."
Kumasawa Chiyo,"""...Certo, por favor, permitam‐nos voltar para a cozinha. ...Afinal, a paciência do Gohda‐san é bem curta, ...hoh‐hoh‐ho."""
Shannon,"""E‐Eu também peço licença..."""
,"Kumasawa e Shannon saíram.{n}Apenas Genji e Kanon ficaram.{n}Através da janela, a escuridão da noite chuvosa podia ser vista, na companhia de ocasionais trovões."
Kanon,"""............Genji‐sama. Teria a {f:5:Beatrice}‐sama realmente.........retornado?"""
Ronoue Genji,"""...........................Eu não sei."""
Kanon,"""......Devemos informar isso ao Mestre?"""
Ronoue Genji,"""Não há necessidade. .........Se ela realmente retornou, ela eventualmente vai aparecer diante do Mestre, de acordo com sua própria vontade. .........Além disso, ela é uma pessoa que age por capricho. Não teria sentido reportar ao Mestre apenas para descobrir que ela pareceu..."""
Kanon,"""..................Me pergunto se isso significa que o ritual do Mestre já começou."""
Ronoue Genji,"""...Provavelmente. No entanto, isso não tem nada a ver com mobílias como nós. ......Nós devemos retornar ao Mestre o favor que recebemos dele...até o nosso momento final."""
Kanon,""".........Sim. ...Como mobílias, este é o nosso...............dever."""
,Um novo trovão estourou.
,"Exceto pelo instante em que ele iluminou o céu, tudo o que podia ser visto pela janela era a escuridão da noite."
,"Os humanos governam quando o Sol está alto, mas no momento em que ele se põe, passa a ser governado por aqueles que não são humanos."
,"A escuridão da noite que agora cercava Rokkenjima, que já não era mais governada por um Ushiromiya, mas sim, por outro mestre."
,"Teria este mestre pena da Maria quando a viu sozinha pegando chuva no jardim de rosas, e então lhe emprestado um guarda‐chuva...?"
,"Kanon olhou para as luzes do jardim de rosas, pouco visíveis para além da janela.{n}As fracas luzes não eram suficientes para iluminar toda a área."
,"Olhando para aquelas luzes, parecia que se estava fazendo contato visual com a bruxa, e Kanon, de forma abrupta, desviou seu olhar."
,"...Se ele não tivesse o feito, seria como se seus olhos fossem ser absorvidos por aquela luz......"
,Talvez o tempo também fosse um fator que contribuía para isso.{n}Muitas vezes se ouve histórias de como o tempo pode influenciar o humor e a saúde física das pessoas.
,"Durante algum tempo, todos fizeram tentativas periódicas de tentar limpar o clima que havia sido construído, mas qualquer conversa era rapidamente interrompida, e no fim, a sala de jantar foi simplesmente tomada pelo som da chuva."
,A sobremesa era um tipo de bolo de chocolate acompanhado por um sorvete de pêssego.
,"O Gohda‐san, entusiasmado, explicou sobre a receita como se estivesse entregando o golpe de misericórdia, mas eu esqueci rapidamente dos detalhes."
,"O convidado de honra — o vovô — estava ausente; o tempo estava horrível, e a pessoa que emprestou o guarda‐chuva para a Maria ainda era desconhecida."
,"Quando o jantar chegou ao fim, ninguém se sentiu minimamente revigorado."
,"...É um pouco tarde agora, mas eu percebi de forma dolorosa que o sabor não era a única coisa importante de uma refeição. Toda a atmosfera em volta dela também."
,"O Gohda‐san, o suposto condutor desta atuação chamada jantar, fez de tudo para tentar animar o lugar contando uma piada aqui e ali, mas parece que ele não conseguiu."
,"Após o jantar, ele recebeu pedidos de café, chá e suco de laranja, e se dirigiu à cozinha."
,"Assim que ele saiu de cena, o tio Krauss falou."
Ushiromiya Krauss,"""......Francamente. Quão irritante está este jantar, que o Gohda trabalhou tanto para preparar, sendo tão mal recebido."""
Ushiromiya Eva,""".........Sim, realmente. É como se nada pudesse ter um gosto bom em um dia como esse. É justamente este tipo de clima."""
Ushiromiya Krauss,"""Hoh. Eu adoraria ouvir o porquê de você se sentir dessa forma. Mais tarde, me permita, como seu irmão mais velho, ajudá‐la a se animar."""
,"A tia Eva fez uma leve careta.{n}...Eu já sabia que ela não se dava bem com o tio Krauss, mas agora eu consigo perceber isso claramente."
,"Quando eu olhei em volta, eu percebi que meu pai e a tia Rosa também estavam da mesma forma."
,"De qualquer maneira, parecia que havia mais alguma coisa entre eles além do clima, que estava os incomodando..."
Ushiromiya Battler,"""......A tia Eva e o meu pai, ...ambos parecem estar de mau humor."""
Ushiromiya Natsuhi,"""Mesmo? Eu não penso assim."""
,"Eu perguntei para a tia Natsuhi, que estava sentada à minha direita, ...mas parece que ela também estava de mau humor."
,Ela respondeu como se não estivesse nem um pouco interessada.
Ushiromiya Hideyoshi,"""Bem, nossas conversas de adulto podem ser um pouco complicadas. Não é algo para crianças como você se preocuparem, Battler‐kun. Hahahahaha, certo? Natsuhi‐san? Kyrie‐san?"""
,"O tio Hideyoshi riu enquanto falava, apesar de não estar com o seu brilho de sempre, por isso eu pude vagamente imaginar o quão complicada tinha se tornado a conversa dos adultos."
,"Além disso, tanto a tia Natsuhi quanto a Kyrie‐san, as pessoas para as quais o comentário se direcionava, ignoraram como se não tivessem ouvido nada."
,"...Eu não sei que tipo de conversa eles tiveram enquanto nós, crianças, estávamos fora, mas isso me lembra sobre o que o meu pai falou sobre as suas dores de estômago quando chegamos à mansão."
,"A conferência da família pode ser uma reunião divertida para nós crianças, mas ela é completamente diferente para os adultos..."
,"Após o tio Hideyoshi ter sido ignorado pelos outros adultos, um silêncio desconfortável caiu sobre a sala e a Kyrie‐san se manifestou."
Ushiromiya Kyrie,"""......Nós estávamos falando sobre qual carreira as crianças vão seguir no futuro. O que você vai fazer no futuro, Battler‐kun? Vai apenas ir para a faculdade? Isso não seria um pouco desanimador como uma linha de largada para a longa corrida da vida?"""
Ushiromiya Battler,"""Ei! Espere um pouco... Kyrie‐san, se você começar a falar sobre algo assim no meio da refeição, ela não vai digerir bem e todos nós vamos ficar constipados, cer~to??"""
Ushiromiya Hideyoshi,"""Wahahaha...! Isso mesmo, isso mesmo! Nós estamos falando sobre as carreiras do Battler‐kun e da Jessica‐chan! Você não pode levar tão a sério o futuro! Wahahaha..."""
,"Hideyoshi concordou calorosamente como se realmente estivesse falando daquilo, mas provavelmente ele não estava."
,"A Kyrie‐san estava obviamente tentando mudar o assunto da conversa.{n}No entanto, se a Kyrie‐san tinha determinado que esse era o melhor curso da situação no momento, então ela provavelmente devia estar certa."
,"Levando isto em conta, eu decidi descartar as minhas suspeitas sobre a causa do mau humor do meu pai e da tia Eva..."
,"Enfim, o carrinho retornou, repleto de cafés e chás."
,"A Kumasawa‐san e a Shannon‐chan serviram a todos.{n}O Gohda‐san então explicou que, com isso, o jantar desta noite havia chegado ao fim."
,"Se eu tivesse conseguido comer com um ambiente mais agradável, esse teria sido o melhor jantar da minha vida."
,É uma pena que o maior do jantares não pôde ter acontecido sob as melhores condições.
Ushiromiya Maria,"""Uu! George onii‐chan, o jantar acabou agora? Acabou?"""
Ushiromiya George,"""Sim. Todos nós já terminamos."""
Ushiromiya Rosa,"""Não é assim que uma dama deveria se comportar. Fique sentada e beba o seu suco aos poucos."""
Ushiromiya Maria,"""...Uu."""
,"A Maria parecia estar realmente animada sobre o ocasional trovão que rugia.{n}Talvez ela quisesse terminar de comer rápido e correr para a janela.{n}Ela estava um pouco inquieta, esperando pelo fim do jantar."
,"......Algumas pessoas têm medo de trovões, enquanto outras acham interessantes, e a Maria parecia ser do segundo tipo."
,"Então, quando ela ouviu do George‐aniki que o jantar havia acabado, um grande sorriso percorreu seu rosto."
,"Ela então permaneceu em seu assento, tirando da sua bolsa — que ela havia colocado debaixo de sua cadeira, nunca deixando‐a mesmo enquanto estava comendo — e começou a procurar dentro dela."
,Ninguém parecia particularmente preocupado com isso...
Ushiromiya George,""".........O que...é isso? Onde você pegou isso?"""
,"George foi o primeiro a perceber.{n}Quando ele falou, Battler também percebeu."
,"Quando eles olharam, viram que Maria estava segurando um belo envelope de estilo ocidental."
,"Na frente do envelope, o símbolo da família Ushiromiya — a Águia de Uma Asa — feito em folha de ouro."
,"Além disso, estava selado com uma cera vermelho‐escuro, que dava um toque de classe sobre ele, deixando claro que não era algo que Maria estaria carregando apenas por diversão."
Ushiromiya Natsuhi,"""......Maria‐chan, o que é isso?"""
,"Parecia que Natsuhi também havia percebido o estranho envelope que Maria estava segurando.{n}Como sua voz tinha soado muito séria para alguém que estava questionando uma criança, os outros familiares finalmente passaram a prestar atenção nela."
Ushiromiya Rudolf,"""O que foi, Natsuhi nee‐san?"""
Ushiromiya Eva,"""............O que...é isso?"""
Ushiromiya Rosa,"""Maria...onde você pegou isso...?"""
Nanjo Terumasa,"""Esse envelope tem o selo......do Kinzo‐san......"""
,"Quando Nanjo murmurou isso, mesmo nós crianças entendemos o motivo de todos parecerem estar perplexos."
,O envelope que a Maria estava segurando era um dos envelopes feitos sob medida para o chefe da família Ushiromiya para uso pessoal.
,"......Em outras palavras, isso só podia significar uma coisa.{n}Este envelope contém uma mensagem de Kinzo."
Ushiromiya Krauss,"""Hoh......... ...O que um envelope desses está fazendo aqui...?"""
Ushiromiya Rudolf,"""......Pa‐, ......Parece que algo interessante apareceu para nós."""
Ushiromiya Hideyoshi,""".........S‐Só me deixe dar uma olhada...!"""
Ushiromiya Maria,"""Uu!! Não, a Maria vai ler ela! Disseram para a Maria ler para todo mundo!!"""
,"O tio Hideyoshi tentou pegar o envelope das mãos da Maria, mas ela o protegeu como se estivesse abraçando‐o, e não o soltou."
Ushiromiya Kyrie,"""Hideyoshi nii‐san, você não deveria tentar tomar algo à força de uma criança. .........Maria‐chan, onde você conseguiu isso?"""
Ushiromiya Maria,"""Uu! Ganhei da {f:5:Beatrice} quando ela me deu o guarda‐chuva. Ela disse para a Maria ler pra todo mundo quando o jantar acabasse! A Maria é a {i:mes}— {i:messen}— ""{i:messenger}"" da bruxa! Uu!"""
Ushiromiya Battler,"""{i:Messenger}...? Ihihihi, a bruxa dessa ilha realmente gosta de ficar fazendo brincadeiras por aí."""
,"Battler tentou fazer uma piada sobre isso, mas ninguém o acompanhou."
Ushiromiya Eva,"""..................E‐Eu me pergunto o que tem dentro dele, Maria‐chan...?"""
Ushiromiya Maria,"""Uu. Vou ler! Uu!"""
,Maria abriu o envelope de forma casual.
,"...Ele estava selado com cera, então ela só precisava removê‐lo para abri‐lo."
,...O selo caiu sobre a mesa.{n}Hideyoshi rapidamente o pegou e começou a olhá‐lo fixamente.
,"Ele então o colocou no centro da mesa, onde Natsuhi, Kyrie e Nanjo pudessem olhá‐lo."
,"Impresso no selo estava a Águia de Uma Asa que é o símbolo da família Ushiromiya, e também o símbolo pessoal de Kinzo."
Ushiromiya Natsuhi,"""............Esse é o símbolo pessoal do chefe da família..."""
Nanjo Terumasa,""".........Eu sei disso pois já recebi cartas do Kinzo‐san antes. Sem dúvida, é o selo de cera do Kinzo‐san."""
Ushiromiya Kyrie,"""Mas, nessa mansão, não poderia haver diversos outros selos idênticos? Por exemplo, se tivesse um outro tipo de carimbo para selos de cera, outra pessoa além do Kinzo‐san não poderia ter selado a carta?"""
Nanjo Terumasa,"""Não, o Kinzo‐san sempre use o anel em seu dedo, a sua ""Prova como Chefe da Família Ushiromiya"", quando ele sela a cera. Essa forma e o design complexo são definitivamente o selo do Kinzo‐san..."""
Ushiromiya Krauss,"""Isso não é necessariamente verdade. Qualquer um da família já deve ter recebido ao menos uma carta do pai. Nós não podemos eliminar a possibilidade de que alguém, usando esse selo como modelo, criou um selo falso para se passar pelo pai."""
Ushiromiya Rudolf,"""Eu concordo com o aniki. Não importa o quanto o selo pareça com o do pai, não podemos provar que ele é verdadeiro. Além disso, isso não prova que esse envelope veio do pai."""
Ushiromiya Eva,"""Eu penso da mesma forma. Eu não posso aprovar tamanha decisão arbitrária de que essa carta é do pai só porque tem o selo de cera. Doutor Nanjo, você se importaria de não falar com palavras tão vagas...?!"""
Nanjo Terumasa,"""............Me desculpe... Eu acabei falando muito..."""
,"Um após o outro, todos os irmãos, do Krauss em diante, rejeitaram a afirmação de Nanjo, dizendo que o envelope que a Maria estava segurando não necessariamente tinha vindo do Kinzo."
,Eles estavam com medo.
,"As intenções de Kinzo poderiam estar escritas ali, e eles temiam, do fundo de seus corações, que pudesse ser um anúncio desfavorável relativo à herança."
Ushiromiya Rosa,"""...Maria... A pessoa que deu esse envelope para você é a mesma que emprestou o guarda‐chuva, certo...?"""
Ushiromiya Maria,"""Uu!"""
Ushiromiya Rosa,"""Eu não sei o que ""uu"" significa! Isso é verdade?!"""
Ushiromiya Maria,"""Uu... ......Sim. Uu."""
Ushiromiya George,"""Então, em outras palavras, ...a bruxa, {f:5:Beatrice}, te deu esse envelope junto com o guarda‐chuva...?"""
Ushiromiya Maria,"""Uu!"""
,Maria concordou com empolgação.
Ushiromiya Natsuhi,"""...Eu, eu concordo com o meu marido. É uma carta duvidosa, entregue por uma pessoa suspeita. Não vale nem a pena lê‐la."""
Ushiromiya Battler,"""Ah, vamos lá, o que de pior poderia acontecer?"""
,"Battler disse isso para Jessica em voz baixa, pretendendo agitar as coisas, mas Natsuhi ouviu claramente e endereçou um olhar para ele, com olhos ameaçadores."
Ushiromiya Jessica,"""B‐Bem, err, ...a {f:5:Beatrice} disse para você lê‐la quando o jantar acabasse, certo?"""
Ushiromiya Maria,"""Uu!"""
Ushiromiya Kyrie,""".........Por que não, pessoal? Esse não é o envelope do vovô, é o envelope da {f:5:Beatrice}. Quem se importa com quem escreveu, não podemos apenas ouvir o que tem dentro e depois julgar?"""
Ushiromiya Hideyoshi,"""I‐Isso mesmo. Mesmo que não tenha sido necessariamente o pai que escreveu, eu ainda estou preocupado com o conteúdo. ......Maria‐chan, me desculpe por tentar tomá‐la à força de você! Eu me desculpo, então você pode ler em voz alta para todos?"""
Ushiromiya Rosa,"""............Maria. Leia."""
Ushiromiya Maria,"""Uu."""
,"Todos da família encararam Maria ferozmente, enquanto ela abria a carta com um sussurro..."
Ushiromiya Rudolf,"""......Você acha mesmo que essa carta é do nosso pai?"""
Ushiromiya Krauss,"""Impossível. Mesmo quando ele anunciava algo para nós no passado, ele nunca o fazia diretamente, ele sempre mandava o Genji, não é mesmo? ......Eu não consigo acreditar que ele usaria uma piada dessas para tentar se aproximar."""
Ushiromiya Eva,"""É isso mesmo! Maria, a mensageira? Isso não faz o estilo dele... Rosa, essa pode ser a chance da Maria‐chan tentar nos surpreender com algum tipo de talento oculto, não é...?"""
Ushiromiya Rosa,"""Eu..................a M‐Maria não é capaz de algo tão inteligente assim."""
Ushiromiya Maria,"""Vou ler. Uu."""
,"As palavras vieram da boca da Maria, mas por alguma razão a sua voz parecia diferente do normal."
,Todos ficaram repentinamente em silêncios...
Ushiromiya Maria,"""Bem‐vindos a Rokkenjima, membros da família Ushiromiya. Eu sou {f:5:Beatrice}, a alquimista desta família, contratada pelo Kinzo‐sama."""
Ushiromiya Hideyoshi,""".........Que absurdo...!"""
Ushiromiya Eva,"""Quieto!"""
Ushiromiya Maria,"""Eu o servi por muitos anos, de acordo com o nosso contrato, mas neste dia, o Kinzo‐sama anunciou a suspensão definitiva do contrato. Portanto, peço que vocês reconheçam a minha renúncia à posição da família como alquimista a partir deste dia."""
Ushiromiya Krauss,"""......Que tolice... Quanta besteira...!"""
Ushiromiya Natsuhi,"""E‐Eu não consigo ficar parada ouvindo isso...!"""
Ushiromiya Maria,"""E agora, tem uma parte do contrato que necessita ser explicada para todos os aqui presentes. Eu, {f:5:Beatrice}, emprestei uma vasta quantidade de ouro para o Kinzo‐sama sob certos termos. Um desses termos especifica que todo o ouro deve ser retornado para mim ao término do contrato. Além disso, devo receber tudo da família Ushiromiya como juros."""
Ushiromiya Hideyoshi,"""R‐Ridículo!!"""
Ushiromiya Jessica,"""...I‐Isso está ridículo desde o início..."""
Ushiromiya Battler,"""Então é basicamente uma daquelas coisas, certo? Assim como aqueles contratos com o demônio, que você costuma ouvir falar? E como o contrato expirou, ela veio para coletar os juros. Ela está tentando conseguir algum dinheiro para a aposentadoria por causa da idade ou algo assim? Que bruxa atrevida."""
Ushiromiya George,"""Battler‐kun, não é hora para piadas..."""
,"Battler fez uma expressão de ""Se eu não posso fazer piada disso, do que eu posso fazer?""."
,"Ao menos tempo, o rosto de alguns adultos estavam completamente pálido, enquanto outros pareciam chocados."
Ushiromiya Maria,"""Após ouvir isso, vocês podem estar pensando que o Kinzo‐sama foi impiedoso. No entanto, o Kinzo‐sama acrescentou uma cláusula especial no contrato que lhes dá a chance de preservar as suas riquezas e honra. Se esta, e somente esta cláusula for cumprida, eu abrirei mão do meu direito ao ouro e os juros por toda a eternidade."""
Ushiromiya Rudolf,"""......Uma cláusula especial...?"""
Ushiromiya Eva,"""O‐O que é isso...?!"""
Ushiromiya Maria,"{e:070:Cláusula Especial.{n}{f:5:Beatrice} retém o direito de ficar com o ouro e os juros acumulados sob a rescisão do contrato.{n}No entanto, se alguém for capaz de encontrar o ouro escondido deste contrato, a {f:5:Beatrice} deve abdicar de seus direitos para sempre.}"
Ushiromiya Maria,"{e:070:......A coleta dos juros começará em breve, mas se algum de vocês for capaz de cumprir os termos da cláusula especial, eu devo devolver tudo, incluindo a parte que já foi coletada.{n}Além disso, como primeiro passo na coleta da dívida do Kinzo‐sama, eu tomei posse do ""Anel do Chefe"", que significa a passagem da liderança da família Ushiromiya de uma pessoa para outra.{n}Peço que confirmem isso por si mesmos examinando a impressão no selo da carta.}"
Ushiromiya Krauss,""".........Você quer que eu aceite que isso é real...?! Dizer que o pai abandonaria seu anel é algo impensável...!"""
,Krauss estava olhando para o selo de cera como se estivessem tentando queimar um buraco nele.{n}Eva e Rudolf estavam fazendo a mesma coisa sobre seus ombros!
Nanjo Terumasa,"""E‐Eu tive a estranha sensação de que tinha algo faltando no dedo do Kinzo‐san quando nós estávamos jogando xadrez........."""
Ushiromiya Natsuhi,"""Doutor Nanjo! Não diga algo tão descuidado só por causa da sua vaga memória!"""
Ushiromiya Kyrie,"""Nós não podemos provar a autenticidade disto aqui. As perguntas de que se o pai entregou o seu anel, e se essa carta fala mesmo a verdade, pode ser determinada simplesmente perguntando diretamente para ele."""
Ushiromiya Rosa,"""I‐Isso mesmo. É como a Kyrie‐san disse..."""
Nanjo Terumasa,""".........Bem, e agora, eu me pergunto. Será que o Kinzo‐san vai responder às suas perguntas...? Afinal, os pensamentos pessoais dele são algo impossível de serem previstos usando o senso comum..."""
Ushiromiya Krauss,"""Em qualquer caso, isso não deixa de ser um absurdo...! Em primeiro lugar, a invenção do ouro por si só já é uma história forjada pelo pai. Se você quer falar sobre um ouro que nem existe, me deixe fora dessa!"""
Ushiromiya Eva,"""Mas você ouviu o que a bruxa está dizendo, não ouviu? Sobre como a liderança e os espólios serão passados para quem encontrar o ouro primeiro? Então, isso significaria que {f:5:Beatrice}‐sama é a assessora jurídica do pai, ou talvez seja a responsável pelos seus fundos...?"""
Ushiromiya Natsuhi,"""N‐Nós não podemos acreditar na possível vontade de uma pessoa estranha que confiou tamanho papel suspeito a uma criança!"""
Ushiromiya Rudolf,"""Aniki... É hora de abrir o jogo. É possível que alguém que nem você conheça esteja lidando com as finanças do pai?!"""
Ushiromiya Krauss,"""N‐Não, isso não é possível! Como representante do chefe da família, eu tenho total conhecimento de todas as finanças dele! Não deveria haver ninguém que pudesse manipulá‐las sem o meu conhecimento!"""
Ushiromiya Rosa,"""Então, deve haver alguma parte das finanças que nem mesmo você possui conhecimento, não é mesmo, Krauss nii‐san?"""
Ushiromiya Krauss,"""Absurdo, não existe algo assim!"""
Ushiromiya Eva,"""..................Ah sim, existe. Uma parte das finanças do pai que nem mesmo você conhece."""
Ushiromiya Natsuhi,"""Não tem como algo assim existir!!"""
Ushiromiya Hideyoshi,"""Errado, tem sim. ............É o ouro do pai, não, o ouro escondido da {f:5:Beatrice}!!"""
Ushiromiya Rudolf,"""Vamos colocar isto em ordem. Resumindo, o pai tem um confidente confiável que nem mesmo o aniki conhece. E mais, essa pessoa sempre esteve encarregada de observar e manejar o ouro. É possível que essa pessoa seja um diletante de uma família muito rica que providenciou o financiamento simulado através de um contrato com o demônio."""
Ushiromiya Kyrie,""".........Poderia ser que esse confidente, essa {f:5:Beatrice}‐san, esteja tentando testar qual dos filhos e filhas é o mais preparado para ser financiado pelo ouro?"""
,O que Kyrie disse era tudo o que os filhos queriam esclarecer.
,"Após a reflexão, eles perceberam que durante o tempo que o estranho epitáfio de Kinzo esteve à mostra sob o retrato da bruxa, eles sempre haviam sussurrado que aquele que o resolvesse receberia tudo, ......ainda que nenhum deles tenha deixado isso claro."
,"Era apenas algo que todos esperavam que pudesse ser verdade.{n}Isso havia sido, bem aqui e agora, expressado claramente pela carta de {f:5:Beatrice}!"
,Estava claramente especificado que tudo referente à família Ushiromiya deveria ser dado para aquele que encontrasse o ouro.
Ushiromiya Maria,"""O Kinzo‐sama já exibiu publicamente a localização do ouro através do epitáfio sob o meu retrato. As regras se aplicam igualmente a todos que puderem ler. Se você descobrir a localização do ouro, eu devo devolver tudo para você."""
Ushiromiya Maria,"""Esta noite, eu peço que vocês aproveitem a sua batalha de inteligência contra o Kinzo‐sama ao máximo. Eu oro para que esta noite se torne uma ocasião intelectual e refinada. {nobreak:—{f:5:Beatrice}, d'Ouro}."""
Ushiromiya Krauss,"""......Pai, eu sei que você pode me ouvir! Responda, por favor!"""
,"A porta do estúdio de Kinzo estava sendo violentada com agressivas batidas contra ela de novo e de novo, como um instrumento de percussão."
,"Os gritos que vinham do outro lado eram de Krauss, Rudolf e, em alguns momentos, de Eva."
,"Eram os irmãos, que estavam tentando entrar em seu estúdio para interrogá‐lo sobre a verdade por trás da misteriosa carta."
,Kinzo estava comendo.
,"Com uma elegante toalha de mesa, e um fabuloso jantar que já havia colorido a mesa da sala de jantar anteriormente."
,"Kinzo continuou a comer sua refeição em silêncio.{n}...Shannon, recolhendo os pratos vazios, parecia desconfortável estando entre Kinzo e a porta."
Shannon,"""...............Todos estão chamando por você, mas......o que gostaria que eu fizesse...?"""
Ushiromiya Kinzo,"""...Ignore. Deus valoriza o silêncio durante o jantar, e eu também."""
Ronoue Genji,"""............Devo pedir para eles fazerem silêncio?"""
Ushiromiya Kinzo,"""Não há necessidade. Isto não chega até meus ouvidos."""
,Kinzo friamente saboreava sua comida.
,"Genji silenciosamente abaixou sua cabeça e deu um único passo para trás.{n}...Ao mesmo tempo, Kanon, que estava como reserva na sombra de Genji, se pronunciou."
Kanon,""".........A Maria‐sama parece ter recebido uma carta da {f:5:Beatrice}‐sama, então eu assumo que eles queiram verificar a autenticidade dela."""
Ushiromiya Kinzo,"""...Hahahaha... .........Parece que ela já começou..."""
Ushiromiya Kinzo,"""............Vamos, {f:5:Beatrice}. Não faltam fichas para apostar. Devemos então aproveitar esta noite ao máximo? ......Eu não tenho intenção de perder. Seu sorriso pertence a mim por toda a eternidade. Se eu puder vê‐la mais uma vez, eu não me importaria de perder a minha riqueza, minha honra, ou até mesmo a minha vida."""
Ushiromiya Kinzo,""".........Pois bem, a roleta começou a girar. Onde será que ela irá cair? Será no Preto? Será no Vermelho? Ou a casa vai ficar com tudo? Vamos, você pode começar, {f:5:Beatrice}. Eu lhe mostrarei o poder de um milagre mais uma vez...!"""
