Speaker,Brazilian Portuguese (PT)
Ushiromiya Battler,""".................. ............Você também está tentando vencer freneticamente, não está?"""
{f:5:Beatrice},"""...O quêêê...?! O que quer dizer...?"""
Ushiromiya Battler,"""......Você também está lutando desesperadamente, tentando fazer com que eu aceite que você existe. Até agora, eu pensei que estava servindo apenas como um brinquedo unilateral para você."""
Ushiromiya Battler,"""...Mas no fundo isso está errado. Você está freneticamente resistindo aos meus contra‐ataques, lutando para provar que você existe...! Agora, ...eu finalmente sinto que isso é verdade."""
,Isso não é uma tortura imposta a mim sobre se eu vou me submeter ou não.
Ushiromiya Battler,"""Esta é uma luta entre você e eu, em pé de igualdade!!"""
Ushiromiya Battler,"""......Certo, está começando a ficar interessante, não está? Seis pessoas morreram em quartos fechados, e ninguém mais estava dentro deles. E não há como ter ocorrido interferência de fora, e também não há armadilhas. Se eu ainda estivesse como antes, provavelmente já teria pensado que isso foi feito com magia."""
Ushiromiya Battler,"""......E se você tivesse feito alguma magia estranha agora mesmo, eu provavelmente já teria me rendido. .........Essa é a sua estratégia favorita."""
Ushiromiya Battler,"""...Você interceptou completamente todos os meus movimentos, e no momento em que eu já tentei de tudo e cai de joelhos, quando o poder defensivo do meu coração enfraquece, você me mostra alguma magia estranha e ganha o jogo de uma só vez!!"""
{f:5:Virgilia},""".........Ela sempre teve um temperamento curto. Ela ainda possui o péssimo hábito de apressar as coisas quando a vitória já está visível."""
Ronove,"""Pu ku ku. Porque a ojou‐sama tem uma disposição natural a não esperar muito pelas coisas."""
{f:5:Beatrice},"""Eiiii, calem a boca! Calem a boca!!"""
{f:5:Beatrice},"""É a sua vez, Battler! A ""peça armadilha"" que você moveu foi cortada pelo meu vermelho! Com o que vai nos deleitar agora? Mostre‐me tudo o que você tem!!"""
Ushiromiya Battler,"""Certo!! Agora que até mesmo armadilhas foram negadas, olhando rapidamente, isso parece um perfeito caso de assassinato em quarto fechado. ......E por isso é aqui que eu devo virar esse tabuleiro de xadrez!!"""
{f:5:Beatrice},"""...Aqui está ela, sua técnica especial! O que exatamente você vai virar, e como?! Tente provaaaaaaaar!!"""
Ushiromiya Battler,"""Sim, eu vou provar a você!! Não é sobre pensar como seis pessoas foram mortas em quartos fechados por alguém de fora!"""
Ushiromiya Battler,"""Sim, isso não está certo, não está nada certo! Isso mesmo, não é sobre como matar por fora. É sobre como eles morreram dentro dos quartos e criaram quartos fechados!"""
Ushiromiya Battler,"""......Esta é a resposta!! Se você assumir que uma das vítimas é o culpado, esse quarto fechado pode ser explicado facilmente!"""
{f:5:Beatrice},"""O‐O quêêêêêê?! Sem chance! Acredito que disse claramente que os seis foram mortos......!!"""
Ushiromiya Battler,"""Seis pessoas morreram. Cinco eram vítimas que foram mortas. Se assumir que uma pessoa cometeu suicídio, você pode destruir esse quarto fechado!!"""
Ronove,"""......Certamente. Se o culpado se trancou no último quarto fechado, e pôs fim a sua própria vida, essa cadeia de quartos fechados seria estabilizada."""
{f:5:Virgilia},"""O culpado cometeu suicídio. ...Normalmente esse é um movimento impensável, mas o argumento de que isso não existe porque é impensável, não existe.{n}......E ele não tem a responsabilidade de demonstrar o motivo. Um movimento verdadeiramente poderoso, que só poderia ser usado em uma partida de xadrez contra uma bruxa...!"""
Ronove,"""......Bem, você não pode dizer com certeza que não há um motivo. ...Por exemplo, Kinzo havia anunciado que possuía pouco de tempo de vida. O motivo dele ter usado a própria morte como uma mensagem, não temendo perder o pouco de vida que lhe restava, ...pode não ser impossível de ser atribuído."""
Ronove,""".........Ojou‐sama. É a nossa vez."""
{f:5:Beatrice},"""H‐Hmm! E imaginar que você iria até mesmo pisotear a dignidade dos mortos para criar um culpado...! É mesmo um homem de sangue‐frio...!"""
Ushiromiya Battler,"""Estabelecendo um morto como culpado. ...Esse movimento é desumano, e é o que você usou para atacar o Kanon‐kun no último jogo. ......Eu estou disparando de volta para você com esse movimento, como um tributo para o Kanon‐kun por aquela vez, mesmo sendo jogos diferentes."""
Ushiromiya Battler,"""Agora, eu tenho que libertar aquele Kanon‐kun de seus arrependimentos!!"""
{f:5:Beatrice},"""Ku......kuuuuuuu......!!"""
{f:5:Virgilia},"""Você não tem o dever de se segurar aqui. Você deveria checar se suicídio foi ou não a causa da morte de algum deles. Eu aconselho requisitar uma repetição."""
Ushiromiya Battler,"""Certo!! Mas suicido é uma palavra ingênua que não vai encurralar ela!! Beato, este é o fim!!"""
Ushiromiya Battler,"""Repetição requisitada!! ""As seis mortes foram todas homicídios""!!"""
Ronove,""".....................Isso é mesmo um problema."""
{f:5:Beatrice},"""Uguu...!! ........................kh...ooohh...!"""
Ushiromiya Battler,"""Ué? Qual o problema, seis pessoas foram mortas, não foram?! Eu estou apenas checando essa simples premissa que temos desde o começo, não temos? Não pode repetir?!"""
{f:5:Beatrice},"""Eu......eu me recuso a repetir. ...N‐Não há um motivo em particular."""
Ushiromiya Battler,"""Se recusar a repetir isso é o mesmo que resignar, sabia?!"""
Ushiromiya Battler,"""Xeque‐mate!! Um dos seis é o culpado, e ele cometeu suicídio após construir os quartos fechados! Terminamos!!"""
{f:5:Beatrice},"""...E‐Espera! Não, bem, ......eu vou dizer, eu vou dizer! Eu vou usar o vermelho assim como você quer! {p:1:Nenhum dos seis cometeu suicídio}!"""
{f:5:Beatrice},"""Que tal?! Está satisfeito...?! *gargalhada*gargalhada*, kakkakakakaka! Ataquei de volta, eu ataquei de volta!!!"""
Ushiromiya Battler,"""Tch, ......qual foi?! Então você podia dizer... ...Mas isso não é estranho? Por que você ficou em pânico...?"""
{f:5:Beatrice},"""......É‐É‐É a sua imaginação. Também estou frenética dessa vez, sabia? Eu não tenho muita margem para agir. Não dê atenção para isso..."""
{f:5:Virgilia},"""......A repetição que você requisitou foi modificada. Não seja enganado."""
{f:5:Beatrice},"""..................kuuuuuuuuuuuuuuuuuu..."""
Ronove,"""Pu ku ku ku... Parece que foi inútil, ojou‐sama."""
Ushiromiya Battler,"""I‐Isso mesmo! Ela não disse que ""as seis mortes foram homicídios"". Ela mudou isso para ""nenhum dos seis cometeu suicídio""! O que significa que uma ou mais pessoas não foram mortas por outra pessoa e não cometeram suicídio."""
Ushiromiya Battler,""".........Aaaaaaaahhh, eu entendi, agora eu entendi!! Essa é a verdade!"""
Ushiromiya Battler,"""Depois que o culpado X, que se escondeu entre os outros cinco, matou os outros cinco, ele construiu um quarto fechado. ......Então ele planejou escapar ou se esconder no quarto usando algum método."""
Ushiromiya Battler,"""No entanto, {i:aconteceu um acidente}!! O culpado morreu em um acidente pelo qual ela não esperava, construindo um quarto fechado que não estava nos seus planos!! Agora acabou, {f:5:Beatrice}!! Xeque‐mate!!!"""
{f:5:Beatrice},"""M......Merdaaaaaaaa!! Você pensou que eu iria ser encurralada por algo assim!! Eu nunca iria gritar minha resignação por algo como isso!!"""
{f:5:Beatrice},"""Eu vou partir esse tolo xeque‐mate com a minha preciosa espada vermelha de novo e de novo!! Entre os seis, não havia n—"""
{f:5:Beatrice},"""Mgmf?! Fugagaga, o que está fazeeendo, fugafuga!"""
Ronove,"""Eu peço desculpas. Nosso lado requisita um pouco de tempo para repensar nossa estratégia. Por favor, permita um breve adiamento."""
{f:5:Virgilia},"""......É apenas um pedido. Eu acredito que não deva ser um problema."""
Ushiromiya Battler,"""Claro!! Tem minha permissão! Eu tenho recebido bastante ultimamente. Desta vez, é a sua vez de aproveitar...!!"""
Ronove,"""Muito obrigado. Vamos, ojou‐sama, ......por aqui. E deixe‐nos a sós para contar até cem em nossas cabeças."""
{f:5:Beatrice},"""Fugafugafuga!! Hunoheh, huhnoheee!! Fugaa!"""
,"Como Beato estava ficando em pânico e cada vez mais agitada, Ronove rapidamente cobriu a boca dela com suas mãos e suspendeu o jogo."
,Ele tirou Beato de lá em nome da uma conferência estratégia...
Ushiromiya Battler,"""......Droga. Maldito seja aquele mordomo‐demônio. Quando a Beato começou a ficar de cabeça quente, era a oportunidade ideal de encurralar ela..."""
,"A Beato normalmente se comporta de forma elegante, mas ela realmente tem um temperamento curto e fica irritada facilmente."
,......Sua inteligência cotidiana cai em silêncio quando ela começa a ficar agitada.
{f:5:Virgilia},"""O Ronove é sereno. ...Ele provavelmente deu àquela criança algum tempo para esfriar a cabeça. ......Aquela criança estava tentando remover seu xeque de forma teimosa, e facilmente estava permitindo que várias peças grandes fossem perdidas. ...Afinal, o primeiro crepúsculo é apenas uma escaramuça. ......Aquela criança confundiu seu tempo."""
Ushiromiya Battler,"""......Então, o que isso significa? Eu criei um xeque‐mate ou não?"""
{f:5:Virgilia},"""Aquela criança vai proclamar isso em vermelho. Provavelmente ainda não foi um xeque‐mate. ......Mas eu imagino que aquela criança vai proclamar sua resignação uma vez que tenha esfriado a cabeça."""
Ushiromiya Battler,"""...Até parece... Mesmo odiando perder...?"""
{f:5:Virgilia},"""Sim. Em uma batalha que traga prejuízos, é essencial retirar suas tropas o mais rápido possível para tentar minimizar suas perdas. ......A parte difícil é medir se essa batalha está causando prejuízos ou não. ...Parece que o mordomo daquela criança calmamente tomou esta decisão."""
Ushiromiya Battler,"""......Francamente. Ou seja, ela escapou por um fio de cabelo. ......No último segundo... Eu não vou conseguir um xeque‐mate e dar o golpe final tão facilmente."""
{f:5:Virgilia},"""Entretanto, você deve considerar isso como uma vitória. Eles parecem ter apenas tomado uma medida para prevenir grandes perdas, mas não há dúvida de que você causou um dano considerável. ......Tenho certeza que você é capaz de compreender bem a profundidade das feridas que causou apenas vendo o estado em que ela ficou."""
Ushiromiya Battler,"""Pois é... Ihihihi, parecia que ela ia começar a chorar se eu maltratasse ela mais do que isso."""
,"Enquanto conversávamos, Ronove retornou com {f:5:Beatrice}, que estava com uma expressão mais branda."
,"...Ela não estava com o sorriso ousado de sempre, mas parece que o sangue não estava mais fervendo em sua cabeça."
Ushiromiya Battler,""".........E aí! É a sua vez. Já decidiu seu próximo movimento?"""
{f:5:Beatrice},"""Eu resigno. ......Deixarei que fique com a vitória desta vez."""
,"Beato me disse aquilo francamente.{n}Parece que ela tinha tomado uma decisão para mais a frente, como se dissesse ""se quer rir, então ria""."
,"......Foi um pouco estraga prazeres, eu acabei perdendo meu desejo de atacá‐la em seguida."
Ushiromiya Battler,"""Bem, agora que você resignou, no fim, tudo que significa é que estamos iguais, já que minha teoria e a sua teoria não podem negar uma a outra. Eu vou assumir isso mais como um empate do que uma derrota."""
{f:5:Beatrice},"""......Eu não preciso da sua compaixão nojenta. Eu já disse que dessa vez a derrota é minha. ...Quando encontra um cachorro encharcada pela chuva, você é propenso a bater nele com um graveto ou algo assim?"""
Ushiromiya Battler,"""Não. Eu sou diferente de você."""
{f:5:Beatrice},""".............................."""
,"Mesmo tendo me ridicularizado de forma horrível quando eu demonstrei sinais de desassistência, ela foi patética quando foi a vez dela."
,"Eu pensei que ela fosse uma pessoa bem injusta, mas decidi agir com dignidade como um vencedor e aceitar."
,......Beato resignou.{n}Este é o único resultado do primeiro crepúsculo.
,"{f:5:Beatrice} não pôde contra‐atacar meu movimento de ""um dos seis é o culpado, e essa pessoa morreu em um acidente""."
,"...Não, ela provavelmente podia atacar isso, mas por causa de alguma decisão estratégica, ela decidiu desistir."
,Eu sinto mais como se ela tivesse deixado sua vitória escapar do que eu ter vencido...
,"No xadrez contra bruxas, é possível seguir batalhando usando exclusivamente peças chamadas X que não necessitam de uma explicação."
,"Graças a ""Prova Diabólica"", eu posso criar quantas ficções estranhas eu quiser e usá‐las para lutar em um argumento."
,"...Mas isso é apenas dentro do contexto do xadrez contra bruxas.{n}......No nosso mundo humano, tal história abstrata não poderia explicar nada."
,O primeiro crepúsculo de hoje foi uma cadeia de seis quartos fechados.{n}...Certamente pode ser possível para um humano.
,A Beato não foi capaz de negar tudo completamente.
,"Porém, eu não tenho nenhuma pista de quem cometeu o crime, por que e como ele foi cometido..."
,"Eu não deveria dizer tendo vencido essa, ......mas tenho a sensação que me sentiria um pouco menos confuso...se a {f:5:Beatrice} tivesse dito diretamente que era completamente impossível para um humano."
,"Apesar de que eu me escondi atrás de peças abstratas chamadas X,{n}............eu não posso negar qualquer tipo de coisa impensável, e o assustador pensamento de que algo definitivamente invadiu essa mansão..."
