Speaker,Brazilian Portuguese (PT)
,"Uma fala tão vergonhosa que Jessica acabou ficando completamente corada, ......mas a expressão no rosto de George, tão séria que chegava a ser cruel, acabou forçando uma tensão sobre ela..."
,Shannon e Kanon também estavam tão sérios quanto.
,"......Com um brilho em seus olhos, como se estivessem participando de um duelo sagrado, o par uniu as duas asas douradas de borboleta."
,"Então, as asas unidas se tornaram um único broche......e recuperaram seu poder mágico."
,Uma luz ainda mais intensa preencheu o cômodo......e a cena foi queimada nas retinas de todos os presentes......conforme o broche despedaçava‐se e as duas coisas reluzentes saiam voando...
,"""As pessoas vivem pelo bem do amor! Sim, este mundo é o próprio amor!"""
,"""Oh, como é grandioso o poder do amor...! Tudo é o amor!!"""
,"Abruptamente, as vozes de duas pessoas que eles nunca haviam encontrado, ecoaram."
,O que é isso? Quem são eles...?
,"George e Jessica, nervosos, abriram seus olhos......"
,"Nisso, eles viram que dois demônios haviam aparecido, ......como se o broche que uma vez se dividiu em dois tivesse se tornado eles..."
,"""Ora?! Isso é estranho, Furfur...!! Por que estamos em um lugar como este?!"""
,"""É realmente estranho, Zepar...!! Não há nada além de {y:0:Humanos}{n:0:humanos} e mobílias! Onde está a bruxa? Onde está a bruxa capaz de nos invocar?!"""
,"""Sim, nós ainda lembramos o nome da bruxa do contrato, não lembramos? Por que não tentamos chamá‐la, Furfur?!"""
,"""Sim, tem toda razão, Zepar!! Nós sabemos o nome da bruxa do contrato, a Bruxa Dourada!"""
,"""Então vamos chamar por seu nome!"""
,"""Em uníssono..."""
,"""""{f:5:Beatriceeeeeeeeeeeeee}!!"""""
,"Considerando a performance teatral exagerada e a forma levemente cômica de se falar, provavelmente seria difícil compreender de imediato o grande poder mágico que os dois demônios possuíam."
,"Quando os dois demônios chamara pelo nome de {f:5:Beatrice}, um ciclone de borboletas douradas se forçou ao redor do cômodo."
,"Então, assumiu a forma de duas Bruxas Douradas..."
,"""Ué?! Tem duas {f:5:Beatrice}...!"""
,"""Bem, também há 2 de nós. Qual o problema de termos duas {f:5:Beatrice} de vez em quando?"""
{f:5:Beatrice},"""Esta é minha dublê e também minha irmãzinha. Nós duas somos uma mesma e única pessoa."""
{f:5:Beatrice},"""É‐......É um prazer conhecer vocês."""
Shannon,"""Já faz um longo tempo, {f:5:Beatrice}‐sama..."""
Kanon,"""..........................."""
Ushiromiya Jessica,"""E‐......Eu estou sonhando......?"""
Ushiromiya George,"""......Acho que também estou. Mas ainda é cedo para ficarmos estupefatos."""
,"Diferente de Jessica, George manteve sua compostura mesmo diante de uma cena tão bizarra."
,"......Afinal, Shannon já havia dito a ele o que aconteceria em seguida."
{f:5:Beatrice},"""Demônios do contrato, há quanto tempo...! Zepar. E você também, Furfur."""
Zepar,"""Ah, há quanto tempo! Você parece bem animada como sempre!"""
Furfur,"""Olha só essa invejável e adorável irmãzinha! Estes suculentos olhinhos devem ter o mesmo sabor que pêssegos brancos quando lacrimejam...!"""
{f:5:Beatrice},"""Hã, ......ah, ...bem, será...?"""
,"Zepar e Furfur aportunaram Beato por ambos os lados, com misteriosos sorrisos em suas faces."
,"Cada movimento era exagerado porém educado, como se estivessem encenando uma peça teatral."
{f:5:Beatrice},"""Deixem disso por ora, demônios do contrato. E pensar que esta noite será a última vez em que veremos estes espíritos travessos. Vai ficar bem solitário."""
{f:5:Beatrice},"""A última vez......?"""
Zepar,"""O broche, nosso receptáculo, já foi destruído!"""
Furfur,"""Eheheheheh, ou seja, nosso trabalho está terminado! Ah, sim, foi bem divertido, {f:5:Beatrice}!"""
Zepar,"""Entretanto, isso foi decidido quando o contrato foi feito. Ficou acordado que deveríamos emprestar nosso poder uma última vez antes de nossa despedida final."""
Furfur,"""Por isso, este é, sem dúvida, o milagre final!"""
Zepar,"""Um único é o suficiente para o milagre do amor! Afinal, o amor eterno nunca precisará de uma segunda vez!"""
{f:5:Beatrice},"""......É basicamente isso. Amantes masculinos e femininos! Aqueles aqui reunidos faltam de um milagre em seus amores malsucedidos. O poder do broche dourado de borboleta, aquele capaz de tal milagre garantir, a sua última chance de conseguir, queira ou não queira, esta chance a esta noite se limita! Este milagre a um único par há de se garantir!"""
Shannon,"""..........................."""
Kanon,"""......Eu não perderei."""
Shannon,"""Sim. ......Vamos ambos dar o nosso melhor."""
,Shannon e Kanon trocaram um sério olhar.
,......Ambos já estavam preparados para lutar pelo sucesso no amor.
Ushiromiya Jessica,"""E‐Eu realmente não entendi, ...mas não quero pegar emprestado o poder de um demônio estranho...!"""
,Jessica estava finalmente começando a entender para onde as coisas estavam se encaminhando.
,Esses demônios......provavelmente estão planejando colocar ela e Kanon contra George e Shannon.
Ushiromiya Jessica,"""Me deixe dizer só uma coisa: não precisamos da ajuda de vocês! O Kanon‐kun e eu podemos cuidar da nossa relação sozinhos. Não quero ficar endividada por causa da ajuda de demônios suspeitos!"""
Kanon,"""............Ojou‐sama, por favor, escute. ...Se não superarmos essa prova, ......nós não poderemos ficar juntos..."""
{f:5:Beatrice},"""Jessica, aceite. Essa é a única prova possível que pode ser imposta para mobílias ascendentes que desejam se unir com {y:0:Humanos}{n:0:humanos}."""
Ushiromiya Jessica,"""De novo com essa coisa de mobílias e {y:0:Humanos}{n:0:humanos}! Não fiquem decidindo por conta própria, isso não tem nada a ver com a gente!!"""
Shannon,"""Ainda não foi dito a você, ojou‐sama...?"""
Kanon,"""......Eu não sei...como deveria explicar."""
Ushiromiya Jessica,"""O Kanon‐kun, a Shannon e você, George nii‐san! Por que estão dando ouvidos a essas aberrações?! Ninguém podem se meter no amor de uma pessoa! Por que precisamos da aprovação desses demônios?! Não é da conta deles!!"""
{f:5:Beatrice},"""Pois bem, parece que temos um casmurro entre nós. .........Podemos começar o jogo assim, mas estaria muito longe do justo."""
{f:5:Beatrice},"""P‐......Poderiam explicar para ela? ...Eu mesma não entendi muito bem. Tem algum problema no amor entre a Jessica‐san e o Kanon‐san...?"""
Zepar,"""Francamente! Parece que ninguém aqui entendeu nadinha!"""
Furfur,"""Com nossa benção, o par poderá cultivar o amor em seu ritmo! Sobre demônios suspeitos nada há para se preocupar!"""
Zepar,"""Contudo, sem a nossa benção, o amor de vocês irá falecer, desaparecer, secar e decair."""
Ushiromiya Jessica,"""Como podem ter tanta certeza disso?!"""
,"""""Porque é o destino!! Não aceitá‐lo você pode escolher, não resistir também pode escolher!"""""
{f:5:Beatrice},""".........Ah, e o que acontece se escolher não resistir...?"""
{f:5:Beatrice},"""O amor chegará ao seu fim. ......Bem, uma explicação abstrata não é tão convincente. Pois bem, como explicar o enrascado destino em que você está...?"""
Zepar,"""Ushiromiya Jessica, o futuro que vocês compartilham é muito mais sombrio do que é capaz de conceber."""
Furfur,"""Se o milagre da magia você não obter, decerto uma catástrofe vai acontecer."""
{f:5:Beatrice},"""A infecção irá apodrecer...e assim os dois vai separar. ......Nem mesmo eu cometeria tamanha grosseria ao ponto de descrever os detalhes do processo. Porém, se não pretende acreditar, Jessica, eu devo contar como irá terminar. ......Kanon deixará de ser um serviçal e irá deixar a ilha. Por toda a eternidade."""
Zepar,"""Na busca da pessoa amada a ilha você certamente deixará, mas dúvidas não há de que tal ventura em vão será!"""
Furfur,"""Sim, e assim irá lamentar e odiar!"""
Zepar,"""Odiar quem?!"""
Furfur,"""Você!!"""
Zepar,"""Eu?!"""
,"""""Não, a ""você"" deste momento!!"""""
,"Gesticulando como se estivessem atuando, os dois demônios apontaram para Jessica."
,"......Eles estavam dizendo que se ela deixasse isso passar, seria ela mesma que iria lamentar mais tarde."
Ushiromiya Jessica,"""Do‐......Do que estão......falando......?"""
Furfur,"""Quando perder aquele que ama, você perceberá...o quanto odeia a pessoa que você era quando fugiu da prova que completaria o amor!"""
Zepar,"""Sim, nós somos mensageiros da ""você"" do futuro! Pedimos que, neste momento único, leve seu amor a sério e lutem juntos!"""
Furfur,"""E caso não dê ouvidos para a mensagem da ""você"" do futuro?!"""
Zepar,"""A tola serpente que devora a própria cauda continuará a engoli‐la!"""
{f:5:Beatrice},"""O eterno ciclo de sofrimento irá engolir a si mesmo......e simplesmente desaparecerá."""
Ushiromiya Jessica,"""Que merda......vocês estão falando...?!"""
,A confusão de Jessica demonstrou‐se em seu rosto na forma de fúria.
,"......Porém, uma memória de algo que ela havia ouvido muito tempo atrás retornou à sua mente."
,"......Diferente da nee‐san, eu não pretendo trabalhar muitos anos aqui..."
,"Após alguns anos, ......ou talvez..."
,"......se a nee‐san decidir parar de trabalhar aqui, ......acho que também vou embora........."
Ushiromiya Jessica,"""Kanon......kun......"""
Kanon,"""........................"""
{f:5:Beatrice},"""Se desistir do milagre da magia e deixá‐lo para Shannon e George, ......eles ficarão juntos e deixarão esta ilha. ......Logo após, Kanon também deverá deixar a ilha. Tal destino é inevitável."""
{f:5:Beatrice},"""En‐......Então, e se eles obtiverem o milagre da magia...?"""
{f:5:Beatrice},"""É claro, Kanon permanecerá nesta ilha, ao lado de Jessica para todo sempre. ......Ele provavelmente será até mesmo capaz de começar a aprender música, assim como Jessica deseja. ......Como a relação deles irá progredir? Isto é algo que cabe aos dois amantes decidir. Eles poderiam aprofundar lentamente a relação deles, assim como Jessica quer..."""
Shannon,"""......Mas, ...se isso acontecer, o George‐san e eu não ficaremos juntos."""
Kanon,""".........Pelo bem de nossas próprias felicidades e futuros, ......nós estamos destinados a lutar."""
Ushiromiya Jessica,"""T‐......Tá brincando comigo...?! Que merda é essa...?! Então, se a gente ficar juntos, o outro par vai ter que se separar?! Que tipo de jogo demoníaco é esse?!"""
{f:5:Beatrice},"""Não se engane. Você não irá tomar nada do outro. ......Sem o poder do broche da borboleta dourada, nem mesmo o amor está destinado a frutificar."""
Ushiromiya Jessica,"""E‐E quem é que vai decidir isso?!"""
{f:5:Beatrice},"""Seu pecado por apaixonar‐se por uma mobília não lhe dá a permissão de amar. ......Kanon não a rejeitou de forma clara, dizendo que mobílias não eram qualificadas para amar?! Mesmo sabendo disso, você escolheu Kanou para amar. Não posso deixar que diga que não sabia...!"""
Ushiromiya Jessica,"""...............!"""
,"Embora não conseguisse aceitar nada disso, Jessica não tinha como refutar."
,"Então, George falou com o tom que sempre usava para aliviar as coisas."
,"......Entretanto, sua expressão séria permanecia rígida."
Ushiromiya George,"""......Jessica‐chan, não pode pensar dessa forma?"""
Ushiromiya Jessica,"""Pensar......dessa forma...?"""
Ushiromiya George,"""Eu amo a Shannon. E estou preparado para superar toda e qualquer prova e obstáculo que ouse ficar entre nós. .........E quanto a você?"""
Ushiromiya Jessica,"""B‐Bem, sim, ......um ou outro contratempo também não vai me parar, não pretendo entregar nada de graça..."""
Ushiromiya George,"""Sim. É disso que se trata. ......Nós estamos sendo testados agora mesmo. Seremos testados para ver quem é capaz de demonstrar que possui os sentimentos mais fortes."""
Ushiromiya Jessica,""".........Você tá mesmo......satisfeito com uma loucura dessas...?"""
Ushiromiya George,"""Não há nada para se ficar satisfeito. ......Quando eu dei o anel de noivado para a Shannon, eu jurei que enfrentaria todas as provações e barreiras que ficassem no meu caminho. ......Não importa o quão irracional ou incompreensível elas possam ser, ......voltar atrás não é uma opção."""
,"George foi curto e grosso, ......e olhou para Jessica com uma expressão fria."
,......Jessica já conseguia entender um pouco melhor agora.
,"Se ela continuasse reclamando e se recusando a participar da prova dos demônios, ......o jogo entre os dois pares automaticamente terminaria com uma derrota por W.O."
,"Em outras palavras, George e Shannon venceriam."
,"Eles ganhariam o milagre da magia, e o amor deles estaria completo, .........já Jessica e Kanon teriam que se separar, ......com Kanon eventualmente deixando a ilha e eles nunca mais se veriam."
Ushiromiya George,"""......Pessoalmente, ......nada me deixaria mais feliz do que você desistir dessa prova. ......Assim não teríamos que lutar. E iria mostrar os limites do seu amor pelo Kanon‐kun."""
Ushiromiya Jessica,"""Nn...............gah............"""
,"Apesar de parecer que George estivesse sendo insensível, ......ele estava sendo excepcionalmente justo."
,"Caso termine com uma derrota por desistência, Jessica nunca mais seria capaz de esquecer seus persistentes arrependimentos."
,Isso acabaria deixando um gosto ruim até mesmo em George.
Ushiromiya George,"""......Nós devemos lutar de forma justa e igualitária por este único milagre. ......Mesmo que eu perca no final, ......eu serei capaz de aceitar contanto que deem tudo de si. E, por causa disso, eu serei capaz de torcer, do fundo do meu coração, pelos vitoriosos."""
{f:5:Beatrice},"""............Hmph. ...A determinação de George é mesmo impressionante."""
Furfur,"""Depois de ouvir tudo isso—"""
Zepar,"""Você ainda assim pretende fugir?"""
,Os dois demônios riram e a desafiaram.
,"É claro, George não riu, mas ele também a desafiou com seu olhar frígido."
Ushiromiya Jessica,""".........E a Shannon......?"""
Shannon,"""......Por favor, me perdoe, ojou‐sama. ......Para que eu possa ficar com o George‐san, eu estou determinada a não vacilar em minha resolução. .........Mesmo sabendo que......permanecer firme aos meus sentimentos......vai acabar colocando um ponto final na relação de vocês."""
,Shannon nunca havia falando com Jessica usando de palavras tão sérias e solenes.
,"Jessica ficou surpresa ao perceber o quão forte era a determinação que habitava sua amiga, quem sempre foi tão delicada e desajeitada."
Ushiromiya Jessica,"""Kanon‐kun........."""
Kanon,"""Eu......quero começar uma nova vida com você, ojou‐sama. ......Mesmo que essa vida.........signifique destruir a felicidade da nee‐san.........Eu não hesitarei agora..."""
,Kanon também estava fazendo todo possível para permanecer firme.
,Sim.
,Todos eles......estavam sendo sérios e sinceros...abandonando qualquer ingenuidade que ainda pudessem estar carregando.
,Toda essa história de broche da borboleta dourada e milagres da magia......e essa prova que os demônios estão impondo — nada disso importa.
,Apenas uma coisa está sendo testada: se eles possuem ou não uma determinação forte o bastante para alcançar seu amor.
,"Jessica cerrou os punhos e, ......olhando para baixo, os tremeu, mordendo o lábio inferior."
,"Ela ficou em silêncio, mas provavelmente logo obteria uma inabalável determinação de aço."
,......Ela só precisava de um pouco de tempo.
,Os dois demônios que insultavam todos com seus gestos dramáticos...não ousaram violar o silêncio que Jessica precisava para tomar sua decisão.
,"O amor desencadeia conflitos, e esses mesmos conflitos dão origem à determinação."
,"Sendo demônios do amor, eles eram capazes de compreender melhor que qualquer um o quão nobre era essa determinação..."
{f:5:Beatrice},""".........Jessica‐san......"""
{f:5:Beatrice},"""Ademais, ......este milagre mágico é algo capaz de ser recebido até mesmo por você."""
{f:5:Beatrice},"""Por mim também.........? D‐Do que......está falando......?"""
,Ela havia pensado que isto era sobre dois pares de amantes.
,Beato estava surpresa por ouvir de repente que também tinha relação com ela...
{f:5:Beatrice},"""Com o milagre do broche da borboleta dourada, .........até mesmo o seu desejo, ......ter sua afeição por Battler reconhecida, pode ser concedido facilmente. ......E sem esse milagre, vocês dois também...............nunca vão se unir."""
{f:5:Beatrice},"""..............."""
Zepar,"""Significa que você também não está sendo deixada de fora."""
Furfur,"""Atravessar o pântano do amor! Este é o seu desejo, não é?!"""
Zepar,"""Nós não iremos menosprezar seu desejo!"""
{f:5:Beatrice},"""......Até mesmo sua relação com Battler eventualmente irá apodrecer e decair. ......Até mesmo você, com sua atitude otimista, ......precisa entender que esse destino eventualmente chegará, barrando qualquer tipo de milagre."""
{f:5:Beatrice},"""...............Bem........."""
,"Beato, triste, baixou a cabeça."
,Ela não iria deixar que o incidente com os cookies a desmotivasse.
,......Mas seria uma grande mentira dizer que aquilo não a feriu...
,"Quanto mais ela tentava se aproximar de Battler, mais ela se feria."
,"Porém, ela nasceu com o propósito de se aproximar de Battler."
,"...Ela era como um ouriço, congelando no frio enquanto tentava se aproximar dos outros para se aquecer.{n}Ela se aproximou dele por causa do amor, e se feriu por causa disso......"
{f:5:Beatrice},"""Se você é capaz de entender isso, então confiar seu destino a um milagre pode se tornar algo interessante. Como dizem, você não pode ganhar na loteria se não comprar um bilhete. Zepar, Furfur! Permitam que minha irmãzinha participe também."""
Zepar,"""Mas é claro!"""
Furfur,"""Seja bem‐vinda, segunda {f:5:Beatrice}...! Nós já planejávamos inclui‐la desde o princípio!"""
,"""""Afinal, nós somos Zepar e Furfur! Os demônios do amor!!"""""
{f:5:Beatrice},"""......T‐......Tudo bem se eu......participar......?"""
Ushiromiya George,"""Se é o que deseja, não vejo problema algum. Não irei impedir ninguém de participar. Iremos superar todos os obstáculos e faremos todos celebrarem nossa união. ......É claro, o mesmo vale para o outro lado. Se você obtiver sucesso no amor, derrotando o que temos de melhor, então tanto a Shannon quanto eu iremos prometer apoiar o par vencedor com toda a nossa sinceridade. Certo, Shannon?"""
Shannon,"""Sim. Não não iremos perder. E mesmo que percamos, iremos torcer por vocês do fundo de nossos corações."""
Kanon,"""......Eu sinto o mesmo. Não irei perder."""
Ushiromiya Jessica,""".........Bem, se não tem mesmo como evitar essa luta, ......então vamos ir com tudo. ......Nem eu nem o Kanon‐kun......pretendemos perder sem antes lutar!"""
{f:5:Beatrice},"""Presumo que sinta o mesmo, certo?"""
{f:5:Beatrice},"""S‐......Sim... ......Mesmo que tenha uma pequena chance de que o pai—ah...não.........de que o Battler‐san me reconheça, eu estarei disposta a apostar tudo."""
{f:5:Beatrice},"""Falou muito bem. Continue assim, minha irmãzinha. Zepar, Furfur! Os atores se reuniram!"""
Zepar,"""Então vamos começar, Furfur!"""
Furfur,"""Sim, vamos começar, Zepar!"""
,"""""Vamos começar esta prova dos amantes que lutam por um único milagre da magia...!!"""""
