Speaker,Brazilian Portuguese (PT)
,"Lágrimas quentes escorreram dos meus olhos, mas foram cobertas pela chuva gelada que batia contra mim, por isso ninguém mais saberia que eram lágrimas."
,......Ninguém ficaria ciente da minha dor e da minha tristeza.
,Eu sou sempre.........a única que é......deixada de fora......
Ushiromiya Ange,"""Alguém, me diga!!! Me diga o que aconteceu naquele dia!!!"""
Furudo Erika,"""......Ninguém pode contar a você. .........Afinal, a verdade é algo que você deve alcançar sozinha."""
Ushiromiya Ange,"""Cadê a verdade?! Como posso encontrá‐la?! Todos estão escondendo ela! Eles não me dizem nada! Eu irei alcançá‐la sozinha...! Por favor, só me diga onde a verdade está escondida...!"""
,"{a:c:"".........Muito bem. Eu posso contar.""}"
,"Com sua voz reverberando, o mundo se torceu e girou.{n}Após piscar diversas vezes, ......eu percebi que o mundo havia se tornado um mar de estrelas."
,"Não, não é exatamente isso. Há estrelas no céu, mas as luzes abaixo de mim não são estrelas."
,"São luzes das janelas dos prédios, luzes da rua, luzes de carros."
,......Eu estava flutuando sobre o céu noturno............sobre uma cidade revestida de arranha‐céus.
{f:5:Bernkastel},""".........Eu não posso dizer a você o que é a verdade. ......Mas, se perguntar como você pode chegar à verdade, ......eu posso mostrar o caminho."""
Ushiromiya Ange,"""Você.................."""
,"Várias memórias ruins, vindas do fundo da minha mente, vieram até mim."
,......Isso mesmo. Eu estava acorrentada em um lugar que parecia ser um teatro......e fui forçada a assistir aquele repulsivo Fragmento onde meus pais cometem um assassinato......
{f:5:Bernkastel},"""......Eu nunca disse que o que viu era a verdade."""
Ushiromiya Ange,"""M‐Mas você usou o vermelho para......"""
{f:5:Bernkastel},"""Você girou e me interrompeu, impedindo que eu terminasse de falar. ......É tudo verdade. ""Pode ser que seja, mas não necessariamente"". Era o que eu ia dizer."""
Ushiromiya Ange,""".........Até quando pretende debochar de mim......?"""
{f:5:Bernkastel},"""......Eu peço desculpas. Mas eu queria testá‐la."""
Ushiromiya Ange,"""Testar? Como?"""
{f:5:Bernkastel},"""Eu queria ver se estava pronta para aceitar a verdade, independente de qual fosse."""
Ushiromiya Ange,""".............................."""
{f:5:Bernkastel},"""......Às vezes, a verdade pode trair você. Na verdade, há momentos em que ela se mostra como aquilo que você menos deseja."""
{f:5:Bernkastel},"""......O Fragmento que mostrei a você...provavelmente era o pior imaginável para você. ......Entretanto, você não estará adequada a alcançar a verdade senão tiver a força e a coragem para suportá‐la, mesmo se for algo como aquilo."""
Ushiromiya Ange,""".................."""
,Não tenho como respondê‐la.
,Meu objetivo é encontrar a resposta. Eu só quero saber o que aconteceu na ilha naquele dia.
,......Eu não me imagino querendo ouvir apenas os fatos que me agradem.
,......Eu estive mesmo preparada.........para encarar uma insuportável e sangrenta verdade que deve estar esperando por mim...?
,".........Se eu encontrar a resposta, ......vai significar confrontar diretamente o trágico final da minha família......e aceitá‐lo da forma que é?"
,"E aceitar isso............significa abandonar a fraca esperança que tenho de um conveniente milagre, ......a ideia de que algum deles possa ter sobrevivido de alguma maneira......e que poderia até retornar mesmo depois de doze anos."
,"Mesmo sabendo que um milagre desses é completamente ridículo, ......se eu for honesta comigo mesma, eu preciso admitir que essa mínima esperança que isso me traz me confortou durante esses últimos doze anos."
,......Eu quero saber a verdade. Mas eu quero que um deles volte.
,Esses dois desejos se contradizem.
,"Ao aprender a verdade, ......eu serei forçada a aceitar que ninguém voltará para casa......"
{f:5:Bernkastel},"""............A verdade é sempre cruel. Em certos momentos, ela pode até mesmo acabar com suas esperanças. .........Na maior parte do tempo, os {y:0:Humanos}{n:0:humanos} não percebem o custo de aprender a verdade. ......Eu simplesmente quero ver se você tem a determinação necessária."""
,Eu devo escolher entre meus dois desejos contraditórios.
,Eu irei encontrar a verdade......e abandonar minhas otimistas esperanças da minha família retornar?
,"Ou eu desistirei da verdade......e continuarei esperando pela família que nunca voltará para casa, .........enganando para sempre minha eu entorpecida por essa ilusão infantil provida pelo meu irmão?"
{f:5:Bernkastel},"""...............Diga‐me, Ange. ......Você está mesmo determinada a aprender a verdade......?"""
Ushiromiya Ange,""".............................. .........Estou."""
{f:5:Bernkastel},"""E sua determinação não vacilará?"""
Ushiromiya Ange,"""Não irá."""
,"Após ouvir a minha resposta imediata, {f:5:Bernkastel} começou a me encarar."
,Estariam seus olhos sem expressão......medindo a minha determinação?
,Agora que meu irmão alcançou até mesmo o posto de Game Master só para encobrir a verdade......a única coisa em que posso confiar na busca pela verdade é o caminho que essa {f:5:Bernkastel} pode me mostrar...
{f:5:Bernkastel},""".........Nas profundezas de seu olhar......eu vejo o brilho daquela que busca pela verdade."""
Ushiromiya Ange,"""Você vai me contar?! Vai me mostrar o caminho que leva à verdade...?!"""
{f:5:Bernkastel},"""Sim. .........Eu irei guiá‐la. Se esqueceu, Ange?{n}..........Eu sou a sua guardiã, lembra...?"""
,Quando foi a última vez que ouvi a {f:5:Bernkastel} dizer essa palavra?
,"......Isso mesmo. Bem no início, eu a encontrei neste mundo futuro e me tornei uma bruxa, sendo ela a minha guardiã."
,"............Foi quando eu me tornei a {f:5:Beatrice} de 1998, a única que poderia derrotar a {f:5:Beatrice} de 1986..."
{f:5:Bernkastel},"""Você é a {f:5:Beatrice} de 1998. ......{f:5:Ange Beatrice}. ......Eu me tornei sua guardiã e a reconheci como bruxa. Entretanto, você não é uma Bruxa do Infinito, igual a Beato."""
Ushiromiya Ange,""".........Uma Bruxa da Verdade."""
{f:5:Bernkastel},"""Isso mesmo. .........Você é como a Erika. Uma Bruxa da Verdade, aquela que busca a Única Verdade, desenganada de toda ilusão."""
Ushiromiya Ange,"""Como Bruxa da Verdade, ......{f:5:Ange Beatrice}.........detém do poder de alcançar a Única Verdade, certo...?"""
{f:5:Bernkastel},"""Sim. ......Contudo, até agora, você tem sido incapaz de usar esse poder. Você sabe o motivo?"""
Ushiromiya Ange,"""......Agora eu sei. .........Mesmo buscando a verdade, ......inconsistentemente, eu resisti a encontrá‐la."""
{f:5:Bernkastel},"""Exatamente. ......Encontrar a verdade era o seu objetivo, ......mas, ao mesmo tempo, você tinha um medo inconsciente de que aprender a verdade significaria perder o milagre do retorno da sua família. ......Por isso, você não tinha o necessário para esticar suas mãos na direção da Única Verdade."""
Ushiromiya Ange,"""................................. ......Você tem razão...... Eu tenho que admitir......que fui ingênua..."""
,Eu devo admitir.
,......Toda a minha família está morta.
,"E com o reconhecimento desse fato, ......eu devo expor o motivo pelo qual eles morreram, e também quem estava por trás."
Ushiromiya Ange,"""......Obrigada. .........O Fragmento que você me mostrou naquele teatro sombrio......era para abrir meus olhos."""
{f:5:Bernkastel},"""Muitos e muitos jogos se passaram, aguardando que você se tornasse uma verdadeira Bruxa da Verdade. ......Mas eu acredito que havia um propósito nisso tudo. ......Afinal, agora, neste último jogo, você se tornou a Bruxa da Verdade."""
Ushiromiya Ange,""".........Me diga. ......O que aconteceu na ilha naquele dia? ......Não estou pedindo para me dizer diretamente. Apenas me guie. O que eu posso fazer para alcançar a verdade...?!"""
{f:5:Bernkastel},"""Está um pouco frio aqui. .........Vamos andando."""
Ushiromiya Ange,"""Para onde?"""
{f:5:Bernkastel},"""Para um lugar adequado para se tomar chá."""
,Uma grande salva de palmas tomou conta do hall.
,Eram aplausos em honra de uma boa luta. Aplausos em honra de {f:5:Bernkastel}.
{f:5:Beatrice},"""Sim, o jogo da Lady {f:5:Bernkastel} foi esplêndido!"""
Ushiromiya Battler,"""Vamos revelar o tabuleiro dela a todos vocês, para que o desafiem também.{n}É muito bem elaborado!"""
{f:5:Bernkastel},"""......Mas você o resolveu no fim das contas."""
{f:5:Lambdadelta},"""Um jogo que não pode ser resolvido não é um jogo. O principal objetivo é ser divertido ou não."""
{f:5:Beatrice},"""Foi divertido! Eu garanto."""
Ushiromiya Battler,"""Digo o mesmo. No começo, eu pensei que ninguém fosse conseguir resolver, mas a forma como usaram as declarações púrpuras, uma depois da outra, para ir diminuindo o número de suspeitos o tornou um bom enigma."""
Zepar,"""Vamos, pessoal! Se reúnam, se reúnam!"""
Furfur,"""Que tipo de jogo investigativo é o mistério da Lady {f:5:Bernkastel}?!"""
,"""""Terão que descobrir isso sozinhos!!"""""
,Objetos similares a tabuleiros de xadrez foram colocados sobre diversas mesas.
,"A multidão se amontoou ao redor deles, olhando‐os com muito interesse."
Ushiromiya Krauss,"""Hohoh, é um belo enigma lógico."""
{f:5:Virgilia},"""Bem ortodoxo, não acha?"""
Ushiromiya George,"""Então é assim que são os jogos das bruxas?"""
Ushiromiya Jessica,"""Ah.... Olhando para isso, não passa de um simples jogo. ......Mas para as peças, é uma grande série de crimes."""
Ronove,"""Pu ku ku. De fato."""
Dlanor,"""Eu não desperdiçaria um presente tão raro da {f:5:Bernkastel}. Vamos utilizar esta oportunidade para nos {f:5:divertirmos}."""
Ushiromiya Lion,"""Mas isso é mesmo difícil...... Quase faz você se perguntar se ele foi feito para ser resolvível, não...?"""
Willard H. Wright,"""Você não chegará a lugar nenhum enquanto não acreditar que foi feito para ser resolvível. ......Uma batalha de inteligência não pode ter início enquanto não confiar no questionador que determinado problema pode ser resolvido."""
Ushiromiya Battler,"""E nós garantimos que é possível. Vamos, experimentem...!"""
,"Com o encorajamento de Battler, discussões sobre o mistério de {f:5:Bernkastel} começaram em cada uma das mesas."
,A mistura de {y:0:Humanos}{n:0:humanos} e criaturas da fantasia em uma acalorada discussão era mesmo uma cena digna de ser testemunhada.
,Beato e {f:5:Bernkastel} sentaram‐se em cadeiras mais afastadas das discussões.
Ronoue Genji,"""Gostaria de um pouco de chá?"""
{f:5:Beatrice},"""Qualquer tipo de chá preto calmante para mim. Com leite, se não se importar."""
Ronoue Genji,"""Como quiser. ......Há algo que necessite, Lady {f:5:Bernkastel}?"""
{f:5:Bernkastel},"""......Por favor, adicione um pouco de umeboshi no chá preto. ......Esse é o truque para tornar chás ruins, bebíveis."""
{f:5:Beatrice},"""*gargalhada*! Vamos, não fique amuada nem nada. Estamos elogiando honestamente seu jogo por ser muito divertido."""
,"Por ter saído vitoriosa do jogo que {f:5:Bernkastel} colocou todo o seu empenho, a expressão no rosto de Beato era de pura alegria."
{f:5:Bernkastel},"""......Não estou amuada. Meu rosto é assim mesmo."""
{f:5:Lambdadelta},"""Quando consigo notar o calor único nas expressões da Bern, eu sinto como se tivesse escalado até o topo de uma nebulosa montanha nevada e encontrado a estrela mais linda de todas."""
{f:5:Bernkastel},"""......Bem, me desculpe por ter uma cara de eterno congelamento."""
{f:5:Beatrice},"""É mesmo difícil elogiar a Lady {f:5:Bernkastel}. Não importa o que diga, ela sempre o recebe de mau humor."""
{f:5:Lambdadelta},"""Tudo bem. Ela é do tipo que fica pensando nisso horas depois."""
{f:5:Beatrice},"""Hohoh, do tipo que deita na cama pensando nas coisas enquanto agarra o travesseiro, é?"""
{f:5:Lambdadelta},"""Sim, sim! Isso aí!"""
,Beato e {f:5:Lambdadelta} riram juntas.{n}{f:5:Bernkastel} deu de ombros e olhou para o lado oposto...
Ushiromiya Battler,"""Mas sabe, foi mesmo um jogo muito divertido."""
{f:5:Bernkastel},"""Foi? .........Obrigada."""
Ushiromiya Battler,"""Mesmo não tendo‐o feito irresolvível, você fez o seu melhor para que pudesse ser resolvido. ......Isso não é algo possível de se fazer, a não ser que pretenda aproveitar um jogo justo."""
{f:5:Bernkastel},"""......Eu gosto de jogos onde venço a todo custo. Jogos que eu possa perder são um saco."""
Ushiromiya Battler,"""Mais tarde, eu gostaria de trocarmos de lado e jogarmos mais uma vez. Eu farei um jogo e veremos se consegue resolvê‐lo. Um jogo para você me vencer."""
{f:5:Bernkastel},""".............................."""
Ushiromiya Battler,"""Obviamente, eu irei usar tudo que aprendi nas minhas lutas com a Beato para deixá‐lo superdifícil. Tentarei vencer a segunda em sequência...!"""
{f:5:Bernkastel},"""............Tanto você quanto a Beato. ......Vocês têm uma forma bem interessante de pensar."""
Ushiromiya Battler,"""Tipo?"""
{f:5:Bernkastel},"""......Um jogo é só um meio de decidir quem vence e quem perde, certo? Quando você cria um, a sua própria vitória deveria ser a sua prioridade máxima. ......Então, por que teria todo o trabalho de fazer um jogo no qual pode acabar perdendo...?"""
Ushiromiya Battler,"""Qual a graça de um jogo que você sempre vence? Sequer é um jogo."""
{f:5:Bernkastel},""".............................."""
Ushiromiya Battler,"""Vitória e derrota. É divertido porque você participa de uma competição justa, balanceada entre esses dois resultados. Jogos não são lutas. É comunicação.{n}Você aproveita o processo. E caso consiga vencer, bem, é só mais um bônus."""
{f:5:Bernkastel},""".........Finalmente. ......Eu finalmente entendi claramente a diferente entre como vocês pensam e eu penso."""
Ushiromiya Battler,"""Que diferença?"""
{f:5:Bernkastel},"""Para vocês, é comunicação. ......Para mim, não é isso."""
Ushiromiya Battler,"""O mundo em que você vive deve ser bem selvagem."""
{f:5:Bernkastel},"""...............E quanto a você? ......Não era o mesmo pra você, até entender os jogos da Beato? ......Um jogo eterno é uma eterna tortura. ......Já esqueceu completamente da dor que você sofreu...?"""
Ushiromiya Battler,"""..................... ......Teve dias em que eu pensava nisso. ......Mas agora o jogo já acabou. Ao fim de um jogo, eu não reclamo das coisas que aconteceram no passado. O que acontece em campo, fica dentro do campo."""
{f:5:Bernkastel},"""Acredito que essa.........seja a diferença crucial entre nós. ......A sua eterna tortura é algo que você pode rir e esquecer. ......A minha não é tão trivial assim. ......É assim que funciona."""
Ushiromiya Battler,"""......Eu não sei sobre a sua vida. ......Mas parece que você suou bastante."""
{f:5:Bernkastel},"""Hmph. ......E pensar que estou recebendo simpatia de uma {i:peça promovida}. Devo estar ficando desgastada."""
,"{f:5:Bernkastel}, saboreando o chá que Genji trouxe para ela, encarou o teto com um olhar distante."
,"Battler pode não saber nada sobre o passado dela, ......mas até mesmo ele era capaz de entender um pouco sobre como ela se sentia."
Ushiromiya Battler,""".........Você está...sendo torturada por alguém agora?"""
{f:5:Bernkastel},"""Tá brincando? .........Sou uma pessoa livre. Não estou presa às amarras de ninguém."""
Ushiromiya Battler,"""Então que bom, não é mesmo? Ao menos as coisas estão melhores para você agora."""
{f:5:Bernkastel},"""............Verdade. É muito melhor agora do que antes. ......Embora eu esteja nesta longa e infinita jornada para escapar do tédio."""
Ushiromiya Battler,"""Então, ao menos seus encontros aqui devem ter sido algo bom para você."""
{f:5:Bernkastel},"""Realmente. ......Mesmo o gosto da derrota tem mantido o tédio longo de mim por um tempo."""
,"Não, não. Battler sacudia a cabeça enquanto ria."
Ushiromiya Battler,"""......Nós somos amigos que se divertem em uma luta justa."""
{f:5:Bernkastel},"""E daí.........?"""
Ushiromiya Battler,"""Se os seus dias são repletos unicamente pela ação de fugir do tédio, ......sinta‐se à vontade para passar aqui de vez em quando. Nós a receberemos como amiga. E não pouparemos esforços para providenciar o entretenimento necessário para ajudá‐la a escapar do tédio."""
{f:5:Bernkastel},"""Acha que consegue preparar um entretenimento interessante o bastante para ajudar {i:eu}, a Grande {f:5:Bernkastel}, a escapar do tédio por uma única noite...?"""
Ushiromiya Battler,"""Consigo. Isso é o que significa sermos amigos."""
{f:5:Bernkastel},""".............................."""
Ushiromiya Battler,"""Nós vencemos o jogo desta noite. Por isso, na próxima vez que vier, vamos inverter os lados. Quando isso acontecer, nós iremos entretê‐la com um de nossos jogos."""
Ushiromiya Battler,"""......É claro, não pretendemos deixá‐la vencer tão facilmente. Iremos desafiá‐la em um diabólico e distorcido jogo de lógica! Não será algo na qual você conseguirá resolver em uma única noite. Será bom o bastante para mantê‐la aqui por meses, arrancando seus cabelos."""
{f:5:Bernkastel},""".........Vocês iriam entreter a Grande {f:5:Bernkastel}, como amigos......?"""
Ushiromiya Battler,"""Sim, nós iríamos."""
{f:5:Bernkastel},"""......Hmph...... .........Depois de falar com você, até este chá preto com umeboshi está começando a ficar doce e grudento. Que droga."""
Ushiromiya Battler,"""Eu ouvi da Beato. Parece que chá preto com umeboshi está entre os seus favoritos. Da próxima vez, vamos colocar umeboshi de primeira classe, revestidas de folhas de ouro em seu chá, para ter certeza que virá novamente."""
{f:5:Bernkastel},""".........Se pretende mesmo fazer isso, eu sugiro que encontre um chá melhor primeiro. ......Um chá desses não me deixa com vontade de visitá‐lo novamente."""
Ushiromiya Battler,"""Ah, qual é? Acho que você deve beber chá preto de alta‐classe o tempo todo, então. Certo, então da próxima vez, por que não nos convida para algum lugar onde possamos beber um pouco desse chá de alta qualidade?"""
{f:5:Bernkastel},"""..................Eu......convidar vocês? ............*risos*, ............aha{0}ha{0}ha{0}haha."""
Ushiromiya Battler,"""É justo, não é? Nós a recebemos. Agora é a sua vez."""
{f:5:Bernkastel},"""Sim, isso seria justo."""
Ushiromiya Battler,"""Por isso, vamos ter um jogo justo. Vamos trocar as posições e começar um novo jogo. Estou ansioso por isso. Nós vencemos dessa vez, mas não sabemos o que nos espera na próxima...?!"""
{f:5:Bernkastel},""".........Você parece bem confiante. Ainda assim, temo que esteja enganado sobre uma coisa."""
Ushiromiya Battler,"""Sobre o quê?"""
{f:5:Bernkastel},"""O meu jogo ainda não terminou. ......Me pergunto quem vencerá no final."""
,"Após beber mais um pouco do seu chá preto, {f:5:Bernkastel} colocou sua xícara sobre a mesa, exibindo um fino sorriso."
{f:5:Bernkastel},"""......O chá daqui está doce demais para ser bebido. ......Obrigada, Genji. Pode levar, por favor."""
Ronoue Genji,"""Como desejar......"""
,{f:5:Bernkastel} pediu que seu chá fosse levado embora após colocá‐lo na boca apenas duas vezes.
,"Battler sorriu, percebendo que era apenas a forma como {f:5:Bernkastel} demonstrava a sua timidez."
,....................................
,Battler. ......Por que está sorrindo com essa cara de idiota despreocupado...?
,Se acha mesmo que este último jogo não será nada mais do que um feliz epílogo...
,...então terei que convidar todos vocês para um jogo adequado de se concluir este conto.
,Battler. Você se esquece das coisas muito facilmente.
,Não se lembra nas mãos de quem está a chave deste último jogo......?
,Minha narina coçou.
,Eu nunca havia recuperado a consciência após sentir um cheiro antes.
,"Lentamente, eu abri meus olhos."
,"......Espera, quando foi que eu perdi a consciência?"
,Eu não me lembro de ter ido dormir e ficado inconsciente.
,Isso mesmo. ......A {f:5:Bernkastel} me convidou para um lugar melhor para bebermos chá......
,"......É nessa parte que minha memória nubla. E, como foi o cheiro do chá preto que me acordou..."
Ushiromiya Ange,"""...............Onde eu estou......?"""
{f:5:Bernkastel},"""No escritório da Auaurora. ......Eu odeio ter que admitir, mas o gosto dela para chás é excelente."""
,Eu estava sentada no que parecia ser o sofá de um escritório mal‐iluminado.
,{f:5:Bernkastel} sentou diante de mim. ......E bem na frente dos meus olhos estava uma linda xícara exalando o vapor quente do chá.
Ushiromiya Ange,""".........Este lugar............não é............"""
,Eu me lembrei.{n}Eu já estive aqui antes. ......Não era o.........
,"{a:c:""É um prazer vê‐la novamente, filho do homem.""}"
,"......Sim, essa voz. Só de ouvi‐la já faz minhas memórias voltarem."
Ushiromiya Ange,"""Há quanto tempo, .........minha mentora."""
{f:5:Featherine},"""Eu não pensei que teria a chance de recebê‐la em meu escritório novamente. ......Quem imaginaria que seu jogo ainda continuaria?"""
{f:5:Bernkastel},"""......Não vai durar muito mais. Este é o fim, o verdadeiro último jogo."""
,Este era o escritório de {f:5:Featherine Augustus Aurora}.
,"A Majestosa Bruxa do Teatro, Dramaturgia e Observação."
,"......Certa vez no passado, eu fui invocada por ela para ser sua Leitora...ou sua miko."
Ushiromiya Ange,"""Não vai dizer que quer que eu Leia de novo..."""
{f:5:Featherine},"""Não fui eu quem a chamou aqui. ......Minha miko foi quem nos reuniu."""
Ushiromiya Ange,"""Por qual motivo...?"""
{f:5:Bernkastel},"""Não é óbvio? ......Para mostrar a você o caminho que leva à verdade."""
Ushiromiya Ange,"""Vai me mostrar o caminho, {f:5:Featherine}?"""
{f:5:Featherine},""".........Eu sou a Bruxa do Teatro. ......Embora eu não goste de interferir com os atores que estão no palco."""
{f:5:Bernkastel},"""Então, entre a peça chata do Battler...e a minha empolgante peça que manipula as ramificações do destino, qual você prefere assistir? ......Eu sei que você não consegue suportar um minuto de tédio."""
{f:5:Featherine},"""Pft, ......heheheheheheheh."""
,"Enquanto {f:5:Featherine} embalava‐se em sua cadeira de balanço, ela olhou para o teto e riu."
,Ela claramente detém de alguma chave que leva à verdade que eu tanto busco.
{f:5:Featherine},""".........Ainda assim, é você quem está segurando a chave. ......Eu não posso fazer nada mais além de dizer a você aonde encontrar a fechadura, filho do homem."""
,"Não lembro de ter dito nada em voz alta, mas a {f:5:Featherine} respondeu minha dúvida no momento em que a mesma surgiu na minha cabeça."
,"......Pensando nisso, tem razão."
,A {f:5:Featherine} consegue ler os pensamentos de meros filhos do homem como eu tão facilmente quanto consegue me ouvir falar.
,"Bem, acho que isso ajuda a irmos direto ao ponto..."
Ushiromiya Ange,"""O onii‐chan me deu esta chave. Mas ele disse algo sobre como eu saberia como usá‐la quando chegasse a hora de usá‐la — ele não me disse qual a função da chave. ......Vocês sabem? Pra que essa chave serve? O onii‐chan disse que era algo muito precioso."""
{f:5:Featherine},"""Explique, minha miko."""
{f:5:Bernkastel},"""Quero não. Explica você."""
{f:5:Featherine},"""......Está mandando sua mentora explicar?"""
{f:5:Bernkastel},"""Você precisa participar da peça de vez em quando. Ou só envelhecerá ainda mais rápido."""
{f:5:Featherine},"""Francamente...... Ainda assim, a memória da minha vencida aparição sobre o palco quando a Ange foi a Leitora, deve ter sido o bastante para me garantir mais alguns séculos."""
Ushiromiya Ange,"""Diga‐me. ......Pra que serve esta chave?"""
{f:5:Featherine},"""É uma manifestação física da decisão que você tomará. ......Este conto, este jogo......encerra‐se questionando‐a a fazer determinada escolha. Isto que você carrega é a personificação, em forma de chave, do ato de sua decisão."""
Ushiromiya Ange,"""A manifestação física......da minha decisão......?"""
{f:5:Bernkastel},"""Exatamente. No fim, o Battler provavelmente planeja colocá‐la diante de duas portas, as quais ambas podem ser abertas com essa chave. Então, ele pedirá que você escolha qual porta será aberta. Ele deve ter dito isso, não?"""
Ushiromiya Ange,"""..................Ele não me disse nada. ......Ele só continuou dizendo coisas como ""vai saber quando a hora chegar"". ......Ninguém me dirá nada. ......Nem ele vai me dizer mais nada..."""
{f:5:Featherine},"""O Battler provavelmente quer respeitar a decisão que você tomará por livre arbítrio."""
{f:5:Bernkastel},"""Mas, Ange. ......Ao menos você já deve ter começado a entender, certo?"""
Ushiromiya Ange,"""......Entender o quê?"""
{f:5:Bernkastel},"""Tem uma resposta que o Battler quer que você escolha, não tem......?"""
,Essas palavras......fizeram o meu coração disparar.
,......Eu estive pensando sobre isso.
,"Ele claramente está tentando......me distanciar da verdade, para ilusioná‐la com um conto vago, como se fosse um devaneio."
,Durante a conferência familiar de 1986...
,...todos se divertiram muito enquanto desapareciam.
,"Todos estão sorrindo para você, lá do céu, por isso não precisa se sentir sozinha, mesmo em 1998. Por isso, dê tudo de si para viver a sua própria vida."
,......Eu entendi esse forte sentido de que ele está tentando encerrar tudo dessa forma.
,"E toda vez que eu pergunto a ele sobre isso, ele desvia do assunto e diz algo sobre como a decisão caberá a mim ao final."
{f:5:Bernkastel},"""Isso mesmo. Pode parecer que o Battler está lhe dando uma escolha justa, ......mas ele só está planejando fazê‐la escolher entre duas respostas. .........Você já viu a farsa de conto que ele está usando para isso, né?"""
,......Aquela inacreditável e bizarra festa de Halloween.
,Todos estavam tão amigáveis que até me deixou enjoada.
,"Eu já vi mais do que o suficiente daquele conto, tão doce e grudento que dá vontade de vomitar, onde Ushiromiya Kinzo demonstrou afeição comigo, onde seus filhos juraram apoiar uns aos outros, ......onde todos estavam repletos de felicidade e esperança."
Ushiromiya Ange,"""......Ele está tentando me enganar com aquelas cenas íntimas......para que possa me manter longe da verdade. .........Ele é um grande...covarde..."""
{f:5:Featherine},"""Certamente, ele pode ser covarde, vendo pela sua perspectiva. Mas lembre‐se disso. Se você é uma jogadora deste jogo e o Battler é o Game Master, ......o que isso significa?"""
{f:5:Bernkastel},"""No passado, o Battler era só um jogador e a Beato era a Game Master. E cada um deles lutou pelas suas respectivas verdades. .........Então, e dessa vez é o que?"""
Ushiromiya Ange,"""......Eu sou uma jogadora......e ele é o Game Master."""
,Poderia ser que......eu estivesse entendendo tudo errado desde o início?
,"Ele disse que me ajudaria a saber o que aconteceu naquele dia, ......por isso fiquei com a impressão de que eu aprenderia sobre tudo se o seguisse."
,".........Então, como isso poderia ser diferente dele aceitar tudo o que a Beato disse sobre os crimes serem obra de uma bruxa?"
,Mas que......erro idiota eu cometi......
Ushiromiya Ange,"""......Este jogo.........sempre foi uma luta entre eu e ele......?"""
{f:5:Featherine},"""Estou surpresa que participou deste jogo sem perceber isso."""
Ushiromiya Ange,"""......................................."""
{f:5:Bernkastel},"""O Battler é mesmo astuto. Ele simplesmente deu início ao último jogo sem deixar que você percebesse algo tão simples. ......Bem, foi o mesmo durante os jogos da Beato. O Battler foi levado para o jogo dela antes que ele soubesse o que estava acontecendo. Antes mesmo dele descobrir como lutar. .........Foi por isso que eu o ensinei."""
{f:5:Bernkastel},"""Agora é a mesma coisa. ......Você foi forçada a começar esse jogo antes que entendesse sobre ele, e eu vim para contar a verdade. Para dizer com quem está lutando contra, e pelo que está lutando."""
Ushiromiya Ange,"""......................................."""
,Eu fiquei......sem saber o que dizer.
,"E, finalmente, ......eu percebi o que eu precisava para completar esse jogo."
,Eu sempre fui passiva.
,"Eu estava certa que o onii‐chan havia dito tudo, ......por isso tive o ingênuo pensamento de que eu deveria acreditar em tudo o que ele dissesse..."
Ushiromiya Ange,"""Não. ......Não foi isso."""
,"Esse jogo é uma batalha.........entre eu, aquela que quer alcançar a verdade, ......e ele, quem quer me enganar e me mandar para 1998, onde não tenho ninguém..."
,"Todo esse tempo, ......eu continuei dizendo que ele era tolo e ingênuo, .........e agora percebi que eu era a mais ingênua de todas..."
,"Apesar disso, a {f:5:Bernkastel} não zombou de mim."
,"Pelo contrário, ......ela me olhou com um olhar frio, como se estivesse dizendo ""você finalmente deu o primeiro passo""."
{f:5:Bernkastel},""".........Entendeu agora? Seu próprio propósito......e o propósito desta chave."""
,"Eu agarrei a chave que o onii‐chan dependurou no meu pescoço...e por um tempo, tremi com uma emoção que nem mesmo eu conseguia compreender."
,"Agora que eu sei que ele me enganou, seria fácil odiá‐lo.{n}Mas odiá‐lo seria a coisa errada a se fazer."
,Até porque ......este jogo é entre eu e ele.
,Ele não fez nada além de ótimos movimentos para me vencer.
,"......Se jogos não são apenas uma forma lúdica de comunicação, ......se eles são o processo que determina quem vence e quem perde..."
,...então não podem haver jogos justos.
,"A melhor estratégia é, obviamente, acertar seu oponente com um ataque surpresa e o derrotá‐lo antes mesmo que ele perceba o que está acontecendo, sem nunca contar a ele sobre as regras......"
,"......Nesse sentido, .........ele não fez nada de errado."
,Ele está usando......aquela doce ilusão para me enganar.........e me forçar a voltar ao meu solitário futuro......
,"Eles serão os únicos se divertindo dentro da caixa, enquanto eu serei a única mandada embora."
Ushiromiya Ange,"""..................Obrigada. ......Eu fico agradecida. Acho que finalmente estou abrindo meus olhos."""
{f:5:Bernkastel},"""Por favor, não odeie o Battler. No fim, enganar o oponente unilateralmente é a função do Game Master."""
Ushiromiya Ange,"""......Eu sei. O onii‐chan assumiu a melhor opção da sua posição. É assim que deve ser. ............Por isso, eu preciso fazer os melhores movimentos possíveis da minha posição."""
,Meu objetivo está claro agora.
,4 e 5 de outubro de 1986.{n}O que aconteceu em Rokkenjima naquele dia?
,"Eu preciso arrancar o véu que cobre a verdade. Nada mais, nada menos. "
Ushiromiya Ange,"""............Ele me deu esta chave......provavelmente porque queria que eu a colocasse na fechadura de sua preferência. ......É por isso que ele continua me mostrando essa ilusão sentimental. Mas eu não serei mais enganada. ......Eu abrirei a porta que eu quiser abrir."""
{f:5:Featherine},"""Realmente, eu prefiro mais esse tipo de conto do que um em que a Ange faz qualquer coisa que o Battler diz a ela."""
