Speaker,Brazilian Portuguese (PT)
Willard H. Wright,"""Até o Genji, o mais devotado serviçal do Kinzo?"""
{f:5:Bernkastel},"""O Genji é um homem capaz de traçar uma clara linha entre o profissional e o pessoal. Ao mesmo tempo que servia Kinzo fielmente, ele também sentia que o erro que Kinzo cometeu com sua própria filha não poderia ser perdoado facilmente."""
Willard H. Wright,"""......Provavelmente. E, para ter certeza que Kinzo não descobriria a existência de Lion facilmente, Genji mentiu sobre a idade da criança, diminuindo‐a em três anos."""
Ushiromiya Lion,"""Você está certo. Neste mundo, eu só entrei no primário em 1976. Na verdade eu supostamente deveria estar no quarto ano."""
Willard H. Wright,"""Sua fraqueza não foi o real motivo, .........então Genji deve ter disfarçado cuidadosamente o ano de seu nascimento. O ""bebê de 19 anos atrás"" foi esquecido, não apenas por Kinzo, mas também por Natsuhi. Se um serviçal suspeito da mesma idade fosse para a ilha, a intuição feminina de Natsuhi definitivamente teria percebido."""
,"A criança ficou muito doente para não ir a escola por três anos? Ou a idade foi falsificada, para que assim Natsuhi não descobrisse tudo?"
Willard H. Wright,"""Seja como for, sabemos que sua idade foi diminuída em três anos neste mundo."""
{f:5:Bernkastel},""".........Correto. A idade de Lion deste mundo foi alterada em três anos. ......Estamos falando de uma pequena e débil criança. Uma criança subdesenvolvida. Parece ser surpreendentemente fácil de se enganar."""
Clair,"""Genji pensou que deveria esperar e ver o que aconteceria. No fim, seria Kinzo capaz de aceitar a criança de Beatrice como sua prole ou não? Ele manteve a criança vivendo na Casa Fukuin até atingir uma idade apropriada, então a invocou na ilha no papel de serviçal. Nem pai nem cria sabiam um sobre o outro. Genji pensou o seguinte: se Kinzo realmente possuísse a afeição de um pai, ele notaria traços da falecida mãe naquela criança."""
Clair,"""Eles certamente seriam capazes de recuperar a relação de pai e criança sem precisarem revelar nada um para o outro. Foi o que ele acreditou. ......Ou, talvez, a hora viria naturalmente. Quando acontecesse, ele poderia falar a verdade ao pai e a cria. Acreditando que eventualmente tal dia chegaria, Genji não contou nada sobre isso a ninguém. ......Ele cuidou da criança da Beatrice, esperando pelo dia destinado..."""
,E o tempo continuou a passar.
,Os dias seguiram enquanto ele assistia silenciosamente a vida da criança de Beatrice......
