Speaker,Brazilian Portuguese (PT)
Gaap,"""Agora olhem ali. ......É difícil distinguir, mas olhem para o litoral."""
Ushiromiya Battler,"""......O litoral...?"""
Gaap,"""É mais fácil de ver perto do atracadouro. Olhem com atenção. .........Viram......?"""
{f:5:Beatrice},"""N‐Não pode ser...?!"""
Ushiromiya Battler,"""......Sim, ......só pode ser isso. ......Estão......comendo. ......Comendo a ilha toda......"""
{f:5:Eva Beatrice},"""Vamos, busquem recordar, Fragmentos do futuro!! Por que não mastigam toda a ostentação, toda a ficção, toda a fantasia, bem devagar?!"""
,"Enquanto {f:5:Eva} gritava para os Céus, pairando sobre o mar enfurecido, ......granizo caía com um tênue brilho."
,Cada uma das garrafas sem rótulo continha um Fragmento dentro.
,"Elas choveram sobre a ilha, se quebrando em pedaços e espalhando os Fragmentos que estavam dentro delas."
,"De tempos em tempos, um desses Fragmentos se dividia em dois, dividindo‐se em dois novamente, e cada um desses Fragmentos explodia, dando à luz a uma nova cabra gigante."
,Dizer que eram brotos de bambu brotando após a chuva seria um entendimento válido.
,"As cabras se contorciam como se estivessem borbulhando, fervendo em uma panela."
,Elas comiam tudo o que viam.
,"Elas não comeram só o atracadouro, mas as árvores, pedras e toda a costa em si. Centenas, milhares, ...não, dezenas de milhares de cabras continuavam a comer..."
,"Elas estavam mastigando cada pedaço de Rokkenjima, ......deste último jogo preparado por Battler......"
{f:5:Eva Beatrice},"""Ahhahahhahahahahaha!! Que pena, Battler‐kun! O futuro deseja por uma tragédia nesta ilha...! Até a Ange deseja a verdade! Vamos mastigar toda a ostentação, ficção e fantasia deles!!"""
,"Agora, Battler e os demais tinham que admitir."
,O futuro queria a tragédia.{n}Mesmo se a verdade desta ilha fosse algo gentil e pacífico.{n}O futuro não queria isso.
,A verdade que ele queria...era repintar o passado.
{f:5:Beatrice},"""......O passado é mesmo frágil. Até mesmo a caixa de gato está sendo devorada."""
Ushiromiya Battler,"""Quem são essas pessoas......? ......Elas estão mesmo tão determinadas a nos jogar em uma tragédia...?"""
Gaap,"""Isso era tudo o que eu queria mostrar. .........Espero que tenha sido útil para que tome uma decisão estratégica."""
Ushiromiya Battler,"""Sim, valeu. Graças a isso, eu me sinto horrível agora."""
Gaap,"""Se não se importar, vamos ao estúdio agora. O {f:5:Goldsmith} quer falar com você."""
,Gaap estalou seus dedos e outro buraco negro os engoliu e cuspiu eles dentro do estúdio.
{f:5:Beatrice},"""Aiaiaiaiai... Gaap, se vai me jogar, ao menos que seja na cama."""
Ushiromiya Battler,"""......Vovó, estamos com problemas. Não temos mais para onde ir...!"""
Ushiromiya Kinzo,"""Eu sei. E ficar esperando a tempestade aqui também não é uma opção."""
{f:5:Beatrice},"""O Ronove e os demais devem conseguir algum tempo para nós, mas isso é tudo."""
,"Se eles só ficarem lutando dentro da mansão, será questão de tempo antes que um enxame de cabras peguem eles."
,Tentar repelir algumas cabras que estão invadindo a mansão...seria como usar um balde para tirar a água de um barco furado.
{f:5:Beatrice},"""Podemos lutar defensivamente por um tempo, mas será questão de tempo..."""
Ushiromiya Battler,"""Nós precisamos pensar enquanto lutamos. ......Tem como escapar?! Para onde?! Sobrou algum lugar do tabuleiro para onde podemos ir?!"""
{f:5:Beatrice},"""Fora do tabuleiro já é além do nosso território. Apenas bruxas Viajantes podem sair."""
,Só a {f:5:Bernkastel} e a {f:5:Lambdadelta} podem fazer isso.
,"Entretanto, até parece que a {f:5:Bernkastel} vai nos ajudar."
,Até a {f:5:Lambdadelta} já disse que só iria observar e não ajudaria em nada.
Ushiromiya Battler,"Então não tem para onde fugir?"""
Ushiromiya Kinzo,"""Não, tem um lugar."""
Ushiromiya Battler,"""Onde?!"""
Ushiromiya Kinzo,"""A Terra Dourada."""
{f:5:Beatrice},"""Entendi...... Essa é a nossa única opção...?!"""
Ushiromiya Kinzo,"""Sim. A Terra Dourada é o lugar mais impenetrável deste tabuleiro. Se queremos escapar, é ela ou nada."""
Gaap,"""Essas coisas estão comendo a própria caixa. Todos sabemos que, a qualquer momento, elas podem começar a devorar a Terra Dourada."""
{f:5:Beatrice},"""............Nn, ...o que faremos, Battler...?!"""
Ushiromiya Battler,"""Não hesitem. Estamos nos retirando. ......Se demorarmos muito para decidir, até esse caminho será fechado. Vamos evacuar o pessoal. Como podemos abrir a porta da Terra Dourada?!"""
{f:5:Beatrice},"""Eu só tenho que abri‐la. ......Contudo, uma imensa nuvem de toxina antimagia está emanando daquela multidão de cabras. Vai levar algum tempo até abrir a porta."""
Ushiromiya Battler,"""Então, só precisamos proteger este estúdio com nossas vidas até a porta ser aberta. Só precisamos continuar fazendo o que estivemos fazendo."""
{f:5:Beatrice},"""Tem mais um problema. ......A porta para a Terra Dourada não pode ser aberta a não ser que duas pessoas a fechem por fora."""
Ushiromiya Battler,"""Duas por fora...? O que quer dizer...?"""
,"Assim que disse isso, Battler percebeu.{n}Este devia ser um acordo entre três bruxas que eram uma..."
{f:5:Beatrice},"""Normalmente, não é necessário ficar fechando a porta... Mas dessa vez temos que fechar."""
Ushiromiya Kinzo,"""......Apenas você e a Beato podem cumprir o papel de fechar a porta."""
Ushiromiya Battler,"""Eu, o Lorde territorial, e a Beato. Não me parece a escolha mais segura."""
{f:5:Beatrice},"""Realmente. Se é só nós dois, então podemos ser capazes de nos protegermos."""
Ushiromiya Battler,"""Certo, abra a porta...!"""
,"Beato sacudiu seu cachimbo, deixando uma trilha dourada para trás, e cortou o ar verticalmente."
,"Então, a fresta da porta da Terra Dourada apareceu. Não parecia mais do que um fino fio brilhante que estava dependurado no teto."
,"Se olhasse com atenção, poderia ver que o fio começou a ficar mais grosso, bem devagar."
,"A porta para a Terra Dourada certamente se abriria, mas tão devagar que você sequer perceberia se não prestasse atenção."
,"Nesse ritmo, provavelmente vai levar algum tempo até ficar grande o bastante para passar ao menos uma pessoa......"
Ushiromiya Battler,"""Vovô, Gaap, precisaremos de vocês para serem nossa linha de defesa interna!"""
{f:5:Beatrice},"""Sim, tem muitas cabras subindo pelas paredes externas...!"""
Ushiromiya Kinzo,"""Muito bem. Meu rifle está faminto!"""
Gaap,"""Entendido. Será divertido jogar essas coisas no Abismo."""
,"Uma cabra gigante foi cortada diagonalmente, sendo partida em dois, ......caindo no chão, exibindo seu sangue negro imundo e suas tripas."
Dlanor,"""{f:5:Esplêndido}."""
Willard H. Wright,"""......Deixarei que fique com a próxima."""
,"Incontáveis cabras gigantes, que foram forçando seus caminhos pelas janelas de toda a mansão, vagavam em busca de algo para mastigar."
,"Diversas cabras perceberam o grupo de pessoas amontoadas na escadaria e se aproximaram delas, mas foram pulverizadas por impiedosos ataques."
,"Os escudos de Ronove facilmente pararam a investida das cabras, e as lanças mágicas de {f:5:Virgilia} prenderam elas contra as paredes."
,As lâminas de Dlanor e Will também partiram as cabras ao meio sem maior esforço.
,"Os ataques de precisão das Sete Irmãs do Purgatório eram capazes de perfurar pontos vitais e acabar com qualquer oponente, não importando o tamanho dele."
,As Irmãs Chiester também estavam segurando as pontas.
,"Um disparo de suas armas de fogo de alto calibre explodia tantas cabras aos pedaços que você sequer conseguia contar, com ambas as mãos, quantas haviam sido mortas."
,Eles seriam mais do que suficientes para lidar com um número limitado de oponentes.
,"Contudo, eles não estavam indo contra uma multidão, mas um mar inteiro."
,Era como um cascalho tentar encarar as ondas de tempestade que se aproximavam......
Chiester00,"""Se apressem na troca desse cano da arma! Requisitando cobertura das tropas do Purgatório!"""
Lucifer,"""Sem balas vocês não passam de coelhas. Que vergonhaaaa!"""
Chiester410,"""Não quero ouvir isso de um bando de pesos de papel que só podem matar uma pessoa por vez, nyeh."""
Satan,"""Andem, continuem vindo!! Não nos deixem entediadas!!"""
,O hall estava repleto de cadáveres de cabras gigantes.
,"Como se estivessem com medo do que viram, as cabras que vinham uma depois da outra, formaram uma parede, mantendo distância."
{f:5:Virgilia},"""......Talvez achem que não têm chances contra a gente?"""
Dlanor,"""Bem que eu queria que fosse o {f:5:caso}. ......Mas me parece mais um pensamento {f:5:ansioso}."""
Mammon,"""O que estão fazendo...? Estão olhando para nós......e sussurrando entre si?"""
Belphegor,"""Pelo que parece, elas têm inteligência para se comunicarem e cooperarem."""
,As cabras estavam cercando eles à distância e sussurrando umas com as outras.
,"Então, elas assentiram como se tivessem decidido algo, e todo o grupo se agitou."
,......O que estão fazendo? É quase como se estivessem se alinhando em uma ordem diferente......
Chiester45,"""A formação inimiga está mudando...! Parece que os indivíduos com maior poder destrutivo estão se reunindo nas linhas de frente!"""
Lucifer,"""E daí? Vamos!!"""
,"""""""""""""Sim, onee‐sama!!"""""""""""""
{f:5:Virgilia},"""Esperem! Tem algo errado...!"""
,"Lucifer assumiu a dianteira, indo direto nas testas."
,"As outras seis seguiram atrás dela, tentando perfurar órgãos vitais por todo o corpo das criaturas."
,"Contudo, não houve som de carne sendo perfurada."
,"As Sete Irmãs do Purgatório foram rebatidas, incapazes de causar a menor das feridas."
Asmodeus,"""O‐O quê?! O que aconteceu?!"""
Beelzebub,"""......Elas estão falando alguma coisa."""
,"As cabras continuaram a sussurrar a mesma coisa, de novo e de novo, enquanto se aproximavam lentamente das Sete Irmãs."
,Seus sussurros eram unânimes.
,‘......Toda a fantasia......é ficcional......’
,"‘.........As Sete Irmãs do Purgatório......são personificações de estacas de sacrifícios cerimoniais, meras criaturas da fantasia......’"
,‘......Elas não passam de pesos de papel...... ......Não passam de pesos de papel......’
,"Enquanto sussurravam maldições que negavam a existência das Sete Irmãs, as cabras amontoaram cada vez mais próximas."
Chiester45,"""Pra trás, Tropas do Purgatório!! Vamos cobrir vocês!"""
Chiester00,"""Está na hora de aprenderem uma lição, cabras!!"""
,O arco dourado das tropas Chiester ceifou a parede de cabras com uma saraivada de balas douradas.
,"Algumas das cabras foram partidas em pedaços, mas outras pareciam não terem sido afetadas."
,"Então, as cabras ilesas sussurraram em uníssono."
,‘.........A Guarda Imperial das Irmãs Chiester...têm como receptáculo bonecos de coelhos da Maria......’
,"‘.........Elas não passam de coelhos de brinquedo... Imaginação da Maria, fantasia, existências ficcionais.........’"
,‘......Todos os crimes podem ser explicados pelo mistério...... Toda a fantasia é irrelevante......’
Zepar,"""Pelo que parece—"""
Furfur,"""Temos um monte de gente aqui que não aceita a existência da magia!"""
Zepar,"""E o que isso significa?!"""
Furfur,"""Nenhum ataque mágico vai ter efeito nelas!"""
Lucifer,"""I‐Isso quer dizer que nossos ataques são completamente inúteis?!"""
Chiester410,"""......{ruby:Endless Nine:99.9999999}...nyeh. ......Se não aceitarem nossas existências, nossos ataques não vão feri‐las."""
{f:5:Virgilia},"""Isso é possível...?!"""
Ronove,"""Temos que testar."""
,"Ronove deu um passo à frente, pisou contra o chão duas vezes e uma barreira vermelha surgiu diante dele."
,A multidão de cabras correu com uma força avassaladora.
,"Enquanto algumas cabras eram mandadas para longe, diversas delas passaram pela barreira mágica."
,"‘......Ronove é uma criatura da magia, uma criatura da ficção......’"
,‘.........Genji é o receptáculo de Ronove... Uma versão imaginária do Genji......’
Ronove,"""Entendi, ......parece que meus ataques não têm mais efeito em algumas delas."""
,Não faz mais sentido que {f:5:Virgilia} tente usar suas lanças mágicas.
,"Algumas das cabras devem ter decidido que sua existência também era ficcional, e que ela não seria mais capaz de feri‐las."
,"......Todos os grandes demônios, grandes bruxas, ......mobílias de alto nível e armas, ......foram dominadas pelo medo da multidão que as cercavam; uma multidão que não era afetada por nenhum de seus ataques..."
Lucifer,"""...O‐O que está acontecendo......?!"""
Chiester00,"""......V‐Vamos continuar a lutar até o fim. Vocês não têm permissão para morrer em batalha...!"""
,‘.........Fantasia não passa de ficção...... Fantasia não passa de ficção...... ......Fantasia......não passa de......fii{‐}i{‐}i{‐}i{‐}i{‐}i{‐}i{‐}i{‐}icção!!!’
,Um grito agudo de uma das cabras se tornou um sinal para romper a parede delas.
,"Elas investigam com suas bocas abertas e o bafo de suas respirações, cada uma delas tentando chegar primeiro a sua presa, na tentativa de retornar ao nada as criaturas da ficção."
{f:5:Virgilia},"""Cuidado...!!"""
,"{f:5:Virgilia} saltou em frente e segurou várias das Sete Irmãs, que haviam caído de bunda no chão, suprimidas pelo feroz avançar das cabras que se aproximavam."
,"Contudo, mesmo {f:5:Virgilia} era uma criatura ficcional às cabras."
,Elas poderiam mastigá‐la como algodão doce.
Ronove,"""Madame, rápido...!!"""
,Ronove atirou‐se diante das cabras que vinham.
,"Mesmo ele poderia ser fatiado facilmente. Sabendo disso, Ronove saltou em frente."
Ronove,"""......Nem mesmo a minha magia funciona mais, ......e eu ainda sou o homem apaixonante e leal que sempre fui. ......Apesar disso, você espera que eu simplesmente fique sentado vendo uma dama morrer?"""
,‘.........Ronove é fantasia...... Ronove é fantasia......’
,Ronove enfiou seu punho direito na lateral do rosto de uma das cabras.
,"Assim que o recuou, ele brandiu sua perna direita no estômago da cabra, girando em um chute circular reverso que atingiu a cabra novamente."
Ronove,""".....................Hmph."""
,Ronove sabia. ......Seu dano seria inferior a uma mordida de mosquito contra aqueles que não aceitassem sua existência.
,Isso era o significado de encarar uma defesa antimagia de {ruby:Endless Nine:99.9999999}...
,‘.........Ronove é fantasia......uma ficção......uma ilusão......!!’
,A cabra balançou seu longo punho emitindo o som de uma tempestade.
,Ronove desviou por pouco.
,"......Se ele tivesse sido um segundo mais lento, o imenso braço teria esmagado sua cabeça como vidro."
{f:5:Virgilia},"""Ronove...!! Pare, fuja...!!"""
Ronove,"""Eu, Ronove, não posso evitar um desafio quando vejo uma dama encrencada. É um péssimo hábito meu."""
,Ronove sorriu e tentou se mostrar forte.
,Ele já havia abandonado tudo.
,Não havia mais nada que pudesse ser feito agora...exceto se tornar um escudo para ganhar tempo.
,Ele já havia escolhido abrir mão de sua vida.
,‘......Ronove é fantasia...... Ele não pode ser real... Ele não pode ser real......’
,‘.........Aqueles da fantasia não podem existir...... Não podem existir......’
,‘......Fantasia não passa de um...vômito pútrido...vômito pútrido......’
,"As cabras continuaram vindo, tentando devorar Ronove."
,Ninguém tinha a mínima intenção de entrar em uma luta de um contra um.{n}Nada importava além de mastigar a fantasia. Mesmo uma leve mordida.
,"Conforme rangiam suas impolidas mandíbulas e presas, elas se reuniram ao redor de Ronove......"
Ronove,"""......Ggh.........!"""
,"O pé de Ronove atingiu algo, fazendo‐o tropeçar."
,"No mesmo instante, diversos braços imensos o alcançaram e o ergueram."
Mammon,"""R‐Ronove‐samaaaaaaaaaa!!"""
Leviathan,"""O que estão fazendo, Chiesters? Atirem!!"""
Chiester410,""".........Teríamos feito isso se tivesse algum efeito, nyeh......"""
Ronove,"""Pessoal, se afastem. ......Eu devo ser capaz de ganhar algum tempo enquanto elas saboreiam minha carne. Contudo, acredito que elas descobriram que Ronove também possuí vários ossos."""
,Um cotovelo abalroou‐se nas imensas mandíbulas que estavam tentando morder a cabeça de Ronove.
,"É claro, a cabra não gemeu, mas aquilo nada mais fez do que privar uma das cabras de seu direito de ter a primeira mordida da cabeça de Ronove."
,"Diversas mandíbulas se abriram, ......tentando esmagá‐lo e jogá‐lo para dentro de seus impiedosos estômagos, que não permitiriam que a calorosa fantasia existisse......"
,‘.........Não aceitarei a fantasia... Não aceitarei......’
,‘......É possível explicar tudo com o mistério...... É possível......’
,"‘Fantasia é um vômito pútridoooooooo, tudo é um mistérioooooooo...!!’"
,Todos os braços erguendo Ronove foram cortados.
,"As Sete Irmãs usaram essa oportunidade para voar em frente e segurá‐lo, puxando‐o para trás."
Dlanor,""".........Qual de vocês......mencionou {f:5:mistério}?"""
Furfur,"""A lâmina da Dlanor faz efeito?!"""
Zepar,"""Entendi, se os oponentes estão dizendo que é um mistério...!"""
,"Com um montante de vermelho‐sangue em sua mão, Dlanor lentamente caminhou em frente."
,"Atrás dela caminhava Will, batendo no seu próprio ombro com sua lâmina negra."
Willard H. Wright,"""......Bem, se vocês acham que não é fantasia, ......então vamos ouvir as suas teorias."""
Dlanor,"""Mal posso esperar para ouvir suas {f:5:opiniões}."""
,A multidão de cabras recuou.
,"Embora tivessem sido tão perversos contra as criaturas da fantasia, elas recuaram quando depararam‐se com uma dupla empunhando lâminas do mistério."
Dlanor,""".....Tiveram grandes assassinatos de quartos fechados neste {f:5:tabuleiro}. Escolham o que quiserem e nós pararemos seus {f:5:ataques}."""
Willard H. Wright,"""Pelo contrário. ......Não somos nós que precisamos ficar defendendo."""
Dlanor,"""......{f:5:Realmente}. .........Um mistério é sempre fonte de um {f:5:desafio}. ......Por que deveríamos ser forçados a jogar na {f:5:defensiva}?"""
Willard H. Wright,"""Ainda não entenderam?"""
,{a:c:Vocês estão na berlinda agora.}
,A verdade azul pode partir as cabras.
,Na verdade azul habita cada um dos enigmas dos jogos de Beato até então.
,"Que tal o quarto fechado com a corrente, no primeiro jogo, segundo crepúsculo?{n}E o quarto fechado da capela, segundo jogo, primeiro crepúsculo?{n}E quanto ao truque para matar Nanjo no terceiro jogo, nono crepúsculo?"
,Não há fim às lâminas.
,"Os incontáveis enigmas que {f:5:Beatrice} deixou para trás tornaram‐se lâminas, ""desafios"" para partir as cabras."
,"Se elas queriam negar a fantasia, ......teriam que fazer um contra‐argumento."
,Teriam que lidar com cada truque como se fosse um mistério.
,"Contudo, embora as cabras proferissem palavras antifantasia, a maioria delas não estava preparada para responder ao mistério."
,"Ainda que, de tempos em tempos, tivessem cabras que respondessem."
,‘......A‐Alguém de fora da família Ushiromiya estava escondido na ilha e......’
Dlanor,"""Knox 1º! É proibido que o culpado seja qualquer um que não tenha sido mencionado na primeira parte da {f:5:história}!!"""
,‘......Haviam múltiplos culpados trabalhando separadamente e apenas aconteceu de parecer ser um único culpado......’
Willard H. Wright,"""12ª Regra de Van Dine. Deve haver um verdadeiro culpado."""
,‘......E‐Está dizendo que...tudo fora isso é......pro‐...proibido......?!’
Willard H. Wright,"""Chato, né? Ter um gênero desses. Pessoalmente, eu acredito que mistérios deveriam ser mais flexíveis."""
,‘......Os Dez Mandamentos de Knox......e as Vinte Regras de Van Dine......S‐São ultrapassados......’
,‘A definição do gênero do mistério......muda conforme a era......eu acho...’
Willard H. Wright,"""Tch. Estão ficando mais rebeldes."""
Dlanor,"""Talvez nós estejamos {f:5:ultrapassados}?"""
Willard H. Wright,"""Nesse caso, vamos ver se vocês têm alguma teoria que nos satisfaça."""
Dlanor,""".........Um passo à {f:5:frente}!!"""
,A multidão de cabras foi pra cima deles.
,"Em suas presas, cada uma carregava consigo teorias para esmagar os quartos fechados de Beato."
,Os corpos dessas cabras eram diferentes daquelas que se tornaram cadáveres pouco tempo atrás.
,Eles tinham respostas num estilo mais misterioso para diversos quartos fechados.
,"Por isso, era necessário diversos golpes para causar uma ferida fatal nelas."
,"Entretanto, Beato tinha muitas lâminas em mãos. Todas eram extremamente afiadas."
,"Graças a elas, a dupla de Inquisidores não pensou nisso como uma batalha desesperadora."
,Isso é o mistério.
,O objetivo de um mistério é usar toda a sua imaginação e conhecimento para desafiar cada um dos mistérios propostos.
,Fazer isso é a melhor forma de se apreciar o gênero.
,Assim eles riram. Tanto Will quanto Dlanor riram.
,"Com sorrisos de admiração diante das teorias que as cabras se empenharam para elaborar, eles contra‐atacaram com lâminas de todos os quartos fechados."
,"A multidão de cabras já não formava mais um círculo, mas uma grande onda que ameaçava engolir a dupla."
,"Ainda assim, os dois repeliram os inimigos sem dar um centímetro a mais a eles."
,"Eles resistiram com firmeza, cortando através da tsunami de cabras lamuriosas."
,Foi como um navio quebra‐gelo abrindo seu caminho em um mar congelado.
,‘......Entraram no quarto fechado através de uma passagem secreta que ninguém mais conseguiria usar e......’
Dlanor,"""Knox 3º! É proibida a existência de passagens {f:5:secretas}!!"""
,"‘......Após usar a passagem secreta, ela foi soldada e se tornou inutilizável, por isso nenhuma passagem secreta existia no momento da inspeção...’"
Dlanor,"""Knox 8º!  É proibido que o caso seja resolvido com pistas não {f:5:apresentadas}!!"""
,"‘......Foram assassinatos falsos e ninguém estava realmente morto...... Assim, todos os quartos fechados foram construídos pelas supostas vítimas......’"
Dlanor,"""?!"""
,Dlanor hesitou por um  instante.
,"Afinal, essa teoria simples e clichê conseguia contornar tanto os quartos fechados de Beato quanto o Decálogo de Knox."
,Dlanor viu o nada dentro das imensas mandíbulas da cabra......
,‘.........Nngghkkk............kk.........!!’
Willard H. Wright,"""7ª Regra de Van Dine. É proibido ter um crime sem cadáver."""
,"Certamente, as mandíbulas das cabras chegaram próximas da cabeça de Dlanor."
,"Contudo, mandíbula inferior e superior não estavam mais conectadas, ......e assim a parte superior caiu para o lado."
Willard H. Wright,"""Parece que nem o grande Knox proibia falsos assassinatos."""
Dlanor,"""Há muitos mistérios esplêndidos além do {f:5:assassinato}."""
,As cabras não deram tempo da dupla ter um tempo para conversar sobre mistérios.
,Logo a próxima figura gigante já estava envolvendo eles.
,"A lâmina de Will traçou um corte diagonal em seu peito, mas cortou apenas as roupas, sem deixar feridas."
Willard H. Wright,"""............?! As Vinte Cunhas não funcionaram nela."""
,"Dlanor também a atingiu com seu montante mas, mesmo assim, cortou apenas as roupas, sem deixar marcas no corpo."
,Poderia ser que essa cabra......tivesse uma teoria que não violava Knox nem Van Dine......?!
,‘......Knox e Van Dine são insignificantes...... Todos os quartos fechados podem ser desfeitos com uma única solução...... .........Porque......’
,"Em uma tentativa de impedir a cabra de continuar, Will e Dlanor a atingiram com lâminas de todos os quartos fechados, bem como estacas dos Dez Mandamentos e das Vinte Regras, mas nada teve efeito."
,"Lentamente, a cabra juntou seus enormes punhos, ......e os elevou."
,"‘......Porque, .........porque......!!’"
Dlanor,"""Will...!!!"""
,"Com um rugido, Will bateu com seu corpo contra a cabra gigante."
,"Embora sua corpulência tenha recuado levemente, Will ainda estava saltando em uma armadilha mortal."
,"Contudo, se não tivesse feito isso, ele não teria sido capaz de proteger Dlanor."
,A cabra agarrou Will.{n}O levantou e o ergueu no ar.
,Como se fosse uma criança exibindo seu brinquedo favorito enquanto o sacudia...
Willard H. Wright,"""Vamos ouvir a sua teoria. .........Se estou aqui para ouvir uma grande teoria antes de morrer, então será um fim digno."""
,‘......Van Dine e Knox são inúteis para criar teorias......’
Willard H. Wright,"""Gyagg......gghh....gghhh......!"""
,As mãos da cabra gigante apertaram Will como um torno.{n}Todos os ossos dele estalaram.
Willard H. Wright,"""......Vamos ouvir...a sua teoria. ......Guh, ......aah......"""
,‘Não é necessário...uma teoria......’
Willard H. Wright,""".........O quê...?"""
,‘Porque...fazer teorias para qualquer jogo da {f:5:Beatrice}...é perda de tempo......’
Willard H. Wright,"""O que quer dizer......gggyahh......!"""
,"‘......Este não é um mistério ortodoxo, logo pensar sobre ele é perda de tempo... Eu não aceitarei os jogos de {f:5:Beatrice}......como um mistério... ......Não há resposta para os truques. ......Tudo, tudo......é apenas uma ilusãoooooo......’"
Willard H. Wright,"""......................................."""
,‘.........?!?!’
Willard H. Wright,"""......Pensar.........é perda de tempo......?"""
,‘...Gg.........gwhh—’
,"A cabeça de Will baixou e seu rosto não pôde ser visto. Contudo, o braço que a cabra segurava estava tremendo."
,O amplexo daqueles longos braços com força sobre‐humana......estava sendo lentamente desfeito pelo braço trêmulo de Will......
Willard H. Wright,""".........Pensar é perda de tempo......? Você diz isso......e ainda se diz um fã de mistério......?"""
,‘Gwah...ooh..................’
Willard H. Wright,""".........Mistério é como cavalaria. Você luta com as nobres regras que criou, com o orgulho e posição que assumiu. ......Adianta ser covarde se isso o ajudar a vencer? Perder torna a luta sem sentido se você tiver lutado com tudo o que tinha? ......Não é sobre vencer ou perder, ...é sobre aplaudir a vontade de lutar mesmo nas piores circunstâncias..."""
,"‘...Guh, ghh, ghh, .........gggg......!!!’"
,A cabra agora estava com os braços bem aberto e parecia como se fosse Will aquele a empurrá‐la para trás agora.
,O rosto de Will estava coberto por uma sombra e não podia ser visto.
Willard H. Wright,""".........Pessoas como você, ......que se dizem fãs do mistério mesmo nunca tendo tentado resolver um mistério....... São o tipo de gente que eu não suporto!!!"""
,Will bateu com sua testa na cabeça desprotegida da cabra.
Willard H. Wright,"""Se você se acha um fã do mistério, tenha orgulho de participar de uma batalha de inteligência!! Se você se diz um fã do mistério, está na hora de perceber isso! Desistir não é nada para se gaba{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aaar!!!"""
,Will cabeceou a cabra diversas vezes.
,"Mesmo com sua testa esguichando sangue, dilacerada pelas presas da cabra, ele continuou a bater."
,"Van Dine e Knox podem estar ultrapassados.{n}O gênero do mistério evoluí com o tempo, assim como todo o mundo ao seu redor."
,Mas tem uma coisa que nunca muda.
,Essa coisa...é o orgulho.
,Do que um cavaleiro tem orgulho?{n}Não da vitória.{n}Ele tem orgulho da coragem que o faz ficar de pé de qualquer um sem temer.
,Will não podia perdoar covardes que virassem o rabo para uma luta e depois se gabassem dela.
,Pessoas que se dizem fãs do mistério mas não têm orgulho são as únicas que Will não consegue suportar.
,"A cabra, incapaz de continuar com isso, jogou Will no chão."
,"Então, ela ergueu seus punhos, determinada a esmagar Will em pedacinhos dessa vez."
Willard H. Wright,"""Pode vir! Você provavelmente vai me transformar em polpa, mas você não sairá vencedor por isso. ......Você destruirá seu orgulho com as próprias mãos!!"""
,"‘......Sem sentido, sem sentido...... ......Isso não é um mistério, então pra que fazer teorias? ......Pensar é perda de tempo, é inútil, inútil, inútil, morra, morra, morra......’"
,Um punho que mais parecia uma bola de canhão indo em sua direção......foi a última coisa que Will viu antes de fechar os olhos.
,"{a:c:""Cessar o pensamento—""}"
Willard H. Wright,"""......!"""
Ushiromiya Battler,"""Neste jogo, significa a sua derrota."""
,Battler acertou seu punho na boca da cabra......e dentes quebrados ricochetarem no teto.
Ronove,"""{f:5:Battler}‐sama...!"""
Ushiromiya Battler,"""Cessar o pensamento significa que você desistiu da história ser um mistério. O que quer dizer......que até onde sua preocupação vai, este jogo é uma fantasia."""
,"Battler ergueu seu braço. Percebendo que era um sinal, Lucifer e Chiester00 levantaram‐se."
Ushiromiya Battler,"""Se você parar de pensar, você não merece ser um ator sobre este palco. Pare de tentar parecer inteligente, vá sentar na plateia e encha a boca de pipoca."""
,"A cabra levantou seu punho mais uma vez, indo na direção de Battler como se fosse um martelo."
Lucifer,"""......Se já se rendeu à fantasia!!"""
Chiester410,"""Isso só faz de você outro alvo, nyeh...!"""
{f:5:Virgilia},"""É o mesmo que reconhecer que nós existimos......"""
Chiester45,"""Sendo reconhecida por elementos hostis...!! Marcando todos os alvos vulneráveis a ataques mágicos em nossos HMDs!!"""
Satan,"""Crianças que se rendem à fantasia precisam lidar com a gente!!"""
Dlanor,"""......E se você tiver uma teoria, nós vamos {f:5:ouvi‐la}."""
Willard H. Wright,"""Nós recebemos todos de braços abertos. ......Em respeito a eles, nós não iremos nos segurar!"""
Ronove,"""Ah, mas parece que é hora do {f:5:Battler}‐sama brilhar."""
Ushiromiya Battler,""".........Embora eu queira ouvir todas as suas teorias favoritas, tanto mistério quanto fantasia, ......esse não é O jogo que estamos jogando no momento. ......Não importa o quanto vocês, Fragmentos do futuro, tentem nos negar, não está na hora de eu ser derrotado......"""
,Um brilho dourado se aglomerou na mão de Battler.
,Era tão brilhante que todo o hall foi banhado em ouro.
,"Borboletas douradas esvoaçaram ao redor, como se todo o hall estivesse sendo engolido pela Terra Dourada."
,Battler levantou......seu montante dourado.
Ushiromiya Battler,""".........Fiquem à vontade para desafiarem os jogos da Beato, seja como um mistério ou uma fantasia. Eu os receberei. Mas saibam de uma coisa. ......Eu não deixarei vocês negarem este meu último jogo. ............Sintam a vergonha das suas indiscrições...de impugnar a honra daqueles que faleceram."""
,Um corte do montante dourado inundou o hall com um mar de luz dourada.
,"Então, todo o grupo de cabras que lotava o hall com muito ruído foi transformado em borboletas douradas que se espalharam."
,"......Mesmo assim, apenas uma centena delas havia sido extinguida."
