Speaker,Brazilian Portuguese (PT)
Ushiromiya Maria,"""A Maria também não sabia como chamar esse poder. ......Ao menos não nessa época. ...Eventualmente, vou aprender sobre sua verdadeira forma."""
Ushiromiya Maria,"""......Irei falar sobre isso depois. Em outra página. .........Então, na tarde noite de domingo. A mamãe voltou com um presente, assim como havia prometido......"""
Ushiromiya Rosa,""".........Estou de volta."""
Ushiromiya Maria,"""Mamãeee, bem‐vindaaaaaaaae!!"""
Sakutarou,"‘Uryuu!! A mamãe voltou, a mamãe voltou!’"
,"Esperando para cumprimentar Rosa, assim que ela voltasse para casa cansada, estava Maria, segurando Sakutaro, em um inacreditável bom humor."
,"Rosa exibiu uma expressão que, em parte, certamente havia sido causada por sua fadiga, ......mas parcialmente também porque ela estava cansada e doente por sempre ter Maria se dependurando nela e gemendo enquanto chora por ter sido deixada em casa sozinha por alguns dias."
,"Entretanto, quando ela foi recebida por uma inacreditável Maria feliz, ......e descobriu que, inacreditavelmente, seus medos não haviam se concretizado, Rosa não conseguiu esconder sua expressão de surpresa."
Ushiromiya Rosa,"""O‐......O que está acontecendo, Maria...? Você está com um ótimo humor, não está...?! Tem alguém aqui...?!"""
,"Foi estranho o bastante para fazer Rosa pensar que havia vindo alguma amiga, e ela tivesse chegado no meio da divertida brincadeira delas."
,Mas não havia nenhum outro sapato na entrada.
,"......Mesmo Maria estando animada, ela estava sozinha em casa."
,"No primeiro momento, Rosa suspeitou que esse inseparado bom humor tivesse algum tipo de fundamento indesejado, mas realmente não havia nada para se temer, ......e parecia que Maria realmente havia ficado em casa de bom humor."
,".........Mesmo se o coração de Rosa fosse frio e duro como uma rocha, ...após ser recebida com um sorriso como aquele..."
,"...Rosa começou a honestamente aceitar aquele sorriso e, automaticamente, um sorriso surgiu em seu rosto."
,"......Naquele sorriso, você não podia ver nenhum cansaço causado por ser incapaz de retornar para casa por muitos dias."
,"Maria continuou falando sobre como se divertiu brincando com seu animal de pelúcia, Sakutaro."
,"Rosa realmente não imaginava que um animal de pelúcia que ela deu de presente pudesse ser tão amado, e não pôde esconder sua agradável surpresa."
Ushiromiya Rosa,"""Entendo. Então você e o Sakutarou estavam se divertindo cuidando da casa juntos. Muito bem, Maria. Eu tenho um presente para você e o Sakutarou por serem tão bonzinhos."""
Sakutarou,‘Uryuu! Presentes! Presentes!’
Ushiromiya Maria,"""Uu! O que será? O que será?"""
,Maria começou a pular junto com o Sakutaro.
,Haviam dois presentes. Um eram diversos doces ocidentais sortidos.
,Dentro havia um bolo escocês. Parecia ser de altíssima qualidade.
,Mas Maria estava mais interessada no outro.{n}O outro era uma caixa ainda maior e muito pesada.
Ushiromiya Rosa,"""Abra e veja o que tem dentro. Eles podem se tornar novos amigos seus e do Sakutarou, sabia?"""
Ushiromiya Maria,"""Waaaaaaa...! O que é isso! O que é isso?!"""
,"Dentro, deitados como se fossem peças de xadrez, estavam cerca de vinte pequenos animais de cerâmica."
,"Esquilos, coelhos, pequenos pássaros, cachorros e gatos.{n}E todos estavam segurando instrumentos musicais."
,"E além deles, havia também um plano de fundo estilo panorama.{n}O cenário de uma floresta estava desenhado nele.{n}Pequenos animais da floresta estavam reunidos em volta de uma clareira, e todos pareciam estar muito felizes se divertindo."
,Rosa o colocou sobre mesa.
,"......E quando alinhou as figuras de cerâmica como peças de xadrez na frente, .........se transformou em uma banda de animais da floresta."
Ushiromiya Rosa,"""Não é maravilhoso? Eu vi na vitrine de uma loja e entrei para comprar na mesma hora. É um presente para você por ser sido uma boa garota enquanto ficou sozinha em casa, Maria."""
Ushiromiya Maria,"""Uuuu!!! Obrigada, mamãe!!!"""
Ushiromiya Maria,"""Não é incrível, Sakutaro?! Olha quantos amigos novos nós temos agora...!{n}É exatamente como você disse, Sakutaro! Era verdade, nós nos divertimos muito aquele dia e {i:fizemos} muitos amigos novos...!"""
Sakutarou,"‘Viu, eu não disse? Olha, temos mais amigos agora, olha, temos mais amigos agora! Uryu~{p:0:♪}’"
,"Aliviada que seu presente foi apreciado, Rosa repentinamente lembrou que estava acumulando diversos dias de cansaço..."
Ushiromiya Maria,"""Mamãe, você realmente trabalhou muito...! Devia ir tomar um banho. Se tomar um quente, tenho certeza que o cansaço vai desaparecer. Quer tomar um banho? A Maria vai escolher o que colocar na banheira hoje!"""
Ushiromiya Rosa,"""Obrigada. Mas já está tarde, então é melhor ir para cama. A mamãe está cansada, então só vou tomar uma ducha e ir direto para cama. Preciso acordar cedo amanhã."""
Ushiromiya Maria,"""Sim, tudo bem! Aqui, mamãe, deixa que tiro seu casaco!"""
Ushiromiya Rosa,"""Não precisa, eu mesma posso fazer isso... ...Ahh, obrigada."""
Ushiromiya Maria,"""Seu casaco está cheio de cheiros de fora. ......Uu? Ah, desculpa, caiu alguma coisa. Vou juntar, tá?"""
,"Quando ela pegou o casaco de Rosa, um recibo ou canhoto de uma passagem, ou algo parecido, caiu."
,"...Estava no bolso da mamãe, então deve ser importante."
,Maria rapidamente o juntou...
,Parecia uma passagem de {i:Shinkansen} ou até mesmo de um {i:Green Car}.
,............Atami? Talvez seja aquele lugar famoso por ter fontes termais...?
,Então. ...Um afiado som despedaçou a calorosa atmosfera.
,"Ao invés da Rosa que está lá até um segundo atrás, se divertindo com o presente de sua filha e cansada após retornar para casa depois de muitos dias, .........se viu uma pessoa completamente diferente, que parecia exatamente igual a ela, mas com a mais terrível das expressões em seu rosto."
,...Nas mãos dela estava o canhoto de uma passagem que Maria havia juntado.{n}...Ela tomou das mãos de Maria em um instante.
,"Após alguns segundos de atraso, ...pela dor que sentiu quando Rosa bateu em sua mão, e a expressão de sua mãe, Maria percebeu que ela havia feito algo de errado."
,Mas ela não sabia o que havia feito para estar com problemas agora.
,......Provavelmente era por causa daquilo que parecia ser o canhoto de uma passagem.
,Será que ela não deveria......ter tocado nele.........?
,"Mesmo tendo feito o seu máximo para receber sua mãe com alegria e felicidade, ...ela tocou em algo importante sem perguntar, e arruinou todo o clima..."
,......Maria se desculpou imediatamente.
Ushiromiya Maria,"""D‐......Desculpa........."""
Ushiromiya Rosa,"""............nh. .................."""
,"Mesmo tendo ouvido aquelas palavras de desculpa, a expressão de Rosa apenas escureceu."
,...Talvez aquelas palavras fossem indesejadas?
,"Maria não sabia o que fazer, e cuidadosamente observou como sua mãe iria agir..."
,"Então, mesmo que aquele fosse um importante canhoto de uma passagem, Rosa o esmagou e foi rapidamente para o seu quarto..."
,Maria......realmente não entendia o que havia feito de errado......
Ushiromiya Maria,""".........Uu...... ......A Maria fez.........algo que eu não deveria ter feito, né......? ...Aquele papel devia ser algo importante para o trabalho da mamãe. E toquei nele sem pedir permissão..."""
Sakutarou,"‘Uryu...... ...Você não fez nada de errado, Maria......... ...É por isso que essa noite foi feliz.’"
Ushiromiya Maria,"""Sim. ...Feliz."""
Sakutarou,"‘Quando a mamãe tomar banho e esfriar a cabeça, ela vai voltar ao normal e ser uma boa mãe. Então não precisa se preocupar com isso. Uryu.’"
Ushiromiya Maria,"""Você está certo...... Afinal, a mamãe também está cansada. ......Uu, não precisa se preocupar. Nós estamos muito felizes esta noite."""
Sakutarou,‘Uryu.’
Ushiromiya Ange,"""..................Por favor, pare. ...Eu não consigo assistir isso."""
Ushiromiya Maria,"""......Ange, acho que você está procurando pela felicidade da forma errada."""
Ushiromiya Ange,"""Você é a única que está errada!! Como você pode chamar isso de felicidade...?!{n}É muito...doloroso para mim continuar a assistir isso!!"""
Ushiromiya Maria,"""Isso o quê...? A mamãe ficar brava de repente? .........Isso acontece às vezes quando as pessoas estão cansadas. ......Condenar uma pessoa por uma emoção momentânea inadequada para a ocasião não é algo muito adulto de sua parte, Ange."""
Ushiromiya Ange,"""......Não posso acreditar que estou ouvindo isso de uma garota de nove anos... Mas esse não é o problema, é?! Aquele canhoto da passagem que você juntou claramente era estranho!"""
Ushiromiya Maria,"""Como? Não havia nada de estranho nele, e ele não tem nada a ver com a felicidade daquela noite..."""
Ushiromiya Ange,"""A tia Rosa ligou dizendo que ficaria fora por causa do trabalho, certo?! Por que Atami?! Isso não é o que as pessoas chamam de férias?!"""
Ushiromiya Ange,"""Isso significa que ela deixou você para trás e foi tirar férias, não é mesmo?!{n}E você normalmente não vai tirar férias por conta pr—"""
Ushiromiya Maria,"""Mesmo que fosse uma passagem para Atami, isso sozinho não é uma prova de que a mamãe mentiu e saiu de férias, certo...?"""
Ushiromiya Ange,"""Ela mentiu ao telefone, agora mudou sua expressão daquela forma e pegou aquilo da sua mão! Que outra prova você quer...?!"""
Ushiromiya Maria,""".........Poderia ser de uma antiga viagem de negócios, não? Ou talvez ela tenha juntado do chão ou algo assim e colocou no bolso. Pode até mesmo ser o recibo de alguém que trabalha para ela e foi em uma viagem de negócios."""
Ushiromiya Maria,"""...Nesse caso, seria importante para o trabalho dela. Não era um brinquedo, então entendo o motivo da mamãe ter tirado ele de mim. ......Essa evidência da qual você fala não é nada mais do que uma evidência circunstancial. Imaginação e delusão. ......Eu não sei por que você está interpretando minha relação com a mamãe de forma tão ruim."""
Ushiromiya Ange,"""Sou eu quem não consegue entender o porquê de você interpretar isso de forma tão conveniente para a tia Rosa!!"""
Ushiromiya Maria,""".........Você é mesmo uma pobre criança, Ange. .........Existem Fragmentos que poderiam fazer você feliz, muitos deles, espalhados sobre seus pés, e você não consegue encontrá‐los."""
Ushiromiya Maria,"""......Ao invés disso, tudo o que você faz é buscar por Fragmentos infelizes e continua a se machucar de novo e de novo. ......É por isso que você tem medo de se ferir, ......e não consegue sequer olhar para a felicidade até que tenha certeza que não há mais nada ao seu redor que possa machucá‐la."""
Ushiromiya Ange,"""..................Quando eu falo com você, onee‐chan, é difícil de dizer qual de nós que não está fazendo sentido."""
Ushiromiya Maria,"""Quer saber? Há muitos e muitos Fragmentos de felicidade e infelicidade, o mundo está repleto de ambos. Por isso, pessoas que não conseguem encontrar a felicidade que está ao lado delas não são capazes encontrá‐la, não importa o quanto procurem. ......Como Tyltyl e Mytyl procurando pelo pássaro azul."""
Ushiromiya Ange,"""............Sim. A história tem essa moral."""
Ushiromiya Maria,"""Você é o completo oposto, Ange. Você está procurando por um mundo sem qualquer fragmento de felicidade. Mas, mesmo isso, é igual ao pássaro azul. Por isso você é incapaz de encontrar a sua própria felicidade pelo resto da eternidade."""
Ushiromiya Maria,"""............O Battler é o Hänsel, não é? Ela não é o pássaro azul......?"""
Ushiromiya Ange,"""......Pare com isso de uma vez. .........De qualquer forma, eu tenho o ponto de que aquela noite de felicidade foi desperdiçada por causa de um único pedaço de papel que caiu de um casaco."""
Ushiromiya Maria,"""É assustador, não é? Que um único pedaço de papel possa fazer isso. ......Nesse caso, talvez o poder de obter a felicidade de volta também descanse sobre um singelo pedaço de papel, você não acha?"""
,Justo quando ela finalmente foi capaz de criar laços com Maria depois de tanto tempo......
,"O rosto de Rosa se distorceu em uma mistura de raiva, tristeza, e um junto a um ódio feroz ela voou em direção ao seu quarto e trancou a porta."
,.........O pedido de desculpas de maria perfurou seu peito de forma mais afiada que uma faca.
,"Então, ......ela percebeu que havia um delicado envelope colocado sobre sua mesa de trabalho."
,Era algo que provavelmente vinha junto de revistas para garotas.
,".........Para mamãe. Um pouco da minha felicidade para compartilhar com você, é o que diz."
,"Ela o pegou, .........hesitante, o abriu, ...e leu o que estava dentro."
,....................................
,"Então, após molhar a superfície do papel...com duas lágrimas.........ela saiu correndo do quarto, abraçou Maria pelas costas, enquanto ela ia em direção ao banheiro, .........enterrou seu rosto sobre as costas de sua filha, ......e chorou."
,"Percebendo que era ela quem deveria estar pedindo desculpas, ............Rosa se desculpou com Maria."
,"E quando Maria perguntou o motivo, ela não respondeu......"
Ushiromiya Maria,""".........Viu? Já fizemos as pazes. .........Uma coisa insignificante como aquela não é nada para se preocupar, por causa da amizade que nós compartilhávamos."""
Ushiromiya Ange,"""........................ .........A sua felicidade é...dolorosa demais para mim."""
Ushiromiya Maria,"""......Eu mais ou menos entendo seus sentimentos, Ange. ......Até a Maria descobrir seu ""poder"", ...mesmo ela era como você, uma pobre criança que só conseguia encontrar Fragmentos repletos de infelicidade."""
Ushiromiya Ange,"""............O que é esse ""poder""? Esse poder que eu não tenho, mas você tem. ...E você está dizendo que por eu não ter, que detenho da miséria e você da alegria? .........Afinal o que é essa {i:coisa} que você não consegue descrever sem ser com palavras abstratas como ""poder""......?"""
Ushiromiya Maria,"""Sim. É isso o que você quer saber, não é, Ange? ......É por isso que você está lendo a minha história até agora."""
Ushiromiya Maria,"""............É claro que vou ensinar a você. O segredo para este poder.{n}......Eu o ensinei muito tempo atrás, quando você era pequena, sabia...? Você esqueceu...?"""
Ushiromiya Maria,"""Não se preocupe, você será capaz de lembrar. ......Agora eu.........não, ela. Ela vai ensiná‐la."""
Ushiromiya Ange,"""............Ela......? Quem?"""
{f:5:Beatrice},"{a:c:""Eu devo ensiná‐la no lugar da {f:5:Maria}.""}"
Ushiromiya Ange,""".........B‐............{f:5:Beatrice}..............."""
{f:5:Beatrice},"""O ""poder"" que a {f:5:Maria} possui, mas você não."""
Ushiromiya Maria,"""Sim. O ""poder"" que a Maria tem, mas você não."""
,{m:-5:―}―{i:É}...a magia.
,Maria e Beato disseram juntas. Então começaram a rir por terem dito ao mesmo tempo.
,"......Era um comportamento inocente, que parecia completamente oposto à Beato."
,"Chá preto foi preparado em cima da mesa de um sereno jardim, e Beato, Maria e Sakutarou, que estava sentado no colo de Maria, estavam conversando animados..."
{f:5:Beatrice},"""............Hoh. Entendo, então o nome dele é Sakutarou. E ainda é o seu melhor amigo!"""
Sakutarou,"‘Uryu... É um prazer conhecê‐la, meu nome é Sakutarou...’"
Ushiromiya Maria,"""Uu, o Sakutaro é tímido, por isso está nervoso agora. Tudo bem, a {f:5:Beatrice} é minha maravilhosa amiga...!"""
Sakutarou,‘Uryu. Seus amigos são meus amigos...?’
Ushiromiya Maria,"""Sim!"""
Sakutarou,‘Uryu. ......Então eu também sou amigo da {f:5:Beatrice}?’
Ushiromiya Maria,"""Sim!"""
Sakutarou,‘Uryuu!’
{f:5:Beatrice},"""......Maria, coisas assim aconteciam frequentemente no seu dia a dia?"""
Ushiromiya Maria,"""Uu? Que coisas?"""
{f:5:Beatrice},"""Fazer uma alma mágica respirar dentro de uma matéria e dar vida a ela dessa forma...é uma prática comum para você?"""
Ushiromiya Maria,"""......Uu. O Sakutaro não é uma matéria inorgânica, ele é um filhote de leão."""
Sakutarou,‘Uryuu!’
{f:5:Beatrice},"""Hmm...... ......Um animal de pelúcia feito para ser um excelente receptáculo. Portanto, quando isso é falado por uma criança inocente e sem toxinas, não é incomum para um espírito passar a residir dentro de uma pelúcia, em uma tentativa de responder a ela."""
,"De acordo com {f:5:Beatrice}, quando uma criança ""brinca com bonecos"", algumas vezes esses bonecos ganham vontade própria e conversam com elas, em raros casos, até se movimentam por conta própria."
,"No entanto, o poder que eles podem imbuir em determinado receptáculo é muito fraco devido a sua inocência."
,"Mas se uma pequena toxina do senso comum de um {y:0:Humano}{n:0:humano} acabar se envolvendo, e dizer que não é possível para um boneco falar ou se mover, instantaneamente ele se reverte e volta a ser um boneco ordinário incapaz de falar......"
{f:5:Beatrice},"""Entretanto, ......este...seu animal de pelúcia chamado Sakutarou é diferente."""
Ushiromiya Maria,"""Uu! O Sakutaro é um animal de pelúcia, mas ele não é só um animal de pelúcia!"""
Sakutarou,‘Uryuu! Filhote de leãooo! Ga‐...ga‐......uryuu!’
Ushiromiya Maria,"""O Sakutaro é um filhote de leão, mas ele ainda é uma criança, por isso nem sempre ele consegue dizer {ruby:rugido:gaooo}. Uryu‐uryu‐uryu{p:0:♪}"""
Sakutarou,‘Uryu‐uryu‐uryuu!’
,"{f:5:Beatrice} deixou escapar um suspiro de admiração enquanto olhava para Maria, que brincava com Sakutaro, sobre a mesa repleta de chás."
{f:5:Beatrice},""".........É incrível. Este ""Sakutarou"", tendo como receptáculo tecido e algodão, se manifestou por completo no mundo humano. Ele tem sua própria personalidade, e fala com sua invocadora livremente, {i:e até mesmo se move por vontade própria}."""
{f:5:Beatrice},"""......E o mais surpreendente é que você não o invocou pelo seu nome, sendo uma existência de outro mundo, mas o criou a partir do mar do zero."""
,"Depois disso, Maria se vangloriou para Beato de que Sakutarou não era seu único amigo, e quando ela fosse para casa, haveriam muitos outros."
,"Ela afirmou que havia outros animais de pelúcias e bonecas, assim como o Sakutarou, que podiam se falar e se mover por vontade própria."
,"Era algo natural para Maria. Era {i:natural} que animais de pelúcia falassem, se movessem e se tornassem amigos dela por vontade própria."
,"......Quando ela ouviu Maria falando dessa forma, {f:5:Beatrice}, como uma bruxa, seu respeito passou a beirar a admiração."
{f:5:Beatrice},"""............Maria. Sem dúvida, esse poder é a sua magia."""
Ushiromiya Maria,"""Magia......? Mas a Maria ainda é uma bruxa aprendiz e ainda não consegue usar magia..."""
{f:5:Beatrice},"""Não, de fato, é magia. .........Você pode ser uma aprendiz já que ainda não é capaz de utilizá‐la com total consciência, ......mas ainda assim, este poder possui uma magia incrível! A manifestação de seu amigo Sakutarou é uma excelente prova disso."""
Ushiromiya Maria,"""Mani...festação...?"""
{f:5:Beatrice},"""Mm. Em seu caso, seria mais apropriado chamar de criação. ......Um pedaço de matéria inorgânica que não deveria ter uma alma, teve uma alma embutida através da sua magia."""
{f:5:Beatrice},"""Além disso, você está usando um poderoso poder para manter ele no mundo humano. ......Nesta era repleta de toxinas que negam a magia, a manutenção do poder mágico é necessária para manifestar uma existência ao nível que ela possa existir como uma forma de vida independente não é fácil nem mesmo para mim."""
,"Não é difícil criar existências sem alma em grande número.{n}Porém, criar uma existência com uma alma é algo muito difícil.{n}...Beato afirmou isto."
Ushiromiya Maria,""".........Não consigo entender muito bem o que você está dizendo, Beato. Está dizendo que o Sakutaro é incrível...?"""
{f:5:Beatrice},"""Estou dizendo que vocês dois são maravilhosos. ......Você deveria se sentir orgulhosa. ...Sim, aquilo que Kinzo desejava mais do que tudo, parece residir fortemente em você."""
Ushiromiya Maria,"""Não faço ideia do motivo pelo qual você está me elogiando tanto. Né~, Sakutaro?"""
Sakutarou,‘Uryu~!’
{f:5:Beatrice},"""......O mais admirável não é apenas porque você fez que uma alma residisse dentro de um animal de pelúcia. É o fato de que, com isso, você mundo também mudou a sua própria forma de ver o mundo. ......Seu poder para criar algo a partir do nada está além do excepcional."""
{f:5:Beatrice},"""......É simples fazer mil de um. Porém, criar algo a partir do zero não é tão fácil. ...Quando se tornar uma bruxa completa, talvez você não se torne párea só para mim, mas se torna uma Grande Bruxa na qual eu irei reconhecer como minha superior."""
{f:5:Beatrice},"""A Bruxa das Origens, talvez. .........Eu também estou muito ansiosa pelo seu futuro."""
Ushiromiya Maria,"""Uu! A Beato disse que tenho talento como bru~xa!"""
Sakutarou,"‘Não é ótimo, Maria?! Uryu, Beato...obrigado por elogiar a Maria.’"
{f:5:Beatrice},"""*gargalhada*gargalhada*! Não precisa me agradecer, Sakutarou. Esse cachecol vermelho combina mesmo com você. E tenho inveja do talento da sua mestra, que é capaz de criar um amigo como você."""
Sakutarou,‘Uryu~! Obrigado por elogiar meu cachecol. Eu ganhei de presente da Maria. Eu gostei muito dele.’
{f:5:Beatrice},"""E o tamanho dele foi feito sob medida, especialmente para você. ......Sim, eu também devo dar um presente para meu novo amigo."""
Ushiromiya Maria,"""Uu? Beato, você vai dar um presente para o Sakutaro......?"""
{f:5:Beatrice},"""O presente de uma bruxa certamente deve ter algum tipo de poder mágico. Neste caso, para que seu amigo possa continuar seu amigo para sempre, e para que você possa se divertir ainda mais com ele..."""
{f:5:Beatrice},"""Eu devo dar ao Sakutarou meu poder mágico. Isto deve permitir que ele alcance uma manifestação ainda mais poderosa."""
Ushiromiya Maria,"""Uu? Vou poder brincar ainda mais com o Sakutaro...? Como?"""
Sakutarou,"‘Uryu......? O que poderia ser, Maria...? Será que é algo assustador......?’"
Ushiromiya Maria,"""Não se preocupe. A Beato não vai fazer nada de assustador. Né, {f:5:Beatriceee}?!"""
{f:5:Beatrice},"""Mm. Eu tenho certeza que ele vai gostar. .........Vamos ver...sim, para que você alcance uma manifestação ainda mais poderosa, uma imagem mais forte será necessária. .........Bem, agora, o que fazer? Hmmmmmmmmmm..."""
,Beato cruzou seus braços e pensou sobre o que poderia fazer para agradá‐lo.
,"E naquele momento, apareceu.........a forma de outra bruxa.{n}Era a professora de Beato, {f:5:Virgilia}."
,{f:5:Virgilia} é realmente uma Grande Bruxa.
,"...Como Maria já pensava em Beato como uma Grande Bruxa, essa pessoa chamada de Grande Bruxa pela Beato deveria ser uma Grande Grande Bruxa."
,"De acordo com Beato, nem mesmo ela se comparava à sua professora quando se trata de poder mágico."
{f:5:Virgilia},"""Ora, ora. Eu {i:pensei} ter ouvido algumas vozes animadas. Que divertida festa do chá seria esta...?"""
{f:5:Beatrice},"""Oh, professora. Bem na hora. Eu quero que você dê uma olhada nesse filhote de leão. Eu ouvi que ele é o novo amigo da Maria."""
{f:5:Virgilia},"""Hoh‐hoh‐ho. Que leãozinho mais adorável. ......Será que ele pode me cumprimentar? Olá, como vai você...?"""
Sakutarou,‘U‐Uryuu! E‐Eu me chamo Sakutarou.’
,Sakutaro desceu do colo de Maria e cumprimentou {f:5:Virgilia} com metade de seu rosto cutucando a ponta da mesa.
,...Ele parecia estar muito nervoso por aquela ser a bruxa que a Beato chamava de professora.
{f:5:Virgilia},"""Hoh‐hoh‐ho. Que nome mais adorável. ......Como recompensa por um cumprimento tão bom, eu vou te dar um doce."""
,"Após balançar suas mãos, {f:5:Virgilia} virou a palma de sua mão para cima, e a movimentou como se estivesse suavemente segurando o ar."
,"Então, ela segurou seu punho fechado em frente a Sakutaro."
,"............E quando ela abriu, havia nela uma pastilha para tosse, embrulhada."
Sakutarou,"‘Uryuu?! É um doce, Maria, incrível, incrível...!!’"
Ushiromiya Maria,"""Uu! Não é ótimo, Sakutaro?! Não esqueça de agradecer."""
Sakutarou,‘Uryu. Muito obrigado pelo doce. ...*se curva*.’
,"Mesmo {f:5:Virgilia} sendo uma Grande Grande Bruxa, ela ainda trata um animal de pelúcia como o Sakutarou com uma elegante saudação."
{f:5:Beatrice},"""Mas, professora, pastilha para tosse? Você é alguma velha ou algo assim...?!{n}Não podia aparecer com alguma bala de leite com morango~?"""
{f:5:Virgilia},"""Ora, mas que rude. Talvez eu não deva dar mais doces a você?"""
{f:5:Beatrice},"""Kuhhyahhyahhya, desculpa, desculpa. .........Muito bem, Maria. Pegue seu grimório. E, é claro, suas ferramentas para escrever."""
Ushiromiya Maria,"""Uu? Certo, vou pegar. Vamos escrever alguma coisa?"""
{f:5:Virgilia},"""......Ora? O que vai acontecer agora?"""
{f:5:Beatrice},"""Eu vou usar uma magia que eu aprendi com você, professora. .........Magia para fazer um residente de outro mundo se manifestar em um receptáculo."""
{f:5:Beatrice},"""Acredito que fazendo isso, eu possa ser capaz de aumentar o poder de manifestação desse amigo da Maria. ......Eu quero presenteá‐los de alguma forma."""
{f:5:Virgilia},"""Entendo. ...Não deve ser tão difícil para uma existência que já se manifestou. Parece que isto se tornaria um presente maravilhoso. Muito bem, eu devo oferecer minha modesta ajuda no que for possível."""
{f:5:Beatrice},"""Se você assinar esta magia pessoalmente com seu testemunho, professora, seria muito encorajador...! Alegre‐se, Maria. Este será um presente maravilhoso...!"""
Sakutarou,"‘Uryu...? O que vai acontecer...? Não é assustador, é? É...?’"
Ushiromiya Maria,"""Não sei. Mas não acho que seja assustador. ......Me pergunto o que é... É empolgante, não?"""
,Beato pegou o grimório da bolsa de Maria e virou as páginas de forma majestosa.
,"......Então, encontrando uma página em branco em meio a todas com círculos mágicos desenhados, ela abriu o livro por completo."
,"E após olhar para Sakutarou com um sorriso, começou repentinamente a mover sua caneta pela página."
,......Era algo como uma proclamação escrita por bruxas para um mundo de alta ordem.
,"Magia, que teria seu efeito a partir da escrita de {f:5:Beatrice} e a assinatura de {f:5:Virgilia} como seu testemunho."
,"De início, Maria não entendeu o que Beato estava fazendo, mas conforme ela escrevia, Maria percebeu o maravilhoso poder mágico daquele documento, e seus olhos começaram a brilhar..."
Sakutarou,"‘Uryu?! Uryu?! O que é isso, Maria, o que ela está desenhando?! Uryu‐uryu?!’"
,"Sakutarou estava em seu colo, então não podia saber o que estava sendo escrito sobre a mesa."
,"......Mas mesmo se pudesse ver, Sakutarou provavelmente não entenderia."
Ushiromiya Maria,"""É incrível, Sakutaro!! Espera um pouco, está quase pronto! Beato, isso é incrível, é incrível, Beato!!"""
{f:5:Virgilia},""".........Quando se trata de escrever documentos de poder, o talento dessa criança é esplêndido. Eu espero que você possa trabalhar até mesmo como secretária no mundo dos espíritos."""
{f:5:Beatrice},"""O que acham...?! Não está nada mau, não é...?!"""
,"Após completar aquilo que estava fazendo com total concentração, Beato olhou para o documento novamente, já afastada."
,......Parecia que ela estava bem satisfeita com seu trabalho.
,"E Maria, que estava espiando, soltou um grito maravilhada."
Ushiromiya Maria,"""......É incrível, Beato!! Tão fooofo!! Uu‐uu‐uu!!"""
{f:5:Beatrice},"""Pelo nome da Bruxa Dourada {f:5:Beatrice}, por meio deste, eu reconheço Sakutarou, filho de {f:5:Maria}. .........Professora, se puder assinar como testemunha!"""
{f:5:Virgilia},"""Sim, sim. ......Pelo meu nome, eu testemunho e reconheço este juramento. .........Está feito."""
,"{f:5:Virgilia} assinou, completando a proclamação."
,"Era um poderoso documento que proclamava à existências de um mundo superior que Sakutarou havia, certamente, se manifestado no mundo humano."
,"Sakutarou, criado por Maria, recebeu a recomendação de duas bruxas, {f:5:Beatrice} e {f:5:Virgilia}, e naquele momento, o mundo superior havia aceito sua existência."
,......Esta era a manifestação da grande magia.
,"De acordo com Beato, aparentemente havia sido uma sorte imensa {f:5:Virgilia} ter aparecido naquele momento."
,Porque o poder que reside na proclamação mudaria drasticamente dependendo do número e rank das bruxas que a assinaram.
,"{f:5:Virgilia}, em particular, possuía muitos amigos no mundo superior, por isso sua assinatura deu à proclamação um poder na qual Beato nunca chegaria aos pés."
{f:5:Beatrice},"""Com esta proclamação, eu aceito vós, Sakutarou, como um indivíduo com senso próprio de si. E dou as boas‐vindas a vós como um amigo em acordo com o tratado da Mariage Sorcière. Doravante, Sakutarou, vós és um amigo em comum."""
{f:5:Beatrice},"""E como presente, devo conceder a você uma forma apropriada de tal status. Aceite‐o."""
,"Com o grimório ainda aberto na página da proclamação, ela o virou e entregou para Maria."
,"Maria mostrou para Sakutarou, que estava em seu colo."
,"Quando Sakutarou observou aquela proclamação, ............em seu corpo feito de tecido e algodão, ele sentiu que algo quente e brilhante estava começando a habitar dentro dele."
,"Mesmo olhando para os lados, aflito com aquela sensação que nunca antes havia sentido, aquele poder se fortaleceu, ......e eventualmente, uma luz reluzente começou a envolvê‐lo..."
Sakutarou,‘Uryu......? Uryu‐uryu‐uryu‐uryu......!’
,Quando a luz desapareceu...
,"............Lá, o amigo de Maria tomou uma nova forma e {i:existiu}."
Ushiromiya Maria,"""Uu‐uu‐uu! Você é tão fofo, Sakutaro! Muuuuuito fofo!"""
Sakutarou,‘Uryu...? Uryuu... Isso combina mesmo comigo? Não é embaraçoso......?’
{f:5:Virgilia},"""Hoh‐hoh‐hoh‐ho. É uma forma realmente adorável, Sakutarou‐chan."""
{f:5:Beatrice},"""Eu senti que esse cachecol era o seu ponto mais charmoso. E as orelhinhas! Orelhinhas de animais são mesmo ótimas, verdadeiramente fofas! Permita‐me morder elas depois. *gargalhada*!"""
Ushiromiya Maria,"""Obrigada, {f:5:Beatriceee}!! Muito obrigada por esse presente maravilhoso!!"""
{f:5:Beatrice},"""Não precisa agradecer. Isto foi meramente uma forma de expressar meu respeito por sua magia maravilhosa e seu amigo."""
