Speaker,Brazilian Portuguese (PT)
{f:5:Lambdadelta},"""É possível consertar. ......Você já se esqueceu, Beato? Os selos de fita kraft. ......{p:1:Erika usou aquela fita kraft para juntar as duas pontas cortadas da corrente, ""selando‐as"". Em outras palavras, a corrente foi reparada com a fita e este quarto se tornou, mais uma vez, um quarto fechado por dentro}."""
{f:5:Beatrice},"""O‐Objeção. A Erika‐san já tinha usado seus selos de fita kraft, não tinha...?! Ela não deveria mais ser capaz de usá‐los...!"""
{f:5:Lambdadelta},"""Objeção negada. {p:1:O uso da fita kraft não foi limitado ao número de pedaços, certo? Foi pelo número de quartos. ......A única restrição era o limite de se usar em apenas três quartos. ......A Erika escolheu este quarto para ser um deles. Por isso, a Erika possui o direito de selar quantos lugares, quantas vezes ela quiser, dentro deste quarto}."""
{f:5:Beatrice},""".........ng......gah........."""
Ushiromiya Battler,"""......Tem razão. ......Eu......dei permissão para ela fazer isso."""
Dlanor,"""Este é o preço que você paga pela sua {f:5:arrogância}. .........A pena é o licor preferido dos {f:5:arrogantes}."""
Furudo Erika,"""Então, com este movimento retroativo, {p:1:eu proclamo que a corrente da porta foi reparada com um selo de fita kraft e recuperou a sua funcionalidade original. E, graças a isso, eu tranquei o quarto após entrar e fiz com que este quarto de hóspedes se transformasse, mais uma vez, em um quarto fechado por dentro}."""
,A peça branca que Erika manteve erguida......representava o selo formado pela corrente.
,Este movimento deixará o rei invisível de Battler exposto e o arrastaria para a guilhotina!
Furudo Erika,"""Morra, Battler."""
,A peça representando a corrente foi posta vigorosamente sobre a casa da garganta do rei de Battler.
Furudo Erika,"""Repetição requisitada. ""A tranca criada pela corrente está intacta agora""."""
Ushiromiya Battler,"""....................................!"""
,"A face de Battler se contorceu.{n}......Beato, que estava assistindo tudo atrás dele, se contorceu ainda mais."
,Este movimento......foi muito sofrido.
,"Se a sua lógica era de que ele estava escondido no closet até que Erika passasse por ele...e então usasse a confusão do banheiro para escapar, ......a corrente da porta deve ter sido desfeita."
,"Ou seja, ele não poderia responder a essa requisição."
,"E se ele não respondesse, o próximo movimento de Erika seria usar a verdade azul."
,"Ela diria: ""você se escondeu no closet e usou da confusão no banheiro para escapar. Como não conseguiria colocar a corrente de volta pelo lado de fora, você a deixou sem""... E ela estaria certa."
,"......Esse...seria o xeque‐mate.{n}Assim como Erika previu, ela daria o golpe final em seu segundo movimento."
,".........E mais do que isso, ela provavelmente usaria o desaparecimento de Battler...para explicar quase todos os crimes por trás dos truques que estão por vir."
,......Perder a batalha sobre este quarto fechado acabaria tomando de Battler uma peça decisiva...
,"Mas, e se.........ele {i:fosse} capaz de responder a essa requisição?"
,"E se ele pudesse dizer: ""a tranca criada pela corrente permanece intacta""?"
,Isso......seria falta à Erika.
,Já foi demonstrado com a verdade vermelha que este quarto de hóspedes só poderia ser transformado em um quarto fechado por dentro.
,"Por isso, ......este quarto fechado desesperador acabaria se tornando o caixão de Erika."
,"Com um enigma dessa magnitude, Erika provavelmente permaneceria incapaz de resolver o mistério do desaparecimento de Battler para todo os sempre."
,Mesmo um único enigma não resolvido significava a vitória do lado da bruxa.
,"Battler......queria responder a esta requisição, se tudo fosse possível."
,"Entretanto, ......se ele respondesse...{n}Se ele respondesse dizendo que a corrente ainda estava colocada..."
,......ele teria que abandonar a lógica onde diz que ele escapou quando Erika não estava olhando.
,"Porque após a sua fuga, ele não seria capaz de colocar a corrente de volta no lugar."
,"O novo enigma colocaria Erika em uma situação muito mais complicada, mas obrigaria ele a construir um método de fuga diferente."
,"Mesmo um movimento como deixar o closet durante o caos no banheiro e se esconder em outro lugar — debaixo da cama, por exemplo —não funcionaria porque já foi proclamado que ""{p:1:Battler não existe dentro do quarto de hóspedes}""."
,"Se ele construísse uma lógica que o permitisse escapar daqui e, ao mesmo tempo, deixar a corrente intacta, ............então Erika se depararia com um golpe mortal."
,"Contudo, ......se ele não tiver uma lógica assim.........se ele falhar.........seria considerado um erro de lógica."
,"O pior e mais abominável movimento ilegal, que encerraria o jogo na mesma hora, resultando em sua derrota.{n}Ele não teria como se recuperar."
,".........Para Battler, ......decidir como responder esta repetição requisitada......era uma decisão muito difícil e complexa......"
,"De toda forma, ......Erika provavelmente iria encurralar Battler."
Ushiromiya Battler,"""......Nesse caso, .........a escolha é óbvia."""
{f:5:Beatrice},"""B‐......Battler‐san. ......Já há muitas verdades vermelhas que garantem a condição de quarto fechado a este quarto de hóspedes. ......Como planeja escapar deste quarto...?!"""
Ushiromiya Battler,""".........Se eu pudesse fazer algo sobre a corrente...... ......Se eu pudesse fazer isso........."""
,"Se, de alguma forma, eu pudesse burlar a corrente da porta, ......eu poderia fazer a Erika ter que lidar com um quarto fechado aterrador!"
,Isso provavelmente acabaria com ela.
,"Mas, para fazer isso, eu preciso pensar em um truque para escapar desse quarto, que permaneceu selado até a Erika retornar, e que foi selado pela corrente imediatamente após ela entrar — e, acima disso tudo, eu preciso ter certeza que a corrente, que só pode ser colocada por dentro, permaneceu como estava...!"
,Se eu puder fazer isso...se eu conseguir pensar em um método......então tudo terminará aqui...!
,Mas eu ainda não consigo pensar nesse truque...!
,"Erika está agora, me pedindo para repetir se a corrente está ou não colocada."
,Eu preciso decidir se eu vou pagar pra ver ou devo abandonar...e eu preciso fazer isso agora...!
,"Se eu tivesse um truque de vitória certa, então eu deveria usá‐lo aqui...!"
,"Mas, se eu não tiver esse truque, ......eu deveria simplesmente reconhecer que eu saí do closet, desfiz a corrente e escapei...abrindo mão da luta......"
,"Se eu disser que a corrente foi colocada sem um truque de prestidigitação, .........então é impossível para eu escapar. Em outras palavras, é um erro de lógica......!!"
{f:5:Beatrice},"""Mesmo se nós perdermos a luta deste quarto, ainda nos restam algumas outras chances. Nós recém começamos o segundo dia, lembra? Temos muito tempo para elaborar outro assassinato impossível."""
Ushiromiya Battler,"""......Não, isso não está certo. Se eu admitir que escapei do quarto, vai ser o mesmo que admitir que eu sou o culpado! ......Se eu abandonar a luta deste quarto, ......é o mesmo que aceitar que eu perdi esse jogo."""
,O apontamento de Battler era válido.
,"Se Battler era o único vivo e livre para se movimentar, enquanto todos os outros humanos estavam trancados na casa de hóspedes..."
, ......Erika provavelmente nomearia Battler como perpetrador de todos os crimes impossível futuros e basearia suas verdades azuis nisso.
,"Se Battler quisesse mudar isso à força, ele teria que reescrever seus truques e lógica para que ""alguém além de Battler"" teria que ser apontado como perpetrador."
,"Para consertar esse furo, ele teria que criar novos furos, ......e esses furos eventualmente poderiam se acumular e matar Battler."
,Até mesmo fugir significaria apertar o nó ao redor de seu pescoço.
,A primeira verdade...de que Battler é o culpado...já foi exposta!
,"Mas eu vou continuar sendo teimoso e me recusar a desistir......e, de alguma maneira......lutarei para sair dessa......! ...Eu preciso lutar...!!"
,Esse é um momento crítico. Eu definitivamente fui encurralado em um ponto perigoso.
,"Porém, ......se eu for ágil e inverter as engrenagens, tudo pode acabar se virando de uma só vez..."
,Se eu pudesse fazer dessa corrente a minha arma......eu posso matar a Erika...!!
{f:5:Beatrice},"""Espera, ......vai mesmo responder a repetição requisitada...?! Você tem alguma lógica para como conseguiu escapar sem desfazer a corrente?! .........Não, você não tem! Se responder, é o fim...! ......Você perde na hora devido ao erro de lógica! Já está claro qual escolha deveria fazer!"""
Ushiromiya Battler,"""Sim, está bem claro. .........Não importa que movimento eu escolher, vai acabar no pior cenário pelo qual a Erika tanto deseja. ......Se é horrível de ambas as formas, ............eu gostaria de escolher o movimento que dará a maior recompensa se eu vencer......!"""
{f:5:Lambdadelta},""".........Vai dar um {i:raise}, mesmo não tendo uma lógica para escapar, e sequer um trunfo na manga? ......Está planejando aceitar a requisição dela e acha que vai levar...?!"""
Ushiromiya Battler,"""As minhas cartas podem não ser úteis agora. ......Mas......com apenas mais uma carta, esta mão pode se tornar um {i:straight}, talvez um {i:flush}, ......ou até mesmo um {i:royal straight flush}. .........Se o inferno é o que me espera após ambas as opções, .........eu apostarei naquela onde eu possa vencer e acabar com ela...!"""
{f:5:Lambdadelta},"""Es‐......Esse é um movimento insano. ......Às vezes, quando homens loucos saltam em direção à morte, .........um milagre acontece......"""
{f:5:Beatrice},"""É impossível!! Co‐......Como pretende escapar deste quarto fechado sem remover a corrente?!"""
{f:5:Lambdadelta},"""......Existe apenas uma diferença entre loucos e heróis. ......É se eles vencem ou perdem. .........Se vai apostar grande, ......assistirei com muito gosto......"""
,"Se eu conseguir terminar tudo com esse movimento, ............assim como eu previ, ......eu posso matar a Erika no meu segundo movimento."
,Eu ainda não consigo pensar em um truque para escapar desse quarto fechado.
,Mas ......tem que haver alguma coisa......alguma coisa......
,"E quando eu pensar nessa coisa, ......eu farei uma ilusão mágica, onde eu me transformo em uma borboleta...e escapo como fumaça pela fresta que a corrente deixa entre a porta e o batente..."
,"......Se eu tiver ao menos uma gota do sangue daquele mago maluco correndo em minhas veias, .........se eu puder ter apenas um único fragmento do glorioso milagre que ele foi capaz de criar, ......compartilhe isso comigo agora......!"
Furudo Erika,"""......Então, Battler‐san? Vamos ver se o seu segundo movimento previsto vai me dar um xeque‐mate."""
Dlanor,"""Por favor, providencie sua resposta à repetição requisitada da Lady {f:5:Erika}. ......{f:5:Responderá} ......ou {f:5:recusará}...?!"""
,"Lentamente.........A mão de Battler.........esticou‐se até a peça do seu rei, que estava no tabuleiro."
,Ele......a levantou......e lentamente.........a ergueu......traçando um grande círculo no céu......
,Battler iria responder......ou não?{n}A tranca gerada pela corrente seria preservada ou não?
,Iria o rei de Battler.........esmagar a peça da corrente de porta que se encontrava diante dele...?
,......Ou ele iria fugir como um fantasma......e escapar......?
Ushiromiya Battler,"""Essa é.........a minha resposta. ............Bem como previsto, ......na minha segunda rodada.........é o seu fim. .........Lá vai, ......Furudo......Erika{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a!!!"""
,O rei de Battler transformou‐se em um raio de trovão negro que atingiu o tabuleiro...
,Aonde ele foi parar?!
,Acima da peça da corrente?{n}Ou passando a peça...?
Ushiromiya Battler,""".........Eu irei responder a sua repetição requisitada. {p:1:A tranca criada pela corrente está intacta}."""
,O rei de Battler.........manteve a peça da corrente em sua casa.........e......{i:passou por ela}......
Furudo Erika,"""Heh, ......heheheheheheheh...... ......Sim, realmente seria incrível se você pudesse dizer que a corrente permaneceu colocada, não seria......? Admito que isso certamente seria incrível...... ......Mas sabe como chamam as pessoas que são muito cheias de si...aquelas que se jogam no caminho da morte só porque é legal......?"""
Ushiromiya Battler,"""............Não faço ideia......"""
Furudo Erika,"""Ushiromiya...Battler. ............... É assim que as chamamos, imbecí{‐}í{‐}í{‐}í{‐}í{‐}í{‐}í{‐}í{‐}í{‐}í{‐}í{‐}íl! Encaminho uma moção sobre o erro de lógica!!"""
Furudo Erika,"""Com a última verdade vermelha, você acabou cortando a sua própria lógica!! Poderia a nossa imparcial juíza dar sua sentença sobre isto imediatamente!! Grande Lady {f:5:Lambdadeltaa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aaa}!!!"""
{f:5:Bernkastel},"""Moção recebida. ......{f:5:Lambdadelta}. Isto faz algum sentido lógico? Sua inspeção, por favor."""
{f:5:Lambdadelta},"""Moção recebida. ............Battler. .........Mostre‐me. Deixe‐me ver......as suas cartas........."""
{f:5:Beatrice},""".........Battler......san............"""
{f:5:Lambdadelta},"""......É um {i:royal}...{i:straight flush}, né......? Se não tiver nada, ......você não vai sair dessa com um simples pedido de desculpas, sabia......?"""
Ushiromiya Battler,"""..................... ......Sim. Eu não pretendo me desculpar."""
{f:5:Lambdadelta},"""......Se for um erro de lógica, o tabuleiro vai se implodir. ......Você herdou este tabuleiro da Beato. .........É o único memento que você possui...da sua preciosa Beato. Por isso, você nunca será capaz de aceitar um erro de lógica."""
,Um erro de lógica só se estabelece quando uma bruxa o admite.
,"Contanto que elas continuem pensando sobre uma nova lógica para que possam escapar, ......elas não vão morrer, não podem morrer."
,"Porém, ......é como ser aprisionada em um eterno inferno da mente."
{f:5:Lambdadelta},"""......Mesmo que consiga rastejar para sempre após cair na escuridão dos pensamentos, ......você estará eternamente aprisionado em um inferno onde ficará constantemente pensando em formas de escapar do quarto fechado enquanto nega o erro de lógica."""
{f:5:Lambdadelta},"""......Tem certeza?! Certeza absoluta?! Esta á a pior coisa mais próxima das profundezas do esquecimento, sabia?!?! É tipo a diferença entre cair do telhado de um prédio de dez andares e cair do telhado de um prédio de cem andares!!"""
{f:5:Bernkastel},"""............Lambda. O Battler já terminou o movimento dele. Uma vez feito, os jogadores não podem retroceder. ......Atue com a imparcialidade da juíza que você jurou ser, receba a nossa moção, e veja se o Battler escapou do quarto fechado de forma lógica...e se há ou não um erro de lógica nisso."""
{f:5:Bernkastel},"""Seja devagar, precisa e meticulosa como um arqueólogo. ......E seja tão rápida quanto o cara da lojinha de sorvete quando ele, de maneira vigorosa e habilidosa, pega com sua colher aquele doce sorvete com sabor de baunilha/molho de soja!!!"""
{f:5:Lambdadelta},"""S‐...Sim, eu sei disso. .........Battler, .........vou dar uma olhadinha agora."""
{f:5:Beatrice},""".....................Battler‐san......"""
Ushiromiya Battler,"""Beato, ......você acha......que eu vou perder?"""
{f:5:Beatrice},"""......Eu não quero pensar nisso. ......Você lutou várias vezes com a antiga eu......e finalmente alcançou o milagre que eu queria tanto que encontrasse. ......Por isso, ......eu quero acreditar.........que vai realizar um milagre.........mais uma vez...!"""
Ushiromiya Battler,""".........A mulher chamada {f:5:Beatrice}... ...Ela lutou no mesmo limite entre a razão e a loucura.........o tempo todo. ......Ela lutou com uma mistura de raiva, tristeza e diversas outras emoções a mim, as quais não são capaz de descrever com palavras. .........E, no último jogo, ......no último momento, .........ela conseguiu.........alcançar a vitória."""
,Esse pode ter sido......o propósito das cartas que a Beato estava segurando quando caiu.
,A Beato se foi......sem perceber......que ela já tinha vencido.
,"No jogo final, ......a verdadeira vencedora.........foi a Beato......"
Ushiromiya Battler,"""Ela confiou este tabuleiro a mim. ......É por isso que...eu vencerei. .........Por isso, eu preciso que apenas você acredite em mim. ......{f:5:Beatrice}..."""
{f:5:Beatrice},"""Se a crença......dará luz à um milagre..."""
Ushiromiya Battler,"""........................Por favor."""
{f:5:Beatrice},"""Eu acredito em você......!! Battler‐san...!!!"""
Furudo Erika,"""Aaaaaaaaaaaaaaahh, que porraa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aaa!!! Confere isso logo, Lady {f:5:Lambdadelta}!! Não {i:existe} lógica válida! Não existe nenhuma outra forma de sair deste quarto fechado!! Você foi ansioso demais, Battler‐san! Claro, seria incrível se pudesse vencer isso!"""
Furudo Erika,"""Se conseguisse desaparecer de verdade, mesmo com a corrente colocada, seria muiiiito incrível! Maravilhoooooso! Tão misterioso! Me abraça! Kyaa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aaa! Aaah{0}hah{0}haa{0}a{0}a{0}a{0}a{0}a{0}aahhh!! Se ferr{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aaar!! Até parece que tu consegue!! Se consegue fazer isso, então deve mesmo ser uma bruxa!{n}Se conseguisse desaparecer desse quarto fechado como uma nuvem de fumaça, eu teria que reconhecer! Seria obra de uma bruxa{‐}a{‐}a{‐}a{‐}a{‐}aaa!!!"""
Dlanor,"""Quieta, Lady {f:5:Erika}! ......A Lady {f:5:Lambdadelta} está conduzindo a sua {f:5:inspeção}."""
{f:5:Lambdadelta},"""................................. ...............Passar através, um movimento. ...Retroceder, ......encurralar."""
,"Com suor escorrendo em sua testa, ......{f:5:Lambdadelta} inspecionou os movimentos das peças do lado de Battler."
,"Ela foi precisa e meticulosa como um arqueólogo, ......assim como {f:5:Bernkastel} pediu a ela."
{f:5:Lambdadelta},"""................................."""
,"Após engolir em seco, ......Lambda olhou entre a formação das peças no tabuleiro......e para o rosto de Battler, que permaneceu tenso, mas de prontidão."
{f:5:Bernkastel},"""......Lambda.........?"""
{f:5:Lambdadelta},""".........Eu já.........terminei a minha inspeção......"""
Furudo Erika,"""Não tem como a lógica funcionar......!"""
{f:5:Beatrice},"""...............Deus......por favor......"""
Dlanor,"""..........................."""
Ushiromiya Battler,""".........Erika."""
Furudo Erika,"""O quê...?"""
Ushiromiya Battler,"""É uma pena."""
Furudo Erika,"""D‐.........De que forma eu supostamente deveria entender isso...?!"""
Ushiromiya Battler,"""Foi divertido. ......Agora, é o fim."""
Furudo Erika,"""Então, ......como eu deveria entender isso{‐}o{‐}o{‐}o{‐}o{‐}o{‐}o{‐}o{‐}o{‐}o{‐}oooo?!!"""
{f:5:Lambdadelta},"""Silêncio!! Eu terminei de inspecionar o movimento do Battler.{n}.........Meu veredito é—"""
{f:5:Lambdadelta},"{a:c:""......Válido.""}"
Furudo Erika,"""Vá......lido.........?"""
{f:5:Bernkastel},"""......Mentirosa...!!"""
{f:5:Lambdadelta},"""Eu o julguei como válido. ......Ele apresentou uma lógica que não viola nenhuma das verdades vermelhas, e eu terminei de conferi‐la. ......O movimento realizado pelo jogador do lado da bruxa, bem como a verdade vermelha respondida em sua repetição final, são válidos. .........Battler. Pela primeira vez, ......eu tenho que dizer que você foi incrível..."""
Ushiromiya Battler,""".........Viu? ......No seu jogo, ......um milagre sempre pode acontecer se você acreditar."""
{f:5:Beatrice},"""B‐.........Battler...san......!! M‐Me desculpe...!! Se eu tivesse acreditado mais, ......você não teria sido encurralado assim......!! Waaaaaaaahh!!"""
,"Beato atirou‐se no peito de Battler, soluçando..."
,"Erika cambaleou para trás, ......sacudindo a cabeça para frente e para trás, tonta."
,E {f:5:Bernkastel}...?
,............Sua face era como uma máscara sem expressão.
,"Então, ......lentamente.........se transformou em um sorriso..."
,"E, por algum motivo, ......aparentou ser o sinal de uma terrível emoção......"
Dlanor,"""Muito......{f:5:bem}...... ......E pensar......que você escaparia do quarto......sem remover a corrente... ......simplesmente {f:5:esplêndido}......"""
,"Com suas pequenas mãos, .........Dlanor vagarosamente começou a aplaudir em silêncio."
,"......Ela foi acompanhada por Gertrude, e logo depois Cornelia."
,"......E então, por Beato e {f:5:Lambdadelta} também.{n}.........Aplausos......preencheram o quarto........."
Ushiromiya Ange,"""O‐......Onii‐chan...... ......C‐......Como você........."""
{f:5:Featherine},"""......Entendi. ......Sim, um movimento que não pode ser visto por aqueles os quais os pensamentos estão aprisionados dentro do quarto fechado..."""
Furudo Erika,"""Impossível, ......im......possível...... ......Eee...eeeeeeeeeeek.........!"""
,"Enquanto {f:5:Lambdadelta} observava Erika, que estava atordoada e chocada por um desespero na qual ela não era capaz de aceitar, ...ela tirou seu chapéu diante da força do coração de Battler e a sua inteligência em um momento tão crítico......e o poder de seu milagre."
,"......Inacreditável, ......Ushiromiya Battler."
,Eu estava errada em pensar que o poder de vocês conseguiria cancelar um ao outro e trazer um empate eterno...... Eu sofri uma derrota completa.
," .........E Bern, quem percebeu a sua verdadeira força, mas pensou que conseguiria de você tudo o que ela quisesse......bem, ela também sofreu uma derrota completa."
,A Bern é a bruxa que espera por milagres.{n}Você é a bruxa que invoca milagres.
,.........Você......não é uma peça da Bern.
,"......Neste momento, ......sem dúvida, ......você ultrapassou a Bern......"
,......O fato de que só precisou de um momento para pensar em um truque para escapar desse quarto fechado.........é realmente.........nada menos do que impressionante......!
,"Bem como Erika previu, ......Battler estava escondido no closet."
,"Então, durante o caos no banheiro, ele teria escapado pela porta. ......Erika chegou a adivinhar esse tanto."
,Ela retroativamente colocou a corrente da porta e a selou para impedir que Battler fizesse isso.
,"A corrente da porta não pode ser recolocada pelo lado exterior.{n}Logo, deveria ser impossível escapar deste quarto fechado."
,"Entretanto, ......ao pensar fora do quarto fechado, ......Battler o quebrou."
,"......Nós podemos usar qualquer um para explicar isso, ......mas vamos com a peça da Kyrie, a mãe dele."
,"Assim como o Battler, as outras vítimas do primeiro crepúsculo não foram confirmadas como mortas com a verdade vermelha."
,"Em outras palavras, ......assim como o Battler, ......as outras — incluindo Kyrie — ainda podem se mover."
,"E o quarto fechado delas não foi selado, por isso elas podem sair o quanto quiserem."
,......A Kyrie......veio para salvá‐lo.
,"Kyrie seguiu atrás de Erika, ......e esperou no corredor enquanto ela entrava no quarto de hóspedes e selava a porta por dentro."
,"......Então, depois que Battler desfez a corrente e escapou, .........ela entrou no quarto no lugar dele......"
,"E assim, ......Kyrie recolocou a corrente de porta, por dentro, ......e se escondeu no closet, ......assim como Battler fez......"
,Sim. ......É verdade que Battler não está dentro do quarto de hóspedes agora.
,"Porém, isso não significa que não tem ninguém dentro dele."
,"......Kyrie assumiu o lugar de Battler no armário, .........e a única exceção que Erika não verificou, e ainda não o fez......"
,Kyrie.........salvou......Battler............
Dlanor,{a:c:{p:1:Ushiromiya Kyrie {f:5:não pode salvar} Battler}.}
,............Hã.........?
{f:5:Lambdadelta},"""O‐......O que quer dizer......?"""
Dlanor,"""......{p:1:Ushiromiya Kyrie......não pode salvar Battler}."""
{f:5:Lambdadelta},"""...P‐......Por que não?! Não tem nenhum vermelho dizendo que a Kyrie não pode salvar o Battler! Espera aí, ......como você está usando a verdade vermelha?!"""
{f:5:Bernkastel},"""É válida. .........A verdade vermelha de Dlanor é válida."""
Dlanor,"""Solicitando autorização para sacar a Chave {f:5:Vermelha}."""
Furudo Erika,""".........Garantida. Dlanor, faça, por favor."""
{f:5:Lambdadelta},"""C‐............Como......? ......Como...{i:você} pode autorizar isso?!?!"""
{f:5:Bernkastel},"""É válida. ......Eu garanto, por meio de um julgamento imparcial, que esta verdade vermelha é válida."""
{f:5:Lambdadelta},""".........Sem dizer seus motivos?!"""
{f:5:Bernkastel},"""Nós os revelaremos em breve. ......Muito em breve."""
{f:5:Lambdadelta},"""...O‐......O Battler não proclamou a morte de Kyrie com a verdade vermelha ainda...! É permitido que Kyrie se finja de morta! E a fita já foi utilizada nos três quartos, tornando impossível que você sele o quarto onde Kyrie estava...!"""
{f:5:Lambdadelta},"""Então como pode usar a verdade vermelha para Kyrie não pode salvar Battler?! Essa verdade vermelha não tem fundamento!!"""
{f:5:Bernkastel},"""Contaremos seu fundamento em breve. ......Mas, mais importante do que isso, Lambda......? ......A lógica com Kyrie deixou de ser aplicável. ......Você provavelmente deveria achar logo outra peça para trocar de lugar com Battler, não acha...?"""
{f:5:Lambdadelta},"""...........................nn, ......s‐...sim. ......Ainda há peças que podem salvar Battler."""
,Reconstrua a lógica.
,......Tudo o que precisamos é de alguém que possa trocar de lugar com Battler — não precisa ser a Kyrie.
{f:5:Lambdadelta},"""Então, vamos trocar com a Natsuhi. ......Ushiromiya Natsuhi trocou de lugar com Battler...!"""
Furudo Erika,"""Dlanor. ......Faça."""
Dlanor,"""Às {f:5:ordens}."""
,O montante vermelho de Dlanor......esmagou a peça de Natsuhi em pedaços...
,Como...?!
,Como......a Erika pode negar essa lógica......sem a autoridade do detetive?!
Dlanor,"""{p:1:Ushiromiya Natsuhi não pode salvar Battler}."""
{f:5:Lambdadelta},"""E‐Então a Eva! Ushiromiya Eva!!"""
Dlanor,"""{p:1:Ushiromiya Eva não pode salvar Battler}."""
{f:5:Lambdadelta},"""A Rosa! Maria!!"""
Dlanor,"""{p:1:{f:5:Executado}. Nem Rosa nem Maria — nada pode ser {f:5:executado}.{n}......{f:5:Death‐death‐death‐death‐}{f:5:death‐death‐death‐death}!{n}<Die the DEATH>! <Sentence to DEATH>!{n}<Great equalizer is the DEATH>}!!"""
{f:5:Beatrice},"""O‐Objeção! A Erika‐san não possui a autoridade do detetive! ......Como ela pode usar qualquer vermelho exceto pelos selos de fita kraft...?!"""
{f:5:Bernkastel},"""Objeção negada. ......A ausência da autoridade do detetive não implica que a verdade vermelha não pode ser usada, seja ela qual for. ............É possível.{n}......Não é?"""
Furudo Erika,"""Sim, ......é possível. Existe......algumas verdades vermelhas excepcionais......que até mesmo {y:0:Humanos}{n:0:humanos}, sem a autoridade do detetive, são capazes de usar."""
Ushiromiya Battler,"""......Isso é loucura... ......Não tem como algo assim existir!"""
Dlanor,"""Sim, tal coisa não pode {f:5:existir}. ......Contudo, ......existe uma certa ação permitida apenas aos {y:0:Humanos}{n:0:humanos} sem a autoridade do detetive, ......e ela pode se tornar uma verdade de credibilidade esmagadora.........que bruxas podem facilmente sublimar ao nível de uma verdade {f:5:vermelha}."""
{f:5:Beatrice},"""Uma certa ação permitida apenas aos {y:0:Humanos}{n:0:humanos} que......não são o detetive.........?"""
Ushiromiya Battler,""".....................V‐......Você está falando... ......Erika......você não......"""
{f:5:Lambdadelta},"""......E‐Eu entendi. ......Sim, ...se estou correta, ......essas verdades vermelhas são válidas..."""
{f:5:Beatrice},"""E‐Eu não entendi! Tem algum tipo de poder que só pode ser usado sem a autoridade do detetive...?!"""
Ushiromiya Battler,""".........Tem, sim. ......Apenas um."""
Furudo Erika,"""Finalmente percebeu? ......Isso mesmo. ......E é por esse motivo, e unicamente por ele, ......que eu abandonei minha autoridade do detetive dessa vez. ......Você disse que eu poderia fazer a proclamação do detetive quando eu quisesse, lembra? .........Bem, infelizmente, ...eu não sou mais capaz de fazer essa proclamação."""
Ushiromiya Battler,"""O Knox.........qual era mesmo......?"""
Dlanor,"""{p:1:Knox 7º: .........é proibido que o detetive seja...o {f:5:culpado}}."""
{f:5:Beatrice},"""M‐Mas isso.........o‐.........o quêêê?!"""
,"......Finalmente, Beato percebeu tudo."
,"Sim, ......a autoridade do detetive concede diversos poderes que são úteis para a investigação, mas ela elimina um único privilégio."
,Este é o sétimo mandamento de Knox.{n}......É proibido que o detetive seja o culpado...
Furudo Erika,"""......Neste jogo, ......é impossível que um {y:0:Humano}{n:0:humano} sem a autoridade do detetive examine os corpos com precisão."""
Furudo Erika,"""......Por isso, ......há diversos truques onde os mortos fingiram suas mortes e caminham livremente por aí. ......Você provavelmente pensou que poderia usar essa lógica para criar diversos crimes impossíveis depois disso."""
Furudo Erika,"""......Quando eu disse que não iria fazer a proclamação do detetive, em algum lugar dentro de você, certamente você deve ter dito ""venci""."""
Furudo Erika,""".........Você é bem astuto. Você me deu os selos de fita kraft, aparentando ser um ato de misericórdia, mas isso foi porque você planejou que todas as vítimas do primeiro crepúsculo iriam sobreviver, se juntariam e cometeriam os crimes. É por isso que você só me deu fita para três quartos, o que não cobriria as seis pessoas."""
Furudo Erika,"""Não importaria qual quarto eu selasse, ao menos um dos seus peões ficaria livre para agir. .........Você deve ter planejando usar isso para me encurralar. ......Mas é uma pena. Sua ingenuidade é profundamente entediante. ......Seu homem estúpido!"""
Ushiromiya Battler,"""..................Eu admito. ......Eu admito que cai no teatrinho de vocês...e que, de forma arrogante, tentei demonstrar um pouco de pena. .........Isso mesmo. ......Mesmo sem a autoridade do detetive, ......há uma maneira. ......Uma maneira de um {y:0:Humano}{n:0:humano} ter certeza de que o exame de um cadáver não pode falhar."""
,O humano deitado à sua frente está vivo ou morto?
,Você pode responder a essa pergunta conduzindo um exame no cadáver.
,"Com apenas um olhar de relance, as sua chances de acertar são de 50/50."
,Uma variedade de conhecimentos e experiências podem ser usados para se obter um resultado mais preciso.
,".........Mas não importa o que você faça, enquanto só puder chegar aos 99%, você nunca terá 100% de precisão."
,......Isso é o que a maioria das pessoas pensam.
,"Porém, há uma maneira.{n}......Uma maneira de conduzir um exame perfeito."
Furudo Erika,"""Matando. .........É uma tarefa simples."""
Ushiromiya Battler,""".........Erikaa...aa......"""
Furudo Erika,"""Sem a autoridade do detetive, eu não consigo dizer se as vítimas estão mortas ou fingindo. Por isso, eu preciso de uma forma de ter certeza. ......E, se possível, seria preferível se eles fossem removidos do tabuleiro, assim eles não poderiam bagunçar tudo mais tarde."""
