Speaker,Brazilian Portuguese (PT)
{f:5:Beatrice},"""Vamos, levantem‐se, crianças. Eu sou a guia do Purgatório. Empunhe as sete estacas, que perdoam os sete pecados capitais."""
,"Guiadas por aquelas palavras mágicas, que soavam como um salmo, sete estacas apareceram.{n}...Elas eram as estacas dos sete demônios simbolizando os pecados capitais de uma pessoa pecadora."
{f:5:Beatrice},"""Beelzebub e Asmodeus. Venham, perdoem os pecados deles. Libertem os espíritos dos pecadores...!"""
Ushiromiya Battler,"""Quê...?!"""
,As estacas de Beelzebub e Asmodeus responderam ao chamado de {f:5:Beatrice}.
,"As duas estacas demoníacas entraram em movimento, como bolas de bilhar atingidas por um taco, e foram sugadas através da fresta da porta."
,"Então veio o som delas rebatendo repetidamente pelas paredes do quarto, fazendo um som como um pica‐pau."
,"E, finalmente pode‐se ouvir um som agradável."
,"......Era um som baixo, satisfatório, como o que se ouve quando alguém está cortando lenha, e o machado desce de modo limpo e fácil através da madeira."
,"Era o som das duas estacas, enterrando‐se profundamente nas testas de Eva e Hideyoshi."
{f:5:Beatrice},"""............Bem no meio delas. Quer ver...?"""
,"Eles tinham definitivamente ouvido dois sons, como a testa de alguém sendo aberta."
,"Não era permitido a Battler ver isso, já que ele estava do outro lado da porta; mas, quanto aos que tinham morrido de novo, nesta segunda vez eles não estavam um centímetro mais distante de onde haviam estado na última vez, com o mesmo spray de sangue de antes."
Ushiromiya Battler,"""V‐............Você deve estar louca... Is‐......Isso é insano......! V‐Você não pode matar pessoas com essa insanidade!!!"""
{f:5:Beatrice},"""Eu certamente posso. ......Eu posso matá‐los dessa forma...! *risos*risos*risos*!"""
,"De repente, eles já não estavam mais no corredor, mas sentados na festa do chá onde haviam começado."
,"......Todos, menos Battler, estavam sentados calmamente, ......mas Kanon estava gemendo, sangue fresco estava escorrendo de sua boca.{n}Que péssimas maneiras para uma festa do chá."
,A estaca de Satan estava enterrada profundamente no peito de Kanon.
Kanon,"""..................u..................gah........."""
Ushiromiya Battler,"""Ka‐......Kanon‐kun......Kanon‐kun!! Merda......merdaaaaaaaaaaaaaaa!!"""
,Battler era o único que estava agitado.
,"George, Jessica, Shannon — todos estavam sentados de forma comportada com a cabeça para baixo, como se fossem estudantes sendo repreendidos pelo seu professor."
{f:5:Beatrice},"""...Kanon, você foi cativado por uma raiva insignificante e tentou perturbar o meu banquete. ......Seu pecado mortal está facilmente sendo cativado pela sua raiva. Limpe‐se, arrependa‐se e comece de novo."""
Kanon,"""......{f:5:at}......{f:5:rice}............sa...ma..............."""
Shannon,"""B‐...{f:5:Beatrice}‐sama... Por favor, perdoe‐o... Eu acho que o Kanon‐kun já se arrependeu o bastante......!"""
{f:5:Beatrice},"""Maravilhoso. Eu sou generosa com aqueles que me respeitam. ......*risos*risos*...!"""
Ushiromiya Battler,"""Para com essa merda!!! Não pense, nem por um segundo, que esse show de teatro miserável vai me convencer da sua triste existência! O inferno que você é uma bruxa com mil anos de idade! Seu truque não tem mil anos, no máximo é uma acumulação de uns cem anos de clichês que o mundo dos mistérios já criou!"""
Ushiromiya Battler,"""Eles não são magia!! De jeito nenhum!! Todos esses truques podem ser explicados com ""truques humanos""!!"""
{f:5:Beatrice},"""*risos*risos*! Você explicaria meus mil anos de bruxa com seus cem anos humanos...? Ótimo, é por isso que gostei de você...!"""
Ushiromiya Maria,"""...............Tolo Battler... Kihhihihihihihihihi{0}hi{0}hi{0}hi{0}hi{0}hi{0}hihihi...!"""
Ushiromiya George,"""......Pare, Battler‐kun... A {f:5:Beatrice}‐sama não é alguém que você possa...ir...contra......"""
Shannon,"""............nn.........u...............u..."""
,"Shannon começou a gemer, segurando suas bochechas.{n}...Talvez ela estivesse com dor de dente."
,Mas não parecia nada com uma dor de dente.{n}......Uma leve vermelhidão se espalhou pela bochecha que Shannon estava segurando.
,Parece que aquela vermelhidão estava causando a Shannon uma dor insuportável...
,"Ele começou a pressionar suas unhas contra sua bochecha, e gotas de suor começaram a aparecer por todo o corpo..."
Ushiromiya George,"""...Shannon...Shannon...!! Aguenta firme...aguenta firme!"""
Ushiromiya Battler,"""O que tá acontecendo?! Merda, que porra é essa coisa vermelha...?!"""
,"Está se expandindo, cobrindo metade do rosto de Shannon..."
,"...Então, o burro estúpido do Battler finalmente percebeu..."
Ushiromiya George,"""P‐Por favor, Battler‐kun...! Por favor, acredite na {f:5:Beatrice}‐sama...! Eu te imploro...!! Aaaaaaah, porque você não acredita, porque você não acredita, aaaaaaaaaah...a magia está, ......a magia está desaparecendo!!!!!!!!"""
,"Pela primeira vez na vida, ......Battler ouviu aquele som, como uma romã sendo esmagada."
,O spray vermelho foi lançado ao rosto de Battler...
,"Que triste — o rosto da Shannon foi partido ao meio, ...e seus horríveis últimos momentos naquele depósito se repetiram de novo."
Ushiromiya George,"""U...uwaaaaaaaaaaaaaaaaaaaaaaaaa, Shannon, Shannon!! Uwaaaaaaaaaaaaaaaaaaa!!!"""
Ushiromiya Battler,"""G...ghhhkkk, merda, merdaaaa! Pare com isso, pare, pare!! Não humilhe os mortos, não humilhe os mortoooooooos!!"""
Ushiromiya George,"""Uuuu......gah.........eeeggh!!"""
," Dessa vez, manchas vermelhas começaram a se espalhar por todo o corpo de George...."
, Como uma bela nuvem desenhada pelo leite quando derramado sobre o chá preto. Elas lentamente se espalharam e se estenderam por todo o corpo dele.
,"......E conforme a cor ficava mais saturada, era como se a dor de George aumentasse cada vez mais."
,"Olhando para essas bizarras manchas, ......Battler estava petrificado, pensando com sua lamentável e desajeitada imaginação...sobre a natureza das estranhas mortes que George e os outros experimentaram..."
,"Pouco depois, ......aquela vermelhidão chegou a Jessica também......"
Ushiromiya Jessica,"""Gah, .........ee.........ack............hh!!"""
Ushiromiya Battler,"""Pa‐Pare pare pare!!! O que o aniki fez, o que a Jessica fez, só PAAAAAARE!!!"""
Ushiromiya Jessica,"""Ba‐......Battler...... ......Nã‐...Não deixe a bruxa...quebrar o seu espírito......! ......Negue‐a, apague‐a... Contanto, ......contanto que exista uma pessoa que a negue, ela é uma ilusão que não pode existir......! Uuuuughhh, gghhh!!"""
Ushiromiya Battler,"""V‐Você está bem, Jessica?! Uwah, a‐aniki?!?!"""
,"George já não tinha mais a forma de uma pessoa. ...Ele parecia uma pilha de restos de carne, depois que a parte boa e deliciosa da carne tinha sido separada para ser cozida."
,...Os únicos traços humanos que haviam restado dessa vez eram de sua mandíbula inferior e sua caixa torácica.
,"E era claro que a Jessica, que estava coberta por uma vermelhidão cada vez mais forte, estava se aproximando do mesmo destino."
Ushiromiya Maria,"""............Uu. ...Battler. ......Rápido, acredite na {f:5:Beatrice}... .........Se você não acreditar, .........a magia de todos.........vai desaparecer..."""
Ushiromiya Battler,"""Ma‐Maria, isso também está sobre todo seu corpo......!!!"""
{f:5:Beatrice},"""Eu vou reviver todos com a minha magia. ......Mas se você não acreditar, a magia não terá seu poder verdadeiro. *risos*risos*risos*! Mas eu tenho certeza de que um homem do seu calibre não seria derrotado com algo assim, certo...?"""
Ushiromiya Jessica,"""Ba‐...Battler......! Nós......não queremos duvidar de nossos amigos... Nós nos recusamos a aceitar a realidade...e cedemos à bruxa......! Mas...Eu sei que você... ......Eu sei que você não......cederá à bruxa......! Geh...ggghh.........gggggghhkkkkkkk!!!"""
Ushiromiya Battler,"""Jessica, JESSICAAAAA, waaaaAAAAAAAaaaAAAahh!!"""
,"Que tristeza — Jessica encontrou o mesmo fim.{n}...Assim como George, ela acabou como as sobras de um açougueiro."
,"Partida ao meio, derretida e misturando tudo, agora você não consegue mais dizer quem era o George e quem era a Jessica."
Ushiromiya Maria,"""...............Battler. Não chore. ...A {f:5:Beatrice} vai reviver os mortos de novo e de novo. Não tem por que ficar triste... ......Por isso, ............mesmo se nós morrermos, nós ainda.........vamos ficar......bem—"""
,"A vermelhidão começou a devorar todo o corpo de Maria... Quando ele viu isso, o tolo Battler gritou intensamente."
Ushiromiya Battler,"""Sua puta, você não vai se safar disso, eu nunca vou te perdoar!! Você se diz ser a porra de bruxa?! Você chama essa merda de magia?! Eu vou negar você até a última fibra do seu ser...!! Eu não me importo com o que vai acontecer, pro inferno que eu vou aceitar você!! Você foi longe demais comigo, sua vadia, você entrou permanentemente na minha lista de filhos da puta de merda!!"""
Ushiromiya Battler,"""Eu vou pegar você por isso, você vai pagar por isso, você vai pagar por essa merda!!!! Você vai se arrepender de fazer Ushiromiya Battler o seu inimigo!! Eu vou negar você não importa o que aconteça!! Mesmo a coisa mais impossível, eu vou explicar tudo como métodos ""humanos""!!! Eu vou apagar cada célula do seu ser desse mundo!!!"""
{f:5:Beatrice},"""Você falou bem, ""Battler""...! Esse é o tipo de coisa que pode acabar com os meus mil anos de tédio!"""
{f:5:Beatrice},"""Vamos, explique. Tente explicar tudo isso com aquilo que você chama de ""truques humanos""! E aprenda o quão inferiores são os humanos!! Vamos ver você tentar usar o que a humanidade desenvolveu em cem anos contra os meus mil anos!! Isso vai obrigá‐lo a apresentar tudo de forma mais agradável...!!"""
{f:5:Beatrice},"""Então me diga, ""Battler""! E quanto à carta da Maria? Como os seis foram mortos? O {i:shutter}? O recibo que serviu de selo? O quarto fechado com a corrente? A morte do Kanon na sala da caldeira? A morte do Genji e dos outros na sala de visitas?! O suicídio da Natsuhi?! O enigma do epitáfio?! A localização do ouro?!"""
{f:5:Beatrice},"""Vamos, ""Battler"", por que não me mostra o poder dos ""humanos""?! Fuhahahahaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahaha!!!"""
Ushiromiya Battler,"""OoooooOOOOOOooooooooooOOOOOOOOohh!!!"""
