Speaker,Brazilian Portuguese (PT)
Ushiromiya Battler,"""O último.........é exibir os assassinatos a alguém. Em outras palavras, fazer com que sintam medo. ...Ao seguir o epitáfio, ela deu a todos um claro aviso prévio de que os assassinatos iriam continuar. Os sobreviventes estavam sob constante medo dos assassinatos, na qual eles tinham certeza que iriam continuar."""
{f:5:Beatrice},"""...................................."""
{f:5:Virgilia},"""Ou seja, ......esta criança performou esses assassinatos de epitáfio para criar um sentimento mortal de terror?"""
Ushiromiya Battler,"""Pelo menos, ...colocando dessa forma, surpreendentemente, tudo faz bastante sentido. ......As grotescas mutilações dos corpos e a forma perturbadora como foram exibidos foram um show para nos amedrontar......"""
{f:5:Virgilia},"""Para amedrontar quem......?"""
Ushiromiya Battler,"""Hã? ......Acabei de dizer, nós. .............................."""
,"Depois de ouvir {f:5:Virgilia} falar isso tão casualmente, ......meus pensamentos enuviaram mais uma vez..."
,"É mesmo suficiente...simplesmente usar uma palavra tão vaga como ""nós""......?"
,Havia muitas pessoas na família Ushiromiya.
,Havia o chefe e aquele que detinham a posição de sucessor...o vovô e o tio Krauss.
,"Meus parentes, que tinham influência no mundo dos negócios."
,"......Em contraste, haviam os primos menores de idade, que costumavam visitar a ilha ao menos uma vez por ano, e os desafortunados serviçais, que acabaram por estarem trabalhando naquele dia."
,"......Mesmo se o culpado odiasse todos nós, ......ele provavelmente não odiava todos de forma igualitária."
,"Em outras palavras, ele poderia ter deixado claro quais entre nós ele particularmente queria se vingar e amedrontar."
,Se compararmos isso com uma criança comendo sua sobremesa......
,Não seria o morango em cima do bolo a parte que você deveria comer por último?
,"Ninguém te diz que você não pode comer primeiro, mas nossa mentalidade nos leva a deixar para o final."
Ushiromiya Battler,""".........Nesse caso, ...o culpado queria deixar por último a pessoa que ele mais odiava. ......Sim, é bem parecido com uma fala do meu personagem favorito de uma história que eu adoro. Algo sobre começar matando as pessoas próximas a alguém, fazendo com que esse alguém se sinta triste, e então matando esse alguém por último, ser a pior forma de se matar uma pessoa."""
{f:5:Virgilia},"""Ora, esta deve ser uma história bem assustadora. Melhor bater na madeira......"""
Ushiromiya Battler,"""......Nesse caso, você poderia argumentar que a pessoa que sobreviveu até o fim era aquela que a Beato mais odiava. ......Mas a ordem em que as pessoas foram mortas mudava completamente toda vez. ......Quero dizer, no fim todo mundo morria, mas se for ver quem sempre ficava vivo até o último crepúsculo, nós temos........................ ..........................."""
{f:5:Beatrice},"""...................................."""
,......Só eu.
{f:5:Virgilia},""".........Deixe‐me usar o vermelho antes. {p:1:Battler‐kun, você não é o culpado}. {p:1:Você não matou ninguém}. {p:1:Isto vale para todos os jogos}."""
Ushiromiya Battler,"""Nesse caso.........isso só deixa ainda mais certo que é sobre mim. ...Significa que o único motivo pelo qual ela conduziu os assassinatos de epitáfio...foi para mostrar eles para mim."""
,A Beato sempre fez parecer que ela estava escolhendo as próximas vítimas de acordo com a roleta.
,"Mas eu sou uma exceção — a única exceção. ......Embora me matasse no final, ela sempre me deixava vivo até o último instante."
,"Em todos esses jogos que supostamente eram aleatórios, sempre havia algo que se mantinha constantemente imutável......"
Ushiromiya Battler,"""Ela queria.........se vingar? De mim? Então ela estava performando os assassinatos de epitáfio para me deixar com medo...?"""
{f:5:Virgilia},"""Errado. ......{p:1:O objetivo dela não era fazer com que ninguém sentisse medo}. {p:1:Tampouco era se vingar de alguém}."""
Ushiromiya Battler,"""Nesse caso! Significa que os assassinatos de epitáfio realmente não significavam nada para ela. O enigma do epitáfio é inexpressivo, bem como os assassinatos de epitáfio. X=Y=0! Mesmo assim, ela claramente estava tentando exibir essa inexpressividade para mim!"""
Ushiromiya Battler,"""O que ela poderia querer de mim...que teria o peso de algo inexpressivo?! ......Eu não consigo entender!! Quanto mais penso sobre isso, menos entendo o que ela estava pensando!"""
{f:5:Beatrice},"""...................................."""
,"{f:5:Beatrice}, a caprichosa bruxa que comete um inexpressivo assassinato em série sem valor."
,"Até mesmo o enigma do epitáfio, que ela transformou em uma condição de suspender os assassinatos, é inexpressivo e infrutífero."
,E......ela estava impelindo essa coisa inexpressiva e infrutífera na minha cara.
,"......O que é......que você queria de mim...?{n}......Ou talvez, o que você queria transmitir para mim......?"
,Minha ideia de que a Beato estava se vingando de mim...já foi refutada em vermelho pela {f:5:Virgilia}.
,Tanto X quanto Y...{n}Tanto os assassinatos de epitáfio quanto o enigma do epitáfio...não significavam nada para a Beato.
,X=Y=0.
,"Porém, como ela está impelindo isso na minha cara, ...tem que ter......algum significado."
,"Ela nos apresentou uma balança de dois pratos que representava ""se não resolverem o epitáfio, irei conduzir os assassinatos de epitáfio""."
,Nem os assassinatos de epitáfio e nem o enigma do epitáfio tinham qualquer significado.
,"Porém, passou a ter um significado quando ela colocou as duas partes na balança e impeliu diante de nós.........não, diante de mim."
,"......Em outras palavras, seria algo assim:"
,X=0.{n}Y=0.{n}X+Y>0.
,"Uma balança inexpressiva, sem peso em nenhum dos lados.{n}Porém, ela própria tinha um peso...e apresentava um significado."
Ushiromiya Battler,"""......Como se fosse......uma brincadeira. Como crianças brincado de pedra, papel e tesoura."""
,Esse é o método mais imediato de determinar um vencedor e um perdedor de forma aleatória.
,"Você normalmente aposta algum tipo de privilégio no resultado, ......mas as crianças costumam brincar por brincar, sem apostar nada de especial."
,"A não ser que aposte algo, nada mais além de um sentimento de alegria ou desapontamento virá de uma vitória ou derrota."
,"Ou seja, os dois lados da balança, a vitória e a derrota, ambos não possuem valor."
,"Porém, o simples ato de ver no que vai dar...é a razão pela qual as crianças brincam."
,"No fim, as crianças estão aproveitando a comunicação que envolve o jogo, ......e não estão realmente interessadas no valor da vitória ou da derrota."
,Elas não estão preocupadas com quem ganha ou quem perde......
Ushiromiya Battler,"""O que significa que não importava para a Beato......se os assassinatos de epitáfio seriam bem‐sucedidos ou não. ......É quase como se ela simplesmente estivesse se divertindo com os acontecimentos."""
{f:5:Virgilia},"""........................"""
Ushiromiya Battler,"""......No passado, ...eu teria amaldiçoado ela, decidido que ela era uma bruxa sem coração que ficava matando pessoas sem motivo algum. ......Mas agora, eu já não consigo mais acreditar que isso seja verdade."""
{f:5:Virgilia},""".........Obrigada. Neste caso, irei conceder mais um vermelho a você. ...{p:1:Beato nunca cometeu um assassinato por puro prazer}."""
,"Ela não os fez por prazer, e nem fez porque desejava que alguém sentisse medo."
,"Ela não tinha nada a ganhar com os assassinatos de epitáfio, tampouco se importava se iriam ser bem‐sucedidos ou falhariam."
,É quase como...uma brincadeira aleatória de criança......
Ushiromiya Battler,"""Não. ......Tem que ter algum significado. Para ela."""
{f:5:Virgilia},""".........E qual seria...esse significado...?"""
Ushiromiya Battler,"""Eu não sei. Mesmo com ambos os lados da balança não tendo peso algum, ......aos olhos dela, essa escala possui algum valor."""
,......É claro que não é inexpressivo. Definitivamente tem algum significado.
,"Nos jogos anteriores, ela me incitou a lembrar do meu pecado de seis anos atrás."
,"......Será que isso também era ""inexpressivo""?"
,Não. Não tem como isso ser verdade.
,Ainda me lembro claramente do seu olhar sério naquele momento.
,"Infelizmente, eu não fazia ideia do que ela estava falando.{n}......E ela ficou devastada."
,Isso mesmo.
,"Naquela hora, eu tenho certeza que ela chegou a dizer que os crimes não teriam ocorrido se eu não tivesse vindo."
Ushiromiya Battler,"""Existe um significado. .........Um significado para ela. E ela queria que eu o fornecesse."""
{f:5:Beatrice},""".........................................."""
,"Eu ri gentilmente e, delicadamente, toquei na cabeça da Beato, ......fazendo carinho nela."
Ushiromiya Battler,"""......Da próxima vez que quiser enviar uma carta de amor, eu sugiro que só escreva ""Eu te amo"". ...Ninguém nunca vai entender se deixar tudo muito aleatório e confuso."""
{f:5:Virgilia},""".........*risos*."""
Ushiromiya Battler,"""Eu ainda não faço ideia do que ela estava pensando. ......Mesmo assim, eu não irei parar de pensar. ...Eu só estou começando a virar o tabuleiro. ......Eu jamais desistirei......desta jornada através dos seus pensamentos."""
