Speaker,Brazilian Portuguese (PT)
Ushiromiya Jessica,"""O quarto VIP tá fechado agora, né? Cadê a chave?"""
Gohda Toshiro,"""A chave está......na caixa das chaves...?"""
Shannon,"""E‐Eu acho que o Genji‐sama a mantém consigo em seu próprio molho."""
Ushiromiya Jessica,"""A chave mestra pode abrir, né? Me empresta a de vocês."""
Shannon,"""E‐Eu não posso fazer isso...!"""
Gohda Toshiro,"""Ojou‐sama, você não deve se aproximar de lugares malfadados sem um motivo..."""
Ushiromiya Jessica,"""Pode parar, não chame a minha casa de malfadada. Seja como for, eu já me decidi. Se não podem me dar as chaves de vocês, ainda tem a chave para o quarto VIP, certo? Me emprestem ela."""
Shannon,"""............O‐Ojou‐sama......"""
,"Para Jessica, foi a expressão dos dois que fez com que parecesse ainda mais malfadado do que qualquer outra coisa."
,"Não era a bruxa ou o quarto VIP que pareciam agourentos para Jessica. Eram {i:eles}, Maria e todos os outros que acreditavam na bruxa."
,"No fim, Jessica os forçou a concordar e os fez irem buscar a chave do quarto VIP para ela..."
Willard H. Wright,"""Um clássico teste de coragem, para ver se {f:5:Beatrice} vai mesmo aparecer ou não no quarto VIP."""
Ushiromiya Jessica,"""Bem isso mesmo. ......Ainda assim, eu me pergunto por que de eu ter sido teimosa com isso. Deve ter sido por causa da minha briga com aquela guriazinha."""
,"......É claro, o clima acabou ficou horrível naquela noite específica."
,"Honestamente, eu me arrependi levemente por ter me metido em algo tão sem sentido."
,"Mas eu já tinha dito aquilo, e até peguei a chave com eles."
,"Eu não podia simplesmente chegar na Shannon no dia seguinte, deixar ela perguntar como foi, e ter que responder ""bem, eu fiquei com medo e desisti, tehehe......"" Isso seria patético."
,"Normalmente, eu vou dormir bem antes das duas da manhã."
,"Se minha mãe descobrisse que eu estava vagando de madrugada pelos corredores, ela certamente iria gritar comigo."
,"Por isso, eu esperei no meu quarto, encarando os ponteiros do meu relógio conforme eles se aproximavam das duas horas da manhã."
,"Do lado de fora, a chuva estava terrível e o vento muito forte.{n}As árvores balançando e farfalhando eram especialmente assustadoras."
,"Eu tinha reclamado com a Shannon e o Gohda por ficarem inventando histórias de fantasmas sobre a minha casa, ......mas também comecei a sentir como se eles tivessem um pouco de razão sobre isso."
,......A mansão dos Ushiromiya é imensa.
,"Sinceramente, eu não consigo imaginar a mansão toda como sendo a minha própria casa."
,"Como minha mãe diz, os corredores da mansão dos Ushiromiya devem ser tratados como vias públicas."
,"Ou seja, meu quarto é parte da minha casa, ......mas os corredores e quartos que eu não costumo entrar são ""exteriores""."
,"Por isso, enquanto parte de mim sentia que a história de fantasma sobre o quarto VIP era ridícula, ......a outra parte estava com tanto medo que continuava tentando se convencer que a primeira parte de mim estava certa."
,Dez pras duas.
,"Se eu quero passar a chegada das {nobr:2 a.m.} dentro do quarto VIP, eu precisaria ir logo antes que fosse tarde."
Ushiromiya Jessica,"""......Acho que tá na hora. ......Foi mal, mas eu não desisto tão fácil."""
,Nada vai acontecer. Eu sei disso.{n}Serão só alguns minutos perdidos por algo estúpido.
,Eu toquei a maçaneta da porta do meu quarto......e fiquei assustada em como ela estava fria.
,"Contanto que eu ficasse no quarto, eu poderia rir o quanto quisesse."
,"Afinal, era o {i:meu} quarto."
,Mas não seria assim no corredor. ......É fora...do meu território.
,"A maçaneta, a barreira entre ambos os lados, estava fria como gelo..."
,......Idiota... Do que eu estou com tanto medo?
,"Eu não vou levar a sério a Shannon e o Gohda‐san, ...muito menos as fofocas da Kumasawa‐san, vou...?"
,Eu vou provar! Vou provar que não tem nada de estranho no quarto VIP...!!
,O corredor estava mal‐iluminado.
,"Os corredores eram bem claros antes dos ""apagões""."
,"Mas para evitar desperdício de energia ou algo do tipo, nós mantínhamos as luzes no mínimo durante a noite."
,"Por isso, mesmo dentro do meu próprio quarto, ......ficava bem óbvio que estávamos no meio da noite."
,"......Se a minha mãe descobrisse que eu estava perambulando aquela hora para fazer o teste de coragem do quarto VIP, o qual eu não deveria ir, eu ficaria cheia de problemas."
,"Para ter certeza que ela não descobriria, eu tentei ocultar minha respiração e os meus passos.{n}......Assim, o silêncio ficava parecendo incrivelmente alto."
,"Mesmo estando tão quieto, ......o sinistro som do vento era alto aos meus ouvidos."
,O som dos galhos farfalhando. O som de algum pilar dessa casa velha estalando.
,Qual era o som daquilo parecido com um bico batendo no vidro?
,"Embora estivesse tão quieto, ......todos esses pequenos sons suspeitos pareciam desagradavelmente altos."
,"Merda, eu sou muito idiota. Por que eu vim sem trazer uma lanterna?"
,"Uma lanterna para usar dentro da minha própria casa?{n}......Hah, isso seria ainda mais idiota..."
,"Eu resmunguei isso para mim mesma, esperando que isso pudesse abafar o som do vento, ao menos minimamente..."
,".........Então, ......eu a vi. A porta do quarto VIP."
,......O quarto VIP supostamente ficava reservado para convidados importantes.
,"Mas, até onde eu sei, ele nunca foi usado."
,Nenhum dos convidados que vinha à mansão......jamais teve o direito de usar aquele quarto.
,"Embora eu tivesse ficado apertando a chave o tempo todo, eu não senti calor algum. O gélido metal me atormentou impiedosamente."
,"Talvez fosse um aviso. ......“Se voltar para o seu confortável quarto e se esconder na sua cama, a noite passará como qualquer outra...”"
Ushiromiya Jessica,"""......Até parece que vou fazer isso. Eu não posso desistir depois de vir até aqui."""
,"A chave estava congelando na minha mão, me incitando a dar meia‐volta.{n}......Mas a fechadura não fez nenhuma tentativa de me impedir."
,"E tudo que resta.........é girar a maçaneta, abrir a porta, ......e eu estarei dentro do quarto VIP."
,......Não é como se eu {i:nunca} tivesse entrado no quarto VIP.
,"Muito tempo atrás, eu costumava brincar de esconde‐esconde ou sair fazendo explorações, esse quarto, que eu raramente entrava, parecia muito diferente e empolgante."
,"Mas eu tive problemas fazendo isso, e foi dito que esse quarto era importante, por isso ninguém deveria entrar sem um motivo. No fim, fizeram até uma regra sobre trancar quartos vagos, e eu não pude mais entrar."
,"......Por isso, ...acho que já faz muitos anos desde a última vez que entrei no quarto VIP. Na verdade, ......pode ser que faça mais de uma década."
,O interior do quarto provavelmente deve estar diferente daquilo que eu me lembro.
,"......Pensando nisso, mesmo agora, eu sinto que tem algo inquietante sobre esse quarto..."
,"Lentamente, eu empurrei a porta."
,"Ela era leve, ......e mesmo depois que eu a larguei, ela continuou se abrindo como se estivesse acenando para que eu entrasse..."
,Além dela......estava uma escuridão tão densa quanto tinta...
,A tênue luz que adentrava do corredor parecia muito brilhante em contraste.
,"......Engolindo profundamente, ......eu enfiei minha cabeça para dentro, tateando atrás do interruptor próximo à porta."
,Essa foi uma forma nada natural e horrível de descrever isso.{n}......Tudo o que eu realmente tinha que fazer era dar um passo para dentro e procurar pelo interruptor.
,"Por não querer dar esse único passo para dentro do quarto, ......eu timidamente enfiei meu braço na escuridão e fui tateando a parede..."
Ushiromiya Jessica,"""............Achei..."""
,Click.
,"O interruptor, que raramente era usado, parecia duro e sem vida."
,"Mas, uma vez que as luzes ligassem, a escuridão desapareceria na mesma hora."
,"E lá estava, ......exatamente como era, ......como se nada tivesse acontecido nos último anos, ...estava o quarto VIP."
,"......As cortinas e a cama estavam levemente diferentes, e talvez as cadeiras também tenham mudado."
,"Mesmo assim, .........se eu tivesse que colocar em palavras, seria a sua atmosfera.{n}......A dura sensação sem vida do quarto não tinha mudado."
,"Se eu ficar parada aqui, alguém pode acabar me encontrado. ......Eu preferia que a minha mãe não me encontrasse assim."
,"Eu me preparei, ......e, embora eu não tenha sido capaz de entrar no quarto com as luzes apagadas, .........eu finalmente entrei."
,"Assim que fechei a porta, eu senti uma sensação opressiva e sufocante."
,"Certo, ......eu me fechei dentro do quarto VIP. Apareça, {f:5:Beatrice}."
Ushiromiya Jessica,"""......Que horas são agora...?"""
,"Eu procurei pelo quarto, mas não consegui encontrar um relógio."
,Não tenho o hábito de ficar usando relógio quando estou em casa. ......Droga. Agora não sei que horas são.
,"Bem, eu sei que devem ter passado, no máximo, alguns minutos."
,"Eu tentei superar meu desejo de ""ir buscar um relógio"" como desculpa para fugir de lá..."
,"......Apesar disso, só ficar parada seria chato."
,"Quando eu olhei ao redor, procurando por onde sentar, ......eu me deparei com algo estranho."
Ushiromiya Jessica,"""............O que é isso?"""
,Estava colocada sobre uma mesa de centro ao lado da cama.
,"......Se este quarto fosse usado com frequência por alguém, eu teria pensado que era apenas algum de seus pertences pessoais."
,"Mas não tinha ninguém vivendo naquele quarto.{n}Por isso, ......era impossível que aquilo pertencesse ao dono do quarto."
Ushiromiya Jessica,"""......Isso é algum tipo de oferenda? ......Que sinistro..."""
,Parecia como uma oferenda.
,"Uma pequena boneca de porcelana, sentada na mesa de centro."
,O cabelo dela...era dourado. ......Estava vestindo um vestido preto.
,"Quem foi que encontrou essa boneca, e onde?"
,Não havia dúvida de que alguém tinha colocada a boneca para simbolizar a {f:5:Beatrice}.
,Isso significa...que essa boneca supostamente representa a dona do quarto ou algo parecido...?
,"E, como se fosse uma oferenda à dona, ......havia um pequeno prato servido com vários cookies e bombons."
,Estava tudo muito organizado e não tinha poeira acumulada na boneca.
,"......Em outras palavras, tanto a boneca quanto a oferenda faziam parte da rotina de serviço dos serviçais, sendo mantidos em boas condições, junto com o restante do quarto."
,"Rotina de serviços? ......Não, era mais do que isso."
,"Parecia mais como uma oferenda...não, tipo uma adoração, uma reza dizendo ""por favor, não nos amaldiçoe""..."
,"......Por isso, embora a boneca já fosse sinistra o bastante, ......psicologicamente falando, era ainda mais enervante pensar sobre como ela era mantida em segurança e adorada em um lugar como aquele."
Ushiromiya Jessica,"""Que estúpido. ......Por acaso eu deveria juntar as mãos e dizer ""por favor, não me amaldiçoe""?"""
,Jessica se forçou a desviar seu olhar daquela boneca bizarra.
,"......Ela não conseguia se sentar em uma cama que não a pertencia.{n}Mais uma vez, ela também não se sentia bem em sentar‐se em uma cadeira."
,Ela perdeu toda e qualquer vontade de se sentar em qualquer parte do quarto.
,"Vagando sem rumo, ......eu espiei pela janela, através de uma fresta na cortina e encarei a escura noite chuvosa."
,......Que merda eu tô fazendo?
,Passeando pelo quarto VIP a essa hora da noite só porque aquela briga com a Maria ainda está me incomodando... ......Isso é estúpido demais... Estou desapontada comigo mesmo.
," {f:5:Beatrice}, é...?"
,Quando foi que aquela bruxa estranha começou a viver nesta mansão...?
,......O vovô sempre fica gritando sobre a {f:5:Beatrice}.
,"Como parece ser o nome da sua falecida amante, as pessoas começaram a falar que o fantasma dela assombrava a mansão."
,"Tem uma história de terror para crianças que fala sobre a bruxa da floresta, a qual também pode ser uma história de fantasma feita pelos adultos para impedir as crianças de irem até ela."
,O retrato que o vovô pendurou em abril foi uma grande surpresa.
,"E também tem aquele epitáfio estranho. ......As palavras sinistras descritas nele, que parecem mais uma espécie de ritual com sacrifícios humanos, fez com que o nome da {f:5:Beatrice} se tornasse enervante."
,"Em determinado momento, essas histórias se matizaram e agora dizem que a bruxa {f:5:Beatrice} existe."
,......Eu não acredito na {f:5:Beatrice}...porque sei que ela é apenas uma pessoa fictícia criada a partir da fusão de algumas histórias de terror.
,"A ""Beatrice"", amante do vovô, provavelmente existiu."
,Mas ela não é uma bruxa.
,"A história da bruxa da floresta foi criada por adultos para prevenir que seus filhos se perdessem no bosque. Mas essa é uma história inventada, não é realidade."
,"Na verdade, eu já ouvi que uma vez as crianças foram advertidas sobre lobos que viviam na floresta. Pelo que parece, as crianças perceberam que não existiam lobos na ilha, e então mudaram para uma bruxa."
,"Quando o retrato foi dependurado, ......a personagem ainda vaga, recebeu uma face repentinamente, e as pessoas começaram a agir como se ela já estivesse ali há muito tempo."
,"......Isso mesmo, é tudo uma história de fantasmas inventada por alguém, pura ficção."
,"E a Maria chama a {f:5:Beatrice} de melhor amiga, e os serviçais adoram ela como um santuário caseiro suspenso."
,"Eu simplesmente não entendo, e isso é repugnante......"
Ushiromiya Jessica,""".........! ..........................."""
,O repentino som do telefone me assustou de tal maneira que pensei que o meu coração fosse explodir.
,"Havia um telefone no criado mudo, no lado oposto de onde estava a boneca, e estava fazendo muito barulho."
,Mas eu só fui surpreendida pelo primeiro toque.
,"Quando tocou a terceira vez, eu recuperei minha calma para resmungar sobre aquela pegadinha, feita por alguém que estava tentando me assustar."
,"......Se eu me apressasse para atender, eu provavelmente ouviria alguém rindo de mim, dizendo ""tá com medo?"""
,"Eu cheguei a pensar em ignorar, .........mas ficou tocando sem parar."
,"Era um som muito alto para se deixar tocando a essa hora da madrugada. Se a mãe ouvisse isso do quarto dela, eu estaria ferrada."
Ushiromiya Jessica,"""......Certo, certo, entendi, já entendi. Talvez eu deva mandar um ""puxa, me assustou, hein"" ou algo parecido..."""
,Eu decidi atender o telefone.
,"Só vou dizer ""isso me surpreendeu, wahahaha"", e talvez seguir com ""parece que a {f:5:Beatrice} não apareceu mesmo""."
,"Afinal, nesse sentido, a vitória é minha."
Ushiromiya Jessica,""".........Alô?"""
Ushiromiya Maria,"‘Uu! Oi, {f:5:Beatrice}...!’"
Ushiromiya Jessica,"""Quê? M‐......Maria...?!"""
,Eu não entendi.
,Você ouviu mal...? Por que a Maria estaria ligando...?!
Ushiromiya Jessica,"""A‐Alô...?!"""
Ushiromiya Maria,"‘Obrigada por me ensinar aquela música divertida da última vez. Em troca, a Maria vai cantar uma música pra você, {f:5:Beatrice}. Acabei de aprender essa! Uu!’"
,"A voz, a entonação, a forma de falar — tudo claramente pertencia à Maria.{n}Mas......do que ela está falando...?"
,"A Maria continuou falando alegremente enquanto eu estava parada, de boca aberta e sem conseguir interromper."
,"Eventualmente, a Maria começou a cantar uma música antiga, era uma música infantil que até eu conhecia."
,Eu não...entendo.
Ushiromiya Jessica,"""......Maria? Alô...? Espera aí, para de cantar...! Que que tá acontecendo? Não estou entendendo nada...! Oi?! Ah—"""
,"A voz, as luzes — tudo desapareceu.{n}Naquele quarto escuro, eu não conseguia ver nada, sequer dizer o que estava acontecendo.{n}Eu não estou entendendo, o que tá acontecendo?!"
Ushiromiya Jessica,"""Que............porra............foi essa......?"""
,Será que ficar na escuridão deixa os humanos mais ignorantes...?
,"Eu sei que ficou escuro, ......mas eu realmente não faço a menor ideia do que acabou de acontecer."
,......O que foi esse barulho de agora a pouco? E‐Eu não sei... Não consigo explicar.
,"Foi um som alto, como se alguém estivesse saindo debaixo da cama."
,"Eu não diria imprudente como ""eu senti ter ouvido"" alguma coisa. Eu não diria algo tão vago como ""eu senti uma presença"". Eu definitivamente ouvi, bem perto de mim, claramente."
,"Mas nada tinha mudado na cama.{n}Pra começar, não tinha ninguém dormindo lá, e os lençóis estavam perfeitamente arrumados."
,"Alguém rastejou debaixo da cama, .........e riu com uma voz sinistra antes de deixar o quarto...... ............Foi......tipo isso o que eu senti."
,"Tipo isso? Eu estou aqui, a cama está ali."
,"Não estou apenas no mesmo quarto, estou bem do lado. ......Então, por que eu estão tão insegura sobre o que acabou de acontecer?!"
,"Eu agarrei o telefone, que tinha ficado em completo silêncio, .........e esperei sozinha, incapaz de me mover, dentro de um quarto silencioso, exatamente igual ao que eu havia entrado..."
,............Hã? ............Quê............?
,"Se nada mudou desde o início, ......eu poderia só fingir que o último minuto não existiu."
,"Mas, ......se alguma coisa mudou, ......essa seria uma prova de que algo realmente aconteceu..."
Ushiromiya Jessica,"""......Que porra? ......Pra onde.........foi......?"""
,"Será que caiu no chão...? Não, não está aqui. ......Não importa pra onde eu olhe, não importa qual ângulo, ......não está aqui."
,"Embora o prato de oferenda com os biscoitos e bombons ainda esteja aqui, .........a coisa para quem ele estava sendo oferecido, a boneca, desapareceu."
Ushiromiya Jessica,"""......Sem chance.................."""
,"Então, ......o que aconteceu......?"
,Quer dizer que a boneca da {f:5:Beatrice}‐sama teria gargalhado e deixado quarto...?
,"Não, o som de algo se arrastando foi muito mais alto do que uma boneca poderia fazer."
,"Foi um som meio ruidoso, como uma criança brincando com um lençol e usando como capa."
,"Então, o que foi......?"
,Quer dizer que a boneca da {f:5:Beatrice}‐sama...supostamente assumiu a forma humana.........e saiu gargalhando pelo quarto...?
Ushiromiya Jessica,"""Sem......chance....................."""
,"Depois daquilo, não aconteceu mais nada.{n}Só a boneca desapareceu, .........e nada mais."
,"Em um quarto VIP que permaneceu completamente intocado e tudo o que o preenchia era o som do vento e da chuva, ......eu permaneci ali, atordoada demais para me mover......"
Willard H. Wright,"""Você chegou a encontrar a boneca depois?"""
Ushiromiya Jessica,"""......Eu procurei em tudo que foi lugar, até debaixo da cama. Eu literalmente rastejei procurando por ela. ......Mas não consegui encontrar."""
Willard H. Wright,"""Então o que foi que aconteceu naquele quarto?"""
Ushiromiya Jessica,"""Eu não acho que tenha realmente sido a ""maldição da {f:5:Beatrice}‐sama"". ......Pode ter sido uma brincadeira de algum dos serviçais."""
Willard H. Wright,"""Brincadeira?"""
Ushiromiya Jessica,"""Talvez tenham se preparado e gravado a voz da maria em uma fita cassete ou algo assim. Então ligaram exatamente às 2 h e apertaram o play. Eles poderiam ter desligado o disjuntor ou algo assim para cortar a luz."""
Ushiromiya Jessica,"""......Então, alguém que já estava escondido no quarto VIP pode ter feito a risada sinistra, pego a boneca e ido embora. .........Se foi assim que aconteceu, então tudo se encaixa."""
Willard H. Wright,"""Não parece que você está mesmo convencida de que aconteceu dessa forma."""
Ushiromiya Jessica,"""E você pode me culpar por isso? ......Afinal, foi elaborado demais para uma brincadeira para meter medo."""
,Eles fizeram a Maria cantar com antecedência e gravaram.
,"E então, alguém ligou para o quarto VIP e reproduziu a gravação."
,"Assim, alguém esperou pela hora exata e desligou o disjuntor do quarto VIP."
,"Para desligar as luzes do quarto VIP, você precisa descer até o porão. ......Tem uma caixa de luz na sala da caldeira."
,"Não tem nenhum telefone lá, então seria necessária que outra pessoa tocasse a gravação da Maria."
,E ainda precisaria de outra pessoa escondida no quarto VIP para gargalhar antes de ir embora.
,E......por quanto tempo essa última pessoa ficou escondida dentro do quarto VIP antes de tudo acontecer...?
,"Quanto tempo ela teve que ficar escondida na escuridão do quarto VIP — debaixo da cama, por exemplo — só esperando para assustar Jessica, que poderia acabar nem indo até lá...?"
Ushiromiya Jessica,"""......Não tem como isso ter sido a maldição da bruxa. ......Mesmo assim. Imaginar que tantas pessoas planejariam tudo isso nos mínimos detalhes...e esperaram por várias horas na escuridão só para me assustar...? Pra mim, isso é ainda mais sinistro......"""
Willard H. Wright,"""Concordo. Eu preferia bem mais a maldição. ......Você perguntou aos serviçais sobre isso depois?"""
Ushiromiya Jessica,"""Pra quê? Eles iam se fazer de idiota mesmo. ......E precisaria ter ao menos três deles... Naquele dia, só o Genji‐san, o Gohda‐san, a Kumasawa‐san e a Shannon ficaram durante a noite. Então três desses quatro ajudaram naquela brincadeira sinistra? Isso não faz sentido...! É por isso......que eu não pude perguntar."""
Willard H. Wright,""".............................."""
,"Realmente, foi uma experiência bem estranha para ela, mas não é algo completamente impossível de ser feito por humanos."
,"......Mesmo assim, deve ser muito mais enervante imaginar um grande número de pessoas planejando cuidadosamente só para assustar Jessica."
,......Não é surpresa que ela tenha achado isso mais assustador que a maldição da {f:5:Beatrice}.
Willard H. Wright,"""Você ainda acredita que os serviçais fizeram essa pegadinha com você?"""
Ushiromiya Jessica,""".........Não. Eu provavelmente......só me assustei e confundi aquilo que vi e ouvi. A boneca deve ter caído em algum lugar, e eu simplesmente tive dificuldades para encontrar."""
Willard H. Wright,"""Está dizendo que você imaginou tudo...?"""
Ushiromiya Jessica,"""Além do desaparecimento da boneca, não tem nenhuma outra prova de que algo tenha mudado. ......Mais tarde, eu falei com a Maria e ela disse que não sabia nada sobre aquela música ou a ligação. É claro, eu não sei dizer se ela estava mentindo ou não. ......Seja como for, aquilo que aconteceu naquela noite......foi apenas algo que eu pensei ter acontecido......e não tem nenhuma prova nem nada do tipo."""
Willard H. Wright,"""Que irônico. Mesmo que você tenha encontrado {f:5:Beatrice} pessoalmente, você não foi capaz de prová‐la."""
Ushiromiya Jessica,"""Por um tempo, eu fiquei bem agitada por causa disso, ......mas com o passar do tempo, eu comecei a pensar que um raio ou algo assim teria feito a luz cair por um segundo e acabou me assustando, ......e talvez uma das árvores do jardim tenha caído e feito um som crepitante, o qual eu acabei confundido com alguém rastejando pra fora da cama só porque estava com medo."""
Willard H. Wright,"""E a risada?"""
Ushiromiya Jessica,"""Talvez algum pássaro estranho. ......Tanto faz, eu devo ter ouvido outra coisa e confundido..."""
Ushiromiya Jessica,""".........Eu agi com firmeza mas, no fim, eu fui tão covarde que nem dá pra acreditar. ...Por isso que acabei deixando a minha imaginação correr solta. ......Eu decidi pensar dessa maneira......e continuei firme, repetindo para mim mesma para me ajudar a esquecer o que aconteceu naquela noite."""
Willard H. Wright,"""Então tudo permaneceu na escuridão...?"""
Ushiromiya Jessica,""".........As pessoas são muito boas em esquecer as coisas quando querem. ......Desde aquela noite, eu me sinto desconfortável toda vez que escuto o nome ""{f:5:Beatrice}"". Mas me esforço para não deixar isso aparente."""
Willard H. Wright,"""...................................."""
Ushiromiya Jessica,"""............É isso. Não tenho como te dizer mais do que isso."""
Ushiromiya Jessica,"""É realmente vergonhoso, então não conte para ninguém. .........Não quero que saibam como eu fui medrosa."""
Willard H. Wright,"""Tudo bem. ......Tenho uma última pergunta."""
Ushiromiya Jessica,"""Sobre o quarto VIP?"""
Willard H. Wright,"""Não. Sobre a sala de jantar."""
Ushiromiya Jessica,"""A sala de jantar?"""
Willard H. Wright,"""No dia da conferência familiar, pouco antes da sua história de fantasma, todos os parentes estavam reunidos na sala, certo?"""
Ushiromiya Jessica,"""Isso aí. Exceto o Battler, que não voltou para a família ainda. Todos estavam lá. ......Todos exceto o vovô, é claro."""
Willard H. Wright,"""E a Ange não estava por causa da dor de barriga. ......O assento dela é ao seu lado, não é?"""
Ushiromiya Jessica,"""Sim."""
Willard H. Wright,"""O assento à sua direita?"""
Ushiromiya Jessica,"""Sim, à minha direita. Por que isso importa? ...............? ......Hm? Espera... ......Isso é estranho, por quê......?"""
Willard H. Wright,"""Já chega. ......Nem pense muito. Só vai ficar com dor de cabeça."""
Ushiromiya Lion,"""O que foi, Jessica? Por que parece confusa...?"""
Ushiromiya Jessica,"""......Bem, hmm.........direita......esquerda... .........???"""
Ushiromiya Lion,"""Hahah, você é tão estranha. Como está indo, Will? O George nii‐san e a Jessica contaram algo útil?"""
Willard H. Wright,"""Um pouco. A história de fantasma sobre {f:5:Beatrice} foi bem divertida."""
Ushiromiya Lion,"""História de fantasma? Do que está falando?"""
Willard H. Wright,"""Aquela sobre o fantasma de {f:5:Beatrice} aparecer no quarto VIP às duas da manhã. É uma história bem assustadora."""
Ushiromiya Lion,"""Primeira vez que ouço falar. ......Eu não sei quem inventou isso, mas é muito rude ficar inventando histórias de fantasmas sobre a mulher na qual nosso patriarca detém de uma dívida."""
Willard H. Wright,"""Uma resposta modelo. ........................"""
Ushiromiya Lion,""".........? Quê?"""
Willard H. Wright,"""Lion, você sabe sobre o epitáfio?"""
Ushiromiya Lion,"""Epitáfio? Que epitáfio?"""
Willard H. Wright,"""O epitáfio do retrato de {f:5:Beatrice}."""
Ushiromiya Lion,""".........Eu sinto muito, mas não faço ideia do que está falando."""
Willard H. Wright,"""‘O rio dos ayus passa pela minha amada cidade passada.’"""
Ushiromiya Lion,""".........Do que...está falando?"""
Willard H. Wright,"""Então, no seu mundo, ......não, neste mundo, o retrato existe, mas não o epitáfio?"""
Ushiromiya Lion,"""É claro, eu conheço o grande retrato da Beatrice que fica pendurado no hall. ......Mas nunca ouvi sobre esse epitáfio. Do que se trata?"""
Willard H. Wright,"""........................ ......Essa é uma diferença bem interessante. .........Você viveu a vida toda em Rokkenjima, né?"""
Ushiromiya Lion,"""É claro. Aonde quer chegar?"""
Willard H. Wright,"""Quando era criança, foi dito que não era para ir para floresta, né?"""
Ushiromiya Lion,"""Sim. Diziam para ficar longe porque podia ser perigoso se eu acabasse me perdendo."""
Willard H. Wright,"""Porque uma bruxa vive na floresta."""
Ushiromiya Lion,"""Bruxa? Que bruxa?"""
Willard H. Wright,"""A Bruxa Dourada, governante noturna de Rokkenjima. {f:5:Beatrice}."""
Ushiromiya Lion,"""......A Beatrice é uma mulher a quem o vovô possui uma grande dívida.{n}Não acha que é um pouco rude tratá‐la como se fosse uma bruxa ou um fantasma?"""
Willard H. Wright,"""...............Você não conhece a bruxa {f:5:Beatrice}?"""
Ushiromiya Lion,"""Eu conheço a Beatrice que veio no submarino junto com o ouro, e também a sua filha, que foi criada na mansão secreta. Nós acabamos de aprender juntos sobre elas, não foi? Onde a bruxa entra nisso?"""
Willard H. Wright,"""........................... Entendi, então é isso. ......Nesse caso, como assustaram você...para que ficasse longe da floresta?"""
Ushiromiya Lion,"""Disseram que lobos viviam na floresta."""
Willard H. Wright,""".........Não uma bruxa, ...mas lobos? ......Faz sentido. Interessante."""
Ushiromiya Lion,"""Não estou achando interessante. Do que está falando? Que bruxa é essa?"""
Willard H. Wright,"""Só estou falando comigo mesmo. Eu tenho mais uma pergunta."""
Ushiromiya Lion,"""Em frente."""
Willard H. Wright,"""Durante a conferência familiar, quem senta do seu lado direito à mesa?"""
Ushiromiya Lion,"""Minha irmã mais nova, Jessica, senta na minha frente. O próximo no rank é o filho da tia Eva. Por isso o George nii‐san fica à minha direita... Aonde quer chegar?"""
Willard H. Wright,"""Entendi. ......Está tudo junto e misturado em uma grande bagunça. Mas é interessante."""
Ushiromiya Lion,"""Bem, não faço ideia."""
