Speaker,PS3 Japanese - Censored (JPC)
Ushiromiya Jessica,「さ、行こう、真里亞…！　上の部屋で、一緒にトランプでもしよう…」
Ushiromiya George,「……ヱリカさん。僕は今のやり取りは、あまり大人として尊敬できないね」
Furudo Erika,「どうもすみません。私もまだ子供なもので」
Ushiromiya Maria,「……ひっく、………ひっく……」
,ヱリカに、素敵なキャンディの魔法を散々に貶され、……真里亞はずっとずっと泣いていた…。
Ushiromiya Battler,「はぁ…。……食後のクイズ大会の時から感じてたが。お前、性格悪すぎだぜ。……楽しいか？！　小さい子の夢、ズッタズタに引き裂いて楽しいかよッ？」
Shannon,「ば、戦人さまもお止め下さい…！　どうか私に免じて、この場はこれ以上はお控え下さい…！　お願い致しますッ…！」
,おろおろしていた紗音が、深々と頭を下げて懇願する。{n}紗音を追い詰めたくない譲治も、それに同調した。
Ushiromiya George,「行こう。また今年も僕たちはいとこ部屋で過ごそうよ。テレビを見たり、トランプをしたりして遊ぼう」
Ushiromiya Jessica,「……ヱリカさんの部屋、用意があるそうだから。紗音、案内してあげて」
Furudo Erika,「まだ結構です。私はもう少しここでのんびりすることにします。余韻を楽しみたいので」
Ushiromiya Battler,「……何の余韻だよ。……へっ」
,戦人たちは、もはや隠すことなく悪態をつく。
,招かれざる客人を、これ以上、持て成す義理はないのだ。
,ヱリカもまた、探偵が歓迎されることなどないことを充分に理解している。
,ここを立ち去りたい戦人たちと、ここに残りたいヱリカ。{n}両者の思惑は、何ら互いを縛らない。
,まだ泣き続けている真里亞を、朱志香は、さぁ行こうと促す…。
,すると真里亞は足を止め、ぐるりと振り返った。
Furudo Erika,「………何か？」
Ushiromiya Maria,「きっひひひひひひひひひひひひひひひひひひひひひ！！　たまにいるんだよ、魔法を信じない毒素の塊みたいなニンゲンが！　私のクラスにもお前みたいな男子がいくらでもいるよ！」
Ushiromiya Maria,「魔女も魔法も、奇跡も幸せも何も信じない！　そんな程度のヤツらの毒素に焼かれて灰になっちゃうようじゃ、魔女になんかはなれないねッ！　真里亞はこう見えても、ベアトリーチェの弟子！　原初の魔女見習いなんだからッ！　きっひひひいひひひひひひひひひひひ！！！」
,直前まで、さめざめと泣いていた真里亞が、まるで別人に豹変したかのように。……薄気味悪く、いや、けらけらと笑う。
,戦人たちは突然のことに面食らうが、ヱリカはその様子を平然と見ていた。
,そして、微笑みながら小さく頷いて応える。
Furudo Erika,「グッド。……相性は悪くないです。おやすみなさい、ミス・マリア。次はもっと手応えのあるゲームで戦いましょう」
Ushiromiya Maria,「そうだね、そうしようね、約束しよう。……きひひひひひひひひひひひ」
Ushiromiya Jessica,「ま、真里亞もよせって…！　行こう行こうっ」
Ushiromiya George,「紗音ちゃんもどう？　よかったら一緒に。トランプ」
Ushiromiya Battler,「ほんの一戦でもいいから付き合ってくれよ。厄払いになるぜ」
Shannon,「え、……あ、……じゃ、じゃあ、ちょっとだけ……」
,もうこれ以上、窒息しそうなラウンジに紗音も留まれない。
,逃げるように申し訳ないように、戦人たちの後についていく…。
,あとのラウンジには、ヱリカだけが残されるのだった…。
,ヱリカは薄笑いを浮かべたまま、飲み物のグラスを指で弾く。
,チンと軽い音がする。……案外つまらない音だった。
,それでもヱリカは、さも小気味良いかのように、薄ら笑いを浮かべるのだった…。
Kumasawa Chiyo,「ほっほっほ、お待たせしました。お風呂に入っておりまして…。……おや、皆様方は？」
Furudo Erika,「……入れ替わりですね。ついさっき２階へ上がりました。あなたを呼んだのは私です。……何でも、悪食島の話や、森の魔女の話などにも詳しいとか」
Kumasawa Chiyo,「えぇ、まぁ。ほっほっほ。他愛もない話ですが……」
Furudo Erika,「他愛なくて大いに結構です。湯上りに一杯いかがで？」
Furudo Erika,「……私もたまには、サービスくらいしますので」
,ヱリカは立ち上がると、カウンター裏の冷蔵庫を開け、アイスペールに氷を詰めるのだった……。
