Speaker,PS3 Japanese - Censored (JPC)
{f:5:Beatrice},「それだけは断じてないぞ…！　妾が屈するか、そなたが屈するか！！　それ以外の決着はないッ！！　互いへの苛みと喩えたあの時の勇ましさはどこに？！」
{f:5:Beatrice},「おいおいおいぉぃ、ガッカリガッカリ、期待外れだぞォオオォ？　右代宮戦人ァアアアァアアァァ…？？？？」
,くっそおぉおおおぉおぉ、どうすりゃいいんだ、どうすりゃ！！　見えてる、俺が詰んじまうところが見えている…ッ！！
,あぁあぁあ、駄目だ駄目だ、俺がこんなにも苦しんで打ってる一手は、苦し紛れにキングを一手、チェックから逃しているだけに過ぎない。
,……何手逃れてもチェックから逃げられない。そしてもう数手を待たずに、それがメイトになっちまう未来が見えるッ！！！　ああああぁあああぁあぁぁぁぁくっそぉおおおおおぉおぉぉぉ………！！
,………もう数手で、……チェックメイトされるところが、……見える……？
,……………………………………。
,……降参するな、右代宮戦人。{n}俺が詰められるところが見えるってことはだ。
,……チェス盤を引っ繰り返せば……、次に指す一手が読めるってことじゃねぇか…。
,霧江さんは言ってたぜ…。思考ってのは、最後の最後の詰めに入れば入るほど、……それは読みやすくなると。
,引っ繰り返せ。{n}……チェス盤を、引っ繰り返す…！！
Ushiromiya Battler,「………………………………………………」
{f:5:Beatrice},「……どうしたぁ？　急に黙り込んだな。安心しろ。屈服は一時の恥よ。後に待つは身を委ねる悦びだけよ…」
{f:5:Beatrice},「……くっくくくくくくく！！　さぁ、投了を叫ぶが良い。………聞こえんぞ？　大きい声ではっきりと言えぃ」
Ushiromiya Battler,「…………寝惚けるな。お前が聞こうとしていないだけだぜ。…ならもう一度言う。……投了はない。……続行だ。ゲームを再開するぞ」
{f:5:Beatrice},「……………ほぅ。良かろう。そなたの手番からだぞ。…くっくっくっく」
Ushiromiya Battler,「お前の作ったルールを、俺はお前の武器だと勘違いしてた。……しかし、それは俺にとっても武器になるってことに気付いたぜ。…………つまりこういうことさ」
{f:5:Beatrice},「試すが良い」
Ushiromiya Battler,「俺はずっと、密室の礼拝堂にどうやったら入れるかで頭が凝り固まっていた…。………その考え方じゃ駄目だったんだ」
Ushiromiya Battler,「……あぁ、駄目だぜ、全然駄目だ。……チェス盤を引っ繰り返す」
Ushiromiya Battler,「………そうさ。思考の向きが逆だったんだ。……本当の考え方はこうさ。…………元々密室じゃない礼拝堂を、どうやって密室に見せたかだ」
{f:5:Beatrice},「来たな。……人間どもの生み出した百年の思考術か。試してみるが良いぞ、くっくっくっく！！」
Ushiromiya Battler,「…赤で語ってもらうぜ。無理ならば拒否しろ。…行くぜ」
,……この男、……守勢から転じたつもりか。{n}小癪な…。
Ushiromiya Battler,「礼拝堂に入るにはこの扉しかなく、そして鍵はたったひとつってのもわかった。………だが待ちな。…その鍵が、本当に昨日の昼前から真里亞の手に渡っていたのかどうかだ」
{f:5:Beatrice},「………長いな。掻い摘むが良い」
Ushiromiya Battler,「こういうことさ。…俺たちは、鍵が昨日の昼から使用不能だと思い込んでいる。だから、昨日の昼から今朝まで密室だと思い込んでる！」
Ushiromiya Battler,「それを、思い込みじゃあなく、あんたにはっきり事実だと宣言してもらいたいのさ」
{f:5:Beatrice},「面白い。……扉ではなく、鍵を論点にしたか」
Ushiromiya Battler,「真里亞は昨日、お前から封筒をもらってる。真里亞は開封しなかったが、手触りで鍵が入っていたことを知ったかもしれない。……だが、間違いなく礼拝堂の鍵だと確認できたわけじゃない」
Ushiromiya Battler,「………つまりこういうことさ。……真里亞に渡した封筒の中身はニセモノだったんだ」
{f:5:Beatrice},「…何を言い出すかと思えば馬鹿馬鹿しい。{p:1:楼座は今朝、確かに真里亞の手提げの中から封筒を取り出し、そこから正真正銘の礼拝堂の鍵を手に入れたぞ}。…ニセモノなどということはない」
Ushiromiya Battler,「へへ…。そんなことはわかってるさ。続けるぜ」
Ushiromiya Battler,「……なら、真里亞が封筒を受け取った時、その中身は間違いなく、同じ礼拝堂の鍵だったのか？」
{f:5:Beatrice},「……………………………。………ほぉ」
Ushiromiya Battler,「つまり、こういうことさ。……お前は昨日の昼、真里亞に鍵入りの封筒を渡した。決して開くなと言い含めて。………真里亞は中に鍵があることを悟ったろう」
Ushiromiya Battler,「そして後に楼座叔母さんがその中身で礼拝堂の扉を開けたため、{i:それは礼拝堂の鍵だったということになった}。疑わしいのはここさ！」
{f:5:Beatrice},「……………………こう言いたいわけか。妾が真里亞に鍵を預けた時点では、その鍵はニセモノだったと。そして、楼座が鍵を手にするまでの間に本物と摩り替えたと…」
Ushiromiya Battler,「あぁ、そうだ。……どうした、ベアトリーチェさまよ。さっきから調子が悪そうだぜ…？」
{f:5:Beatrice},「……親しい者はベアトと呼ぶこともある。ベアトで良い」
Ushiromiya Battler,「ベアトの手番だぜ」
Ushiromiya Battler,「Turn of the golden witch！　……かわして見せろ」
{f:5:Beatrice},「…………良かろう。…{p:1:妾が真里亞に預けた封筒の中身は、確かに礼拝堂の鍵だった}」
Ushiromiya Battler,「追うぜ。……赤で復唱できるか？　……“その封筒は、楼座叔母さんが開封するまで完全に真里亞の監視下に置かれていた”」
{f:5:Beatrice},「……………………………………」
Ushiromiya Battler,「…無理なら拒否を宣言してもらうぜ。チェックだ」
{f:5:Beatrice},「…………く、……………拒否する」
Ushiromiya Battler,「これで一手差は引っ繰り返ったぜ。…今度はお前がキングを逃がす番だな、ベアト」
{f:5:Beatrice},「……ふ、拒否に理由はある。それは、そなたのいう監視下という単語の定義についてだ。…純粋な意味に従うならば、それは四六時中、真里亞によって見張られてなければならない」
{f:5:Beatrice},「…だが、真里亞はそこまではしていない。手提げから出していた時は完全に監視下にあっただろうが、手提げに入れた後は視界から消える。……その意味において、監視下という単語が適当でないため、赤が使えなかっただけだ。………………………く…」
Ushiromiya Battler,「……苦しい手なんだろ。俺の次の手も読めてるって顔だぜ」
Ushiromiya Battler,「……………悪ぃな。俺は女にやさしいんだ。女を傷付けない。{i:女の期待を裏切らない}ッ」
Ushiromiya Battler,「………赤で復唱してもらうぜ、言えるもんなら言ってみやがれ。“真里亞の手提げは、楼座叔母さんが封筒を取り出すまで、誰も触れることができなかった”」
{f:5:Beatrice},「……………………これも、……拒否する。…理由は説明しない」
Ushiromiya Battler,「違うぜ。……説明しないんじゃない。出来ないんだ。………その手で、チェックメイトなんだろ…？」
{f:5:Beatrice},「……………………………く…」
Ushiromiya Battler,「お前にできないなら、俺が説明してやる。………お前が真里亞に渡した封筒には、確かに礼拝堂の鍵が入っていた。…そして真里亞はこれを手提げにしまい、翌朝に楼座叔母さんがここから取り出して鍵を開けた」
Ushiromiya Battler,「…………しかしッ！　真里亞は手提げを完全な監視下に置けなかった！　魔法なんか必要ない。人間に可能な密室トリックだ！」
Ushiromiya Battler,「ニンゲンである犯人は、真里亞に鍵を渡し、翌朝、楼座叔母さんに使わせることで、その間が密室であったかのような幻想を作り上げたんだ」
Ushiromiya Battler,「お前はその間、真里亞の手提げの中から、犯人が鍵を取り出し、使用して、朝までに手提げに戻した可能性を否定できないッ！！」
Ushiromiya Battler,「赤で言えるか？！」
Ushiromiya Battler,「復唱要求、言えるもんなら言ってみやがれ！！　もう一度チェックだッ！！！」
{f:5:Beatrice},「ま、……まだだ。チェックを外す…。…鍵の入った封筒は封蝋で封印されていたはず…！　楼座は未開封の封筒から…、」
Ushiromiya Battler,「そうかい、なら言ってみやがれ！！」
Ushiromiya Battler,「復唱要求！！　“昨日の昼の時点で渡した封筒と、楼座叔母さんが開封した封筒は同一のものである”」
{f:5:Beatrice},「そ、それは復唱できる。{p:1:妾が真里亞に渡した封筒と、楼座が開封した封筒は同一のものであるぞ}！！」
Ushiromiya Battler,「……はぁ…！　…あぁあぁ、駄目だぜ、全然駄目だ。そんなの、もうどうでもいいことだろうが」
Ushiromiya Battler,「…俺は期待したぜ。……ここで降参したなら、少しは読めてるヤツだと思った。……だからガッカリだ。…………{i:あんた、俺の期待を裏切ったぜ}？」
{f:5:Beatrice},「な、…………なに、……おぅ………ッッ！！」
Ushiromiya Battler,「封筒が同じものなんて大したことじゃない。……封蝋なんて何度でも打てるんだしな！　中身の鍵だろ、大事なのは」
{f:5:Beatrice},「…く、…………………くぅううぅッ………」
Ushiromiya Battler,「これで今度こそ仕舞いだぜ、黄金の魔女。本当のチェックメイトだ。……もう一度求めるぜ、復唱要求だッ！！　言えるもんなら言ってみやがれッ！」
Ushiromiya Battler,「“真里亞が受け取った封筒の中の礼拝堂の鍵は、楼座叔母さんが開封するまで、一度も使用されていない”ッ！！」
{f:5:Beatrice},「………………ッ、…………く、……………こ、……ッ……！　この………、わ、……妾が………ッッ、人間風情にィ………！！」
Ushiromiya Battler,「何度でも繰り返すぜベアトリーチェッ！！！」
Ushiromiya Battler,「復唱要求ッッ！！　“真里亞が受け取った封筒の中の礼拝堂の鍵は、楼座叔母さんが開封するまで、一度も使用されていない”！！」
{f:5:Beatrice},「……ぅ、く、……おおおおおおおおぉおおおおおおおおッ！！！」
Ushiromiya Battler,「吼えるならば口にしろ、リザインだったな！　これで決まりだぜ！！　これが真相だ」
Ushiromiya Battler,「真里亞の鍵は、楼座叔母さんが今朝、手に入れるまでの間に一度、何者かの手に渡ったんだ」
Ushiromiya Battler,「そして鍵を使用して封蝋をし、あたかも未使用であるかのように見せ掛けて真里亞の手提げに戻したんだ！」
Ushiromiya Battler,「封蝋が解かれていないから鍵が未使用であるという思い込みが盲点の安っぽいトリックだったんだ！！」
Ushiromiya Battler,「チェックメイト！！　魔法なんかじゃない、人間に可能なトリックに過ぎないッ！！」
{f:5:Beatrice},「な、ならば…、その鍵を奪ったのは誰だというのか！　答えて見せろ！　お前が今度は復唱して見せろ…！！」
Ushiromiya Battler,「そうだな、お前にばかり復唱させた。たまには俺が答えなきゃならないだろうぜ……」
Ushiromiya Battler,「{i:だが拒否する}ッ！！　俺の勝利条件は魔女の存在を否定することだぜ。貴様の魔法による不可能犯罪を、人間の手でも可能であることを証明するところまで！！」
Ushiromiya Battler,「俺はお前の密室を人間にも可能だと打ち破った。だが、だから誰が犯人だと具体的に追及はしない」
Ushiromiya Battler,「なぜなら、俺は人間を信じてるからだッ！！　俺たちの中に、真里亞から鍵を奪い、それを使ってあんな酷ぇことをしてのける人間がいるなんて、断じて認めないからだッッ！！」
{f:5:Beatrice},「ふ、ふっふふふふふはっはっはっはっはっはっはっはッ！！！　降参だ、リザイン！　この盤面についてだけは一度、降参しよう。…だが、やはりお前は甘いな、戦人ぁ」
Ushiromiya Battler,「捨て台詞は敗者の特権だぜ。好きに楽しめよ」
{f:5:Beatrice},「……く…！　妾の存在を否定し続ける以上、そなたはやがて追い詰められることになるぞ…」
{f:5:Beatrice},「何しろ、妾を否定する以上、そなたの愛して止まない親族たちを疑うことにならざるを得ないのだからな…！　そなたは、愛しい者を疑わざるを得ない最後の瞬間、妾の存在を必ず認めるだろう…！！」
{f:5:Beatrice},「くっくっくっく、確かにこの盤面だけはそなたに取られた。……しかし、その指し筋の甘さは必ず身を滅ぼすぞ…。……お前はやはり妾には勝てぬのだ！！　右代宮戦人ぁあああああぁああああああああああッ！！」
