Speaker,PS3 Japanese - Censored (JPC)
Ushiromiya Eva,「もう、それってどういう意味よぅ」
Ushiromiya Krauss,「南條先生は如何ですか」
Nanjo Terumasa,「今、調べてるところです。たまにはこういうのも楽しいですなぁ」
Ushiromiya Kinzo,「うむ。駆け引きなしの、純粋な博打も実に面白い。ベアトはどうであったか」
{f:5:Beatrice},「残り物に福があるなどと言った嘘吐きは誰だー！　がるるるるる…！」
Ushiromiya Battler,「縁寿はどうだ。アーモンドはあったか？」
Ushiromiya Ange,「今、調べてる……」
Ushiromiya Battler,「何だ、まだ手を付けてなかったのか？」
,私なりの確率論に基づいてのことだが、……お兄ちゃんにうまく説明できないと思うので、それは黙ってることにする。
,あるかな、アーモンド。{n}当たれば、私は今夜のお姫様。
,……当たれば嬉しいけど、当たらなくても、今夜はすごく楽しいからそれでもいい。
,このケーキのゲームのせいで中断しちゃったけど、さっきまでみんなで、手品やクイズ、なぞなぞでものすごい盛り上がってた。
,このゲームも楽しいけれど、早くみんなでさっきみたいに盛り上がりたい。
,………………あれ？
Ushiromiya Battler,「どうした、縁寿。………お？」
,その、ころりとした粒を、私はフォークに乗せてまじまじと見つめてから、兄にも見せる。
Ushiromiya Ange,「これ、……アーモンドだよね…？」
Ushiromiya Battler,「お、おお！！　縁寿のに入ってたのか！　すごいぜ、縁寿…！！」
,その時、向こうの一角でもどよめきが起こった。
Ushiromiya Eva,「あったわ、私のに当たりが入ってた…！」
Ushiromiya Kinzo,「ほぅ！　絵羽が当てたか…！」
Gohda Toshiro,「これはこれは！　おめでとうございます、絵羽さま…！！」
Ushiromiya Ange,「違うー！！　縁寿が当たりなのー！　私がアーモンドなのー！！」
,私はアーモンドを摘んで掲げて、大声で叫ぶ。{n}絵羽を囲む人垣が割れ、みんなが私のそれを凝視して驚く。
,私も驚いた。彼女が手に持つそれもまた、紛れもなくアーモンドだからだ…。
Ushiromiya Rudolf,「何だ何だ…？　こりゃどういうことだ…？」
Ushiromiya Krauss,「郷田。アーモンドが２つ入ってるようだが、……どちらも当たりなのかね？」
Gohda Toshiro,「はて、………そんなはずは……」
Nanjo Terumasa,「どちらかが、勘違いということでしょうか…？」
Shannon,「縁寿さまのは間違いなく、アーモンドです。……嘉音くん、そっちは？」
Kanon,「絵羽さまのも間違いなく、アーモンドです」
Kumasawa Chiyo,「ほっほほほほほほ。では二人とも当たり、ということではありませんか」
Ronoue Genji,「…………お館様」
Ushiromiya Kinzo,「ふっふふふふふ…！　これは奇異なこともあるものだ。どうしたものか、郷田よ」
Gohda Toshiro,「え、あ、……その、……これはちょっとした手違いでございまして……。その、……ジャンケンでもしてもらって……」
{f:5:Beatrice},「ケチ臭いことを言うでない。２つのアーモンドが現れ、女王と姫が選び出されただけの話ではないか」
Ushiromiya Kinzo,「そういうことだ。２人が当たりということで良いではないか」
Gohda Toshiro,「はぁ、まぁ、しかし………」
,郷田はちょっぴり渋っている。
,実は、王様には特別なデザートが１品、用意してあったのだ。
,それはとても綺麗に飾られているため、２人でわけるには向かない。だから、王様が２人では、ちょっと都合が悪いのだ。
,郷田がそのことをごにょごにょと言っているのを聞き、絵羽は肩を竦めて笑いながら言った。
Ushiromiya Eva,「じゃあ、縁寿ちゃんがお姫様になりなさい」
Ushiromiya Ange,「お姫様っ。縁寿はお姫様なの…？！」
Ushiromiya Eva,「私はその付き人よ。ね、これならいいでしょう？」
,悪いわけもない。
,縁寿はひょっとしたら、言い出すのが遅かったので、当たりは絵羽になるものと思っていた。
,だから、それを譲ってくれるとは夢にも思わなかった。
Ushiromiya Ange,「でも、いいの…？　絵羽伯母さんも当たりなのに」
Ushiromiya Eva,「いいのよ、縁寿ちゃんの付き人になれたもの。さぁ、お姫様。あなたが叶えて欲しい願いはなぁに…？　考えてちょうだいな」
Ushiromiya Ange,「縁寿はっ、………願い事、もう決めてあるの……」
Ushiromiya Eva,「あら。それは何？　伯母さんに教えて？」
,この楽しい時間の中に、いつまでもいたい。……永遠に。
,私の心の中に浮かんだ願望を、幼い私が代弁する。
Ushiromiya Ange,「さ、……さっきまでの楽しいが、ずっと続いて欲しいのっ」
,少しニュアンスが変わってしまった気がする。{n}それでも、それが私の偽らざる願いだった。
Ushiromiya Eva,「さっきまでのって。……あぁ、手品とかクイズとか？」
Ushiromiya Ange,「うんっ」
Ushiromiya Eva,「じゃあこうしましょう。みんな聞いて。お姫様の命令よ。ついさっきまでみんなが盛り上がっていたように。手品やクイズなどで、縁寿ちゃんを楽しませてあげてちょうだい」
Ushiromiya Rudolf,「おいおい。もう手品のネタも尽きちまったぜー？」
Ushiromiya Kyrie,「ならクイズや、なぞなぞね」
Ushiromiya Krauss,「つまり、みんなで色々なクイズで縁寿ちゃんに楽しんでもらうようにすればいいわけかね」
Ushiromiya Natsuhi,「お姫様に楽しんでもらえるクイズを、みんなで献上するのですね」
Ushiromiya Krauss,「なるほどね。了解したよ」
Ushiromiya Kinzo,「わっはっはっは！　なるほど、面白いではないかっ。では縁寿よ、こうしよう。みんなにクイズやなぞなぞを出してもらい、それに挑むが良い。見事解ける度にそなたにメダルを１枚与えよう」
Ushiromiya Ange,「メダルって？」
Ushiromiya Battler,「記念メダルってことだろうな。いっぱい正解できれば、いっぱい集められるんだろうぜ」
Kumasawa Chiyo,「ほっほほほほほ。ただ集めるだけではつまりませんねぇ？」
Ushiromiya Kinzo,「うむ。集めたメダルの枚数に応じて、私から素敵なプレゼントを贈ってやろう…！　どうだ、俄然、やる気が出たであろう？！」
Ushiromiya Eva,「すごいじゃない。ご褒美まであるんですってよ…！」
Ushiromiya Kyrie,「くす。良かったわね、縁寿」
Ushiromiya Ange,「う、……うん…！」
,みんなが私を囲み、微笑みながら、どんな問題を出そうか思案している。
,私と遊ぶために、私のことだけを考えてくれる。
,それを独り占めできるだけで、お姫様になれた喜びははちきれんばかりだった。
