Speaker,PS3 Japanese - Censored (JPC)
Gohda Toshiro,「せめて、その言葉だけでも掛けてあげたいものですが……」
Kumasawa Chiyo,「戦人さまも厳しい。……そのような言葉さえも許さず、縁寿さまが自分の力だけで気付いてくれることを願っている」
Gohda Toshiro,「………私たちには、見守ることしか出来ないのですね」
Kumasawa Chiyo,「だから、せめて祈りましょう。彼女が、最も望む未来を、その手に掴めるように」
Nanjo Terumasa,「おや、私どもをご指名ですか」
Ushiromiya Ange,「うん。どうせ全員に挑むもん。ねー、伯母さん！」
Ushiromiya Eva,「ねー！　さぁ、私たちに問題を出してちょうだい。サクサク解いちゃうんだから！」
Nanjo Terumasa,「はっはっはっは。そうですかそうですか。では、取って置きの問題を出さないといけませんな」
Ushiromiya Kinzo,「源次。お前も何か出題してやるがいい。取って置きをな」
Ronoue Genji,「畏まりました。……それでは、取って置きを」
,うわ。
,源次さんならシンプルな問題を出してくると思ったのに、取って置きとか言い出す。怖い。
,でも、いずれは倒す相手。怖いとか言ってらんない。
Nanjo Terumasa,「では、私から参りましょう。私はお医者さんですからな。救急車の問題でも出すとしましょう」
Ushiromiya Ange,「“？”は数字なの？　でも“救急”は文字でしょ？　数字＋文字なんて計算できないよ？」
Ushiromiya Eva,「救急ってのが、何だかダジャレっぽいわねぇ。ほら、キューキューって“９９”とも聞こえない？」
Ushiromiya Ange,「つまり、？に９９を足すと救急車になるってこと？」
Ushiromiya Eva,「？＋９９で出てくる数字が、どうして救急車になるのかしら。…………あ、わーかった！」
Ushiromiya Ange,「え、本当？！　何々、どうして？！」
Ushiromiya Eva,「ヒントね。救急車じゃない赤いランプの車とは、パトカーのことよ？　くすくす、もうわかったんじゃない？」
Ushiromiya Ange,「え、……んーー……、……わかんない…」
Nanjo Terumasa,「おやおや、わかりませんかな？　簡単な問題のつもりだったんですがな」
,わからなかった問題にそう言われると、カチンと来る。
,しかし、悔しいけれど、カチンと来ようがゴチンと来ようが、答えはさっぱりだった。
Ushiromiya Eva,「んーー、惜しいわねぇ。いいところまで思い付いてたと思うんだけど…」
,絵羽伯母さんは答えがわかってたらしい。私に同じものが閃かなくて残念そうだった。
Ushiromiya Kinzo,「………むむむむ…？　あぁ、なるほど、わかったぞ！　救急車から２を引き、さらに６０を足すと、天気までわかるな」
Nanjo Terumasa,「お見事だ、金蔵さん。では、このメダルは金蔵さんに渡さなくてはなりませんな」
Ushiromiya Kinzo,「わはははははは。悪いな、縁寿。このメダルはお祖父ちゃんのものだ」
Ushiromiya Ange,「………悔しくないもん」
,南條の手から、金色のメダルが金蔵に渡される。
,あのメダルは私のものになるはずだったのに……。悔やんでも手遅れだ。
,救急車から２を引き６０を足して…？　それがどうして天気がわかることに…？？
Ushiromiya Eva,「天気予報を教えてくれるダイヤルは何番だっけ？」
Ushiromiya Ange,「…………？？？」
,やっぱり、さっぱりわからない。{n}気を取り直し、源次の問題に挑戦することにしよう。
Ushiromiya Ange,「２０！　２０に救急（９９）を加えると、１１９。救急車を呼ぶ番号！」
Ushiromiya Eva,「１３０から２０を引くと、１１０。こっちはパトカーを呼ぶ番号ね」
Nanjo Terumasa,「お見事！　正解だ。やはり縁寿さんは頭が柔軟ですな」
Ushiromiya Kinzo,「おぉおおおぉ、やるではないか、縁寿ぇええぇえぇ！　さすが賢いぞ、我が孫よ！」
Nanjo Terumasa,「おめでとう。これはあんたのメダルだ」
,南條の手に光る、金色のメダルは今や縁寿のものだ。
,よし、この調子で源次も打ち破って、もう１枚をいただこう。
Ushiromiya Eva,「そうそう、その意気よ。どんどん、解いていっちゃいましょ！」
Nanjo Terumasa,「では源次さん、どうぞ」
Ushiromiya Kinzo,「我が友は、黙して語らぬがこう見えて博識だ。どんな問題が飛び出すやら、私も興味深いぞ」
Ronoue Genji,「それでは縁寿さま。お覚悟を。出題させていただきます」
,……クイズを出すのに、お覚悟を何て言われたのは初めてだ。
,無駄に緊張してしまい、お腹が痛くなる…。
Ushiromiya Eva,「大丈夫よ。しっかり！」
,絵羽伯母さんがぎゅっと手を握ってくれると、お腹の痛みがちょっとだけ和らいだ。
Ronoue Genji,「……縁寿さまは、割り算は出来ますか？」
Ushiromiya Ange,「う、うん。塾で習った」
Ushiromiya Eva,「すごいわね、まだ６歳なのに？」
Ronoue Genji,「では問題なさそうです。出題させていただきます」
,困ったな…。割り算は一応習ったけど、かなり不得意……。
Ushiromiya Eva,「１時間ごとにその時の長さの半分が燃えるのね…？　最初の１時間で５ｃｍの半分。それが次の１時間でさらに半分。そして３時間目でさらに半分……」
Ushiromiya Ange,「……電卓ないとよくわかんない。伯母さん、わかる？」
Ushiromiya Eva,「あ、……わーかった。くす、意地悪な問題だわ、これ」
Ushiromiya Ange,「意地悪って？」
Ushiromiya Eva,「これ、割り算は関係ないわ。よく問題の文章を読み返してみて？」
,……えっと、……何だったっけ……。
Ronoue Genji,「申し訳ございませんが、ハズレでございます」
Ushiromiya Ange,「えー？！　どうして？！　縁寿、ちゃんと計算した…！」
Ushiromiya Eva,「この問題はね、計算の必要はなかったのよ？　んー、すっかり騙されちゃったわねぇ…」
Ushiromiya Kinzo,「わっははははははは。残念であるな、縁寿よ。南條はわかったか？」
Nanjo Terumasa,「えぇ、もちろん。割り算は不要ですな。これは縁寿さんでも解ける、やさしい問題でした」
,絵羽伯母さんだけでなく、みんなに計算の必要はなかったと言われる。
,せっかく割り算がんばったのに……。
Ronoue Genji,「私からの問題は、以上でございます。他の方も、縁寿さまが挑みに来るのを、心待ちにしておられるでしょう。さぁ、ぜひ次の方へ挑戦を」
Nanjo Terumasa,「がんばれ、縁寿さん。あんたの武運を祈ってるよ」
Ushiromiya Eva,「そうよ。こんなところでへこたれてなんかいられないわ！　ここから挽回よ」
Ushiromiya Ange,「うんっ。もっともっとがんばって、いっぱいメダルを集める！」
,私たちは駆け出す。
,まだまだ問題をくれる人は大勢いる。メダルをもらえるチャンスだっていっぱいある。
,さぁ、次は誰に挑もうかな…！
Ushiromiya Ange,「……５ｃｍが１時間で２.５ｃｍになって、また１時間で１.２５ｃｍになって、また１時間で０.６２５ｃｍになって……」
Ronoue Genji,「………………………」
Ushiromiya Eva,「縁寿ちゃん。計算は必要ないのよ。問題をよく思い出してみて…？　ロウソクは、……何ｃｍになったら消えちゃうんだっけ…？」
Ushiromiya Ange,「あ！　騙されるとこだった…！　長さが１ｃｍになったら消えちゃうんだから、どう燃えても関係ないんだ！」
,このロウソクは、長さが１ｃｍになったら火が消える。{n}つまり、１ｃｍ未満には絶対にならないのだ。
,だから正解は５番目の「約１０ｍｍ」だ…！
Ushiromiya Eva,「その通り…！」
Ronoue Genji,「正解でございます」
Ushiromiya Kinzo,「おお、素晴らしいぞ、縁寿！　よく惑わされなかった！」
Ushiromiya Ange,「割り算なんか必要ない問題だった。引っ掛かるところだった…！」
Ushiromiya Eva,「源次さんも意地が悪いわぁ。割り算は出来ますか、何て聞いておいて。あれが引っ掛けだったわけね？」
Ronoue Genji,「はい。申し訳ございませんでした」
Nanjo Terumasa,「はっははははは。源次さんはたまに表情一つ変えずに引っ掛けてきますからなぁ」
Ronoue Genji,「おめでとうございます、縁寿さま。こちらが、私の問題を正解したことの証である、メダルでございます」
Ushiromiya Ange,「ありがとう！　えへへ、絵羽伯母さん、またメダルが集まった…！」
Ushiromiya Eva,「うふふ、いい調子ね！」
Ushiromiya Ange,「まだまだ集める。いっぱい集めて、お祖父さまに素敵なご褒美をもらうの！」
Ushiromiya Kinzo,「うむ。張り切るが良いぞ、我が孫よ…！」
Nanjo Terumasa,「がんばれ、縁寿さん。あんたの武運を祈ってるよ」
Ronoue Genji,「他の方もお待ちでしょう。さぁ、ぜひ次の方に挑戦を」
Ushiromiya Ange,「うんっ。ありがとう。もっともっとがんばるね…！」
,私たちは駆け出す。
,まだまだ問題をくれる人は大勢いる。メダルをもらえるチャンスだっていっぱいある。
,さぁ、次は誰に挑もうかな…！
,縁寿と絵羽が駆け出したあと、……その様子を見守っていた戦人がやって来る。
Ushiromiya Battler,「縁寿の調子はどうかな」
Ushiromiya Kinzo,「戦人か。調子はわからぬが、楽しんではおるようだぞ」
Ushiromiya Battler,「源次さんの問題、聞いてたぜ。俺もうっかり騙されちまうところだったぜ」
Ronoue Genji,「恐縮でございます」
Ushiromiya Battler,「しかし意外だぜ。源次さんが、こういうフェイクっぽい問題を出すなんてな。もっと素直な、わかりやすい問題を出すとばっかり思ってたぜ」
Ushiromiya Kinzo,「はっははははははは。我が友は無口であるから、そう思われがちであるが。……こやつめ、こう見えてなかなかの策士」
Nanjo Terumasa,「ですな。源次さんとチェスを戦えば、それがよくわかりますぞ」
Ushiromiya Kinzo,「私とて時折、騙される。この真面目そうな顔で、しゃあしゃあと私を引っ掛けるのだ。昔からそうであるぞ。なのに何度騙されても私は引っ掛かる。わっはっはははははははは」
Ushiromiya Battler,「そういえばさ。………源次さんと祖父さまって、どういう縁なんだ？」
,金蔵が一瞬だけ、源次の表情をうかがう。
,源次がわずかでも首を横に振れば、それに触れるつもりはなかったらしい。
,しかし、源次は今さら隠す話でもないと、自ら口を開いた。
Ronoue Genji,「……私とお館様はかつて、台湾にてご縁がありました」
Ushiromiya Kinzo,「わっはっは、ご縁とはよそよそしい…！　悪友であるわ！　こやつも私も、金持ちの放蕩息子。親に迷惑を掛けてばかりのろくでなしであったわ」
Ushiromiya Battler,「源次さんが放蕩息子…？　そりゃびっくりだぜ……。じゃあ、源次さんもかつて台湾に移住してて、そこで祖父さまに？」
Ronoue Genji,「……………いえ。私は台湾の人間でした」
Nanjo Terumasa,「源次さんは台湾の出身なのです。………いえ、戦前は日本領でしたから、源次さんももちろん日本人でしたがな」
Ushiromiya Kinzo,「負けん気の強い男でな。出会ったばかりの頃は喧嘩ばかりよ。意気投合してからは、竹馬の友と呼ぶに相応しい最高の友人であった」
Ronoue Genji,「……戦後に色々と混乱がありました。その混乱の中、私を助けて下さったのがお館様なのです。……その時のご恩は、生涯かけても、返し切れないものです」
Ushiromiya Kinzo,「………それを言うな、我が友よ。……私がもう少し上手に説得できていれば、お前の家族たちも連れて来ることが出来た…。私が不甲斐ないばかりに、お前しか救えなかった…」
,台湾の歴史には詳しくないが、戦争が終わって日本が引き上げた後にも、色々な混乱があったらしい。
,金蔵はその混乱をいち早く察し、源次とその一族が脱出できるよう手配した。
,しかし、源次の一族は台湾において大きな財産を保有していた。それを捨てることが出来ず、台湾に残ることを選んだのだ。
,その財産は、当時の体制下によって築き上げられたものだった。
,そんな彼らが、戦後の新しい体制下で歓迎されたとは、思い難い。
,様々な混乱が起こった。そして、源次だけが難を逃れたのだ。
,……放蕩息子のろくでなしと金蔵が称す彼が、今日のような性格に激変するような、どんな体験があったのかは、わからない。
,それは二人の間の、友情を巡る物語であり、……無関係の人間が歴史書を紐解いて、好き勝手に論じたところで、何の意味もない。
,二人は昔からの旧友であり、そして命の恩人でもあり。激動の時代に翻弄されながらも、友情を末永く維持し…。
,表向きは使用人の頭ということになっているが、……二人きりで書斎にいる時は、少しだけ若い頃に戻って、酒を酌み交わすこともある。
,……今でも、そんな二人なのだ。
,当時を懐かしむ金蔵と源次を残し、戦人はそっと離れる。
,それ以上を聞くのは無粋なことだし、聞く必要もない。
,金蔵と源次が昔からの親友であること。{n}そんなことは、すでに知っているのだから。
Ushiromiya Eva,「どう？　次は夏妃伯母さんたちに挑戦してみない？」
Ushiromiya Ange,「うん。やっつけるっ」
Ushiromiya Krauss,「はははは、胸を貸そうじゃないか」
Ushiromiya Natsuhi,「私たちも手応えのある問題を用意しておきました」
Ushiromiya Krauss,「私から出すかね。それとも君から？」
Ushiromiya Natsuhi,「では私から」
Ushiromiya Krauss,「うむ」
Ushiromiya Natsuhi,「今から言うのをよく聞いて下さい。白黒白黒白？黒白黒白黒白」
Ushiromiya Ange,「え？　白黒白黒…、……え？？」
Ushiromiya Natsuhi,「もう一度言いますよ。白黒白黒白？黒白黒白黒白。……この？には何が入るでしょう」
,これは、……とんでもない難問だ。
,白黒白黒白？黒白黒白黒白。
,白と黒が交互に並んでるように見えるが、？は白と黒に挟まれている。
,答えは、……灰色？？　そんな単純な問題だろうか…？
Ushiromiya Eva,「な、……夏妃姉さんにしてはずいぶん難しいじゃないの……」
,絵羽伯母さんも唸ってる。どうやら、かなり難しいようだ。
Ushiromiya Natsuhi,「そ、そんなに難しいでしょうか…？」
Ushiromiya Krauss,「……経験のない人にはわからん可能性もあるな」
Ushiromiya Natsuhi,「絵羽さんはともかく、縁寿ちゃんなら、学校や幼稚園で結構見ていたかも……」
Ushiromiya Eva,「な、何よぅ、私には絶対わからないっていうの？！」
,絵羽伯母さんより、私の方がわかる問題だというのだろうか……。
,……難しい。
Ushiromiya Eva,「ヒントは夏妃姉さんの言ってた、学校や幼稚園で見たことがあるかも、というやつね。……縁寿ちゃんにはわかる？」
Ushiromiya Ange,「うぅん、全然」
Ushiromiya Eva,「ほらっ、縁寿ちゃんも全然わからないって言ってるわよ？！　少しヒントを出しなさいよぅ」
Ushiromiya Natsuhi,「そ、そうですか。では、ヒントを……。白黒白黒……、色々ありますけど、どれを押しても、とても綺麗な音がなりますよ」
Ushiromiya Eva,「綺麗な音……？　その白黒は音をさせるものなの？」
Ushiromiya Ange,「押すと音が出る白黒……？」
Ushiromiya Ange,「…………わかんない」
Ushiromiya Eva,「私もだわ、降参よ。……夏妃姉さんのくせに、ずいぶん難しい問題を知ってるじゃない」
Ushiromiya Krauss,「ははははは。育ちが出る問題だからね。お前には難しかったかもしれん」
Ushiromiya Eva,「なッ、何ですってぇええぇえぇ…？！」
Ushiromiya Ange,「……夏妃伯母さん。答えを教えて？」
Ushiromiya Natsuhi,「答えは、鍵盤ですよ」
Ushiromiya Ange,「鍵盤？　ピアノとかの？」
Ushiromiya Natsuhi,「そうです。白黒白黒は鍵盤の色の並びですよ。なら、もう答えがわかったでしょう」
,夏妃伯母さんはそう微笑むが、私は鍵盤の並びなんてよく覚えてない。
,……んー、残念。
,今度は蔵臼伯父さんの問題に挑戦して、名誉挽回しよう。
Ushiromiya Eva,「ほら。今度は兄さんの番よ？　私と縁寿ちゃんであっさり解いて、けちょんけちょんにしてあげるわぁ？」
Ushiromiya Ange,「この白黒白黒ね、……鍵盤だ！　ピアノと同じ！」
Ushiromiya Eva,「あ、……そういうこと？！　これ、鍵盤なのね？！」
,幼稚園や学校にあって、白黒白黒がいっぱい並んでるもの。
,それは楽器。{n}これは、鍵盤ハーモニカやピアノの鍵盤のことなのだ。
Ushiromiya Eva,「２つの黒い鍵盤は、ドレミの間。３つの黒い鍵盤はファソラシの間だから……」
Ushiromiya Ange,「白黒白黒白？黒、だから……、白が３つで、ド・レ・ミ……」
Ushiromiya Eva,「ミとファの間に黒い鍵盤はないわ。ミの次はすぐファになる！」
Ushiromiya Ange,「つまり、ミの次が？だから、正解は“ファ”。……つまりつまり、」
,「「正解は、白！」」
Ushiromiya Natsuhi,「正解です。ちょっと難し過ぎたかと思いましたが、さすがですね」
Ushiromiya Krauss,「やるじゃないかね、二人とも。さ、夏妃」
Ushiromiya Natsuhi,「おめでとう、縁寿ちゃん。これが私からのメダルです」
Ushiromiya Ange,「やった！　絵羽伯母さん、また１つ集まったよ！」
Ushiromiya Eva,「順調ね。さ、次は兄さんが出す番よ。あっさり解いて、けちょんけちょんにしてあげるわぁ？」
Ushiromiya Krauss,「上等じゃないかね。返り討ちにして差し上げようじゃないか」
Ushiromiya Ange,「やめてー、絵羽伯母さんっ、挑発しないでっ。問題が難しくなっちゃうー！」
Ushiromiya Krauss,「くっくくくくく。恨むなら絵羽を恨むんだな！　さぁ食らいたまえッ、難問だ！　これは私が投資に関わったビルのテナントを巡る問題だ」
Ushiromiya Ange,「どこのビルか知らないし、わかるわけない……」
,１２階より上は何が入っているかわかってるのだから、答えは１階から１１階の間のどこかだ。それはきっと間違いない。
Ushiromiya Krauss,「ふっふふふ。降参かね？」
Ushiromiya Eva,「こ、降参なんかしないわよッ、きー！！　村越出版は何階にあるかですって？！」
Ushiromiya Krauss,「何階かじゃない。何がいか、だ」
Ushiromiya Ange,「どっちも同じ“階”だよ…？」
Ushiromiya Eva,「……あ。……………………………」
,絵羽伯母さんは突然、何かを閃く。{n}そして指を折りながら、１階から順に数えていく……。
Ushiromiya Eva,「わかったわ、縁寿ちゃん…！　１階から順に、声に出して読んでみて…！　１つしかないから！」
Ushiromiya Ange,「え？　ど、どういうこと……？」
Ushiromiya Ange,「………わかんない」
Ushiromiya Eva,「これ、何階かじゃなくて、何“がい”か、ってのがポイントなのね？」
Ushiromiya Krauss,「そうだ。ある意味、出題の時点ですでに答えを示しているがね」
Ushiromiya Ange,「どういうこと…？」
Ushiromiya Eva,「例えばだけど、１４階ってあるわよね？　１４階は、１４カイとも１４ガイとも読むわよね？　でも１階は１カイとは読んでも、１ガイとは読まない」
Ushiromiya Krauss,「そういうことだ。１階から１１階までの間で、ガイと読むのは１つしかない」
Ushiromiya Ange,「あ、………あー…………」
,私も今頃になって答えがわかる。
,出題された時の、蔵臼伯父さんのちょっとした発音の違和感に気付いていれば……。
Ushiromiya Krauss,「はっはははははは。悪いね。伯父さんのメダルは、お預けだ」
Ushiromiya Ange,「３階！」
Ushiromiya Krauss,「むっ」
Ushiromiya Eva,「お見事っ、正解よ…！　１階から１１階の間に、ガイと読めるフロアは３階（３ガイ）だけだわ」
Ushiromiya Ange,「うん！　３階だけは３ガイとも読めるけど、それ以外で１１階までは、どれもカイとしか読まない」
Ushiromiya Krauss,「や、……やるじゃないかね…。私には、答えを教えられるまでサッパリだったというのに……」
,どうやら、蔵臼伯父さんもかつてこの問題を出され、答えがわからなかったらしい。
,それを私に解かれて、ちょっぴりだけ悔しいようだ。
,……私じゃなくて、絵羽伯母さんに解かれたのが悔しいみたいだ。変なの。
Ushiromiya Eva,「ほらっ。さっさとメダルを寄越しなさいよ」
Ushiromiya Krauss,「これは縁寿ちゃんの知恵に評するメダルだ。絵羽にやるわけではない」
Ushiromiya Eva,「ふん、負け惜しみを…！」
Ushiromiya Ange,「ありがとう、蔵臼伯父さんっ。縁寿すごい？　縁寿すごい？！」
Ushiromiya Krauss,「うむ。伯父さんより、よほど頭が柔軟だ。君が姪で、私は誇らしいよ」
Ushiromiya Natsuhi,「これで、私たちの問題はおしまいです」
Ushiromiya Krauss,「楽しんでもらえたならいいのだがね」
Ushiromiya Ange,「うんっ。ありがとう、夏妃伯母さん、蔵臼伯父さんっ」
Ushiromiya Krauss,「メダルの枚数など気にせず、みんなの奇問難問をたっぷり楽しんで欲しい」
Ushiromiya Natsuhi,「今夜が、あなただけの素敵な夜になることを願っていますよ」
Ushiromiya Eva,「楽しんでるわよねぇ、私たちっ」
Ushiromiya Ange,「うん！　私たち、すっごい楽しい！」
,二人が駆け出すのを、蔵臼と夏妃は微笑みながら見送るのだった。
{f:5:Beatrice},「おぉ、夏妃か。どうだった、お前たちの問題は」
Ushiromiya Natsuhi,「私たちなりに選りすぐりを出題したつもりです。……楽しんでもらえたかどうか」
,向こうでは、縁寿と絵羽が、これまでに集めたメダルの枚数を数えている。
,縁寿と絵羽。……不思議な組み合わせだが、とても楽しそうだった。
{f:5:Beatrice},「……血の繋がらぬ、未来の親子か。こうして見ている分には、本当の親子そのものにしか見えぬ」
Ushiromiya Natsuhi,「えぇ。………絆は、心で育むものです。血の繋がりなど、それに劣るものです」
,夏妃はそれを言ってから、……自らの言葉を噛み締め、ひとり俯く。
{f:5:Beatrice},「どうした」
Ushiromiya Natsuhi,「………私に、よくもそのようなことが言えたものだと、……驚いただけです」
{f:5:Beatrice},「……………………。……気にするな、妾のことは」
Ushiromiya Natsuhi,「私が、あなたを拒絶してしまったから、……あなたはいくつもの世界で、辛い目に…。……それは全て、私の責任です…」
{f:5:Beatrice},「そなたの気持ちもわかる。……身篭れず、何年も肩身の狭い思いをしてきたのだ。そこに突然、素性の知れぬ赤ん坊を渡され、養子にしろと言われたら、ショックを受けぬ女などおらぬ」
Ushiromiya Natsuhi,「……だからといって、……あなたを崖より突き落としても良いという理由にはなりません…」
{f:5:Beatrice},「そうであるな。それは、そなたが生涯、背負うべき十字架であろう」
Ushiromiya Natsuhi,「……はい。その覚悟です…」
{f:5:Beatrice},「ならば、そなたを苛む役は、その十字架だ。妾ではない」
Ushiromiya Natsuhi,「私を、……恨まないというのですか…」
{f:5:Beatrice},「そう、しょげた顔をするなって。……いやいや、むしろ逆だなぁ。お前がそのしょげた顔を見せる限り、妾はそなたを咎めようとは思わぬ。そなたがその十字架を背負い続ける限り。妾はそなたを恨もうとは思わぬ」
Ushiromiya Natsuhi,「この私を、……恨まないというのですか……」
{f:5:Beatrice},「本当は恨んでたぜェ？　チョオ恨んでたっ。お前の抱き枕吊るしてサンドバッグにするくらい恨んださァ！」
{f:5:Beatrice},「でも、お前を見ている内に、その気もなくなった。……お前は悔やみ、後悔している。そしてその気持ちをきっと、お前は生涯忘れない」
Ushiromiya Natsuhi,「忘れるものですか……。……私は、人殺しなのですから………」
{f:5:Beatrice},「重い十字架、背負っちまったなァ。今じゃあんたに同情してる。ホントだぜ？　だって、全部、金蔵が悪いんじゃねぇか」
{f:5:Beatrice},「あいつが、隠し子なんか作るから悪いんだし！　何しろ、お前への預け方が特に悪い！　子供が生まれないから養子にしろっ、何てのじゃなく、可哀想な子だから育ててくれぬかとか、そなたを傷つけぬ言い方はあったはずだ。これだから男は、金蔵は…！」
Ushiromiya Natsuhi,「…………………………」
{f:5:Beatrice},「もはや、恨みはない。それでも、そなたの十字架は軽くはならぬか」
Ushiromiya Natsuhi,「はい。……あなたにどうすれば償えるか、未だにわからないのですから」
{f:5:Beatrice},「んじゃ、こうしよう。両腕を広げよ」
Ushiromiya Natsuhi,「え、……え？　こ、……こうですか……？」
,おずおずと夏妃が両手を広げると、そこへベアトが飛び込み、夏妃をぎゅっと、抱き締める。
Ushiromiya Natsuhi,「……あ、あの、……こ、これは………」
{f:5:Beatrice},「二度と言わねぇから、一度くらい言わせろよ。……妾はよ、自分の母親に会ったことさえねぇんだからよ」
,ベアトは夏妃を抱き締めながら、小さな声で言う。{n}もう二度と、絶対に口にしないその言葉を、夏妃に言う…。
{f:5:Beatrice},「妾のことで悔やんでくれてありがとよ。……でもよ、妾はもう恨んでねぇからな？　それだけは信じてくれよ。…………カアサン」
Ushiromiya Natsuhi,「……ベ、………ベアトリーチェ……………」
