Speaker,PS3 Japanese - Censored (JPC)
Furfur,「うふふふふ、つまりこれでもう、お役御免というわけ！　あぁ、今まで本当に楽しかったわ、ベアトリーチェ！」
Zepar,「でも、契約時の取り決めでね。最後の別れに、もう一度だけ力を貸さねばならないと決まっていたのさ」
Furfur,「だから、これが正真正銘、最後の奇跡！」
Zepar,「愛の奇跡は一度で充分！　だって永久の愛に二度目は不要なのだから！」
{f:5:Beatrice},「……そういうわけだ。愛し合う男女たちよ！　ここに集いしは、奇跡なくして恋を成就できぬ呪われし者たち。その奇跡を与える、黄金蝶のブローチの力は、泣こうが喚こうが今宵限り、最後のチャンス！　それは１組の番いにしか与えられぬ！」
Shannon,「………………………」
Kanon,「……僕は、負けないよ」
Shannon,「うん。……お互い、がんばろうね」
,紗音と嘉音は、真剣な眼差しを交し合う。
,……二人はすでに、自分の恋を成就するため、戦う覚悟を終えている。
Ushiromiya Jessica,「よ、よくわからねぇけどよ…！　おかしな悪魔の力なんて、世話になる気はねぇぜ…！」
,朱志香にもそろそろ、場の雰囲気がわかり始めていた。
,おそらくこの悪魔たちは、……自分と嘉音たち、譲治と紗音たちの双方を競わせようとしているのだ。
Ushiromiya Jessica,「はっきり言わせてもらうが、余計なお世話だぜ！　私と嘉音くんの仲は、私と嘉音くんでどうにかする。怪しげな悪魔の世話になんか、なる義理はさらさらねぇぜ！」
Kanon,「…………お嬢様、聞いて下さい。…この試練を乗り越えなければ、……僕たちは結ばれないのです…」
{f:5:Beatrice},「朱志香。受け入れよ。それが、家具の身でニンゲンと結ばれようと願う身の程知らずに課せられる、唯一の試練なのである」
Ushiromiya Jessica,「家具とかニンゲンとか！　勝手に言ってろってんだッ、私たちには何の関係もねぇぜ！！」
Shannon,「お嬢様には、まだ話していないの…？」
Kanon,「……どう説明すればいいか、…わからなくて」
Ushiromiya Jessica,「嘉音くんも紗音も、譲治兄さんも！　どうしてこんな胡散臭い話に耳を貸してんだ？！　人の恋路を邪魔するヤツは、馬に蹴られて死ねッて決まってんだぜ？　何で悪魔たちに認められなきゃならねぇんだよ！　余計なお世話だぜ！！」
{f:5:Beatrice},「さては困った分からず屋がいたものよ。………このままゲームを始めてもよいが、それではフェアとは言えぬな」
{f:5:Beatrice},「せ、……説明してあげてもいいのではないでしょうか。…私にもよくわかりません。朱志香さんと嘉音さんの恋に、何か問題でもあるというのですか…？」
Zepar,「やれやれ！　どうやら君も君たちも、何もわかっていないようだね！」
Furfur,「私たちに祝福されれば、二人の恋をゆっくり育むことが出来るの！　胡散臭い悪魔も、なーんにも関係ないわ！」
Zepar,「でも、もし僕らに祝福されなければ。君たちの恋路は消えてなくなり、枯れて萎れて、消えてしまう」
Ushiromiya Jessica,「何でそんなことが言えるんだよ！！」
,「「運命だから！！　認めないのも自由、抗わないことだって自由！」」
{f:5:Beatrice},「………あ、抗わないと、どうなるんですか…？」
{f:5:Beatrice},「恋路が終わる。……と抽象的な言い方では納得すまい。はて、どう説明すれば、そなたの運命の袋小路を説明できるのか…」
Zepar,「右代宮朱志香っ、君が信じているよりはるかに、君たちの未来は前途多難」
Furfur,「魔法の奇跡が得られなかったなら、必ずや二人に災いが訪れるの」
{f:5:Beatrice},「そしてそれが、かぶれ、爛れ。二人を破綻させる。……妾も、その過程を詳細に語るほど無粋ではない。しかし朱志香が信じぬというなら、破綻の最後だけ語ろう。……嘉音は使用人を辞め、この島を去る。永遠にな」
Zepar,「君は島を出て想い人を探す旅に出るだろうね、しかしそれは決して報われない！」
Furfur,「あぁ、そうしてあなたは嘆いて恨むの！」
Zepar,「誰を？！」
Furfur,「あなたを！！」
Zepar,「僕をかい？！」
,「「いいえ、今のあなたを！！」」
,二人は芝居がかった仕草で、朱志香を指差す。
,……この場を逃げれば、後悔するのは自分自身だと挑発しているのだ。
Ushiromiya Jessica,「な、……何を、…言ってやがる……」
Furfur,「想い人を失ったあなたはその時、気付くわ。想いを遂げる試練を逃げた、あの時の自分が憎いって！」
Zepar,「そうさ、僕たちは未来の君からのメッセンジャー！　どうか、今のこの瞬間を、君の恋に真剣になって、戦いに臨んでほしい！」
Furfur,「もしあなたが、未来の自分のメッセージに耳を貸さないならば？！」
Zepar,「尾を飲み込む愚かな蛇は、そのままどんどん飲み込み続け！」
{f:5:Beatrice},「永遠の苦悩の輪廻は、自らを飲み込み、……消えるのみよ」
Ushiromiya Jessica,「わけが、……わからない…！！」
,朱志香は混乱を怒りの表情で示す。
,……しかし、脳裏に薄っすらと、ずいぶん前に聞いた記憶が蘇っていた。
,……僕は姉さんと違って、何年もここに勤めるつもりはありません…。
,ほんの数年で、……あるいは。
,……姉さんがここを辞めることがあったら、僕も一緒に辞めようと、……思っています………。
Ushiromiya Jessica,「嘉音、……くん……」
Kanon,「……………………」
{f:5:Beatrice},「そなたが魔法の奇跡を紗音と譲治に譲るなら。……二人は結ばれ、島を出る。……そして嘉音もまた、島を出る。それは避け得ぬ、運命なのだ」
{f:5:Beatrice},「で、……では、魔法の奇跡を得られたなら…？」
{f:5:Beatrice},「無論、嘉音は島に留まり、いつまでも朱志香の傍にいる。……朱志香が望んだ、音楽活動とやらも一緒に始められるだろう。……それ以上の関係にどう進むかは、愛し合う二人の問題だ。朱志香が望むように、二人だけでゆっくりと関係を育めばよい…」
Shannon,「……ただ。…その場合は、私と譲治さんもまた、結ばれません」
Kanon,「………僕たちは、自らの幸せと未来を賭けて、……戦わねばならぬ、運命なんです」
Ushiromiya Jessica,「ふ、……ふざけるなよ…！　何だよそれ…？！　つまり、自分たちが結ばれれば、必ず相手は破綻するのか？！　そんな悪魔のゲーム、冗談じゃねぇぜ！！」
{f:5:Beatrice},「間違えるな。そなたらが奪い合うゲームではない。……黄金蝶のブローチの力がなければ、そもそもどちらの恋も、実らぬ運命なのだ」
Ushiromiya Jessica,「だ、誰がそんな運命を決めたんだよ！！」
{f:5:Beatrice},「恋を許されぬ家具に恋した、そなたらの罪ゆえにだ。……嘉音はそなたにはっきりと、家具は恋をする資格がないと拒んだはず！　そなたはそれを承知で、嘉音を恋の相手に選んだのだ。知らぬとは言わせぬ…！」
Ushiromiya Jessica,「……………ッッ」
,何も納得できはしないのに、朱志香は言い返すことが出来ない。
,すると譲治が、いつもフォローしてくれるような柔らかな口調で言う。
,……しかしその表情は、相変わらず、冷酷なくらいに真剣だった。
Ushiromiya George,「……朱志香ちゃん。こう考えないかい」
Ushiromiya Jessica,「考えるって、……何を…」
Ushiromiya George,「僕はね、紗音を愛している。どんな試練も障害も、全て乗り越えて結ばれようという覚悟を持っているよ。………君はどうだい？」
Ushiromiya Jessica,「そ、そりゃ、……私だって、多少のことでへこたれるほど、ヤワなつもりはねぇぜ…」
Ushiromiya George,「うん。なら、そういうことだよ。……僕たちは今、試されているのさ。僕たちが、どれだけ気持ちの強さを示せるか、ということをね」
Ushiromiya Jessica,「………譲治兄さんは、……このわけのわからない話で、納得してるっていうのかよ…」
Ushiromiya George,「納得なんか必要ないよ。……僕は、紗音と結ばれるために、全ての試練と障害と戦うことを、婚約指輪にかけて誓った。……どんな理不尽な、到底理解できない試練であっても。……僕に退くという選択肢はないね」
,譲治はきっぱりと言ってのけ、……そして冷たい眼差しで朱志香を見る。
,……もう、朱志香も理解しかけている。
,朱志香がぐだぐだと、悪魔たちの試練を拒むなら。……彼らが競わせようとしているゲームは、自動的に不戦敗となる。
,つまり、譲治と紗音の勝ちだ。
,そして、彼らに魔法の奇跡が与えられて、恋が成就され、………そして、朱志香と嘉音は破綻し、……やがて嘉音は島を去って、永遠に再会することは出来ないという未来を、確定させることになる。
Ushiromiya George,「……僕にとって。……君がこの試練を辞退してくれるなら、これほど嬉しいことはないんだ。……君と、戦わなくて済むからね。そして、君の嘉音くんへの想いは、その程度のものだったんだねと、蔑むことになるんだ」
Ushiromiya Jessica,「ん、……………く、…………ッ」
,譲治は一見、冷酷そうに言うが、……彼はあくまでもフェアだった。
,不戦敗などということになれば、朱志香の未練と後悔は永遠に断ち切れない。
,そして譲治だって、心のどこかにしこりを残すのだ。
Ushiromiya George,「……僕たちは、たった一つの奇跡を巡って、正々堂々と戦わなくちゃならない。……その結果、仮に僕が破れたとしても。……互いがベストを尽くして戦った上での結果なら、諦めがつく。そして、だからこそ、心の底から相手を祝福できるんだ」
{f:5:Beatrice},「…………ふっ。…譲治の覚悟、…なかなかのものよ」
Furfur,「そこまで言われて、」
Zepar,「君は逃げ出すのかい？」
,二人の悪魔はくすくすと笑って挑発する。
,もちろん、譲治は笑わないが、冷酷な目で、やはり彼も挑発していた。
Ushiromiya Jessica,「………紗音は……、」
Shannon,「……お許し下さい、お嬢様。……私は、譲治さんと結ばれるために、一歩たりとも退かない覚悟です。………たとえ、……私の想いを貫くことが、……お嬢様の恋路を閉ざすことを知っていようとも」
,朱志香は、紗音にこのような厳しく、そして真剣な言葉をぶつけられたのは初めてだった。
,そして、気弱でいつもおろおろしていると思っていた彼女に、こんなにも強い意志が眠っていたのだと気付き、驚く。
Ushiromiya Jessica,「嘉音くん………」
Kanon,「僕は、……お嬢様と新しい人生を歩みたいです。……その歩みが、………姉さんの幸せを踏み越えていくことを意味しようとも、………僕はここを退きたくない…」
,嘉音も、精一杯の克己を見せる。
,そう。
,誰もが、……自分に対し、一切の甘えを捨てて、……真剣なまでに正直だったのだ。
,黄金蝶のブローチだとか、魔法の奇跡だとか。{n}悪魔たちが課そうとしている試練がどうとか、……そんなものは、どうでもいいのだ。
,ただ彼らに、想いを遂げる強い意志があるかどうか。{n}それだけが問われているのだ。
,朱志香は握り拳を振るわせながら、……下唇を噛んで俯き、震える。
,彼女は沈黙するが、すぐに、決して退かぬ鋼の決意を持つだろう。
,……それはほんのしばらくの時間を必要とするだけだ。
,芝居がかった仕草で人を茶化した二人の悪魔たちは、朱志香が決意するのに必要とする沈黙を、汚したりはしない。
,愛ゆえの葛藤と、そこから至る決意への覚悟。
,その尊さを、愛を司る悪魔として、誰よりも理解しているのだから…。
{f:5:Beatrice},「…………朱志香さん……」
{f:5:Beatrice},「そして、……その魔法の奇跡は、そなたであっても、享受できるものであるぞ」
{f:5:Beatrice},「私にも………？　そ、それは、……どういう……」
,愛し合う２組の話だと思っていた。
,突然、話が自分にもかかわるとは思わず、ベアトは驚く…。
{f:5:Beatrice},「黄金蝶のブローチの奇跡は、………そなたの願い、……戦人への好意を認められたいという願いさえも、叶えることは容易い。……そして、その奇跡なくして、結ばれることも、また、…………ない」
{f:5:Beatrice},「……………っ…」
Zepar,「君も蚊帳の外じゃないということさ」
Furfur,「愛の沼を渡り切りたい！　あなたの望みのはずっ！」
Zepar,「僕たちは君の願いだって、決して蔑ろにしたりはしない！」
{f:5:Beatrice},「……そなたと戦人の関係とて、やがては爛れ、腐り落ちる。……いくら楽観的なそなたであっても、……何かの奇跡がない限り、やがてはそのような運命を迎えることを、すでに理解しているはずだ」
{f:5:Beatrice},「……………それは………」
,ベアトは、悲しげに俯く。
,クッキーの件で挫けたつもりはない。
,……しかし、傷つかなかったといえば、それはあまりに大きな嘘…。
,戦人に近付こうとすればするほど、それは彼を傷つけている。
,しかし自分は、戦人に近付くために生まれてきた。
,…まるで、寒さに凍え、身を寄せようと近付く針鼠。{n}愛ゆえに近付くことが、傷つける……。
{f:5:Beatrice},「そこまでわかっているなら、奇跡に託すのも、また一興というものよ。買わぬ宝クジに当たり無しとも言うでな。ゼパル、フルフル！　この妾の妹も加えよ」
Zepar,「あぁ、もちろん！」
Furfur,「よろしく、もう１人のベアトリーチェ…！　私たちは、初めからあなたも加えるつもりでいましたわ！」
,「「なぜなら僕らはゼパルとフルフル！　愛を司る悪魔だから！！」」
{f:5:Beatrice},「……わ、……私も、……参加してもよろしいのでしょうか……」
Ushiromiya George,「君が望むなら、いいんじゃないかい。誰であっても、僕は拒まないよ。全ての障害に勝利し、全員に僕たちを祝福させる。……もちろん、逆でもさ。全力の僕たちを退けて成し得た恋ならば。僕も紗音も、心の底から勝利した二人を祝福することを約束するよ。ね、紗音」
Shannon,「はい。私たちは負けません。そして負けても、心の底から祝福します」
Kanon,「……僕も同じです。僕は負けません」
Ushiromiya Jessica,「………退けねぇケンカだってんなら。……買おうじゃねぇかよ。……私も嘉音くんも！　不戦敗ってのだけは、ゴメンだぜ」
{f:5:Beatrice},「それは、そなたもだな」
{f:5:Beatrice},「は、……はい…。……お父様に、ぁ、…ぃぇ、……戦人さんに私を認めてもらえる可能性がわずかでもいただけるなら。私もそれに、自らを賭けたいと思います」
{f:5:Beatrice},「よくぞ言った。それでこそ我が妹っ。ゼパル、フルフル！　役者は揃ったぞ！」
Zepar,「それでは始めようか、フルフル！」
Furfur,「えぇ始めましょう、ゼパル！」
,「「たった一つの魔法の奇跡を巡っての、愛し合う者たちの試練を…！！」」
