Speaker,PS3 Japanese - Censored (JPC)
,血生臭い、……正視に耐えない真実が待ち構えているだろうという覚悟は、………私に本当にあっただろうか…？
,………私が真実を得れば、……それはつまり、家族の無残な最期を目を背けることなく、受け容れなければならないことを指す。
,それを受け容れるということは、…………ひょっとすると奇跡的に家族の誰かが生き延びていて、……１２年を経て帰って来てくれるかもしれないという、僅かな希望、……都合の良い奇跡を、……手放すということだ。
,そんな奇跡あるはずがないと知っているのに、……その小さな希望は、この１２年間、わずかながら胸を温めてくれたことを、私は認めなければならない。
,……真実を知りたい。でも、誰かが帰って来て欲しい。
,この２つの願いは、矛盾していたのだ。
,真実を知ることで、……誰も帰って来ないことを、……私は受け容れなければならないのだ……。
{f:5:Bernkastel},「…………真実は、いつだって残酷よ。時にそれは、自分の希望を刈り取りさえする。………多くの場合、ニンゲンは真実を得ることに対する対価に気付いていない。……私はあなたに、その覚悟があるのかどうか、問い掛けただけ」
,私は、矛盾した２つの願いのどちらかを、選ばなければならない。
,真実を得て、……家族が帰ってくるかもしれないという、都合の良い希望を捨て去るか。
,それとも真実を諦め、……実際には永遠に帰って来ない家族の帰りを待ち、…………兄に与えてもらった、子供騙しの幻想で、凍える自分を騙し続けるのか。
{f:5:Bernkastel},「……………聞かせて、縁寿。……あなたに真実を知ろうとする覚悟は、本当にあるの……？」
Ushiromiya Ange,「…………………………。………あるわ」
{f:5:Bernkastel},「その決意は揺るがない？」
Ushiromiya Ange,「揺るがないわ」
,私の即答に、ベルンカステルはじっと私を凝視する。
,彼女の感情なき瞳は、……私の決意を、読み取ってくれるだろうか。
,兄がゲームマスターとなってまで、真実を覆い隠す今。……私にとって真実を得る最後の頼みは、ベルンカステルが指し示す道標だけなのだ…。
{f:5:Bernkastel},「………あなたの瞳の奥に。……真実を追い求める者の輝きを見たわ」
Ushiromiya Ange,「教えてくれるの？！　私に、真実に至る道を…！」
{f:5:Bernkastel},「えぇ。………あなたを導いてあげる。忘れたの、縁寿？　………だって、私はあなたの後見人でしょう…？」
,後見人という言葉を、ベルンカステルの口より聞いたのは、いつ以来のことだろう。
,……そう。一番最初に、この未来の世界で出会った時、私は彼女を後見人として、魔女になったのではなかったか。
,…………１９８６年のベアトリーチェに打ち勝てる、１９９８年のベアトリーチェに、なったのではなかったっけ…。
{f:5:Bernkastel},「あなたは、１９９８年のベアトリーチェ。……エンジェ・ベアトリーチェ。……私が後見人となって、あなたを魔女と認めた。でも、あなたはベアトと同じ、無限の魔女ではないわ」
Ushiromiya Ange,「………真実の魔女」
{f:5:Bernkastel},「そう。………ヱリカと同じ。あなたは、一なる真実を求め、如何なるまやかしにも騙されることはない、真実の魔女なのよ」
Ushiromiya Ange,「真実の魔女、……エンジェ・ベアトリーチェには、………“一なる真実”に辿り着く力があるのね…」
{f:5:Bernkastel},「あるわ。……でも、あなたにはその力を、これまで使うことは出来なかった。どうしてかわかる？」
Ushiromiya Ange,「……今ならわかるわ。………私は真実を求めながら、……その一方で、真実を知ることを、無意識に拒んでいた」
{f:5:Bernkastel},「そう。……あなたは真実を求めながらも、同時に。……真実を知ることで、家族が帰ってくるかもしれないという奇跡が失われることを、無意識に恐れた。……だから、一なる真実に手を伸ばす資格が、なかった」
Ushiromiya Ange,「……………………………。……言われるままだわ……。私には、……甘えがあったことを、認めなくちゃならない…」
,私は認めなくてはならない。
,……家族はみんな、死んだのだ。
,それを認めた上で、……どうして死んだのか、誰の何の思惑で死んだのかを、暴かなくてはならないのだ。
Ushiromiya Ange,「……ありがとう。………あの薄暗い劇場で見せられたカケラは、……そんな私の目を、醒ましてくれるものだったのね」
{f:5:Bernkastel},「あなたが本当の意味で真実の魔女となってくれるのを待つために、ずいぶんと多くのゲームを重ねることになったわね。……でも、その全てに意味があったと思う。……この、最後の最後のゲームで、あなたは真実の魔女に至れたのだから」
Ushiromiya Ange,「………教えて。……あの日あの島で、何があったの。……それを直接教えろなんて言わないわ。だから指し示して。……私は何をすれば、真実に至ることが出来るの…！」
{f:5:Bernkastel},「ここは少し涼し過ぎるわ。………場所を移しましょう」
Ushiromiya Ange,「どこへ」
{f:5:Bernkastel},「マシな紅茶が飲める場所へよ」
,ホールを大勢の拍手が満たす。
,拍手は健闘を讃えるもの。ベルンカステルを讃えるものだった。
{f:5:Beatrice},「そして、ベルンカステル卿のゲームもまた、素晴らしいものであったぞ！」
Ushiromiya Battler,「みんなにも彼女のゲーム盤を公開するので、ぜひ挑戦してみてほしい。かなりの力作だぜ！」
{f:5:Bernkastel},「……結局は解かれてしまったけれどね」
{f:5:Lambdadelta},「誰にも解けないゲームなんて、ゲームじゃないわ。肝心なのは、面白かったかどうかよ」
{f:5:Beatrice},「面白かったぞ！　そこは妾も保証する」
Ushiromiya Battler,「俺もだ。最初はこんなの解けるわけがないって思ったが、一つずつ有効になる紫発言を使い、容疑者を絞っていく辺りは、パズル的な面白さがあったぜ」
Zepar,「さぁ、みんな！　集まれ集まれっ！」
Furfur,「ベルンカステル卿の推理ゲームって、どんなのかしら！」
,「「それはやってみてのお楽しみ！！」」
,いくつかのテーブルの上に、チェス盤のようなものが広げられる。
,その周りに大勢が集まり、興味深そうに眺めていた。
Ushiromiya Krauss,「ほほぅ、これは論理パズルのようだね」
{f:5:Virgilia},「なかなかの正統派ではありませんか」
Ushiromiya George,「これが魔女のゲームってものなんだね」
Ushiromiya Jessica,「はー。こうやって見ると、ただのゲームなんだよな。……でもこれ、駒にとっては、とんでもない大事件なんだぜ」
Ronove,「ぷっくっく。それもそうですな」
Dlanor,「せっかくのベルンカステル卿の手土産デス。楽しませていただきまショウ」
Ushiromiya Lion,「しかし、これは難解ですね……。本当に解けるように出来ているのかどうかさえ、怪しくないですか…？」
Willard H. Wright,「解けるように出来ていることを、まず信じろ。……問題は解けるように出されていると、出題者を信頼して初めて、思考の戦いは始まる」
Ushiromiya Battler,「その点は俺たちも保証するぜ。さぁさぁ、ぜひ挑戦してみてくれ…！」
,戦人が促すとそれぞれのテーブルで、ベルンカステルの推理ゲームの議論が始まった。
,ニンゲンと幻想の住人との、双方入り乱れての議論は実に興味深いものだった。
,それらの議論から離れたところに椅子を置き、ベアトとベルンカステルは腰を下ろしていた。
Ronoue Genji,「お茶にご希望はございますか」
{f:5:Beatrice},「妾には、何か落ち着く紅茶が良い。それをミルクティーにしてくれぬか」
Ronoue Genji,「畏まりました。……ベルンカステル卿は、何かご希望はございますか」
{f:5:Bernkastel},「……紅茶に梅干を沈めてちょうだい。……まずい紅茶を飲みやすくするコツよ」
{f:5:Beatrice},「くっくっく！　そうヘソを曲げるなというのだ。そなたのゲームは、実に面白かったと讃えているというのに」
,ベルンカステル渾身のゲームに打ち勝ったベアトの表情は、これでもかという程に上機嫌だった。
{f:5:Bernkastel},「……別にヘソを曲げてなんかいないわよ。私はもともとこういう顔よ」
{f:5:Lambdadelta},「そんな表情の中に、ベルンなりの温かみを見出せた時にね。私は、真っ暗闇の雪山の頂上で、美しい星を見つけたような気持ちになるのよ」
{f:5:Bernkastel},「……悪かったわね、顔がいつも万年雪で」
{f:5:Beatrice},「やれやれ、ベルンカステル卿を讃えることは難しい。何と褒めても、嫌味と受け取られてしまうぞ」
{f:5:Lambdadelta},「大丈夫よ。あとでしみじみと噛み締めるタイプだから」
{f:5:Beatrice},「ほぅほぅ、ベッドの中で枕を抱きながら噛み締めるタイプか」
{f:5:Lambdadelta},「そうそう、そんな感じそんな感じ」
,ベアトとラムダデルタは、くすくすと笑い合っている。{n}ベルンカステルは肩を竦めながら、そっぽを向く…。
Ushiromiya Battler,「でもよ。よくひねった、面白いゲームだったぜ」
{f:5:Bernkastel},「そう？　………ありがと」
Ushiromiya Battler,「解けないようにも作れるのに。お前はちゃんと解けるように作ったもんな。……それはゲームを楽しもうというフェア精神がなけりゃ出来ないことだ」
{f:5:Bernkastel},「……私は絶対に勝てるゲームが好きよ。勝てないかもしれないゲームなんて、面倒臭い」
Ushiromiya Battler,「今度は、攻守を逆にしてゲームをしたいな。俺が出題して、それにあんたが挑戦する。あんたが俺に勝つゲームだ」
{f:5:Bernkastel},「…………………………」
Ushiromiya Battler,「もちろん、これまでのベアトとの戦いで培ったノウハウの全てをつぎ込んだ、超難解なゲームにするぜ。俺が２連勝しちまうくらいのつもりのな…！」
{f:5:Bernkastel},「…………あんたもベアトも。……あんたたちって、つくづく面白い考え方ね」
Ushiromiya Battler,「何がだ？」
{f:5:Bernkastel},「……ゲームは、勝敗を決するための手段でしょう？　そして、それを仕掛けるからには、至上目的は自分の勝利のはず。……なのに、自分が負けるかもしれないゲームを、どうしてわざわざ仕掛けるの…？」
Ushiromiya Battler,「絶対に勝てるゲームなんて、つまらないだろ。そんなのゲームじゃない」
{f:5:Bernkastel},「…………………………」
Ushiromiya Battler,「勝つか負けるか。そのフェアなやり取りが面白いんじゃないか。ゲームってのは、戦いじゃない。コミュニケーションなんだ。その過程を楽しむ。勝敗という結果は、まぁオマケみたいなもんさ」
{f:5:Bernkastel},「………やっと。……ベアトたちと私の考えの、何が違うのかはっきりと理解できたわ」
Ushiromiya Battler,「違いって？」
{f:5:Bernkastel},「あんたたちにはコミュニケーション。……私には、そうでないということよ」
Ushiromiya Battler,「お前、ずいぶん殺伐とした世界に生きてるんだな」
{f:5:Bernkastel},「……………あんただって。……ベアトのゲームを理解するまではそうだったはずよ。……永遠のゲームは永遠の拷問。……その苦しみを、あんたはもう、綺麗さっぱり忘れてしまったというの…？」
Ushiromiya Battler,「…………………。……確かにそう思った日もあった。……しかし、もう決着はついた。そうなれば、過去のことはグチグチ言わない。ノーサイドってヤツだ」
{f:5:Bernkastel},「そこに、………私とあんたの、致命的な違いがある気がするわ。……あんたにとっての永遠の拷問は、笑って水に流せる程度のものだった。……私にとってのそれは、そんな生易しいものではなかった。……そういうことだわ」
Ushiromiya Battler,「……あんたの生い立ちは知らねぇが。……苦労があったみたいだな」
{f:5:Bernkastel},「ふん。……成駒如きのあんたに同情されるとは、私も焼きが回ったもんね」
,ベルンカステルは、源次の持ってきた紅茶を啜ると、遠い目をして天井を見上げる。
,その生い立ちを知ることは出来ないが。……ベルンカステルの気持ちをわずかに察することは、戦人にも出来た。
Ushiromiya Battler,「………今のあんたは。誰かの拷問に苛まれているのか」
{f:5:Bernkastel},「まさか。………私は自由人よ。誰の束縛も受けない」
Ushiromiya Battler,「なら、良かったじゃねぇか。少なくとも、昔とは違う」
{f:5:Bernkastel},「…………そうね。昔に比べたら、だいぶマシだわ。……退屈から逃げ果せるための、長い長い終わりのない旅だけれど」
Ushiromiya Battler,「なら、この出会いは少なくとも、お前にとっては良いもののはずだ」
{f:5:Bernkastel},「そうね。……敗北の味も、多少は退屈から私を遠ざけてくれるわ」
,違う違う。戦人は首を横に振りながら笑う。
Ushiromiya Battler,「……俺たちは、フェアなゲームを戦って楽しんだ、友人同士だぜ」
{f:5:Bernkastel},「だから………？」
Ushiromiya Battler,「もし、お前の日々が退屈から逃げ回るためだけのものだというなら。……たまには、俺たちのところに寄るといい。俺たちは友人を歓迎する。そして、友人を退屈から逃すために、色々な持て成しや労いをするだろう」
{f:5:Bernkastel},「この大ベルンカステルを、一夜とて退屈から逃す持て成しを、あんたらが出来ると…？」
Ushiromiya Battler,「あぁ。それが、友人ってもんだ」
{f:5:Bernkastel},「…………………………」
Ushiromiya Battler,「今夜のゲームでは俺たちが勝った。だから、次に来る時は攻守を逆にしよう。今度は俺たちのゲームであんたを持て成す」
Ushiromiya Battler,「……もちろん、あっさりと勝ちを譲るつもりはないぜ？　とことんひねった、極悪な推理ゲームで挑戦してやるぜ！　一夜で解かせるつもりなんかねぇ。それこそ、数ヶ月は頭を捻って滞在するはめになるくらいのを用意してやるぜ」
{f:5:Bernkastel},「………この大ベルンカステルを、友人として持て成すと……？」
Ushiromiya Battler,「あぁ、そうだ」
{f:5:Bernkastel},「……ふっ……。………あんたたちに付き合ってると。せっかくの梅干紅茶も、何だかベタベタに甘くなってくるわ。やってらんない」
Ushiromiya Battler,「ベアトに聞いたぜ。梅干紅茶とやらが好物なんだってな。金箔まぶした最高級梅干を紅茶に放り込んでやるから、それを楽しみにしてまた来いってんだ」
{f:5:Bernkastel},「………もし、本気でそう思ってるなら、もう少しはマシな紅茶を用意することね。……こんなまずい紅茶じゃ、二度と来てやろうという気にはならないわ」
Ushiromiya Battler,「やれやれ。普段はよっぽどお上品な紅茶を飲んでやがるらしいぜ。むしろ今度、その紅茶が飲めるところに招待しやがれ」
{f:5:Bernkastel},「………………あんたを、……私が？　…………くすくす、…………あっはっはっは」
Ushiromiya Battler,「フェアだろ？　俺たちも持て成す。だからお前も、俺たちを持て成せ」
{f:5:Bernkastel},「そうね、フェアだわ」
Ushiromiya Battler,「だから、ゲームもフェアに行こう。攻守を交代して、またゲームをしようぜ。その機会を楽しみにしている。今回は俺たちの勝ちだったが、次はわからねぇさ…！」
{f:5:Bernkastel},「………そこまで驕れれば大したものだわ。でもね、あんたは一つ、勘違いをしているわ」
Ushiromiya Battler,「何をだよ」
{f:5:Bernkastel},「私のゲームは、まだ終わっちゃいないわ。……最後に勝つのは、どちらかしらね」
,ベルンカステルは紅茶にもう一度口をつけると、薄く笑いながらカップをテーブルに置く。
{f:5:Bernkastel},「……ここの紅茶は甘過ぎて、飲めたもんじゃないわ。……源次、ありがとう。下げてちょうだい」
Ronoue Genji,「畏まりました……」
,ベルンカステルは、ほんの２口しか飲まずに紅茶を下げさせる。
,戦人はそれを、ベルンカステルなりの照れ隠しだと理解し、微笑んでいた。
,………………………………。
,戦人。……あんた、何てまぬけな、能天気な顔で微笑んでるの…？
,もしこの最後のゲームが本気で、お花畑なエピローグになると信じてるなら。
,私があんたたちを、最後に相応しいゲームに招待してあげる。
,戦人。あんたは忘れ過ぎよ。
,最後のゲームの鍵は、誰の手に委ねられているのか、ということをね……。
,鼻の奥が疼く。
,嗅覚で意識が戻るなんて、斬新な体験だった。
,私はゆっくりと目を醒ます。
,……いや、そもそもいつの間に意識を失っていたのだろう？
,眠った記憶も、倒れた記憶もない。
,そうだ。……ベルンカステルに、マシな紅茶が飲めるところへ行こうと言われて誘われ……。
,……そこから記憶が曖昧になる。そして、私の目を醒まさせたのが、紅茶の匂いなら。
Ushiromiya Ange,「……………ここは……？」
{f:5:Bernkastel},「アウアウローラの書斎よ。……紅茶の趣味がいいことだけは、たとえあいつであっても、認めざるを得ないところだわ」
,私は薄暗い書斎のソファーのようなところに腰をかけていた。
,向かいには、ベルンカステルが。……そして目の前には、美しいカップになみなみと注がれ、熱い湯気をたてる紅茶が置かれていた。
Ushiromiya Ange,「………ここは、…………確か…………」
,私は覚えてる。{n}ここには来たことがある。……確か………。
,{a:c:「久しぶりだな、人の子よ」}
,……あぁ、その声。聞いただけで記憶が蘇る。
Ushiromiya Ange,「久しぶりじゃない。………我が主」
{f:5:Featherine},「そなたを再び我が書斎に招けるとは思わなかったぞ。……まさか、そなたたちのゲームに、まだ続きがあろうとはな」
{f:5:Bernkastel},「……続きなんて甘いものじゃない。これが、本当の最後の、ピリオドのゲームよ」
,ここは、フェザリーヌ・アウグストゥス・アウローラの書斎。
,尊厳なる観劇と戯曲と傍観の魔女。
,……かつて私は彼女に呼び出され、巫女という名の朗読役を命じられたこともある。
Ushiromiya Ange,「まさか、私をまた朗読役に…？」
{f:5:Featherine},「そなたを呼んだのは私ではない。……我が巫女が、そなたと私を引き合わせたのだ」
Ushiromiya Ange,「何のために…？」
{f:5:Bernkastel},「決まってるじゃない。……あんたに、真実に至るための道標を示すためよ」
Ushiromiya Ange,「フェザリーヌが私に示してくれるの？」
{f:5:Featherine},「………私は観劇の魔女だ。……舞台の上の役者に干渉することは、あまり好まぬのだがな」
{f:5:Bernkastel},「戦人の退屈な芝居を観劇するのと、私の手による、運命の分岐を司る刺激的な芝居を観劇するのと、どっちを好むのかしら？　……退屈に、一分一秒だって耐えられないくせに」
{f:5:Featherine},「ふ、……くっくくくくく」
,フェザリーヌは揺り椅子を揺らしながら、くぐもった笑いとともに天井を見上げている。
,彼女が、私が至りたいと願う真実の、何かの鍵を握っていることは明白だった。
{f:5:Featherine},「………鍵を握っているのは、文字通りそなたではないか。……私に出来るのは、その鍵で開けることの出来る、鍵穴を教えることだけだ。人の子よ」
,口に出したつもりはないのに、フェザリーヌは当然のように問いに答える。
,……そう言えばそうだった。
,フェザリーヌは私如き人の子の思考は、言葉を耳にするかのように読めてしまう。
,ま、話が早くていいかもしれない…。
Ushiromiya Ange,「この鍵はお兄ちゃんがくれた。でも、使うべき時に使い方がわかる、みたいなことを言って、何に使えばいいのかは教えてくれなかったわ。……あんたたちは知ってるの？　この鍵は何？　お兄ちゃんは、とても大切なものだと言っていた」
{f:5:Featherine},「我が巫女よ、説明せよ」
{f:5:Bernkastel},「嫌よ。あんたが説明しなさい」
{f:5:Featherine},「……主に説明をさせようというのか？」
{f:5:Bernkastel},「たまには、その程度の舞台参加もしなさいよ。ボケ防止にいいわよ」
{f:5:Featherine},「やれやれ……。縁寿の朗読の時に、久々の舞台を堪能したので、もう数百年は充分だと思っていたのだがな」
Ushiromiya Ange,「教えて。……この鍵は何なの？」
{f:5:Featherine},「そなたの決断を、具現化したものだ。……この物語は、ゲームは、……そなたにある決断を求めることで終わりを迎える。その決断するという行為を、鍵の形に具現化したものが、そなたのそれだ」
Ushiromiya Ange,「私の決断を、……具現化したもの……」
{f:5:Bernkastel},「そういうこと。最終的にあんたは恐らく戦人から、その鍵で開けられる２枚の扉の前に立たされ、どちらの扉を開くか選択を迫られるでしょうね。それくらいは聞かされてる？」
Ushiromiya Ange,「………………何も教えてくれない。……然るべき時がくれば、……みたいなことしか言わないの。……お兄ちゃんも誰も、……何も教えてくれない」
{f:5:Featherine},「戦人は、そなたの自由意志による選択を尊重したいのであろうな」
{f:5:Bernkastel},「でも縁寿。……もう、薄々は気付き始めてるんじゃない？」
Ushiromiya Ange,「……何を」
{f:5:Bernkastel},「戦人は、あんたに選ばせたい答えがあるんじゃない……？」
,その言葉に、……私の心臓はどきりと鳴る。
,……それは、思っていた。
,お兄ちゃんは明らかに、……私を真実から遠ざけて、何だか曖昧な、白昼夢みたいな物語にしたまま誤魔化そうとしている。
,１９８６年の親族会議で。
,みんなは楽しく過ごしながら消えていった。
,天国でみんな、微笑みながら見守っているから、縁寿は１９９８年でも孤独に感じることはないんだよ。だから頑張って、ひとりで生きていきなさい。
,……そんな風に終わらせようとする、兄の意思を、ひしひしと感じるのだ。
,それを兄に問い詰める度に、それを選ぶのは縁寿だ、みたいなことを言って、のらりくらりと逃げる。
{f:5:Bernkastel},「その通りよ。戦人は一見、あなたに公平な選択肢を与えるように見えて。……実際は、あなたにはっきりと、ある一方の選択肢を選ばせようと画策している。………そのための、茶番のような物語を、あなたはすでに延々と見せられているでしょう？」
,……あのおかしなおかしなハロウィンパーティー。
,妙に仲良しで気持ち悪いくらいにベタベタで。
,右代宮金蔵が慈愛に溢れ、親族兄弟たちが結束を誓い合って、……誰もが幸せで希望に満ち溢れているなんて、………吐き気がするくらいに甘ったるい物語を、私はすでに、充分すぎるほど見せつけられている。
Ushiromiya Ange,「……仲良しこよしで煙に巻いて、……私を真実から遠ざけようとしている。………お兄ちゃんは、卑怯だわ…」
{f:5:Featherine},「確かに、そなたから見れば卑怯とも呼べよう。しかし、思い出すが良い。そなたはこのゲームのプレイヤーであり、戦人がゲームマスターだというなら、……それは何を意味するというのか」
{f:5:Bernkastel},「かつて戦人はプレイヤーで、ベアトはゲームマスターだったわ。そして二人はそれぞれの真実のために戦ったわ。………そして今度は？」
Ushiromiya Ange,「……私がプレイヤーで、……ゲームマスターはお兄ちゃんだわ」
,私は、……ひょっとして、一番最初から勘違いをしていたのではないだろうか。
,お兄ちゃんが、あの日に何があったのか教えようと言うから、……私はお兄ちゃんの後についていけば、全てがわかるに違いないと錯覚していた。
,………それじゃまるで、あの日の全ては魔法の仕業だったと主張するベアトに、お兄ちゃんがウンウンと頷きながらついていくようなものじゃないか。
,私は、……何て馬鹿な誤解を……。
Ushiromiya Ange,「……このゲームは、………私と、………お兄ちゃんの戦いのゲームだったの……？」
{f:5:Featherine},「それを理解せずにゲームに臨んでいたとは、驚きだ」
Ushiromiya Ange,「…………………………………」
{f:5:Bernkastel},「戦人は狡猾だわ。それをあんたに理解させずに、最後のゲームをさっさと始めてしまった。……まぁ、かつてのベアトのゲームもそうだったわ。戦人はわけもわからない内に、彼女のゲームに巻き込まれていた。戦い方さえわからずにね。………だから私が教えたわ」
{f:5:Bernkastel},「今度も同じよ。……わけのわからない内にゲームを始められてしまったあんたに、私は教えに来たのよ。あんたは、誰と何を戦うゲームをしているのかをね」
Ushiromiya Ange,「…………………………………」
,私は、……絶句する。
,そしてようやく、……このゲームにおいて、自分が何を為すべきなのかを理解する。
,私はずっと受身だった。
,お兄ちゃんが真実を教えてくれるに違いないから、それを信じればいいなんて、……甘えてた…。
Ushiromiya Ange,「違ったのよ。……そうじゃない」
,これは、……真実に至ろうとする私と、………煙に巻いて誤魔化して、１９９８年の孤独な未来に、私をひとりぼっちで追い返そうとするお兄ちゃんとの、………戦いのゲームだった。
,私はこれまでさんざん、……お兄ちゃんに、甘いだの甘えてるだの言ってきて、………自分自身が誰よりも一番甘えていたことを、思い知る…。
,ベルンカステルは、そんな私を嘲笑いはしなかった。
,むしろ、……そんな初歩のことにようやく気付いたのかと、冷め切った表情を見せる。
{f:5:Bernkastel},「………理解できた？　自分と、……その鍵の意味」
,私は、お兄ちゃんが掛けてくれたこの鍵を握り締め、しばらくの間、自分でも理解の出来ぬ感情に、わなわなと震えた。
,お兄ちゃんに騙されたと思って、憎むのは容易い。{n}だが、それを憎むのはお門違いなのだ。
,だって、……これは私とお兄ちゃんのゲーム。
,お兄ちゃんは、私に勝つために、その最善手を尽くしたに過ぎないのだ。
,……もしゲームが、遊びのようなコミュニケーションでなく、……勝利することだけを目的とする過程を意味するものだったなら。
,フェアなゲームなんて存在しない。
,相手にルールすら教えず、右も左もわからない内に、騙まし討ちで倒すのが一番に決まってる……。
,……お兄ちゃんは、………その意味において、悪くない。
,私を、……あの甘ったるい幻想で誤魔化して、………孤独な未来に追い返そうとしているのだ……。
,自分たちだけ、……楽しそうに猫箱の中で過ごして、私だけを追い出して。
Ushiromiya Ange,「………………ありがとう。……感謝するわ。ようやく、本当の意味で目が醒めた気がするわ」
{f:5:Bernkastel},「戦人を憎まないであげて。ゲームマスターとは本来、相手を一方的に騙すものなのだから」
Ushiromiya Ange,「……わかってるわよ。お兄ちゃんはお兄ちゃんの立場で最善を尽くした。ただそれだけということよ。…………なら、私も私の立場で最善を、尽くさなきゃ」
,私の目的は、もはやはっきりしている。
,１９８６年１０月４日、５日。{n}この日に六軒島で、何があったのか。
,それを覆い隠すベールを引き裂いてやること。それだけだ。
Ushiromiya Ange,「…………お兄ちゃんは私にこの鍵を、……お兄ちゃんが望む鍵穴に入れさせたいのでしょうね。……そのために私に延々と、……甘ったるい幻想を見せつけた。でも、もう誤魔化されないわ。……私は、私の望む扉を自ら選んで開くっ」
{f:5:Featherine},「ぼんやりと戦人の言い成りになっている縁寿よりは、この方が確かに、私の好む物語であるな」
{f:5:Bernkastel},「じゃあ、続きを今度こそあんたに任せるわ。……縁寿に教えてあげて。真実に至る、鍵穴を」
Ushiromiya Ange,「教えてっ。私にその鍵穴をッ！」
{f:5:Featherine},「………いいだろう。まずは腰を下ろすがよい。今、持って来ようぞ」
,フェザリーヌが揺り椅子より立ち上がると、……ぐにゃりと視界が歪むのを感じた。
,……何？　何かの干渉？
,今からフェザリーヌが、大事なものを見せてくれるというのに、………どうして、……急に、……意識が……。
,私は膝に爪を突き立て、意識が遠退かないように歯を食いしばる。
,しかし、……どんどん世界は歪んでぐにゃぐにゃになっていく……。
,座っているソファーの感覚以外は、何もかもわからなくなってしまった……。
Amakusa Juuza,「お嬢？」
Ushiromiya Ange,「………えっ」
Amakusa Juuza,「先方がいらっしゃったようですぜ」
,扉が開き、………八城十八が姿を現す。
,……どういうこと？
,ここは、……魔女の世界じゃなくて、……ニンゲンの世界…？
,私はソファーに座っていて、後ろには天草がいる。
,…………………………。……惑わされる必要はない。
,フェザリーヌと八城十八は同じ存在だ。
,彼女にとって、双方の世界の違いなど微細なもの。
,観劇を好む彼女風に言うなら、……舞台の上の背景がちょっと違う程度でしかない。
,だから私は、何も臆す必要はない。
Ushiromiya Ange,「……今度は、八城先生と呼べば？」
Hachijo Tohya,「名前というものの、何とややこしきことかな。……ここに私とあなたがいることに何の変わりもないのに、あなたは私を何と呼べばいいのか、迷わねばならない」
Ushiromiya Ange,「……そうね。フェザリーヌと呼ぶのも、あなたにとっては無粋というわけだわ。……役者にとって、自分の演ずる役の名前など、仮のものでしかない」
Hachijo Tohya,「そういうことだ、人の子よ」
Amakusa Juuza,「フェザリーヌ？？」
,天草は、私が唐突に何を言い出すのかと目を丸くしている。{n}それを気に留めず、続けた。
Ushiromiya Ange,「……それで、あなたは私に何を見せてくれるの」
,それを言いながら、私の目は彼女が小脇に抱える、重そうなそれに釘付けになっていた。
,それは一見すると、豪華な装丁の百科事典のように見えた…。
Hachijo Tohya,「これを、ご存知ですか」
,フェザリーヌはそう言うと、重みあるそれをテーブルの上に置いた。
,それの第一印象は、……魔導書。
,真里亞お姉ちゃんが持っていそうな、神秘的でミステリアスな感じの重そうな本だった。
,そして何より特徴的なことは、……開けないように厳重に蝶番で封印され、重そうな錠前で閉じられていることだった。
,ここまでして、中身を読まれることを拒む本とは一体……。
Hachijo Tohya,「手に取り、裏をご覧になるといいでしょう」
Ushiromiya Ange,「………裏…？」
,膝の上で、その重い本をごろりと引っ繰り返す。
,そして、それを見た途端に、私は小さく息を飲み込んだ。
Ushiromiya Ange,「…………エヴァ…。……ウシロ、……右代宮……。……右代宮絵羽っ」
,そこにはローマ字で、確かにそう記されていた。
Ushiromiya Ange,「これは何…？　絵羽伯母さんの、……日記…？」
Amakusa Juuza,「ひょっとして、……こいつが噂の」
Ushiromiya Ange,「あんた、何か知ってるの…？！」
Amakusa Juuza,「噂程度ですがね。……絵羽会長は、秘密の日記を持っていて、それには厳重に錠前を掛けていて。……出先に行く時も必ず持って行ってた、ってぇ話は、護衛仲間から聞いたことがあります」
Ushiromiya Ange,「……秘密の、……日記……。それがどうしてここに……」
Hachijo Tohya,「右代宮絵羽が息を引き取った病室にあったものです」
,その日記は、ベッドの裏側に隠されていた。
,その為、絵羽の死後も長く発見されずに、病室内に留まった。
,それを偶然、病院の関係者か、もしくはその病室にかかわった患者か家族が発見したのだろう。
,……当然、その頃には六軒島ミステリーは、大きなムーブメントになっていた。
,その右代宮絵羽が過ごした最後の病室に隠されていた、錠前付きの日記ともなれば、……その価値は計り知れない。
,発見者は恐らく、その価値を正当に評価できる“ウィッチハンター”たちに、それを秘密裏に譲り渡したのだろう。
,幸運だったのは、この日記を手にしたウィッチハンターたちが、高尚な人間たちばかりだった点に違いない。
,彼らは、錠前を破壊して真実を暴くという無粋を嫌い、……このミステリアスな錠前の向こうに、あの日の真実が眠っているという事実だけに、純粋に酔いしれた。
,そのお陰でこうして、……絵羽の日記は、傷一つ付けられることなく現存しているのである…。
Hachijo Tohya,「右代宮家長男、蔵臼の妻、夏妃は、日々の不満や鬱積を、日記に記すことでそれを封印するという、ある種のまじないをしていたことが、すでに知られています」
Ushiromiya Ange,「……同じことを、絵羽伯母さんもやっていたと？」
Amakusa Juuza,「可能性はありますなぁ。……その日記の蝶番を外すのは、たとえ鍵があったとしてもかなり面倒だ。まるで、ギチギチのコルセットみたいに封印してやがる」
,天草の言う通りだ。
,この日記は、気軽に開いて、気軽に過去を振り返ることが出来るようには、なっていない。
,……右代宮夏妃がそうしたように、記すことで忘れ、封印するための日記に、恐らく間違いないだろう。
