Speaker,Umineko Project (UP)
Ushiromiya Battler,"""......A‐and yeah, ......if you want to just be blunt and say I was being childish and rebellious, I can't argue with that. .........But you know, ...in that case, ......Mom, ......Ushiromiya Asumu, who's gonna set things right for her...?! Mom was so devoted to our family, and did the very best she could...!"""
Ushiromiya Battler,"""But Dad was cheating with Kyrie‐san. He even got her pregnant with Ange...! And then the moment she was born, he rushed them both into his register."""
Ushiromiya Battler,"""......What is that if not a betrayal of Mom?! Who's gonna set things...right...for her?!!"""
Ushiromiya Battler,"""......But what you're saying is also right. Even though the cheating was a fact, I still owed him for raising me."""
Ushiromiya Battler,"""So I thought I'd cancel those two things out and leave the family, what's the problem with that?!! That's right, I had the right, ......no, the duty to wallop Dad in Mom's place, didn't I?!"""
Ushiromiya Battler,"""I let him get away without that! I left without saying anything, as though I hadn't been there in the first place!! And Dad forgot about me and started a new family with Kyrie‐san and Ange! That settles everything, doesn't it?!!"""
,But six years passed after that. ......Time healed the anger.
,"Kyrie‐san understood my anger as well, and she tried hard to interact with me despite that, and soften my heart."
,"Ange didn't know anything about the situation, and she adored me, believing that I was her real big brother who just lived in a separate house."
,"......As for Dad, he was acting like nothing had happened, and told me I could come home any time I wanted."
Ushiromiya Battler,"""It started to feel more and more stupid keeping it all going!! I thought it was about time for me to cool my head as well. So I said to Dad that if he apologized, I'd call it water under the bridge. On the day of Grandpa's funeral."""
Ushiromiya Battler,"""And that guy, he actually put both his hands on the floor and apologized...!! I couldn't believe how pathetic he looked...!"""
Ushiromiya Battler,"""My dad, who was all about looking cool, actually bowed his goddamn head to me...! ......When I saw that, it felt like it'd be stupid to keep it up any longer."""
Ushiromiya Battler,"""I'm sure Mom would've thought the same thing! Every time Dad and I fought, Mom would always laugh and mediate for us. ""Oh, that silly thing is what you were fighting over?"" she'd say. ......I could feel Mom saying that and laughing...!!"""
Ushiromiya Battler,"""That's why, ......while I couldn't bring myself to say ""I forgive you"", .........I thought it might be alright to start over again from zero. So I decided to wind everything back to how it was six years ago. .........And I returned to the Ushiromiya family register...!! I'd cried, raged, and stressed over it for a whole six years!"""
Ushiromiya Battler,"""It might have been the same for Dad, and maybe even for my dead mom. Maybe Kyrie‐san and Ange too. ......So we went back to zero, and I returned to being Ushiromiya Battler!!! That's my immediate family's problem, ......and has nothing the hell to do with the Ushiromiya family!!"""
Ushiromiya Battler,"""You aren't qualified to judge that to be a sin, and I have no duty to show repentance to you! If there was anyone I should have done that for, you've already killed them!!"""
Ushiromiya Battler,"""So I won't apologize for anything! I won't repent!!! That is my answer for this test!!!"""
{f:5:Beatrice},""".......................................... ......Is that all...?"""
Ushiromiya Battler,"""What.........? .................."""
,"I had pretty much fully responded to her provocation, and I was sure that I'd vented out all the stuff that I'd been keeping inside my chest, stuff I hadn't wanted to show anyone."
,"That was what the witch had supposedly been hoping for, too. ......And yet, the witch's blank expression didn't change in the slightest."
,"I had been sure she would start cackling and guffawing, sneering at my childish, foolish, and shameful past."
,"But to the contrary, I could feel a sense of shock about her, ......something you could almost call disappointment."
Ushiromiya Battler,""".........What do you mean ""is that all"", ......I've confessed everything inside me! What aren't you happy about?"""
{f:5:Beatrice},"""The atonement for your sins is still insufficient."""
Ushiromiya Battler,"""Atonement? ......What the hell, are you asking me to prostrate myself right here and apologize like Dad did...?!"""
{f:5:Beatrice},"""............No. I have no interest in the home affairs of your immediate family. Where are we? Rokkenjima. The main residence of the Ushiromiya head family. ......Isn't there a sin you should remember, fitting for this place......?"""
Ushiromiya Battler,"""............Are you......saying that I have...another sin......?"""
{f:5:Beatrice},"""......Remember, Ushiromiya Battler. .........And it is your inability to remember which is your sin. For that reason, I shall forgive you. If you can remember, I shall forgive you. .........Remembering that is my test of atonement for you."""
Ushiromiya Battler,""".........That's......a lot easier said than done......"""
{f:5:Beatrice},"""............Remember. ......That is why it is a sin."""
Ushiromiya Battler,"""...Sorry, Beato. ......I have absolutely no memory of it."""
Ushiromiya Battler,"""......You make it seem like I caused you trouble six years ago or something, but unless I'm mistaken, this family conference is the first time we met. It's true that your legend did exist six years ago, but I'm pretty confident that we didn't know each other back then."""
{f:5:Beatrice},"""......Naturally. On the Rokkenjima of six years ago, I was not yet manifested."""
Ushiromiya Battler,"""Then what kind of sin are you saying I have? ......Are you saying......I've sinned against you somehow...?"""
{f:5:Beatrice},"""Do not make me repeat myself. I was not manifested six years ago. For us to have been acquainted would be an impossibility. In the world you represent, it was as though I did not even exist."""
,......Beato's cold eyes......felt as though they were accusing me of some kind of sin.
,"It felt, on the face of it, as though she was still holding a grudge for some way I'd treated her, and was criticizing me for it."
,"However, ......I obviously couldn't remember doing anything like that to her, and Beato had said so herself."
,There was no link between us six years ago.
,"{p:1:Six years ago, no person called {f:5:Beatrice} existed for me}."
Ushiromiya Battler,""".........At least give me a hint. ......Does this sin or whatever...have something to do with......you and me......?"""
{f:5:Beatrice},"""I had no connection to you six years ago. Remove me from your thoughts already. ......Why...do you think it is a sin against {i:me}?"""
Ushiromiya Battler,""".........Your......eyes."""
{f:5:Beatrice},"""Eyes...? ............Hoh."""
Ushiromiya Battler,"""Your eyes, they're......whispering at me to apologize. ......But I had no connection with you six years ago, and even you admitted that."""
Ushiromiya Battler,"""............Is it true? ......Is it really not a problem between me and you......?"""
{f:5:Beatrice},""".........I already said it wasn't. No problem between me and you has anything to do with this."""
Ushiromiya Battler,"""But still, ......your eyes are telling me differently. ............So I don't even have a clue. .........Can you say it in red? Can you declare that the sin you're telling me to remember isn't something between you and me?"""
{f:5:Beatrice},"""........................... ......Very well."""
,{p:1:The sin I am now demanding that you remember is not between Ushiromiya Battler and {f:5:Beatrice}}.
Ushiromiya Battler,""".........Then why are you looking at me with those eyes......?"""
{f:5:Beatrice},"""I do not know. .........I am simply gazing at you blankly. If it feels that way to you, ......perhaps that is because there is something that makes you feel that way."""
Ushiromiya Battler,"""........................ .........What the hell kind of sin have I got?"""
{f:5:Beatrice},"""{p:1:Ushiromiya Battler has a sin}."""
Ushiromiya Battler,"""......I said what kind, dammit. It's probably just some stupid sin, like hitting someone or tricking someone."""
{f:5:Beatrice},"""{p:1:Because of your sin, people die}."""
Ushiromiya Battler,"""L‐liar...! I've never killed anyone...!! Say it, then! Who did I kill?! When? Who? How?!"""
{f:5:Beatrice},"""{p:1:Due to your sin, a great many humans on this island die}. {p:1:None will escape, all will die}."""
Ushiromiya Battler,"""Wh‐.........whaaaaat?!?! Wh‐what the hell are you going on about?! Are you saying {i:I} killed everyone?! I'm a killer?!"""
{f:5:Beatrice},"""You do not carry it out directly. .........However, because you committed a sin, the cogs of fate were sent astray, spun a full six years, and due to the deviation that resulted, ......tonight, this many lives are lost."""
{f:5:Beatrice},"""{i:You are one of the causes of this tragedy}."""
Ushiromiya Battler,"""......Oh, ......come the fuck on!! {i:I'm} the cause?! Then what?! Are you saying thirteen people died because {i:I} abandoned the Ushiromiya register six years ago?! Are you saying thirteen people died because {i:I} came back to the Ushiromiya family after six years?!"""
Ushiromiya Battler,"""Give me a fucking break!!! For these six years, I've been the man furthest from the Ushiromiya family! What influence could {i:I} have had on {i:anything} and how?!"""
Ushiromiya Battler,"""It's not like I came to the family conference because I wanted to! I'd patched things up with the family after six years, so to like, draw a line under that whole period, I came to Rokkenjima reluctantly...!! It's not like I had some duty to come here today!"""
Ushiromiya Battler,"""I came back, and because of that a tragedy occurred? Then what?! You're saying that if I hadn't come back, no one would've had to die?!"""
Ushiromiya Battler,"""Say it in red!! Can you say in red that if I hadn't come back, this screwed‐up murder case wouldn't have occurred?! ......There's no way you can, because you're the culprit behind everything!!"""
Ushiromiya Battler,"""Repetition requested!! ""If Ushiromiya Battler hadn't returned to Rokkenjima, the crime wouldn't have occurred"". Go on, say it if you think you can...!!"""
Ushiromiya Battler,"""......Can't do it, can you? There's no way in hell you can, the culprit is you, not me!! Don't you dare try to push the blame for this onto meeeeeeee!!!"""
{f:5:Beatrice},"""......................................."""
Ushiromiya Battler,"""......Answer, in red!! I said repeat it...!! You can't! My existence has nothing to do with the crime. Stop messing with my heeeaaaad!!!"""
,I began to remember that the raindrops pounding down were cold.
,"......The rain earlier had just hurt, ......but now I felt a tormenting cold from those raindrops......"
{f:5:Beatrice},"""................................. ......Is there nothing that you remember?"""
Ushiromiya Battler,""".........Sorry, but I don't have a goddamn clue."""
{f:5:Beatrice},""".............................."""
Ushiromiya Battler,"""......Look. ......I'm starting to get a little pissed off. ......If there's something you wanna say, then say it. If you have a grudge against me, you just have to come out and say it. ......Don't be nasty about it and demand for me to remember."""
{f:5:Beatrice},"""............I'll ask one more time. ......Can you not remember any sin?"""
Ushiromiya Battler,"""No!! I can't remember a goddamn thing...!!"""
{f:5:Beatrice},""".........So......he says that he can remember...nothing."""
{f:5:Beatrice},"With this, are your regrets at an end......?"
{f:5:Beatrice},"""........................... ...............m...m..."""
{f:5:Beatrice},Even a hopelessly long shot will be a source of regret if not attempted.{n}......That will do.{n}The attempt itself has meaning.
{f:5:Beatrice},""".........That may be true. ...In that case, this is...the end of my regrets, and my game."""
{f:5:Beatrice},What will you do...?
{f:5:Beatrice},"""...Who knows. .........I'm not interested at all anymore. ......Sorry, but I wish to leave the game board now."""
{f:5:Beatrice},..............................{n} ......I see. ......I understand.
{f:5:Beatrice},"""I will take over for the rest of the game. .........You may rest."""
{f:5:Beatrice},"""......Mm. ..............."""
{f:5:Beatrice},"""All that remains, I will finish. .........You may forget everything and bury your head in your pillow. A feather futon should gently protect you from everything."""
{f:5:Beatrice},""".........Finish up the rest for me, ......please."""
{f:5:Beatrice},"""Leave it to me. ......Leave everything else to me, and sleep."""
,"The witch who had questioned Battler hid herself, and the other witch, who had appeared from behind, remained."
,"She was certainly identical, the same witch, .........but her expression was somehow indifferent and ice‐cold, ......a far cry from the one before, who, though apparently drunk, had at least been in high spirits."
Ushiromiya Battler,"""...............Hey!! Are you listening?! That's enough for that test thing, right?! I don't give a crap whether I passed or failed! The only thing that's gonna help the way I'm feeling is bashing you in the face!! Get the hell down here!! Or else open up this door...!!"""
,The witch said nothing back.
,Her eyes were as ice‐cold as Battler's shoulders.
,......She was clearly a different person from the one who had first appeared on that balcony.
,"The witch looked hard into my eyes, ......and gave two small shakes of the head."
,"Even without words, I was able to gather that she was expressing some kind of disappointment..."
,"Without saying anything, the witch turned on her heels."
,"After that, only Battler remained, the cold rain still beating down on him........."
,The study was in the middle of a lively party.
,"It seemed that Gaap was making fun of {f:5:Virgilia}, teasing her over some stupid triviality."
,"...They were spitting ""Lialialia"", ""Gapgapgap"" at each other."
,Kinzo and Ronove had opened a new bottle and were enjoying the show.
Ushiromiya Kinzo,"""Oh, you're back. How were the results of Battler's test?!"""
Ushiromiya Kinzo,"""Maria's test got passing marks with no complaints, I'll have you know? I've long held her in contempt as a worthless little urchin, but lo and behold, surprise surprise, {nobr:my oh} {nobr:my oh} {nobr:my oh} my, not bad, not bad, not bad indeed! Wa‐hah‐hah‐hah‐hah‐hah!!"""
,It seemed like Kinzo was dead drunk.{n}He laughed towards Beato with the same level of excitation as the time they'd left for the tests.
,"...However, Ronove and {f:5:Virgilia} instantly noticed the change in her enthusiasm."
,Gaap also froze her expression and went silent.
Ushiromiya Kinzo,"""Wahhahahahahahhahha, what is it, {f:5:Beatrice}, my beloved witch? Not enough to drink? Not enough on the side? Let's go out in the pouring rain and roast a cow whole, oohhh, not a bad idea!"""
Ushiromiya Kinzo,"""Ronove, make the preparations right away! {f:5:Beatrice}, let's leave the results of Battler's test for later. Why don't we have a toast with spare ribs first, uwa‐hah‐hah‐hah‐hah‐hah!!"""
{f:5:Beatrice},"""..................Roast yourself whole."""
Ushiromiya Kinzo,"""‐ha‐hah‐hah‐hah, ......what?"""
,"As Kinzo doubled over laughing in a great mood, the witch who had spoken bluntly passed him coldly by."
,"......Then, behind the witch's back, .........the old summoner's body suddenly went up in flames..."
Ushiromiya Kinzo,"""Gyuoaaaaooaahhh!!!! Gwohh, gah, ......gyah.........w...h...y............?!"""
,"While spitting crimson flames from his eyes, mouth, nose...every hole on his body, Kinzo rolled around."
,"......Even though it was a terrible hellfire, it didn't burn anything except Kinzo."
,Kinzo didn't have a clue what was going on.
,"......He rolled around, unable to understand why {f:5:Beatrice}, who had been in such a good mood, had suddenly turned so cold......"
,The dancing silhouettes of witches and demons created by that massive rolling torch...looked like a group of excited spectators around a burning at the stake.
,"However, the eyes of the demons watching over it were indifferent......"
,"When Kinzo finally stopped moving, the fire disappeared, leaving a pitch‐black corpse."
,The inside of the room was commanded by the stillness of the sound of the rain......
Ronove,"""......What has happened, Milady?"""
{f:5:Beatrice},"""It has lost its thrill. .........Clean up those bothersome cinders."""
,{f:5:Beatrice}'s expression......was unbelievably apathetic.
,...There was an iciness there that told the others that they risked the same fate as Kinzo if they annoyed her.
Gaap,"""............Y‐yes. I will do it..."""
,Gaap made a jet‐black pitfall swallow up Kinzo's cinders.
,"...If she hadn't carried that out quickly, Gaap might also have been burned. You could feel that thirst for blood."
,"No, a thirst for blood probably isn't the best way to describe it."
,......Just like humans don't have any particular emotion when they step on an ant while walking.
,"......That was how much, unconsciously and mercilessly, Beato was now filled with a brutal emptiness that wouldn't hesitate to bury a passerby..."
{f:5:Virgilia},"""......Wh‐what is it, Beato?"""
{f:5:Beatrice},"""I don't want to answer. ...............No, I can't even be bothered to answer any more."""
Gaap,""".........What is it? This isn't like you. ......Did something happen? Did Battler say someth—"""
Gaap,""".........k...g...gyhh—"""
,{f:5:Beatrice} hadn't even responded. It seemed that she had even ignored it.
,But there was a change in Gaap.
,"From her feet, a crackling, cracking sound rose, like thin ice breaking, ......and in an instant, turned Gaap into a glass sculpture."
{f:5:Virgilia},"""G‐......Gaap..."""
{f:5:Beatrice},"""............Disappear for a while. I'm in a very bad mood."""
,"{f:5:Beatrice} spoke in a truly cold voice, ......which froze the heart just to hear it."
Ronove,"""......Certainly. In that case, please allow us to retire. .........If you need anything, call at any time."""
,"After a single bow, Ronove turned into a cloud of gold butterflies, and hid himself."
,"{f:5:Virgilia} turned Gaap from a sculpture into a group of gold butterflies, and then turned into a cloud of them herself, which mixed in with the others and disappeared."
,"............In the study made untidy by drinking, ......{f:5:Beatrice} stood still, alone."
,"Since the time she had returned, her expression hadn't changed in the slightest..."
,"......However, when she saw the fallen empty wine bottles and scattered cheese plates, her brow furrowed, and she looked a bit displeased."
,"And when she whispered ""disappear"", in that instant, the room flashed, and was tidy again, as though nothing had ever happened."
,"The reception chairs were neatly arranged, and there was no wine or cheese.{n}There were no stains where things had been spilled, nor was there any scattered trash."
,"......To the contrary, even the air had frozen over, and, enough to make one doubt whether so many noisy people really had been in this room until just moments ago, .........the study had returned to total silence."
,".........In that silent, ......frigid study where even the air had frozen, {f:5:Beatrice} stood still..."
,"Then, she called him in a mutter."
{f:5:Beatrice},"""..................Battler. Are you there?"""
Ushiromiya Battler,"""......I've been here for a while. .........What the hell's going on with you? You've been acting strange."""
{f:5:Beatrice},"""Do I seem strange? My apologies."""
Ushiromiya Battler,"""............Even though you were having such a good time drinking with that damn old fart, you suddenly burned him up, and your demoness friend is a glass sculpture. ......Even your demon butler and your master got a ""disappear and get the hell out"". ......Just how fickle and selfish are you?"""
{f:5:Beatrice},"""Battler. I'm done."""
Ushiromiya Battler,"""With what?"""
{f:5:Beatrice},"""............I've had enough, now."""
Ushiromiya Battler,"""Wha? .........Well, uh, you were the one who cooked up this game. Heh, if you've had enough, that's great for me. So basically, you're resigning?"""
{f:5:Beatrice},"""I am not resigning. I am just ending it. No, I won't even end it. The game will simply be abandoned for all eternity."""
Ushiromiya Battler,"""Pretty sure they call that resigning. ......Man, the words ""got tired of it and threw it away"" fit you perfectly."""
{f:5:Beatrice},"""Precisely. I am tired of it and am throwing it away. I don't care about the rest. It can remain abandoned and gather dust as much as it likes."""
Ushiromiya Battler,"""........................ ......What's up with you? You've been kinda hard to deal with since a short while ago."""
Ushiromiya Battler,"""......Are you still sour over that baffling test? If you've got something against me, all you have to do is say it clearly."""
Ushiromiya Battler,"""You said in red that it has nothing to do with you, but that's got to be a play on words, right? It's written all over your face. You have a grudge against me."""
{f:5:Beatrice},"""How many times will I have to say I have no grudge against you before you'll understand? At the time you left your sin behind, I did not exist."""
,"As Beato spoke with an irritated expression, her face twisted to look even more displeased."
,Fickle. Inconsistent. Moody. Temperamental. ......Selfish and simple‐minded and cruel.
,"But even so, she had never shown an expression as strange as this even once before now..."
Ushiromiya Battler,"""............Well, you were the one who instigated this game. I'm a bit let down that it won't get resolved, but feel free to invite me again sometime if you feel like it. But when that time comes, allow me to politely decline, alright? Heheheh."""
,"He intentionally spoke in a teasing kind of tone, but Beato showed no reaction."
,......Battler hung his head and clicked his tongue...
Ushiromiya Battler,"""I've circled around October 4th and 5th over and over again, but it looks like I'm finally going to be free of all that now. ......This way, the boat will come tomorrow."""
Ushiromiya Battler,"""...That's right, then the seagulls will return to the harbor. ......I'll finally be able to hear Rokkenjima's signature ""nyaa nyaa"" cries. After all, when I came to the island, they weren't there at all, maybe because of the weather."""
Ushiromiya Battler,""".........‘When the seagulls cry, everything will end’, basically. ......Done and done, all over, the end. Man, what a relief."""
{f:5:Beatrice},""".........Exactly what is it that you're misunderstanding?"""
Ushiromiya Battler,"""Hm? What do you mean what?"""
{f:5:Beatrice},""".........I said that nothing would end. With this, everything will be abandoned. The game will be forgotten, and the pieces on the board will be left where they lie. There will be no advancing, no retreating, no taking or being taken. No victory, no defeat, not even a tie. Just abandoned."""
Ushiromiya Battler,"""............Doesn't that mean it's over?"""
{f:5:Beatrice},"""Wrong. On my turn, the game will stop for all eternity. Your turn will not come. So there will be no victory, nor defeat, nor a tie."""
{f:5:Beatrice},""".........In the past, I could not allow you to do that to me. That was because I had the goal of victory against you. However, I have lost interest in that. So there is no longer any point in me making any further moves."""
Ushiromiya Battler,"""............What do you mean by...my turn won't come...?"""
,"I'd thought that Beato getting tired of the game meant I'd be released, and I'd be able to escape Rokkenjima."
,"But for some reason, the meaning of Beato's repeated words about the difference between abandoning the game and settling it......was starting to bother me..."
,".........Just what has she been saying, ...and why the bad mood......?"
,"Suddenly, I heard a voice from behind me."
,"When I turned around, ......there was someone I thought I might, or might not, remember from somewhere..."
,"......A mysterious girl, with no light in her eyes, was standing there."
{f:5:Bernkastel},""".........What she means is something like this. ......Putting the lid back on this game, leaving the pieces as they are. Without ending, the game will be locked away for all eternity."""
{f:5:Lambdadelta},"""The only way for you to return to your original world is to win against Beato. .........So Beato abandoning the game would mean... ......Get it?"""
,"Suddenly, in another place, there was a girl wearing a bright pink dress."
,"......I had a feeling I'd met her somewhere too, but I couldn't remember."
,More important was the meaning of the words she said.{n}......The game being abandoned means......huh?
{f:5:Bernkastel},""".........That's all there is to it. No match can reach its conclusion without two opposing sides. .........It means that you'll never be able to win and escape this world for all eternity."""
{f:5:Lambdadelta},"""In the end, ......it's kinda like taking the key to the cage that you're locked in, fastening it to the collar of a pigeon or something and letting it fly, I guess."""
{f:5:Lambdadelta},"""............This isn't funny, Beato. We didn't come all the way here to watch a boring game like this. Just wrapping it up here? You have to be kidding me."""
{f:5:Bernkastel},""".........I'm with Lambda. I came here to make Battler win, and to make you thrash about in defeat. I still haven't achieved that goal. ......I couldn't bear for the game to be abandoned here, for you to just run away on me."""
{f:5:Beatrice},"""I acknowledge that the way the curtain has fallen on this game has made for a disappointing end for you ladies. ......However, I, the host of this tea party, am after all fickle. Once the fun is gone, I know no way of entertaining. ......I believe that to be what makes me the witch I am in the first place. There should be no problems with this...?"""
{f:5:Bernkastel},""".............................. ......True. I won't go against your creed."""
{f:5:Lambdadelta},"""I won't stand for this... ......Don't you dare, how much do you think I've supported you... All that preparation, and you want me just to pack it all in now? I don't think so...!!"""
{f:5:Beatrice},"""I am saying that I have tired of it. Nothing more, nothing less."""
{f:5:Lambdadelta},"""That's not happening... You're going to continue this game. You want to win against Battler, right? You want to win and make him submit, right?! You're almost there! Isn't she~?!"""
Ushiromiya Battler,""".........D‐don't turn to me for agreement. ......That said, I do have an opinion too. If you'll let me say it."""
{f:5:Beatrice},"""............What."""
Ushiromiya Battler,"""You brought this fight to my door. I'm prepared to settle this fight one way or the other. ......I've come close to surrendering many times, but I've never had any intention of escaping part‐way through, leaving the match undecided."""
Ushiromiya Battler,"""......As long as I'm here, showing the will to fight, ......don't you go running away, {f:5:Beatrice}."""
Ushiromiya Ange,"""............I agree. Getting Battler involved and then leaving without giving him victory or defeat is just beyond irresponsible."""
,"Suddenly, even Gretel was there.{n}......And everyone was criticizing Beato for being irresponsible."
{f:5:Beatrice},"""Hoh. .........It seems that the greatest reason I am being called irresponsible is that Battler will be stuck as an opponent."""
{f:5:Beatrice},""".........In that case, Battler. Will you step down from being an opponent, as I shall? That way, there will be nothing to criticize me for."""
Ushiromiya Battler,"""If I step down, will I be able to leave Rokkenjima...?"""
{f:5:Beatrice},"""Of course not. Just be covered in dust and let it pile up on your shoulders."""
Ushiromiya Ange,""".........Stop being so stupid. Just how irresponsible are you? You've killed all this many people. On top of that, using your witch's power, you've done it over and over. In gruesome ways! .........There's no way I can allow you to escape without taking responsibility...!"""
{f:5:Beatrice},"""Responsibility. ......Hoh, what is it I should do to take this so‐called responsibility?"""
Ushiromiya Ange,"""Fight until a resolution is reached. Battler will sit in the chair across from you, never giving up, and fighting until he beats you. So you too fight until you're defeated. If you don't want that to happen, then try and defeat him...!!"""
Ushiromiya Ange,"""I won't let you...leave everything unresolved and abandon Battler in this chair, ......lock him up forevermore and never let him return... .........I won't let you......!!"""
Ushiromiya Battler,"""......Gretel."""
,"To be perfectly honest, I didn't really understand from what standpoint Gretel was trying to save me."
,"......But in her words, I could feel a strong determination to save me from this crazy game world no matter what."
,"So, I also responded to that."
Ushiromiya Battler,"""Beato. Face this way."""
{f:5:Beatrice},"""....................."""
Ushiromiya Battler,"""I am here. Across from you, in the rival's seat. ......Get it? As long as I continue to sit here, I won't permit you to escape. ......So don't run away. Fight."""
Ushiromiya Battler,"""You started this fight, dammit. All the crap you've pulled, again and again and again, the total shitshow you've turned this whole thing into! And now after all this time you think I can let you end it because you're {i:tired} of it?!!"""
Ushiromiya Battler,"""I am your opponent!! As long as I'm here, there's no way I'm letting you escape!!"""
Ushiromiya Battler,"""Are you listening, you goddamn Witch of Irresponsibility?! Why don't you say some{-}thiii{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}ing!!!"""
,"After I yelled at her, ......Beato went silent for a while."
,"Whether my words had reached her, or whether she was thinking about something completely different...I couldn't tell."
,"But for a while, she was silent, ......gazing at me with an expression I could read no emotion from, ......and when she realized that I noticed, she averted her gaze."
,"Then she turned her back to me, ......and said this..."
{f:5:Beatrice},"""So you ladies say that......since Battler will not quit as my opponent, you cannot accept my abandonment of this game."""
{f:5:Beatrice},"""............In that case, I shall ask...whether the man over there was qualified to be my opponent in the first place."""
Ushiromiya Ange,""".........Qualified?"""
Ushiromiya Battler,"""...Probably has something to do with that test or whatever just now."""
{f:5:Bernkastel},"""...............What are you planning to do...?"""
{f:5:Lambdadelta},"""...Y‐...you aren't gonna—"""
{f:5:Beatrice},"""I will now question you to determine whether or not you are qualified to be my opponent."""
{f:5:Beatrice},""".........Listen, now, Battler. If those qualifications are acknowledged, I will stay in my seat and continue the game. And I shall promise to fight for all eternity until the outcome is decided."""
Ushiromiya Battler,"""Heh! I was ready for that from the beginning."""
{f:5:Beatrice},"""............However, if you are not qualified, ......you will disappear. If the opponent disappears, there is no game. I can leave this place openly. .........Are you ladies satisfied? I will not permit interruptions."""
{f:5:Bernkastel},""".............................. ......Go ahead, do as you like."""
{f:5:Lambdadelta},"""......B‐...Battler... You......make sure you answer well..."""
Ushiromiya Battler,"""The very reason I'm here is because I'm qualified, right? Heh, there's nothing to be scared of...!"""
Ushiromiya Ange,"""..................... .........Y‐......you couldn't be......"""
,"Gretel grew suddenly pale. ......I'd thought her to be the calm, collected type, so her expression surprised me."
{f:5:Beatrice},"""......Well then, Battler. I shall have you repeat in red."""
Ushiromiya Battler,"""Y‐you're giving me a repetition request? Heheh... Damn you, stealing my signature move. ...But can I do the red truth too? How...?"""
{f:5:Lambdadelta},"""............Ju‐just will it to be so and you can do it. It's easy."""
Ushiromiya Battler,"""{p:1:My name is Ushiromiya Battler}. ......Wh‐......whoa, pretty cool."""
Ushiromiya Ange,"""Stop it!! I know what you're after...!! But don't do it! He's......!!"""
,"When Gretel yelled, Beato glared at her.{n}Then, her form was wiped away in an instant."
{f:5:Beatrice},"""Shut up. You leave your seat for a while. You too, ladies. If you are going to interfere, I will not hold back."""
{f:5:Bernkastel},"""...............We won't get in the way. Go ahead, do as you like."""
{f:5:Lambdadelta},"""B‐Bern, this is bad!! She's trying to erase him, she's trying to erase Battler!!"""
Ushiromiya Battler,"""......What......? What is it she's......scheming here......?"""
{f:5:Beatrice},"""Well then, I shall question your qualifications. ............Interesting. Attack and defense are reversed from a normal game. This is a very precious experience, coming at the very, very end. .........Ready? First listen carefully. I will speak with the red first."""
{f:5:Beatrice},"{p:1:I am the Golden Witch, {f:5:Beatrice}}.{n}{p:1:And I opened this game in order to fight Ushiromiya Kinzo's grandchild, Ushiromiya Battler}."
Ushiromiya Battler,"""......I know that. So what?"""
{f:5:Beatrice},"""Repetition requested. .........‘Ushiromiya Battler's mother is Ushiromiya Asumu’."""
Ushiromiya Battler,"""Whaa?! ...Why's Mom's name popping up all of a sudden......?"""
{f:5:Beatrice},"""I do not require chatter. Just repeat it in red."""
,Beato urged me with the same indifferent tone.
,"......But I don't have a clue what she's trying to do.{n}......I've done absolutely nothing wrong that I'd hate to be confronted with, and there's nothing that I'm hiding."
,"There's nothing she could demand for me to repeat that would cause me any trouble.{n}......So, why something like this...?"
Ushiromiya Battler,"""Sure, I'll repeat it. {p:1:Ushiromiya Battler's mother is Ushiromiya Asumu}. ......The red sure is convenient. No need to bother myself with bringing a copy of the family register."""
{f:5:Beatrice},"""I do not require chatter. I will continue. ""Your name is Ushiromiya Battler""."""
Ushiromiya Battler,"""......Sure. {p:1:My name is Ushiromiya Battler}."""
{f:5:Beatrice},"""It was from Ushiromiya Asumu that Ushiromiya Battler was born."""
Ushiromiya Battler,"""{p:1:It was from Ushiromiya Asumu that Ushiromiya Battler was born}."""
{f:5:Beatrice},"""It was from Ushiromiya Asumu that you were born."""
Ushiromiya Battler,"""{p:1:It was from Ushiromiya}...{m:-5:—}—......hhnguh......{nobr:{m:-5:——}—}?! {nobr:{m:-5:——}—}?!?!"""
,"All of a sudden, my throat closed...{n}I was suddenly assaulted by a shortness of breath that felt as if I had been choked."
,Wh‐.........what's going on......? O‐......one more time......
Ushiromiya Battler,"""It was from Ushiromiya Asumu that I was born... ...Dammit... It was from Ushiromiya Asumu that I was born..."""
Ushiromiya Battler,"""............Wh‐what the hell? Even though I was doing it so easily a second ago, I suddenly stopped being able to get the red to work...!"""
{f:5:Beatrice},"""........................Do you decline to repeat it?"""
Ushiromiya Battler,"""I'm not declining...!! It's not working for some reason...!! It was from Ushiromiya Asumu that I was born...!! Why?! Dammit, why can't I use the red?! What the hell?!?!"""
{f:5:Lambdadelta},"""..................tch..."""
{f:5:Bernkastel},"""..........................."""
,My Mom is Ushiromiya Asumu!{n}Why can't I say that fact in red?!{n}What's going on...?! Th‐this is......gghh—!!
{f:5:Beatrice},"""If you try to forcefully speak red that cannot be spoken, you will choke. There is no need to strain yourself. .........Allow me to use the aforementioned fact to press you in blue."""
{f:5:Beatrice},"""......Do you remember? The blue is used to proclaim a theory for the opponent to deny. They are then burdened with the responsibility of denying that in red, and if they do not, then it is victory. .........Then let me begin."""
{f:5:Beatrice},"{p:2:Due to the previous repetition request, and the refusal to repeat,} {p:2:I proclaim that you are not qualified to be my opponent}."
