Speaker,Arabic (AR)
,......ﺃﺗُﺮﻯ ﻣﺎﺭﻳﺎ ﻓﻌﻠﺖ ﺫﻟﻚ ﺑﻨﻔﺴﻬﺎ ﻗﺒﻞ ﺃﻥ ﺗﻤﻮﺕ......؟{n}......ﺃﻟﻴﺲ ﻫﺬﺍ ﺷﺄﻧًﺎ ﻳﺘﻮﻻﻩ ﺍﻵﺧﺮﻭﻥ ﺑﻌﺪ ﺃﻥ ﺗﻔﺎﺭﻕ ﺍﻟﺮﻭﺡُ ﺍﻟﺠﺴﺪ......؟
, ﻛﺎﻧﺖ ﻣﺎﺭﻳﺎ ﺗﺮﻗﺪ ﺑﺴﻼﻡٍ ﻛﺄﻧﻬﺎ ﺗﻨﺎﺟﻲ ﺍﻟﻨﻮﻡ، ﺇﻟﻰ ﺟﻮﺍﺭ ﺃﻣﻬﺎ، ﺍﻟﺘﻲ ﺗﻬﺸّﻢ ﻧﺼﻒ ﺭﺃﺳﻬﺎ.
,......ﻭﻻ ﺃﺩﺭﻱ ﻟﻤﺎﺫﺍ ﺃﺯﻋﺠﻨﻲ ﻫﺬﺍ ﺍﻟﺘﻨﺎﻗﺾ ﺃﻳّﻤﺎ ﺇﺯﻋﺎﺝ.
, ﻭﺭﺑﻤﺎ ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﺃﻟﻐﺎﺯٌ ﻛﺜﻴﺮﺓ ﺗﺤﻴﻂ ﺑﻤﻮﺕ ﻣﺎﺭﻳﺎ، ﺃﻭﻟُﻬﺎ ﺳﺒﺐُ ﺍﻟﻮﻓﺎﺓ...
, ﻟﻜﻦ ﻗﺒﻞ ﻛﻞ ﺷﻲﺀ.
," ﻛﺎﻥ ﺍﻟﺴﺮُ ﺍﻷﻋﻈﻢُ ﻟﻘﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ...... ﻫﻮ ""ﺍﻟﺤُﻔَﺮ ﺍﻟﺨﻔﻴّﺔ"".{n}......""ﺍﻟﺤُﻔَﺮ"" ﺍﻟﺘﻲ ﺫﻛﺮﺗﻬﺎ ﻣﺠﻤﻮﻋﺔ ﻋﻤﻲ ﻛﺮﺍﻭﺱ ﻭﻗﻮﺩﺍ-ﺳﺎﻥ."
," ﺑﻌﺪ ﺃﻥ ﻗُﺘِﻞ ﺍﻟﺴﺘﺔ، ﺳﻘﻂ ﺧﻤﺴﺔ ﺁﺧﺮﻭﻥ ﻓﻲ ""ﺍﻟﺤُﻔَﺮ"" ﻭﺃُﺳِﺮﻭﺍ."
,.........ﻣﺎ ﻫﺬﻩ ﺍﻟﺤُﻔَﺮ؟{n}ﺃﻫﻲ ﺗﻠﻚ ﺍﻟﺘﻲ ﺗﻨﻔﺘﺢ ﻓﺠﺄﺓً ﻓﻴﺴﻘﻂ ﺍﻟﻤﺮﺀ ﻓﻴﻬﺎ......؟
, ﻛﺎﻧﺖ ﺍﻷﺭﺿﻴﺔ ﻣﻔﺮﻭﺷﺔً ﺑﺴﺠﺎﺩﺓٍ ﻓﺨﻤﺔٍ ﻭﺇﻥ ﺑﺪﺕ ﻣﻬﺘﺮﺋﺔً ﺑﻌﺾ ﺍﻟﺸﻲﺀ.
,......ﻗﻄﻌﺔٌ ﻭﺍﺣﺪﺓٌ ﻣﺘﺼﻠﺔُ ﺍﻟﻨﺴﺞ.
, ﻭﻟﻮ ﻛﺎﻧﺖ ﺍﻟﺤُﻔَﺮُ ﺗُﻔﺘﺢ ﻓﻴﻬﺎ، ﻟﻮﺟﺐ ﺃﻥ ﻳُﺮﻯ ﻣﻮﺿﻊُ ﻭﺻﻞٍ ﺃﻭ ﻓَﺼﻞ.
,......ﺛﻢ ﺇﻥْ ﻛﺎﻥ ﻓﻴﻬﺎ ﺣﻴﻠﺔٌ ﻛﻬﺬﻩ، ﺃﻓﻤﺎ ﻛﺎﻧﺖ ﻟﺘﺼﺪﺭ ﺻﺮﻳﺮًﺍ ﺣﻴﻦ ﻳُﺪﺍﺱ ﻋﻠﻴﻬﺎ؟!
, ﻣﻬﻤﺎ ﻣﺸﻴﺖُ ﻓﻮﻗﻬﺎ ﺃﻭ ﻣﺮﺭﺕُ ﺑﻴﺪﻱ ﻋﻠﻴﻬﺎ، ﻟﻢ ﺃﺳﺘﻄﻊ ﺃﻥ ﺃﺗﺼﻮّﺭ ﻓﺨًّﺎ ﻛﺎﻣﻨًﺎ ﻫﻨﺎﻙ.
, ﻭﻟﺌﻦ ﺳﻘﻂ ﺷﺨﺺٌ ﻭﺍﺣﺪٌ، ﻓﺬﺍﻙ ﻳُﺤﺘَﻤَﻞ، ﺃﻣﺎ ﺧﻤﺴﺔٌ ﺩﻓﻌﺔً ﻭﺍﺣﺪﺓٍ ﻓﺬﻟﻚ ﺃﻋﺠﺐ.
,......ﻭﻣﻦ ﺟﻤﻊ ﺷﻬﺎﺩﺍﺗﻬﻢ ﺗﺒﻴﻦ ﺃﻥّ ﻛﻼًّ ﻣﻨﻬﻢ ﺳﻘﻂ ﻣﻦ ﻣﻮﺿﻊٍ ﻣﺨﺘﻠﻒ، ﻓﻼ ﺑﺪ ﺇﺫﻥ ﻣﻦ ﺧﻤﺴﺔ ﻣﻮﺍﺿﻊَ ﻋﻠﻰ ﺍﻷﻗﻞ ﺗﺨﻔﻲ ﺣُﻔَﺮًﺍ.
,...............ﻓﻤﺎ ﻣﻌﻨﻰ ﻫﺬﺍ؟
, ﺃﻛﺎﻥ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﺼﻨﻮﻋًﺎ ﺑﺤﻴﺚ ﺗُﻐﻄﻲ ﺍﻟﺤُﻔَﺮُ ﺃﺭﺿَﻪُ ﻛﻠﻬﺎ، ﻓﺒﻜﺒﺴﺔِ ﺯﺭٍّ ﻭﺍﺣﺪﺓٍ ﺗُﻔﺘﺢ ﻓﻲ ﺃﻱ ﻣﻮﺿﻊٍ ﺗﺨﺘﺎﺭﻩ...... ﺁﻟﻴﺔٌ ﻛﻬﺬﻩ؟!
, ﺫﻟﻚ ﻋﺒﺚٌ ﻻ ﻳُﺮﻯ ﺇﻻ ﻓﻲ ﻗِﻼﻉ ﺍﻟﻨﻴﻨﺠﺎ.
,"......ﻭﻣﻊ ﺫﻟﻚ، ﻟﻮ ﺳﻤﻊ ﺃﺑﻲ ﻭﺳﺎﺋﺮﻫﻢ ﺑﻬﺬﺍ، ﻟﻘﺎﻟﻮﺍ: ""ﻫﺬﺍ ﻟﻴﺲ ﺑﺒﻌﻴﺪٍ ﻋﻦ ﺧﻴﺎﻝ ﺟﺪّﻙ! ﺃﺟﻞ، ﻫﺬﺍ ﻣﻤﺎ ﻳُﻤﻜﻦ ﺃﻥ ﻳﺼﻨﻌﻪ ﺣﻘًّﺎ""."
,......ﻭﻋﻠﻰ ﺃﻱ ﺣﺎﻝ، ﻟﻢ ﺃﺳﺘﻔﺪ ﻣﻦ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ ﻋِﻠﻤًﺎ ﺃﻛﺜﺮ ﻣﻦ ﻫﺬﺍ.
, ﺃﺗﺮﻯ ﺍﻟﺤُﻔَﺮُ ﻏﻴﺮ ﻣﻮﺟﻮﺩﺓ؟ ﺃﻡ ﻣﻮﺟﻮﺩﺓٌ ﻟﻜﻨﻲ ﻋﺎﺟﺰٌ ﻋﻦ ﻛﺸﻔﻬﺎ ﻟﻘﻠﺔ ﺧﺒﺮﺗﻲ؟
, ﻻ ﺃﺳﺘﻄﻴﻊ ﺍﻟﺠﺰﻡ.
, ﻓﻤﺎ ﺩﺍﻣﻮﺍ ﻗﺪ ﺯﻋﻤﻮﺍ ﻭﺟﻮﺩﻫﺎ،......ﻓﻼ ﻳﺴﻌﻨﻲ ﺃﻥ ﺃﺗﺠﺎﻫﻠﻬﺎ ﻭﻟﻮ ﻟﻢ ﺃﺟﺪﻫﺎ......
, ﺃﻣﺎ ﺍﻟﻘﺘﻴﻼﻥ ﺍﻟﺘﺎﻟﻴﺎﻥ ﻓﻜﺎﻧﺎ ﺟﻴﺴﻴﻜﺎ ﻭﺃﺧﻲ ﺟﻮﺭﺝ.{n}ﻛﻨﺖُ ﻗﺪ ﺭﺃﻳﺖُ ﺟﺜﺔ ﺃﺧﻲ ﺟﻮﺭﺝ ﻣﻦ ﻗﺒﻞ، ﺣﻴﻦ ﺍﺳﺘُﺪﻋﻴﺖُ ﻻﺧﺘﺒﺎﺭﻱ.
, ﺩُﻋﻲ ﺇﻟﻰ ﺍﻟﺴﻘﻴﻔﺔ ﻓﻲ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ، ......ﻭﺃُﻃﻠﻘﺖ ﺭﺻﺎﺻﺔٌ ﻓﻲ ﺟﺒﻴﻨﻪ، ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﻣﻦ ﺳﻼﺡٍ ﻧﺎﺭﻱ.
, ﺃﻣّﺎ ﺟﻴﺴﻴﻜﺎ، ﻓﻘﺪ ﺩُﻋﻴﺖ ﺇﻟﻰ ﻏﺮﻓﺘﻬﺎ ﺍﻟﺨﺎﺻﺔ ﻓﻲ ﺍﻟﻄﺎﺑﻖ ﺍﻟﺜﺎﻧﻲ ﻣﻦ ﺍﻟﻘﺼﺮ.
, ﻭﺟﺪﺕُ ﺑﺎﺏ ﻏﺮﻓﺘﻬﺎ ﻣﻮﺻﺪًﺍ.{n}ﻏﻴﺮ ﺃﻥّ ﺫﻟﻚ ﻟﻢ ﻳُﻌِﻘﻨﻲ، ﺇﺫ ﻛﺎﻧﺖ ﻣﻌﻲ ﺍﻟﻤﻔﺎﺗﻴﺢُ ﺍﻟﺮﺋﻴﺴﺔ.
, ﻭﻛﺎﻥ ﺑﺎﻃﻦُ ﺍﻟﻐﺮﻓﺔ.........ﻣﺮﻭّﻋًﺎ.
,...ﻏﻴﺮ ﺃﻥّ ﺍﻟﺠﺜﻤﺎﻥ ﻛﺎﻥ ﻣﺸﻬﺪًﺍ ﺃﻟِﻔﺘْﻪُ ﻋﻴﻨﺎﻱ ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ، ......ﻓﻘﺪ ﺍﻛﺘﺴﺒﺖُ ﺑﻌﺾ ﺍﻟﻤﻨﺎﻋﺔ.
, ﻭﻛﺎﻧﺖ ﺳﻤّﺎﻋﺔ ﺍﻟﻬﺎﺗﻒ ﻣﺘﺪﻟﻴﺔً ﻣِﻦ ﻣَﺨْﺪَﻋِﻬﺎ.{n}......ﺃﻓﻜﺎﻧﺖ ﺗُﻘﺘﻞُ ﻭﻫﻲ ﺗُﺤﺎﺩﺛﻨﻲ؟
, ﻛﺎﻧﺖ ﺟﻴﺴﻴﻜﺎ ﻣﺘﻜﺌﺔ ﻋﻠﻰ ﺍﻟﺠﺪﺍﺭ ﺍﻟﻤﻼﺻﻖ ﻟﻪ،......ﻭﻧﺼﻒُ ﺭﺃﺳﻬﺎ ﻗﺪ ﺗﻨﺎﺛﺮ.
, ﻭﻣﻤّﺎ ﺑﺪﺍ ﻟﻲ ﻣﻦ ﺍﻟﻤﺸﻬﺪ، ......ﻛﺄﻧﻬﺎ ﻗﻀﺖ ﻧﺤﺒﻬﺎ ﻭﻫﻲ ﻋﻠﻰ ﺍﻟﻬﺎﺗﻒ.
, ﻓﻬﻞ ﻛﺎﻥ ﺍﻟﺠﺎﻧﻲ ﻣﺎﺛﻼً ﺃﻣﺎﻡ ﻋﻴﻨﻴﻬﺎ ﺇﺫ ﺫﺍﻙ؟
,.........ﻟﻢ ﺃﺳﺘﺸﻌﺮ ﺫﻟﻚ ﻣﻦ ﺻﻮﺕ ﺟﻴﺴﻴﻜﺎ ﻋﺒﺮ ﺍﻟﻬﺎﺗﻒ.
," ﻭﺃﻛﺎﺩ ﺃﻭﻗﻦ ﺃﻥّ ﺟﻴﺴﻴﻜﺎ ﻗﺎﻟﺖ...... ""ﻟﻘﺪ ﻧﺎﻟﻮﺍ ﻣﻨﻲ""."
, ﻓﻠﻌﻞّ ﻣﻦ ﺍﻷﺟﺪﺭ ﺃﻥ ﺃﻇﻦّ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﻗﺪ ﺗﻠﻘﺖ ﺟﺮﺣًﺎ ﻗﺎﺗﻼً ﻋﻨﺪ ﺍﺗﺼﺎﻟﻬﺎ.
, ﻧﻌﻢ، ﻭﻗﺪ ﻗﺎﻟﺖ ﺃﻳﻀﺎً: 
Ushiromiya Jessica,"""ﺣﻴﻦ ﺗﺼﻞ ﺇﻟﻲّ، ﺳﺄﻛﻮﻥ ﺟﺜﺔً ﺗﻬﺸﻢ ﻧﺼﻒ ﺭﺃﺳﻬﺎ""."
, ﻧﻌﻢ، ﻗﺎﻟﺘﻬﺎ ﺑﻴﻘﻴﻦ.
,.........ﻭﻣﻦ ﻇﺎﻫﺮ ﺟﺴﺪﻫﺎ ﻟﻢ ﺃﺭَ ﺟﺮﺣﺎً ﺳﻮﻯ ﻣﺎ ﻓﻲ ﺭﺃﺳﻬﺎ.
, ﻓﻬﻞ ﺃُﺻﻴﺒﺖ ﺇﺻﺎﺑﺔً ﻗﺎﺗﻠﺔً ﺣﻤﻠﺘﻬﺎ ﻋﻠﻰ ﺍﻟﺘﻬﻴﺆ ﻟﻠﻤﻮﺕ، ﺛﻢ ﻓﺎﺿﺖ ﺭﻭﺣﻬﺎ ﺃﺛﻨﺎﺀ ﺍﻟﻤﻜﺎﻟﻤﺔ؟
, ﻏﻴﺮ ﺃﻥّ ﻃﺮﻳﻘﺘﻬﺎ ﻓﻲ ﺍﻟﺤﺪﻳﺚ ﻛﺎﻧﺖ ﺗُﻮﺣﻲ ﺑﺄﻧﻬﺎ ﻓﻲ ﻣﺄﻣﻦٍ ﻟﺒﻌﺾ ﺍﻟﻮﻗﺖ.
, ﺇﺫ ﻻ ﻳُﻌﻘﻞ ﺃﻥ ﺗُﺤﺎﺩﺙ ﺑﻄﻤﺄﻧﻴﻨﺔٍ ﻭﻗﺎﺗﻠُﻬﺎ ﻋﻠﻰ ﻣﻘﺮﺑﺔٍ ﻣﻨﻬﺎ.
, ﻓﻬﻞ ﺩﺧﻞ ﺍﻟﺠﺎﻧﻲ ﺃﺛﻨﺎﺀ ﺍﻟﻤﻜﺎﻟﻤﺔ ﻭﻗﺘﻠﻬﺎ......؟
,.........ﻻ، ﺫﺍﻙ ﻏﻴﺮُ ﻣﻤﻜﻦ.{n}ﻓﺎﻟﻐﺮﻓﺔ ﻛﺎﻧﺖ ﻣﻮﺻﺪﺓ.
,......ﻟﻜﻦ، ﻣﺎ ﻧﻔﻊُ ﺫﻟﻚ؟
,......ﻓﻠﻮ ﺃﻥّ ﺍﻟﺠﺎﻧﻲ ﺍﺳﺘﻠﺐ ﻣﻔﺘﺎﺣًﺎ ﺭﺋﻴﺴًﺎ ﻣﻦ ﺃﺣﺪ ﺍﻟﻀﺤﺎﻳﺎ، ﻟﻐَﺪﺍ ﺍﻹﻗﻔﺎﻝ ﻟﻐﻮًﺍ.
, ﻏﻴﺮ ﺃﻧّﻪ ﻻ ﺃﺛﺮ ﻹﺻﺎﺑﺔٍ ﺧﺎﺭﺝ ﺍﻟﺮﺃﺱ.
,.........ﻓﻬﻞ ﺃﻇﻦّ ﺃﻥّ ﺍﻟﻀﺮﺑﺔ ﺍﻟﻘﺎﺗﻠﺔ ﺍﻟﺘﻲ ﺃﻋﺪّﺕ ﻟﻬﺎ ﻧﻔﺴﻬﺎ، ﻭﺍﻟﻀﺮﺑﺔَ ﺍﻟﺘﻲ ﻫﺸّﻤﺖ ﺭﺃﺳﻬﺎ، ﺣﺎﺩﺛﺘﺎﻥ ﻣﺨﺘﻠﻔﺘﺎﻥ، ﺃﺻﺎﺑﺖ ﻛﻠﺘﺎﻫﻤﺎ ﺍﻟﻤﻮﺿﻊ ﺫﺍﺗﻪ......؟
, ﺃﻱ ﺇﻥّ ﺟﻴﺴﻴﻜﺎ ﺿُﺮِﺑَﺖ ﻋﻠﻰ ﺭﺃﺳﻬﺎ ﺿﺮﺑًﺎ ﺷﺪﻳﺪًﺍ ﻓﺄﺻﺎﺑﻬﺎ ﺟﺮﺡٌ ﻓﺎﺩﺡ.
, ﺛﻢ ﺍﺗﺼﻠﺖ ﺑﻲ، ......ﻭﺃُﻏﺸﻲَ ﻋﻠﻴﻬﺎ ﺃﻭ ﻣﺎﺗﺖ ﺃﺛﻨﺎﺀ ﺍﻟﻤﻜﺎﻟﻤﺔ،
, ﺛﻢ ﻋﺎﺩ ﺍﻟﺠﺎﻧﻲ ﻓﺄﻛﻤﻞ ﺗﻬﺸﻴﻢ ﺭﺃﺳِﻬﺎ ﺗﻤﺎﻣﺎً... ﺃﻭ ﺷﻴﺌﺎً ﻛﻬﺬﺍ.
, ﺑﻌﺪ ﺃﻥ ﺩُﻋﻴﺖ ﺇﻟﻰ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ، ﻫﺎﺟﻤﻬﺎ ﺍﻟﺠﺎﻧﻲ ﻓﺄﺛﺨﻨﻬﺎ ﺟﺮﺍﺣًﺎ.
, ﻭﻇﻦّ ﺃﻧﻪ ﻗﻀﻰ ﻋﻠﻴﻬﺎ، ﻓﺎﻧﺼﺮﻑ ﺣﻴﻨًﺎ.
,......ﺛﻢ ﻋﺎﺩﺕ ﺟﻴﺴﻴﻜﺎ ﺑﻤﻌﺠﺰﺓٍ ﺗﺘﻨﻔﺲ، ﻓﺎﺗﺼﻠﺖ ﺑﻲ ﺑﺮﺳﺎﻟﺔٍ ﺗﻤﻮﺕ ﻋﻠﻰ ﻃﺮﻓﻬﺎ.
, ﺛﻢّ ﺃﺩﺭﻙ ﺍﻟﺠﺎﻧﻲ ﻓﺸﻠﻪ ﻓﻲ ﺇﺗﻤﺎﻡ ﻗﺘﻠﻬﺎ، ﻓﻌﺎﺩ ﻣُﺴﺮِﻋًﺎ ﻟﻴُﺠﻬِﺰَ ﻋﻠﻰ ﺟﻴﺴﻴﻜﺎ ﺍﻟﺘﻲ ﻓﻘﺪﺕ ﻭﻋﻴﻬﺎ ﻣﻦ ﻧﺰﻑٍ ﻏﺰﻳﺮ......
,...............ﻭﺫﻟﻚ ﻗﻮﻝٌ ﻳﺒﺪﻭ ﻣﺘﻤﺎﺳﻜﺎً ﺑﻌﺾ ﺍﻟﺸﻲﺀ.
, ﺇﻻ ﺃﻥّ ﻣﺎ ﻳُﺮﺑﻜﻨﻲ ﻫﻮ ﻛﻴﻒ ﺗﻨﺒﺄﺕ ﺟﻴﺴﻴﻜﺎ ﺑﺪﻗﺔٍ ﺑﻬﻴﺌﺔ ﺍﻟﻀﺮﺑﺔ ﺍﻷﺧﻴﺮﺓ.
, ﻭﻛﺎﻥ ﺃﻣﺮٌ ﺁﺧﺮ ﻓﻲ ﻣﻜﺎﻟﻤﺘﻬﺎ ﺃﻗﻠﻘﻨﻲ.
, ﻗﺎﻟﺖ ﺟﻴﺴﻴﻜﺎ...
Ushiromiya Jessica,"""ﺃﺧﻲ ﺟﻮﺭﺝ ﻟﻢ ﻳﻨﺞُ ﺃﻳﻀﺎً. ﻣﻮﺕٌ ﺧﺎﻃﻒٌ ﻛﺎﻥ."""
,......ﻗﺎﻟﺘﻬﺎ ﻛﺄﻧﻬﺎ ﺭﺃﺕ ﻣﻘﺘﻞ ﺃﺧﻲ ﺟﻮﺭﺝ ﺑﻌﻴﻨﻴﻬﺎ.
, ﻟﻜﻦ ﻭﺇﻥ ﻛﺎﻥ ﻳﻤﻜﻦ ﺭﺅﻳﺔُ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ ﻣﻦ ﻧﺎﻓﺬﺗﻬﺎ، ﻓﺈﻥّ ﺍﻟﺴﻘﻴﻔﺔ ﺍﻟﺘﻲ ﺩُﻋﻲ ﺃﺧﻲ ﺟﻮﺭﺝ ﺇﻟﻴﻬﺎ ﻛﺎﻧﺖ ﺑﻌﻴﺪﺓً ﺟﺪﺍً—ﻻ ﻳُﺮﻯ ﻣﻨﻬﺎ ﺳﻮﻯ ﺍﻟﺴﻘﻒ.
, ﺛﻢ ﺇﻧّﻬﺎ ﻟﻴﻠﺔُ ﺇﻋﺼﺎﺭ، ﻓﻜﻴﻒ ﻟﻬﺎ ﺃﻥ ﺗُﺒﺼﺮ ﻣﺎ ﺟﺮﻯ ﻫﻨﺎﻙ ﻣﻦ ﻫﺬﻩ ﺍﻟﻨﺎﻓﺬﺓ؟
,......ﻭﺃﻫﻢّ ﻣﻦ ﺫﺍﻙ ﻛﻠّﻪ،
, ﺃﻥّ ﺟﻴﺴﻴﻜﺎ ﻏﺎﺩﺭﺕ ﻗﺒﻞ ﺃﺧﻲ ﺟﻮﺭﺝ.{n}ﻓﻤﺎ ﻛﺎﻥ ﻳﻨﺒﻐﻲ ﻟﻬﺎ ﺃﻥ ﺗﻌﻠﻢ ﺃﻥّ ﺍﺧﺘﺒﺎﺭ ﺃﺧﻲ ﺟﻮﺭﺝ ﺟﺮﻯ ﻋﻨﺪ ﺍﻟﺴﻘﻴﻔﺔ.
, ﻓﻜﻴﻒ ﻋﻠﻤﺖ ﺟﻴﺴﻴﻜﺎ......ﺑﺄﻥّ ﺃﺧﻲ ﺟﻮﺭﺝ ﻗﺪ ﻗُﺘِﻞ......؟
,.........ﺛﻢ، ﻭﺃﻧﺎ ﺃﻃﻮﻑ ﺑﺎﻟﻘﺼﺮ ﺑﺤﺜًﺎ، ﻭﺟﺪﺕ ﺟﺜﻤﺎﻥ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﺃﻳﻀﺎً.
, ﻛﺎﻧﺖ ﻓﻲ ﻏﺮﻓﺔ ﺿﻴﻮﻑٍ ﻗﺪﻳﻤﺔٍ ﻣﻨﺰﻭِﻳﺔٍ ﻓﻲ ﺍﻟﻄﺎﺑﻖ ﺍﻷﻭﻝ. ﺗﻠﻚ ﺍﻟﻐﺮﻓﺔ ﻛﻨّﺎ ﻧﻨﺰﻟﻬﺎ ﺟﻤﻴﻌﺎً ﻗﺒﻞ ﺃﻥ ﻳُﺒﻨﻰ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ.
,......ﻭﻛﺎﻥ ﺣﺎﻝ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﺷﺒﻴﻬﺎً ﺑﺤﺎﻝ ﺟﻴﺴﻴﻜﺎ.
, ﻓﻠﻌﻠﻬﺎ ﻗُﺘﻠﺖ ﺃﺛﻨﺎﺀ ﻣﻜﺎﻟﻤﺘﻬﺎ ﺑﻲ. ﻛﺎﻧﺖ ﺍﻟﺴﻤّﺎﻋﺔ ﺗﺘﺪﻟّﻰ ﺑﺈﻫﻤﺎﻝ، ......ﻭﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﻣﻄﺮﻭﺣﺔ ﺇﻟﻰ ﺟﺎﻧﺒﻬﺎ.
, ﻏﻴﺮ ﺃﻥ ﻃﺮﻳﻘﺔ ﻗﺘﻠﻬﺎ ﻛﺎﻧﺖ ﺗﺨﺘﻠﻒ ﻛﺜﻴﺮًﺍ ﻋﻦ ﺟﻴﺴﻴﻜﺎ.
, ﻓﺮﺃﺳﻬﺎ ﻟﻢ ﻳُﻬﺸَّﻢ.......ﺑﻞ ﺩُﻕَّ ﻓﻲ ﺟﺒﻴﻨﻬﺎ ﻭﺗﺪٌ ﺫﻭ ﺯﺧﺎﺭﻑ ﻏﺎﻣﻀﺔٍ ﻛﺄﻧﻬﺎ ﻃﻼﺳﻢ.
,......ﻛﺎﻥ ﺍﻟﻤﺸﻬﺪ ﺃﻓﻈﻊ ﻣﻤﺎ ﺍﺣﺘﻤﻠﺖ، ......ﻓﻨﺰﻋﺘﻪ ﻣﻨﻬﺎ.
, ﻭﻟﻢ ﺃﺩﺭﻙ ﺇﻻ ﺑﻌﺪ ﻧﺰﻋﻪ ﺃﻧّﻲ ﺑﺬﻟﻚ ﺃﺿﻊ ﻧﻔﺴﻲ ﻓﻲ ﻣﺄﺯﻕٍ ﺃﻣﺎﻡ ﺍﻟﺸﺮﻃﺔ ﻻﺣﻘﺎً.
, ﻓﺮﻏﻢ ﺃﻥّ ﺍﻟﻮﻗﺖ ﻗﺪ ﻓﺎﺕ، ﻭﺿﻌﺖ ﺍﻟﻮﺗﺪ ﺑﺠﺎﻧﺐ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ.
, ﻭﻛﺎﻥ ﻃﺮﻓُﻪُ ﺣﺎﺩًﺍ، ﻣﻀﻤﺨًﺎ ﺑﺪﻡٍ ﻏﺰﻳﺮٍ ﻳﺪﻝّ ﻋﻠﻰ ﺃﻧّﻪ ﺍﺧﺘﺮﻕ ﺍﻟﺪﻣﺎﻍ.
, ﻟﻢ ﺃﺩﺭِ ﻣﻦ ﺃﻱّ ﻣﻌﺪﻥٍ ﺻﻴﻎ، ﻟﻜﻨﻪ ﻛﺎﻥ ﺛﻘﻴﻼً ﻛﺜِﻘﻞ ﺍﻟﻤِﺜﻘَﻞ ﺍﻟﻮﺭﻗﻲّ.{n}ﻭﺣﺘﻤًﺎ، ﻟﻮ ﻃُﻌﻦ ﺍﻟﻤﺮﺀُ ﺑﻤﺜﻞ ﻫﺬﺍ ﺑﻜﻞّ ﻣﺎ ﻓﻲ ﺍﻟﻴﺪ ﻣﻦ ﻗﻮﺓ، ﻷﺣﺪﺙ ﺟﺮﺣﺎً ﻣﺮﻭّﻋﺎً.
,.........ﻭﺃﺣﺴﺒﻨﻲ... ﺃﺩﺭﻛﺖُ ﻣﻐﺰﻯ ﻫﺬﺍ ﺍﻟﻮﺗﺪ.
,"......ﻧﻌﻢ، ﺃﻋﻠﻤﻪ.{n}ﺇﻧﻪ ﺃﺳﻠﻮﺏ ﺍﻟﻘﺘﻞ ﻣﻦ ﺍﻟﻐﺴﻖ ﺍﻟﺮﺍﺑﻊ ﻓﺼﺎﻋﺪﺍً ﻓﻲ ﻣﺮﺛﻴﺔ ﺍﻟﺴﺎﺣﺮﺓ.{n}......ﺟﺰﺋﻴﺔ ""ﺷﻖَّ ﻭﺍﻗﺘﻞ"" ﻋﻠﻰ ﺍﻷﺭﺟﺢ."
, ﻏﻴﺮ ﺃﻥّ ﺟﻤﺠﻤﺔ ﺍﻹﻧﺴﺎﻥ ﺻﻠﺒﺔٌ ﻏﺎﻳﺔَ ﺍﻟﺼﻼﺑﺔ..........ﺃﻳﻤﻜﻦ ﺍﺧﺘﺮﺍﻕ ﺍﻟﺠﻤﺠﻤﺔ ﺑﻬﺬﻩ ﺍﻟﺤﺪﺓ ﺑﻜﻞ ﻣﺎ ﺃﻭﺗﻲ ﺍﻟﻤﺮﺀ ﻣﻦ ﻗﻮﺓ......؟
, ﻛﻼ.......ﻓﻲ ﻇﻨّﻲ، ﻟﻢ ﻳﻜﻦ ﻫﺬﺍ ﺍﻟﻮﺗﺪ ﺳﺒﺐَ ﺍﻟﻮﻓﺎﺓ؛ ﺑﻞ ﻏُﺮِﺯَ ﻟﺘﺸﻮﻳﻪ ﺍﻟﺠﺜﻤﺎﻥ ﺑﻌﺪ ﺍﻟﻤﻮﺕ.
, ﻭﻟﻌﻠّﻬﺎ ﻗُﺘﻠﺖ ﺑﺮﺻﺎﺻﺔٍ ﺃﻭ ﻧﺤﻮﻫﺎ، ﻛﻤﺎ ﺟﺮﻯ ﻷﺧﻲ ﺟﻮﺭﺝ،.........ﺛﻢ ﺃُﺩﺧﻞ ﺍﻟﻮﺗﺪ ﻓﻲ ﺃﺛﺮِ ﺍﻟﻄﻠﻘﺔ ﺍﻟﺘﻲ ﺧﻠﻔﻬﺎ ﺍﻟﺴﻼﺡ.
