Speaker,Arabic (AR)
{f:5:Bernkastel},ﻫﺬﺍ ﻣﺆﺳﻒٌ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻨﺎ، ﻓﺒﻴﻨﻤﺎ ﻧﺤﺎﻭﻝ ﺍﺳﺘﻜﺸﺎﻑ ﺍﺳﺘﺮﺍﺗﻴﺠﻴﺔ ﺧﺼﻤﻨﺎ ﻋﺒﺮ ﻣﺮﺍﻗﺒﺔ ﺗﺤﺮﻛﺎﺗﻬﺎ، ﻳﺨﻠﻖ ﺫﻟﻚ ﻛﻤﻴﺔ ﻫﺎﺋﻠﺔ ﻣﻦ ﺍﻟﺘﺸﺘﻴﺖ ﻓﻲ ﻣﻌﻠﻮﻣﺎﺗﻨﺎ.
{f:5:Bernkastel},ﻗﺪ ﻳﺴﺒﺐ ﻟﻨﺎ ﻫﺬﺍ ﺍﻟﺘﺸﺘﻴﺖ ﻣﺸﺎﻛﻼً.
{f:5:Bernkastel},......ﻟﻜﻦ، ﻛﻤﺎ ﻓﻲ ﺍﻟﺸﻄﺮﻧﺞ، ﻗﺪ ﻳﺘﻤﻜﻦ ﺍﻟﻼﻋﺐ ﻣﻦ ﺗﺸﺘﻴﺖ ﺍﻟﺨﺼﻢ ﺑﺤﺮﻛﺔ ﻏﻴﺮ ﻣﻔﻴﺪﺓ، ﻟﻜﻨﻪ ﻓﻲ ﺍﻟﻮﻗﺖ ﻧﻔﺴﻪ ﺳﻴﻐﻔﻞ ﻋﻦ ﻓﺮﺻﺔ ﺃﻛﺜﺮ ﻗﻴﻤﺔ.
{f:5:Bernkastel},ﺑﻤﻌﻨﻰ ﺁﺧﺮ، ﻓﺮﺻﺘﻚ ﻟﻼﺳﺘﻔﺎﺩﺓ ﻣﻦ ﺫﻟﻚ ﺍﻟﺘﺸﺘﺖ ﻟﻴﺴﺖ ﻣﻌﺪﻭﻣﺔ.
{f:5:Bernkastel},ﻭﺭﺑﻤﺎ ﻟﻦ ﺗﺼﺪﻕ ﺫﻟﻚ، ﻟﻜﻦ ﻫﺬﻩ ﺍﻟﻠﻌﺒﺔ ﻛﺎﻧﺖ ﺃﻳﻀًﺎ ﻋﻠﻰ ﻫﺬﺍ ﺍﻟﻨﺤﻮ.
{f:5:Bernkastel},......ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻥ ﺗﻠﻚ ﺍﻟﺘﻄﻮﺭﺍﺕ ﻛﺎﻧﺖ ﺗﺒﺪﻭ ﻣﻬﻴﻤﻨﺔ ﻟﻠﻐﺎﻳﺔ، ...ﺇﻻ ﺃﻥ ﻫﻨﺎﻙ ﻧﻘﺎﻁ ﺿﻌﻒ.
{f:5:Bernkastel},ﻳﺒﺪﻭ ﻭﻛﺄﻧﻬﺎ ﺗﺮﻳﺪﻧﺎ ﺃﻥ ﻧﺴﺘﻐﻞ ﺗﻠﻚ ﺍﻟﻔﺮﺹ.
{f:5:Bernkastel},......ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻨﻲ ﻻ ﺃﻋﻠﻢ ﺇﻥ ﻛﺎﻥ ﺫﻟﻚ ﻓﺨًﺎ ﺃﻭ ﺇﺧﺘﺒﺎﺭًﺍ.
{f:5:Bernkastel},ﻋﻠﻰ ﺃﻱ ﺣﺎﻝ، ﻻ ﺗﺴﺘﺴﻠﻢ.{n}ﻻ ﺗﺘﻮﻗﻒ ﻋﻦ ﺍﻟﺘﻔﻜﻴﺮ.{n}ﻻ ﺗﻨﻜﺮ ﺃﻱ ﺍﺣﺘﻤﺎﻝ.
{f:5:Bernkastel},ﻃﺎﻟﻤﺎ ﺃﻧﻚ ﺗﺘﻤﺴﻚ ﺑﻌﺰﻳﻤﺔ ﺍﻟﻘﺘﺎﻝ، ﻓﻠﻦ ﺗﻔﻮﺯ ﺑﻴـﺎﺗﻮ.
{f:5:Bernkastel},ﺍﻟﺪﻓﺎﻉ ﺃﻣﺮ ﺣﺎﺳﻢ ﻓﻲ ﻣﻌﺮﻛﺔ ﺍﻟﺴﺎﺣﺮﺍﺕ، ﺃﺗﻌﻠﻢ؟{n}ﺑﺪﻻً ﻣﻦ ﻣﺤﺎﻭﻟﺔ ﺍﻟﻔﻮﺯ، ﺣﺎﻭﻝ ﺃﻻّ ﺗﺨﺴﺮ.
{f:5:Bernkastel},...ﻟﻮ ﻛﺎﻧﺖ ﺍﻟﺨﺴﺎﺭﺓ ﺗﺄﺗﻲ ﻋﻨﺪﻣﺎ ﺗﻘﺒﻞ ﺑﻬﺎ، ﻓﺄﻧﺖ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻳﺠﺐ ﺃﻥ ﺗﺮﻓﻀﻬﺎ.
{f:5:Bernkastel},......ﺃﻥ ﺗﺠﻌﻠﻚ ﺗﻘﺒﻞ ﺑﺎﻟﺴﺎﺣﺮﺍﺕ.{n}ﻻ ﺷﻚ  ﺃﻥ ﻫﺬﺍ ﻫﻮ ﺃﺣﺪ ﺷﺮﻭﻁ ﻓﻮﺯ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}.
{f:5:Bernkastel},ﺍﻵﻥ ﺑﻌﺪﻣﺎ ﺃﻋﻠﻨﺖُ ﺃﻧﻲ ﺣﻠﻴﻔﺘﻚ، ﺳﺄﺑﺬﻝ ﻛﻞ ﻣﺎﺑﻮﺳﻌﻲ ﻟﻤﺴﺎﻋﺪﺗﻚ.
{f:5:Bernkastel},ﻭﺃﻧﺖ ﻋﻠﻴﻚ ﺑﺬﻝ ﺟﻬﺪﻙ ﺃﻳﻀًﺎ.
{f:5:Bernkastel},ﺇﻥ ﻛﻨﺖَ ﻻﺗﺰﺍﻝ ﺟﺎﺛﻴًﺎ ﻋﻠﻰ ﺭﻛﺒﺘﻴﻚ، ﻓﺄﺳﺮﻉ ﻭﺍﻧﻬﺾ ﻣﻦ ﺟﺪﻳﺪ.
{f:5:Bernkastel},......ﺃﻣﻢ، ﻣﺎﻟﺬﻱ ﺍﻋﺘﺪﺕُ ﻗﻮﻟﻪ ﻓﻲ ﻣﺜﻞ ﻫﺬﻩ ﺍﻟﻤﻮﺍﻗﻒ؟
{f:5:Bernkastel},.........ﺃﻣﻢ، ﺁﻩ{n} .........ﻓﺎ-...ﻓﺎﻳﺘﻮ، ﺁﻭﻩ~. ﻣﻴﻲ، ﻧﻴﺒﺎﺁﻩ{p:0:☆}
{f:5:Bernkastel},......ﻫﺬﺍ ﻣﺤﺮﺝ ﺣﻘًﺎ.
{f:5:Bernkastel},ﺗﻤﺎﺩﻳﺖُ ﻟﻬﺬﻩ ﺍﻟﺪﺭﺟﺔ ﻷﺟﻠﻚ، ﻟﺬﺍ ﻳُﺴﺘﺤﺴَﻦُ ﺑﻚَ ﺍﻟﻨﻬﻮﺽ ﺑﺴﺮﻋﺔ
{f:5:Lambdadelta},"""..ﻫﺎ ﺃﻧﺖ ﺫﺍ. ﻫﻞ ﻏﻀﺒﺖ ﺑﻴﺮﻥ ﻭﺫﻫﺒﺖ ﺑﻌﻴﺪًﺍ؟ *ﻗﻬﻘﻬﺔ*، ﻻ ﻳﻤﻜﻦ ﺃﻥ ﺗَﻜﻮﻥَ ﻣﺜﻴﺮﺓً ﻟﻠﺸﻔﻘﺔ ﺃﻛﺜﺮ ﻣﻦ ﻣﺎﻫﻲ ﻋﻠﻴﻪ.."""
{f:5:Lambdadelta},ﻋﻠﻰ ﺃﻱ ﺣﺎﻝ.{n}ﺍﻟﻘﻄﻊ ﺍﻟﺘﻲ ﺗﺨﺘﺎﺭﻫﺎ ﺑﻴﺮﻥ ﻣﻬﺘﺮﺋﺔ ﺟﺪًﺍ ﻛﻤﺎ ﻫﻲ ﺍﻟﻌﺎﺩﺓ.
{f:5:Lambdadelta},ﺃﻟﻴﺲ ﺍﻷﻣﺮ ﻧﻔﺴﻪ ﻓﻲ ﺍﻟﺸﻄﺮﻧﺞ؟{n}ﻟﻦ ﻳﻜﻮﻥ ﻟﺪﻳﻚ ﺃﻱ ﻓﺮﺻﺔ ﻟﻠﻔﻮﺯ ﺇﺫﺍ ﻛﺎﻧﺖ ﻛﻞ ﻗﻄﻌﻚ ﺑﻴﺎﺩﻕ ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟{n}ﺇﺫﺍ ﻛﺎﻧﺖ ﻛﻞ ﻗﻄﻌﻚ ﺭﺧًﺎ ﻭﻓﻴﻼً، ﻓﻠﻦ ﺗﺨﺴﺮ ﻣﻄﻠﻘًﺎ.
{f:5:Lambdadelta},"""......ﺡ-ﺣﺴﻨًﺎ، ﻓﻲ ﺍﻟﻤﺮﺓ ﺍﻟﻤﺎﺿﻴﺔ ﺷﻌﺮﺕ ﺑﺸﻲﺀ ﻣﻦ ﺍﻟﺸﻔﻘﺔ ﻭﻗﻠﺖُ ﺃﻧﻪ ﻳﻤﻜﻨﻬﺎ ﺃﻥ ﺗﺒﺪﺃ ﺑﺘﺤﺮﻳﻚ ﻗﻄﻌﻬﺎ ﻣﻦ ﺃﻱ ﻣﻜﺎﻥ ﺗﺸﺎﺀ، ﺛﻢ ﻟﻢ ﺗﺪﺭﻙ ﺗﻠﻚ ﺍﻟﺤﻤﻘﺎﺀ ﺑﻴﺮﻥ ﺷﻔﻘﺘﻲ ﻭﺑﺪﺃﺕ ﺑﻜﻞ ﺑﻴﺎﺩﻗﻬﺎ ﻣﺘﺮﻗﻴﺔ ﺇﻟﻰ ﺍﻟﺼﻒ ﺍﻟﺜﺎﻣﻦ!!"
{f:5:Lambdadelta},ﻣﺎ ﺍﻟﺬﻱ ﻛﺎﻧﺖ ﺗﻔﻜﺮ ﻓﻴﻪ؟! ﻫﺬﺍ ﻻ ﻳﻌﺘﺒﺮ ﺧﺴﺎﺭﺓً ﺃﺻﻼً! ﺁﻩ، ﻣﺠﺮّﺩ ﺗﺬﻛﺮ ﺫﻟﻚ ﻳﺠﻌﻠﻨﻲ ﺃﻏﻠﻲ ﻏﻀﺒًﺎ.
{f:5:Lambdadelta},ﻭﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ، ﻓﺈﻥ ﻏﻀﺒﻲ ﻟﻦ ﻳﻬﺪﺃ ﺣﺘﻰ ﺃﺭﻯ ﻭﺟﻪ ﺑﻴﺮﻥ ﺍﻟﻐﺒﻲ ﻣﺼﺪﻭﻣًﺎ.
{f:5:Lambdadelta},ﻭﻷﻧﻚ ﻗﻄﻌﺔ ﻣﻦ ﻗﻄﻊ ﺑﻴﺮﻥ ﻭﺃﻧﺖ ﺑﻬﺬﻩ ﺍﻟﺤﺎﻝ ﺍﻵﻥ، ﻓﺈﻧﻨﻲ ﻓﻲ ﺃﻓﻀﻞ ﻣﺰﺍﺝٍ ﻣﻤﻜﻦ!
{f:5:Lambdadelta},"""ﺑﺎﻹﺿﺎﻓﺔ ﺃﻥ ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ ﻋﻨﻴﺪﺓٌ ﻟﻠﻐﺎﻳﺔ ﻭﺗﻜﺮﻩ ﺍﻟﻬﺰﻳﻤﺔ ﺃﻛﺜﺮ ﻣﻤﺎ ﺗﺒﺪﻭ ﻋﻠﻴﻪ، ﻟﺬﺍ ﺃﺭﺍﻫﻦ ﺃﻧﻬﺎ ﻓﻲ ﻫﺬﻩ ﺍﻟﻠﺤﻈﺔ ﺗﻄﺤﻦ ﺃﺳﻨﺎﻧﻬﺎ ﻏﻴﻈًﺎ ﻭﺗﺒﻜﻲ ﻛﺎﻷﻃﻔﺎﻝ! ﺇﻧﻬﺎ ﺗﺴﺘﺤﻖ ﺫﻟﻚ! *ﻗﻬﻘﻬﺔ* ﻫﻮﻩ ﻫﻮﻩ ﻫﻮﻩ ﻫﻮﻩ ﻫﻮﻩ!"
{f:5:Lambdadelta},ﻫﻴﺎ، ﺍﺿﺤﻚ ﻣﻌﻲ ﺃﻧﺖ ﺃﻳﻀًﺎ! ﺃﻭﻩ ﻫﻮﻩ ﻫﻮﻩ ﻫﻮﻩ ﻫﻮﻩ!
{f:5:Lambdadelta},............ﻣﻬﻼً ﻟﺤﻈﺔ.{n}ﻫﻞ ﻣﺎ ﺯﻟﺖ ﺟﺎﻟﺴًﺎ ﺗﺤﻀﻦ ﺭﻛﺒﺘﻴﻚ؟
{f:5:Lambdadelta},ﻫﻞ ﺻﺮﺕ ﺑﻬﺬﻩ ﺍﻟﺤﺎﻟﺔ ﻟﻤﺠﺮﺩ ﺃﻥ ﺑﻴـﺎﺗﻮ ﺃﺻﺒﺤﺖ ﺟﺎﺩﺓً ﻗﻠﻴﻼً
{f:5:Lambdadelta},ﺃﻫﺬﺍ ﺃﻗﺼﻰ ﻣﺎ ﻟﺪﻳﻚ؟ ﻳﺎ ﻟﻠﺸﻔﻘﺔ.
{f:5:Lambdadelta},ﺃﻧﺖ ﻣﺜﻴﺮٌ ﻟﻠﺸﻔﻘﺔ ﻟﺪﺭﺟﺔ ﺃﻧﻨﻲ ﺳﺄﻗﺪﻡ ﻟﻚ ﺑﻌﻀًﺎ ﻣﻦ ﻣﺴﺎﻋﺪﺗﻲ.
{f:5:Lambdadelta},ﺳﺄﻗﻮﻡ ﺃﻧﺎ، ﺳﺎﺣﺮﺓ ﺍﻟﺤﺘﻤﻴﺔ، ﺍﻟﺴﺎﺣﺮﺓ ﺍﻷﻗﻮﻯ ﻓﻲ ﺍﻟﻜﻮﻥ، ﺍﻟﺴﻴﺪﺓ {f:7:ﻻﻣﺪﺍﺩﻳﻠﺘﺎ} ، ﺑﻤﺴﺎﻋﺪﺗﻚ ﻋﻠﻰ ﺗﺤﺴﻴﻦ ﻓﺮﺻﻚ ﺷﺒﻪ ﺍﻟﻤﻨﻌﺪﻣﺔ. ﻓﻠﺘﻜﻦ ﻣﻤﺘﻨًﺎ.
{f:5:Lambdadelta}, ﺻﺤﻴﺢ ﺃﻥ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻗﺪ ﺗﻜﻮﻥ ﺳﺎﺣﺮﺓ ﻗﺎﺳﻴﺔ ﻭﻗﻮﻳﺔ، ﻭﻟﻜﻨﻬﺎ ﻟﻴﺴﺖ ﺃﺑﺪًﺍ ﻧِﺪًﺍ ﻟﻲ.
{f:5:Lambdadelta},ﺃﺗﻌﻠﻢ ﻟﻤﺎﺫﺍ؟ ﻷﻧﻬﺎ ﻋﺎﻃﻔﻴﺔ.
{f:5:Lambdadelta},ﺗﻠﻚ ﺍﻟﻄﻔﻠﺔ ﺗﺮﺹ ﻗﻄﻌﻬﺎ ﺑﺸﻜﻞ ﻳُﻤﻜِﻨُﻬﺎ ﻣﻦ ﺗﺤﻘﻴﻖ ﺍﻟﻨﺼﺮ ﻓﻲ ﺑﻀﻊ ﺧﻄﻮﺍﺕ، ﻟﻜﻨﻬﺎ ﺗﺘﻌﻤﺪ ﻋﺪﻡ ﻣﺤﺎﺻﺮﺗﻚ.
{f:5:Lambdadelta},ﺗﺠﺪﻫﺎ ﺗﺎﺭﺓً ﺗﻨﺘﻘﻲ ﻗﻄﻌًﺎ ﻻ ﻗﻴﻤﺔ ﻟﻬﺎ، ﻭﺗﺎﺭﺓً ﺃﺧﺮﻯ ﺗﻀﻊ ﻗﻄﻌًﺎ ﻻ ﺿﺮﻭﺭﺓ ﻟﻬﺎ ﻋﻠﻰ ﺍﻟﺮﻗﻌﺔ ﻓﻘﻂ ﻟﺘﺠﻌﻞ ﺍﻟﻠﻌﺒﺔ ﺗﺒﺪﻭ ﻣﺘﺤﻴّﺰﺓ.
{f:5:Lambdadelta},"""ﺑﺈﺧﺘﺼﺎﺭ ﺇﻧﻬﺎ ﺗﻤﻠﻚ ﻋﺎﺩﺓ ﺳﻴﺌﺔ ﺗﺠﻌﻠﻬﺎ ﺗﻌﺒﺚ ﺑﺨﺼﻤﻬﺎ ﻛﻠﻤﺎ ﺍﻗﺘﺮَﺑَﺖْ ﻣﻦ ﺍﻟﻨﺼﺮ."
{f:5:Lambdadelta}, ﻛﻞ ﺍﻟﻬﺠﻤﺎﺕ ﺍﻟﺘﻲ ﺗﻀﺮّﻙ ﺃﻧﺖ ﻭﺑﻴﺮﻥ...ﺗﺒﺪﻭ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻲ ﻣﺒﺎﻟﻐﺔ ﻓﻲ ﺍﻟﻬﺠﻮﻡ ﻭﻣﺠﺮﺩ ﺇﻫﺪﺍﺭٍ ﻟﻠﻮﻗﺖ.
{f:5:Lambdadelta},...ﺑﻜﻞ ﺑﺴﺎﻃﺔ ﻫﺬﻩ ﻫﻲ ﻧﻘﻄﺔ ﺿﻌﻔﻬﺎ، ﻭﺃﻳﻀًﺎ ﻓﺮﺻﺘﻚ. ﺃﺭﺃﻳﺖ؟ ﻫﻲ ﻟﻴﺴﺖ ﺧﺼﻤًﺎ ﻳﺠﺐ ﺃﻥ ﺗﺨﺸﺎﻩ.
{f:5:Lambdadelta},ﺇﻧﻬﺎ ﺗﺨﻠﻂ ﺃﺣﻴﺎﻧًﺎ ﺑﻴﻦ ﺍﺳﺘﺮﺍﺗﻴﺠﻴﺘﻬﺎ ﻭﻫﺪﻓﻬﺎ.{n}ﻭﻫﻲ ﺗﻤﻠﻚ ﻋﺎﺩﺓ ﺳﻴﺌﺔ..{n}ﻧﺘﻴﺠﺔً ﻟﺘﻠﻚ ﺍﻟﻌﺎﺩﺓ، ﺗﻘﻮﻡ ﺃﺣﻴﺎﻧًﺎ ﺑﺄﻓﻌﺎﻝ ﺗﻜﺸﻒ ﻋﻦ ﻧﻘﺎﻁ ﺿﻌﻔﻬﺎ.
{f:5:Lambdadelta},ﺣﺘﻰ ﺃﻧﺎ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﻘﺪﻳﺮﺓ ﻻ ﺃﺳﺘﻮﻋﺐ ﺗﻤﺎﻣًﺎ ﻟﻤﺎﺫﺍ ﺗﺘﺼﺮﻑ ﺑﻬﺪﻭﺀٍ ﻫﻜﺬﺍ.
{f:5:Lambdadelta},ﻭﺗﻘﻠﻞ ﻓﺮﺻﻬﺎ ﺑﺎﻟﻔﻮﺯ.
{f:5:Lambdadelta},.........ﻟﻜﻦ ﺃﺗﻌﻠﻢ؟
{f:5:Lambdadelta},ﺑﺴﺒﺐ ﻫﺬﺍ، ﻓﺈﻥ ﺳﺎﺣﺮﺓ ﻣﺜﻞ ﺑﻴﺮﻥ ﻻ ﺗﻘﺪﺭ ﻋﻠﻰ ﺗﻮﻗﻊ ﺧﺼﻢٍ ﻏﻴﺮ ﻣﻼﺋﻢ ﻣﺜﻠﻬﺎ . ﻷﻥ ﺗﻮﻗﻊ ﺣﺮﻛﺎﺗﻬﺎ ﻻﻳﻨﺠﺢ.
{f:5:Lambdadelta},...ﻛﻤﺎ ﺃﻋﺘﻘﺪ ﺃﻥ ﻣﻦ ﺍﻷﺳﻬﻞ ﻋﻠﻰ ﺑﻴﺮﻥ ﺃﻳﻀًﺎ ﺗﻮﻗﻊ ﺣﺮﻛﺎﺕ ﺷﺨﺺ ﻣﺒﺎﺷﺮ ﻭﺻﺮﻳﺢ ﻣﺜﻠﻲ. ﺫﻟﻚ ﻳﺠﻌﻠﻨﻲ ﻏﺎﺿﺒﺔ!
{f:5:Lambdadelta},ﺑﺎﻟﺮﻏﻢ ﻣﻦ ﺫﻟﻚ، ﻓﺄﻧﺎ ﻣﻦ ﻧﻮﻉ ﺍﻟﺴﺎﺣﺮﺍﺕ ﺫﺍﺕ ﺍﻟﻘﻮﺓ ﺍﻟﻤﺪﻣﺮﺓ ﺍﻟﻌﺎﻟﻴﺔ، ﻓﻴﻤﻜﻨﻨﻲ ﺑﺴﻬﻮﻟﺔ ﻣﻮﺍﺟﻬﺔ ﻧﻮﻉ ﺍﻟﻬﺠﻮﻡ ﺍﻟﺨﻔﻴﻒ ﻭﺍﻟﻮﺍﺳﻊ ﻣﺜﻞ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}. ﺭﺑﻤﺎ ﺍﻷﻣﺮ ﻳﺸﺒﻪ ﻟﻌﺒﺔ ﺣﺠﺮ-ﻭﺭﻗﺔ-ﻣﻘﺺ.
{f:5:Lambdadelta},"ﺇﻥ ﻛﻨﺖُ ﺍﻟﻮﺭﻗﺔ، ﻓﺴﺘﻜﻮﻥ ﺑﻴـﺎﺗﻮ ﺍﻟﺤﺠﺮ.{n}ﺃﻣّﺎ ﺑﻴﺮﻥ ﻓﺴﺘﻜﻮﻥ ﺍﻟﻤﻘﺺ{n}""ﺣﺴﻨًﺎ، ﻻﻳﻬﻢ ﻟﻤﺎ."
{f:5:Lambdadelta},"ﺻﺤﻴﺢٌ ﺃﻥ ﻣﻘﺺ ﺑﻴﺮﻥ ﻳﻬﺰﻡ ﻭﺭﻗﺘﻲ... ""ﻟﻜﻦ ﺇﻥ ﻛﺎﻧﺖ ﻭﺭﻗﺔ ﺧﺎﺭﻗﺔ، ﺃﻗﻮﻯ ﺑﻜﺜﻴﺮ ﻣﻦ ﺍﻟﻮﺭﻗﺔ ﺍﻟﻌﺎﺩﻳﺔ، ﻓﻤﻦ ﺍﻟﻤﻤﻜﻦ ﺃﻥ ﺗﻬﺰﻡ ﻣﻘﺺ ﺑﻴﺮﻥ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟!"
{f:5:Lambdadelta},ﺑﺈﺧﺘﺼﺎﺭ، ﺃﻧﺎ، ﺍﻟﺴﻴﺪﺓ {f:7:ﻻﻣﺪﺍﺩﻳﻠﺘﺎ}، ﻭﺭﻗﺔٌ ﺧﺎﺭﻗﺔ ﻭﺳﻤﻴﻜﺔٌ ﺟﺪًﺍ!!{n} ﻫﻮﻩ ﻫﻮﻩ ﻫﻮﻩ ﻫﻮﻩ!
{f:5:Lambdadelta},ﻳﺒﺪﻭ ﺃﻧﻚ ﻋﺪﺕَ ﺇﻟﻰ ﺭﺷﺪﻙ ﻗﻠﻴﻼً{n}ﻳﺒﺪﻭ ﺃﻥ ﺑﻴـﺎﺗﻮ ﺗﺴﺘﻤﺘﻊ ﺑﺘﻌﺬﻳﺐ ﻗﻄﻌﺔ ﺗُﺴﻤﻰ ﺭﻭﺯﺍ
{f:5:Lambdadelta},ﻗﺪ ﻳﺒﺪﻭ ﻣﻦ ﺍﻟﻨﻈﺮﺓ ﺍﻷﻭﻟﻰ ﺃﻧﻬﺎ ﺣﻘًﺎ ﺗﻤﻠﻚ ﻫﻮﺍﻳﺎﺕ ﺳﻴﺌﺔ ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟{n} ﻫﺬﺍ ﺧﺎﻃﺊ!
{f:5:Lambdadelta},......ﺇﻧﻬﺎ ﻓﻘﻂ ﺗﻀﻴﻊ ﺍﻟﻮﻗﺖ ﻭﺗﻨﺘﻈﺮ ﺃﻥ ﺗﻨﻬﺾ ﻭﺗﻌﻮﺩ.
{f:5:Lambdadelta},ﺇﻧﻬﺎ ﺣﺮﻛﺔ ﻹﺷﻌﺎﻝ ﺣﺴﻚ ﺍﻟﻌﺎﺩﻝ ﻋﻦ ﻃﺮﻳﻖ ﻓﻌﻞ ﺷﻲﺀ ﻳﺠﻌﻠﻚ ﺗﻜﺮﻫﻬﺎ ﻋﻤﺪًﺍ.
{f:5:Lambdadelta},ﺁﻩ، ﻛﻢ ﺃﻛﺮﻩ ﻣﺜﻞ ﻫﺆﻻﺀ ﺍﻷﻃﻔﺎﻝ!
{f:5:Lambdadelta},ﺣﺴﻨًﺎ، ﺳﺄﻋﻮﺩ ﺃﺩﺭﺍﺟﻲ ﺇﺫﻥ
{f:5:Lambdadelta},ﺁﺁﻩ! ﻻ ﺗﺨﺒﺮ ﺃﺣﺪًﺍ ﺃﻧﻲ ﺳﺎﻋﺪﺗﻚ ﻗﻠﻴﻼً، ﻣﻔﻬﻮﻡ؟
{f:5:Lambdadelta},ﻟﻴﺲ ﻭﻛﺄﻧّﻲ ﺣﻘًﺎ ﺃﺭﻳﺪ ﻣﺴﺎﻋﺪﺗﻚ ﺃﻭﻛﻴﻪ؟
{f:5:Lambdadelta},ﺃﻧﺎ، ﺍﻟﺴﺎﺣﺮﺓ ﺍﻷﻗﻮﻯ ﺑﺎﻟﻜﻮﻥ، ﻫﺰﻣﺘﻨﻲ ﺑﻴﺮﻥ ﻭﺳﺮﻗﺖ ﻣﻜﺎﻧﻲ!
{f:5:Lambdadelta},ﻟﺬﺍ ﻳﺠﺐ ﺃﻥ ﺃﺳﺘﻌﻴﺪ ﻣﻜﺎﻧﻲ ﺍﻟﺴﺎﺑﻖ ﻣﻦ ﺑﻴﺮﻥ، ﻟﻜﻦ ﺇﺫﺍ ﺧﺴﺮﺕ ﺑﻴﺮﻥ ﺃﻣﺎﻡ ﺑﻴـﺎﺗﻮ ﻫﻨﺎ، ﻓﺴﻴﺘﻢ ﻧﻘﻞ ﻣﻨﺼﺐ ﺍﻷﻗﻮﻯ ﺇﻟﻰ ﺑﻴـﺎﺗﻮ ﻫﺬﻩ ﺍﻟﻤﺮﺓ ﺃﻓﻬﻤﺖ؟!
{f:5:Lambdadelta},...ﺣﺴﻨًﺎ، ﺳﻴﻜﻮﻥ ﻣﻦ ﺍﻷﺳﻬﻞ ﺃﻥ ﺃﺳﺘﻌﻴﺪﻩ ﻣﻦ ﺑﻴـﺎﺗﻮ ﻟﺬﺍ ﻣﻦ ﻳﻬﺘﻢ ﻓﻌﻼً، ﻟﻜﻦ ﺫﻟﻚ ﻟﻦ ﻳﺮﺿﻴﻨﻲ، ﺗﻌﺮﻑ ﻣﺎ ﺃﻋﻨﻴﻪ ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟!
{f:5:Lambdadelta},ﺃﻧﺎ ﻫﻲ ﻣﻦ ﺳﺘﻬﺰﻡ ﺑﻴﺮﻥ!{n}ﻭﺳﺄﺳﺘﻌﻴﺪ ﻣﻜﺎﻧﺘﻲ ﻛﺄﻗﻮﻯ ﺳﺎﺣﺮﺓ ﺑﺎﻟﻮﺟﻮﺩ
{f:5:Lambdadelta},ﻟﻴﺲ ﻭﻛﺄﻧّﻲ ﺣﻘًﺎ ﺃﺭﻳﺪ ﻣﺴﺎﻋﺪﺗﻚ، ﻣﻔﻬﻮﻡ؟!{n}ﻟﻦ ﺃﻏﻔﺮ ﻟﻚ ﺇﺫﺍ ﺟﻌﻠﺖ ﺑﻴﺮﻥ ﺗﺒﻜﻲ!
