Speaker,Arabic (AR)
Ushiromiya Eva,"""ﺧﻄﺮﺕ ﻟﻲ ﻓﻜﺮﺓ ﺃﻋﺠﺐ ﻣﻦ ﺫﻟﻚ. ......*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﻟﻘﺪ ﺍﻋﺘﺼﺮﺕ ﻋﻘﻠﻲ ﻃﻮﻳﻼً ﻓﻲ ﻫﺬﺍ ﺍﻷﻣﺮ. ﻣﺎ ﻋﺴﺎﻱ ﺃﻥ ﺃﻓﻌﻞ ﻷﺟﻌﻞ ﺣﻴﺎﺗﻚِ ﺟﺤﻴﻤﺎً؟"""
Ushiromiya Eva,"""......ﻓﻜﺮﺕ ﻓﻲ ﻣﺠﺮﺩ ﻗﺘﻠﻚِ. ﻛﻤﺎ ﻓﻜﺮﺕ ﺃﻥ ﺃﻓﻨﻲ ﺛﺮﻭﺗﻲ ﻭﺃﺗﺮﻛﻚ ﻣﻌﺪﻣﺔ، ﻭﺃﻃﺮﺩﻙ ﻣﻦ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺃﻭ ﺷﻲﺀ ﻛﻬﺬﺍ."""
Ushiromiya Eva,"""ﺃﻟﻦ ﻳﻜﻮﻥ ﺫﻟﻚ ﺭﺍﺋﻌﺎ؟ ﺁﻧﺴﺔ ﻧﺸﺄﺕ ﻓﻲ ﻛﻨﻒ ﺍﻟﺮﻗﻲ ﻭﺍﻷﻧﺎﻗﺔ، ﻭﺇﺫ ﺑﻬﺎ ﺗﺰﺣﻒ ﻓﻲ ﺍﻷﺯﻗﺔ ﺑﺤﺜﺎ ﻋﻦ ﺧﺒﺰ ﻋﻔﻦ ﻭﻣﺎﺀ ﻋﻜﺮ. ﻳﺎﺍﺍﻩ، ﺳﻴﻜﻮﻥ ﺫﻟﻚ ﺑﺎﻫﺮﺍ ﺃﻳﻀﺎ، *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!!"""
Ushiromiya Ange,"""............ﺃﺗﺴﺘﻤﺘﻌﻴﻦ ﺑﻮﻗﺘﻚ؟"""
Ushiromiya Eva,"""ﺃﻭﻩ, ﺃﺟﻞ. ﺇﺧﺎﻓﺘﻚ ﺗﺴﻠﻴﻨﻲ... ......ﻟﻜﻨﻲ ﺳﺄﻣﻮﺕ ﻗﺮﻳﺒﺎ ﺟﺪﺍ. ...ﻟﺬﺍ ﻓﻜﺮﺕ ﺑﻄﺮﻳﻘﺔ ﻟﻤﻮﺍﺻﻠﺔ ﺇﻳﺬﺍﺋﻚ ﺑﻌﺪ ﻣﻮﺗﻲ."""
Ushiromiya Eva,""".........ﻭﻣﻦ ﺛﻢ, ......*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﻛﺎﻥ ﺍﻟﺤﻞ ﺑﺴﻴﻄﺎ ﻟﻠﻐﺎﻳﺔ. ......ﺍﺗﺼﻠﺖ ﺑﻚ ﻷﺧﺒﺮﻙ ﻋﻨﻪ."""
Ushiromiya Ange,""".....................ﺍﻗﺘﺮﺑﺖ ﺍﻣﺘﺤﺎﻧﺎﺗﻲ ﺍﻟﻨﺼﻔﻴﺔ. ﺍﺧﺘﺼﺮﻱ."""
Ushiromiya Eva,"""...ﻗﺮﺭﺕ. ﺃﻥ ﺃﺗﺮﻛﻚ ﺗﺮﺛﻴﻦ ﻛﻞ ﺛﺮﻭﺗﻲ."""
Ushiromiya Ange,"""................................. ...ﻣﺎﺫﺍ؟"""
Ushiromiya Eva,"""ﻭﻓﻮﻕ ﺫﻟﻚ، ......ﻋﺰﻣﺖ ﺇﻟﻰ ﺃﻥ ﺗﺤﻴﻦ ﻭﻓﺎﺗﻲ، ...ﺃﻥ ﺃﺳﺘﺰﻳﺪ ﺍﻟﺜﺮﻭﺓ ﺗﻠﻚ ﻗﺪﺭ ﺍﻟﻤﺴﺘﻄﺎﻉ ﻭﺃﺟﻌﻠﻬﺎ ﺿﺨﻤﺔ ﺛﻢ ﺃﺗﺮﻛﻚ ﺗﺮﺛﻴﻨﻬﺎ ﻛﻠﻬﺎ. ...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*, ﻫﻞ ﻟﻚ ﺃﻥ ﺗﺘﺼﻮﺭﻱ ﻣﺎ ﻣﻌﻨﻰ ﺫﻟﻚ...؟"""
Ushiromiya Ange,"""......ﺍﻟﺒﺘﺔ. ﻓﺄﻧﺎ ﺣﻤﻘﺎﺀ."""
Ushiromiya Eva,"""ﺇﻳﻬﻬﻴﻬﻬﻴﻬﻬﻴﻪ، *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!! ﻻ، ﺃﻧﻰ ﻟﻚ ﺃﻥ ﺗﺘﺼﻮﺭﻱ...؟ ﻓﻠﺘﺘﻄﻠﻌﻲ ﺇﻟﻰ ﺫﻟﻚ، ﺇﻥ ﺍﻟﻐﻨﻰ ﺃﻣﺮ ﻣﻤﺘﻊ...! ﻛﻞ ﻳﻮﻡ، ﺻﺒﺎﺣﺎ ﻭﻣﺴﺎﺀ، ﻳﻘﺪﻡ ﺍﻟﻮﺣﻮﺵ ﻣﻦ ﻛﻞ ﺃﺻﻘﺎﻉ ﺍﻟﻴﺎﺑﺎﻥ ﻟﻠﻌﺐ."""
Ushiromiya Eva,"""ﻣﻦ ﺍﻵﻥ، ﺳﺘﺘﻌﻘﺐ ﺣﻴﺎﺗَﻚ ﺍﻟﺨﺎﺻﺔ ﺑﺮﺍﻣﺞ ﺣﻮﺍﺭﻳﺔ ﻭﻣﺠﻼﺕ ﺃﺳﺒﻮﻋﻴﺔ. ﻣﻬﻤﺎ ﺃﻓﻌﻞ ﻳﻨﺘﻘﺪﻧﻲ ﺍﻹﻋﻼﻡ! ﺇﺫﺍ ﺃﻧﻔﻘﺖ ﺍﻟﻤﺎﻝ ﺗﺒﺮﻋﺎً، ﺻﺮﺕ ﺭﺃﺳﻤﺎﻟﻴﺔ، ﻭﺇﺫﺍ ﺃﻣﺴﻜﺖ ﻳﺪﻱ، ﺻﺮﺕ ﺷﺤﻴﺤﺔ."""
Ushiromiya Eva,"""ﺁﻩ، ﻛﻞ ﺍﻷﻳﺎﻡ ﺳﻌﻴﺪﺓ، ﻛﻤﺎ ﺗﺮﻳﻦ. ﺃﺣﺒﺒﺖ ﺃﻥ ﺃﺩﻋﻮﻙِ ﺇﻟﻰ ﻋﺎﻟﻢ ﻛﻬﺬﺍ، ﻭﺃﻧﺖِ ﻻ ﺗﺰﺍﻟﻴﻦ ﻓﻲ ﺭﻳﻌﺎﻥ ﺍﻟﺸﺒﺎﺏ ﻭﺍﻟﻤﺴﺘﻘﺒﻞ ﻛﻠﻪ ﺑﺎﻧﺘﻈﺎﺭﻙِ. ﺃﻟﻴﺲ ﻋﺎﻟﻤﺎً ﺗﺤﺴﺪﻳﻦ ﻋﻠﻴﻪ؟"""
Ushiromiya Ange,""".........ﺍﻧﺘﻘﺎﺩﺍﺕ ﺍﻟﻨﺎﺱ ﻟﻜﻞ ﻣﺎ ﻓﻌﻠﺘِﻪ ﻓﻲ ﻣﺤﻠﻬﺎ."""
Ushiromiya Eva,"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!! ﺃﺟﻞ، ﺃﺟﻞ، ﻻ ﺷﻚ ﻋﻨﺪﻱ ﻓﻲ ﺫﻟﻚ. ...ﻫﻴﺎ، ﺃﻫﻴﻨﻴﻨﻲ ﻛﻤﺎ ﺷﺌﺖ. ﻷﻧﻚ ﺳﺘﺮﺛﻴﻦ ﻋﺐﺀ ﺗﻠﻚ ﺍﻹﻫﺎﻧﺎﺕ ﻛﻠﻬﺎ."""
Ushiromiya Eva,"""......ﺗﻘﺘﻀﻲ ﺍﻟﺜﻘﺎﻓﺔ ﺍﻟﻴﺎﺑﺎﻧﻴﺔ ﺃﻥ ﻳﻌﻴﺶ ﺍﻷﺧﻴﺎﺭ ﺑﺸﺮﻑ ﻓﻲ ﺍﻟﻔﻘﺮٍ، ﺑﻴﻨﻤﺎ ﺍﻷﺛﺮﻳﺎﺀ ﻳﻤﻮﺗﻮﻥ. ﻣﻬﻤﺎ ﻓﻌﻠﺖِ ﺃﻭ ﻟﻢ ﺗﻔﻌﻠﻲ، ﻓﻤﺼﻴﺮﻙِ ﺃﻥ ﺗﺼﺒﺤﻲ ﺭﻣﺰﺍً ﻟﻠﺤﺴﺪ ﻭﺍﻟﺒﻐﻀﺎﺀ ﻓﻲ ﺃﺭﺟﺎﺀ ﺍﻟﻴﺎﺑﺎﻥ ﻛﺎﻓﺔ."""
Ushiromiya Eva,"""...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﻛﻢ ﺗﺮﻯ ﺳﺘﺸﻘﻴﻦ ﺇﺫﺍ ﻋﺸﺖ ﻋﻠﻰ ﻫﺬﺍ ﺍﻟﻤﻨﻮﺍﻝ...؟"""
Ushiromiya Eva,"""ﻟﻦ ﻳﻜﻮﻥ ﻟﻚ ﺣﻠﻔﺎﺀ! ﻟﻦ ﻳﺴﺘﻤﻊ ﺃﺣﺪ ﻟﻬﻤﻮﻣﻚ. ﺳﺘﺼﺒﺢ ﺳﺒﺘﻚ ﺭﻳﺎﺿﺔ ﻋﺎﻣﺔ. ﻭﻻ ﺃﺣﺪ ﻟﻪ ﺃﻥ ﻳﻮﻗﻒ ﺫﻟﻚ!"""
Ushiromiya Eva,"""ﻳﺎ ﺇﻧﺠﻲ! ﺇﻳﻬﻬﻴﻬﻴﻬﻴﻬﻴﻪ, ﺃﻭﻩ، ﺇﻧﻨﻲ ﺣﻘﺎً ﺃﺗﻠﻬﻒ ﺷﻮﻗﺎً ﻟﺮﺅﻳﺔ ﺫﻟﻚ. ...ﺗﺮﻯ ﻛﻴﻒ ﺳﺘﺤﻴﻴﻦ ﺣﻴﺎﺗﻚ ﻭﻛﻴﻒ ﺳﺘﻤﻮﺗﻴﻦ...! ﺍﺳﺘﻤﺘﻌﻲ ﺑﺤﻴﺎﺓٍ ﻟﻦ ﺗﺜﻘﻲ ﻓﻴﻬﺎ ﺑﺄﺣﺪ، ﻭﻟﻦ ﺗﺤﺒﻲ ﺃﺣﺪﺍً، ﻭﻟﻦ ﺗﺘﺤﺪﺛﻲ ﻣﻊ ﺃﺣﺪ...!!"""
Ushiromiya Eva,"""ﺳﺄﻧﺘﻈﺮﻙ ﺑﺼﺒﺮٍ ﻭﺃﻧﺎﺓ ﻓﻲ ﺍﻟﺠﺤﻴﻢ، ﻣﺘﺮﻗﺒﺔً ﺇﻳﺎﻙِ ﻭﺃﻧﺖِ ﺗﻬﻮﻳﻦ، ﺣﺎﻣﻠﺔً ﻣﻌﻚِ ﻗﺼﺔ ﺷﻘﺎﺋﻚِ ﺗﻠﻚ. ﻫﻴﻬﻴﻬﻴﻬﻴﻪ, ﺃﻫﺎﻫﻬﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ، ﻭﺍﻫـﻬﺎﻫـﻬﺎﻫـﻬﺎﻫـﻬﺎﻫـﻬﺎﻫـﻬﺎﻩ، ﻏﻐﺨﺦ, *ﻛﺤﺔ*ﻛﺤﺔ*, ﻏﺎﻩ!!"""
,ﺍﻧﻘﻠﺒﺖ ﺿﺤﻜﺘﻬﺎ ﺍﻟﻤﺠﻨﻮﻧﺔ ﺳﻌﺎﻻ ﻣﺆﻟﻤﺎ.
,ﻟﻢ ﻳﻄﺮﺃ ﻋﻠﻰ ﻣﻼﻣﺢ ﺇﻧﺠﻲ ﻋﺪﻳﻤﺔ ﺍﻟﻤﺒﺎﻻﺓ ﺃﺩﻧﻰ ﺗﻐﻴﻴﺮ، ......ﻭﻫﻲ ﺗﺤﺪﻕ ﻓﻲ ﺍﻟﻨﺎﺟﻴﺔ ﺍﻟﻮﺣﻴﺪﺓ ﻣﻦ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ.
,ﻟﻌﻞ ﺍﻟﺴﻌﺎﻝ ﺍﻟﻌﻨﻴﻒ ﺃﺛﺎﺭ ﺭﻳﺒﺔ ﺍﻟﺤﺎﺭﺱ ﺍﻟﺬﻱ ﺍﻧﺪﻓﻊ ﺇﻟﻰ ﺍﻟﺪﺍﺧﻞ ﻃﺎﺭﻗﺎ ﺍﻟﺒﺎﺏ ﻃﺮﻗﺔ ﺧﻔﻴﻔﺔ.
,ﺭﻣﻘﺘﻪ ﺇﻧﺠﻲ ﺑﻨﻈﺮﺓ ﺑﻴﻨﺖ ﻟﻪ ﺑﺼﻤﺖ ﺃﻧﻬﺎ ﻟﻢ ﺗﺒﺮﺡ ﻣﻜﺎﻧﻬﺎ.
,......ﻛﺎﻥ ﻓﻲ ﺣﺴﺒﺎﻥ ﺇﻧﺠﻲ ﺃﻧﻪ ﻓﺦ ﻟﺘﻮﺭﻳﻄﻬﺎ ﻓﻲ ﻣﻮﺕ ﺇﻳﻔﺎ. ﺑﻴﺪ ﺃﻥ ﺫﻟﻚ ﺍﻟﻬﺎﺟﺲ ﻛﺎﻥ، ﻟﺤﺴﻦ ﺍﻟﺤﻆ، ﻓﻲ ﻏﻴﺮ ﻣﺤﻠﻪ.
,ﺃﺧﺬ ﺍﻟﺤﺎﺭﺱ ﻳﺮﺑﺖ ﻋﻠﻰ ﻇﻬﺮ ﺇﻳﻔﺎ ﺑﻴﻨﻤﺎ ﻳﺴﻜﺐ ﻣﺎﺀ ﺳﺎﺧﻨﺎ ﻣﻦ ﺗﺮﻣﺲ ﻓﻲ ﻛﻮﺏ.
,ﻭﺧﻼﻝ ﺫﻟﻚ، ﻟﻢ ﺗﺘﻮﻗﻒ ﺇﻳﻔﺎ ﻋﻦ ﺍﻟﺴﻌﺎﻝ، ﻭﻗﺪ ﺍﺭﺗﺴﻤﺖ ﻋﻠﻰ ﻣﻼﻣﺤﻬﺎ ﻋﻼﻣﺎﺕ ﺍﻷﻟﻢ ﺍﻟﺸﺪﻳﺪ.
,ﺷﻌﺮﺕ ﺇﻧﺠﻲ ﻛﺄﻧﻬﺎ ﺍﻟﻬﻴﺌﺔ ﺍﻟﻨﻬﺎﺋﻴﺔ ﻟﺴﺎﺣﺮﺓ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ، ﻭﺁﺧﺮ ﻣﺎ ﺗﺮﺍﻩ ﻣﻨﻬﺎ.
,ﺃﺧﻴﺮﺍ، ﺗﻤﻜﻨﺖ ﺇﻳﻔﺎ ﻣﻦ ﺗﺮﻃﻴﺐ ﺣﻠﻘﻮﻣﻬﺎ ﻭﺍﺳﺘﻌﺎﺩﺓ ﺗﻨﻔﺴﻬﺎ ﺍﻟﻄﺒﻴﻌﻲ.{n}...ﺑﻴﺪ ﺃﻥ ﺑﺮﻳﻖ ﺍﻟﺠﻨﻮﻥ ﻓﻲ ﻋﻴﻨﻴﻬﺎ ﻟﻢ ﻳﺨﻔﺖ ﻗﻴﺪ ﺃﻧﻤﻠﺔ.
Ushiromiya Eva,"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!! ﻛﺘﻠﺔ ﺍﻟﺬﻫﺐ ﺍﻟﻤﻠﻌﻮﻧﺔ ﺗﻠﻚ، ﻭﺇﺭﺙ ﺯﻋﺎﻣﺔ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ......ﺑﺎﻹﺿﺎﻓﺔ ﺇﻟﻰ............ﺍﺳﻢ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ، {f:7:ﺑﻴﺎﺗﺮﻳﺲ}...ﻛﻞ ﺫﻟﻚ ﻟﻚ ﺍﻵﻥ. ............ﺍﺳﺘﻤﺘﻌﻲ ﺑﺤﻴﺎﺗﻚِ ﺍﻟﻤﺠﻨﻮﻧﺔ ﺍﻟﻤﺸﻮﻫﺔ، ﺍﻟﺘﻲ ﺗﻠﻴﻖ ﺑﺎﺳﻢ ﺳﺎﺣﺮﺓ...!"""
Ushiromiya Ange,"""ﻻ ﺃﻛﺘﺮﺙ ﻟﻜﻞ ﻫﺬﺍ. ﺑﻌﻴﺪﺍ ﻋﻨﻪ، ﻓﻘﻂ ﺃﺧﺒﺮﻳﻨﻲ. ......ﻣﺎﺫﺍ ﺣﺪﺙ ﻋﻠﻰ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﺫﻟﻚ ﺍﻟﻴﻮﻡ؟ .........ﻻ ﺃﺻﺪﻕ ﺃﻧﻪ ﻛﺎﻥ ﺣﺎﺩﺛﺎ. ﻗﻮﻟﻲ ﻟﻲ ﺣﻘﻴﻘﺔ ﺫﻟﻚ ﺍﻟﻴﻮﻡ، ﻭﻟﻤﺎﺫﺍ ﻣﺎﺕ ﺃﺑﻲ ﻭﺃﻣﻲ ﻭﺃﺧﻲ......!!"""
Ushiromiya Eva,"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...! ﺃﻭﻩ، ﻻ ﺑﺪ ﺃﻥ ﻫﺬﻩ ﻫﻲ ﺍﻟﻄﺮﻳﻘﺔ ﺍﻟﻤﺜﻠﻰ ﻟﻠﺘﻨﻜﻴﻞ ﺑﻚِ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ......ﻣﺎ ﺍﻟﺬﻱ ﺣﺪﺙ ﻓﻲ ﺫﻟﻚ ﺍﻟﻴﻮﻡ؟ ﻣﺎ ﺍﻟﺬﻱ ﺣﺪﺙ ﻓﻲ ﻣﺜﻞ ﻫﺬﺍ ﺍﻟﻴﻮﻡ ﺑﺎﻟﺬﺍﺕ ﻣﻦ ﻋﺎﻡ 6891...؟ ......ﺗﺮﻳﺪﻳﻦ ﻣﻌﺮﻓﺔ ﻣﺎ ﻗﺎﻟﻮﻩ ﻗﺒﻞ ﻣﻮﺗﻬﻢ، ......ﺃﻟﻴﺲ ﻛﺬﻟﻚ...؟"""
Ushiromiya Eva,"""ﻟـــ~ـــﻦ ﺃﺧـــﺒـــ~ـــﺮﻙ، ﺁﻫﻬﻪ{0}ﻫﻴﺎﻩ{0}ﻫﻴﺎﻩ{0}ﻫﻴﺎﻩ{0}ﻫﻴﺎﻩ!! ﺳﺄﺗﺮﻙ ﻟﻚ ﺍﻟﺬﻫﺐ ﺍﻟﻤﻠﻌﻮﻥ! ﻟﻜﻦ ﺃﺗﻌﻠﻤﻴﻦ ﺷﻴﺌﺎً؟ ﺳﺂﺧﺬ ﺍﻟﺤﻘﻴﻘﺔ ﺍﻟﺘﻲ ﺗﺘﻮﻗﻴﻦ ﺇﻟﻴﻬﺎ ﻣﻌﻲ ﺇﻟﻰ ﺍﻟﺠﺤﻴﻢ...! ﺗﻠﻚ ﻫﻲ ﻃﺮﻳﻘﺘﻲ ﺍﻟﻤﺜﻠﻰ ﻓﻲ ﺍﻟﺘﻨﻜﻴﻞ ﺑﻚِ!!"""
Ushiromiya Eva,"""ﺃﻣﻨﺰﻋﺠﺔ؟ ﺇﻥ ﺃﺭﺩﺕِ ﺃﻥ ﺗﻌﺮﻓﻲ، ﻓﻠﺘﺬﻫﺒﻲ ﺇﻟﻰ ﺍﻟﺠﺤﻴﻢ ﻟﺘﺴﺄﻟﻲ ﻋﺎﺋﻠﺘﻚِ ﻫﻨﺎﻙ! ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ، ﻋﻠﻴﻚِ ﺍﻟﻤﻮﺕ ﺍﻵﻥ ﻭﻓﻮﺭﺍً، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟! ﺃﻫﻬﺎﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎﻫﺎﻩ, ﻟﻢ ﻻ ﺗﺴﺘﺴﻠﻤﻴﻦ ﻭﺗﻤﻮﺗﻴﻦ ﺍﻵﻥ ﻭﺇﻟﻰ ﺍﻷﺑﺪ؟! ﻭﺍﺍﺍﺍﻫﻬـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻫـ-ﻫﺎﻩ!!"""
,ﺍﺳﺘﻤﺮﺕ ﺗﻠﻚ ﺍﻟﻀﺤﻜﺔ ﺣﺘﻰ ﺑﺎﻏﺘﻬﺎ ﺍﻟﺴﻌﺎﻝ ﻣﺠﺪﺩﺍً.
,ﻭﻟﻢ ﻳﻬﺪﺃ ﺫﻟﻚ ﺍﻟﺴﻌﺎﻝ ﺇﻻ ﻭﻗﺪ ﺑﺪﺃﺕ ﺗﺌﻦ ﻭﺗﺪﺧﻞ ﻓﻲ ﻧﻮﺑﺔ ﻣﻦ ﺍﻟﺘﺸﻨﺠﺎﺕ......
,ﺍﻟﺮﺍﺑﻊ ﻣﻦ ﺃﻛﺘﻮﺑﺮ، ﻋﺎﻡ 6891.
,ﻓﻲ ﺟﺰﻳﺮﺓ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ، ﻋُﻘِﺪ ﻣﺆﺗﻤﺮ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺍﻟﻤﻌﺘﺎﺩ ﻭﺍﻷﺧﻴﺮ.
,ﻭﻓﻲ ﺍﻟﻴﻮﻡ ﺍﻟﺘﺎﻟﻲ، ﺍﻟﺨﺎﻣﺲ ﻣﻦ ﺃﻛﺘﻮﺑﺮ...
,"ﻭﻗﻊ ""ﺣﺎﺩﺙ ﻣﺆﺳﻒ ﻟﻠﻐﺎﻳﺔ""، ﻭﻣُﺤِﻴَﺖ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻋﻦ ﺑﻜﺮﺓ ﺃﺑﻴﻬﺎ."
,"""ﻭﺑﻀﺮﺑﺔ ﺣﻆ""، ﻧﺠﺖ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ ﻣﻦ ﺫﻟﻚ ﺍﻟﺤﺎﺩﺙ، ﻭﻭﺭﺛﺖ ﺟُﻞَّ ﺛﺮﻭﺓ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ."
,"ﺑﻴﺪ ﺃﻧﻪ، ﻧﻈﺮﺍً ﻟﻠﺸﺎﺋﻌﺎﺕ ﺍﻟﺼﺎﺧﺒﺔ ﺍﻟﺘﻲ ﺣﺎﻣﺖ ﺣﻮﻝ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ﻭﺗﺼﺮﻓﺎﺕ ﺇﻳﻔﺎ ﺑﻌﺪ ﺍﻟﺤﺎﺩﺙ، ﻭﺃﻓﻌﺎﻟﻬﺎ ﺍﻟﻐﺮﻳﺒﺔ ﻭﻗﺖ ﻭﻗﻮﻉ ""ﺍﻟﺤﺎﺩﺙ ﺍﻟﻤﺆﺳﻒ"" ﺛﺎﺭﺕ ﺿﺠﺔ ﺣﻮﻝ ﻣﺎ ﺇﺫﺍ ﻛﺎﻥ ﺍﻷﻣﺮ ﺑﺮﻣﺘﻪ ﻣﺆﺍﻣﺮﺓ ﺩﺑﺮﺗﻬﺎ ﻟﺘﺄﺧﺬ ﺍﻹﺭﺙ."
,"ﻭﺗﺤﺖ ﺿﻐﻂ ﺍﻟﺮﺃﻱ ﺍﻟﻌﺎﻡ، ﺷﺮﻉ ﺍﻟﻤﺪﻋﻮﻥ ﺍﻟﻌﺎﻣﻮﻥ ﻓﻲ ﺗﺤﻘﻴﻘﺎﺕ ﻋﺪﻳﺪﺓ، ﻭﺑﺪﺃﺕ ﻭﺳﺎﺋﻞ ﺍﻹﻋﻼﻡ ﻓﻲ ﺗﺘﺒﻊ ﺧﻴﻮﻁ ﻣﺆﺍﻣﺮﺓ ﺍﻟﻘﺘﻞ ﺗﺤﺖ ﻣﺴﻤﻰ ""ﻓﻀﻴﺤﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ""، ﻟﻜﻨﻬﻢ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻟﻢ ﻳﺘﻤﻜﻨﻮﺍ ﻣﻦ ﺍﻟﻌﺜﻮﺭ ﻋﻠﻰ ﺩﻟﻴﻞ ﻛﺎﻑٍ ﻳﺜﺒﺖ ﺃﻥ ""ﺍﻟﺤﺎﺩﺙ ﺍﻟﻤﺆﺳﻒ"" ﻛﺎﻥ ﺟﺮﻳﻤﺔ."
,"ﻭﻟﻜﻦ، ﻷﻥ ﺍﻹﻋﻼﻡ ﺍﺳﺘﻤﺮ ﻓﻲ ﺗﺮﺳﻴﺦ ﺍﻧﻄﺒﺎﻉ ﺑﺄﻥ ""ﻓﻀﻴﺤﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ"" ﻛﺎﻧﺖ ﻣﺆﺍﻣﺮﺓ ﻗﺘﻞ ﻣﻦ ﺗﺪﺑﻴﺮ ﺇﻳﻔﺎ، ﺑﺪﺃ ﺍﻟﺮﺃﻱ ﺍﻟﻌﺎﻡ ﻳﻘﺘﻨﻊ ﺑﺄﻧﻬﺎ ﻫﻲ ﺍﻟﻤﺬﻧﺒﺔ ﺍﻟﺤﻘﻴﻘﻴﺔ."
,...ﻭﺑﺎﻟﻄﺒﻊ، ﻓﺈﻥ ﻛﻞ ﺗﻠﻚ ﺍﻷﻧﺸﻄﺔ ﺍﻟﻤﺎﻟﻴﺔ ﺍﻟﻤﺘﻌﺠﺮﻓﺔ ﻭﺍﻟﻤﺜﻴﺮﺓ ﻟﻼﺳﺘﻬﺠﺎﻥ ﺍﻟﺘﻲ ﻗﺎﻣﺖ ﺑﻬﺎ ﻣﺴﺘﺨﺪﻣﺔً ﺗﻠﻚ ﺍﻟﺜﺮﻭﺓ ﺍﻟﻬﺎﺋﻠﺔ...ﺗﺮﻛﺖ ﺍﻧﻄﺒﺎﻋﺎً ﺳﻴﺌﺎً ﻟﻢ ﻳﺰﺩ ﺍﻟﻄﻴﻦ ﺇﻻ ﺑﻠﺔ.
