Speaker,Spanish (ES)
,"... Con sus brazos que eran más largos que los míos, Onii-chan agarró la felicidad que yo no pude alcanzar."
,... Onii-chan de verdad era coordinado.{n}Al parecer él jugaba con frecuencia con sus amigos en los arcades.
,"Después de solo dos intentos, él atrapó esa cosa en el otro lado del vidrio con el brazo mecánico que yo no había sido capaz de tocar, y lo lanzó al tobogán de salida."
,"Cuando Onii-chan me arrojó esa capsula, recuerdo que él lucía muy, muy {i:confiable}."
,"Por varios días, había sentido como que abrir la capsula sería un desperdicio."
,"Entonces, un día, finalmente la abrí."
,"... Lo que entonces se reveló en el interior, era este accesorio para el cabello con la gema rosa."
,Desde entonces... este ha sido un símbolo de Onii-chan.
,"Desde que era niña, había pensado que tener reunidas a las cuatro personas de la familia, incluyendo a Battler onii-chan, era un prerrequisito para una familia feliz."
,Así que yo quería que Onii-chan y papá se reconciliaran rápido.
,"... A mi manera, hice de este accesorio un amuleto para unir a toda mi familia. Así que siempre solía llevarlo."
,"Quería sentir a mi responsable, divertido, y maravilloso Onii-chan a mi lado todo el tiempo, y dejarle vivir en nuestra casa."
Ushiromiya Ange,"""Pero... mis recuerdos de Onii-chan... son muy distantes... No puedo hacerlo con la facilidad con la que María onee-chan creó a Sakutaro de un león de felpa."""
Ushiromiya Ange,"""... Un día, poseeré con seguridad la magia de alto nivel necesaria para revivir las almas de los muertos. Y la única clave... el único recipiente... que puede hacer que tenga éxito, es esto."""
Mammon,"""... Ya veo. Sí sentí un increíble poder mágico que provenía de ese accesorio de cabello, pero ahora sé lo que es."""
Ushiromiya Ange,"""¿Poder mágico?... ¿Hay poder mágico en esta cosa de Onii-chan?..."""
Mammon,"""Tal vez deba decir que reside en usted, Ange-sama... Su fuerte deseo de llamar a su hermano le da poder mágico."""
Mammon,"""... La resurrección ciertamente es magia de alto nivel, pero no hay duda de que usted está continua e inconscientemente subiendo las escaleras hacia esa magia."""
Ushiromiya Ange,"""... Me alegra. Es agradable escuchar a alguien más que a mí misma reconocer eso."""
,Tu propio esfuerzo no es algo que puedas observar por ti misma.
,"En ese sentido... aunque estas palabras vienen de una sombría chica demoníaca que controla uno de los siete pecados capitales, me hacen muy feliz."
Mammon,"""Bueno, no puedo asegurar que obtendrá la magia de la resurrección antes de que su vida se acabe... Sin embargo, su poder como bruja es proporcional a la altura de la montaña que se atreve a escalar."""
Mammon,"""Si no se desalienta, estoy segura de que un día será capaz de rivalizar incluso con nuestra anterior ama, {f:5:Beatrice}‐sama, como una Gran Bruja."""
Ushiromiya Ange,"""... Me pregunto si puedo. Me pregunto si puedo convertirme en una Gran Bruja y revivir a Onii-chan... no, a mi familia."""
Mammon,"""¡La Bruja de la Resurrección, Lady {f:5:Ange}!..."""
Mammon,"""¡Kyaah, maravilloso! Una Bruja de la Resurrección es una clase de bruja muy rara. Tener una ama así me pondría bastante orgullosa. La verdad, me encantaría que eso sucediera. ¡Porque el valor de los muebles también es proporcional a la clase de bruja que es su ama!"""
Mammon,"""¡Por favor supere a {f:5:Beatrice}‐sama y conviértase en una Gran Bruja sin igual! ¡Como representante de las Siete Hermanas del Purgatorio, la apoyo desde el fondo de mi corazón! ¡Kyaja!"""
,"... Había pensado que si un amigo mágico aparecería para mí también, me habría gustado un chico adorable como Sakutaro."
,Pero incluso esta quinta de las oscuras Siete Hermanas que controlaban los siete pecados capitales era suficiente para calmar tanto mi corazón.
,... María onee-chan había sabido eso desde hace mucho. Por esa razón ella me había recomendado el mundo de las brujas una y otra vez.
,Y me mantuve obstinadamente rechazando eso...
,Debí haber cedido y comenzado mi entrenamiento como bruja mucho antes.
,Un año para un niño vale diez años para una persona mayor... ¿así era?...
,"Ahora encuentro lamentable a mi yo anterior, que no hacúa más que perder el tiempo quejándose."
,"Mucho después de apagar las luces y deslizarme a la cama, Mammón continuó hablándome al lado de mi almohada."
,"... Lo prometo. Un día, con seguridad, desarrollaré el poder mágico que pueda invocar a las Siete hermanas. Y las dejaré tener un rato animado y divertido."
,... Ellas siete hacen un todo único... Ninguna puede dejarse fuera.
,La familia debe estar junta.{n}Yo debo... juntarlas...
Ushiromiya Ange,"""..."""
,Mi conciencia comenzó a regresar lentamente.
,"No había podido soportar mirar la relación entre la tía Rosa y María onee-chan, y me había escapado del juego de Beato y Onii-chan, cierto..."
,... Tengo que regresar.
,"Debo regresar, apoyar a Onii-chan, y rápidamente sacarlo de este extraño mundo del juego de la bruja."
,Porque siempre que este aquí... no se me permite llamarme a mí misma Ange.
,"... En ese entonces, sentí la presencia de alguien."
,Cuando me giré... pude ver a Mammón.
Mammon,"""Gretel‐sama. {f:5:Beatrice}‐sama dijo que si no regresa pronto, se convertirá en un obstáculo para la progresión del juego. Le ruego que regrese con rapidez."""
Ushiromiya Ange,"""... Gracias... Regresaré ahora."""
Mammon,"""¿No es genial?"""
Ushiromiya Ange,"""¿Qué cosa?..."""
Mammon,"""Que haya sido capaz de reunirse con Battler Onii-chan."""
Ushiromiya Ange,"""... ¿Sarcasmo?"""
Mammon,"""Pues, está bien si así suena, ¿de acuerdo?"""
Ushiromiya Ange,"""... Lo siento. Deberia aceptarlo literalmente. Sí, lo es. Incluso en este disparatado mundo, ser capaz de reunirme con Onii-chan me hace feliz desde el fondo de mi corazón."""
Mammon,"""¿Y usted ganará contra {f:5:Beatrice}‐sama, por el bien de Onii-chan?..."""
Ushiromiya Ange,"""Sí... No puedo dejar que esté jugando en un mundo como este para siempre... Ya es hora de que él regrese a casa. Por eso vine a llamarle."""
Mammon,"""... Por favor hágalo lo mejor que pueda. Aunque no puedo apoyarla, ya que mi actual ama es {f:5:Beatrice}‐sama."""
Ushiromiya Ange,"""Lo sé. Hasta el 5 de Octubre de 1986... eres el mueble de {f:5:Beatrice}. Y eventualmente, te convertiste en mi amiga."""
Mammon,"""Pero al final, te desharás de esa amiga. En cualquier caso... ng... gah..."""
,"Mammón gimió como si se hubiera mordido la lengua, tambaleando mientras se agarraba el pecho. Aparentemente, las reglas afectan a otras personas además de a mí."
Ushiromiya Ange,"""¿Estás bien? Eso es bastante... doloroso."""
Mammon,"""... Discúlpeme. G‐Gretel‐sama."""
Ushiromiya Ange,"""No. Gracias."""
Mammon,"""¿...?"""
Ushiromiya Ange,"""Estoy contenta. Contenta porque fui capaz de reunirme con Onii-chan. Esa es la respuesta a tu primera pregunta... Bien, regresemos. Si me quejo demasiado, te meterás en problemas con tu ama actual."""
Mammon,"""Sí. Me alegra que entienda. Pues bien, po—"""
Ushiromiya Ange,"""... ¿Mammón?... ¿Eh?"""
,"Estoy segura de que Mammón iba a decir ""Pues bien, por aquí..."""
,"Pero... como si la película hubiera sido arrancada, ella se había detenido."
,Parecía que se había congelado repentinamente.
,... Entonces me di cuenta. Ella no era la única cosa que se había congelado.{n}... Incluso las partículas de polvo que flotaban en el aire se habían congelado en su lugar en el vacío.
,Un mundo donde parecía que incluso el tiempo se había detenido.
,... Sí. Esto parece un signo de que {f:5:Bernkastel} aparecerá.
,Pero la atmósfera era diferente de algún modo. Entonces lo entendí.
,... No era {f:5:Bernkastel}.{n}... Era la otra bruja.
{f:5:Lambdadelta},"""¿Cómo te sientes, Ange?..."""
Ushiromiya Ange,"""... {f:5:Lambdadelta}... Las reglas no se aplican a ti, ¿cierto?"""
{f:5:Lambdadelta},"""Por supuesto que no. Las reglas existen para atar a otros. ¿Qué clase de idiota se ataría a sí mismo con ellas?"""
,{f:5:Bernkastel} es una bruja que me apoya... pero esta chica es diferente.
,"Esta bruja apoya a {f:5:Beatrice}.{n}... En otras palabras, es un ser del lado contrario."
,Pero hay alguna clase de diferencia entre ella y {f:5:Beatrice}.
,"Incluso comparada con {f:5:Bernkastel}, hay algo extraño sobre la existencia de {f:5:Lambdadelta}... Cómo lo diría... tal vez como que ella es un ser de una dimensión superior..."
,"En cualquier caso, aún estaba insegura de cómo tratar con ella."
,"... La única cosa cierta era que ella es mi enemiga... No, solo con saber eso podría ser suficiente, pero..."
Ushiromiya Ange,"""Entonces... ¿quieres algo de mí?"""
{f:5:Lambdadelta},"""La verdad es que no. Cuando escuché su conversación, comenzó a hacerse algo interesante. Pensé que te dejaría oír algo bueno."""
Ushiromiya Ange,"""Se supone que eres mi enemiga. No puedo pensar en una razón para que me digas algo que me ayude. Así que en el momento en que empiece a escucharte, pierdo. Adiós, <see you next time>."""
{f:5:Lambdadelta},"""No lo malinterpretes. Mi oponente es Bern, no tú... En otras palabras, es posible que haya algo que nos beneficie a ambas."""
Ushiromiya Ange,"""... Lo siento, pero no tengo ganas de escucharte."""
,"... Aunque dije eso, probablemente no sería liberada de este tiempo congelado hasta que {f:5:Lambdadelta} estuviera contenta."
,... Esto solo puede ser la prueba de que ella está en una dimensión superior a la mía.{n}No se me ha dado la opción de no escucharla.
,"Todo lo que puedo hacer es tratar de no impresionarme por nada de lo que diga, y fortalecer mi guardia mental."
,"Ella probablemente tratará de hacerme creer en algo desventajoso para mí, y amenazarme..."
{f:5:Lambdadelta},"""*risita*risita*. No hay necesidad de ponerse a la defensiva así. Solo vine a arreglar tu malentendido... Bueno, no realmente. Vine pensando que te informaría sobre la mentira que te contó Bernkastel."""
Ushiromiya Ange,"""... ¿{f:5:Bernkastel}... mintió?"""
{f:5:Lambdadelta},"""¿Bern no lo hizo sonar como que, si derrotabas a Beato, tu hermano mayor volvería?"""
Ushiromiya Ange,"""... Quién sabe... No tengo ganas de hablar contigo."""
,Que mi hermano regresara a casa...{n}No se me había prometido algo tan de ensueño.
,"Fue una promesa con probabilidades muy bajas, en la que si tenía suerte... quizá podría recuperar a solo una persona."
,Pero eso es suficiente para mí.
,"... Después de que se me prometiera una eternidad de aislamiento, tener una débil pero no nula posibilidad era como un faro de luz."
{f:5:Lambdadelta},"""De cierta manera, esa promesa de Bern no era una mentira... Si Bern lo prometió, entonces estoy segura de que si derrotas a Beato, Battler y tus padres serán liberados y regresarán a ti."""
Ushiromiya Ange,"""Entonces no hay problema."""
{f:5:Lambdadelta},"""... ¿En serio?... Imagino que nunca pensaste que esa chica sería tan sorprendentemente cruel.{n} {i:Para engañarte a propósito}."""
Ushiromiya Ange,"""... ¿Cómo que fui engañada?"""
,Demonios... Le estoy dejando tomar la iniciativa.
,... Pero no seré liberada hasta que preste atención a su historia... Así que es algo que tendré que escuchar de todos modos...
,"Aunque me di cuenta de que estaba cayendo en una trampa, le dije que continuará."
{f:5:Lambdadelta},"""¿Qué año es ahora?"""
Ushiromiya Ange,"""... ¿Estás hablando del mundo del tablero de juego?... En ese caso, es el 4 de Octubre de 1986."""
{f:5:Lambdadelta},"""Eso es. Así que si ganas contra Beato, el 6 de Octubre, cuando el tifón haya pasado, las personas que estaban atrapadas en la isla regresarán... Al 6 de Octubre de 1986, simple, ¿no?"""
Ushiromiya Ange,"""... ¿Y qué?"""
{f:5:Lambdadelta},"""¿Cómo fue tu 6 de Octubre de 1986?... Estabas en la casa de tu familia, ¿verdad?"""
,"... Yo había estado en la casa de la única persona de la familia Sumadera en la que mi madre confiaba, el abuelo."
,... Recibimos una llamada.
,"Cuando yo estaba jugando con bloques de construcción en la habitación del tatami, recibimos esa llamada..."
,Después de ver que yo había recordado... {f:5:Lambdadelta} rió desagradablemente... y habló.
{f:5:Lambdadelta},"""¿Y ENTONCES?. EN TU 6 DE OCTUBRE DE 1986, ¿REGRESÓ BATTLER ONII-CHAN A CASA?"""
Ushiromiya Ange,"""..."""
,"Aunque no entendía lo que ella estaba diciendo, noté un desagradable sudor filtrándose por todo mi rostro..."
,"... Aaah, no lo entiendo. NO LO ENTIENDO.{n}... ¿Qué está... diciendo esta bruja?..."
{f:5:Lambdadelta},"""¿Entiendes? Si derrotas a Beato, Battler ciertamente {i:será} liberado. Y él probablemente regresará a casa. A su casa en 1986."""
{f:5:Lambdadelta},"""Después de todo, así es como es, ¿verdad? Battler fue encerrado desde el 4 hasta el 5 de Octubre de 1986. Solo es natural que él regrese al día siguiente si es liberado, ¿cierto?"""
{f:5:Lambdadelta},"""... ¿Y tú? Eres una persona del año 1998. Eres la Ushiromiya Ange del año 1998 en donde {i:Battler no regresó}. ¿Sabes lo que eso significa?"""
Ushiromiya Ange,"""... ¿De qué estás hablando?... Si mi familia regresara a casa el 6 de Octubre... ¿no sería eso maravilloso? Yo regresaría de la casa del abuelo inmediatamente. Y entonces nos encontraríamos... Y todos felices..."""
{f:5:Lambdadelta},"""Sí. Ushiromiya Ange probablemente será capaz de reunirse con su familia... {i:La Ushiromiya Ange de 6 años en 1986}, ¿cierto?..."""
Ushiromiya Ange,"""... ¿Quién soy yo?"""
{f:5:Lambdadelta},"""Ushiromiya Ange. Una de 18 años."""
{f:5:Lambdadelta},"""... No, no es así. No eres Ushiromiya Ange. Eres la pieza de una bruja con ese nombre. Hablando estrictamente, el nombre de {f:5:Ange Beatrice} le pertenece a una persona completamente diferente... ¿Sabes lo que eso significa?"""
,Ya no... lo entiendo...
,... ¿Eh?... ¿Eh?... ¿Quién... soy yo?... ¿Eh?
{f:5:Lambdadelta},"""... Y por eeeesa razón es que pienso que Bern es cruel. No, pienso que es malvada. No es como si ella no hubiera experimentado algo parecido por sí misma."""
Ushiromiya Ange,"""... ¿Estoy... de alguna manera... siendo engañada?..."""
{f:5:Lambdadelta},"""Sí, pero por favor no culpes a Bern, ¿está bien? Después de todo, según cómo lo mires, esa niña no está mintiendo."""
{f:5:Lambdadelta},"""... Si Beato es derrotada, tu familia regresará. Regresará a Ushiromiya Ange... Pero ella probablemente no dijo que esta Ushiromiya Ange serías tú, ¿verdad?..."""
,¿Era así... era así?...{n}¿Qué me dijo {f:5:Bernkastel}?...
,Se necesita tu ayuda... Tu familia la necesita.
,{f:5:Bernkastel} había empezado a hablar diciendo eso.
,"Entonces yo hablé.{n}Si los salvo, ¡¿eso significa que ellos volverán?!{n}... ¿Y cómo respondió {f:5:Bernkastel} a eso?..."
,"Umm, umm..."
,{m:-5:—}—No puedo prometer eso.
,"¡Eh, umm!...{n}Esa chica me lo prometió.{n}¡A cambio de aceptar esta lucha!...{n}¡Sí, esto es lo que dijo!"
,"{m:-5:—}—A cambio, buscaré el Fragmento con el mundo ideal que deseas, el mundo en el que tu familia vuelve a casa."
,"... Sí, es cierto... Ella no dijo nada más que ella los buscaría.{n}Ella no dijo que los encontraría... Pero yo estaba... preparada para eso desde el principio."
,"Pero aun así... esa chica prometió que mientras no me rindiera, habría una débil oportunidad de que pasara..."
,"Y... al final, ella dijo esto."
,"{m:-5:—}—‘Te estoy dando una oportunidad de vengarte... A cambio, prometo encontrarte y traerte la resolución más feliz que te sea posible recibir.’"
Ushiromiya Ange,"""... Yo había sabido que era una apuesta difícil desde el principio... Después de todo, no tengo familia en mi 1998."""
Ushiromiya Ange,"""Si yo pudiese tener una pequeña oportunidad de sacudir ese cero certero, eso por sí mismo merecería la pena. Fui advertida de antemano que, incluso aunque tuviera éxito en mi venganza, podría ser un esfuerzo perdido... Así que... umm..."""
{f:5:Lambdadelta},"""Sí, no hay mentira en esa parte. El tablero de juego de Beato es perfecto. Incluso teniéndote aquí, las oportunidades de que Beato pierda son tan escasas que es dudoso que puedas incluso soñar que eso pase una vez en tu vida."""
{f:5:Lambdadelta},"""En otras palabras, esa oportunidad de ganar es casi cero, con tanta certeza que podría considerarse como infinitamente cerca de cero. Así que Bern puede ser perdonada por decirlo de una forma tan evasiva."""
{f:5:Lambdadelta},"""... Pero puedo decir con seguridad que ella te estaba engañando cuando dejó que aumentaran tus esperanzas. Después de todo, incluso si pudieses superar esas probabilidades astronómicas y ganar, la persona a la que tu familia regresará no eres tú."""
{f:5:Lambdadelta},"""Es la Ange de 6 años que existe en 1986, la verdadera Ushiromiya Ange. No {i:tú}."""
{f:5:Lambdadelta},"""... Bern probablemente irá alrededor de miles de millones de Fragmentos de todos modos, buscando el mejor mundo para ti. ¿Pero no te lo dijo? ¿Que ella planeaba darte un regalo, pero había sido incapaz de encontrarlo?"""
Ushiromiya Ange,"""... Lo hizo..."""
{f:5:Lambdadelta},"""¡¡Jejejejeje, *risita*risita*risita*!!... Finalmente empiezas a darte cuenta, ¿cierto?... Ninguna recompensa ha sido preparada para ti en esta batalla."""
{f:5:Lambdadelta},"""No, al contrario, cuando se rompa, el tablero de juego de Beato desaparecerá. Entonces {i:tú, como pieza, desaparecerás}."""
{f:5:Lambdadelta},"""... El objetivo que puedes aceptar es {i:completamente}... no. Lo proclamaré sobre mi nombre. ¡Sobre el nombre de la Bruja de la Certeza y la Bruja de lo Absoluto, {f:5:Lambdadelta}! ¡Proclamo {i:que ciertamente}, no existe!..."""
Ushiromiya Ange,"""... No puede ser..."""
{f:5:Lambdadelta},"""Esa es la mentira de Bern... ¿O debería llamarlo ‘hablar en acertijos’? Te hizo malinterpretarlo y pensar que podías ser salvada. Vine a aclarar eso."""
Ushiromiya Ange,"""... En otras palabras, no importa cuán duro luche, no importa cuán duro persiga la victoria... ¿mi familia no regresará a mí?..."""
{f:5:Lambdadelta},"""Cierto, ¡ellos no regresarán! ¡Con {i:certeza}! ¡¡Oh‐ho‐ho‐ho‐ho‐ho!! ¡La Bruja de la Certeza lo dice con certeza!"""
{f:5:Lambdadelta},"""¿No es increíble? ¡Ha habido varios reyes de la antigüedad que me dedicaron edificios históricos porque ellos querían que les diera la certeza! Estoy gentilmente dándotela como regalo."""
{f:5:Lambdadelta},"""¿No es esto maravilloso, lindo y magnífico? ¡¡Ohhh‐ho‐ho‐ho‐ho‐ho!! ¡Pero! Tengo una buena propuesta para ti."""
,... Demonios.{n}... Estoy siendo completamente abrumada...
,Sabía que no debería haberla escuchado... ¡y ahora estoy comenzando a ser abrumada por la bruja {f:5:Lambdadelta}!...
{f:5:Lambdadelta},"""Mi oponente es Bern, no tú. Creo que acabo de decir que es posible que las dos hablásemos de algo que nos beneficie a ambas. He estado diciendo que hablaré sobre algo como eso desde el principio. Así que escúchame. ¡No tienes más opción que hacerlo!..."""
Ushiromiya Ange,"""... Está bien, voy a escuchar... escucharé... no hay ningún problema con ello, ¡¡¿verdad?!!"""
,Finalmente perdí el control sobre mis emociones y exploté.
,Ya no tengo ni idea.{n}... Creía que yo era Ange.
,"Pero en algún punto, dejé de ser Ange."
,"Es cierto, soy {f:5:Ange}. ¡No Ange!..."
,"¿Quién soy? No soy la hija de mis padres, ni la hermana pequeña de mi hermano... ¡Soy solo una pieza... en el juego de una bruja!..."
{f:5:Lambdadelta},"""No hay necesidad de ser tan pesimista... Quiero decir, piensa sobre ello, ¿de acuerdo? Justo ahora, estás junto a Battler onii-chan."""
{f:5:Lambdadelta},"""Aunque es verdad que no puedes decirle tu nombre, al menos estás posicionada como su aliada en un juego en el que lucha contra una bruja... y eres capaz de estar con él por toda la eternidad... ¿¿Sabes lo que significaaaa??"""
,"... No lo soporto, pero lo entiendo..."
,"En otras palabras... siempre que Onii-chan siga empatando, este juego continuará para siempre"
,"Continuar empatando significa continuar el juego por toda la eternidad, y significa que puedo permanecer con Onii-chan como pieza."
,"... Pero si Onii-chan gana o pierde, y se cierra el telón en el juego..."
{f:5:Lambdadelta},"""Tú, como pieza, desaparecerás."""
Ushiromiya Ange,"""..."""
{f:5:Lambdadelta},"""¿Cuál es la felicidad de una pieza de juego?... Nada más que jugar el juego. No llega cuando el juego se encierra en el armario, acumulando polvo, ¿verdad?"""
,"... En el pasado, las Siete Hermanas del Purgatorio lo dijeron también. La felicidad de un mueble está en ser usado, no en ser guardado."
,Es cierto. Ahora soy... el mueble... de la bruja.
{f:5:Lambdadelta},"""Cambiemos un poco las cosas... La verdad, {i:quiero} que este juego continúe empatado por toda la eternidad. Un juego sin fin es una jaula eterna... Una habitación cerrada absoluta que nunca se abrirá por toda la eternidad y que finalmente hará que Bern se rinda."""
{f:5:Lambdadelta},"""... El problema es... que Beato quiere ganar, de algún modo. Su objetivo es que Battler se rinda. Pero eso es en verdad un problema para mí."""
{f:5:Lambdadelta},"""Después de todo, si el juego termina, la habitación cerrada se derrumbará... Así que seré buena con Battler hasta cierto punto, de modo que no se rinda."""
{f:5:Lambdadelta},"""No te preocupes, ¿de acuerdo? Cuando Battler vaya a rendirse, me convertiré en su aliada."""
{f:5:Lambdadelta},"""... Pero ¿sabes? Tengo la sensación de que Beato está empezando a darse cuenta débilmente... Creo que ella está empezando a darse cuenta de que su victoria no llegará por toda la eternidad en este juego."""
{f:5:Lambdadelta},"""Pero ella es, por supuesto, la Bruja Interminable. Beato es estúpida, así que piensa con optimismo que aun así, ella de seguro ganará al final, y solo tiene que repetir este juego interminablemente hasta que eso suceda."""
{f:5:Lambdadelta},"""Por supuesto, ¡las rubias son casi siempre estúpidas, *risita*risita*!"""
Ushiromiya Ange,"""... ¿En este juego de brujas, no hay tal cosa... como victoria o derrota?..."""
{f:5:Lambdadelta},"""No la dejaré ganar. Y no la dejaré perder. ¡Con certeza!"""
{f:5:Lambdadelta},"""... Bern se ha dado cuenta de eso. Así que ella te encontró como la pieza más poderosa para romper ese punto muerto, y te incluyó. Para hacer que este juego acabe, ¿entiendes?"""
Ushiromiya Ange,"""... Para hacer que este juego... acabe..."""
{f:5:Lambdadelta},"""¿Cuál es el rol de una pieza cuando termina?... Lo diré claramente. Tu existencia es una contradicción... ¡La razón de tu existencia es enterrarte en la oscuridad y en la desesperación!..."""
,Mi objetivo es derrotar a Beato y liberar a mi familia cautiva.
,"... Y aun así, aunque lo logre, no seré recompensada."
{f:5:Lambdadelta},"""No puedes perder. Y no serás recompensada si ganas... Así que te traje una tercera opción. Y con esa opción, nuestros intereses coinciden."""
,... Continuar el empate... por toda la eternidad...
{f:5:Lambdadelta},"""Sí... Siempre que el empate continúe por toda la eternidad, este mundo no se derrumbará."""
{f:5:Lambdadelta},"""... ¿Qué es este mundo?... Es el mundo del juego con la bruja. Un mundo donde Beato y Battler luchan por toda la eternidad."""
{f:5:Lambdadelta},"""... Y al mismo tiempo, ¡¡es un mundo donde puedes estar con Battler por toda la eternidad!!..."""
Ushiromiya Ange,"""... Uu... uu... ah..."""
,Mi cabeza daba vueltas.
,"Esa confusión se convirtió en un liquido caliente, y lo sentí brotar por mis ojos...{n}Era tan caliente... que se sentía como si fuera a quemar mi rostro..."
{f:5:Lambdadelta},"""¿De acuerdooo?... {f:5:Ange Beatriceeeee}... Ya que el objetivo de {f:5:Bernkastel} es finalizar el juego y terminar el mundo donde Battler y tú pueden relacionarse, ¿por qué debes ser su aliada?..."""
{f:5:Lambdadelta},"""... Esa chica te ha engañado, ¿ves? Ella lo hizo parecer como si tú pudieses ser salvada si te convertías en su pieza. ¡Pero yo no te engañaré!"""
{f:5:Lambdadelta},"""... Así que lo diré, {f:5:Ange}. Conviértete en mi pieza de ajedrez. A diferencia de Bern, no te ofreceré recompensas basadas en mentiras que ciertamente nunca pueden ser concedidas."""
{f:5:Lambdadelta},"""Siempre que te conviertas en mi pieza, y me ayudes de manera que este mundo {i:ciertamente} nunca termine... ¡Con {i:certeza}, juraré sobre mi nombre que este mundo {i:ciertamente} continuará!"""
{f:5:Lambdadelta},"""Eso no es todo. Le agregaré un plus. La regla que te ata... La removeré para ti. Bueno, por supuesto, eso es solo después de que hayas jurado convertirte en mi pieza, ¿está bien?"""
,"En mi propia garganta... hubo un espeso, fuerte sonido de tragado..."
,"Aah, no debería haber escuchado... Si no hubiera escuchado, podría haber permanecido como una hermana pequeña inocente, rezando por la victoria de mi hermano."
,... Pero podría ser diferente ahora.
,"... Puede que yo haya sido degradada a ser el mueble de una bruja, que solo puede estar al lado de Onii-chan..."
{f:5:Lambdadelta},"""... No te estoy diciendo que traiciones a tu hermano, ¿está bien? Si parece que Battler va a perder, puedes salvarle con todo lo que tienes... Por otro lado, cuando Battler esté cerca de ganarle a Beato, quiero que lo retrases un poco... y eso es todo lo que pido, ¿de acuerdo?"""
{f:5:Lambdadelta},"""No te preocupes, no hay necesidad de realmente traicionar a Battler... Battler no puede ganar contra Beato por sí mismo. Por esa razón te incluyó Bern, ¿sabes?... Mientras no le prestes ayuda, Battler será incapaz de ganar contra Beato por toda la eternidad."""
{f:5:Lambdadelta},"""¿Lo ves? Es realmente simple, ¿no?... ¡*risita*risita*, hohhohohoho, ajjajajajajajajajajjajjajjajjajja! ¡¡Kajjajjajjajja, kiaaajjajajajajajajajjjajajajajajajja!!"""
