Speaker,Spanish (ES)
,"Inmóviles y con las cabezas bajas, los hermanos animaron a Nanjo desde lo más profundo de sus corazones."
,"Ninguno de los hermanos podía dar su opinión frente a Kinzo con este en medio de un ataque de ira, pero su buen amigo Nanjo sí que lo tenía permitido..."
,"Aunque Kinzo se había enfurecido de tal forma, después de que Nanjo le riñera, asintió varias veces como si estuviera de acuerdo."
,"... Este lado tan obediente podría haberse considerado tierno, pero nadie era capaz de reírse."
Nanjo Terumasa,"""Puede que tus hijos no hayan reunido una fortuna tan grande como tú, Kinzo-san... Aunque, desde mi punto de vista, son lo suficientemente ricos como para ponerme celoso."""
Nanjo Terumasa,"""Pero aparte del dinero, han creado muchas cosas que el dinero no puede comprar. En ese sentido, no son para nada inferiores a ti, Kinzo-san."""
Ushiromiya Kinzo,"""Jo. ¿Y qué insinúas que han creado que el dinero no puede comprar?"""
Nanjo Terumasa,"""Felicidad. Familia... Han conseguido unas parejas estupendas, tenido hijos, y cada uno ha creado sus propios hogares felices. Han glorificado tu apellido, y te han traído nietos."""
Nanjo Terumasa,"""Los nietos son buenos. Los ancianos podemos mirar a nuestros jóvenes nietos, que vivirán una nueva era que nosotros no podremos ver, y en ellos, imaginar un futuro interminable... ¿No es ese el único entretenimiento para los ancianos?"""
Nanjo Terumasa,"""Recuerda, Kinzo-san. ¡Recuerda la alegría que sentiste cuando trajeron por primera vez a tus nietos!... Tus hijos, y tus nietos, llevarán tus grandes obras a generaciones futuras, y serán un ejemplo. Eso es algo que un único individuo no puede realizar sin importar cuánto dinero tenga."""
,Los hermanos asintieron...
,"Ciertamente, Kinzo había parecido estar feliz cuando sus nietos fueron naciendo."
,... Cuando todavía quedaba algo de cordura en su corazón.
,"... Sin embargo, ¿quedaba algo de calidez {y:0:Humana}{n:0:humana} en el corazón de Kinzo?..."
Ushiromiya Kinzo,"""En otras palabras, ¡a cambio de las grandes riquezas que he creado! Quieres decir que, en lugar de dinero, he ganado nietos."""
Nanjo Terumasa,"""N-No, no, no me refería a—"""
Ushiromiya Kinzo,"""¡¡Así que, a cambio de las varias decenas de decenas de millones que he conseguido, he ganado un único nieto por cada hijo!!"""
Ushiromiya Kinzo,"""¡¡Jajjajajajajajajajajaja!! ¡Esto es fantástico! ¡Así que he creado una vida usando diez mil milloness de yenes! ¡Así son las cosas! Interesante, un ejemplo realmente interesante en el sentido de la alquimia, ¡¿verdad?!..."""
Ushiromiya Kinzo,"""¡Joo, qué nietos tan valiosos! Fantástico... ¡¡fantástico!! ¡¡Wajjajjajjajjajja!! ¿Realmente es así, Krauss?... ¿Acaso tu hija vale diez mil millones?..."""
Ushiromiya Krauss,"""..."""
,Krauss no pudo responder al momento... No era por no confiar en su hija... Era porque no tenía la menor idea de qué quería probar Kinzo con esa pregunta.
,"Pero cuando Natsuhi fue presionada para responder, ella lo hizo, rompiendo el silencio de Krauss con su propia interpretación."
Ushiromiya Natsuhi,"""... S-Sí. Jessica es mi hija, y no la dejaría ir ni por diez mil millones de yenes. En ese sentido, creo que ella tiene un valor que el dinero no puede contar."""
Ushiromiya Kinzo,"""Jo. Así que puedes decir sin problemas que vale diez mil millones. ¡Jojo! ¿Y tú, Eva? ¿Qué tienes que decir acerca de George?"""
,"Ya que Natsuhi dio esa respuesta, Eva también salió con su propia respuesta."
,"... Aunque Eva debía haber sabido que era mejor no responder a una pregunta tan provocativa como esa, también respondió."
Ushiromiya Eva,"""Sí, padre. George vale diez mil millones... no, incluso más."""
Ushiromiya Eva,"""Y no solo en el sentido abstracto de las cosas que el dinero no puede comprar. George conseguirá una fortuna que iguale lo que vale. ¡Será un nieto digno de continuar tus grandes trabajos, padre!..."""
,Eva lanzó una mirada a Hideyoshi y a Natsuhi que parecía carcajearse.
,"... Al escuchar a Eva decir esto, Natsuhi estuvo a punto alabar aun más a su hija, pero se detuvo ante una mirada de Krauss."
Ushiromiya Kinzo,"""Mmm, ya veo... ¿Y tú, Rudolf? ¿Qué hay de tu Battler?"""
Ushiromiya Rudolf,"""Comparándolo con George-kun... no tiene nada sobre lo que pueda jactarme. Si le secuestraran y me pidieran un pago de diez mil millones, creo que me limitaría a hacer una reverencia al secuestrador y dejaría que se quedara con él."""
Ushiromiya Kyrie,"""*risita*risita*..."""
Ushiromiya Rudolf,"""Además, es un idiota y un imprudente. Habla sobre grandes sueños y cosas que no pueden hacerse... Supongo que, en ese sentido, es un súper-idiota con el valor de diez mil millones de idiotas normales."""
Ushiromiya Rudolf,"""Pero estoy seguro de que podría hacer cosas que diez mil millones de personas normales no podrían hacer. Bueno, estoy bastante seguro de que fallará completamente. El mundo no es fácil."""
Ushiromiya Rudolf,"""... Pero al menos, no cabe duda de que observar su vida será más agradable que observar la vida de diez mil millones de personas normales."""
,Eva chasqueó la lengua ante ese inteligente discurso que seguramente agradaría a Kinzo.
,"Por lo visto, esto era lo que buscaba Rudolf, así que le sonrió."
Ushiromiya Kinzo,"""... ¿Y María?"""
Ushiromiya Rosa,"""M-María es mi linda y única hija. Su valor no puede ser medido con el dinero... Eso es todo."""
Ushiromiya Kinzo,"""Mmm... Ya veo. Los sueños y el futuro, los milagros y las posibilidades son el origen de mi poder mágico. Si no hay esperanza, la magia no tiene ningún poder."""
Ushiromiya Kinzo,"""... Hmph, no puedo esperar nada más de ustedes ahora que han probado que son mediocres, pero... Ya veo, mis nietos tienen la posibilidad del futuro, y es posible que merezcan que espere un milagro mágico de ellos."""
Ushiromiya Kinzo,"""Si con ello, dicen que valen más de diez mil millones, no es como si no pudiera entenderlo... Mmmm, Mmmmm..."""
,"Cuando Kinzo estaba furioso, no dejaba que nadie hablara, pero aun así, en ocasiones aceptaría algo por su cuenta entre sus gritos, y cambiaría su propia opinión."
,... O eso le parecía a los hermanos.
,"Por lo visto, aunque Kinzo estaba disgustado con sus fracasados hijos y había decidido que eran indignos de heredar su título y fortuna, no estaba seguro con sus nietos."
,"... Tal y como estaban las cosas, no sería extraño que dijera que la herencia iría a sus nietos en lugar de a los hermanos."
,"Mientras esperaban asustados lo que su volátil y de tan mal genio padre pensara, los hermanos vigilaron todos sus movimientos..."
Ushiromiya Kinzo,"""... Mmm... Déjenme cambiar un poco mi forma de pensar. No tengo ningún deseo de entregar nada que me pertenezca a ninguno de ustedes."""
Ushiromiya Kinzo,"""Sin embargo, será muy interesante interrogar a los nietos para ver si alguno está calificado... Siempre los he considerado unos niños, pero puede que alguno me sorprenda y tenga esa chispa que estoy buscando."""
Ushiromiya Kinzo,"""Y probar si son dignos sería... sí, sería difícil abandonar este pasatiempo en mis últimos días... Mmmmmm, entonces, ¿qué debería hacer?..."""
Ushiromiya Eva,"""¡P-Puedo recomendar con confianza a George como alguien adecuado para seguir tus pasos!"""
,Eva proclamó eso de inmediato.
,"Parecía que Natsuhi iba a hacer lo mismo, pero una mirada de Krauss bastó para que se contuviera y se tragara sus palabras."
Ushiromiya Kinzo,"""¡Jejjejejejejej! Qué audaz. Bien, entonces hagamos esto. Interrogaré individualmente a cada uno de mis nietos para ver si están calificados para obtener la herencia y riqueza de la familia Ushiromiya."""
Ushiromiya Eva,"""... Padre—"""
Ushiromiya Kinzo,"""¡¡Sin embargooo!!... Eso no significa que alguno de ustedes vaya a recibir directamente la herencia. Todos ustedes me han decepcionado."""
Ushiromiya Kinzo,"""Ya no hay nada que vaya a darles. ¡Nada! Interrogaré a mis nietos. Y son ellos quienes tal vez puedan heredar mi puesto... No se equivoquen con eso, ¿está bien?..."""
Ushiromiya Krauss,"""... Obedeceré la decisión de padre."""
Ushiromiya Rudolf,"""Lo mismo digo. Obedeceré lo que él decida... ¿Y tú, Aneki?"""
Ushiromiya Eva,"""P-Por supuesto... Creo que padre tomará una decisión justa."""
Ushiromiya Rosa,"""Y-Yo también obedeceré la decisión de padre..."""
Ushiromiya Kinzo,"""Pensaré en cómo probar a los nietos. Y eso ya no tiene nada que ver con ustedes. Pues ya no tienen nada que ver con la sucesión del título de líder de la familia."""
Ushiromiya Kinzo,"""... Así que, qué tal si hablamos de algo más que sí tiene que ver con ustedes."""
Ushiromiya Krauss,"""¿Algo más?..."""
Ushiromiya Kinzo,"""Mmm. Ese es el auténtico motivo de que estén aquí esta noche, para esta {i:última} conferencia de la familia Ushiromiya."""
Ushiromiya Kinzo,"""... ¡¡*carcajada*carcajada*carcajada*!! Lo que les exijo no es una discusión ni una opinión. Solo que cooperen. ¡En mi ceremonia!"""
Ushiromiya Rudolf,"""... ¿Ceremoniiaaa?..."""
Ushiromiya Eva,"""¡Silencio!... ¡Padre está hablando!..."""
,"Rudolf y los demás habían fruncido el ceño de inmediato ante una palabra tan ocultista como ""ceremonia""."
,¿Acaso hablaba de iniciar otra extraña ceremonia para la resurrección {f:5:Beatrice}?...
,¿Exigía que ayudaran?...{n}¿Qué demonios pretendía empezar?
,"En el pasado, había realizado muchas excentricidades a las que daba el mismo nombre, como quemar un extraño incienso y llenar toda la mansión con ese olor."
,"Para los hermanos, una ceremonia no era más que otro de los repugnantes pasatiempos del anciano Kinzo."
Ushiromiya Krauss,"""Padre... ¿qué quieres decir con...?"""
Ushiromiya Eva,"""Si podemos ayudarte, haremos lo que sea. ¿Verdad, Rosa?"""
Ushiromiya Rosa,"""S‐Sí... Pero... ¿Qué es?..."""
Ushiromiya Kinzo,"""Una ceremonia como la inscripta en mi epitafio. Para revivir a {f:5:Beatrice} y abrir la puerta de la Tierra Dorada."""
Ushiromiya Kinzo,"""Al fin capturaré a esa bruja que escapó de su prisión de carne y se me escurrió burlonamente de entre mis dedos, y haré que se rinda con mi mejor arte oculto... Para ello, debo ofrecer a 13 personas como sacrificios."""
Ushiromiya Kinzo,"""... ¡Jejjejejejej! No es fácil reunir a 13 personas para sacrificios. ¡Pero esta noche es la conferencia familiar! Muchos adultos se han reunido en Rokkenjima. No hay ningún otro día en el que sea posible llevar a cabo esta ceremonia."""
,"Tomándole literalmente, sonaba como si les estuviera diciendo que fueran sacrificios en su oscura ceremonia y murieran."
,Ridículo. ¿Es alguna clase de metáfora?...
,Pero no tenían ni idea de lo que pretendía representar.
,Los hermanos susurraron entre ellos sobre lo que Kinzo estaba diciendo...
Ushiromiya Rudolf,"""... ¿De qué habla papá? ¿Vuelve a ser su enfermedad?..."""
Ushiromiya Krauss,"""Probablemente. Escucha en silencio por ahora."""
Ushiromiya Rosa,"""..."""
Ushiromiya Eva,"""Lo siento, padre... No entiendo lo que quieres decir."""
Ushiromiya Kinzo,"""¿Qué es lo que no entiendes? Estoy hablando de forma muy simple. He dicho que escogeré a 13 personas de entre los humanos de esta isla y los usaré como sacrificios en la ceremonia para revivir a {f:5:Beatrice}."""
Ushiromiya Kinzo,"""Incluso personas que no valen nada como ustedes pueden servir como sacrificios en mi ceremonia. ¡¡Wajjajjajjajja!!"""
Ushiromiya Kinzo,"""... ¡¡Escuchen!! Esto no es una broma ni nada por el estilo. ¡Esta es mi última apuesta, mi última ceremonia, la última cosa que desearé en mi vida!"""
Ushiromiya Kinzo,"""Ahora mismo hay más de 13 humanos en esta isla. ¡Más que suficientes para el gran número de sacrificios! ¡¡Conviértanse en sacrificios para mi ceremonia!!"""
Nanjo Terumasa,"""Kinzo-san... no me digas... que antes... ¡¿hablabas en serio?!... ¡¡¿No estabas bromeando?!!..."""
,"Algo atípico en él, la cara de Nanjo cambió de color cuando este se levantó y gritó."
,Parecía que no era la primera vez que escuchaba esta oscura charla sobre 13 sacrificios.
Ushiromiya Kinzo,"""Lo siento, mi amigo. No era una broma ni nada por el estilo. En esto apuesto mi vida, en esta última ceremonia y este último juego."""
Ushiromiya Kinzo,"""¡Sí, esto es un juego! ¡Si su objetivo es ganar mi fortuna e irse de esta isla, solo tienen dos formas de conseguirlo!"""
Ushiromiya Kinzo,"""O evitan ser escogidos como uno de los 13 sacrificios y sobreviven resolviendo finalmente el acertijo del epitafio deteniendo así la ceremonia, ¡o me asesinan! Y por lo tanto detienen la ceremonia. ¡¡No hay otra manera!!"""
,"Para entonces, ya no solo susurraban, sino que parloteaban y murmuraban."
,Incluso los hermanos se daban cuenta de que Kinzo empezaba a actuar de forma extraña...
Ushiromiya Krauss,"""... Padre, ¿te sientes cansado? Genji-san, ¿padre ha estado bebiendo?"""
Ronoue Genji,"""... No. El amo está sobrio."""
Ushiromiya Rudolf,"""Lo siento, papá. No tengo ni la menor idea de que estás hablando..."""
Ushiromiya Rudolf,"""Papá es libre de iniciar cualquier extraña ceremonia para revivir a la bruja a la que ama. Es su pasatiempo. Pero que nos meta en ello... ajaja, y que nos convierta en sacrificios es algo con lo que no puedo."""
Ushiromiya Eva,"""Rudolf, ¡¿intentas interrumpir a padre?!"""
Ushiromiya Rudolf,"""¡¿De qué estás hablando, Aneki?! ¡¿Esperas que escuche algo así y esté de acuerdo?!"""
,"¿Realmente era la ""ceremonia"" mencionada por Kinzo algo tan perturbador, o era alguna prueba para escoger al siguiente líder?"
,"Rudolf parecía tomárselo literalmente, pero Eva parecía creer que era algo así como una prueba o examen... para encontrar al sucesor adecuado."
,Pero Kinzo respondió con una clara sonrisa.
Ushiromiya Kinzo,"""Muy bien, no tengo nada más que decir. ¡¡Nooo necesito objeciones ni opiniones!!..."""
Ushiromiya Kinzo,"""Simplemente me despertaré de mi sueño de tener cuatro hijos fracasados. Para todos ustedes, lo que está a punto de ocurrir les parecerá un sueño, una ilusión, algo que no puede ser de este mundo, algo de un mundo que desafía su propio entendimiento."""
Ushiromiya Kinzo,"""¡¡Pero esa es mi realidad!! ¡Al fin me despertaré del superficial, e inútil sueño que son todos ustedes!!"""
Ushiromiya Kinzo,"""Vengan, el juego ya ha comenzado, ¿lo ven? ¡¡Con todos ustedes aquí, puedo comenzar a quitar vidas empezando con quien desee!!..."""
Ushiromiya Kinzo,"""Adiós, mis fracasados hijos. ¡¡Y por última y única vez, sean útiles, para mi ceremonia!!... ¡¡Levántense, Tropas Conmemorativas de Pendragón!!..."""
,"Cuando Kinzo alzó sus brazos como un cantante de ópera, y gritó como si se dirigiera a una audiencia,"
, el aire se hizo añicos como un cristal... y apareció la figura de tres personas que supuestamente no habían sido invitadas a esta isla...
Chiester45,"""¡Siesta{ruby:Cuarenta-y-cinco:45}, presente!"""
Chiester410,"""¡Siesta{ruby:Cuatrocientos‐diez:410}, presente!"""
Chiester00,"""¡Siesta{ruby:Cero‐cero:00}, presente, señor."""
,Tres chicas de formas extrañas aparecieron de repente tras Kinzo.
,¿De dónde? ¿Cuándo? ¿Quiénes? ¿¿Quiénes son??
,"... Los {y:0:Humanos}{n:0:humanos} se desmoronaron y sus mentes quedaron en blanco.{n}Por malgastar ese tiempo pensando, derrocharon su última posibilidad de sobrevivir."
Ushiromiya Kinzo,"""Tienen mi permiso para disparar a 6 personas y acabar con sus vidas. Ustedes decidirán el objetivo. Comiencen a atacar."""
Chiester00,"""Orden de Fusilamiento Sin Restricciones Comprendida, señor. Gracias por tan buenos objetivos. Comiencen Fusilamiento Sin Restricciones."""
Chiester410,"""¡Niji! ¡¡Primer objetivo fijado, nyeh!! ¡¡Jyajjah!!"""
,"Cuando 410 arañó el aire con su dedo, un arco dorado apareció de la nada, y ella tiró del cordel."
,"La flecha dorada que había sido preparada fue disparada sin vacilar, voló por la habitación dejando un caótico locus dorado por todas partes, y escogió a Natsuhi de entre los que se sentaban en la mesa de la conferencia familiar, pulverizando la mitad de su cara."
,"La carne y la roja sangre se extendieron, dejando marcas masivas de salpicaduras rojas en las caras de los familiares y el blanco mantel."
,... Se hizo el silencio.
,"A pesar del gran número de manchas rojas que quedaron en el mantel, nadie podía comprender por qué la cabeza de Natsuhi estaba tan destrozada, ni por qué colgaba su cabeza como si estuviera durmiendo mientras seguía sentada... y observaron en silencio."
,"... Los que se sentaban a la derecha de Natsuhi se mantuvieron callados durante un rato relativamente largo, pero no los que estaban a su izquierda."
,... Porque los que estaban a su izquierda... habían visto cómo su cabeza había sido aplastada como una sandía o una granada.
Ushiromiya Krauss,"""Natsuhi..."""
Ushiromiya Kinzo,"""... La primera. Natsuhi, ¿verdad? Una mujer desafortunada hasta el final. ¡Siguiente!"""
Chiester00,"""00, Fuego."""
,"Tras arañar el aire de igual manera y preparar su arco, 00 disparó también."
,"Tras volar por todas partes a gran velocidad como la flecha dorada que arrojó 410, dibujando también un enrevesado locus, aplastó la mitad de la cabeza de Rudolf de igual manera mientras este observaba con sorpresa a Natsuhi, matándolo de inmediato."
,"Esta vez, no se colocaron a pensar. Se dieron cuenta de que un terrorífico asesino estaba matando siguiendo las órdenes de Kinzo frente a ellos."
,¡Y comprendieron que Kinzo seguramente asesinaría otra vez!...
,"""""¡¡Uwaaaaaaaaaaaaaaaahhhh!!"""""
,"""""¡¡¡Kyaaaaaaaaaaaaaaaaaaaaaaahhhhh!!!"""""
,Comenzaron a brotar agudos chillidos.
,Pero no sabían qué hacer.{n}Así que solo podían seguir gritando y ondulando sus bocas abiertas de par en par como peces...
Ushiromiya Eva,"""P-Padre... ¿qué crees que estás haciendo?..."""
Ushiromiya Hideyoshi,"""... ¡¡I-Idiota!! Date prisa, ¡¡corre!!"""
,"Mientras Eva le preguntaba eso a Kinzo en estado de shock, Hideyoshi, que había recobrado el sentido común más rápido que los demás, tiró de su brazo."
,"Sin embargo, la despiadada elección que hizo el destino para el tercer sacrificio, era Hideyoshi."
,"Como con los dos anteriores, la mitad de la cabeza de Hideyoshi quedó aplastada... y el lado izquierdo de su cabeza, que por casualidad estaba en ese lado, fue destrozado y sus contenidos fueron expuestos como una sandía o granada."
,"Así que, aún sujetando a Eva... Hideyoshi se desplomó hacia atrás."
,"Todavía sujetada por su amado marido, Eva cayó con él."
Ushiromiya Eva,"""¿Querido?... ¡¿Querido?!... ¡¡¡Eeeeeeeeeeeeeeeeeekkkk!!!"""
,Eva gritó.
, Era normal.
,"De la cara que había estado buscando... la mitad había desaparecido, y el cráneo aplastado, el cerebro hecho puré, y la mandíbula destrozada estaban a la vista..."
Chiester45,"""¡45, Impacto, confirmado!..."""
Ushiromiya Kinzo,"""Espectacular. Vuelve a disparar. Quedan tres personas."""
Ushiromiya Krauss,"""¡¡P-Padre!!... ¡¿¡¿Q-Q-Q-Q-Q-Qu-Qué... se supone que estás haciendo?!?!"""
,"Cuando Krauss se levantó, y estuvo a punto de embestir a Kinzo, 00 lo bloqueó."
,"... Con su cuerpo tan delgado, detuvo el cuerpo de Krauss con solo la palma de su mano derecha."
,"Pero este intentó resistirse y atacar a Kinzo, así que 00 alzó a Krauss por el cuello, y retorció su Manzana de Adam con el pulgar."
,"Parecía muy doloroso, y la agonía superó a Krauss."
Ushiromiya Krauss,"""¡¡¡Gghh, oooooooohhhh...!!! ¡¡Todos... corran!!... ¡Llamen a la policía!... ¡¡Una ambulancia!!... ¡¡Rápido!!..."""
Nanjo Terumasa,"""¡¡Todos, huyamos!! ¡¡Huyamos!!"""
,Las palabras de Nanjo disolvieron finalmente esa especie de hechizo que los había mantenido en sus sillas.
,"Cuando Gohda y Kumasawa se apresuraron en intentar huir del comedor,"
," 410 se movió en un instante y apareció allí, bloqueando su camino."
Chiester410,"""¡Niji! Son muy lentos nye~eh. ¿Creían que los dejaría escapar, nye~h{p:0:♪}?"""
Kumasawa Chiyo,"""¡¡Hiieeeeeeeeeehhhh!!"""
Gohda Toshiro,"""¡¡A-Ayudaaaaaaaaa!!"""
Ushiromiya Kyrie,"""¡¡Gohda-san, agáchate!!"""
,"Aunque no lo comprendía, Gohda se agachó cuando escuchó las palabras de Kyrie."
,"... Entonces, un estallido de aire pasó sobre su cabeza."
,Kyrie había realizado un gran giro con una silla para intentar atacar a 410.
,"Pero 410, con una expresión con la que parecía burlarse, capturó sin problemas esa silla con una sola mano."
Ushiromiya Kyrie,"""... ¡Tch!"""
Chiester410,"""Qué mujer tan terrorífica nyeh. ¿Realmente tienes tantas ganas de acompañar a tu maridoo?"""
,"Desde el puño del brazo con el que había tomado la silla, algo como una brillante serpiente de oro apareció, se enroscó en torno a la silla, y explotó."
,"Era un poder temible, como un torno."
,"Cuando Kyrie se dio cuenta de que el ser que estaba ante ella, que parecía una joven, era un ser que superaba el conocimientoa {y:0:Humano}{n:0:humano} y contra el que un humano no tenía ninguna oportunidad, una alarma sonó en su cabeza..."
,"Genji, Shannon, y Kanon, todos los sirvientes a los que se les permitía llevar el Águila de un ala, siguieron observando con calma desde la pared aun con semejante escena ante sus ojos, lo cual les daba un aire extravagante y terrorífico."
,"Por un momento, Kyrie pensó que su calma se debía a que estaban con el enemigo, y les habían garantizado que no saldrían heridos."
,"... Pero tan pronto como pensó eso, el costado de la cara de Genji fue destrozado ante sus ojos."
Nanjo Terumasa,"""G‐Genji‐san..."""
Chiester45,"""¡45, Impacto, confirmado!..."""
Ushiromiya Kinzo,"""... Jojo, Genji, qué mala suerte. Descansa en paz, mi amigo. *carcajada*carcajada*carcajada*, tu muerte no será en vano. Serás una de las 13 llaves esenciales para resucitar a mi amada bruja. Fujjajajajajajajaja..."""
,"La mitad de la cara de Genji que quedaba, tenía la misma expresión de indiferencia de siempre."
,"Se inclinó... cayó, y dejó una extensa mancha de rojo sangre por el suelo..."
Shannon,"""... Genji‐sama..."""
Kanon,"""... No somos más... que las piezas de la bruja. Nada más... nada más..."""
,"De las débiles... y frustradas, no... resignadas expresiones de Kanon y Shannon, podías sentir que no tenían ninguna esperanza de que fueran a ser salvados."
,"Eso es. Kinzo estaba, en el sentido más literal... asesinando de forma totalmente aleatoria."
,En el sentido más literal... estaba matando como si fuera un juego para ver quién se salvaba y quién moría.
Chiester410,"""Muuuy bien, a~ quién le debería tocar ahora nye~h. ¡¡Nijjiji!!"""
,410 miró a Kyrie durante un segundo.{n}En ese instante... Kyrie se preparó para su muerte.
,"Pero cuando preparó su arco dorado, 410 estaba mirando a alguien tras Kyrie."
,"... Así que, aunque fuera imprudente, Kyrie se sintió como si se hubiera salvado..."
,"De nuevo, un desagradable, explosivo, y estallante sonido sonó por toda la habitación."
,... ¿Quién era esta vez?
,"Cuando Kyrie dirigió su cara al origen del sonido,"
," vio sangre brotando como si se tratase de una fuente, y a Eva caída sobre el pecho de su marido."
," Por supuesto, su cara había quedado medio aplastada como la de su marido..."
,"410 había convertido despiadadamente a Eva en su objetivo mientras esta se aferraba al cadáver de su marido, llorando."
Ushiromiya Rosa,"""¡¡D-Deja en paz a Nii-san!!... ¡¡Deja en paz a Nii-san!!... ¡¡Detente, padre!! ¡¡Detén esta brutalidad!!"""
Ushiromiya Krauss,"""... Huye, Rosa... ¡Ggh, ack...!"""
,"Las palabras de Rosa no alcanzaron los oídos de Kinzo mientras este seguía riendo ruidosamente en el ensangrentado comedor, así que no pudo reducir el dolor de Krauss al ser alzado desde su cuello por 00."
,"Así que Rosa tuvo que usar la fuerza. Alzó una silla cercana, y lanzó una advertencia."
Ushiromiya Rosa,"""¡¡Padre!!... ¡Ordénales que dejen en paz a Nii-san! ¡¡Diles que detengan todo esto!!"""
Ushiromiya Kinzo,"""No puedo. Si eso es lo que deseas, impídelo usando tu poder. Crea tu destino con tus propias manos. ¡¡Tú, que siempre te has escondido tras las espaldas de otros atemorizada, enséñame ese trozo de abnegación que mora en tu interior!!... ¡¡¡Fujjajajajajajajajaja!!!"""
Ushiromiya Rosa,"""P-Padre... ¡¡¡UWAAA{0}A{0}A{0}A{0}A{0}A{0}A{0}A{0}A{0}Aa{0}A{0}Aa{0}AHHHH!!!"""
,La silla que Rosa había alzado... cayó sobre el padre que había reinado como símbolo del terror durante toda su vida.
,"Era el mayor, y último... acto de valentía y abnegación de la vida de Rosa."
,Lo que dijo Kinzo podría haber sido verdad.
,"... Si hubiera reunido ese valor mucho antes, su vida podría haber sido más libre, en lugar de estar controlada por los demás."
,Y entonces hubo un sonido como el de una explosión.
,No podía ser... el sonido de la silla de Rosa golpeando a Kinzo.
,"Con la silla aún alzada... perdió limpiamente la mitad de su cabeza, y se desplomó."
,Todavía sujetando a Krauss con una mano... 00 dirigió su mano hacia Rosa.
,"La serpiente dorada que surgió de ese brazo... había rodeado a Rosa como una hélice, y aplastado su cabeza."
Chiester00,"""... Fusilamiento Defensivo. Siento la descortesía de un disparo directo, señor."""
Ushiromiya Kinzo,"""No importa. Mmm, ya van 6 personas."""
Chiester00,"""Sí, Lord {f:5:Goldsmith}. Ya van 6 personas."""
,"Cuando comunicó con indiferencia este hecho, 00 dejó ir a Krauss, a quien había estado sujetando todo ese rato."
Ushiromiya Kinzo,"""Mmmm. Así que, los sacrificios del primer crepúsculo han sido Eva, Rudolf, Rosa, Natsuhi, Hideyoshi, y Genji. ¡¡*carcajada*carcajada*carcajada*!!"""
,Fue una masacre que ocurrió en un instante.
,"El interior del comedor estaba totalmente lleno de manchas de sangre, y las 6 desafortunadas víctimas yacían con sus cabezas brutalmente expuestas."
,"De una forma bastante apropiada para tan anómalo espacio, la anómala risa de Kinzo provocó ecos..."
Ushiromiya Kinzo,"""¡¡Jajjajajajajaja, wajjajajaajajajajajajajaja!! ¡El telón se ha alzado al fin! ¡¡Comienza la ceremonia para resucitar a {f:5:Beatrice}!!..."""
Ushiromiya Kinzo,"""Ustedes, los afortunados que han escapado del primer crepúsculo, permítanme presentarles a mis amigos. ¡Levántate, mi amigo! ¡¡Ronove!!..."""
,"Cuando Kinzo pronunció el nombre de Ronove, el mayordomo demonio apareció de la nada, haciendo una respetuosa reverencia..."
Ronove,"""Encantado de conocerlos. Y buenos días a aquellos a los que tanto tiempo llevo sin ver. ¡Pu ku ku ku!... Parece que este lugar vuelve a estar increíblemente sucio."""
Ushiromiya Kinzo,"""Muy bien. Esta clase de estímulos son necesarios para despertarme de estos días que tanto se parecen a un sueño. Permítanme presentarles a mi amigo, el responsable mayordomo y uno de los 72 Grandes Demonios, Ronove."""
Ronove,"""Encantado de conocerlos."""
,¿A quién se estaba presentando?
,"... Krauss y Kyrie, que seguían en el suelo, y Nanjo, Gohda y Kumasawa... solo podían mirar con sorpresa a este caballero de mediana edad al que no conocían..."
,"Solo Shannon y Kanon parecían reconocerle, e hicieron una reverencia..."
Ronove,"""... Así que no pude saludar a Genji. Espero que al menos pudiera cumplir su propósito de forma indolora."""
Chiester45,"""¡Fue una muerte instantánea por un golpe directo en la cabeza!... No tuvo tiempo para sentir dolor."""
Ronove,"""¿Es así? Muy bien."""
Ushiromiya Kinzo,"""Permítanme presentarles a otra amiga. ¡¡Levántate, mi amiga, {f:5:Virgilia}!!..."""
,"De nuevo, una silueta de alguien que los familiares no conocían apareció de la nada.{n}Apareció en un vestido refinado realizando un saludo elegante."
{f:5:Virgilia},"""... Gracias por invocarme, amo. Aunque habría preferido no ser invocada en un lugar tan sangriento."""
Ushiromiya Kinzo,"""Permítanme presentarla también a ella. Esta es mi amiga y mi consejera de confianza, {f:5:Virgilia}. Quiero usar tu gran poder como Bruja de lo Finito en mi ceremonia. ¡Dame ese poder!"""
{f:5:Virgilia},"""... Aunque intentara negarme, no sería permitido para alguien bajo el poder de sus poderosas capacidades. Como desees, amo."""
Ronove,"""... Como sea, es una persona terrorífica. Y pensar que invocó a tres de las Hermanas de la Guardia Imperial Siesta y a mí, e incluso a {f:5:Virgilia}‐sama..."""
Ronove,"""Aunque solo sea en la invocación, pensar que supera por tanto a Milady... terrorífico. La sangre Ushiromiya me da escalofríos."""
Ushiromiya Kinzo,"""Para llevar a cabo la ceremonia de resurrección de {f:5:Beatrice}, he hecho todo lo posible como invocador. Pero no es suficiente. Para tener un éxito perfecto en la ceremonia, invocaré a muchos más."""
Ushiromiya Kinzo,"""Las Tropas Conmemorativas de Pendragón, Ronove y {f:5:Virgilia}... Puedo invocar a más... ¡¡con mi poder mágico, puedo invocar a muchos más!!..."""
Ushiromiya Kinzo,"""Responde a mi invocación... ¡¡uno de los 72 demonios, Gaap!!"""
