Speaker,Spanish (ES)
,Es cierto... esa fue... la mayor arma de Beato en el segundo juego.
,"Muestras de magia, las cuales no pueden existir en el misterio."
,"Al mostrarme eso, me obligó a creer que esta historia no era un misterio, y que por lo tanto, razonar era imposible... y me rendí..."
,"Sin embargo, si hubiese creído que sin duda era un misterio..."
, habría sido completamente obvio dudar de los testigos que decían haberlo visto.
,"Además, al final del primer juego, se reveló que esa historia había sido contada a la gente en el futuro por medio de un mensaje en una botella."
,... Alguien escribió el incidente... en forma de una historia.
,"En otras palabras... esta historia es parte de un mundo que incluye las opiniones personales de un observador, es decir, la persona que escribió ese mensaje en la botella."
,"En otras palabras, el observador no es Dios. Es un humano."
,"Por lo tanto, no hay garantía de que esta descripción sea en verdad imparcial."
,"Para el final del primer juego, ya había quedado claro que se violaba la premisa constante del género de misterio: que la historia debe ser contada desde el punto de vista de Dios."
,"Por eso, es posible dudar no solo de los testigos, sino también del observador."
,"Si hubiera podido dudar tanto, entonces sin importar cuántas muestras de magia aparentemente sin solución aparecieran, no habría tenido que aceptarlas ciegamente y rendirme..."
,"Sin embargo, esto lleva a la siguiente pregunta: ¿Es siquiera posible resolver una historia escrita por un observador no imparcial?"
,"... Si me obsesiono con esto, todo mi razonamiento acabará aquí."
,Es por eso que... es tan importante creer.
,Esa Beato... está tratando de pelear conmigo a través de esta historia.
,Y como es una pelea... eso significa que me han dado una oportunidad de vencer.
,Y el hecho de que me hayan dado eso... debe significar... que el razonamiento es posible.
,... Esta parte... es la más difícil.
,A menos que crea que la despiadada bruja tomó el riesgo de perder para que nuestra pelea fuera justa... no puedo pasar de esta parte.
,... Tal como dijo {f:5:Virgilia}... es como el amor.
,Si no puedo creer que Beato esté luchando con todo lo que tiene... no podré razonar más que esto.
,... Muy bien... lo admito.
,"A menos que aceptemos que ""nos amamos""... no seremos capaces de dar el siguiente paso."
,"Cuando a {f:5:Virgilia} se le acabó la paciencia con nosotros, de nuestra timidez e incapacidad de aceptar al otro en voz alta, me dio esa verdad roja."
,"Esa verdad roja decía que “{p:1:Beato quería que lo resolviera, así que hizo que los acertijos de este juego sean solucionables}”."
,... Qué demonios.
,"Es como decir ""Le gustas a Satou-san del salón de al lado~"".{n}Se parece a escuchar una confesión de amor por medio de un amigo..."
,Sí que soy... lamentable.
,Razonar... es amor.
,Si no nos amamos el uno al otro... no comenzaremos a razonar.
,"En ese caso, ¿por qué no podemos simplemente decir que nos queremos?"
,"""Si crees poder resolverlo, simplemente trata.""{n}""Eres incompetente, jamás lo resolverás."""
,"... Sí, de acuerdo a George-aniki, a esa actitud se le llama ""tsundora""."
,"Jeje, esa brutal bruja por fin me parece algo tierna."
,"... Si la veo de nuevo, quiero decirle ""Qué tsundora eres""."
,Si la veo de nuevo... en algún lugar...
,...
Ushiromiya Battler,"""... Díganme las demás del Decálogo. No me interesa el orden... Solo algo que pueda ser útil."""
Gertrude,"""Permítaseme hablar. Knox n.° 8: Queda prohibido que el caso sea resuelto con pruebas no presentadas."""
Cornelia,"""Permítaseme hablar. Knox n.° 6: Queda prohibido que la intuición o eventos fortuitos sean empleados como técnica del detective."""
,No debe ser resuelto con pistas no presentadas.{n}Y no debe resolverse por accidente.
,Si esta historia está hecha para ser resuelta... Entonces podemos darle la vuelta.
,En otras palabras... se deben preparar pistas para que el caso pueda ser resuelto.
,Y tiene que estar creado de forma que pueda ser resuelto sin apoyarse en eventos fortuitos.
,Si puedo creer en que Beato me está enfrentando en un juego justo en el que es posible razonar...
,Puedo tener eso por seguro.
,"En otras palabras... Beato ya me ha dado... pistas, claves y mensajes durante la historia."
,"... No es del Decálogo, pero Erika o alguien más dijo esto:{n}Hay tres acertijos que revelar en un misterio."
,Uno es el ‘quién lo hizo’. ¿Quién es el culpable?{n}El otro es el ‘cómo lo hizo’. ¿Cómo cometió el crimen?{n}Y el último es el ‘porqué lo hizo’. ¿Por qué cometió el crimen?
,Todo esto significa que las pistas relacionadas a estos tres acertijos ya están presentes en la historia.
,"... No, estrictamente hablando, es lo siguiente:"
,... Beato dejó pistas esparcidas porque quería que yo resolviera esos tres acertijos.
,Aunque el que sea capaz de encontrarlas o no es otro asunto...
,Aunque plantees un acertijo pensando que es fácil... puede resultar difícil para la persona que intenta resolverlo.
,"Por lo tanto, es natural que la dificultad varíe entre persona y persona."
,... Es por eso que...
," A medida que Beato avanzaba en cada juego, me observaba atentamente y retocaba el juego lo necesario para acomodarlo bien."
,"Cuando Beato se dio cuenta que me había rendido por completo en el segundo juego porque era demasiado difícil, se preocupó en secreto."
,Si me rendía y perdía la voluntad de pelear... el juego ya no sería justo.
,"Por lo tanto, para hacerme recobrar mi voluntad de lucha... a partir del tercer juego, hizo las cosas de una forma más sencilla para mí, dándome consejos sobre cómo pelear y unas cuantas pistas."
,La aparición de {f:5:Virgilia} y Ronove fue obviamente para que pudieran ayudarme.
,"Además, aunque todavía ocurrían los increíbles espectáculos mágicos, me dio la metáfora del tubo de Braun, así como consejos de cómo contraatacar."
,"Finalmente supe cómo pelear... y probablemente, al final del cuarto juego..."
,... Beato logró tener el enfrentamiento a todo o nada que probablemente quería.
,"... Entonces, Beato reconoció que mis habilidades se habían desarrollado por completo... y me confió su corazón... me confió el explicar esta historia, ¿no?..."
,"En ese caso... sí que fue tonto de mi parte el sabotear la mayor parte del quinto juego, solo porque estaba enojado con esas dos brujas..."
,No importa quién sea el Game Master.
,Solo necesito buscar la verdad del juego de Beato.
,"... Al contrario, probablemente... debería incluso darles las gracias por continuar el juego en lugar de Beato ahora que ella se ha ido y ha dejado todo en mis manos."
,"Por supuesto, dudo que esas brujas malvadas estén haciendo algo así..."
,Culpable. Crimen. Motivo.
,"Las respuestas, las pistas, a esos tres acertijos finales... deben estar dispersas por todo el relato mostrado hasta ahora."
,Probablemente sea una luz muy tenue... como intentar encontrar perlas que se han caído en una playa arenosa.
,Definitivamente están ahí.
,"... Sin embargo, son tan tenues que, a menos que crea firmemente, no hay forma de que pueda encontrarlas."
Gertrude,"""Por favor: Permítaseme hablar."""
Ushiromiya Battler,"""... ¿Qué pasa?..."""
Gertrude,"""Vuelva a través de la historia... Sepa que ahora no debe de perder de vista la tenue luz de la verdad."""
Ushiromiya Battler,"""... Ahora es el momento... de volver atrás..."""
Cornelia,"""Sepa que el razonamiento es posible solamente si se tiene una relación de confianza."""
Ushiromiya Battler,"""... Sí... lo sé... De hecho... puede que por fin lo haya entendido."""
,Es algo que se ha repetido una y otra vez durante esta historia... muy persistentemente.
Ushiromiya Battler,"""... Sin amor... la verdad... no puede ser vista..."""
,"Lentamente, la habitación se tornó oscura..."
,"Luego, como si me hundiera con lentitud en un mar negro... pasé a través de las grietas de la larga travesía que había hecho con Beato... y seguí cayendo y cayendo..."
,Era una experiencia extraña... algo como ir más allá de las barreras del sueño estando todavía consciente.
,"Las historias se convirtieron en tenues burbujas; no, quizás en brillantes y pequeños Fragmentos... y estaban dispersas como estrellas en un cielo oscuro."
,Seguí hundiéndome... en ese mar...
,Las historias hasta ahora... una tras otra... tras otra...
,"Virgilio guió a Dante a la cima del Monte Purgatorio... y lo llevó a los pies de la eterna Beatrice, quién estaba esperando en la cima."
,Por lo tanto... las mayores profundidades no estaban en el fondo... sino en la cima del Monte Purgatorio.
,La dama eterna... había estado ahí esperando a Dante... todo el tiempo...
,{a:c:Y entonces... lo supe.}
,... Al fin he... llegado a la verdad...
,"... En las profundidades... no, en la cima... del Monte Purgatorio..."
,... Idiota...
,... Sí que... eres... una idiota...
Ushiromiya Battler,"""... Ah... gwah... duele..."""
,Él se despertó del sueño de la muerte... y poco a poco... su sentido del dolor volvió a él...
,"En el rostro de Battler, que todavía miraba a los cielos mientras yacía atravesado por la espada... regresó gradualmente una expresión de angustia y vida..."
Ushiromiya Battler,"""Sí... que eres... una idiota... Una grandísima idiota..."""
,Battler... se dio cuenta.
,... Todo el tiempo... Beato había estado recostada junto a él... durmiendo.
,Y cuando la tomó en sus brazos... supo... que ya no era Beato... sino solo... sus restos.
,"Así que... cuando Battler intentó tocar esa forma tan frágil como la ceniza, al igual que un castillo de arena en una playa... que una pequeña ola se ha llevado, se deshizo a pedazos y perdió su forma..."
,A los pies de Battler... no había más que los restos desgarrados del vestido de Beato... y un montón de ceniza.
,"No, sobre ese montón de ceniza... él vio algo que brillaba de color dorado."
,... Era... la cáscara... de una sola mariposa dorada... que se había hecho pedazos...
,Y así... fue cómo... lo supe...{n}Finalmente... he llegado a la verdad...
,... Pero... fui incapaz de hacerlo... mientras Beato seguía en este mundo...
Ushiromiya Battler,"""... Beato... sí que... eres... una idiota..."""
Ushiromiya Battler,Al fin he llegado a la verdad... de este loco acertijo... que creaste...
Ushiromiya Battler,... ¡Tal... y como querías que hiciera!...
Ushiromiya Battler,No me di por vencido... y finalmente... lo logré...
Ushiromiya Battler,"Entonces, ¿por qué... te rendiste... sin esperarme?...{n}... Creías tan firmemente que lo lograría, ¿no es así?{n} Que yo... definitivamente llegaría a la verdad..."
Ushiromiya Battler,Entonces... ¿por qué?...
Ushiromiya Battler,¿Por qué... no pudiste creer conmigo... y esperar?...
Ushiromiya Battler,No eras tú quien forzaba una tortura interminable a alguien.
Ushiromiya Battler,¡Era yo!... ¡Fui yo quien te ha estado sometiendo a una cruel tortura!...
Ushiromiya Battler,Resististe hasta el final y no dejaste de reclamarme...{n} Y ahora... aunque finalmente haya... descubierto esa verdad...
Ushiromiya Battler,Tú... no pudiste esperar más... y ya es demasiado tarde...
Ushiromiya Battler,"""I-Idiotaaaaa... ¿Por qué... te rendiste... antes que yo?..."""
,"Es mi... culpa... Yo la hice tener que soportar esta tortura.{n}De hecho, hizo un trabajo estupendo tan solo soportándolo tanto tiempo..."
,"Una y otra y otra vez, seguías reclamando... y como yo era tan incompetente... no podía ni siquiera entender la verdad."
Ushiromiya Battler,"""Idiota... idiota... ¡¡Tus acertijos... son demasiado retorcidos!!... ¿Por qué no pudiste... haberlo dicho... de una forma más sencilla?... ¡¡Idiotaaaaaaaaaaaaa!! ¡¡Aaaaaaaaaaaaaaaaaaaaaaahhh!!"""
,Su aullido de dolor... inundó... la triste catedral...
,La triste bruja que no fue capaz de hacer que Battler viera la verdad.{n}El triste hombre que no fue capaz de entender la verdad de la bruja.
,El grito de Battler de angustia y enojo resonó por ambos...
,El reloj de la catedral mostraba que era la medianoche del 5 de octubre de 1986.
,El tiempo se había acabado... para todo...
,"Si vas a crear un acertijo tan difícil como este y estar tan orgullosa de ello, entonces no le pongas un maldito límite de tiempo..."
Ushiromiya Battler,"""... No... lo entiendo... Aunque la posibilidad de que ocurriera el milagro era tan tenue... rogaste que ocurriera... Eres... igual que el abuelo."""
,"Apostaste en el poder de un milagro y deseaste que ocurriese... uno tan improbable que era por completo imposible, menos probable que encontrar una perla que has dejado caer en la arena..."
,Y porque lo hiciste... ahora yo {i:he} llegado a ese milagro.
,Pero... tu tiempo... no alcanzó para eso...
,Si hubiese llegado a este punto tan solo un poco antes...
,¡¡Si tan solo hubiera visto la verdad!!...
,¡¡Incluso si hubiese sido justo antes del límite... podría... haberte salvado!!...
, ¡Pero ahora... me han atravesado patéticamente... y no puedo... ni siquiera sostener lo que queda de ti!
,"... En mi intento de sacar la espada... traté estirar mis piernas y patear con los pies, esforzándome por al menos tocar sus restos... pero nada funcionó."
Ushiromiya Battler,"""... ¡¡¡Malditaaaaaa... seaaaaaaaaaa!!!..."""
,"... Entonces, noté un resplandor dorado en la palma de mi mano."
,Era... una sola ala de una mariposa dorada.
,Aquel pequeño fragmento dorado... era la única parte de Beato... que tenía permitido tocar...
,"Lloré con todo lo que tenía... sostuve ese fragmento... y lo presioné contra mi frente, disculpándome."
,... ¿Por qué no pude ver la verdad antes?...
,Entonces lo presioné con mi pecho... prometiendo que sin importar qué... jamás... perdería de vista... la verdad...
,"Cuando puse mi mano contra mi pecho... la espada que lo atravesaba cortó mi muñeca, y de ella goteó sangre."
,Esa sangre se esparció hacia mi puño... y debe haber... empapado aquel fragmento dorado con mi sangre roja.
,Debe de haber sido... la única forma de decirle... que había encontrado la verdad que ella quería que supiera...
,Sostuve el ala de la mariposa dorada... con mi mano con sangre fresca... y la presioné contra la espada roja que me perforaba...
,En este momento... Ushiromiya Battler... lo sabe. Y lo entiende.
,... Él había llegado... a la culminación... de esta historia...
,En ese instante... pareció como si... una tenue luz dorada se escapara por entre las aperturas de su puño apretado.
,"Las dos brujas estaban dándole la espalda, y Erika se reía del cadáver de Battler."
Furudo Erika,"""... Sí que eres patético, Battler-san. Tu estupidez quedará inmortalizada en esta estatua... ¿Eh?..."""
,"En ese momento, el pecho de Battler... no, la espada roja que lo perforaba... comenzó a brillar de color dorado desde lo profundo de su pecho..."
,Aquella brillante luz dorada... comenzó a cambiar el color rojo de la espada... a dorado...
{f:5:Bernkastel},"""... ¿Qué ocurre?..."""
Furudo Erika,"""Ba-Battler está... ¡¿Qué... es esto?!..."""
Dlanor,"""¡...!"""
Ushiromiya Battler,"""¡¡Gwah!!..."""
,Battler tosió sangre y gruñó.
,"Recuperó... su consciencia. Recuperó... su deseo de vivir, su voluntad de luchar..."
,La espada larga roja que atravesaba a Battler... ya no podía describirse de tal forma.
,"... Pues ahora, se había vuelto una espada dorada."
,Entonces... lentamente... lentamente... salió por su cuenta del pecho de Battler...
,"Cuando por fin salió por completo de Battler, voló por los aires... y se clavó en el suelo delante de los ojos de Battler, como si supiera quién era su amo."
,"Battler, arrastrándose por el suelo y gimiendo, agarró la espada larga dorada... y aunque se veía doloroso... él lentamente... se puso en pie de nuevo."
{f:5:Bernkastel},"""... Sí que es un acto elaborado... ¿Es esto uno de tus trucos, Lambda?"""
{f:5:Lambdadelta},"""E‐Ese resplandor... n-no puede ser..."""
,Lambda observaba ese resplandor dorado boquiabierta...
,"Al notar que la resurrección de Battler no era parte del guión que Lambda había ideado, Bern también frunció ligeramente el ceño..."
{f:5:Bernkastel},"""... Lo siento, no se permitirá la revisión del juicio. Hermanas Siesta, eliminen esta ilusión de resurrección..."""
Chiester00,"""Entendido. 45, 410, permiso de fuego autorizado."""
Chiester45,"""¡¡O-O-Objetivo inválido!! ¡Error IFF, código 999!..."""
Chiester410,"""... Eeek."""
Chiester00,"""... ¡¿999?! ¡Impossible!..."""
,"Las Hermanas Siesta vacilaron, incapaces de llevar a cabo las órdenes de {f:5:Bernkastel}..."
{f:5:Bernkastel},"""Lambda, ¿qué tipo de farsa es esta?... La Ilusión de la Bruja ha sido destruida por completo, y el juicio ha terminado con nuestra victoria."""
{f:5:Lambdadelta},"""... Lo siento, Bern... Tendrás que quedarte un poco más... ¿No es verdad, Ushiromiya Battler?..."""
Ushiromiya Battler,"""... Sí... Siento haberlas hecho esperar, Erika, {f:5:Bernkastel}... Ahora es el turno de mi verdad..."""
{f:5:Lambdadelta},"""Petición de revisión del juicio aceptada. ¡¡La asamblea de las brujas revoca la sentencia de la Corte de las Ilusiones!!..."""
{f:5:Bernkastel},"""O‐Objeción. ¡El juicio ha sido cerrado y el veredicto ha sido dado!"""
{f:5:Lambdadelta},"""¡¡Objeción denegada!!... ¡¡Todos los veredictos pueden ser anulados si una nueva verdad es presentada!!"""
{f:5:Bernkastel},"""¡¡Objeción!! ¡Battler no solo fue eliminado como jugador, sino que no posee rango de bruja!... ¡No tiene derecho a apelar!..."""
{f:5:Lambdadelta},"""¡¡Objeción denegada!! De hecho, él ya lo tiene. En nombre de la Bruja de la Certeza, {f:5:Lambdadelta}, lo reconozco... ¡Ushiromiya Battler!... Te reconozco como el nuevo Brujo Dorado... ¡No!... ¡¡¡Como el nuevo Hechicero Interminable, Ushiromiya Battler!!!..."""
Furudo Erika,"""... ¿Q‐Qué has dicho?... ¡¿B‐Battler obtuvo... el rango de hechicero?!"""
,"El rango de Hechicero, que por tanto tiempo había querido ella, le había sido otorgado a Battler velozmente."
,"Y encima, esto no era temporal.{n}... Esta era una autorización propia y formal por {f:5:Lambdadelta}."
,"Erika no podía aceptarlo, y su rostro se puso de un rojo brillante..."
{f:5:Bernkastel},"""... Hmph... ¡¡jejejejeejajaajajajajajajaaa!! ¡Parece ser que el juego de esa chiquilla a fin de cuentas sí nos mantendrá entretenidas hasta el final!... ¡Claro, seguiré el juego!..."""
{f:5:Bernkastel},"""¡{f:5:Erika}, encárgate de esto!... ¡La verdad roja que creamos es perfecta!... ¡La construcción de la verdad que hace a Natsuhi culpable es perfecta!... ¡Battler ciertamente no podrá derrotarla!"""
Furudo Erika,"""¡¡P‐Por supuesto, mi ama!!... ¡No hay nada de qué preocuparse! ¡Sea como sea, Hermanas Siesta, mi ama les ordenó disparar, ¿no?! ¡¿Qué tanto les tomará llevar a cabo esa orden?!"""
Chiester45,"""¡C-Código de error 999! ¡S-Se necesita un código de acceso para ir contra el Lord Territorial!..."""
Chiester410,"""... Nyeh. Te dije que lo lograría nyeh."""
Furudo Erika,"""¡¿Lord Territorial?!... ¡¿Quién?! ¡¿Quién controla este Fragmento?! ¡¡Solo yo!!..."""
{f:5:Bernkastel},"""... Lord Territorial... ¿Quieren decir que... Battler es...?"""
Chiester00,"""Sí, ¡Ushiromiya Battler ha sido autorizado como el Lord Territorial oficial de este Fragmento!..."""
{f:5:Lambdadelta},"""Sí, así es... ¿Acaso todavía no lo entiendes? ¿No sabes qué es ese resplandor dorado? Battler lo ha... conseguido. ¡¡Ha encontrado la auténtica verdad!!"""
Ushiromiya Battler,"""..."""
{f:5:Lambdadelta},"""Eso significa que Battler ha entendido todo respecto a este mundo, esta historia, este juego... En otras palabras, ha alcanzado la posición del <Game Master>... *risita* ¡Apuesto a que no quieres creerlo, ¿no es así, Bern?!"""
{f:5:Bernkastel},"""... Je... ¡¡*risita*risita*risita*risita*!! ¡¡Así es, no quiero creerlo!!... ¡¡Bien, pondré a prueba a Battler para saber si en verdad entiende todo!!... ¡{f:5:Erika}!"""
{f:5:Lambdadelta},"""Qué pena, {f:5:Erika}... Justo cuando finalmente se te asignaba como Lord Territorial de este Fragmento, te arrebatan el título."""
{f:5:Lambdadelta},"""El nuevo Lord Territorial de este Fragmento es Ushiromiya Battler... *risita* ¿No es terrible? ¡¿Oye, oye, no te sientes terrible?! ¡¿Qué se siente que te arrebaten el título justo cuando recién te lo habían otorgado?! ¡¿Qué se siente?!"""
Furudo Erika,"""Ahh... ¡¡waaaaaaaaaaaahhhhhggh!!"""
Furudo Erika,"""¡¡¡Battleeeeeeeeeeeeeeeeeeeeeeeeeeer!!! ¡¡Si crees poder anular mi teoría, solo inténtaloooooooooooooooooo!!"""
Furudo Erika,"""¡¡Es imposible, imposible imposible imposible imposible imposible imposible imposible imposible imposible imposible imposible!! ¡¡La teoría que creé no tiene agujeros!! ¡¡Es imposible negar que Natsuhi es la culpable!!"""
Ushiromiya Battler,""".... {p:1:Puedo construir una teoría con alguien que no sea la tía Natsuhi como culpable}... Puede que sea imposible anular tu teoría. ¡Si es así, significa que tu verdad tampoco podrá anular la mía!..."""
,Battler habló con la verdad roja que se le permitía por su estatus de hechicero.
Furudo Erika,"""¡¿U-Un culpable que no sea Natsuhi?!... ¡¡J-Ja!! ¡¡¿Cómo puede ser?!! ¡¡Dlanor!! ¡¡Veamos a dónde nos lleva este delirio de Battler-san!!..."""
,... Lentamente... Dlanor dio un paso al frente.
,En su mano... estaba la larga espada roja del Decálogo. Tenía además una corta espada azul.
,En la mano de Battler... había una larga espada dorada.
,"... Los dos rivales de nuevo... No, por vez primera... verdaderamente se enfrentaron uno al otro."
Dlanor,"""... Battler, he estado {f:5:esperando}."""
Ushiromiya Battler,"""Lamento hacerte esperar."""
Dlanor,"""Para {f:5:nada}. Su regreso ha sido previo a lo que {f:5:anticipaba}."""
Furudo Erika,"""¡¡¡Mátalo, Dlanor A. Knoooooooooooxxxx!!!"""
,La figura de Dlanor desapareció en un instante.{n}¡Como si sus lentos y distinguidos movimientos de antes hubieran sido una mentira!...
,... La curva dibujada por la espada de la verdad roja se incrustaba en las retinas de quienes la veían.
,Antes de que cualquiera tuviera tiempo de seguirla... ¡ya estaba aproximándose al pecho de Battler!
Dlanor,"""{p:2:El razonamiento de Lady {f:5:Erika} ha resuelto el quinto {f:5:juego}. ¡¡No existen nuevos hechos que desmientan la {f:5:verdad} creada por este razonamiento!!}..."""
Ushiromiya Battler,"""¡¡{p:1:Es posible mostrar una verdad distinta por medio de otra interpretación}!! ¡¡Cuando existen diferentes verdades, la autenticidad de cada una se cuestiona!!"""
,"En este mundo cerrado, es posible que existan diferentes verdades al mismo tiempo."
,"Además, mientras existan varias verdades, es imposible declarar una sola como verdadera y única."
,"En otras palabras, aunque no pueda ganarle al razonamiento de Erika, al cuestionar su credibilidad... y derrotarlo, ¡sí puedo vencerlo!..."
{f:5:Lambdadelta},"""El razonamiento de Bern es perfecto. No podrás derrotarlo fácilmente... Pero aún así... Si puedes presentar una teoría a la altura de la de Bern, esta pelea llegará a un veredicto. ¡Eso significa que es posible que una de las verdades sea derrotada y negada!"""
{f:5:Bernkastel},"""... ¡¡Este giro de la trama sí que es gracioso!!... ¡¡No esperaba menos del guión de un demonio!!"""
Dlanor,"""¡¡Entonces, permítame {f:5:preguntar}!! Si no fue Natsuhi, ¡¡¡¿quién teorizas que es el {f:5:culpable}?!!!"""
,La espada dorada de Battler trazaba curvas rojas y azules a su voluntad.
Ushiromiya Battler,"""{p:2:Es posible explicarlo todo con una teoría que involucra la venganza del bebé de hace 19 años}."""
Dlanor,"""{p:1:Knox n.° 1: ¡El culpable debe ser alguien mencionado al principio de la {f:5:historia}! ¡¡No se le puede llamar {f:5:culpable} a una persona introducida en el quinto juego!!}..."""
Ushiromiya Battler,"""{p:2:¿Y si el bebé de hace 19 años hubiese estado entre nosotros desde el principio? ¡Por ejemplo... ¿qué tal si fuera yo?!}"""
Dlanor,"""{p:1:Knox n.° 8: ¡Queda prohibido que el caso sea resuelto con pruebas no {f:5:presentadas}!} ¡¡¿Hay alguna pista que indique que pudieras ser el bebé de {f:5:hace} 19 años?!!"""
Ushiromiya Battler,"""{p:1:La verdad roja del cuarto juego de que no soy hijo de mi madre Asumu. La impresión de que papá estaba ocultando algo tanto en el primer juego como en este. En particular, en este juego, se hizo claro que había circunstancias especiales referentes a mi nacimiento}."""
,Battler propuso que podría ser el bebé de hace 19 años... y declaró que reconstruiría el crimen con él como culpable.
,"Mientras Dlanor mantenía cautelosamente su espada preparada, midió la distancia entre ellos..."
,"Ahora que Battler había heredado la posición de Lord Territorial de este mundo y había alcanzado el rango de Hechicero Interminable, sus movimientos superaban el entendimiento humano."
,"Ahora mismo, la distancia física entre ellos probablemente era insignificante."
,Porque su batalla extremadamente ágil estaba superando el punto en el que el concepto de distancia marcaba alguna diferencia.
Dlanor,"""... Un buen {f:5:comienzo}. ¡Escuchemos... su teoría con Battler como {f:5:culpable}!..."""
Ushiromiya Battler,"""Bien, la escucharán. Probaré que esta explicación también funciona... y que no se puede saber con certeza si la tía Natsuhi es culpable..."""
Furudo Erika,"""¡¡<Good>!! ¡Si se supone que eres el culpable, se crean varias contradicciones! ¡Utilizaré esas contradicciones para desgarrar tu frágil verdad! ¡¡Yo, la detective y la Bruja de la Verdad, Furudo {f:5:Erika}, lo haré!!..."""
,"Esta vez, Erika dio un paso al frente."
,"... En su mano, parecía haber una hoz como la que sostendría un dios de la muerte.{n}¡Una despiadada hoz para desgarrar todo lo que pusiera en riesgo su teoría!..."
Furudo Erika,"""¡¡{p:2:Solo es posible que el crimen ocurriera entre las 24:00 y la 1:00 de la mañana}!! ¡¡{p:1:Durante esa hora, te encontrabas en el comedor de la mansión}!! ¡{p:2:Por lo tanto, era imposible que tú cometieras el crimen}!"""
Ushiromiya Battler,"""{p:1:No se ha especificado que el momento de muerte fuera entre las 24:00 y la 1:00 de la mañana}. ¡{p:2:Por lo tanto, es posible que el crimen no ocurriera entre las 24:00 y la 1:00 de la mañana}!..."""
Furudo Erika,"""¡Hay una restricción para el crimen en la habitación de los primos! ¡¡{p:1:De la 1:00 AM hasta el descubrimiento del crimen, era imposible que el crimen ocurriera en la habitación de los primos}!!"""
Furudo Erika,"""¡¡¡Dlanor, ahora!!!"""
Dlanor,"""{p:1:Knox n.° 8: Queda prohibido que el caso sea resuelto con pruebas no {f:5:presentadas}. Si el crimen en verdad fue llevado a cabo en habitación de los primos, se deben haber {f:5:mostrado} pistas. ¡¡Como no se le dieron pistas a la detective, Lady {f:5:Erika}, que estuvo vigilando cualquier anormalidad dentro de esa habitación hasta la mañana, tal crimen es {f:5:imposible}!!}..."""
Ushiromiya Battler,"""{p:2:Para el ""momento del descubrimiento del crimen"", te refieres al momento en que grité y todos se reunieron ahí. ¡¡Incluso si hubiera sido imposible matarlos antes de ese momento, era posible matarlos después!!}..."""
,¡Battler utilizó un destello azul para desviar las verdades rojas que Erika y Dlanor habían lanzado hacia él!...
,"Los ojos de Erika se abrieron como platos. Después de todo, lo que él había dicho era completamente absurdo."
,... En ese momento... ¡¿todavía no habían sido asesinados?!...
,¡¿Aunque estaban con los cuellos abiertos?!
Furudo Erika,"""¡¡{p:1:La muerte de los cuatro en la habitación de los primos fue declarada en rojo}!! ¡¿Intentas utilizar la Ilusión de la Bruja?! ¡¿Intentas revivir a George y a los otros utilizando el concepto de la magia aunque estuvieran muertos en ese momento?!"""
Ushiromiya Battler,"""¡Ya veo, ya que crees que estaban muertos para ese entonces, probablemente te parece como si los muertos hubieran vuelto a la vida!... Así que a tus ojos esto se ve como magia."""
Ushiromiya Battler,"""... ¡En ese caso, no seré yo quien te dé el próximo golpe!"""
Furudo Erika,"""¡¡Tonto!! ¡¡¿Cuántas veces tengo que decírtelo?!!"""
Furudo Erika,"""{p:1:¡¡Las muertes de las cuatro personas en la habitación de los primos fueron declaradas con la verdad roja!! ¡¡Y sus cuerpos fueron presenciados por un gran número de personas!! ¡¡Además, ya se ha declarado en rojo que ninguna examinación de estos cadáveres llevaría a un resultado erróneo!!}..."""
Furudo Erika,"""¡¡¡Tomen eso, muertos!!!"""
Ronove,"""{p:2:¿Se le ha olvidado cuándo fue declarada esa verdad roja, Milady?}"""
,"La fiera lluvia de rojo fue bloqueada por una barrera mágica creada por Ronove, quien de pronto apareció delante de Battler."
,"Ahora que Beato ya no estaba, los demonios no deberían haber sido capaces de manifestarse en el mundo real..."
,"Sin embargo... él ""existía"" aquí... y serenamente se enfrentó al ataque de Erika."
Furudo Erika,"""T-Tú... ¡¡Ronove!! ¡¿C-Cómo es que estás aquí?! Bueno, a quién le importa, todo esto funciona espléndidamente. Ahora no hay necesidad de ir a buscarte. ¡¡Te capturaré y también negaré tu existencia!!"""
Ushiromiya Battler,"""... Te la dejo a ti. Muéstrale que no se puede controlar todo con una sola verdad arrogante."""
Ronove,"""<Yes, Your Majesty>... Pues bien... permítame ser su oponente por un momento. ¿Qué le parece, Milady?"""
Furudo Erika,"""{p:2:¡En ese caso, ¿cuándo dicen que ocurrió la declaración en rojo de la muerte?! ¡¿Se creen capaces de precisar eso?! No pueden hacerlo, ¡¡así que no pueden negar que la declaración de muerte fue hecha al momento del descubrimiento del crimen!!}"""
Ronove,"""{p:1:Cuando se abrió esta corte, Lady {f:5:Lambdadelta} hizo una declaración. ¡Dijo que esta era una sesión de respuestas de las 24:00!}... {p:2:La declaración de muerte fue hecha a las 24:00 del segundo día, en otras palabras, al concluir el juego. Eso no niega la posibilidad de que el asesinato ocurriera después de la mañana del segundo día, tras el llamado ""descubrimiento del crimen""}..."""
Furudo Erika,"""Entonces, ¡¿dices... que las víctimas estaban vivas en ese momento?! ¡¿A pesar de que sus cuellos estaban cortados?!"""
Ronove,"""{p:2:¿Lo vio usted misma, señorita detective?... Es cierto que se ha dicho que ninguna examinación de un cadáver llevaría a un diagnóstico erróneo, no importa quién la realice... pero jamás se dijo que hubiera una regla contra el llamar cadáver a algo que no lo fuera}."""
