Speaker,Original Witch Hunt (OG)
, Does it mean......you're going to be my prince...?
,"......My mind was going blank, so I just couldn't reason out his mystery of love, even though it was all plain and simple..."
Shannon,"""I, ......I wonder... when that day will come..."""
Ushiromiya Battler,"""Very soon, once you've made up your mind."""
Shannon,"""Huh.........?"""
,My heart skipped a beat... It was so sweet...yet it hurt......
Ushiromiya Battler,"""Any time's good for me. This is your life we're talking about, Shannon-chan. You should think about it carefully before you decide. .......And once you've made up your mind, I'll respect your decision, no matter when you make it."""
Shannon,"""O, ......okay......"""
Ushiromiya Battler,"""I'll keep on waiting until that day comes."""
Shannon,"""Nn, ......ah......"""
,If only I had been a bit more foolish...and courageous.
," I could have said then and there that I was already prepared, and asked him to take me away from this island right away..."
," But I couldn't say it. I had to think carefully about my future, for both of our sakes......"
," My head was filled with pointless, senseless thoughts......"
Shannon,"""I, ......I'm glad... ......Thank you......"""
Ushiromiya Battler,"""Heheh......"""
,"With his back still to me, he scratched his head and laughed."
," I knew he was doing this out of embarrassment, so I could clearly tell what his expression must have been."
, In the same way... He must have realized what my face looked like.
," We're both puzzle-solvers of love. We theorize about each other's love, solving each other's mysteries..."
Shannon,"""......Thanks for giving me time."""
Ushiromiya Battler,"""You have all the time in the world."""
Shannon,"""No. ......I'd feel bad if I kept you waiting too long."""
Ushiromiya Battler,"""Hahaha."""
Shannon,"""So, I've prepared myself. ......No, I should say that I will prepare myself. ......I'm not going to quit my job right now. ......Yes, ...one year. ......I'll do it in one year."""
,"......If, a year after now, you still feel like coming for me on a white horse..."
, And me too.
, If I still like you a year from now...
, I'd like to dedicate the rest of my life to you......
Shannon,"""One year from now, right here, ......I'd like to make my decision."""
Ushiromiya Battler,"""......A whole year, huh? That sounds good. Spring, summer, autumn, winter. ......That's a good amount of time to look deep into your heart."""
Shannon,"""S, ......so... next year......"""
Shannon,"You'll come to get me, ......right......?"
Ushiromiya Battler,"""Yep."""
,"He responded to my cowardly determination with a quick, strong answer......"
Ushiromiya Battler,"""I'll be waiting for that day to come."""
Shannon,"""Yes. ......I'll be waiting too...... ...Make sure......you come, okay...?"""
Ushiromiya Battler,"""Yeah."""
Shannon,"""......Don't forget. Come here next year, okay?"""
Ushiromiya Battler,"""Yeah. I'll definitely come. I'll meet you here."""
,Definitely.
,.........I see.
," So, ......this emotion that feels like sweet suffocation... is love...? "
,It is an emotion I do not know. One I do not have.
, Though my magic can grant any wish. Though my paradise can grant any wish.
," That thing I cannot have... that incomprehensible emotion......that burns like fire, and yet, madly, one wants to hold it close..."
," All I know is that no matter how great a witch I might become, I cannot create this emotion."
, It must be given by another person.
," For the first time, I realized that I wasn't all powerful."
," And, I knew what Shannon had discovered in the world of humans......"
{f:5:Beatrice},"""......This emotion.........it's just too much... ...Once you've felt it, ...there's no forgetting it, is there......"""
,......Shannon. ......You win.
," Love, ......is it? "
,"It may be the most important element, ......and the one that I lack..."
,......Shannon. I'll watch and see how your love develops.
," So please, ......tell me more and more about this new emotion........."
