Speaker,Original Witch Hunt (OG)
,......The sound of violent wind and rain.Were they going to have to spend the whole night being crushed by such suspense?
,The boat would come tomorrow morning.
,"However, judging by the weather report, most of tomorrow was going to be covered in the typhoon, and the boat probably wouldn't come."
,......The typhoon would pass in the morning of the day after tomorrow.
,"In other words, the boat would be coming the morning of the day after tomorrow, ......as in, the morning of October 6th."
,"And right now, it was late at night, October 4th."
,".........They would have to spend more than 30 hours on this island, with Kinzo turned cold-blooded murderer and his weird companions prowling about......"
,"Even with the shutters closed, there would definitely be a little bit of light seeping out."
,It might let the enemy know that they were hiding here.
,......Battler suggested that it might be best to turn off the lights.
,But they had already been taken over by such a ghastly feeling just from turning the TV off.
,".......There wasn't anyone who directly challenged his proposal, but then again, there wasn't a single other person who agreed with it........."
Ushiromiya Maria,"""......Uu-.  We can't watch TV?"""
Ushiromiya Battler,"""Yeah, sorry, but you'll have to bear with it.  ......We can't just let the sound of the enemy breaking in slip by."""
Ushiromiya Maria,"""..............................Boring."""
,"Even though she had been told that her mother had been killed, Maria alone didn't feel an approaching sense of danger."
,It seemed she was quite displeased with having the TV turned off.
,".........Even though she's in such a bizarre situation, she can't share our sense of danger?"
,......Because she's so young?
,"To Battler, even that slight unsettling feeling from such a young girl made him feel that there was something very eerie about Maria......"
Ushiromiya Kyrie,"""After all that.  .........We've done all we can.  Do you think you'll be able to do anything about the bars?"""
Ushiromiya Krauss,"""......Unfortunately, they're tougher than expected.  I don't know when these were made, but there's no problem with their lifetime guarantee.  These were truly made rather well."""
,"Kyrie chuckled softly.......They had no moves they could make, but she had calmed just a little."
Nanjo Terumasa,"""......This place is just like where you place chess pieces once you've captured them.  ......There is nothing left we can do then......?"""
Ushiromiya Kyrie,"""Not yet.  It's still too early to give up.  If we stop thinking, we might as well stop breathing, right"""
Ushiromiya Krauss,"""Exactly.  ......Chess pieces taken aside may have no purpose, but there's a great purpose for shogi pieces who've been captured.  Just one captured pawn should be able to put pressure on the opponent."""
Nanjo Terumasa,"""I see...  But still, there's nothing that can be done about these bars......"""
Ushiromiya Kyrie,"""For us, maybe.  .........But, if we can specify where this is and contact Gohda-san, he might be able to come and save us."""
Nanjo Terumasa,"""I see...  But that would be forcing danger on Gohda-san......  Under those circumstances, it would be a unpleasant for the children in the guesthouse, without a full-grown adult male..."""
Ushiromiya Krauss,"""If you're afraid of the risk, it's alright to bide your time until the price starts to go up.  ......However, if you're too afraid of losing, you might end up with just a scrap of paper.  .......Though these are our lives."""
Ushiromiya Kyrie,"""Our dignity as parents too, right?  After talking big like that during the telephone call, telling them that they should behave because we'd do something ourselves, we can't just start asking for help right away.  That would be very uncool.  *giggle*."""
Ushiromiya Krauss,"""By this point, I've already thrown out such useless pride long since.  .........Why don't we put our heads together?  Where is this?  Is it really underneath the dining hall?  Or else, is it a different place, separate from the mansion...?"""
,"Krauss, Kyrie, and Nanjo began to discuss this further."
,"Kanon was squatting by the bars, silently trying to sense anyone's presence.......Just as he had been ordered."
,"Shannon came close to him, and they both squatted down together."
Shannon,"""............Do you sense anyone?"""
Kanon,""".........Yes.  ......They aren't paying any attention in this direction, but there's somebody relatively close by."""
Shannon,"""Is it human...?"""
Kanon,"""............I think it's the goats.  Their breathing is rather noisy."""
,Kanon's ability to sense the presence of others was several levels above that of a human.
,"He said that the breathing was noisy, but Krauss and the rest couldn't even pick up the slightest hint of it."
,"......Therefore, if he had obediently reported it, they would have merely doubted Kanon's ears."
Shannon,"""...............They got us, didn't they."""
Kanon,"""..............................It's unusual.  To think that they captured us without killing us."""
Shannon,"""This time, Beatrice-sama didn't make her appearance.  And the Master left his study.  ......I don't have a clue what's going on..."""
Kanon,"""I know.  .........Whatever happens or changes, it's all for that witch's fickle entertainment.  In the end, nothing will change."""
Shannon,"""I wonder if this time we will be able, ........to go to the Golden Land."""
Kanon,"""Who knows.  We have a high rate of losing."""
Shannon,"""............Come to think of it, it's very rare for both of us to survive the first twilight.  ......I get the feeling that it's incredibly unusual for us to be able to talk together like this even though the ceremony has already begun."""
Kanon,"""That may be.  ......But that's still just for the witch's entertainment.  I can't think of it as anything other than her letting us live just a little longer to ridicule us, since we usually drop out right in the beginning."""
Shannon,"""I wonder, ........if we'll be unable to reach the Golden Land again."""
Kanon,"""I'm sure we won't.  ......If we hold onto any foolish hope, we'll get taken advantage of again."""
Shannon,"""*giggle*.  That's right.  Last time you got taken advantage of."""
Kanon,"""......I'm an idiot."""
,"Kanon made a sour look, and turned his head.{n}Shannon laughed softly, and apologetically leaned towards his shoulder."
Shannon,"""But, ......I'm glad Milady is safe."""
Kanon,"""......She's only escaped from the first twilight.  ......She might just be waiting for an even crueler death in a later one."
Kanon,"  What about you, Nee-san?  ......Aren't you glad George-sama's safe?  It'd be nice if you two could reach the Golden Land together."""
Shannon,""".........Thank you.  I wish the same for you and Milady as well."""
Kanon,"""I, I don't have my hopes up.  ......It's just as you say.  That witch is only having fun, dangling prizes in front of people, and watching them vainly try to get them."
Kanon,"  .........I'm sure no one will be able to go to the Golden Land.  ......If I wish to reach the Golden Land with Milady, ......then that person would find it funny, and would certainly never let us reach there."""
Shannon,"""......You're right.  .........Beatrice-sama is thinking about which order of sacrifices will be the most interesting."""
Kanon,"""The whole thing about them being chosen at random is just a blatant lie.  That swindling witch.........Anyhow, all that about having any wish you want granted in the Golden Land is probably just a lie."""
Shannon,""".................That's not true.  The Golden Land is, ......a wonderful place."""
Kanon,"""Have you been there?"""
Shannon,""".........Only for a little bit.  Though, even that was probably just Beatrice-sama's joke."""
Kanon,"""...............What's it like there?"""
Shannon,"""Well.  .........It's a wonderful place.  ...I can't really explain it well.  It's like a world from a pleasant dream."""
Kanon,"""A paradise-like place, with roses blooming all over and beautiful butterflies dancing, or something like that?"""
Shannon,"""......It's not a place with a tangible image like that.  It's really like the inside of a dream.  When you're there, it's very gentle, very peaceful, ...and you're allowed to sleep as long as you want, like when you wake up early on your day off, lying on a futon."
Shannon,"......Sunlight comes in through the cracks in the curtains, and you think you have to wake up soon, but then you realize it's your day off, and you can go back to sleep...it's a place where you can feel like that."""
Kanon,"""I'd think that'd be wasted on me.  Waking up on accident even though it's your day off is something only you would do, Nee-san.  .........So?"""
Shannon,"""Well.  When I was there, it was very satisfying and very calm.  When I returned to this world, even though I had just been there, I couldn't remember it well."
Shannon,"  It's like when you can't remember a dream you were just having.  ......But I still remember that it was a very calm and quiet world."""
Kanon,""".........That's it?  What the heck, that Golden Land she's always bragging about isn't anything great at all.  ......I thought it was a place where all your wishes come true."""
Shannon,"""That's right.  It's a place where all your wishes will be granted.  ........Well, maybe that's not quite it.  It might be better to say it's a place where you won't wish for anything."
Shannon,"......For example, Kanon-kun, if you were cold and wished you had a jacket, you'd be happy to be given one, but if you were in a warm room to begin with, there wouldn't even be a reason to want a jacket, right?"
Shannon,......That's what the Golden Land is like.  There's no need to even wish for most wishes.  It's a world where everything is calm.
Shannon,"You could even say it's a place that transcends the concept that having your wishes granted will bring happiness...a world released from everything."""
Kanon,"""..............................It sounds somewhat like a religious world."""
Shannon,"""And there, everything is equal.  Anything that can think is equal.  ......There are no humans, furniture, nor witches.  ......There, I was equal to everyone.  There was no longer any need to feel ashamed that I was furniture."
Shannon,".........It was honestly a happy world where all humans, and even witches, were equal.  I can't really remember it well, but I have the feeling that when I was there, I was equal even to Beatrice-sama, and we were good friends."""
Kanon,"""............If that witch is there, then it's not a great paradise at all.  "
Kanon,".........So, you want to go to that Golden Land with George-sama.  How strange.  The Golden Land is a utopia where you can be pleased with everything, right?  Wouldn't you be content even if George-sama wasn't there?"""
Shannon,"""..........................The Golden Land is very calm, peaceful, and everything is equal.  ......But actually, happiness alone is left out."""
Kanon,"""It isn't a happy world?"""
Shannon,"""Of course, just by being peaceful, calm, and equal, it's an incredibly happy world.  ......But I guess you could say that it's a world of zero, where you're released from all negative worries."
Shannon,"  The human world is filled with negatives, so of course a zero world is incredibly happy, ......but it's still zero.  *giggle*, what a luxury."
Shannon,"......It's something like this.  When you're nodding off on your quiet holiday morning.  ......If the person you love the most is next to you, and they're holding your hand, then it can become an even greater, more wonderful happiness, ......something like that.  ...Sorry, your Nee-san isn't very good with analogies, since she's dumb."""
Kanon,"""......In other words.  To you, the greatest happiness would be reaching that world together with George-sama."""
Shannon,"""Yes.  And surely, for you, it would be reaching that world together with Milady."""
Kanon,"""We'll be released from our worries in a fair world...?  .........It's like some kind of strange religion.  I'm more worldly-minded.  I imagined a world where we would be given magic medicine, and we could be reborn as humans, or something more like that."""
Shannon,""".........If you go, you'll understand.  If Beatrice-sama is really a fickle person, then surely some day, she'll let you get a glimpse of it too.  ......If so, then you'll be able to understand my example."""
Kanon,"""....................................Well, I'm not holding my breath.  ......At any rate, it seems like game over for us this time already.  I'll hope for another chance."""
Shannon,"""......You're right.  If we have some strange hope, Beatrice-sama will take advantage of us.  ......It might be best to just not think, and let fate take care of us."""
Kanon,""".........We can just be simple chess pieces.  ......No matter what we think or don't think, we can't escape from the witch's chessboard.  Our role is now just to wait and see how we'll be tortured to death.  ......For us, the dream of the Golden Land is too empty."""
Shannon,""".................You're, ...right.  ......Sorry......"""
,"Kanon shrugged his shoulders, then told Shannon to leave him alone because she was in the way of his duty, distancing himself from her."
,"Realizing her thoughtlessness in bringing up such an inappropriate topic and instead hurting Kanon, Shannon bit her lower lip and stared at the ground..."
,Shannon wouldn't bother him any more.She went off and squatted in a corner by herself.
Kanon,""".....................Nn-"""
,"At that moment, Kanon perked up.It was like the ears of a cat when it reacts to a strange sound."
Shannon,"""What's wrong?"""
Kanon,"""......Shh.  .........Krauss-sama, somebody is coming."""
Ushiromiya Krauss,"""What?!"""
,They ended their conversation and strained their ears.
,"......For a while, they couldn't hear anything, but eventually, they were able to hear the shuffling sounds of a large group of people walking..."
Ushiromiya Kyrie,"""......So they've come."""
Ushiromiya Krauss,"""Time to pay the piper, or else, perhaps it is our first and last chance."""
Nanjo Terumasa,""".........I shall talk to Kinzo-san.  ...Somehow, I will try and find out where this place is."""
Ushiromiya Kyrie,"""We're counting on you.  ..........................."""
,"During the last phone call, Kyrie had asked what the time over at the guesthouse was."
,"......By doing that, Kyrie had learned that it was the same as her watch, and she had learned that their watches hadn't been set back."
,"It wasn't just the clocks on the walls in the guesthouse.Several people's watches, including George and Gohda's, had matched."
,"......If that's the case, then it had only been a few minutes between the time of the massacre in the dining hall and the time they had been transported to the dungeon."
,Not enough time had passed for them to be knocked out and carried away.
,"Then were those really pitfalls, meaning that this was the area directly under the dining hall......?"
,All that they could do was pray that Nanjo could find out where this was...
Kanon,"""......They're coming.  There's probably...four people.  ......The Master, and those three who appeared in the dining hall."""
Ushiromiya Krauss,"""That's enough.  You come back here as well.  We'll deal with the rest."""
Ushiromiya Kyrie,"""Shannon-chan, sorry, but can I have you sit by the phone?  Hide it with your skirt."""
Shannon,"""Ah......yes...!"""
,"The shuffling came close, ......and there was the sound of a large door being opened in the hallway."
,"The light they were apparently carrying illuminated the hall, stroking the walls with sharp, razor-like shadows."
,"And then, the light from the lantern they held illuminated the prisoners through the bars."
,......The bars' sharp shadows divided them up lengthwise.
,"There were four silhouettes..........It was Kinzo, ............Ronove, Virgilia, and Gaap."
Ronove,"""Silence, everyone.  Please welcome the head of the Ushiromiya family, Lord Goldsmith."""
Ushiromiya Kyrie,"""............Goldsmith?"""
Ushiromiya Krauss,"""It's Father's pen name.  It seems he always signs with it when writing those bizarre grimoires."""
Ushiromiya Kyrie,"""'Kinzo' made English-style?  Shouldn't that be Gold Warehouse?"""
Ushiromiya Kinzo,""".........Hahhahahahahahahahahaha.  What more is a warehouse than a place to keep things in?  However I give birth to gold and use my craftsmanship to further increase its worth.  Don't you think 'smith' is much more fitting?"""
Ushiromiya Kyrie,"""............Certainly.  I apologize for blathering."""
Nanjo Terumasa,"""Kinzo-san............Just what is going on?  Where in the world is this...?"""
Ushiromiya Kinzo,"""Oh, my friend, can't you remember?  Certainly, you may have never entered the prison, but you should remember walking through this corridor."""
Nanjo Terumasa,""".........Huh, .........huh?  ............Y, you don't mean........."""
Ushiromiya Kyrie,"""......Do you have an idea?"""
Nanjo Terumasa,"""But, well, .........it is unthinkable.  ......Firstly, we fell through a pitfall and were locked up in here after only a few minutes.........Not only is the distance too great, that's physically impossible......"""
Gaap,"""For a human, right?  *giggle*."""
Ushiromiya Krauss,"""Father..., is this the mansion?  To think that the mansion had a basement like this......"""
Ushiromiya Kinzo,"""Krauuss.  Wasn't there a place whose existence you all whispered of, and which you followed after me several times trying to find?  .........This is that place.  No, to be correct, this is its basement.  *cackle*cackle*...!"""
Nanjo Terumasa,"""This place couldn't be, ............the basement, ......of Kuwadorian......?!"""
Ronove,"""......A splendid observation.  This is the basement of Kuwadorian."""
Ushiromiya Krauss,"""Kuwadorian............You don't mean, ...Father's rumored hidden mansion......?  It really exists......?"""
Ushiromiya Kinzo,"""This mansion was constructed for the sole use of my beloved witch, Beatrice.  It's truly a shame that I cannot guide you to the above-ground sections, as it is such a beautiful and elegant mansion."""
Ushiromiya Kyrie,""".........How lovely, just the two of them alone in a mansion with this kind of room.  Looks like Father's tendencies don't quite suit me."""
{f:5:Virgilia},"""......Kyrie-san.  ......Would it not be wise to refrain from such rude comments?"""
Gaap,"""*giggle*.  But I agree.  ......If a mansion I was given had this kind of dungeon in it, that would shake me out of even a century-long love, and I'd take anything of value and run."""
Ronove,"""Pu ku ku.  Oh my, so you don't have an interest in this kind of thing?  And here I was thinking that you went head over heels."""
Gaap,"""Heheh.  .........Of course I go head over heels.  As long as I get a collar or something for a birthday present.  ......But only if he's hot."""
Ronove,"""Pu- ku ku ku ku!"""
{f:5:Virgilia},"""Quiet!  ......Don't you need a gag more than a collar?"""
Gaap,"""Oh, you have an interest in that too?  You sure aren't picky, Lia.  *giggle*......"""
{f:5:Virgilia},"""D, don't just go shortening people's names on your own...!"""
Ushiromiya Kinzo,"""Enough, you noisy women!  Are you telling me you'd like to be locked up in the same cell?"""
{f:5:Virgilia},"""I, I apologize, Master...  This old body of mine would not be able to stand such a cold prison..."""
,"Virgilia quickly apologized, but Gaap and Ronove merely laughed together."
,"It was like they were saying that they wouldn't be captured, or else, that even if someone tried to capture them, it would be pointless......"
Ushiromiya Kinzo,"""A prison is a place where the captured cannot escape from.  That implies a strong will and love that would not let go for a lifetime.  It's not even worth speaking of love to a woman who you could give up on if she ran away."
Ushiromiya Kinzo,"A woman who makes you so insane that you don't want to let her escape, to the point of binding her in chains...  Because she was worthy of that, she was a love worth sacrificing my life for.  .........I will not ask you to understand."""
Gaap,""".........I cannot bind anyone, and will not be bound.  I don't want to be loved, I want to love.  I feel the same as Goldsmith.  That's why I understand the madness of your love."""
Ushiromiya Krauss,"""Love and madness are two sides of the same coin, or so they say.  How bothersome."""
Ushiromiya Kyrie,""".........But learning where we are so easily was a big step.  We'll ask the details later, but it seems that you know about this place...right, Doctor Nanjo?"""
Nanjo Terumasa,"""Y, yes............If that hallway is the underground passage beneath Kuwadorian.........then if we go straight there, it will become a long tunnel, ......and if we stay on that, we should be able to return to the mansion."""
Ushiromiya Kyrie,"""......Then if we could just do something about these bars, we could go home."""
Ushiromiya Krauss,"""Father...  What are you planning to do with us?"""
Ushiromiya Kinzo,"""As I have already declared, you will become sacrifices for the later twilights.  There are conveniently five people here.  There's exactly enough hostages for the five gougings."""
Ushiromiya Krauss,"""......I see.  ...Then it's time for us to pay the piper?"""
Ushiromiya Kinzo,"""Eventually.  That's not why I've come to visit you this time, so relax.  Besides, I believe I have said it already.  ......If one of my grandchildren is deemed suitable to inherent everything from me, then the ceremony will be called off.  In other words, your lives will be saved."""
Nanjo Terumasa,"""......Wh, what are you planning to do to the children?"""
Ushiromiya Kinzo,"""I shall give them a test.  To see if they are suitable to be the next head or not.  If even one of them can surprise me, I'll call the ceremony off."""
Ushiromiya Krauss,""".........And if there isn't anyone suitable, ......what are you planning on doing with the children?"""
Ushiromiya Kinzo,"""*cackle*cackle*cackle*!  There's no need to worry about that.  After all, you are the ones who will be made into sacrifices first.  Anything after that does not concern you."
Ushiromiya Kinzo,"  You've entrusted your fates to your own children.  ......Your children, the embodiment of what you've born, taught and raised.  They should be the most suitable ones for you to entrust with your fate...!"
Ushiromiya Kinzo,"  *cackle*cackle*!  Don't make such a worried face, Kraaauss...  Believe in the daughter that you brag is worth ten billion yen.  Hehheheh, hehhahahahahaha...!!"""
Ushiromiya Kyrie,""".........Exactly.  Children are the embodiment of their parents.  It's appropriate to lend our fate to them.  That applies even to you, Father, right?"""
Ushiromiya Kinzo,"""......Fu, hahhahahaha!  This girl has guts, what a waste on Rudolf!  Wahhahahahaha...!!"""
Nanjo Terumasa,"""...Kyrie-san, ......it would be best not to aggravate him too much."""
Ushiromiya Krauss,"""I agree.  Let's bear with it for now......"""
Ushiromiya Kyrie,"""That's right.........After all, we're simply fish on a chopping board.  There's nothing we can do now."""
Ushiromiya Kinzo,"""Though you can insult me with such vigor.  I don't dislike that kind of woman, see?  Beatrice was that kind of woman too, in the beginning.  *cackle*cackle*cackle*!!"""
Ronove,"""............Master.  Let us get to the main topic.  We've been off track for a while now."""
Ushiromiya Kinzo,"""Ah yes, there was that.  Sorry, sorry, my friend.  Well then, let's get to the main topic.  For that, I've prepared a phone.  .......Shannon, don't be clever.  You don't have to hide it any longer.  That's something I've prepared.  *cackle*cackle*...!"""
Shannon,"""M, my apologies......"""
Kanon,"""........................"""
,"Shannon quickly withdrew herself, and the telephone was revealed..."
Ushiromiya Kinzo,"""Krauss.  Call the grandchildren in the guesthouse.  And tell them of the test, and of the start of my trial."""
,Ronove urged Krauss to pick up the receiver with a gesture that seemed to be saying 'go ahead'.
Ushiromiya Krauss,"""...............And if I say no?"""
Ushiromiya Kinzo,"""Hohoh, and why do you think you're in a position where you can make a deal?  If you don't call, then the grandchildren won't even be given a chance.  The Ushiromiya family will end here.  And I'll turn you all into sacrifices right away!!"""
Gaap,"""You'd be lucky to become sacrifices right away.  ......Don't you think it'd be more painful to watch the children be made into sacrifices first, before your very eyes...?"""
{f:5:Virgilia},"""...Ga, ap.  The Master is the one who decides the sacrifice order.  Don't say things on your own."""
Gaap,"""Lia, you just tried to shorten my name and failed, didn't you?"""
{f:5:Virgilia},"""I, I did not!  And I told you not to shorten other people's names on your own...!"""
Ushiromiya Kinzo,"""......Women truly are..."""
Ronove,"""Noisy.  Pu ku ku!"""
