Speaker,Original Witch Hunt (OG)
," That became the ceiling, became a mountain, ......several billion cakes were thrown down towards Rosa."
," If you piled those cakes up, they would surely be taller than Mount Everest."
," So they probably weighed, .........I'm not too sure, but it was probably heavier than all the cakes across Japan put together."
," It fell down like a ceiling and swallowed Rosa up, ......so as a very, very natural result, Rosa was crushed to death."
," In less than a second, her bones broke throughout her body and her insides were all smashed and forced out, *squish*pop*slop*."
," Even so, an even greater number of cakes piled up on top, ...and Rosa ended up as a layer of jam wedged between the cakes."
," She became as thick as a single hair, and was probably smashed out into the area of a tennis court."
, That world swallowed up by cake was once again absorbed by a gold flash.
," Then, as though it had all been a dream, Rosa was revived once again."
,"......Of course, it definitely wasn't a dream. She had been revived after dying."
," By that point, death, which most humans only have to experience once after they are born, had already been experienced repeatedly by Rosa."
," In other words, she gone through that which humans cannot, the precious experience of dying more than once."
{f:5:Eva Beatrice},"""Ahhahahahahahahaha, kyahhahhahahahahahahahahahahahahahaha!! Isn't this fun, Rosa, isn't this fun?! Next is the butterflies, look...!!"""
Ushiromiya Rosa,"""P, please, have mercy......, .........aaaaaaaaaaaaaaaaahhh!!"""
{f:5:Eva Beatrice},"""No wa-y! Let's play more, let's play more...!! Kyahihihihahahahahahahahahaha!!"""
,"Laughing innocently, she pointed her gold staff at Rosa as she begged for mercy."
," When she did, Rosa glittered gold and rapidly began to shrink."
," She shrank down to the size of a real butterfly. Then, gold wings sprouted from her back..., and she joined her fellow gold butterflies."
," However, while a human body could withstand that wind, it was a different matter for a butterfly's body."
," The gold butterfly Rosa was invited to dance by each gale of wind, and she spun in circles around the rose garden."
Ushiromiya Rosa,"""No, ...nooooooooooooooooooooooooooo!! .........ah..."""
,"As her dance wore her out, she was caught by a gentle bed."
," It was the soft, knit hammock in the shadows beneath the roof of the arbor."
,"...The owner of that hammock lumbered into view, welcoming its rare guest who had wandered in on the night of the storm..."
," That owner, which should have been small enough to crush in the palm of your hand, now looked as big as the top of a canopy bed to Rosa."
Ushiromiya Rosa,"""Gyaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!!!"""
{f:5:Eva Beatrice},"""Kyahhahahakyahhahahahahaha! What a klutz, you got caught in a spider's web! Ahhahaha, ahhahahahahaha!! "
{f:5:Eva Beatrice},"This time, it's a dance with a spider. That takes me back. Remember the times we'd find a spider's web and play around by throwing pebbles at it? I've heard that spiders don't chew their prey, but insert their venom, and when the insides melt into a sticky soup, they suck it out."
{f:5:Eva Beatrice},"......Hey, Rosa, remember? Remember how we'd throw butterflies into the spider's web on purpose, and play around by seeing how the spider would attack? "
{f:5:Eva Beatrice},"Kyahhahahahahahaha, you don't remember, do you? This happened before you got into grade school...!! Make sure you watch closely this time, okay? Very closely. Kyahihihahahahahahakya-hahahahahahahahahahahahahaha!!"""
Ushiromiya Rosa,"""Noooooooooooooooooooooooooooooooooooooooo, have mercy, Nee-san, help me, Nee-san!! "" "
Ushiromiya Rosa,"Eeeeeeeeeeeeeeeekkgaaaaaaaaaaaaaahhherrrrrrrrrkkkbwaaghahgggggergorblahgehmolgeeaaarg ga, ga..., ga......, gyuuboh!!"""
{f:5:Beatrice},"""This girl's not bad. She truly can use magic at will! Hiihyahhahahahahakkuhihiehiehyahyahya!! "
{f:5:Beatrice},"Interesting interesting, interesting interesting! You feel like laughing too, right, Battleeeeeeer?!"""
Ushiromiya Battler,"""Don't fuck with me!!! Stop it alreadyyyyyyyyyy!! What's so fun, you're insane, you're insane!!! What's so fun about doing something like this?!?!"""
{f:5:Beatrice},"""Doesn't that just look so fun? What do you expect, magic is fun!! I remember, when I first became able to use magic, I played around a lot! ...Aaah, I understand, I understand, I understand that play from the bottom of my heart!"
{f:5:Beatrice},"......Looks like I won't be able to share this joy and passion with you, Battler. Aah, what a shame, what a shame!! If you accept me, I'll teach you magic anytime you want, see?! It's hard to describe the joy you receive in the instant you are freed from the shackles of humanity! "
{f:5:Beatrice},"I want to teach you about it, that joy, that passion! I de-finitely would like to see the world of magic you would give birth to, just once! Kihhihihihhihhi, hyahhyahhahahahahahahahahaha!! "
{f:5:Beatrice},"Isn't this starting to get fun? You've started wanting to use magic, haven't you?! It's pretty fun to be a witch, isn't it?! Just for you, I'll teach everything! About the joy of flying together in the sky, about the joy of diving together through the sea! "
{f:5:Beatrice},"I want to teach you of the passion that starts the instant you surpass the bounds of humans and see how wide your world stretches! Wouldn't that be fun, wahhyahhyahahhahahahahahahahahahaha!!"""
,There was no malice in Beato's expression.
,"...It was hard to believe, but she was genuinely enjoying this cruel show."
, And she wanted to share that appreciation with Battler.......Battler was shocked by that hopelessly different measure of value.
Ushiromiya Battler,"""You're insane!! Stop it already, damn iiiiiiiiit!! Virgilia, let me stop this insane farce!! What should I do!!"""
{f:5:Virgilia},""".........We exist outside the board. We cannot touch the board itself."""
,Virgilia shook her head apologetically....Her body had already been 'killed'. Did that mean she couldn't interfere in any way...? 
,"As Beatrice continued to look interested in an insane sort of way, Battler lifted her up by the collar and yelled at her."
Ushiromiya Battler,"""Stop it stop it stop iiiiiiiiiiiiiiiiit!!! Quit messing around, you witch!! Are you trying to tell me that's Eva oba-san?! "
Ushiromiya Battler,"That's impossible!! While the Eva oba-san I know may be a bit mean at times, it's completely impossible that she's the kind of person that would do something this cruel!! "
Ushiromiya Battler,"This is all part of your deception!! Don't toy with Rosa oba-san!! Don't toy with Eva oba-san!! Stop this farce right nooooooooooooooooow!!"""
{f:5:Beatrice},"""I told you, I'm not the one playing with Rosa anymore. I told you, that's the new Beatrice."
{f:5:Beatrice}," Is it really so cruel that you have to squeal like that? You're also pretty fond of stuff like this, aren't you?! You actually have just a bit of interest in magic and, .........ouch! Wh, what are you doing..."""
,"For the first time, Battler slapped Beato's cheek."
,"...Beatrice didn't know why he had done something like that to her, and a surprised expression rose to her face."
," Battler especially couldn't forgive that expression, and he roared."
Ushiromiya Battler,"""Aaaaaaaaaaaaaahh?! This is interesting?! What's wrong with your head?!! Die! Try and slice your head up into pieces and look inside, you'll definitely find that the insides have been completely removed!!!"
Ushiromiya Battler," Stop it right now, stop this disgusting farce!! I won't forgive you!! How could you do something so cruel!! I've sometimes thought that you were a bit of a funny person, but I'll never make that mistake again!"
Ushiromiya Battler," You're just a monster who's always cruel!!! Don't show yourself in front of me!! Never again!! I won't accept you, I won't talk with you, I don't even want to look at your face!!"
Ushiromiya Battler," Did you hear me?!! Don't show yourself in front of me. DISAPPEEEEEEEEEEEEEEEAAARRR!!!"""
,"The instant Battler screamed, the power that resisted the witch became a red wall and knocked Beato back onto her butt."
{f:5:Beatrice},"""......Owowowow......What are you talking about, isn't it an interesting show...?"""
,"She spoke as though making an excuse, but the person those words were directed at, Battler, was no longer there. His figure had suddenly disappeared into the darkness..."
,"...But Beatrice looked displeased, and continued trying to explain herself."
{f:5:Beatrice},"""......I, it's not like I completely don't see where you're coming from, ...but this is nothing more than an innocent prank, right...? No matter how she kills, that person will be brought back to life in the end, right? ...Aren't humans creatures that are fine with anything as long as it ends well......?! "
{f:5:Beatrice},"H, hey, Teacher. It's nothing to get so angry about, is it...?!"""
,"She was hoping for approval, but Virgilia simply faced her with an indifferent expression....To Beato, at that moment, even a surprised face would probably have seemed better."
{f:5:Virgilia},"""............I have nothing in particular to say. If you think it is fun, you can keep watching as long as you want. ...Call me when it's finished. I will erase my form until then."""
,"Following Battler's lead, Virgilia hid herself in the darkness..."
," Beato, who was now completely isolated, didn't have a clue what was going on, feeling that they were making her out to be the bad guy."
{f:5:Beatrice},"""...........................What's wro-ng? Isn't it an interesting show...?! I, it might be a little vulgar, ......but it's fairly interesting, isn't it...?!! He-y, Ronove...?! It's nothing to get so mad about, right...?!"
Ronove,"""Pu ku ku ku. ......Something interesting for you, Milady, is not necessarily interesting for Battler-sama."""
{f:5:Beatrice},"""Does he really, ...hate me that much? "
{f:5:Beatrice},"......Well, certainly, we are enemies and opponents in this competition, ...but is our relationship really so bad that we can't laugh together at this entertainment...?! .........Since I applauded together with Battler, I thought I could at least laugh together with him.........Does he really reject me so much that we can't even do that...?"
{f:5:Beatrice},"...He doesn't have to accept that I'm a witch. Because we're challenging each other in this game. But still, saying he won't look at my face, that he won't talk to me, ......he'll probably do all he can to ignore me... Am I really hated that muuuuuch......!"""
Ronove,"""Up until this point, you have advanced several moves that would make you hated, Milady. Even a demon such as myself can slightly understand Battler-sama's feelings.......I wonder if you cannot understand that because you are especially thickheaded, Milady? Pu kukukukuku."""
{f:5:Beatrice},"""Sh, shut up shut up shut up shut up!! Why don't you disappear too?!!"""
Ronove,"""Yes, certainly. ......Then, if you would excuse me."""
,"Even Ronove hid himself in the darkness, and Beatrice was left alone."
, The only one in the rainy rose garden.
, A lonely witch who no one would play with.
," Because no one would play with her, she was a lonely witch."
{f:5:Beatrice},"""..................What's going on? ...Why won't anyone play with me...? .........Am I really that weird, that cruel...? ............Someone, answer meeeeeeeeee!!"""
{f:5:Eva Beatrice},"""Kyahhahahahahahaha, isn't this fun, Rosa, isn't this fun! Hey, how should we play next? Of course, we should play with Maria too, right? "
{f:5:Eva Beatrice},"Let's all have a friendly walk together, okay? Let's swim in a pot of boiling chocolate, let's have a picnic in a cake-rising oven! Ahahaha, akyakyakyakyakyakya!!"""
{f:5:Beatrice},""".........H, hey, new Beatrice."""
,"Behind the witch that was continuing her mad banquet, Beato showed herself."
,"...That expression was very rare for her. It was kind of restrained, unreliable, miserable."
{f:5:Eva Beatrice},"""Oh, it's the predecessor Beatrice-sama. Were you watching? "
{f:5:Eva Beatrice},"The power of magic is truly wonderful! Until now, I had never thought it would be so fun to be reborn as a witch. It's like playtime that never ends...! Come on, let's play together, Predecessor-sama...!! "
{f:5:Eva Beatrice},"But first, wait for a second, okay?! The two of them were cooked to death in the oven, so I have to revive them again! "
{f:5:Eva Beatrice},"They're like bread rising because of yeast! Like cookies expanding in an oven! Kyakkyakkyakkya!!"""
{f:5:Beatrice},"""L, listen to what I'm saying..."
{f:5:Beatrice},"......Umm, well, isn't that enough for the sacrifice of the second twilight? ...Of course, it isn't specified how you kill them, but, umm, ......maybe you shouldn't toy with them any more than that..."""
{f:5:Eva Beatrice},"""What are you saying, Predecessor-sama? I heard from Ronove a short while ago. Wasn't your magic much, much more wonderful, cruel, and insane! "
{f:5:Eva Beatrice},"That Halloween party where candies poured out of six people's stomachs was truly wonderful! So maybe I'll act out Alice's tea party...! I'll invite everyone to a tea party in celebration of a completely pointless day, and entertain them one by one with my magic! "
{f:5:Eva Beatrice},"I wonder if I can do it as wonderfully as you? I wonder if I can be cruel in my own pop, cute style?! "
{f:5:Eva Beatrice},"Now that I think about it, all fairy tales are cruel, aren't they? Now that I'm a witch inside one of those fairy tales, I finally understand. Kyahhahahahakukyahyafuhyahahahahaha!!"""
{f:5:Beatrice},"""............I have also, umm, ...sometimes thought that, in the past, ...I might have gone a little too far. ......Well, I think that as the Golden Witch, it's a good idea to have a little elegance..."""
{f:5:Eva Beatrice},"""............??? I don't get what you're saying, Predecessor-sama. "
{f:5:Eva Beatrice},"But there's one thing I do understand. No matter how hard I try now, I'm no match for how cruel you are. I've gotta try much, much harder. I've gotta become more cruel, and become an excellent Golden Witch...!"""
{f:5:Beatrice},"""L, like I said, you've already done enough here...! A, anyway, this is my, your predecessor's order. That's enough for the second twilight. I'll show you how it's done. Stand back and watch..."""
{f:5:Eva Beatrice},"""Yes, Predecessor-sama. I can't wait to see what brutal, cruel, and disgusting method of killing you use."""
,"The new witch grasped the sides of her skirt and gave a graceful bow, stepping back as an expectant gaze rose to her face."
,......She was expecting an even more cruel magic that surpassed even herself.
{f:5:Beatrice},"""............Well, speaking of that... You're only half a witch if you can only kill with methods like that. ...I shall show you an elegant way to kill, worthy of the Golden Witch..."""
,"When Beato waved her pipe, seven colors of smoke poured out, reviving Rosa and Maria."
,"......Compared to how the new Beatrice had done it a short while ago, it was slightly gentler....It was probably gentler that how Beato had done it herself up until now."
, Rosa's consciousness had already grown dim from the pain of so many repeated deaths.
,"...But even so, she pleaded that her daughter be spared..."
Ushiromiya Rosa,"""......Please......have mercy.........Even, ......if it's just Maria......have mercy......"""
Ushiromiya Maria,"""Waaaaaaaaaaaaaaahhh, Mama, Mamaaaaaa!!"""
{f:5:Beatrice},""".........Sorry. My disciple just, umm, ...acted without restraint for a bit. ...Umm, .........forgive me."""
Ushiromiya Maria,"""B, Beatriiiiiiiiiiiiiiiiice!! Waaaaaaaaaahh, waaaaaaaaaaaaaaaaaaaaaaaaahh!!"""
,"When Maria realized it was the real Beatrice, she jumped onto her."
Ushiromiya Maria,"""...You promised, right, Beato?! You promised that you would take Maria to the Golden Land, right?! There, would be friendly with Mama, and everyone would laugh together...! You promised that you would take us there, right?!"""
{f:5:Beatrice},""".........A, ...about that. ...I can no longer, ...keep that promise. .........Because someone appeared who could solve the riddle, ......I am no longer the Golden Witch, Beatrice. "
{f:5:Beatrice},"......So, sorry. ...I can no longer keep my promise with you......"""
Ushiromiya Maria,"""Why...? Why...? Beato promised..."""
{f:5:Beatrice},"""......I'm sorry. ...I'm truly sorry............So at least, in apology for not being able to keep my promise..."""
,............It truly is quiet. And I'll give you a sleep that will never be troubled again...
, Maria was embraced by the loving expression on Beato's face...
," Then, .........softly, a red bruise appeared on Maria's neck. It was a very gentle bruise."
,"...It's redness grew bit by bit, ...and when it distinctly formed itself into the shape of a hand..."
,"......Maria's neck tilted suddenly....Peacefully, as though she had fallen asleep."
Ushiromiya Rosa,"""M, Maria.........Mariaaaaaaaaaaaaaaa!!"""
{f:5:Beatrice},"""......Sorry. ......I won't apologize that you were the sacrifices for the second twilight. That is simply your fate. "
{f:5:Beatrice},"However, I must apologize for the vulgar way in which you were offered as sacrifices......This is your final sleep. ...Never again will it be disturbed..."""
,"Beato softly, gently lifted her finger, as though touching the empty air in front of her nose."
,"...When she did, a light breeze lifted up, making Rosa's body dance lightly like a feather."
," Then, Rosa's body floated lightly, ......and there was the garden fence, with its spear-shaped prongs."
, The spear of the fence pierced Rosa's medulla oblongata.
,"......Benevolently, without toying with her, in a single blow. Rosa's life was snapped out."
," Compared to the earlier innocent yet cruel events, it seemed to be over much too fast in the end."
,...It just looked like a doll shaped like Rosa was leaning against the fence.
,"...But, she had passed away."
{f:5:Beatrice},""".........W, ...well, something like that."""
,"Beato acted proud, but the new witch wore a blank expression, almost as though this was an anticlimax. Then, she said it out loud."
{f:5:Eva Beatrice},"""It's kinda plain.........Very different from the Predecessor-sama Ronove told me about."""
{f:5:Beatrice},"""...Well, ...you must use magic with dignity, right...? If it's too, umm, ...undignified, that isn't very elegant..."""
{f:5:Eva Beatrice},"""..............................Even though you're lucky enough to have the magic to do wonderful things endlessly......Boring."""
{f:5:Beatrice},"""Don't complain...! The path of the Golden Witch cannot be completed in a day. You are still incomplete until you finish the tenth twilight... For now, stay quiet and follow my instructions. ...Alright......?!"""
{f:5:Eva Beatrice},"""........................"""
{f:5:Beatrice},"""W, what happened to your answer? Your answer...!"""
{f:5:Eva Beatrice},""".................................Su-re."""
{f:5:Beatrice},"""...That is good, that is. ......Well, there is still much to do for the resurrection ceremony. You still have to kill five people... You should do it without toying with them too much, with beauty and dignity, ...and with at least a little restraint, right...?"
{f:5:Beatrice}," What Ronove told you about how I did it, ......that was a bad example. You mustn't use that as a model. Engrave that into your heart."""
{f:5:Eva Beatrice},"""............Yes, Predecessor-sama."""
{f:5:Beatrice},"""A good answer. ......Ronove, the Seven Stakes of Purgatory, arise...!"""
Ronove,"""......Yes, Milady. I, Ronove, am here."""
Lucifer,"""Lucifer of Pride, right here."""
{f:5:Beatrice},"""...Up until this point, umm, I've done things a little flashy, but, ......umm, ......well, the dignity of the Golden Witch is also important, well, about that..."""
,"As Ronove laughed at Beato's uncharacteristically flustered speech, he summed it up for her."
Ronove,"""Certainly. From now on, we will be careful to perform in a graceful manner, suitable for the name of the Golden Witch. ......Even the Seven Sisters of Purgatory will reform their bad behavior up until now, and we shall espouse to perform our task in the quickest possible manner. ......Would that be acceptable? Milady?"""
{f:5:Beatrice},"""H, hmm. That's it, more or less. Everyone, take it to heart! Alright...?!"""
Lucifer,"""Yes. Certainly."""
{f:5:Beatrice},"""That is all I wish to say. ......You may leave now."""
Ronove,"""Certainly. If you would excuse me."""
Lucifer,"""Excuse us."""
{f:5:Eva Beatrice},"""........................"""
{f:5:Beatrice},"""Well, ...that's all I want to say. So, take care as you continue, alright? Go with dignity, and, ...umm, prudence, alright? ......You should do your best. I will be watching over you."""
,"Acting unsure until the very end, Beato communicated only that, became a group of gold butterflies, and hid her form in the empty air."
," She didn't have any business there, so it might be fitting to say that she disappeared in a hurry."
," After that, all that remained was Maria's corpse, lying down and pounded by the rain, Rosa's corpse, propped up by the fence and staring up at the sky..."
,......And the figure of the witch.
{f:5:Eva Beatrice},"""..................Have prudence......, ......you say..."""
,Her expression looked just a little bored.{n} There was a popping sound....That was probably her clicking her tongue.
{f:5:Eva Beatrice},""".........................................................What a boring person."""
,"Leaving that last sentence behind, she once again hid her form in the empty air......"
