Speaker,Original Witch Hunt (OG)
Sakutarou,"『I'm not embarrassed, but.........uryu, ...the people outside are a little scary...』"
Ushiromiya Maria,"""Is that it!  Then, Maria will make it so that Sakutaro can go outside without being scared!  Leave it to Maria, Maria has something convenient...!"""
,"Maria started fishing around her messy room."
,"Rosa often told her to clean it up, but she was just bad at cleaning up her room."
,"However, Maria herself knew more or less where everything was."
,"So much so that if it were to be cleaned up, she would have trouble finding where anything was."
Ushiromiya Maria,"""Here it is!  Hey, look, Sakutaro.  A knapsa~ck!"""
,"Maria proudly held it up high."
,"Sakutaro looked at the knapsack, which was gaping open, squirming as though saying 'are you serious...'"
Sakutarou,"『Uryu......, Maria, you aren't saying......』"
Ushiromiya Maria,"""Uu-!  This way, we can go shopping together, and Sakutaro won't be scared!"""
,"Maria held Sakutaro up, and started stuffing him into the knapsack."
,"At first, she tried to stick him in head-first, but then he'd be upside-down and suffocate.So she pulled him out and tried pushing him in again, feet-first."
Sakutarou,"『Uryu-...!  Ti-ght, cra-mped, da-rk.  Uryu-!  Urk.』"
Ushiromiya Maria,"""Look, it's alright.  If you stick your head out, it isn't cramped, it isn't dark, and it isn't scary.  And it's a good view.  Uu-!"""
Sakutarou,"『Uryu, you're right.  ......Is it alright if I go shopping with Maria like this...?』"
Ushiromiya Maria,"""Yeah, it's alright!  What should we get for dinner tonight?!  Come on, let's go out, Sakutaro!  Uu-!"""
Ushiromiya Ange,"""*giggle*.  Looks like you're having fun, Maria onee-chan."""
Ushiromiya Maria,"""Yes, it's a lot of fun.  Even things that would be lonely and boring alone all become fun with Sakutaro.  Any human friend would have to go home when it gets late."
Ushiromiya Maria,"But Sakutaro doesn't go home, so we can be together all the time.  He'll watch TV with Maria, be together even in the futon, and even hold Maria's hand on scary nights with thunder.  "
Ushiromiya Maria,"He'll chase away the monsters in the closet and under the bed.  Sakutaro is reliable!"""
Sakutarou,"『Uryu.  Since I'm a lion, I'll show my courage and chase away any monsters that scare Maria.  Uryu-, gao-.』"
,"They were so close that it made me a little envious."
,"I'm supposedly older than Maria onee-chan."
,"But Maria onee-chan really is my onee-chan, and I still haven't reached her level."
,"...If only I had a friend close by like Sakutaro."
Ushiromiya Maria,"""Maria and Sakutaro are close friends to Ange, right?  We'll a-lways be by your side, Ange.  It's just that your magic is weak, so you cannot perceive it unless you open Maria's diary like this."""
Ushiromiya Ange,"""......Perceive?  You know some pretty difficult words, Maria onee-chan."""
,"According to her, this world is full of witches and spirits."
,"As if they were as natural and nearby as a light breeze."
Ushiromiya Maria,"""You don't normally notice or see the wind, but when incense smoke or something draws trails, you can see it, right?"""
Ushiromiya Ange,"""......Right.  And even if you can't see it, it is always nearby."""
Ushiromiya Maria,"""That's it.  Maria and Sakutaro are always really close by to you, Ange.  Gods and spirits, and guardian spirits, are always right next to us.  "
Ushiromiya Maria,"But if you aren't conscious of them, you can't feel their existence.  Like wind that can't be seen with the eyes.  But they are certainly near us, and if they draw trails in the smoke called magic, anyone can see them."""
,"I had thought that I could only meet Maria onee-chan when this diary was open."
,"But from what she said, she was always with me, and I could meet her at any time if I truly desired to."
Ushiromiya Maria,"""Along with a record of her life, Maria left a fragment of her own soul in her diary.  So the power of Maria's magic resides in this diary.  But it is very faint, so no one other than Ange can feel it."""
Ushiromiya Ange,"""......Only I...understand?"""
Ushiromiya Maria,"""Yes.  After all, just like Maria, the power of a witch resides in Ange!  If you study hard, even you could definitely become a great witch in the future."""
Ushiromiya Ange,""".........A witch.  I wonder if that's fun."""
Ushiromiya Maria,"""Uu-!  It is fun.  If you do that, you will be able to know that Maria and Sakutaro are always by your side, even without opening the diary."
Ushiromiya Maria,"  If you do that, every day will become fun!  If you do that, Maria will introduce you to many other friends.  If you do that, every day will get busy, and very lively."""
Ushiromiya Ange,"""That might be fun.  ......I do have the grimoire you left behind, Maria onee-chan.  I'll try reading it seriously sometime soon.  ......If I do that, I won't be all alone anymore, will I?"""
,"""Uu-!"" 『Uryu-!』"
,"Maria onee-chan and Sakutaro said that at the same time, happy that I had developed an interest in the world of witches."
,"With her knapsack on her back, half of Sakutaro's face peeking out, she triumphantly walked through the late night shopping district."
,"Anyways, it was this time of day.  Everyone in the shopping district was either a shop owner lowering the shutters on their shops, or employees rushing, or else staggering, on their way home."
,"Amidst all that, Maria, who was in a good mood as though she was hiking, probably looked quite merry."
,"Every once in a while, passing employees would glance at her back with the eyes of someone seeing something out of place."
,"Office ladies giggled at the cute stuffed animal poking its head out of the knapsack."
,"The supermarket had been closed for a while by this time.However, the recently popular convenience stores stayed open until midnight."
,"It was very convenient for Maria, whose mother's return was often late."
,"Maria lowered the knapsack from her back, and carrying it like a child in her arms, she headed over to the sweet buns corner."
,"She pointed to a sweet bun she had eaten before, explaining to Sakutaro that this one was delicious, that one was pretty good too.  Sakutaro seemed to be enjoying it a lot."
Ushiromiya Maria,"""Maria will ha-ve the three-colored one!  With just this one, you can eat bean jam and cream and strawberry jam!  But there's sometimes greenish-brown bean jam or white bean jam.  There should be one kind of bean ja-m."""
Sakutarou,"『Uryu-!  Looks like having different things inside makes them interesting.  Uryu~!』"
Ushiromiya Maria,"""Next, Maria will ha-ve fruit yogurt!  There's fruit in it, but it isn't a sweet, right?  Yeah, surely Mama will be fine with it.  Do you want one too, Sakutaro?"""
Sakutarou,"『Uryu?  Is that alright......?  What about the money?』"
Ushiromiya Maria,"""Uu-, no proble~m!  Look, it's Shotoku Taishi, uu-!  So Maria can buy you whatever you want too, Sakutaro.  Let's eat together!  Will you eat yogurt too, Sakutaro?"""
,"When Maria made to grab another one of the same fruit yogurt, Sakutaro bent his head slightly, worried."
Sakutarou,"『Uryu...  But, I can't eat a big one, so a small one is fine.』"
Ushiromiya Maria,"""Uu-.  Then, how about a small yogurt?  It's 30 yen.  That's cheap."""
Sakutarou,"『Uryu!  That's good enough for me.  Yogurt with Maria!』"
Ushiromiya Maria,"""Yogurt with Sakutaro!  Uu-!"""
,"Maria put the three-colored bread and the two yogurts into a shopping basket, and brought them to the register."
,"The man running the register had been in charge of the tobacco shop, which had been here until last year."
,"""I seem to be seeing you a lot at this time of day, little lady.  You're a good girl, but why not come with your mother if you're going to go shopping at this time in the future, alright?"""
Ushiromiya Maria,"""Mama said it's okay, so it's alright!  Mama always comes home late because of her work, but we aren't lonely.  Right, Sakutaro?"""
Sakutarou,"『Uryu-!』"
,"""Really?  That sounds tough.  Here, I'll give you some free soda."""
,"The man working at the store took a can of leftover soda or something from behind the register and packed it into the bag with everything else."
Ushiromiya Maria,"""Thank you mister!  Uu-!  Isn't that great, Sakutaro!?"""
Sakutarou," 『Uryu-!』"
,"Since she had been told not to buy soda, she couldn't take it back home."
,"So she decided to drink it on her way back, and not bring the empty can back home."
,"With the vinyl bag with the sweet bun in it around her elbow, holding the knapsack with Sakutaro in it with that same arm, and drinking her soda, the two of them walked home..."
Ushiromiya Maria,"""......Uu-.  Yuzukoshou soda sounds pretty weird...  You want to try too, Sakutaro...?"""
Sakutarou,"『Uryu?  .........Uryuuryuuryu, uryu-!!  Gaah.  ...Uryuuuu, you're mean, Maria...  Nasssty......』"
Ushiromiya Maria,"""It sure is, uu-uu-."""
,"Of course, it's not like she could actually make a stuffed animal drink soda."
,"She just put the can to Sakutaro's mouth and pretended to tilt it."
,"But it was fun for Maria to share the taste of this weird drink that she had gotten for free with Sakutaro..."
,"There was a huge moon in the sky."
,"At times, that moon had been clouded by the tears from when she had acted unmanageable when Rosa had stayed over at work, and when she had been scolded by her mother."
,"But that moon was very warm, and it seemed to watch over the two of them as they enjoyed their trip home by themselves..."
,"Maria and Sakutaro.  ......Ange watched the two of them go from behind."
Ushiromiya Ange,"""....................."""
,"She looked so, ...warm from behind."
,"After looking at the backs of Maria onee-chan and Sakutaro together, it became very hard to remember all of those long nights when she had cried because her mother hadn't come home..."
,"......I couldn't tell Maria onee-chan, ...but if I had been in the same position, and even if I had given a stuffed animal the name Sakutarou, ...it wouldn't have been anything more or less than a stuffed animal."
,"Anyone can make a relationship which only distracts you from your loneliness."
,"But Maria onee-chan was different.Sakutaro isn't a stuffed animal or a toy."
,"......He was a real friend, and far from just distracting Maria from her loneliness, he changed the nights without her mother into a fun time where they could play all by themselves..."
,"Was it because Sakutarou was a special stuffed animal?Because her mother had made it herself?Because it was very, very cute?"
,"......Probably not."
,"If there is a secret here, it doesn't lie within Sakutarou....I think it probably lies within Maria onee-chan."
Ushiromiya Ange,""".........This is the power of magic you were talking about, Maria onee-chan...?"""
Ushiromiya Maria,"""Uu-.  Knowing magic means that you notice a lot of friends right beside you that you didn't notice before.  It's as fun as having a bunch of new toy shops pop up all over the neighborhood!"""
,"......If even I, locked up in an academy without a single friend, ...had power like Maria onee-chan, I wonder if I could make my days just a bit richer."
,"I wonder if I'll be able to honestly shed tears on nights I feel like crying, to smile on gray nights."
Ushiromiya Maria,"""Yes.  You can.  Ange can do it.  After all, Ange also has the qualifications to become a witch."""
Ushiromiya Ange,""".........The qualifications...to become a witch."""
Ushiromiya Maria,"""Maria also has the qualifications to become a witch.  So Maria still has a lot more studying and training to do.  "
Ushiromiya Maria,"Maria will definitely become a wonderful witch, fly in the sky on a broom, and draw a rainbow with her cane, making candy fall from the sky.  Maria can definitely do it.  Then, Maria will show Ange too.  It'll definitely be like a scene from a wonderful dream."""
,"Maria onee-chan said that, making an absolute promise with her smile."
,"......There's no way I can become a witch.But if Maria onee-chan says that, I can believe that maybe, I really can become a witch."
,"Because in reality, ......on this troubled night, when not a single flower of a smile could bloom, her magic had surely given birth to a smile."
Ushiromiya Ange,"""......I wonder if, ............I can become a witch."""
Ushiromiya Maria,"""You can.  ......Ange is a bit older, so her soul is slightly bound by gravity.  So training might be tougher than for Maria.  "
Ushiromiya Maria,"But you definitely can.  After all, you're already touching a fragment of magic."""
Ushiromiya Ange,"""I am?  ......Magic...?"""
Ushiromiya Maria,"""Yeah.  Come on, look.  In a world where I don't exist, you have summoned me and are talking with me."""
Ushiromiya Ange,""".........This is...magic...?"""
Ushiromiya Maria,"""Yeah.  You have inflated the fragment of my soul that I left in the diary, and are reviving me."
Ushiromiya Maria,"  I also said it a short while ago, right?  Since you are able to be reunited with me and have a conversation, and be shown a smile every once in a while, you must have some magical talent, Ange.  Maria onee-chan guarantees it.  Uu-!"""
Ushiromiya Ange,"""...You said it a second ago, Onee-chan.  I thought that I could only meet you while the diary was open, but you're really nearby all the time."
Ushiromiya Ange,"  ......If I had more of the power of magic, I could see that, ...and, just like now, ......I could have a conversation with you, Onee-chan...?  Any time...?"""
Ushiromiya Maria,"""Yeah.  We can talk any time.  Maria is even by your side to say good morning, and Maria is even there during class.  Let's talk together during boring classes to distract you."
Ushiromiya Maria,"  Maria can also be someone to talk to during meals, so let's always be together like this during lunch break."
Ushiromiya Maria,"Also together after school, and of course, I am always by your side when you return to the dormitory.  ...It's just that you don't see me except when the diary is opened."""
Ushiromiya Ange,"""............Even if I close the diary, ...Maria onee-chan, ...you'll be by my side, right?"""
Ushiromiya Maria,"""Yes.  Be there.  So if you try to see me and try to talk to me, I can definitely answer.  ......If you look strongly and try to talk."""
Ushiromiya Ange,"""............I'll, .........try it."""
Ushiromiya Maria,"""It isn't easy, alright?  It isn't going to go well all of a sudden, alright?"""
Ushiromiya Ange,""".........I understand.  I think it definitely isn't easy.  ......But I, .........want to be like you, Maria onee-chan........."""
Ushiromiya Maria,"""Uu-.  Understand.  .........Then, look at me well.  Look strongly."""
Ushiromiya Ange,"""......Yeah."""
Ushiromiya Maria,"""Slowly open and close your eyes.  ...You can't shut them for a long time all of a sudden.  After burning my form into your eyes, try to make it blend into the inside of your eyelids..."""
Ushiromiya Ange,""".........Yeah, ......I'm doing it."""
Ushiromiya Maria,"""Once you can visualize me even with your eyes closed, .........without changing anything, slowly and softly close your eyes.  .........How is it?  Can you still see me?"""
Ushiromiya Ange,"""Y, ......yes.  ...I think...I can probably see you..."""
Ushiromiya Maria,"""Then try opening your eyes for a second.  .........Now for the real thing.  Calm your heart, and close the diary.  ......At that time, Maria's form may disappear for a second.  "
Ushiromiya Maria,"But calm your heart and don't get anxious.  ......And then, try to make the me that is blended into the inside of your eyelids blend back into your eyes....Slowly visualize me in the empty air.  ......In the empty air...see me."""
Ushiromiya Ange,"""........................Yeah, I'm alright.  ............Then, .........I'll close it, the diary."""
Ushiromiya Maria,"""Uu-."""
,"Slowly........., ...I closed the diary."
,"When I closed the diary, ......a gray reality filled with dull air unfolded."
,"Of course, Maria onee-chan's form disappeared."
,"......Give it all you've got, have courage.  ...Take the first step into the world of witches."
,"I felt like Maria onee-chan was cheering me on inside my heart."
,"Cheering me?  Really?Do I just have the wrong idea...?"
,"No, that's not it.It's because I have the wrong idea that I cannot see her."
,"Maria onee-chan is always by my side.And even now, she's definitely there, cheering me on to do my best..."
,"That...reached my ears.So I mustn't ignore it like it's my imagination or the voice of my own heart......"
,"......I believe, ...that Maria onee-chan is there."
,"I mustn't doubt.  ...I believe.Onee-chan said she'd always be by my side.  I must not doubt that..."
,"But looking at that empty space, by the empty back wall of the school building, amidst those almost heartlessly boring rays of sunlight, calling out her name was unexpectedly difficult..."
,"The chains of common sense which had clung to me until today sneered at me, telling me that calling out to the empty air was ridiculous..."
,"It was almost like being told to take a step forward off the roof of a skyscraper overlooking a sea of lights."
,"......It's Maria onee-chan that's saying it.......It's alright, she's saying that I'm someone who can do it."
,"Stop thinking that you might fall, or that it would be foolish to take a step off a roof, ......and free yourself from those chains of common sense..............."
Ushiromiya Ange,"""...............Whew..................haaah, .................................Yeah..."""
,"I steadied my breathing.I concentrated my mind."
,"Make the vivid form of Maria onee-chan in the empty space before you...rise to the surface."
,".........Understand magic, ......and see...Maria onee-chan......"
Ushiromiya Ange,"""............Maria, ...onee-chan.........!"""
,"""Huh?!  Is someone the-re?!"""
,"At that time, I was answered by a rustle in the bushes and a wild cry, and I came to my senses."
,"It looked like I wasn't the only one behind the school building.No, since I was so immersed in the world of the diary, I hadn't noticed someone coming."
,"I recognized a group of three beyond the bushes.  ...They were kids from my class."
,"From their appearance, it felt as though they had come behind the school building to gossip about someone or talk in secret."
,"I hurried out of that place."
,"Because if it became known that I had been alone in a place like this, mumbling to myself, it would become a pain again..."
,"""......She said it, right?  She said it, right?  She said 'Maria' onee-chan or something, right?!"""
,"""Isn't that creepy?  She isn't seeing spirits or something, is she?"""
,"""Pu-*giggle*giggle*giggle*giggle*!Ushiromiya-san sure is i~nteresting...!"""
,"I could hear the shrill, loud laughter from behind."
,"Irritated and feeling that Maria onee-chan had been made fun of, I left that place at a quick pace, and then a jog once I turned the corner."
,"......And I might have made it to Onee-chan's world with just a little more time......"
,"It was frustrating, aggravating..., why does everyone get in my way...I haven't gotten in anyone else's way even once......!"
,"I ran and ran, but it still felt as though I could hear their shrill laughs......"
