Speaker,Original Witch Hunt (OG)
,"When Mammon's stake realized that it was unable to gouge me, it gave up and grew docile, changing its form from that of a stake into a human. "
,"...In that same old outfit that I'd never be able to walk around outside in. Although you could say it suited her, in a demonic sort of way. "
Mammon,"""......Is that Ange-sama? ......But that magical power's pretty shabby. ...Are you really Ange-sama?"" "
Ushiromiya Ange,"""It's been a long time, Mammon. ...Have you been well?"" "
Mammon,"""...... ...And here I was convinced that furniture that's already fulfilled its function just gets left to rust away in a closet. ...So, what kind of side show is this? You aren't gonna say that you're my owner, are you...?"" "
Ushiromiya Maria,"""......Yes. Ange is your master."" "
Mammon,"""Lady {f:5:Maria}, ......how unsightly of me. Was that barrier just now yours?"" "
Ushiromiya Maria,"""Yes. I thought that as she is now, Ange might just have gotten finished off by you. I lent her a talisman."" "
Mammon,"""......... ...If Lady {f:5:Maria} says Ange-sama is my master, I cannot refuse. ......Ange-sama, please, your orders. If it's me you need, are you going to perform a new ceremony? With new sacrifices...? "
Mammon,"Of course, that's only if you're willing to handle me yourself and get your own hands dirty."" "
Ushiromiya Ange,"""......That role isn't something I'm asking for anymore. ......All you have to do is talk with me like you used to."" "
Mammon,"""............"" "
Ushiromiya Ange,"""........."" "
Mammon,"""......Heheh. ...Yes, if that is what you desire. Furniture is furniture because it is used. It is an honor just to be summoned, Ange-sama."" "
,Mammon had a slightly complicated smile on her face. 
,"...She accepted her new master because Maria had told her to, but it looked like she hadn't gotten over her discontent at working for Ange, with her frail magical power. "
,"...Perhaps she had some other reason for hating Ange, but for now, it seemed that she couldn't disobey, even if she wasn't happy about it. "
Mammon,"""......So? What should I do?"" "
Ushiromiya Ange,"""I don't know. ......Just do something lively. Like old times."" "
Mammon,"""Well now. This liveliness you're talking about is probably from when we sisters were all together. It may be difficult by myself. ...Did you forget?"" "
Ushiromiya Maria,"""...That's right. The Seven Sisters were really lively when they got together. ...But with Ange's magical power now, I think summoning just Mammon is the best we can hope for. The stakes for the other six have been lost."" "
Mammon,"""My apologies, Lady {f:5:Maria}, but maybe it would be possible to summon the Seven Sisters via my own stake. ...If I am to be used, I'd hope Ange-sama has at least that much power, right...?"" "
,Mammon grinned. 
,"...Apparently, she wanted me to summon the other sisters without a vessel. "
,"I see. Since she's unable to satisfy herself with being summoned alone, she's asking for the other sisters to be summoned as well. "
,"...I get it, greed. Yes, she was like this back then, wasn't she...? "
,"......To furniture, the times during which they are used are bliss. No matter how badly they are exploited, being used is furniture's joy. "
,"On the contrary, regardless of how nice you are to them, not being given a job is more painful than anything in their eyes. "
,"Mammon spoke in a challenging way, but she wanted me to summon the other sisters somehow and rescue them from the world of nothingness. "
,"......If that's the case, all she's gotta do is say so. These demon people can never just say what they mean. "
Ushiromiya Maria,"""......Ange, don't overdo it. You'll need plenty of rehabilitation just from summoning Mammon."" "
Ushiromiya Ange,"""Oh, I'll need to rehabilitate after just one? Well, I'm just killing time anyway. ......Okay, Mammon. I've gone this far. I'll call as many as I can."" "
Mammon,"""Really...?! Not bad, Ange-sama! Okay, quickly, quickly!"" "
,"Apparently, even though she'd asked, Mammon hadn't really expected Ange to do this. "
,"She hopped around, badgering Ange to summon the other sisters. "
,...Summoning Mammon alone consumed a considerable amount of physical and magical power. ...It'll probably be pretty tough to do six more. 
,...I'm awed by the magical power of those who can summon sisters like this at will with a snap of their fingers...and who therefore reach the level where they can be called witches. 
Ushiromiya Maria,"""Mammon, don't make Ange overdo it. She still isn't at her best..."" "
Mammon,"""Whaaat?! Ange-sama said she'd summon everyone!"" "
,"Actually, I only said I'd call as many as I could. ...I guess that's greed for you. "
Ushiromiya Maria,"""Don't overdo it, Ange. You should rest for today. You're tired enough."" "
Ushiromiya Ange,"""It's okay. I'm just killing time anyway. Let me get tired enough that I can just fall over asleep."" "
,"...This time, there's no vessel. "
,I'll have to strengthen the image from my knowledge of the grimoire...and materialize them with just that. 
,"I held my hands out into the air, replaying in my head the sensation from when I'd summoned Mammon... "
,"I'm acquainted with all of the Seven Sisters, right? ...I've gotta remember that time, long ago, ...when I talked with them...... "
,"Once again, ...the power of magic began to fill me up. It let off a faint...and yet distinct pale light from both of my hands... "
Mammon,"""Ange-sama...! Hold on, hold on, good luck...! Hey, Lady {f:5:Maria}. Ange-sama's definitely gonna summon everyone, right? The Seven Sisters will get to be reunited again, right? Right?!"" "
Ushiromiya Maria,"""Yeah, definitely. ...But there's no guarantee that it'll happen tonight."" "
Mammon,"""Ange-sama can do it...! Please, Ange-sama...! Start with the youngest sister, Asmo...!"" "
Ushiromiya Ange,"""......Asmodeus. The seventh sister. ......Got it. I'll call them in order starting from the youngest."" "
,A strand of hot sweat dripped down from my forehead. ...This really is gonna be one hell of a burden to carry. 
,The pale light in this space...began to slowly form into the outline of a girl... 
Ushiromiya Ange,"""......Come, arise. One of the Seven Stakes of Purgatory, Asmodeus of Lust..."" "
,"There was no vessel. ...However, as I held a strong conviction that she definitely did exist there as a core, ...her form began to crystallize... "
,"Her outline became distinct, ......and the form of the youngest of the Seven Sisters, Asmodeus, was finally created. "
Asmodeus,"""Asmodeus of Lust, right here... ......Where is this? Am I alive...?"" "
Mammon,"""Asmo...!! I'm so glad!!"" "
Asmodeus,"""Mammon nee-san! ...Where in the world is this? Who summoned me?"" "
Mammon,"""Ange-sama did...! Ange-sama said she'd revive all of us...!"" "
,"...No, I didn't. "
Asmodeus,"""Ange-sama, thank you! Do Belz next...!! Please...!"" "
Ushiromiya Ange,"""...Beelzebub. The sixth sister. ...Beelzebub of Gluttony. Come, arise..."" "
,"At this rate, ...I wonder how many I'll be able to summon. If I can't focus, ...this is probably it. "
,The pale light made an outline......and formed into Beelzebub. 
Beelzebub,"""Beelzebub of Gluttony, right here..."" "
Mammon,"""Belzieee!!"" "
Asmodeus,"""Ange‐sama, awesome, awesome!!"" "
,"Mammon and Asmodeus jumped onto Beelzebub, celebrating their reunion. "
,...I'd summoned three people at once. ...My head was throbbing. 
,"Gotta summon the next one, without stopping for a break. "
Ushiromiya Ange,"""...Come, arise. One of the Seven Stakes, Belphegor of Sloth..."" "
Belphegor,"""Belphegor of Sloth, right here. ......To think...that I would be needed again..."" "
Beelzebub,"""Belphe‐neeeeee! I'm huuungryyy! I mean, I'm so glad to see you again!!"" "
Asmodeus,"""To think that the Seven Sisters would be able to meet again... Ange-sama, thank you so much!"" "
Mammon,"""Keep it up and do Satan-nee next! And Levia-nee and Luci-nee...!!"" "
Ushiromiya Ange,"""......Yeah, ...I get it. ...So please, try not to be so loud. ...Doing four people at the same time... is pretty...tough..."" "
Ushiromiya Maria,"""Ange, don't overdo it any more than this. You did a good job summoning even four of them after such a long time."" "
Belphegor,"""...Stop it, Mammon. Right now, Ange-sama is being pressured with the burden of summoning us. Ange-sama, I beg that you do not strain yourself too much..."" "
Mammon,"""No way! Ange‐sama promised! She said she'd play with all of us again!"" "
,"...No, I... "
Mammon,"""Right?! Ange-sama?! You said everyone would meet again! You promised that we could meet again right away!"" "
Ushiromiya Ange,"""......... "
Ushiromiya Ange,"......That's right, ......I promised. ...I didn't promise anything about when, ...but I certainly did...promise."" "
Mammon,"""So keep that promise! If you don't, I'll never forgive you for forgetting it until today, Ange-sama...!"" "
Ushiromiya Ange,"""......... ...Come, arise. One of the Seven Stakes of Purgatory, Satan of Wrath..."" "
,My mind's getting hazy... ...But...I'll call. 
,Even though I'd forgotten about those days. Even though I've never thought of that time as anything but sad and lonely. 
,"...Because the short time I spent with them... ...was fun, without a doubt. "
Satan,"""Satan of Wrath, right here. ......What the hell are you people doing?!! Don't you realize how much it's burdening Ange-sama just to let us have an idle chat?!"" "
,"Satan, who had apparently figured out the situation immediately after being summoned, cried out in a loud voice, telling her sisters off. "
,...That loud voice made my consciousness hazy again. 
Satan,"""We are furniture who have been granted rest by {f:5:Beatrice} and whose duty has been finished! Not only are you not honored at being given another chance to be of some use, but you're putting a burden on our new master, you disgrace to all furniture!! Erase yourselves right away!!"" "
Belphegor,"""Yes, it's like Satan-nee says. I'll erase myself. You all erase yourselves too. In this moment, that's the best way for us to be of use to Ange-sama."" "
Mammon,"""No way. Not until everyone's summoned!"" "
Beelzebub,"""Same heeere! I'm huuungry! I mean, I'd hate to leave again so soon after being reunited with you all!"" "
Satan,"""Don't be so selfish!! Come on, erase yourself quickly!! Come on, Asmo! Disappear right now!!"" "
Asmodeus,"""Waaaah, Satan-nee's bullying me...! It's not fair if you always bully the youngest one!"" "
Ushiromiya Ange,"""......Yes, they really are lively. ...It doesn't......bore me..."" "
Ushiromiya Maria,"""That's enough. You've surpassed your limits for now, Ange."" "
Ushiromiya Ange,"""......You're... right... ........................"" "
,"With five of them summoned...and messing around as they pleased, the load was far too heavy for me, with the meager magical power I had at that moment... "
,...This is.........it... 
,"As my consciousness went hazy, I fell over onto the bed. "
,...Have beds always felt this soft...? ......... 
,It seemed that the sisters were still squabbling together as much as they liked. 
,"...For a way to kill time until drowsiness comes to get me, ...this is enough...... "
,"Feeling something warm and nostalgic in the sisters' liveliness, I sank into a world of deep sleep...... "
,"At the entrance to my dream world, I felt Maria onee-chan... ...and Sakutarou waiting to receive me. "
Ushiromiya Maria,"""...... You worked hard. ...And...good job."" "
Sakutarou,"‘Uryu. ...Welcome back, Ange...’ "
,"...Welcome back, huh? Then, I should respond like this... "
,......I'm home...... 
