Speaker,Original Witch Hunt (OG)
,"Even compared to Bernkastel, there's something strange about Lambdadelta's existence.......How should I put it, ...maybe like she's a being from a higher dimension..."
,"In any event, I was still unsure about how to deal with her."
,"......The only thing that was certain was that she was my enemy....No, just knowing that might be enough, but..."
Ushiromiya Ange,"""So, ......do you have some business with me?"""
{f:5:Lambdadelta},"""Not really.  When I listened in on your conversation, it started to get a bit interesting.  I thought I'd let you hear something good."""
Ushiromiya Ange,"""You're supposed to be my enemy.  I can't think of a reason for you to tell me something that would help me.  So the moment I start listening to you, I lose.  Bye, <see you next time>."""
{f:5:Lambdadelta},"""Don't misunderstand.  My opponent is Bern, not you.  ......In other words, it is possible for there to be a topic that benefits both you and I."""
Ushiromiya Ange,"""...............Sorry, but I don't feel like listening."""
,"......Although I said that, I probably won't be released from this frozen time until Lambdadelta is happy."
,"......This itself might be proof that she's in a higher dimension than me.I haven't been given the option of not listening to her."
,"All I can do is try not to be shaken by anything she says, and strengthen my mental guard."
,"She'll probably try to make me believe something disadvantageous to me, and threaten me..."
{f:5:Lambdadelta},"""*giggle*giggle*.  There's no need to square off like that.  I just came to resolve your misunderstanding.  ......No, that's not quite it.  I came thinking I'd inform you about the lie Bernkastel told you."""
Ushiromiya Ange,""".........Bernkastel, .........lied?"""
{f:5:Lambdadelta},"""Didn't Bern make it sound as though, if you defeated Beato, your big brother would come back?"""
Ushiromiya Ange,"""............Who knows.  ...I don't feel like talking with you."""
,"My brother coming home...  I hadn't been promised anything that dream-like."
,"Getting just one person only if I was lucky..., had been a promise without very high hopes."
,"But that is enough for me."
,"......After being promised an eternity of isolation, having a faint but still not zero chance was like a shining beacon."
{f:5:Lambdadelta},"""In a way, that promise of Bern's wasn't a lie.  ......If Bern promised, then I'm sure that if you defeat Beato, Battler and your parents will be released and will come back to you."""
Ushiromiya Ange,"""Then there's no problem."""
{f:5:Lambdadelta},"""............Seriously?  .........That kid is surprisingly cruel.{n}To think she'd deceive you, even though she knows."""
Ushiromiya Ange,""".........How are you saying I was deceived?"""
,"Damn...I'm letting her take the initiative."
,"...But I won't be released until I lend an ear to her story....So it's something I'll have to hear anyways..."
,"Even though I realized that I was falling into a trap, I urged her forwards."
{f:5:Lambdadelta},"""What year is it now?"""
Ushiromiya Ange,"""......You're talking about the world of the game board?  ...In that case, it's October 4, 1986."""
{f:5:Lambdadelta},"""That's right.  So if you win against Beato, then on October 6, when the typhoon has passed, the people who were trapped on the island will return.  ......On October 6, 1986, that is, right?"""
Ushiromiya Ange,"""............So what?"""
{f:5:Lambdadelta},"""How was your October 6, 1986?  ............You were at your relatives house, right?"""
,"......I had been at the house of the only Sumadera my mother trusted, Grandpa."
,".........We had gotten a call."
,"When I had been playing with building blocks in the tatami room, we had gotten that call..."
,"After watching to see that I had remembered, ......Lambdadelta laughed unpleasantly, ......and spoke."
{f:5:Lambdadelta},"""HEY.  ON YOUR OCTOBER 6, 1986, DID BATTLER ONII-CHAN COME HOME?"""
Ushiromiya Ange,""".............................."""
,"Even though I didn't understand what she was saying, I noticed an unpleasant sweat seeping out all over my face..."
,"......Aaah, I don't get it.  I DON'T GET IT.......What is, ......this witch saying.........?"
{f:5:Lambdadelta},"""See?  If you defeat Beato, Battler will certainly be released.  And he'll probably return home.  To his home in 1986."
{f:5:Lambdadelta},"  After all, that's how it is, right?  Battler was locked up from the 4th to the 5th of October in 1986.  It's only natural that he would return the next day if he were to be released, right?  "
{f:5:Lambdadelta},"......And you?  You're a person from the year 1998.You're Ushiromiya Ange of the year 1998 where Battler did not return.  Know what that means?"""
Ushiromiya Ange,"""............What...are you talking about?  .........If my family came back home on October 6, ...wouldn't that be wonderful?  I would come home from Grandpa's house right away.  And then we'd meet.  ......Everyone's happy..."""
{f:5:Lambdadelta},"""Yes.  Ushiromiya Ange probably would be able to reunite with her family....The six year old Ushiromiya Ange from 1986 would, right......?"""
Ushiromiya Ange,""".........Who am I?"""
{f:5:Lambdadelta},"""Ushiromiya Ange.  An 18 year old one.  "
{f:5:Lambdadelta},".........No, that's not it.  You aren't Ushiromiya Ange.  You're a witch's piece with that name.  Strictly speaking, the name ANGE Beatrice belongs to a completely different person.  ......Know what that means?"""
,"I don't...really get it anymore......"
,".........Huh?  ......Huh?  ......Who, .........am I?  ............Huh?"
{f:5:Lambdadelta},"""......And thaaat's why I think Bern's cruel.  No, I think she's a meanie.  Especially since it's not like she hasn't had that experience."""
Ushiromiya Ange,""".........Am I............, ......somehow, .........being tricked.........?"""
{f:5:Lambdadelta},"""Yeah, but please don't blame Bern, okay?  After all, depending on how you look at it, that kid isn't lying.  "
{f:5:Lambdadelta},"......If Beato is defeated, your family will be returned.  Returned to Ushiromiya Ange.  ......But she probably didn't say that this Ushiromiya Ange would be you, right...?"""
,"Was it like that...was it like that......?What did Bernkastel say to me, again......?"
,"Your assistance is needed.......Your family needs it."
,"Bernkastel had started speaking by saying that."
,"Then I had spoken.If I save them, does that mean my family will come back?......And how did Bernkastel answer that, again......?"
,"Umm, umm......"
,"'I cannot promise that.'"
,"Uh, umm......!That kid did promise me.In exchange for accepting this fight...!Yes, this is what she said!"
,"'In exchange, I will search for the Fragment with the ideal world that you wish for, the world where your family comes home.'"
,"............Yeah, that's right.......She didn't say any more than that she'd look for it.She didn't say she'd find it.......But I was, ...prepared for that from the beginning."
,"But even so, ......that child promised that as long as I didn't give up, there was a faint chance of it happening......"
,"And, ......in the end, she said this."
,"'I'm giving you a chance for revenge.  ...In exchange, if it is possible for you to receive it, I promise to search for the happiest resolution for you.'"
Ushiromiya Ange,""".....................I've known it was a tough bet from the very beginning.  ......After all, I have no family in my 1998."
Ushiromiya Ange,"  If I could have a small chance of shaking that certain zero, ......that alone would be worth it.  I was warned beforehand that even if I succeeded in my revenge, it might be a wasted effort.  ......So, .........umm........."""
{f:5:Lambdadelta},"""Yeah, there's no lie in that part.  Beato's game board is perfect.  Even having you around makes the chances of Beato losing so slim that it's doubtful you could even dream of it happening once in your life."
{f:5:Lambdadelta},"In other words, that chance of winning is almost zero, so certainly that it could be regarded as infinitely close to zero.  So Bern can be forgiven for saying it in such an evasive manner."""
{f:5:Lambdadelta},"""......But I can say for sure that she was tricking you when she let you get your hopes up.  After all, even if you could overcome astronomical odds and win, the person your family will return to is not you."
{f:5:Lambdadelta},"  It is the six year old Ange that exists in this 1986, the true Ushiromiya Ange.  Not YOU."
{f:5:Lambdadelta},"......Bern will still probably go around the billions of Fragments, searching for the best world for you.  But didn't she tell you?  That she planned on bringing you a present, but wasn't able to find it?"""
Ushiromiya Ange,"""............She did......"""
{f:5:Lambdadelta},"""Hehheheheheh, *giggle*giggle*giggle*...!!  You're finally starting to notice, aren't you...?  No reward has been prepared for you in this battle."
{f:5:Lambdadelta},"  No, to the contrary, when smashed, Beato's game board will disappear.Then you, as a piece, will disappear."
{f:5:Lambdadelta},".........The goal you can accept is completely, .........no.  I'll proclaim it upon my name.  Upon the name of the Witch of Certainty, Lambdadelta!  I proclaim that it 'certainly' doesn't exist...!"""
Ushiromiya Ange,"""...............This can't be........."""
{f:5:Lambdadelta},"""That's Bern's lie.  ......Or should I call it speaking in riddllles?  She made you misunderstand and think that you could be saved.  I came to clear that up."""
Ushiromiya Ange,"""............In other words, ......no matter how hard I fight, no matter how hard I pursue victory, ......my family won't come back to me.........?"""
{f:5:Lambdadelta},"""Right, they won't come back!  With 'certainty'!  Oh-hoh-hoh-hoh-hoh-hoh!!  The Witch of Certainty says it with certainty!  "
{f:5:Lambdadelta},"Isn't this incredible?  There have been several ancient kings who dedicated historical buildings to me because they wanted me to give them certainty!  I am graciously giving that to you as a present.  "
{f:5:Lambdadelta},"Isn't this reeally wonderful, cute and marvelous?  Oh-hoh-hoh-hoh-hoh!!  Buut!  I have a single good proposition for you."""
,".........Damn....I'm getting completely overwhelmed......"
,"I knew I shouldn't have listened, ......and now I'm starting to be overwhelmed by the witch Lambdadelta......!"
{f:5:Lambdadelta},"""My opponent is Bern, not you.  I think I just said that it's possible for the two of us to talk about something that benefits us both.  I've been saying I'd talk about something like that from the beginning.  So listen to me.  You have no choice but to...!"""
Ushiromiya Ange,"""............I'm listening..., I'll listen............there's nothing wrong with that, is there?!!"""
,"I finally lost control over my emotions and exploded from the inside."
,"I don't have a clue anymore.......I believed that I was Ange."
,"But at some point, I stopped being Ange."
,"That's right, I'm ANGE.  Not Ange...!"
,"Who am I?I'm not my parents' child, nor my brother's little sister.......I'm just a piece, ......in a witch's game...!"
{f:5:Lambdadelta},"""There's no need to be so pessimistic.  ......I mean, think about it, okay?  Right now, you're together with Battler onii-chan.  "
{f:5:Lambdadelta},"While it's true that you can't tell him your name, at least you're positioned as his ally in a game where he battles a witch, ......and you're able to be with him for all eternity.  ......Know what it meeeans......??"""
,".........I can't stand it, .........but I understand..."
,"In other words, .........as long as Onii-chan keeps getting a tie in this game, it will continue forever."
,"Continuing to tie means continuing the game for eternity, and it means that I can remain with Onii-chan as a piece."
,"......But if Onii-chan wins, or else loses, and the curtain closes on the game..."
{f:5:Lambdadelta},"""You, as a piece, will disappear."""
Ushiromiya Ange,"""........................"""
{f:5:Lambdadelta},"""What is the happiness of a game piece?  ......Nothing more than playing in the game.  It doesn't come when the game's shut in the closet, gathering dust, right?"""
,"......In the past, the Seven Sisters of Purgatory said it as well.Furniture's happiness is being used, not being stored away."
,"That's right.  I am now, ............the witch's, .........furniture."
{f:5:Lambdadelta},"""Let's change things around a bit.  ......Actually, I want this game to continue in a tie for all eternity.  An unending game is an eternal cage.  ......A certain closed room that never opens for all time and that will finally make Bern surrender."
{f:5:Lambdadelta},"......You know, Beato does want to win a bit.  Victory by making Battler surrender.  But that's actually a problem for me."
{f:5:Lambdadelta},"After all, if the game ends, the closed room will fall apart.  ......So I'll go easy on Battler to a certain degree, so that he does not surrender.  "
{f:5:Lambdadelta},"Don't worry, alright?  When Battler's about to surrender, I'll become his ally."""
{f:5:Lambdadelta},""".........But you know?  I get the feeling that Beato is faintly starting to realize.  ......I think she's starting to realize that her victory won't come for all eternity in this game."
{f:5:Lambdadelta},"But she is, of course, the Endless Witch.  Beato's stupid, so she optimistically thinks that even so, she'll surely win eventually, and just has to repeat this game on and on endlessly.  "
{f:5:Lambdadelta},"Of course, blonde-haired girls are almost always stupid, *giggle*giggle*!"""
Ushiromiya Ange,""".........In this game of witches, .........there's no such thing...as victory or loss......"""
{f:5:Lambdadelta},"""I won't let her win.  And I won't let her lose.  With certainty!  "
{f:5:Lambdadelta},"......Bern has noticed that.  So she found you to be the most powerful piece for breaking that deadlock, and threw you in.  To make this game end, you see?"""
Ushiromiya Ange,""".........To make this game...end......"""
{f:5:Lambdadelta},"""What's a piece's role when it ends?  .........I'll state it clearly.  Your existence is a contradiction.  ......Your reason for existing is to bury yourself in the darkness and despair...!"""
,"My goal is to defeat Beato and release my captive family."
,"......And yet, even if I succeed, I won't be rewarded."
{f:5:Lambdadelta},"""You cannot lose.  And you won't be rewarded if you win.  ......So I've brought you a third choice.  And with that choice, our interests match each other."""
,".........Continuing the tie...for all eternity........."
{f:5:Lambdadelta},"""Yes.  ......As long as the tie continues for all eternity, this world will not crumble.  "
{f:5:Lambdadelta},"......What is this world?  .........It is the world of the game with the witch.  A world where Beato and Battler fight for all eternity.  "
{f:5:Lambdadelta},"......And at the same time, it is a world where you can be with Battler for all eternity......!!"""
Ushiromiya Ange,"""..................Uu, ............uu......ah............"""
,"My head was spinning."
,"That confusion became a hot liquid, and I felt it pouring from my eyes...It was so hot......, that it felt like it would burn my face..."
{f:5:Lambdadelta},"""Riight......?  ANGE Beatriiiiice...??  Since Bernkastel's goal is to end the game and end the world where you and Battler can interact, why should you be her ally...?"
{f:5:Lambdadelta},"......That kid tricked you, you see?  She made it look like you might be saved if you became her piece.  But I won't deceive you there!"
{f:5:Lambdadelta},"......So I'll say it, ANGE.  Become my chess piece.  Unlike Bern, I won't offer you rewards based on lies that certainly can never be granted."
{f:5:Lambdadelta},"  As long as you become my piece, and help me so that this world 'certainly' never ends...With 'certainty', I'll swear upon my name that this world will 'certainly' continue!"
{f:5:Lambdadelta},"That's not all.  I'll add on a bonus.  The rule that binds you.  ......I'll clear it away for you.  Well, of course, that's only after you've sworn to become my piece, alright?"""
,"In my own throat, ......there was a thick, loud gulping sound......"
,"Aah, I shouldn't have listened......If I hadn't listened, I could have remained an innocent little sister, praying for my brother's victory."
,"......But I might be different now."
,"...I might have been degraded into a witch's furniture, .........that can only be by Onii-chan's side......"
{f:5:Lambdadelta},"""......I'm not telling you to betray your brother, alright?  If it looks like Battler's gonna lose, you can save him with all you've got.  ......On the other hand, when Battler closes in on Beato too much, I want you to hold back a little, ......and that's all I'm asking, alright?"
{f:5:Lambdadelta},"Don't worry, there's no need to actually betray Battler.  ......Battler can't win against Beato alone.  That's why Bern threw you in, you see?  ......As long as you don't lend a hand, Battler will be unable to win against Beato for all eternity."
{f:5:Lambdadelta},"See?  It's really simple, isn't it?  ......*giggle*giggle*, hohhohohoho, ahhahahahahahahahhahhahhahhahhahha!  Kahhahhahhahha, kyaaahhahahahahahahahhhahahahahahahha!!"""
