Speaker,Original Witch Hunt (OG)
,"......As soon as he did, ......a single small gold butterfly appeared.........melted into the darkness of the closet, and vanished."
, It was a sign that the logic had been fixed.
," The witch's game had already stopped, and the clock of the world of the pieces would never tick again."
," So, for all eternity, ......no one... would come to save him from this place."
Kanon,"""That's okay. .........This way......I've paid back my debt. Beatrice."""
,"The power of the gold butterfly brooch taught me about love. In the third game, it gave me some quiet time alone with Jessica."
,"......I get the feeling it did many other small things for me. At any rate, ......now I've paid back all of my debts. Now, all of my debts are..."
Kanon,".........That music tape Jessica lent me. ......I never gave that back, did I..."
Kanon," That's okay, isn't it, Jessica......? {n}I liked that one.{n} Can I accept that as a present...?"
Kanon,"......You want me to dub over it and hand it back...? {n}Ha, ......hahahahahaha......{n}............{n}......"
," Slowly, ......Kanon's body began to melt......into a cloud of gold butterflies......"
," And, ......after the inside of the cramped, dark closet glittered like a golden planetarium, ......it faded away like the light of fireflies, ......and was painted over with a pitch blackness."
,............For all eternity......
," In the cathedral, the goat attendants......were all jostling around either side of the red carpet."
," On the red carpet, standing across from each other, ......were Beato and Erika."
, In their hands......were the pistols given to them by Zepar and Furfur.
Furudo Erika,"""Flintlocks, are they? How old-fashioned."""
{f:5:Beatrice},"""Pay it no mind. Demons are very particular about style."""
,"Its form was similar to an actual old-fashioned gun, but this was, of course, a demon's gun."
, This wasn't a gun that would propel a lead bullet with an explosion caused by gunpowder.
,"......Like the pistols used in the duel between Shannon and Kanon, whose bullets had contained a magic that would always kill, these pistols also had bullets that were not made of lead..."
{f:5:Virgilia},"""......Beato......"""
Gaap,"""There's no need to worry. She'll win easily, and you'll have to deal with her insults again, Lia."""
Ronove,"""When this match is over, we should ask to be paid every now and then. ......When the fight is finished with, I would like to take a trip down to the Caribbean sometime."""
{f:5:Beatrice},"""Enough talk about 'when the fight is over'... That's an ill-omen before a duel."""
{f:5:Virgilia},"""Beato! Take this seriously!! This is no time to be standing around laughing!"""
Gaap,"""Why is Riiche relaxed and Lia tense? "
Mammon,"Come on."""
,"""""""Beatrice-sama, you can do it!!"""""""
Belphegor,"""......Beatrice-sama is at a disadvantage in this duel."""
Lucifer,"""Why...?!"""
Leviathan,"""......Normally, witches can win by numbers. However, since the game has been suspended, she has nothing on her side except 'the riddle of Battler-sama's guest room."""
Satan,"""If Erika can just strike a blue wedge through that one riddle, it'll mean that she's solved everything!!"""
Lucifer,"""They can win. ......I believe in Beatrice-sama......and Battler-sama......our two masters...!"""
Dlanor,"""......Did you call ME?"""
Furudo Erika,"""Thanks."""
Dlanor,"""......?"""
Furudo Erika,"""For once, ......it feels as though our chances for winning are 50/50. So I'd like to thank you beforehand."""
Dlanor,"""It is simply my JOB. There is no need to thank ME."""
Furudo Erika,"""..................In the last game, ......when you protected me after I lost pathetically, ......I was happy."
Furudo Erika," That was the first time in my life that anyone has ever protected me. ......Even my master has never done so. All she has given me is a way to negate my pain by exposing the truth to others and causing them just as much pain."""
Dlanor,"""..................Please, forgive my ARROGANCE. ......I felt that I needed to protect YOU. ......As soon as I realized what a frail truth you live by... and how much you have been tortured by the violence of a more plausible mixture of truth and lies, ......I wanted to protect YOU."""
Furudo Erika,"""Thank you. .........It wasn't for long, but you were a wonderful partner."""
Dlanor,"""And I will remain SO."""
Furudo Erika,"""......You're right. Once we've defeated her, let's make tons of mysteries on this island together. I'll have you solve them, and tease you as we play. ......How does that sound?"""
Dlanor,"""......Sounds INTERESTING. I am looking forward to your CHALLENGE."""
Furudo Erika,"""Ah, sorry, that's a lie. I take it back. ......That'd be one of those loser flags, wouldn't it?"""
Dlanor,"""Pft-"""
,"""""*giggle*giggle*giggle*, ahahahahaha."""""
,"""""Now, are you ready, duelists?!!"""""
,"When the two demons clapped their hands, the duelists instantly returned to their bold, tense smiles."
Furfur,"""The bullets within those magic guns are not lead!"""
Zepar,"""They are bullets of red and blue truth for the battle between mystery and fantasy!!"""
Furfur,"""As long as you possess truth, your bullets are endless!"""
Zepar,"""However, being hit by a single one means instant death!"""
,"""""Are you both prepared?!"""""
{f:5:Beatrice},"""Certainly."""
Furudo Erika,"""Of course."""
,"""""Lady Lambdadelta, the great and powerful Witch of Certainty and member of the glorious Senate!! Please come forward!! Will you swear to oversee this duel?!!"""""
{f:5:Lambdadelta},"""Of course. I swear it."""
,"The crowd split, and Lambda walked forward with Bernkastel by her side."
, She looked between the faces of the two duelists.
," Then, ......she took out an envelope with the seal of the One-winged Eagle...and lifted it high."
{f:5:Lambdadelta},"""Beatrice has sent me her revisions to the tale inside a sealed envelope. As a result of my inspection, I find its contents to be effective. I proclaim that the logic error has been avoided!! 'The chain lock is still set! And without any contradictions with any red truth made up to this point!'"""
,*chatter*chatter*chatter*...!!
,......The many goat attendants knew the details of Battler's closed room.
, They realized how difficult it was.
," And, though fiery debates had swept across the crowd during the reception, none had been able to find an answer."
, And now......it was clear that Beatrice had already reached one.
{f:5:Lambdadelta},"""Therefore, this duel is legitimate. It will center around one, single point. The closed room of Battler's guest room! Battler disappeared from within a closed room sealed by a chain lock! "
{f:5:Lambdadelta},"Therefore, Erika has been armed with the blue truth. Beatrice has been armed with the red truth to counter back. ......The duel will continue until one side is victorious!!"""
{f:5:Beatrice},"""Splendid."""
Furudo Erika,"""Perfect."""
{f:5:Lambdadelta},"""OK. Well then, Beato. Present your new, revised tale and riddle to Erika."""
{f:5:Beatrice},"""Kanon used magic to escape from the cousins' room without breaking the seals. He reached the guest room and used magic to let Battler escape from that closed room."""
{f:5:Bernkastel},""".........Hmph, what a foolish tale."""
{f:5:Lambdadelta},"""Very well. Erika, is there anything you wish to confirm?"""
Furudo Erika,"""Repeat it. 'The one who rescued Battler was, without a doubt, Kanon.'"""
{f:5:Beatrice},"""I'll say it. {p:1:The one who rescued Battler was, without a doubt, Kanon.}"""
Furudo Erika,"""Repeat it. 'Battler and Kanon are different people.'"""
{f:5:Beatrice},"""I'll say it. {p:1:Battler and Kanon are different people.}"""
Furudo Erika,"""......Hmph. That's enough."""
{f:5:Lambdadelta},"""Erika, are you done confirming things?"""
Furudo Erika,"""That was all I needed. I've already decided how to fight."""
{f:5:Lambdadelta},"""OK! Let both sides load their bullets...!!"""
,"Erika turned around, pressed her finger against the barrel of the pistol, ......made her blue truth into a bullet, and pushed it in."
," There was no rule saying that she had to turn away, but she didn't want her expression to be read."
,"......Or, it might have been because she couldn't stand the tension of looking at Beato's bold smile."
, Beato had already finished loading her red truth.
, She waited for Erika to finish while calmly puffing on her pipe.
," Then, ......she looked at Battler, who sat on the throne of the territory lord, right next to the two witches who sat as witnesses to this duel."
,.........Battler's consciousness was still hazy.
," However, he apparently understood that Beato had come to duel for his sake, so that he could be saved."
," It was all he could do to just look at Beato with those sluggish eyes, ......but a flood of emotions passed between them."
,......There was no need for words. A look was enough for them now.
," Erika closed her eyes tightly, ......her finger still up against the barrel."
," At that moment, her stunning powers of concentration made all the distractions of the outside world disappear."
,......<Good>.
," It's always been like this, but my concentration really is good."
," Are you ready, me? Furudo...Erika."
," First, let's lay out the situation."
, Battler disappeared from that closed room. The chain lock is set.
, Did he disappear by magic? Of course not! There has to be a trick! 
,Kanon didn't save him with magic.
," He just came, took Battler's place, and set the chain."
,......Everyone knows that much! 
,"The problem is the next step. No, it's actually the step before that one."
, Kanon was in the cousins' room in the guesthouse.
," That room was completely sealed with duct tape, and it has been proven that the seal was effective until the time of the logic error."
," In other words, Kanon escaped from a closed room that was absolute, with no possible excuses or twisted logic."
,<Good>! This is why she called it a simple yet ultimate closed room.
,......How did he escape from the perfect closed room known as the cousins' room? 
,"Heheh. If I got stuck thinking only about that question, I'd be no better than your average kid detective."
,"......That room is a perfect closed room, so 'there is no way to escape'."
," In other words, trying to think of ways to escape from there is a waste of time! "
,The real question...... is why Kanon wasn't in the cousins' room when it was sealed.
," The cousins' room is a completely sealed can. If he was in there when it was sealed, then it's already game over."
," In other words, ......at the time the cousins' room was sealed, he wasn't inside it anymore! "
,"In other words, let's look at the time I checked everyone's locations and sealed the rooms. That's the most suspicious part."
," At that time, we have the five people in the next room over, whom I confirmed with my own eyes."
," Hideyoshi, George, Kumasawa, Shannon, Nanjo."
,......I mentioned the names of those five people during the location check...and confirmed that they were in the next room over.
," Then, I checked to see whether 'everyone' else was in the cousins' room...and had that confirmed for me as well."
," I said 'everyone', so whether he was Kanon or Yoshiya or even Purupurupiko-Man, they all should have been sealed in the cousins' room."
, It seems perfect.
," However, though that word 'everyone' seems perfect, ......something's fishy! "
,The correct definition of that word 'everyone'... refers to 'all humans whose names I did not mention directly'.
," In other words, there are exceptions! "
,"For example, ......it's been confirmed that Hideyoshi and George were in the next room over."
," So, humans with the name Hideyoshi or George'don't need to be inside the cousins' room'! "
,"It seems that Kanon told Jessica that his real name was Yoshiya, ......but that was no red truth."
," In other words, ......what if Kanon's real name is the same as one of those in the next room over?! "
,"They seem to be about the same age, so let's use George."
," So, what if there were two Georges in that room?! "
,"That doesn't violate the red truth saying that Hideyoshi, George, Kumasawa, Shannon, and Nanjo are in the next room over."
, Let's say that Kanon's real name was Tanaka George.
, Both Ushiromiya George and Tanaka George could exist in that room at the same time! 
,"In other words, ......there were six humans with five names! "
,"It looked to my eyes as though there were only five people in the next room over, but a sixth person, Kanon, was hiding somewhere."
," I don't have the detective's authority, so it wouldn't be that difficult for him to fool my eyes and hide."
," I see, the double name trick...... Stupid, so stupid...!! "
,"Alright, I've made my logic!! "
,"Kanon, who was hiding in the next room over, not the cousins' room, left by the window after the seals were placed-"
,*bang*!!
Furudo Erika,"""Ah, ......owww......"""
,"The gun had fired, and the tip of my finger was stained with blood. The blue truth gunpowder had exploded."
,"......Ah, ......dammit......"
,......I've already... had Dlanor seal that one...... 
,"'Blue truth arguing about the window of the next room over is forbidden', so I can't use it......!!!"
{f:5:Beatrice},"""......Oh, an accidental discharge? Careful now, guns can be dangerous. *cackle*cackle*cackle*."""
Furudo Erika,"""Sh, shut up!! It's just a little mistake...!!"""
{f:5:Beatrice},""".........The window of the next room over. You sealed it with some absurd trick, right? Gaap told me."""
Furudo Erika,"""I, ......is that so? And so what?!"""
{f:5:Beatrice},"""Dlanor. Remove that foolish seal. *cackle*cackle*, that seal is now your shackle."""
,Beato has figured out everything I've been thinking.
," And she's acting so confident, telling me to go ahead and use that argument...!"
Dlanor,"""......Lady Erika."""
Furudo Erika,"""P, ......please remove it. ......That fool......I'll make her regret this...!!"""
,"""""It seems you are ready, duelists!! Please face each other with your pistols. "
,"Then fire with the sparks of truth!!"""""
,"After facing away and readying herself one last time, Erika spun around."
," Beato had been facing her since the beginning. She had a confident, challenging smile, as if she'd been kept waiting."
," Then, without any signal, the two slowly raised their guns......pointing the red and blue glints that hid within their barrels at each other."
{f:5:Beatrice},"""Come. I could do with a little fun."""
{f:5:Lambdadelta},"""......Begin!!!"""
Furudo Erika,"""First is how Kanon escaped from the cousins' room. ......I'll use that as my bullet!"""
{f:5:Beatrice},"""Hoh, so you'll start from there. ......Let's have it. Hold nothing back!"""
Furudo Erika,"""Here I go!!"""
,"After holding the gun high and pointing it at Beato once more, Erika pulled the trigger with statements of red and blue truth."
Furudo Erika,"""{p:1:The cousins' room is guaranteed to be a perfect closed room until the end.{p:2: So, if Kanon really was in this room, it would be impossible for him to escape! In other words, Kanon was not in that room at the time it was sealed!! Kanon's name is an alias. His real name is still unknown! If his name happened to be the same as anyone in the next room over, that wouldn't contradict the check on who was in that room. In other words, it's possible for him to be in the next room over, not the cousins' room!!}"""
,"The goat attendants chattered and clapped their hands.......I see, such a move would be possible...they said! "
,"Ah, I love watching this. I love being surrounded by this chatter. ......After all, ......I am the detective!!"
Furudo Erika,"""{p:1:It is true that the next room over was sealed, but at the time of the logic error, only the doors were checked to see whether the seals were preserved.{p:2: Therefore, there is a chance that the window seals were broken. Kanon was in the next room over, and he escaped through that window...!! }That is all!!!"""
,Any other theory would be impossible!! 
,"If this doesn't work, ......then there's no truth left!! "
,"As soon as she said 'that is all', both of them fired at the same time."
,"......After the blast rang out, ......it was Erika's gun that fell to the floor..."
, Beato's red bullet had knocked Erika's gun from her hands.
," Was it......arrogance, or confidence? "
,"If she had just aimed that bullet at Erika's heart, the whole thing would have been over..."
, Beato had missed on purpose.
, There was a confident smile on her face. It was as though she was offering to play with Erika a little longer.
,"......No, this is because it's Beato."
," Beatrice, the witch who mocks others with unsolvable closed room tricks...!"
{f:5:Beatrice},"""{p:1:At the time the next room over was sealed, Hideyoshi, George, Kumasawa, Shannon, and Nanjo were in it. And, the number of people in the next room over was five. No one existed there except for those to whom those five names referred! All people can only use their own names!!}"""
Furudo Erika,""".........Uu......gkk...............!!"""
,It was a thoroughly merciless red truth... It really was...severe......
," Now that it had been limited to five people, any leeway for Kanon hiding there had been completely denied."
," Since only those to whom those five names referred existed within the room, Erika couldn't even make a new theory by suggesting that one person held two names, so that the five names referred to only four people, and allowing for Kanon to sneak in even though his name wasn't on the list."
," Furthermore, the part about how people could only use their own names was a fatal blow that cut down countless theories...!"
{f:5:Beatrice},"""......Come to think of it, you only know the half-sleeping me from the last game, don't you...? What do you think, Erikaaa? ......How do you like the game of the Golden Wiiiiiiiiiitch...???"""
Furudo Erika,"""That's insane......A, ......are you saying, ......that Kanon slipped out of the room by magic......?! Ghh, ...gkk...... ......M, more importantly, why did you just knock my gun away...?!!"""
{f:5:Beatrice},"""The human side must crush all of the witch's riddles, whereas the witch side need only crush the human's theories once. ......Don't you find that unfair? So, I decided to have it be even."""
Furudo Erika,"""......E, ......eveeeeeeeen......?"""
{f:5:Beatrice},"""I've decided that I'll make my victory condition be the destruction of all of your theories. ......I've won the riddle of Kanon's escape, but there's one more! Let's return to the first battleground, where you gave Battler so much trouble!!"""
,"When Beato snapped her fingers, that guest room of Battler's was reconstructed."
," She meant to fight once more in the room that had threatened Battler with a logic error, determined to settle things once and for all."
{f:5:Beatrice},"""Erika, pick up your gun. ......We'll have this room be your coffin!"""
Furudo Erika,""".........I say the same to you!! I'll make you regret......ever giving me this chance!!"""
{f:5:Beatrice},"""Witness. Let Erika use X."""
{f:5:Lambdadelta},"""......X? A basis which does not need to be explained? So, what are you going to let her do?"""
{f:5:Beatrice},"""Let's give Erika permission to use blue truths for Kanon and this 'guest room trick'... without making her explain how he escaped from his closed room."""
,"If a theory for explaining how Kanon saved Battler did not also explain how Kanon escaped from his own closed room, it would have no basis."
, Erika had already lost that basis.
,......Beato was giving her a handicap by saying that she didn't need to explain that part.
Furudo Erika,"""O, ......of course!! You've already used the red truth to guarantee that Kanon saved Battler! It's only natural that I be given this privilege...!"""
,Erika faced away again and concentrated even harder...! 
,"As though twisting the knob on a radio, she turned all noise and idle thoughts down to zero."
," Let's go, Furudo Erika."
," Detective, Furudo Erika! "
,"As long as Kanon reaches this place, rescuing Battler isn't hard."
, The trick is as follows:
,Kanon used some kind of escape trick X to reach the front of the guest room.
," While I was busy in the bathroom, ......Battler left the closet."
, Battler undid the chain lock.{n} Battler went outside.{n} Kanon entered in his place.{n} Kanon set the chain lock.{n} Kanon went into the closet. The end!
,......This satisfies the two red truths about the chain lock being set and Battler's absence.
," And, in exchange for this escape trick, Kanon remains inside the guest room."
,......There's no room for argument on how tightly this room can act as a closed room.
, That chain is cursed.
," In this demonic closed room, one person must remain as a sacrifice for it to be acceptable."
,"......However, is such a simple theory really enough......? "
,"The rescuer switched places with him.{n} Then, the rescuer hid in the closet.{n} No other sort of theory is possible. And yet, Beato thinks she can win. In that case, ......does some other trick exist...? "
,It's impossible! 
,"I swear on the history of the mystery genre that there's absolutely, definitely, categorically no other way!! "
,"But if I give in here, I couldn't call myself a detective!! "
,"Consider it, imagine, don't stop thinking... That's how you drive blue wedges into witches!!"
,......One thing I can think of......yes.
, A wordplay trick! 
,It can only be some kind of 'wordplay' that just barely slips through the net of words spoken in red...! 
,"In that case, I'll crush all possibilities! I'll have them repeat line after line!! "
,"This final duel......has already begun, even though we haven't pulled our triggers yet...!!"
Furudo Erika,"""Repeat it. 'At the time Battler was rescued, only Kanon entered the guest room.'"""
{f:5:Beatrice},"""I acknowledge it. {p:1:At the time Battler was rescued, only Kanon entered the guest room.} I believe that was the whole point..."""
Furudo Erika,"""Repeat it. 'From the time I entered the room to the time of the logic error, Battler, Kanon, and I were the only ones who entered or exited the room.'"""
{f:5:Beatrice},"""{p:1:I acknowledge it. From the time you entered the room to the time of the logic error, you, Battler, and Kanon were the only ones who went in or out of the guest room.}"""
Furudo Erika,"""Repeat it. 'This refers to three people.'"""
{f:5:Beatrice},"""{p:1:I acknowledge it. It refers to three people: you, Battler, and Kanon.}"""
Furudo Erika,"""Confirming definition. Can I accept 'three people' to mean to the number of bodies? You're saying that three bodies went in or out of the room, right?"""
,I've had enough of things being mixed about with names and numbers of people. I want this point to be clear...!
{f:5:Beatrice},"""{p:1:Of course. Three people--in other words, three bodies--went in or out. Only you and Kanon entered, and only Battler left. It has already been said in red that all people can only use their own names. Therefore, the names Erika, Battler, and Kanon can only be used by those people.}"""
Furudo Erika,"""Repeat it. 'I am not the rescuer.'"""
{f:5:Beatrice},"""{p:1:Of course!} You are the detective, are you not? Don't worry, I will respect that!"""
Furudo Erika,"""Confirming definition. 'How do you define rescuer?'"""
,This is also important. I want to quickly remove the possibility that I rescued him accidentally.
{f:5:Beatrice},"""{p:1:'The rescuer' means someone who reset the chain lock after Battler undid it. It does not matter whether they intended to save Battler or not.}"""
,"Since she said 'after Battler undid the chain lock', it's impossible for this to have occurred before I set foot in the room."
," After that point in time, I would not undo the chain 'for all eternity'."
," After all, the game had been suspended at that point."
," Therefore, it was impossible for me to have been the rescuer accidentally."
, More...I can focus it even more......
, The chain can only be set from the inside. It's impossible for a person to escape on their own.
," Therefore, we know that Battler didn't escape by himself."
, And I'm not the rescuer. Only Kanon can be the rescuer.
," And, Beato has already said that Kanon is the rescuer in the red truth."
,......There's nothing to doubt.
, There's no room for anyone but Kanon to be involved.
,"......At least, so far!"
Furudo Erika,"""Repeat it. 'The definition of going in or out refers to when someone crosses the boundary between the guest room and the area outside it.'"""
{f:5:Beatrice},"""{p:1:I acknowledge it.}"""
Furudo Erika,"""Repeat it. 'The word guest room includes all of the bedroom, the bathroom, and the closet.'"""
{f:5:Beatrice},"""{p:1:I acknowledge it.} I've no intention of wriggling out of this by saying the closet isn't part of the guest room."""
Furudo Erika,"""Confirming definition. The inside of the guest room is divided into three sections: the bedroom, the bathroom, and the closet."""
{f:5:Beatrice},"""{p:1:I also recognize it as such. Furthermore, you have already confirmed with the red truth that two of those sections, the bedroom and the bathroom, had no one hiding in them.}"""
Furudo Erika,"""Repeat it. 'There is someone in the closet.'"""
{f:5:Beatrice},"""I refuse."""
Furudo Erika,"""Why's that?! Because Kanon is hiding there?!"""
{f:5:Beatrice},"""Kanon can use magic. It's true that he hid himself in the closet for a time, but he then immediately vanished with his magic...! So, there is no one in the closet! I cannot respond!"""
Furudo Erika,"""I ask you to repeat it once more!!"""
{f:5:Beatrice},"""Fool, the witch side has no obligation to explain how they did things with magic!"""
,"......No, it's completely obvious. There's no way she can say that Kanon disappeared with magic using the red truth! "
,"After all, magic doesn't exist!! "
,But......is this...enough?!
,"......I've gone through every last minor detail. And yet, there's an uncanny lack of dubious points."
, I can't imagine that any fluke could arise to replace the theory I've had since the beginning.
, Kanon must be in the closet.
, He has to be. There's no way he isn't! 
,I'll say it again! 
,This closed room can only be escaped from by switching places with a rescuer.
," If Kanon tried to escape as well, another rescuer would be needed."
," However, no rescuer exists for Kanon! "
,"Battler 'escaped', so it's impossible for it to be him. And I won't undo the chain 'for all eternity'! "
,The people who have gone in and out of the room have been confirmed both by name and number of people!
,"......At this rate, ......my theory......is set in stone."
," First, here are the details of the situation that are certain!"
,"{p:1:The game ended while I was inside the guest room, so I did not undo the chain lock that I had previously set."
," So, it can't be that he escaped behind my back after I left the room."
," Furthermore, the chain lock was set at the same time I entered the room. No one could have left the room during the few seconds between the time I entered and the time I set the chain lock."
," The guest room was sealed at the time that Battler's 'corpse' was examined, so until I came again and broke the seals, it was absolutely impossible for anyone to go in or out."
," Therefore, when I entered the room, it is certain that Battler was hiding somewhere inside the guest room."
, The only chance Battler had to escape was after I broke the seals.
," To be even more specific, he had no chance to escape except for the time I was in the bathroom.}"
,"By the above premises, Battler's trick to escape with the chain still set is as follows!"
,"{p:2:Because of the aforementioned reasons, the only one who could have set the chain lock, which can only be set from the inside, and allowed Battler's escape... is Kanon, the only person to enter the room except for me and Battler! "
,"After Kanon entered the room, he set the chain, hid in the one place that he could hide inside the guest room, the closet-} ......Ah?! "
,"Whoa, that was close!! "
,They almost got me...they almost tricked me!! 
,I thought that I had cornered him in the closet.
, It's the opposite!! 
,They're trying to make me think he's in the closet! 
,What was the order in which I searched the guest room?! 
,"First, the bedroom. We confirmed with the red that there was nothing there."
," Then, the bathroom. We confirmed with the red that there was nothing there."
, That's it right there!! 
,"When we examined the bedroom, there was nothing there."
," However, while I was investigating the bathroom, ......Kanon slipped out of the closet, and 'hid again' somewhere in the bedroom! "
,"In other words, the guarantee that no one was in the bedroom...was torn apart after just one minute...! "
,"I've spotted it!! This is the witch's trap, an attempt to lure me into thinking that Kanon's in the closet...! "
,The place he's really hiding......is the bedroom...!!
Furudo Erika,"""Heh, .........*giggle*......*giggle*giggle*giggle*giggle*!! ......I've found it......I've finally found... your... trick...!!"""
{f:5:Beatrice},"""............"""
,That was a close one.
," At that rate, I'd have said there was nowhere to hide except inside the closet, and then she'd just say that the closet was empty."
," Huh? ......N, no, wait..."
, It works the same way in reverse......
, I see...now I get it... It's a logic switching trick...! 
,"Damn that Beato... So, in resolving the logic error, she's discovered this strange trick!! "
,"If I only notice the closet, she'll have Kanon hide under the bed."
," And if I only notice the bed, she'll have Kanon hide in the closet."
," Even though either one would be right, I'd lose no matter which I chose. Unless I expose both at the same time, I can't checkmate her...! "
,Incredible...... I've never heard of such an unfair trick......
," If it was a sleight of hand, it'd just be a cheap one."
," If it was a mystery, ...it'd just be cheating......"
," However, in this witch's game, it's a legitimate......'logic trick'..."
," In chess, it'd be called a double check."
," No, a discovered attack. ...Or wait, would it be a discovered double checkmate......? "
,"Even though this sort of logic would be a foul trick in the mystery genre, ......in this world where witches and mystery war, .........it is...such a refined board layout......"
," The beautiful placement of the black pieces that cornered my white king felt almost like an art, ......so beautiful that, if I were a god in some old legend, I might wish to stick it in the sky as a constellation......"
, That beauty......even brought tears to my eyes......
,"......For the first time, ......I felt honored......at being allowed to participate in this game of truth and witches as a human."
," And, ironically, .........it taught me, the one who had always believed in a single truth, that there isn't necessarily just one truth."
," If I just broaden my perspective, I can see completely different truths."
,"......And though each of those truths are 'true', ......they are incomplete if they are all you can see......"
,".........In my life until now, just how many truths have I missed because I was blinded by some trivial truth......"
,.........This is......the truth of the world......
Furudo Erika,"""......Because of our arrogance in thinking that only one truth exists, ......whenever we find one truth, we have been blinded to all others. .........Thank you, Beatrice-san. .........I never thought......that I would learn the true nature of this world from a witch."""
{f:5:Beatrice},"""............"""
,"Slowly, ......with a soft and quiet gesture... like a flower opening with the morning dew dripping down its side.........Erika raised her gun..."
Furudo Erika,"""It's my...victory. I've seen through your double check."""
{f:5:Beatrice},""".........Then come."""
Furudo Erika,"""......{p:2:'Battler's guest room disappearance trick' is as follows. ......While I searched the room, Battler was hiding in the closet. Then, during the disturbance in the bathroom, he unset the chain and escaped from the room. At that time, Kanon was waiting for him in the hallway. Kanon entered the guest room in his place and set the chain. This is the trick to Battler's disappearance.}"""
Furudo Erika,"{p:2:......And, afterwards, .........he hid in the bedroom. This happened after I checked to see that there was no one unexpected in the bedroom, so it is effective. In this way, Kanon the rescuer concealed himself in the bedroom.}"""
,"Erika's blue bullet flew in a strange arc, became a wedge of the blue truth, and pierced straight down through the bed and the floor beneath."
, Beato didn't pull her trigger.
,"......However, she did quietly argue back with the red truth."
{f:5:Beatrice},"""{p:1:Kanon does not exist in the bedroom.}"""
,Oooooohh... The goat attendants gasped.
," It had appeared as though Erika had been defeated, denied by the red truth."
,"......For the goats, who couldn't see more than a single truth, it probably looks as though I've lost..."
Furudo Erika,"""Pft, ......*cackle*cackle*cackle*cackle*... Next is the real one. ......This is the answer from a human capable of understanding multiple truths. .........It looks like the illusion's tale will end with the second twilight. ......So, why don't I carry out the remaining twilights......and open the door to the Golden Land. .........If you are to disappear, then it should be surrounded by your golden roses...!"""
,The fires of blue truth flashed at Erika's feet......and she loaded a blue truth bullet once more.
, That overflowing blue power was now making her entire gun burn with a blue flame......
, She wasn't aiming for Beato. She was aiming behind Beato.
,.........At the closet...!!
Furudo Erika,"""Now that the bedroom has been denied, you've nowhere left to run!! Diiiiiiiiiiiiiee, Kanooooooooooooonnnnnnn!!"""
,"The five wedges of blue truth she released shot right past Beato's cheeks, hair, and shoulders......then pin-cushioned the door to the closet to gouge whatever human was inside to death......! "
,"The five wedges slammed into the door in a vertical line. In other words, "
,"On the fourth twilight, gouge the head and kill. On the fifth twilight, gouge the chest and kill. On the sixth twilight, on the seventh twilight, on the eighth twilight... Gouge and kill and kill and kill...!!"
,"......After being gouged by so many thick and sharp wedges, ......the human inside wouldn't stand a chance......"
{f:5:Beatrice},"""............"""
Furudo Erika,"""......Here's the truth I've exposed. ......That is all!"""
,"When she proclaimed that she had finished, the five blue wedges piercing the closet disappeared."
," However, the many large, splintered holes left behind showed that it had indeed been pierced......"
," Then, ......as though this had finished the ceremony that led to the Golden Land, ......the room that had been created around them...became countless golden flower petals and drifted away..."
," By now, the duelists and the crowd of attendants......were surrounded by the golden rose garden of the Golden Land......"
," However, the closet behind Beato remained."
,"......It stood there all by itself, like a coffin..."
,"......Then, as though teased open by a dreary wind, the hole-covered closet door slowly......opened......"
," Inside, .........was a human figure......"
, That figure was covered up to the head by what appeared to be a grayish robe.
,"......Of course, that also had large holes showing that it had been stabbed into..."
," Eventually, it became clear that this was not a robe, but a raincoat."
,"......If he had rushed here from the guesthouse, then there would be nothing strange about him wearing this into the guest room..."
,"......Then, ...with a rustle, ......the raincoat......lost its human shape, ...crumpled, ......became a cloud of gold butterflies, ...and disappeared......"
Furudo Erika,"""..........Wh, ......what the..............."""
,"Inside the coffin of the closet, ......nothing remained except an empty darkness........."
{f:5:Beatrice},"""{p:1:Kanon does not exist in the guest room. .........Of course, this includes all parts of the closet, the bedroom, and the bathroom.}"""
Furudo Erika,"""Ah.....................ah........."""
{f:5:Beatrice},"""Kanon let Battler escape and hid in the closet.........And then, he used magic to disappear. .........This is the witch's truth. .........That is all."""
Dlanor,"""Th, this fight is OVER...!! Say no m-"""
,"""""And the winner is.........Beatrice!!!"""""
,"Oh, ......ooooooooooooooooooooohhhhhh!! "
,The attendants let out a cheer. Virgilia's group couldn't help but scream and shout in joy. The Seven Sisters jumped about in celebration...! 
,"Then, at the same moment the two demons proclaimed Beatrice's victory, the head's ring worn by Erika, who was slowly crumpling to the ground, and the cursed ring on Battler's finger...both burst."
," At the same time, Battler coughed violently."
, Battler...was starting to regain consciousness...!
{f:5:Beatrice},"""Battleeeeeeeeeeeeeeer!! Battler-saaaaaaaaaaaaan!!!"""
,Beato latched onto the coughing Battler in joy.
," Then, Virgilia, Gaap, and Ronove did the same."
, All of the Seven Sisters also crowded about him in delight.
Ushiromiya Battler,"""......Heh, ......heheh, ......that's a nasty trick... You sure something like this counts......? With a trick like this one, those humans will start complaining again about how this isn't mystery......"""
{f:5:Beatrice},"""No, it's a splendid trick! People without love cannot see that...! ......Battler-san........Battler-san...... waaaaaaaaaaaaaahhhhhh...!!!"""
Dlanor,"""Lady Erika, Lady Erika!! Someone, help her, QUICKLY!!"""
,......The rose of blood in Erika's chest wouldn't stop opening its petals......
Gertrude,"""......Third degree conceptual denial syndrome. ......Use of continuous neutralizer impossible...neutralization only possible by an emergency approval for resurrection. ......The piece's master must provide approval for resurrection..."""
