Speaker,Original Witch Hunt (OG)
,"""In that case, ......we need to raise money. We need a sponsor who can draw in several million for us as soon as possible."""
,"""......President! Couldn't something be worked out with one of your associates...?!"""
,"""President! President...!"""
Ushiromiya Rudolf,"""...Aaaah, calm down, you bastards. ......I'll find a way to raise the money. You guys maintain the business without making too much noise. The other side is saying that they will forgive us as long as we gather the money."
Ushiromiya Rudolf," We already have thick pipelines in Asia. Things'll probably be shaky, but we'll be able to maintain transactions. In short, the point is that if we gather the money, we'll be able to settle everything."""
Ushiromiya Rudolf,"""Look, I'll settle everything. I won't let you out in the cold. Start feeling like you've gotten on a big boat! When I settle things safely, I'll be rewarding all of you guys with a champagne tower. I promise. So, shut up and come with me. Alright?!!"""
,The airplane suddenly shook. Probably because of turbulence.
," Rudolf woke up because of that shaking. Since he had woken up early that morning, he had ended up drifting off to sleep while resting in his seat."
Ushiromiya Kyrie,"""...Are you alright? You're still very drowsy, aren't you? Lately, it seems you've been very busy at your work."""
Ushiromiya Rudolf,"""Being busy at work is great, isn't it? If I start wasting time, we'll all be out in the cold starting tomorrow."""
Ushiromiya Kyrie,"""You're right. Since Battler-kun's come back, it would be a problem if the two of us had to go around begging."""
Ushiromiya Rudolf,"""......That's right. After six years, the whole family is present. ...So, the family head has to give his best to be able to spend time together without outsiders..."""
,"When he looked outside the window, he saw that the airplane was already starting to drop in altitude considerably."
," The fishing boats, which had only looked like black grains until a short while ago had started to become clearly visible."
Ushiromiya Rudolf,""".........If I could borrow ten million at once by prostrating myself before Father, I'd do it a dozen times, but... If I can't, I better hurry and start to hide myself."
Ushiromiya Rudolf," .........I've always depended severily on his financial support, and now I'm going for the inheritance. ............I'm going to hell. ...I guess Father won't want to meet me like this......"""
Nanjo Terumasa,"""......Could it be that, this year too, you do not plan on going out at the family conference?"""
,"Nanjo looked at Kinzo's face, sighing....Kinzo's eyes were rooted to those strange magic books."
Ushiromiya Kinzo,"""I don't want to join in on the argument of those vultures. They can discuss how they will suck my bones as they wish. ......They really are foolish."""
Nanjo Terumasa,""".....................My, my. How troublesome..."""
,Nanjo shook his head slightly.
,"...To him, children and grandchildren were lovely things. And he believed that their growth was the only enjoyment for old men."
," To him, Kinzo's words were a very sad thing."
Ushiromiya Kinzo,"""If the time I must leave this room comes, I will show myself. ......Just as that one does not show itself."""
,"When Kinzo raised his face, in the direction of his gaze was the portrait of the witch, which was respectfully displayed on the wall..."
Nanjo Terumasa,"""............"""
,"Inside Kinzo's head, there was nothing like 'today is the day of the family conference and all my dear family will gather together'."
,"......There was only the face of the witch in the oil painting, who didn't smile except inside the portrait..."
," Everybody knew that when Kinzo talked about Beatrice, unnecessarily cutting in would instigate his wrath..."
Ushiromiya Kinzo,"""Today, I will...hold a certain ceremony."""
Nanjo Terumasa,"""Hoh. ...And what would that be?"""
Ushiromiya Kinzo,"""......It would be more accurate to call it a gamble. ...After all, miracles only dwell within magics based on risk."""
,Nanjo already heard that story many times over. You could call it Kinzo's favorite phrase.
,......It seemed that Kinzo believed that magic and miracles could happen by betting your own fate with certain kind of risk and triumphing...
Nanjo Terumasa,"""So, Kinzo-san, you who were once called the Golden Gambler, that old man who could go to the other world at any time, I wonder what kind of gamble you will seek... I guess this will be worth seeing..."""
Ushiromiya Kinzo,"""Hmph.........I see. If the secret ritual I devoted my research to hits you who is not proficient at magic as well, would you call it a gamble? Whatever."""
Ushiromiya Kinzo,"""...............I believe in miracles and if I win, you will be able to understand clearly that all my research, which probably only appears as vagary in your eyes, did bear fruits in this day. If you win, ......it will all end as nothing more than the vagary of the old man who can go to the other world at any time, in accordance to what you saw."""
Nanjo Terumasa,"""Hoh... I wonder what on earth is this gamble you will start... As your friend, in that bet, ...no, was it a ceremony? ...I only pray from the bottom of my heart that you can win in that ceremony."""
Ushiromiya Kinzo,"""Hmm, ...I thank you."""
Nanjo Terumasa,"""......Speaking of that, Kinzo-san. You heard that a longed-for guest will be present at the family meeting this year?"""
Ushiromiya Kinzo,"""What......?"""
,Kinzo reacted in a unusual way to Nanjo's words and turned around.
Nanjo Terumasa,"""Right, Battler-kun from Rudolf-san's family. I hear he will be coming after six years. I'm sure he has became a splendid boy."""
Ushiromiya Kinzo,"""............Oh, Battler? ...I wouldn't call him 'longed for', a guest who doesn't show up for six years."""
,"After hearing Battler's name and showing an ill-humored expression, as though saying that was a let-down, Kinzo turned his back again."
Nanjo Terumasa,"""I guess these six years went by in a blink of an eye to you since you began immersing yourself in your research in this room..."""
Ushiromiya Kinzo,"""Hmph. ......Possibly, a truly longed-for guest, .........will pay us a visit. .........Everything depends on the results of the roulette. ...The roulette is already starting to revolve. Rouge, or Noir?"""
Ushiromiya Kinzo,"""............Tonight, let us enjoy ourselves as we see what kind of miracle the roulette will show us. ...The payoffs are large. And I don't feel like losing... ......Beatrice, ...you can accept my bet........."""
,"At that time, the telephone on the table rang."
," It seemed that the piercing sound didn't please Kinzo, and he picked up the receiver in order to preserve the silence as much as he could."
Ushiromiya Kinzo,"""......What is it? I'm busy."""
Ronoue Genji,"""Genji speaking. Everyone has arrived."""
Ushiromiya Kinzo,"""And what's wrong with that? You can serve them some tea or something."""
Ronoue Genji,"""...Certainly. I'll do that."""
,Kinzo hung up the phone rudely.
," Looking at that, Nanjo sighed yet again and shifted his attention outside the window."
," As he is now, Kinzo is probably not interested in any kind of guest."
,"...Did a guest exist who would make Kinzo come out when the time came, as he had said? "
,"He had someone in mind, but that guest couldn't appear..."
," Nanjo stared at the witch of the portrait, who held a candid facial expression, unable to decide whether she was smiling or sad, and he gazed up at the lead-colored sky......"
," Very well, are all the pieces lined up now......? Shall we line up all of these pieces again and start a new game?"
{f:5:Beatrice},"""Do you have a problem...?"""
Ushiromiya Battler,"""......Nope."""
,The witch looked at him in challenge while elegantly smoking her pipe.
, And Battler? He just slovenly shrugged his shoulders as though he didn't really feel like being her opponent.
, He just couldn't make his eyes meet hers. But that didn't mean he wasn't a match for her.
,...It signified his plain determination to never be taken in by the artifices of this bastard. It was an expression of his powerful determination to fight.
{f:5:Beatrice},"""Don't you tell me you don't have a plan...?"""
Ushiromiya Battler,"""Since I don't know your moves, I don't have any plan. ...Feel free to take the initiative."""
{f:5:Beatrice},"""Hmph... Naturally, you'll allow me that. In what way shall I destroy your defense? With how many moves will I checkmate you? ......It's an opportunity to display my skills."""
Ushiromiya Battler,"""............Whatever moves you come at me with, I won't believe you! ...As long as I stand my ground on that point, I won't lose. And that's that. This game was made so that I can't defeat you, right...?"""
{f:5:Beatrice},"""Maybe you're right. However, you know what? I'll decide how many times we'll repeat this game. It will be repeated over and over again, until I win and you recognize your defeat, okay...?"""
{f:5:Beatrice},"""In other words, this is torture. It's eternal torture that will continue until you surrender to me...! It will continue eternally, until you recognize me and the existence of the witch!"""
Ushiromiya Battler,"""......In that case, I'll go along with you endlessly, any number of times, until you run out of patience. I've never lost in these 'endurance competitions'."""
{f:5:Beatrice},"""Did a witch from somewhere suggest that to you...? *cackle*cackle*, that's just fine...!"""
Ushiromiya Battler,"""I'm tired of listening to your rambling. ...C'mon, get this started!"""
{f:5:Beatrice},"""Come, let us begin! I already know your moves far too well. A defense doesn't amount to much if the plan behind it is known! Don't think you'll be able to defy me with the same moves!!"""
Ushiromiya Battler,"""......Beatrice. I have only one thing to tell you before we start."""
{f:5:Beatrice},"""What is it...?"""
Ushiromiya Battler,"""You're free to say anything. However, whether I'll believe you or not, is something・I'll decide・for myself...! "
Ushiromiya Battler,"No matter how much of this magic you have! My soul won't yield to you. You think this is torture for me? You're wrong!!"""
{f:5:Beatrice},"""Then, what are you talking about...!"""
Ushiromiya Battler,"""This is torture for you!! "
Ushiromiya Battler,"Someday you will yield to me and give up! Until then, you'll be tortured over and over again!"""
{f:5:Beatrice},"""How interesting, that's a nice comparison!! Torture where we torment each other sounds truly interesting! Come, shall we begin that torture!! Ushiromiya Battleeeeer!!!"""
