Speaker,Original Witch Hunt (OG)
,"With Battler's encouragement, discussions over Bernkastel's mystery game began at each table."
, The mix of humans and fantasy creatures in heated discussion was truly a sight to behold.
, Beato and Bernkastel sat in a chair far off from the discussions.
Ronoue Genji,"""Would you like some tea?"""
{f:5:Beatrice},"""Any kind of calming black tea for me. With milk, if you don't mind."""
Ronoue Genji,"""As you wish. ......Is there anything you need, Lady Bernkastel?"""
{f:5:Bernkastel},"""......Please add some dried plums to some black tea. ......That's the trick to making terrible tea drinkable."""
{f:5:Beatrice},"""*cackle*! Come now, don't sulk. We're honestly complimenting your game for being such a fun one."""
,"Since she had emerged victorious in the game Bernkastel had put all her heart into, the look on Beato's face made her last line almost sound like an apology."
{f:5:Bernkastel},"""......I'm not sulking. My face just looks this way."""
{f:5:Lambdadelta},"""When I managed to spot Bern's own kind of warmth in that expression, I felt like I'd climbed to the pitch-black top of a snowy mountain to find a beautiful star."""
{f:5:Bernkastel},"""......Well, sorry for having an eternally frosty face."""
{f:5:Beatrice},"""How difficult it is to compliment Lady Bernkastel. No matter what you say, she always takes it in a bad way."""
{f:5:Lambdadelta},"""That's okay. She's the kind who'll think about it for hours later on."""
{f:5:Beatrice},"""Hohoh, the type who lies in bed thinking about it and hugging her pillow."""
{f:5:Lambdadelta},"""Yep, that's Bern for you."""
,Beato and Lambdadelta giggled together. Bernkastel shrugged and looked away...
Ushiromiya Battler,"""Seriously though, this really was a fun, puzzling game."""
{f:5:Bernkastel},"""You think so? ......Thank you."""
Ushiromiya Battler,"""Even though you could've made it unsolvable, you really did make it to be solved. ......That's not something you can do unless you plan on enjoying a fair game."""
{f:5:Bernkastel},"""......I like games where I win no matter what. Games that I might lose are just a pain."""
Ushiromiya Battler,"""Later, I'd like to switch sides and try another one. I'll make a puzzle, and we'll see if you can solve it. A game for you to win against me."""
{f:5:Bernkastel},"""............"""
Ushiromiya Battler,"""Of course, I'll use all the know-how I've picked up in my fights with Beato to make it super-hard. I'm not giving up my winning streak that easily...!"""
{f:5:Bernkastel},""".........Both you and Beato. ......You have such an interesting way of thinking."""
Ushiromiya Battler,"""How's that?"""
{f:5:Bernkastel},"""......A game is just a means to decide who wins and who loses, right? When you create one, your own victory should be your highest priority. ......So, why would you go to all the trouble of making a game you might lose...?"""
Ushiromiya Battler,"""What fun is there in a game that you always win? That's not even a game."""
{f:5:Bernkastel},"""............"""
Ushiromiya Battler,"""Victory and defeat. It's fun because you're taking part in a fair competition, balanced between those two outcomes. A game isn't a fight. It's communication. It's the means you have to enjoy. And if you manage to win, well, that's just an added bonus."""
{f:5:Bernkastel},"""......Finally. ......Finally, I clearly understand the difference between how all of you think and how I think."""
Ushiromiya Battler,"""What difference?"""
{f:5:Bernkastel},"""For you, this is communication. ......It isn't for me."""
Ushiromiya Battler,"""The world you live in must be pretty savage."""
{f:5:Bernkastel},"""............And what about you? ......Wasn't it the same for you, until you understood Beato's game? ......An eternal game is eternal torture. ......Have you already completely forgotten about that pain you suffered...?"""
Ushiromiya Battler,"""..................There were days I did think that. ......But now, it's all been resolved. I won't complain about stuff that's in the past. I'm impartial, you might say."""
{f:5:Bernkastel},"""That......is the critical difference between you and me, I think. ......Your eternal torture was something you could laugh off and forget. ......Mine wasn't nearly so trivial. ......That's all there is to it."""
Ushiromiya Battler,"""......I don't know your history. ......It sounds like you had it rough."""
{f:5:Bernkastel},"""Hmph. ......To think I'm getting sympathy from a mere former piece. I must be losing my touch."""
,"Bernkastel, sipping the black tea that Genji had brought her, gazed up at the ceiling with a faraway look."
," Battler may not have known her history, ......but even he was able to understand a bit of how she felt."
Ushiromiya Battler,"""......Are you  tortured by someone right now?"""
{f:5:Bernkastel},"""Are you kidding? ......I'm as free as can be. I'm not bound by anyone's shackles."""
Ushiromiya Battler,"""Then that's a good thing, isn't it? At least things are better for you now."""
{f:5:Bernkastel},""".........True. It's much better now than it once was. ......Though I am on this long, endless journey to escape from boredom."""
Ushiromiya Battler,"""Then, at the very least, meeting up here should have been a good thing for you."""
{f:5:Bernkastel},"""Indeed. ......Even the taste of defeat has driven boredom away from me for a time."""
,"No, no. Battler was shaking his head and laughing."
Ushiromiya Battler,"""......We're friends who've enjoyed fighting in a fair game."""
{f:5:Bernkastel},"""So.........?"""
Ushiromiya Battler,"""If your days are filled with nothing except running away from boredom, ......feel free to drop by our place every now and then. We'd love to welcome a friend. And we'll be able to set up everything needed to help a friend escape from boredom."""
{f:5:Bernkastel},"""You think you can prepare a welcome interesting enough to help me, the great Bernkastel, escape boredom for even a night...?"""
Ushiromiya Battler,"""I do. That's what it means to be a friend."""
{f:5:Bernkastel},"""............"""
Ushiromiya Battler,"""We won tonight's game. So, the next time you come, we'll switch sides. This time, we'll entertain you with one of our games."
Ushiromiya Battler," ......Of course, we don't intend to let you win easily. We'll challenge you to a devilishly twisted logic game! It won't be something you can solve in a night. It'll be good enough to make you stay for months, wracking your brains over it."""
{f:5:Bernkastel},"""......You would entertain me, the great Bernkastel, as a friend......?"""
Ushiromiya Battler,"""Yeah, we would."""
{f:5:Bernkastel},"""......Hmph...... ......After talking with you, even this dried plum tea is starting to taste sickly sweet. What a pain."""
Ushiromiya Battler,"""I heard from Beato. Sounds like this dried plum tea stuff is one of your favorites. Next time, we'll toss some high-class dried plums covered in gold leaf into your tea, so make sure you come again."""
{f:5:Bernkastel},"""......If you really plan to do that, try finding some better tea to start with. I'll never feel like coming again if you keep serving tea like this."""
Ushiromiya Battler,"""Ah, come on. Guess you drink high-grade black tea all the time. In fact, next time, why don't you invite us to somewhere we can drink some of this high-quality tea?"""
{f:5:Bernkastel},""".........Me......invite you? .........*giggle*......ahahahahaha."""
Ushiromiya Battler,"""It's only fair, right? We've treated you. Now it's your turn."""
{f:5:Bernkastel},"""Yes, it would be only fair."""
Ushiromiya Battler,"""So, let's have the game be fair too. Let's switch sides and start a new game. I'm looking forward to it. We won this time, but who knows about the next...?!"""
{f:5:Bernkastel},"""......That's some confidence you have there. And yet, I'm afraid you're mistaken on one point."""
Ushiromiya Battler,"""What's that?"""
{f:5:Bernkastel},"""My game isn't over yet. ......I wonder who will win in the end."""
,"After taking one more sip of her black tea, Bernkastel set her cup on the table, wearing a thin smile."
{f:5:Bernkastel},"""......The tea here's far too sweet. It was a mistake to have any. ......Thank you, Genji. Take this away, please."""
Ronoue Genji,"""As you wish......"""
,Bernkastel asked for her tea to be taken away after taking only two sips.
," Battler smiled, realizing that this was just Bern's way of being shy."
,............
," Battler. ......Why are you smiling with such a foolish, optimistic face...? "
,If you really think this final game will be nothing but a happy epilogue...
, Then I'll have to invite you all to a proper game for bringing this tale to a close.
, Battler. You forget things too easily.
, Don't you remember in whose hands lie the key to this final game......? 
,The inside of my nose itched.
, I've never regained consciousness to a smell before.
," Slowly, I opened my eyes."
,"......Wait, when did I lose consciousness in the first place? "
,I don't remember going to sleep or falling unconscious.
, That's right. ......Bernkastel invited me to come to a place better for drinking tea......
,"......That's when my memory gets hazy. And, since the smell of black tea is what woke me up..."
Ushiromiya Ange,""".........Where am I......?"""
{f:5:Bernkastel},"""Auaurora's study. ......I hate to admit it, but her taste in tea really is excellent."""
,I was sitting on what appeared to be a sofa in a dimly lit study.
," Bernkastel sat across from me. ......And, right before my eyes, was a beautiful cup filled with hot, steaming tea."
Ushiromiya Ange,"""......Isn't......this place......"""
,I remembered. I've been here before. ......Wasn't it......
,"{a:c: ""How pleasant it is to see you again, child of man.""}"
,"......Yes, that voice. Just hearing it brings back memories."
Ushiromiya Ange,"""Long time no see, ......my master."""
{f:5:Featherine},"""I didn't think I would get the chance to welcome you into my study again. ......To think that that game of yours is still continuing."""
{f:5:Bernkastel},"""......It won't be continuing much longer. This is the end, the true final game."""
,This was the study of Featherine Augustus Aurora.
," The majestic Witch of Theatergoing, Drama, and Spectating."
,"......Once in the past, I was summoned by her and ordered to be her Reader, or miko."
Ushiromiya Ange,"""Don't tell me you want me to Read again..."""
{f:5:Featherine},"""I wasn't the one who called you here. ......My miko brought the two of us together."""
Ushiromiya Ange,"""For what reason...?"""
{f:5:Bernkastel},"""Isn't it obvious? ......To show you the path that leads to the truth."""
Ushiromiya Ange,"""You'll show me the way, Featherine?"""
{f:5:Featherine},"""......I am the Witch of Theatergoing. ......Though I dislike interfering with the actors on the stage."""
{f:5:Bernkastel},"""So, between Battler's boring play and my exciting one that manipulates the branches of fate, which would you rather watch? ......I know you can't stand even a minute of boredom."""
{f:5:Featherine},"""Pft, ......heheheheheheheh."""
,"As Featherine rocked her rocking chair, she looked up at the ceiling and chuckled."
, She clearly holds some key to the truth I seek.
{f:5:Featherine},"""......And yet, you are literally the one holding the key. ......I can do nothing but tell you where to find the keyhole. Child of man."""
,"I don't remember saying anything out loud, but Featherine answered my question as though I had."
,"......Come to think of it, that's right."
, Featherine can read the thoughts of a mere child of man like me as easily as she can hear me speak.
," Well, I guess that'll help us get to the point quicker..."
Ushiromiya Ange,"""Onii-chan gave me this key. Still, he just said something about how I'd know how to use it when the time was right. He didn't say a word about what it was used for. ......Do you two know? What is this key for? Onii-chan said it was something very precious."""
{f:5:Featherine},"""Explain, my miko."""
{f:5:Bernkastel},"""No way. You explain."""
{f:5:Featherine},"""......You demand that your master explain?"""
{f:5:Bernkastel},"""You've got to participate on the stage every now and then. Otherwise you'll just go senile all the faster."""
{f:5:Featherine},"""My, my...... And yet, the memory of my long-overdue appearance on the stage when Ange was Reader should have been enough to last me a few more centuries."""
Ushiromiya Ange,"""Tell me. ......What is this key?"""
{f:5:Featherine},"""A physical manifestation of the decision you are to make. ......This tale, this game......will end by asking you to make a certain decision. What you hold there is the act of your decision embodied in the form of a key."""
Ushiromiya Ange,"""The physical manifestation......of my decision......"""
{f:5:Bernkastel},"""Exactly. At the end, Battler was probably planning to put you in front of two doors, both of which can be opened by the key. Then, he would ask you to choose which door to open. He must have told you that much, right?"""
Ushiromiya Ange,""".........He didn't tell me anything at all. He just kept saying things like 'you'll know when the time comes'. ......No one will tell me anything. Not Onii-chan, not anyone..."""
{f:5:Featherine},"""Battler probably wants to respect a decision that you make by your own free will."""
{f:5:Bernkastel},"""But Ange. ......You should've at least started to figure it out by now, right?"""
Ushiromiya Ange,"""......Figure what out?"""
{f:5:Bernkastel},"""There's an answer Battler wants you to choose, right......?"""
,Those words......made my heart jump in my chest.
,......It was what I had been thinking.
," Onii-chan is clearly trying to trick me with a vague tale, almost like a daydream, that'll take me even farther away from the truth."
, At the 1986 family conference...
, Everyone had a wonderful time as they faded away.
," Everyone is smiling down on you from heaven, so you don't need to feel alone, even in 1998. So give it your all and live on by yourself."
,......I've clearly felt Onii-chan's intention to end it like that.
," And every time I asked him about it, he'd dodge the issue and say something about how the decision would be mine in the end."
{f:5:Bernkastel},"""That's right. It may appear that Battler is giving you a fair choice, ......but he's actually scheming to get you to choose one of the two answers. ......You've already seen the farce of a tale that he's using to do that, right?"""
,......That bizarre Halloween party.
, Everyone so strange and friendly that it was almost sickening.
," I've already seen more than enough of that tale, so sickly sweet it makes me want to vomit, where Ushiromiya Kinzo showered me with affection, where his children swore to support each other, ......where everyone was filled with happiness and hope."
Ushiromiya Ange,"""......He's trying to trick me with those chummy scenes......so he can keep me away from the truth. ......He's such a...coward..."""
{f:5:Featherine},"""Certainly, he might be called a coward from your perspective. But remember. If you are a player in this game and Battler is the Game Master, ......what does that mean?"""
{f:5:Bernkastel},"""In the past, Battler was a player and Beato was the Game Master. And they each fought for their own respective truths. ......So, what is it this time?"""
Ushiromiya Ange,"""......I'm a player......and Onii-chan's the Game Master."""
,Could it be......that I've misunderstood everything from the very beginning? 
,"Onii-chan said he'd tell me what happened that day, ......so I was under the impression that I'd learn everything if I followed him."
,"......How would that be any different than, say, Onii-chan accepting everything Beato said about the crimes being the work of a witch? "
,What......a stupid mistake I've been making......
Ushiromiya Ange,"""......This game......has always been a fight between me and Onii-chan......?"""
{f:5:Featherine},"""I'm surprised you participated in the game without realizing that."""
Ushiromiya Ange,"""............"""
{f:5:Bernkastel},"""Battler really is sly. He just started up the final game without letting you realize that simple fact. ......Well, it was the same back in Beato's games. Battler was drawn into her game before he knew what was happening. Before he even knew how to fight. ......That's why I taught him how."""
{f:5:Bernkastel},"""And now, it's exactly the same. ......You were forced to start this game before you understood anything about it, and I've come to tell you the truth. To tell you who you're fighting against, and for what."""
Ushiromiya Ange,"""............"""
,I was......too shocked to speak.
," And finally, ......I realized what I needed to accomplish in this game."
, I've always been passive.
," I was sure that Onii-chan would tell me everything, so I naively thought I just had to believe whatever he said......"
Ushiromiya Ange,"""No. ......That was wrong."""
,"This is a battle......between me, the one who wants to reach the truth, ......and Onii-chan, who wants to trick me and chase me out into a 1998 where I'm all alone..."
," All this time, ......I've kept on saying that Onii-chan was foolish and naive, ......and now I see that I was more naive than anyone else..."
," And yet, Bernkastel didn't sneer at me."
," On the contrary, ......she looked at me with that cold gaze, as if to say 'so you've finally taken the first step'."
{f:5:Bernkastel},"""......Now do you understand? Your own purpose......and the purpose of that key."""
,"I gripped the key that Onii-chan had hung around my neck... and for a while, I shook with an emotion that even I couldn't understand."
," Now that I know Onii-chan tricked me, it would be easy to hate him. But hating him would be missing the point."
," After all, ......this is a game between me and him."
, Onii-chan has done nothing but make the optimal moves to win against me.
,"......If games aren't just a playful way to communicate, ......if they're the process that decides who wins and who loses..."
, Then there can be no fair games.
," The best strategy is always to trick your enemy into defeat without telling them the rules, before they even know what's going on......"
,"......In that sense, ......Onii-chan hasn't done anything wrong."
, He's......using that sickly sweet illusion to trick me...and force me out into a lonely future......
," They'll be the only ones having a good time in the cat box, and I'll be the only one chased out."
Ushiromiya Ange,""".........Thank you. ......I'm grateful. I think I've finally been able to truly open my eyes."""
{f:5:Bernkastel},"""Please, don't hate Battler. After all, one-sidedly tricking the opponent is what Game Masters do."""
Ushiromiya Ange,"""......I know. Onii-chan took the best option from his position. That's all there is to it. .........So, I need to make the best possible moves from my position."""
,My goal is now clear.
," October 4th and 5th, 1986. What happened on Rokkenjima that day."
," I need to tear off the veil covering the truth. Nothing more, nothing less."
Ushiromiya Ange,""".........Onii-chan gave me this key......probably because he wants me to put it into the keyhole of his choosing. ......That's why he keeps showing me this sentimental illusion. But I won't be fooled anymore. ......I'll open the door I want to open."""
{f:5:Featherine},"""Certainly, this is more my kind of tale than one with an Ange who does whatever Battler says."""
{f:5:Bernkastel},"""So, this time I'll let you take over the rest. ......Tell Ange. Tell her where the keyhole that leads to the truth is."""
Ushiromiya Ange,"""Tell me. Where is the keyhole?!"""
{f:5:Featherine},"""......Very well. First off, have a seat. I'll bring it over right now."""
,"When Featherine rose from her rocking chair, ......my vision seemed to twist and bend."
,......What? Some kind of interference? 
,"Why now, when Featherine's about to show me something important... ......Why is my head getting...suddenly......"
," I dug my fingernails into my knees, clenching my teeth to keep from losing consciousness."
," However, ......the world just kept twisting more and more......"
," Except for the feel of the sofa beneath me, I couldn't sense anything at all......"
Amakusa Juuza,"""Lady?"""
Ushiromiya Ange,"""......Huh?"""
Amakusa Juuza,"""It looks like she's here."""
,The door opened......and Hachijo Tohya appeared.
,......What's going on? 
,This isn't the world of witches......but the world of humans...? 
,I was sitting on the sofa...and Amakusa was behind me.
,.....................There's no need to feel confused.
, Featherine and Hachijo Tohya are the same being.
," To her, the difference between the two worlds is a trivial thing."
," To put it in the words of that lover of theatergoing, ......it's like having a slightly different background behind the stage."
," So, there was no reason for me to feel hesitant."
Ushiromiya Ange,"""......Should I call you Hachijo this time?"""
Hachijo Tohya,"""How complicated names are. ......Even though both of us are still here, just like before, you have to wonder what to call me."""
Ushiromiya Ange,"""......True. Calling you Featherine would be a bit rude to you now. ......For an actor, the name of the role they act is only temporary."""
Hachijo Tohya,"""Precisely, child of man."""
Amakusa Juuza,"""Featherine??"""
,Amakusa's eyes went wide as he wondered what I was suddenly talking about. I ignored him and continued.
Ushiromiya Ange,"""......So, what are you going to show me?"""
,"As I spoke, my eyes were caught by that heavy-looking object she held under her arm."
," At a glance, it looked like an encyclopedia with a fancy binding..."
Hachijo Tohya,"""Do you know what this is?"""
,"As Featherine spoke, she set the heavy object on the table."
, My first thought......was of a grimoire.
," The heavy book had a mysterious, mystical feel to it, like something Maria onee-chan might carry around."
," And the most remarkable feature of it......was the large, sturdy lock that held it shut."
, Why would someone go so far to keep people from reading a book......?
Hachijo Tohya,"""Why don't you take it and observe the back?"""
Ushiromiya Ange,""".........The back...?"""
,I flipped the heavy book over on my lap.
," And, as soon as I saw it, I gave a small gasp."
Ushiromiya Ange,""".........Eva... ...Ushiro......Ushiromiya... ......Ushiromiya Eva."""
,"Without a doubt, those words were written there with the letters of the alphabet."
Ushiromiya Ange,"""What is this...? Eva oba-san's......diary...?"""
Amakusa Juuza,"""Could this be......that rumored..."""
Ushiromiya Ange,"""Do you know something about this...?!"""
Amakusa Juuza,"""Just a rumor. ......They say that President Eva had a secret diary, and that she always kept it locked up. ......They say she took it with her everywhere she went. At least, that's what I heard from some of the other bodyguards."""
Ushiromiya Ange,"""......A secret...diary... And why is that here......?"""
Hachijo Tohya,"""It was in the hospital room where Ushiromiya Eva passed away."""
,This diary was hidden behind her bed.
," So, it remained in that room for some time after her death before it was found."
," Then, by coincidence, it was probably found by someone who worked for the hospital, or else a patient or their family."
,"......Of course, by that time, there was a huge movement dedicated to the Rokkenjima mystery."
, A locked diary found in the hospital room where Ushiromiya Eva spent her last moments......would be absolutely priceless.
," The discoverer probably handed it over in secret to one of the 'Witch Hunters', who would be able to accurately determine its worth."
," Luckily, the Witch Hunters who got their hands on this book were all noble and upright people."
," Not content to boorishly destroy the lock and reveal the truth, ......they simply satisfied themselves with the fact that the truth of that day slumbered just on the other side of this mysterious lock."
," Thanks to that, ......Eva's diary has remained undamaged to this very day..."
Hachijo Tohya,"""It is already known that Natsuhi, wife of Krauss, the oldest son of Kinzo, sealed all of her complaints and repressed feelings by writing them down in a diary, which she treated like a sort of charm."""
Ushiromiya Ange,"""......So, Eva oba-san did the same thing?"""
Amakusa Juuza,"""It's possible, at least. ......Unlocking the hinges of this diary would be a pain, even if you had a key. It's sealed up tight like a corset."""
,Amakusa was right.
, This wasn't a diary made to be casually opened and reminisced over.
,"......It's probably safe to assume that this diary was used to forget things by writing them down and sealing them away, just like Ushiromiya Natsuhi's."
," And on top of that, Eva brought it with her into her hospital room, then hid it behind the bed without telling anyone about it..."
Ushiromiya Ange,"""......Don't tell me that diary... ......Are you saying Eva oba-san wrote down what happened that day...?"""
Hachijo Tohya,"""By reading its contents, you will probably learn everything. ......However, we don't know where the key that unlocks it is."""
,I jumped.
," Then, I looked down at my chest. That's where my brother hung that key......"
Ushiromiya Ange,"""Huh? I, ......it's gone! Th, ......the key's gone...!"""
Amakusa Juuza,"""......What's wrong, Lady? What key?"""
Ushiromiya Ange,"""It's been hanging from my neck the whole time, hasn't it?!"""
Amakusa Juuza,"""......I never noticed it. You had a key hanging from your neck...?"""
,I understood almost immediately.
," In the world of humans, I haven't found the key."
, The 'me' with the key......is on the game board in the world of witches.
Ushiromiya Ange,"""Make me the 'me' with the key! I'm going to unlock this diary."""
,"Featherine lifted a finger, spun it around, and the world twisted again."
," When I returned to Featherine's study, the key popped back into existence, hanging from my neck."
," But at the same time, ......the diary on my lap popped out of existence."
Ushiromiya Ange,"""Where'd the diary go?!"""
{f:5:Featherine},"""It should exist somewhere on the game board. Since it is one of the keyholes you are to be given, it must exist somewhere."""
Ushiromiya Ange,"""Did Onii-chan hide it somewhere...?"""
{f:5:Bernkastel},"""......Since Battler is trying to make this a game between you and him, it probably isn't completely hidden."""
Ushiromiya Ange,"""What do you mean...?"""
{f:5:Featherine},"""Even if Battler thinks of it as a king that mustn't be taken, there would be no game unless it existed somewhere on this board."""
Ushiromiya Ange,"""In other words, ......it's somewhere in the Ushiromiya mansion...?"""
{f:5:Featherine},"""Or, you may already have been given an opportunity to witness it. ......Like how a swindler has already hidden a trap in microscopic letters on the first page of a contract you sign."""
{f:5:Bernkastel},"""......If Battler follows the rules of mystery as the Game Master, .........'clues must be shown', so the choice that leads to Battler's defeat must have been shown."
{f:5:Bernkastel}," ......Ange. Try and remember. ......You should have seen Eva's diary already in Battler's world."""
,"In that instant, ......from the back of my mind.........drifted the very first scene of this final game."
, In the chapel...
,"......A book lying on the altar, a book with a lock on it......"
," As soon as I showed interest in that book, ......Battler suddenly got serious and told me not to touch it......"
Ushiromiya Ange,"""That......was Eva oba-san's diary......"""
{f:5:Bernkastel},"""That's right. Ushiromiya Eva's diary. The Book of the Single Truth, with the truth of that day written inside it."""
Ushiromiya Ange,"""......The Book...of the Single Truth... And is the truth really written inside it? After all, there's a chance that it's just something Eva oba-san-"""
{f:5:Featherine},"""I'll give it to you in red. ......{p:1:Ushiromiya Eva's diary, the Book of the Single Truth, has written within it the truth of Rokkenjima during October 4th and 5th, 1986.}"""
