Speaker,Russian (RU)
,"Если пистолет не годится... Воспользоваться дробовиком! Вместо одной пули, порази её ""выстрелом"", содержащим бесчисленное количество снарядов за раз!"
,"Выстрел является рассеивающимся, поэтому покрывает огромную площадь. Следовательно, он отлично подходит для отстреливания мелких быстрых и юрких целей, вроде птиц."
,"Правильно, нет правила, которое гласит, будто я должен строить догадки по принципу пистолета, стреляющего по одной пуле."
,"......Создание одной‐единственной теории в одной лишь надежде, что она попадёт в цель — всё равно что перестать мыслить."
,"Нужно пускать несчётное количество пуль‐предположений, чтобы они били стеной, и попадание лишь одной сделало бы дело."
Ushiromiya Battler,"""............Голубой — это... Я понял. Если твоя красная правда представляет собой острую как бритва катану, то мой голубой, похоже, является дробовиком. Нет... пулемётом, огневая мощь которого сделает из ведьмы решето."""
{f:5:Beatrice},"""Кто часто стреляет, тот когда‐нибудь в цель попадет. *смешок*смешок*! Подобная грубая аналогия вполне в твоём духе."""
Ushiromiya Battler,"""Кульминация детективного романа всегда одна и та же. ......Знаменитый сыщик собирает всех подозреваемых сразу и демонстрирует одну‐единственную логическую цепочку из выводов, достигающую замечательного эффекта."""
Ushiromiya Battler,"""Совсем как Уильям Телль, пробивающий яблоко одной единственной стрелой. Вот потому это воспринималось мной как добродетель."""
,.......Ведь как было бы здорово:{n}пробиться сквозь правду одним единственным предположением.
,Но это нереально.
,"Взгляните на войны в реальности. Разве люди там выставляют длинноствольные орудия из окопов, тща‐ательно целятся и по очереди стреляют друг в друга?"
,"Чёрта с два, не так ли?! Они ведут стремительный огонь, обстреливая всё вокруг, стремясь накрыть противника лавиной огня!"
,Аналогично и с рассуждением и мышлением.
,"Из‐за той странной добродетели я топтался на одном месте, считая, будто правильный подход заключается в приведении догадок и предположений по очереди."
,"Тогда как мы, люди, можем пуляться бесчисленным количеством догадок и предположений!"
,Пуля — это сила воображения. Остановка мышления — забитый ствол!..{n}Мой прежний жалкий стиль мышления можно сравнить с трубкой для стрельбы горошинами.
,"До чего же отстойно это было: я совершал слабый выстрел, его отражало красным, а затем я заряжал следующую пулю и так по кругу."
,"Моя ""голубая правда"", утверждающая, что все это — трюки, выполненные людьми... Подавит цель — иллюзию, утверждаемую ведьмой, своей огромной огневой мощью и мощью того, что я смогу представить!"
,"Это мой, Уширомии Баттлера, стиль борьбы!.."
Ushiromiya Battler,""".........Благодаря тебе я познал истинный стиль борьбы. Спасибо, Гретель!"""
Ushiromiya Ange,"""Всегда пожалуйста."""
Ushiromiya Battler,"""Этого достаточно, чтобы я осознал, насколько же жалок я был тогда. ......Да, как и сказала Беато. Всё это время я сражался с ограничением. Я признаю это! Новое правило, понял! У меня есть свой способ борьбы! Я продемонстрирую его тебе!"""
{f:5:Beatrice},"""*смешок*смешок*смешок*смешок*! Неплохая сила воли, мне нравится! Тогда попробуй воспользоваться ею прямо сейчас, этой твоей 'голубой правдой'!"""
Ushiromiya Battler,"""......Да уж, воспользуюсь. Этой самой голубой правдой я на клочки разорву твою 'Теорию ведьмы', гласящую, что лишь ведьма может быть преступником, так как у всех есть алиби!"""
Ushiromiya Battler,"""Вот моя правда! {p:2: Уширомия Кинзо уже мёртв}. {p:2:Следовательно, истинное число людей на острове — 17}! {p:2:Добавив неизвестного человека Икс — получаем 18}. {p:2:Предположив, что этот человек Х всё же существует, преступление возможно даже при наличии алиби у семнадцати!}"""
Ushiromiya Kyrie,"""......Короче говоря, если ты и дальше будешь препятствовать нашей встречи с отцом, нам придётся принять следующую теорию. Другими словами, отец уже мёртв. А ты скрываешь это, поскольку не желаешь дележа наследства, ведь так?"""
Ushiromiya Krauss,""".....................Бред."""
Ushiromiya Natsuhi,"""П‐правильно, это даже не бред, но сущий абсурд! Мне ещё никогда не доводилось слышать подобное оскорбление!"""
Ushiromiya Kyrie,"""Мы даже можем привлечь полицию, чтобы выяснить, жив он или мёртв. Верно Ева нее‐сан?.."""
Ushiromiya Eva,"""......Д... да... Именно так, нии‐сан. Ты можешь выдумать какую угодно небылицу. Мы можем легко устроить всё так, что ты должен будешь провести встречу с отцом под надзором третьей стороны!.."""
Ushiromiya Kyrie,"""И тем не менее, полагаю, подобный акт оказался бы постыдным для семьи Уширомия."""
Ushiromiya Kyrie,"""Поэтому предлагаю следующее. Ответственность и обязанности опекуна. Наказание при наихудшем исходе. Если ты согласен с этим, мы воздержимся от вытаскивания отца из его кабинета."""
Ushiromiya Rudolf,"""...Да, именно так, Аники... Разве не ты недавно сам так сказал? Что ты выполняешь естественные обязанности опекуна отца. При подобном раскладе условия Кирие не должны вызывать у тебя беспокойство, верно? С чего такая бурная реакция?"""
Ushiromiya Rudolf,"""......Тебя действительно так тревожит, что звание следующего главы вытащат из‐под тебя, если отец умрет иначе, чем естественной смертью?"""
Ushiromiya Eva,"""А иначе ч‐что? У тебя на уме есть способ, при помощи которого отец умрёт не естественной смертью?"""
Ushiromiya Krauss,"""Откуда у меня могут взяться такие мысли. ......Что ж, теперь я тоже понимаю, какие чувства испытывает отец. До чего же несчастны его последние года, он даже умереть не может, как того захочет."""
Ushiromiya Kyrie,"""Да, его последние годы были несчастны. ......И нас наводит на подозрение мысль, что эти его 'последние годы' уже стали частью прошлого."""
Ushiromiya Kyrie,"""......Ты можешь полностью снять с себя это подозрение, позволив нам встретиться с отцом. ...Так что же, даже подвергшись от нас такому унижению, ты всё равно не разрешишь нам увидеть его, Краусс нии‐сан?.."""
Ushiromiya Krauss,"""........................"""
Ushiromiya Kyrie,"""Отец наверняка уже мёртв. Труп же был захоронён в секрете. ......А после того, как ты заберёшь всё богатство себе в качестве агента отца, ты обставишь всё так, будто он 'исчез', а затем пройдут семь лет, которые сделают отца частью бесплотных покойников."""
Ushiromiya Kyrie,"""............Прости, не подумай ничего плохого, ладно? Я просто играла в детектива."""
Ushiromiya Natsuhi,"""К... какое хамство! Ты не имеешь права находится в этом особняке! Немедленно уйди! Я больше не позволю тебе переступить порог этого дома!"""
Ushiromiya Kyrie,"""Эта уловка сработала в прошлом году, но вы исчерпали всю свою удачу, если посчитали, что такое прокатит и в этом году. ......Отец в плохом настроении, поэтому он сейчас не может с нами встретиться? Это было крайне подозрительно ещё в прошлом году, а сейчас происходит всё то же самое."""
Ushiromiya Kyrie,"""Если ты собираешься притворяться агентом отца и захватить все его активы, тебе следовало сделать это немного побыстрее и заставить его исчезнуть, не дожидаясь начала сегодняшнего семейного собрания. Ты и вправду наивен, Краусс онии‐сама..."""
Ushiromiya Krauss,""".........Я понятия не имею, что ты..."""
Ushiromiya Kyrie,"""Однако! ......Если отец и правда в плохом настроении и ты мешаешь нам встретиться с ним из‐за своих обязанностей опекуна, то это замечательный поступок. В том случае, если ты просто примешь наши условия, то всё решится прямо здесь и сейчас."""
Ushiromiya Kyrie,""".........Ведь всё‐таки ты так сильно заботишься об отце, Краусс нии‐сан. И ведь отец же ни за что не умрёт таким образом, что может вызвать неприятности во время вскрытия."""
Ushiromiya Kyrie,"""В любом случае, отец терпеть не может больницы, поэтому он скончается в своем кабинете, так? В любом случае, вскрытие, безусловно, будет проведено. ......Единственным способом {i:убить его, не доводя дело до вскрытия}, станет его исчезновение."""
Ushiromiya Eva,""".........Кирие‐сан, не слишком ли ты обижаешь нии‐сана, а?.."""
,Ева упрекнула Кирие тошнотворно мягким голосом.
,"...Учитывая ситуацию, мягкости было неоткуда взяться.{n}...Именно поэтому голос был тошнотворен..."
Ushiromiya Eva,"""Нии‐сану приходится вертеться в силу разных условий, в которых он находится, да и тут ещё затронута его гордость. И хотя это может оказаться его очевидным долгом, но стоит изложить всё на бумаге и назначить штрафные санкции... как у него могут начаться неприятности. Не так ли, Роза?.."""
Ushiromiya Rosa,"""......Да, так. .........Пожалуй, мы придали слишком мало значения гордости Краусса нии‐сана, как старшего сына. ......Он оказался бы жалок, подпиши он протокол об обязанностях опекуна в таком виде, как их изложила Кирие."""
Ushiromiya Rudolf,"""Точно. Ты ведь замечательно справляешься со своей работой, Аники. Приняв это во внимание, мы могли бы даже подумать о том, как избежать подписания странных бумаг и тяжелейших штрафов, предоставив всё тебе, Аники."""
Ushiromiya Krauss,"""Н‐ну... вы..."""
,"Не только Ева, но и Рудольф, и Роза с нервирующими улыбками на лицах, словно репетировали заранее, стали загонять Краусса."
,"Они чётко осознали, как Кирие загнала Краусса в угол, и где она была готова пойти на компромисс..."
Ushiromiya Kyrie,"""......Протокол об обязанностях опекуна. Ты можешь сделать так, что мы никогда больше не потребуем встречи с отцом, даже без его подписания. ......Это если ты гарантируешь, что в состоянии исполнять обязанности опекуна даже без протокола."""
Ushiromiya Krauss,"""Ты предлагаешь мне... заплатить залог? Хе‐хе‐хех, ха‐ха‐ха‐ха‐ха‐ха!.. Да это безумие! Вах‐ха‐ха‐ха‐ха‐ха!"""
Ushiromiya Kyrie,"""Залоговые деньги будут выплачены Еве‐сан, Рудольфу‐сану и Розе‐сан, то есть 3 миллиарда йен каждому. В качестве депозита ты переведешь 10 процентов от этой суммы — 300 миллионов йен, до конца года."""
Ushiromiya Krauss,"""9 миллиардов?! Да у меня нет таких денег!!!"""
Ushiromiya Kyrie,"""После кончины отца у тебя должно получиться разобраться с этим. Уж столько, у нас разузнать получилось. У тебя должно получиться положить на счёт 900 миллионов йен при твоём нынешнем финансовом положении."""
Ushiromiya Kyrie,"""И у тебя также должна иметься возможность {i:позаимствовать у отца}, не так ли? ...Нет необходимости в этом явном фарсе."""
Ushiromiya Krauss,"""............К‐какая мерзость. Сущая мерзость!"""
Ushiromiya Natsuhi,"""В‐вот именно! Даже просто обсуждение наследства отца было проявлением крайнего неуважения! Отец уже мёртв? Мой муж скрывает это и прикарманивает себе все деньги?!"""
Ushiromiya Natsuhi,"""Хватит с меня всего этого! Никто из вас больше не имеет права носить фамилию семьи Уширомия!!!"""
Ushiromiya Hideyoshi,"""Успокойся, Нацухи‐сан!.. Это всё, что каждый из нас хотел сказать! Почему бы нам не сделать перерыв?! Это внезапная тема слишком крупномасштабна. Мы все начинаем терять самообладание!"""
Ushiromiya Hideyoshi,"""В самом деле, давайте на некоторое время прервёмся и охладим наш пыл? Крауссу нии‐сану, наверное, нужно дать некоторое время. Верно, Краусс нии‐сан?"""
Ushiromiya Krauss,"""...............Время?.. Это ещё зачем?"""
Ushiromiya Hideyoshi,"""Ладно, ладно! Мы не замышляем ничего сомнительного! Мы просто хотим во что бы то ни стало встретиться с отцом, отсюда наше желание немного попререкаться!"""
Ushiromiya Hideyoshi,"""И, Краусс нии‐сан, я понимаю, как тебе хочешься дать достойный ответ на всё, что мы тебе тут наговорили!..Если ты не прочь зайти так далеко, то тебе просто нужно дать нам увидеть отца!"""
Ushiromiya Hideyoshi,"""Верно? Не находишь? После всего сказанного нами ты не мог не заупрямиться, и теперь тебе просто нелегко дать нам своё разрешение повидаться с ним. Не так ли? Ну? Так?"""
Ushiromiya Natsuhi,"""......Н... ну, мой муж и правда немного потерял самообладание, как и вы. ......Мы так упорно отказываемся только из уважения к желанию отца не видеть вас."""
Ushiromiya Krauss,""".....................Хм‐м, да уж. Наш спор стал превращаться в очередную ссору братьев и сестёр совсем как в прошлом, и я тоже заупрямился. .........Ладно, давайте остудим наши головы."""
Ushiromiya Krauss,"""...Я понимаю, что вы очень жаждете встречи с отцом. ...Я передам ему это. .........Я даже обещаю вам, что постараюсь как‐нибудь убедить его встретиться с вами. .........Что скажете?"""
Ushiromiya Rosa,"""......Согласна. Полагаю, следует дать Крауссу нии‐сану время на то, чтобы убедить отца."""
Ushiromiya Rudolf,"""Угу. ......Мы надеемся на тебя, Аники. Пожалуйста, убеди его встретиться с нами. Как‐никак, ты же его опекун."""
Ushiromiya Eva,"""Насчёт его убеждения... Давайте отложим это на вечер, ладно? Завтра же мы убедимся в хорошем самочувствии отца, даже если нам придётся выломать дверь кабинета. .........У тебя нет никаких претензий на этот счёт, а? Нии‐сан?"""
Ushiromiya Krauss,"""......Делайте что хотите. Ясно, мне даже толком не дают времени, чтобы убедить его. ......Пойдём, Нацухи. Нам следует попросить его хотя бы присоединиться к нашему обеду."""
Ushiromiya Natsuhi,"""Д‐да!.."""
,Краусс с Нацухи покинули гостиную.
,"Как только их шаги затихли, Хидэёши глубоко вздохнул, ухмыльнулся и бухнулся на диван..."
Ushiromiya Hideyoshi,"""............Кирие‐сан. ...Ты... страшный человек."""
Ushiromiya Kyrie,"""Извините за то, что так выскочила. Я прошу прощения."""
Ushiromiya Rudolf,"""......Нет, нет. Ты не загнала его в угол так, как мы изначально планировали, но в конечном итоге исход получился даже лучше. ...Как всегда, мне не грех склонить перед тобой голову..."""
Ushiromiya Rosa,"""Но... сможет ли он и впрямь найти 900 миллионов? По нашим подсчётам, максимумом для него будет около 750 миллионов... Не переборщили ли мы с 900 миллионами?"""
Ushiromiya Kyrie,"""Даже если не сможет столько наскрести, всё равно не страшно. Если мы, к примеру, снизим сумму до 750 миллионов, чтобы Краусс нии‐сан смог сохранить лицо, то это будет выглядеть так, словно мы идём на компромисс, что в дальнейшем должно облегчить нам задачу, не так ли? Но если уж он всё‐таки сможет достать 900 миллионов, то вообще здорово."""
Ushiromiya Eva,"""Нии‐сан сейчас, небось, совещается об этом с Нацухи. ......Будет действительно интересно взглянуть на то, к какой извращенной логике он прибегнет в качестве оправдания."""
Ushiromiya Kyrie,"""Убедить отца? Нет, он не сможет."""
,"Нет способа убедить тех, кого вообще не существует в природе!"
Ushiromiya Krauss,"""............Несмотря на свои разнообразные личные трудности, твои дочери и сын прибыли на это ежегодное семейное собрание."""
,Краусса и Нацухи можно было разглядеть в тусклом освещении кабинета Кинзо.
,"Часто гремел гром, а в тускло освещённой комнате мерцал свет. ......Казалось, что очень скоро остров будет заперт в шторме."
Ushiromiya Natsuhi,"""......Отец!.. Умоляю, только лишь в этот раз, продемонстрируйте этим хамам величие главы!.."""
Ushiromiya Kinzo,"""Это бесполезно..."""
,"Огромная тень человека, величественно стоявшего у окна спиной к ним, спокойно но властно ответила им."
,"Повесив голову, он покачал ею. ...В конце концов, они услышали бормотание и смех, доносящиеся через его плечо."
Ushiromiya Kinzo,"""*смешок*смешок*смешок*смешок*смешок*, ха‐ха‐ха‐ха‐ха‐ха!!! Бесполезно, всё это бесполезно!.. Вах‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!!!"""
,.........Осталось жить три месяца?.. Фактически конченный старикан?{n}И кого же вы имеете в виду?
Ushiromiya Kinzo,"""Дурачьё‐о‐о!!! Ты припёрся сюда потому, что твои брат и сёстры угрожали тебе? Стыдись!"""
,"Кинзо развернулся и откинул плащ, и тот резко рассёк спёртый воздух комнаты."
,Это давление означало величие Уширомии Кинзо и саму его силу воли.
,"Столкнувшись с таким порывом ветра, не было ничего странного в том, что Краусс хлопнулся на зад."
,"Выражая сочувствие Крауссу, который выглядел так, словно земля ушла из‐под его ног, Нацухи присела на корточки рядом с ним."
,"А затем, издавая *ТОП*, *ТОП*, шаги Кинзо приблизились с тяжестью, отображавшей его достоинство."
Ushiromiya Krauss,"""О... отец..."""
Ushiromiya Kinzo,"""Крети‐и‐ин!!! Канон рассказал мне. Как далеко твои брат с сёстрами завели тебя за нос?!!"""
Ushiromiya Natsuhi,"""О... отец!.. Мой муж делает всё возможное, чтобы защитить вашу честь..."""
,"Не слушая Нацухи, Кинзо протянул ладонь к воротнику Краусса, сидевшего на полу."
,"...Нет, он согнул пальцы, оставив торчать только указательный палец, а затем он... Прижал его к воротнику Краусса, повернул его... И медленно, всего лишь одним пальцем, поднял Краусса в воздух."
Ushiromiya Kinzo,"""...Ты и в самом деле жалкий крети‐и‐ин. ......Ты позволяешь своей жене говорить в своё оправдание?! Если собираешься оправдываться, то делай это сам!!!"""
Ushiromiya Krauss,"""Га‐а‐агх... гвах!.."""
,"Краусс отчаянно скрёб руками, пытаясь вдохнуть."
,"Твёрдый палец Кинзо душил его.{n}Он не то что сказать что‐нибудь, даже рта открыть не мог."
,"Однако даже если он и был бы в состоянии открыть рот, сейчас он так и так не смог бы придумать хоть какое‐то оправдание, которое бы принял Кинзо..."
,И всё‐таки... Какие бы слова лучше всего подошли для описания этой мощи?{n}Ни у кого бы не повернулся язык назвать Кинзо стариком при созерцании этой сверхчеловеческой силы...
Ushiromiya Natsuhi,"""......Отец!.. Мой муж борется по‐своему!.. Пожалуйста, прости его!.."""
Ushiromiya Kinzo,"""............Нацухи‐и‐и. ......Борьба — это всего лишь процесс, который длится, пока ты не выиграешь. ......Процесс, который ты проходишь перед поражением — это не борьба."""
Ushiromiya Kinzo,"""Это называется одним словом — позор!!! Вах‐ха‐ха‐ха‐ха‐ха‐ха, ты называешь {i:его} моим преемником, вах‐ха‐ха‐ха‐ха, вах‐ха‐ха‐ха‐ха‐ха‐ха!!!"""
,"В раскатах грома Кинзо от души хохотал, словно для него сейчас ничего не могло быть более приятным."
,"А когда он закончил смеяться, то отбросил своего сына, словно тот был ненужной бумажкой, в стену..."
Ushiromiya Krauss,"""Гвах... у‐у‐у‐у‐у‐у‐у..."""
Ushiromiya Natsuhi,"""Дорогой, дорогой!.. Ты в порядке?.."""
,"Краусс съехал вниз по стене, потирая горло, будто от боли...{n}Нацухи подбежала к нему и посмотрела на него..."
,"Не проявляя интереса к этой паре, Кинзо вернулся к окну, будто он был там все время, и уставился на сулящие несчастья грозовые облака."
Ushiromiya Kinzo,""".........Я думал, что в моей жизни не останется сожалений, если бы я смог встретить {f:5:Беатриче}, но похоже, всё не пойдёт так гладко."""
Ushiromiya Kinzo,"""......С самого начала было чётко сказано, что не останется ничего из пожалованного ведьмой. Однако фамилия Уширомия не является её собственностью."""
Ushiromiya Kinzo,"""......Кто же подходит для унаследования этой фамилии? Похоже, что я должен решить это сам. ......Возрадуйся, Краусс! Я передумал."""
Ushiromiya Krauss,""".........О‐отец............Так значит?.."""
Ushiromiya Kinzo,"""У меня нет желания трапезничать с вами, трусы. Тем не менее, позже я почту своим присутствием семейное собрание!"""
Ushiromiya Natsuhi,"""О‐отец... Огромное вам спасибо!.."""
Ushiromiya Kinzo,"""Там я сделаю великое объявление о том, кто станет моим преемником. Я самолично покончу с вашей идиотской сварой! Вах‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!!!"""
