Speaker,Russian (RU)
{f:5:Beatrice},"""Внимательно смотри на кончик моего пальца. Готова? Будет быстро."""
,"Ведьма быстро подняла указательный палец высоко в воздух, указывая в небо."
,"Как только Энджи посмотрела вверх, следя за поднятым пальцем, он качнулся вниз, будто стремясь увернуться от её взгляда."
,"И точно так же... вверх, вниз, влево, вправо, потом снова влево, будто Энджи играла в ""{c:86EF9C:атти муитэ хой}""."
,"Энджи, чувствуя, что проиграет, если не уследит за кончиком пальца, с серьёзным видом вертела головой и так и этак."
,"Энджи была очень юна и ненавидела проигрывать. Она воспринимала всерьёз даже самые мелкие игры, полная решимости не проиграть взрослым."
,Рука ведьмы двигалась всё быстрее и быстрее. Энджи не упускала её.
,"После того как указывающий вверх палец вдруг качнулся вниз...... указательный палец снова свернулся калачиком, и рука сжалась в простой кулак."
,Неужели... там что‐то окажется?..
,"Подозревая, что такое возможно, Энджи очень внимательно следила за пальцем. Не может быть, чтобы некогда пустая рука что‐то сжимала."
Ushiromiya Ange,"""............"""
{f:5:Beatrice},"""Готова? Я раскрываю руку..."""
,Ведьма медленно раскрыла правый кулак......{n}И там......
Ushiromiya Ange,""".........Чт‐? ......Что?! ......Как?! Как, братик?!"""
,Ведьма в подарок отдала Энджи конфету в красивом фантике.
,"Энджи взяла её и отчаянно стала искать в ней некую хитрость, но это была самая обычная, повседневная конфета......"
Ushiromiya Ange,"""Как?! Братик, это ведь был трюк?! Братик?!!"""
Ushiromiya Battler,"""Нет, магия. Ты же всё время наблюдала, верно?"""
Ushiromiya Ange,"""Н‐н...... н‐н‐н‐н!.."""
,"Раз я всё время наблюдала...... тогда как?..{n}Ей не понравилось, но она не знала, как объяснить такое, если не магией."
,"Как только младшая сестра нахмурила брови и закусила нижнюю губу, её брат ещё раз мягко сказал ей, что это была магия."
{f:5:Beatrice},"""Мне пора в особняк, отдать дань уважения. Ты тоже должен пойти, Баттлер. Я задохнусь, если пойду одна."""
Ushiromiya Battler,"""Уверена? Тогда я присоединюсь. ......А ты, Энджи? Вернёшься в домик для гостей?"""
Ushiromiya Ange,""".........Я... я хочу остаться с тобой, братик."""
,Она всё ещё не могла смириться. Но...... неужели и вправду?..
,"Она до сих пор выглядела сердитой, ......но, судя по всему, эта ведьма её заинтересовала."
{f:5:Beatrice},"""Тогда вперёд. Золотая ведьма возвращается!"""
Ushiromiya Battler,"""Внучка Золотой ведьмы возвращается."""
{f:5:Beatrice},"""Нам нужно что‐то сделать с этим прозвищем!.."""
,"Казалось, старший брат и ведьма были очень близки.{n}Они пошли с родственным духом, как пара комиков."
,"Энджи взялась за кончик рукава своего брата, чтобы он не забыл о ней..."
