Speaker,Russian (RU)
Amakusa Juuza,"""Теперь вы говорите, что хотите узнать о произошедшем на острове в тот день для того, чтобы раскрыть преступление Уширомии Евы."""
Ushiromiya Ange,"""Разве не одно и то же?"""
Amakusa Juuza,"""......Что ж, да."""
Ushiromiya Ange,"""Я устала и буду спать. Ты не мог бы помолчать? Скажи, когда приедем."""
Amakusa Juuza,"""Понял."""
,"На самом деле я не так уж и устала.{n}Я сказала так просто потому, что не хотела говорить об этом."
Amakusa Juuza,"""Не становитесь ребёнком‐солдатом."""
,"Решив притвориться спящей, Энджи проигнорировала его.{n}Но Амакуса продолжал. Он хотел, чтобы она услышала хотя бы это."
Amakusa Juuza,"""Вы отправились в дорогу для того, чтобы узнать правду. Это всё больше и больше похоже на путешествие ради мести. ......Путешествие, нужное, чтобы отомстить, раскрыв правду. Но, как вам известно, на Роккенджиме ничего не осталось. Ни следа. ......Раскрыть правду может быть не так‐то просто."""
,"......Я знаю, что Амакуса имеет в виду."
,"Сразу после преступления полиция обыскала всё, что только можно, и даже они не смогли найти ни единой вещественной улики, доказывающей вину Уширомии Евы."
,И с тех пор прошло целых 12 лет.
,"......Если бы правду могла раскрыть девчонка вроде меня, размахивающая пачками денег ради сбора хоть какой‐то информации от тех, кто так или иначе связан с инцидентом, кто‐нибудь давным‐давно раскрыл бы её."
,"Возможно, я не смогу узнать правду."
,И тогда......... моё первое желание — выставить правду на свет — исчезнет.
,А после останется только моя ненависть к Еве.
,"Так же, как дети‐солдаты, забывшие о своей первоначальной цели и живущие просто чтобы стрелять."
,Я забуду о своей исходной цели... и буду жить лишь ради ненависти.
,"Я буду только презирать Уширомию Еву...... но моей цели раскрыть правду ради мести уже не будет, ......поэтому всей моей жизнью станет ненависть к ней."
,......Есть ли разница между стрельбой ради мести и стрельбой ради жизни?
,"Когда нажимаешь на курок, кто‐то так или иначе умирает."
,А в моём случае?
,"Есть ли разница между ненавистью к Уширомии Еве, раскрывая правду, и ненавистью к Еве, сдавшись?"
,Разницы нет.
,"Отыщу я правду или нет, в итоге я так и буду до самой смерти проклинать Еву."
,".........До чего дрянная жизнь.{n}Но сейчас... это всё, что у меня осталось."
,Уширомия Ева лишила меня семьи.
,"Поэтому я отомщу, ......раскрыв её преступления и выставив их на свет."
,......Моё сознание медленно отходило в сон......
,Зачем братик показывает мне такую странную Роккенджиму?..
,Это правда?
,С меня хватит этого фарса.
,Почему даже братик скрывает от меня правду?
,"Я ищу её для того, чтобы отомстить за него и остальных."
,"......Или братик сказал бы то же, что Амакуса?"
,"Мстить бессмысленно, поэтому хватит."
,"Вот почему...... он говорит загадками, стараясь запутать всё ещё больше?.."
,......Не его дело.
,Я не просто пытаюсь отомстить за них.
,Я мщу и ради себя.{n}Всё‐таки я ещё жива только поэтому.
,Мстить — мой смысл жизни.
,..................
,Понятия не имею...... что у братика на уме.
