Speaker,Russian (RU)
{f:5:Beatrice},"""Краусс, Нацухи, Шаннон, Канон, Года, Кумасава. Я просмотрела фиолетовую декларацию всех тех, кто, как мы сейчас доказали, невиновен!"""
Ushiromiya Battler,"""Да. И в результате доказано, что Генджи не преступник."""
{f:5:Beatrice},"""В первые сумерки Канон заявил фиолетовым, что подтвердил смерть Генджи. Это смывает подозрения и с Генджи!.."""
Ushiromiya Battler,"""И теперь в общей сложности доказана невиновность 9 человек. Неплохо проходит."""
{f:5:Beatrice},"""А, кстати. Фиолетовая декларация Шаннон и Кумасавы вроде подтверждает, что все шестеро с первых сумерек мертвы."""
Ushiromiya Battler,""".........Не стоит так легко принимать это."""
{f:5:Beatrice},"""Почему нет? Заявлениям Кумасавы и Шаннон ведь можно доверять?"""
{f:5:Lambdadelta},"""Да, можно ведь? Если вы уверены, что они не преступники, почему бы не поверить их фиолетовой декларации?"""
Ushiromiya Battler,"""Кумасава, например, сказала лишь то, что они «лежали там все в крови». Поэтому непонятно, живы они были или нет. Это не назовёшь идеальным осмотром шести жертв."""
{f:5:Beatrice},"""Шаннон говорит об этих шестерых иначе.«Смерти родителей подтверждены их детьми»."""
Ushiromiya Battler,"""В столовой это означает, что Джордж, Мария и я осмотрели своих родителей. Но мы ещё не доказали невиновность этих троих."""
{f:5:Lambdadelta},"""О, поняла. ......Слова Шаннон доказывают, что дети подтвердили шесть смертей в столовой, но не доказывают, что дети проводили осмотр беспристрастно."""
Ushiromiya Battler,"""В точку. Раз нельзя отрицать, что дети могут лгать, мы пока не можем снять подозрения с шестерых в столовой."""
{f:5:Beatrice},"""Как проблематично...... Все трое — выжившие, которые продержались до конца. Раз они живы, невозможно доказать, что они не преступники..."""
Ushiromiya Battler,"""Баттлер, Джордж, Мария. .....Пока эти выжившие сильно походят на преступников, доказать их невиновность не менее сложно."""
{f:5:Beatrice},"""Так или иначе, видимо, та девятка — единственные, в чьей невиновности мы можем быть уверены благодаря подтверждению их смертей."""
Ushiromiya Battler,"""Теперь это будет обычное рассуждение, основанное на фиолетовой декларации девятки, которой мы можем доверять."""
{f:5:Beatrice},"""Нанджо, Джессика, Краусс, Нацухи, Шаннон, Канон, Года, Кумасава, Генджи. Остаётся только перечитать их фиолетовую декларацию..."""
Ushiromiya Battler,"""Становится сложнее. Соберёмся с мыслями и попробуем!.."""
{f:5:Beatrice},"""Да. Наконец становится похоже на настоящий детектив!.."""
Ushiromiya Battler,"""Эй, Беато. Я заметил нечто интересное. В этой цепочке преступлений нельзя пользоваться универсальными ключами."""
{f:5:Beatrice},"""Кстати, в группу девяти невиновных входят все пятеро слуг, да?"""
Ushiromiya Battler,"""Только слуги могут пользоваться универсальными ключами. Они не могут передать их другому. И из‐за того, что те, кто не преступники, не могут сотрудничать с преступниками, универсальные ключи нельзя использовать в преступлениях."""
,"Поскольку было гарантировано, что все пятеро слуг невиновны, мы знаем, что универсальные ключи не связаны с преступлениями."
{f:5:Beatrice},"""Да, верно!.. И становится ещё проблематичнее, так? Всё это — убийства в закрытых комнатах! Каждое из них должно быть построено без универсальных ключей!.."""
Ushiromiya Battler,"""Нет. Разверни шахматную доску. Это всего лишь означает, что все они могут быть построены на трюках, не связанных с универсальными ключами."""
{f:5:Beatrice},"""Вот как!.. Первые сумерки — закрытая столовая. Вторые сумерки — закрытая комната Нацухи. Начиная с пятых сумерек — закрытый домик для гостей. Нужно ещё раз как следует изучить их..."""
Ushiromiya Battler,"""Внимательно прочитаем ещё раз. ......Все слуги невиновны. Универсальными ключами пользоваться нельзя. Давай думать с учётом этого."""
{f:5:Beatrice},"""Думаю, у меня сложилась теория насчёт закрытой комнаты первых сумерек."""
Ushiromiya Battler,"""Расскажи."""
{f:5:Beatrice},"""Осмотры трупов жертв первых сумерек по‐прежнему не абсолютны. Иначе говоря, что если один из них и вправду был преступником! Он убил остальных пятерых, запер столовую изнутри и притворился мёртвым!.."""
Ushiromiya Battler,"""Да, так можно создать закрытую комнату без универсальных ключей. Хотя есть одна проблема."""
{f:5:Beatrice},"""Какая?"""
Ushiromiya Battler,"""Помнишь? Когда мы говорили о вторых сумерках, {f:5:Бернкастель} сказала красной правдой преступник первых сумерек действительно убил шесть человек."""
{f:5:Beatrice},"""Кстати, да... .........У‐у......"""
Ushiromiya Battler,"""Из‐за этого красного похоже, что все шесть человек в столовой всё‐таки были мертвы. Так как столовую заперли снаружи? Без ключа......"""
{f:5:Beatrice},"""Эй, Баттлер. Эта красная правда действительно подтверждает смерти всех шести человек в столовой?"""
Ushiromiya Battler,"""......Хм‐м... ну...... подтверждает же?.."""
{f:5:Beatrice},"""В таком случае, все шестеро в столовой невиновны, и за исключением Генджи, чья невиновность уже подтверждена, мы можем убрать из списка подозреваемых ещё пять человек? Иными словами, доказана невиновность 9+5=14 человек!.. Остались всего трое! Преступник либо Баттлер, либо Джордж, либо Мария!.."""
Ushiromiya Battler,"""Подожди секунду!......Что‐то не так. Согласно этой красной правде, преступник убил шесть человек. Но она не сказала этот красный во время первых сумерек."""
{f:5:Beatrice},"""Кажется, она сказала его, когда мы обсуждали вторые сумерки?.."""
Ushiromiya Battler,"""Я бы хотел перечитать эту часть. Давай поищем. По‐моему, она подобрала странное время..."""
{f:5:Bernkastel},"""......Неплохо."""
{f:5:Lambdadelta},"""Этих двоих нельзя недооценивать. У них даже инстинкты острые."""
{f:5:Beatrice},"""Сколько бы я ни думала о закрытой комнате вторых сумерек, в итоге выходит одна и та же теория..."""
Ushiromiya Battler,"""Ты про то, что кто‐то убил этих двоих, а затем запер дверь изнутри и спрятался?"""
{f:5:Beatrice},"""Да. ......Раз универсальные ключи использовать нельзя, дверь должна быть заперта изнутри. Поэтому в этом есть смысл только если преступник прятался в комнате Нацухи."""
Ushiromiya Battler,"""Верно. Странно. В повествовании написано так 'сколько бы ни проходило времени, только Краусс и Нацухи всё никак не возвращались.' И дальше все вместе направились к комнатам Краусса и Нацухи."""
{f:5:Beatrice},"""Если не вернулись только Краусс и Нацухи...... значит, все остальные вернулись в гостиную."""
Ushiromiya Battler,"""Верно. Если бы преступник совершил преступление и заперся в комнате Нацухи, он бы не смог вернуться. И всё равно вернулись все, кроме жертв."""
{f:5:Beatrice},"""Получается, преступление невозможно для всех выживших...... ...Поэтому, может, нам и вправду последовать твоей теории про то, что кто‐то в столовой выжил и позже совершил преступления..."""
Ushiromiya Battler,"""......Кстати...... когда я упомянул эту теорию, меня ударили красной правдой."""
,"Моя теория состояла в том, что кто‐то в столовой был жив и убил Краусса и Нацухи."
,Этой теории противопоставили красный: преступник первых сумерек действительно убил шесть человек......
{f:5:Beatrice},"""Едва ли удивительный красный. Ведь преступник пошёл убить Краусса и Нацухи, поэтому всего он убил не шесть человек, а восемь."""
Ushiromiya Battler,"""......... ......Э? Стоп...... ......Преступник пошёл убить Краусса и Нацухи... ......Значит...... он действительно......"""
Ushiromiya Battler,"""Я понял! Нас провели. Я знаю, что она имела в виду, когда сказала, что преступник убил шестерых!.."""
{f:5:Beatrice},"""Как понимать «ты знаешь, что она имела в виду»? Объясни!.."""
Ushiromiya Battler,"""'Преступник первых сумерек действительно убил шесть человек.' Скажи она об этом во время первых сумерек, я бы мог принять это так, как виделось. Но если вспомнить, что она сказала такое после вторых сумерек, появляется новая возможность!.."""
{f:5:Beatrice},"""Неужели...... «шесть человек, которые были убиты» включают убийства вторых сумерек?!"""
Ushiromiya Battler,"""Именно! Преступник действительно затерялся среди шестерых в столовой! Потом он выбрался из столовой, убил двоих в комнате тёти Нацухи, запер дверь изнутри и спрятался в комнате!.."""
,Преступник мог убить в столовой по большей мере пять человек.
,"Но если добавить жертв вторых сумерек, он, несомненно, убил по меньшей мере шесть раз!.."
{f:5:Beatrice},"""Ясно, теперь всё складывается!.. Можно образовать закрытые комнаты и первых, и вторых сумерек без универсальных ключей!.."""
Ushiromiya Battler,"""Ну...... можно подумать, что да, но это напомнило мне ещё кое о чём. ......Затем комната тёти Нацухи немедленно была запечатана..."""
{f:5:Beatrice},"""Да, кстати... Леди {f:5:Бернкастель} сказала красным группа запечатала комнату во время ухода. Преступник не присоединился к ним, когда они уходили."""
Ushiromiya Battler,"""И также она сказала следующее все печати не будут разорваны."""
{f:5:Beatrice},"""То есть...... преступник снова в ловушке закрытой комнаты."""
Ushiromiya Battler,"""Эта теория могла бы объяснить первые и вторые сумерки. ......Но преступник был бы запечатан в комнате Нацухи без возможности уйти."""
{f:5:Beatrice},"""И выходит, что он не смог бы провести четвёртые сумерки и последующие!......Хм, я посчитала эту теорию такой хорошей...... но, думаю, она неверна......"""
Ushiromiya Battler,"""Вряд ли мы ошиблись в этой теории, но...... ...Может, в неё просто нужно внести ещё поправки..."""
Ushiromiya Battler,"""Нет, она действует. Нет проблем, если преступника запечатали. ......Пока есть второй преступник!"""
{f:5:Beatrice},"""Теория о нескольких преступниках!.. Да, похоже, это единственный способ. Так, даже если один преступник запечатан, другой может продолжать убивать..."""
Ushiromiya Battler,"""Если подумать, нашей теории с самого начала был нужен сообщник. На первые сумерки смерти тёти Евы, дяди Хидэёши, старика, Кирие и тёти Розы - всех, чья невиновность не доказана — подтверждены людьми, невиновность которых тоже не доказана. Если они не были сообщниками, поддерживающими преступника, никто бы не смог притвориться мёртвым."""
{f:5:Beatrice},"""Ты прав!.. Ведь в правилах сказано, что только преступники могут сотрудничать с другими преступниками!.."""
Ushiromiya Battler,"""Преступники могут лгать даже до совершения преступления. ......Поэтому вот что получается."""
{f:5:Beatrice},"""Преступник, совершивший убийства первых сумерек, также провёл вторые сумерки, а потом заперся в комнате Нацухи."""
Ushiromiya Battler,"""Затем другой преступник, который солгал о смерти первого преступника, совершил убийства, начинающиеся с четвёртых сумерек!.."""
{f:5:Beatrice},"""Да, всё так и выходит!.. Так кто из них?!"""
Ushiromiya Battler,"""К сожалению, до сих пор любой из них мог быть преступником. Однако можно с уверенностью сказать, что преступление было совершено не одним человеком. Также нам известно, что преступник, который заперся в комнате Нацухи, — это кто‐то из тех пяти жертв в столовой. И ещё мы знаем, что тот, кто продолжил убийства, был среди тех, кто осмотрел пять подозрительных трупов первых сумерек!.."""
{f:5:Beatrice},"""Среди тех, кто осмотрел пять подозрительных трупов в столовой?.. Это у нас......"""
Ushiromiya Battler,"""Баттлер, Джордж и Мария. Мы знаем, что один из этих троих совершил последующие убийства!"""
{f:5:Beatrice},"""Отлично...... Сосредоточимся на этих троих и отыщем правду о дальнейших преступлениях!.."""
Ushiromiya Battler,"""Следующее преступление — четвёртые сумерки. Убита была Шаннон. С одним исключением, ни у кого нет алиби."""
{f:5:Beatrice},"""Джордж. Джессика, подтверждённая невиновной, сказала фиолетовым текстом, что Джордж не мог убить Шаннон. Поэтому разве не значит, что это либо Баттлер, либо Мария?"""
Ushiromiya Battler,"""Хотел бы я так думать, но мы не знаем наверняка. У Баттлера, Марии и всех остальных, за исключением Джорджа, нет алиби. Я сумел доказать, что преступление не было совершено одним человеком, но я не доказал, что преступника два. Пока ещё слишком рано делать выводы."""
{f:5:Beatrice},"""Вот как. Может быть преступник первых и вторых сумерек, преступник, который солгал о смерти первого преступника...... и ещё один совершенно отдельный преступник. ......Да, не стоило упускать это из виду..."""
Ushiromiya Battler,"""Убийство Шаннон было возможно для любого, с одним‐единственным исключением. К тому же, одного этого мало, чтобы доказать невиновность Джорджа."""
{f:5:Beatrice},"""......Я думала, что будет легко, раз нет закрытой комнаты, но, напротив, нет ни подозрительных обстоятельств, ни информации, ведущей к преступнику..."""
Ushiromiya Battler,"""С этого момента темп преступлений ускоряется. Чем застревать на этой части, нужно взглянуть и на пятые сумерки."""
{f:5:Beatrice},"""Кажется, у нас проблема с пятыми и шестыми сумерками!.. Мы можем доверять фиолетовой декларации Джессики, а она сказала вот что четверо кузенов и доктор Нанджо не могли убить Году и Кумасаву!.."""
Ushiromiya Battler,"""Четверо кузенов и Нанджо. То есть, все выжившие на тот момент времени. Если думать нормально, преступление становится невозможным."""
{f:5:Beatrice},"""Но на этом мы можем развернуть шахматную доску, да?"""
Ushiromiya Battler,"""Именно. И так мы получаем простой ответ. Эти сумерки доказывают, что преступник не доктор Нанджо и не кто‐то из кузенов."""
{f:5:Beatrice},"""Все, кроме этих выживших, должны быть мертвы. И всё равно выжившие не могли совершить преступление..."""
Ushiromiya Battler,"""Это абсолютное доказательство того, что кто‐то из преступников подделал свою смерть."""
{f:5:Beatrice},"""И поскольку есть преступник, подделавший свою смерть, вот абсолютное доказательство того, что преступников было несколько. Только преступник может подделать осмотр и солгать!.."""
Ushiromiya Battler,"""Пятые и шестые сумерки могут показаться идеальным невозможным преступлением, но вот сколько нам сказал один этот инцидент."""
{f:5:Beatrice},"""Невозможные преступления — обоюдоострый меч. Они способны заставить противников сдаться, но вместе с этим теории могут прорваться глубоко за твои линии обороны. ......Раньше ты бы точно сдался. Как далеко ты продвинулся."""
Ushiromiya Battler,"""Хе‐хех. Всё благодаря тому, что ты меня так хорошо обучила."""
,Пара ухмыльнулась друг другу.
,В своих многочисленных интеллектуальных играх они были на волоске от смерти.{n}Их бы не обескуражила подобная загадка.
Ushiromiya Battler,"""Теперь перейдём к преступлениям седьмых и восьмых сумерек. Думаю, мы всё ближе к сути."""
{f:5:Beatrice},"""Да, приготовимся и вперёд!"""
Ushiromiya Battler,"""Ситуация точно такая же, как на седьмые сумерки. Фиолетовая декларация Джессики, которой мы можем доверять, показывает, что четверо кузенов — все выжившие — не могли совершить преступление."""
{f:5:Beatrice},"""И всё же...... кое‐что я не совсем понимаю. Преступник первых и вторых сумерек был среди тех пяти жертв с первых сумерек. Этот человек был запечатан в комнате Нацухи, но мы знаем, что его ребёнок тоже был преступником и солгал, проверяя смерть первого. ......Однако единственные дети, которые могут быть преступниками, — это Баттлер, Джордж и Мария."""
Ushiromiya Battler,"""Верно. И мы доказали, что они не могли совершить убийства на пятые, шестые и седьмые сумерки."""
{f:5:Beatrice},"""В общем, .........получается, что есть ещё один преступник."""
Ushiromiya Battler,"""Интересно. В этой теории тоже есть смысл. К тому же, выходит, что третий преступник тоже притворился мёртвым. ......Так может быть даже четверо или пятеро преступников."""
{f:5:Beatrice},"""*хе‐хе*, я в этом не уверена. Во всяком случае, Году, Кумасаву и Нанджо было бы нельзя убить, будь только два преступника. В этом не может быть сомнений!.."""
Ushiromiya Battler,"""Становится сложнее. Группа из трёх преступников? Или же пара, работающая вместе, а кто‐то ещё — самостоятельно?......А, точно, нельзя забывать о том, что может быть больше трёх преступников."""
{f:5:Beatrice},"""Из 17 человек, появляющихся в истории, подтверждена невиновность девяти. Забудем пока о Баттлере, Джордже и Марии, раз они выжили. Что касается людей, которые вроде как мертвы, но не доказаны невиновными, у нас есть Ева, Хидэёши, Кирие, Рудольф и Роза - все жертвы первых сумерек."""
Ushiromiya Battler,"""Теперь вопрос в том, кто из этих пяти жертв в столовой подделал свою смерть. ......Мы уже близко. Мне начинает нравиться!.."""
Ushiromiya Battler,"""Что касается последних восьмых сумерек, макет тот же."""
{f:5:Beatrice},"""Да. В повествовании сказано, что Джордж, Баттлер и Мария не могли убить Джессику. Её не могли убить трое выживших."""
Ushiromiya Battler,"""Кажется, в этой фиолетовой декларации много подсказок."""
{f:5:Beatrice},"""Особенно интересна фиолетовая декларация Джорджа и Марии. Если бы мы могли им доверять, она бы стала мощной подсказкой......"""
Ushiromiya Battler,"""Если Джордж невиновен, его фиолетовая декларация о том, что Мария не может никого убить, правдива, и невиновность Марии подтверждена. И точно так же, если Мария невиновна, то её заявление, что Джордж не может убить взрослого, правдиво, и это доказывает его невиновность."""
{f:5:Beatrice},"""Так бы и было, но нельзя подтвердить невиновность ни того, ни другого..."""
Ushiromiya Battler,"""Если Джордж или Мария может доказать невиновность другого, они тоже невиновны. Это как дилемма курицы и яйца. Вроде полезная подсказка, но не совсем. Как раздражает."""
{f:5:Beatrice},"""Доказать невиновность одного из них вряд ли будет просто. По крайней мере, число подозреваемых значительно сократилось. Остаётся только проверить каждого и посмотреть, может ли он или она быть преступником."""
Ushiromiya Battler,"""Ты права. Мы выходим на финишную прямую!"""
{f:5:Lambdadelta},"""Они уже почти справились, да?.."""
{f:5:Bernkastel},""".........Я как общипанная рыба."""
Ushiromiya Battler,"""Сначала проверим теории с Марией в роли преступника. Если она виновна, тогда Роза могла притворяться мёртвой. У неё была возможность совершить преступления первых и вторых сумерек. Затем она заперлась в комнате тёти Нацухи, и Мария совершила все остальные убийства."""
{f:5:Beatrice},"""Мария не могла совершить убийства в домике для гостей. Поэтому она могла максимум убить Шаннон."""
Ushiromiya Battler,"""А значит, для убийств в домике для гостей нужен третий преступник."""
{f:5:Beatrice},"""Третьим может быть Ева, Хидэёши, Рудольф или Кирие. И, значит, нам нужен и четвёртый преступник, верно?"""
Ushiromiya Battler,"""......Ты права. Чтобы кто‐то из четырёх взрослых притворился мёртвым, ребёнок, который их осмотрел, тоже должен быть преступником. И если преступник — Мария, нам нужно, по крайней мере, четыре преступника."""
{f:5:Beatrice},"""Если преступников четверо, каждый из них должен убить хотя бы одного человека."""
,Преступник определяется как убийца.
Ushiromiya Battler,"""......В таком случае...... не всё складывается."""
{f:5:Beatrice},"""Так четверо преступников — двое взрослых и двое детей. Один взрослый ответственен за убийства на первые и вторые сумерки. Другой взрослый берёт на себя убийства в домике для гостей и далее. Да, возникает противоречие."""
Ushiromiya Battler,"""Преступник определяется как убийца. ......А значит, любой преступник должен убить хотя бы раз."""
{f:5:Beatrice},"""Проще говоря, ребёнок‐преступник мог убить очень мало людей. Дети не могли убить в первые и вторые сумерки. Также они не могут совершить убийство после первых смертей в домике для гостей. Они могут убить только Шаннон на четвёртые сумерки."""
Ushiromiya Battler,"""......Ребёнок‐преступник может убить только Шаннон. Второй ребёнок‐преступник не мог никого убить, поэтому он и вовсе не может быть преступником. ......Выходит, среди детей преступник только один."""
{f:5:Beatrice},"""Как только мы выбираем преступником Марию, нам становится нужен ещё один взрослый преступник, помимо Розы. Но второго ребёнка‐преступника, лгущего о смерти своих родителей, не может быть. ......Иначе говоря, Мария не преступник!.."""
Ushiromiya Battler,"""Далее теории с Джорджем в роли преступника. Среди детей может быть лишь один преступник. И если преступник — Джордж, тогда тётя Ева и дядя Хидэёши — единственные взрослые, которые могли притворяться мёртвыми."""
{f:5:Lambdadelta},"""Значит, группа из трёх человек с двумя взрослыми и одним ребёнком? Вот как, это вроде объясняет все преступления?"""
Ushiromiya Battler,"""Но, минуточку! На самом деле это тоже невозможно."""
{f:5:Beatrice},"""Да. Очевидно, что Джордж не может быть преступником."""
{f:5:Lambdadelta},"""*хи‐хи*. ......Точно. Ребёнок может убить только Шаннон на четвёртые сумерки."""
{f:5:Beatrice},"""Надёжная фиолетовая декларация уже доказала, что Джордж не мог быть преступником в убийстве Шаннон!.."""
Ushiromiya Battler,"""Именно. Всего одно крошечное алиби, работающее только на убийстве Шаннон. Вот что доказывает невиновность Джорджа на все преступления!.."""
{f:5:Beatrice},"""Поэтому нам незачем подозревать его!.. Значит, на всю фиолетовую декларацию Джорджа можно положиться!.."""
{f:5:Beatrice},"""Раз мы убедились в том, что Джордж невиновен, Мария тоже автоматически становится невиновной."""
Ushiromiya Battler,"""Да. Это подтверждает фиолетовую декларацию Джорджа, согласно которой «Мария никого не убивала». Раз она не убивала, она не может быть преступником. Поэтому Мария тоже подтверждена невиновной."""
{f:5:Beatrice},"""Раз Джордж и Мария невиновны, также это доказывает, что их проверкам смертей родителей тоже можно доверять."""
Ushiromiya Battler,"""Верно. Никто бы не ошибся в подтверждении смерти, а люди, не являющиеся преступниками, не могут лгать. Поэтому смерти их родителей подтверждены, и эти родители тоже невиновны."""
{f:5:Beatrice},"""Мы избавились почти от всех...... ...Ответ очевиден, да?.."""
Ushiromiya Battler,"""Во‐первых, преступников несколько. Это подтверждено. Преступления невозможны для одного человека."""
{f:5:Beatrice},"""Сначала один взрослый преступник провёл первые сумерки, а потом притворился мёртвым."""
Ushiromiya Battler,"""Раз мы знаем, что все слуги с универсальными ключами невиновны, преступник не мог запереть дверь в столовую извне. Поэтому нам известно, что её заперли изнутри."""
{f:5:Beatrice},"""И чтобы притвориться мёртвым, ему нужен другой преступник, который солгал бы о его смерти."""
Ushiromiya Battler,"""Так как Генджи невиновен, осмотры всех пяти подозреваемых жертв были проведены их же детьми. Поэтому ребёнок первого преступника — второй преступник."""
{f:5:Beatrice},"""И ребёнок‐преступник не мог совершить преступления, когда они начали происходить в домике для гостей. Однако взрослый преступник был запечатан в комнате Нацухи. Поэтому нужен второй взрослый преступник."""
Ushiromiya Battler,"""Двое взрослых, один ребёнок. Вот как выглядит наша преступная группировка."""
{f:5:Beatrice},"""Теперь должно быть очевидно. Имя ребёнка‐преступника в этой преступной группе прояснено."""
Ushiromiya Battler,"""Да. С одним исключением, доказана невиновность всех детей."""
{f:5:Beatrice},"""И этот ребёнок мог солгать только об осмотре трупов своих родителей. Поэтому преступная группа — семья из двух взрослых и одного ребёнка."""
Ushiromiya Battler,"""Убийство с семьёй. Как сладко."""
{f:5:Beatrice},"""Так кто трое преступников? Вряд ли есть смысл тянуть и дальше."""
Ushiromiya Battler,"""О боже. Что за избитый ответ. Похоже, ребёнок‐преступник — это я."""
{f:5:Beatrice},"""Хмф. Даже в моих играх теории о том, что преступник — Баттлер, были среди самых популярных."""
Ushiromiya Battler,"""Похоже на то. Чёрт, почему все думают, что это я?!"""
{f:5:Beatrice},"""Если ты преступник, значит, твои родители тоже. Больше не о чем думать. Мы уже победили."""
Ushiromiya Battler,"""Больше не нужны подсказки и рассуждения. Пора ответить!.."""
{f:5:Lambdadelta},"""Всё?"""
{f:5:Bernkastel},"""......Впечатляет. ......Видимо, детектива такого уровня всё‐таки мало, чтобы одолеть этих двоих."""
