Speaker,Russian (RU)
{f:5:Virgilia},"""......Но, наверное, я правда дала Баттлеру‐куну слишком много подсказок. Хоть это и послужило тебе нагоняем, но, быть может, поддержка оказалась чересчур огромной для честной игры."""
{f:5:Beatrice},"""Ведь так, так ведь? Пожалуйста, наставница‐а, хотя бы одну подсказочку..."""
{f:5:Virgilia},"""...............Это всего лишь подсказка. А уж о её значении подумай сама, договорились?"""
{f:5:Beatrice},"""Ага, ага! Сама подумаю, так что прошу вас! Дайте мне такую подсказку, чтобы Баттлер волосы на себе рвать стал."""
,"Её поведение при отсутствии Баттлера действительно не содержало в себе ни капли стыда, тогда как при нём она вела себя абсолютно как Великая ведьма."
,"{f:5:Вергилия} глубоко вздохнула, отметив про себя, что Беато оставалась ребёнком, сколько бы времени ни проходило."
{f:5:Virgilia},"""Тогда только подсказка. ......Помнишь басню Эзопа о северном ветре и солнце?"""
{f:5:Beatrice},"""Конечно. В ней рассказывалось о том, как северный ветер и солнце поспорили друг с другом о том, кто сможет заставить путника снять плащ, так?"""
{f:5:Virgilia},"""Правильно. Резкие и нетерпеливые методы не всегда являются лучшим решением."""
{f:5:Beatrice},"""......Можете мне об этом не говорить. Я уже приняла к сведению, что слишком уж поспешила к победе."""
{f:5:Virgilia},"""............Хорошенько подумай над тем, что это означает. И ещё... Похоже, что у Баттлера‐куна возникло небольшое недоразумение, но ты, видать, тоже кое‐чего не поняла. Ты понимаешь условия победы в этой игре?"""
{f:5:Beatrice},"""...А разве есть ещё что‐то помимо того, чтобы заставить его капитулировать?"""
{f:5:Virgilia},""".........Вот видишь? Тут‐то ты и заблуждаешься."""
{f:5:Beatrice},"""Как это?"""
{f:5:Virgilia},"""Победа заключается не в том, чтобы вынудить его сдаться. ......Разве смысл победы не в том, чтобы заставить его принять твоё существование?"""
{f:5:Beatrice},"""......То есть? Вы хотите, чтобы я подлизалась к Баттлеру и попросила: 'Прими, что я ведьма, пожа‐алуйста'?! Какой вздор! Я не паду столь низко!"""
,"Гррррр, подобно злой собаке зарычала Беато."
,"{f:5:Вергилия} пожала плечами, чуть похихикав над своей как обычно вспыльчивой ученицей..."
{f:5:Virgilia},"""Такова моя подсказка. Не слишком заморачивайся на ней. .........Как бы там ни было, ходы, которыми ты до этого пользовалась, на Баттлера‐куна не подействуют. Тебе может потребоваться серьёзный пересмотр тактики."""
{f:5:Beatrice},"""...Я это понимаю и без ваших напоминаний. ......Не представляю, что вы подразумеваете под северным ветром и солнцем, но понимаю, что мне следует сменить цель. ......Я придумаю умный план, который удивит даже вас, наставница!"""
{f:5:Virgilia},"""Хо‐хо‐хо... Жду не дождусь. Вот интересно, как же на него ответит Баттлер‐кун. ......Желаю тебе удачи."""
{f:5:Beatrice},"""И Баттлеру тоже, так? Хм‐м..."""
,""".........Намереваешься сдаться и опустить руки? Если уж ты настолько устала, то почему бы тебе не забраться в футон и поспать, а?"""
,"...Как только моё сознание стало расплываться и я притворилась, что борюсь с сонливостью, все глубже и глубже опускаясь в диван, ""я"" принялась ругать себя."
,"""......Ты же также мечтала забрать должность главы семьи у Краусса, так?"""
,"""И хотя я дала тебе тот шанс при помощи моей магии, ты уже готова отбросить его?"""
Ushiromiya Eva,"Что бы ты ни говорила, но...{n}............Эта загадка слишком сложна.{n}Даже головоломка с проводами и то лучше.{n}...Про неё хотя бы с знаешь, что она разгадываемая."
Ushiromiya Eva,А с загадкой эпитафии я в этом уверенной быть не могу.
Ushiromiya Eva,"......Вполне вероятно, что участвую в безнадёжном бою."
,"...Всё ещё ощущая сонливость, я бросила взгляд на блокнот, который держала всё это время."
,"Он был открыт на странице с эпитафией, на которую я глядела столько ночей, что удивительно, как ещё не прожгла в ней взглядом дыру."
,......Это действительно дверь.
,"На другой стороне находится ""Золотая Земля"", куда я хотела попасть с самого детства вне зависимости от того, какие усилия мне пришлось бы приложить... И в чём я не преуспела."
,"Я касаюсь двери обеими руками... И хотя книга, нет, дверь открыта, могу ли я достичь другой стороны?"
,"""...Вот именно. Ты уже обеими руками прикоснулась к двери. Ну же, собери всю свою силу и распахни её. И прочти иероглифы, написанные на двери."""
Ushiromiya Eva,""".........Открыть, собрав всю свою силу. ...Прочитать иероглифы, написанные на двери..."""
,"Напряги глаза. ......Узри то, что находится за эпитафией, написанной в блокноте..."
,"""...‘край родной мой, отрада моя’ ни за что не обманет наши ожидания. ......Единственное прошлое, которым отец дорожил, были годы его отрочества."""
Ushiromiya Eva,"Правильно...... Тогда что насчёт ""изобильной айю реки""?{n}Таких есть несколько, но такой может и не быть поблизости от места, где проживал отец."
Ushiromiya Eva,"...Если мы начнём гадать, была ли недалеко река с айю на карте... то всё сразу станет расплывчатым и мы не сможем внести конкретики..."
,"""Ты же сама сказала, помнишь? Ты заявила, что этой рекой не обязательно должна быть река с водой. ......Если слово айю такое сложное, почему бы не забыть о нём, а?"""
,"""Представь себе реку. Реку. Соединить её с 'семейным древом' было не такой уж плохой идеей. Подумай, с чем ещё подобным образом можно связать реку..."""
Ushiromiya Eva,"......Не река? Даже если айю не могут плавать в ней, если это не река?"
Ushiromiya Eva,"О, но если айю плавают, то не связано ли это с океаном..."
Ushiromiya Eva,"Ведь мой муж даже сказал, что будучи речной рыбой, она может уплыть в океан............"
Ushiromiya Eva,....................................{n}............В океан.{n}.....................Нет... но... .........{n}......А?..
,"""......Заметила? Но это туманное воспоминание. Где‐то здесь должен быть архив с книгами. Если проверишь, сможешь убедиться."""
Ushiromiya Eva,......Если то была 'изобильная айю река'...{n}.........И ключом может оказаться слово из шести иероглифов...
Ushiromiya Eva,..................Покоился ли ключ в реке?
,"Я... Я не знаю, не знаю.{n}...Короче, мне нужно найти атлас..."
,"Но, даже зная это, я не знаю ""{i:из чего}"" я должна изъять шесть иероглифов..."
,"""......И правда не знаешь? Подумай хорошенько. .........Мы очень умные, поэтому наши идеи имеют твёрдую основу."""
,"""Думай о ней как не о чём‐то масштабном, вроде загадки эпитафии, но как о детской загадке. ......Мужчины всегда остаются детьми, вне зависимости от возраста, и это не отменяет факта, что он в сущности в душе ребёнок."""
,""".........Отбрось преклонение перед отцом. ...Думай об этом, как о никчёмной, инфантильной игре в загадки, вроде той, что Мария вдруг начала на катере."""
Ushiromiya Eva,"......Загадки. ...... Никчемные, инфантильные."
Ushiromiya Eva,........................{n}..................А... ах.
Ushiromiya Eva,".......Точно, это было... это было... м‐м‐м... м‐м‐м..."
,"...Уверена, если память меня не подводит... Это наверняка, м‐м‐м..."
,"Нет, я не должна полагаться на свою расплывчатую память.{n}Я должна сразу же догадаться, поискав в архиве."
,""".........Мы наверняка уже обнаружили ответ. ...Осталось только выяснить, правилен он или нет."""
,"""Давай, Ева. Пойдём в архив, когда убедимся, что никто не смотрит. ......Там мы найдём горы толстых книг, которые не вместил кабинет отца. ...Мы наверняка отыщем книгу, что ответит на наш вопрос. .........Скорее. Это наш первый и последний в жизни шанс воплотить наши мечты в жизнь."""
,"Когда Нацухи попыталась укрыть Еву одеялом, та внезапно вскочила."
Ushiromiya Natsuhi,"""...Прости. Видать, я разбудила тебя."""
Ushiromiya Krauss,"""......Ева. Если хочешь спать, то не перенапрягайся. Сначала лучше ты отдохни."""
Ushiromiya Eva,"""Б... Благодарю. Я просто схожу в уборную освежить лицо."""
Ushiromiya Hideyoshi,"""Лучше расслабься и отдохни. ...Тебе опять нездоровится?"""
Ushiromiya Eva,"""Говорю же, всё со мной нормально! Я скоро вернусь."""
,"Сказав это, стремительно покинула фойе."
,"Фойе отделялось дверью, так что как только я вышла в коридор, они больше не могли меня видеть."
,......Архив располагался рядом с комнатой прислуги.
,"Отец владел внушительной коллекцией книг, а когда увлекся оккультизмом, то их количество лишь возросло, причём настолько, что нормальные книги, подходящие для нормального кабинета, оказались вытесненными оттуда."
,"Это был архив, где хранились нормальные книги."
,"Все они были толстенные, словно полные энциклопедии для интеллектуалов, но мне, стремящейся кое‐что выяснить, это было только на руку."
,"Я тихо вошла в архив... И на всякий случай проверила комнату со взятым на изготовку ружьём, чтобы убедиться в отсутствии подозрительных людей."
,Затем я заперлась изнутри.
,"Я руководствовалась не мыслью, что где‐то может прятаться убийца."
,"...Что меня пугало, так это то, что мои братья или сестра могли прослышать, что я искала."
,"Моё сердце забилось быстрей...{n}...Недавно я была в полусне, поэтому не могла полностью осознать, насколько значительной была обнаруженная мною вещь."
,"Но как только до меня дошло... Моё сердце припустило так, что казалось, будто оно взорвётся."
Ushiromiya Eva,""".........Интересно... Заметили ли это остальные......"""
,"Сомневаюсь, что Краусс с Рудольфом обратят внимание.{n}......Вот Кирие может.{n}У неё необычайная интуиция."
,.........Да и Розу тоже не стоит сбрасывать со счетов.
Ushiromiya Eva,"""Роза глупа. Всегда была на удивление такой."""
,"Вот как? Мне кажется, у неё хватило ума внушить, что она глупа, чтобы не навлечь на себя лишней злости."
Ushiromiya Eva,""".........Вот она. ...Найдём ли мы то, что ищем, в ней."""
,Я достала книгу и пробежалась по страницам...
Ushiromiya Eva,"""............У‐у. .........Это... .........'изобильная айю река'?.."""
,"Понятно...Вот что означает река с айю.{n}......Не тормози, ищи дальше."
Ushiromiya Eva,"""Д‐да, понимаю... По течению вниз спустившись набредешь ты на деревню ({ruby:sato:{p:0:里}})... Под {ruby:sato:{p:0:里}} подразумевается что‐то вроде {loghint:machi:города} или {loghint:mura:посёлка}? Это область с высокой плотностью населения, таких может быть много..."""
,"Почему ты перестала думать?!{n}Если тебе это не нравится, почему бы не бросить, а?{n}Почему бы тебе просто не передать главенство в семье Уширомии Кирие, а?!"
Ushiromiya Eva,"""Я... я не хочу... Я стану главой. ...Это, м‐м‐м, мой первый и последний шанс... ......Что такое {i:деревня}? Что это означает?! Если спуститься вниз по течению 'реки'......?! ............Ах...А‐а‐а‐а‐а‐а!"""
,"......В {loghint:sono sato:этой деревне} разыщи ты {loghint:kishi:берег}, о котором тебе {loghint:kuchi:расскажут} {loghint:futari:двое}.{n}......Это 'берег' ({ruby:kishi:{p:0:岸}}). Понимаешь?"
Ushiromiya Eva,"""У‐у ...*глыг*... Я... я... я понимаю. 'Берег'... 'берег'!.."""
,"Прямо у меня на глазах... Кусочки мозаики, которые я никак не могла понять... начали *щёлк*... *щёлк*...сами складываться в цельную картину......"
,Я даже забыла открывать и закрывать свой рот.{n}...В горле моментально стало сухо...
,Такое на самом деле... является ответом?{n}В... в самом деле? Серьёзно?!
Ushiromiya Eva,"""...Но это не шесть иероглифов. ...Я абсолютно уверена, что это ответ, но он никак не дотягивает до шести иероглифов!"""
,"Ты опять перестала думать? В таком случает, найди способ, как прочитать это с шестью иероглифами."
,"Если не можешь придумать, обратись к письменным источникам.{n}......Ответ должен быть. Не сомневайся в этом."
,"Если не можешь верить, почему бы тебе не урыдаться до тех пор пока не уснёшь от усталости, а затем сдаться и сдохнуть, а?"
Ushiromiya Eva,"""............1, 2, 3, 4, 5, 6... О‐о‐о... Ш... ......Шесть иероглифов..."""
Ushiromiya Eva,"""......Я... нашла. ...Это... же... Кл... Ключ к Золотой Земле!"""
,Да. Это ключ к Золотой Земле.{n} ......Ключ к мечте нашего детства.
,"......И единственной замочной скважиной, куда его можно вставить, является то место.{n}Вот что приносит жертвы.{n}Теперь тебе понятно?"
Ushiromiya Eva,"""А‐а‐а... А‐а‐а‐а‐а‐а‐а‐а!!!"""
