Speaker,Russian (RU)
Ushiromiya Battler,"""Но должна быть возможность вычислить мотив до того, как преступник сознается, а иначе это не в счёт. Лично я считаю, что не давать вычислить причину мотива несправедливо по отношению к тому, у кого якобы не было причин совершать преступление."""
,'Кто'. Кто преступник?{n}'Как'. Как он совершил преступление?{n}'Почему'. Почему он совершил преступление?
Ushiromiya Battler,"""Есть тонны работ, в которых спрашивается о том, кто преступник и какие трюки он провернул. Вообще они почти все такие. Но я не думаю, что есть много романов, в которых просят вычислить мотив."""
Shannon,"""Верно. Это самый запущенный элемент из трёх."""
Ushiromiya Battler,"""Детективы, не воспринимающие всерьёз причину, мне совсем не кажутся завершёнными. ......Нет, не скажу, что они скучные. ......Скорее... они пропускают наиболее важную часть."""
Shannon,"""Пропускают... наиболее важную часть?.."""
Ushiromiya Battler,"""Сердце. Пропускают сердце."""
Shannon,"""......Сердце......"""
Ushiromiya Battler,"""По‐моему, сердце имеет большое значение. Если человек решает пойти на убийство, планирует его, всё подготавливает и на самом деле совершает, для этого нужно невероятно сильное сердце. Именно оно движет людьми."""
,"......Иначе говоря, только сердце может убить человека."
,"Когда эмоциональное потрясение становится достаточно сильным для того, чтобы заставить захотеть убить, в результате случается трагедия, называемая убийством."
,"Разве не значит, что истинный способ разобраться в преступлении — это найти сердце, которое привело к трагическому убийству?"
,Только сердце может убить.
,"Поэтому, если человека убили, нужно искать сердце."
,Вот что он имел в виду.
Ushiromiya Battler,"""Вот почему мне не доставляют особого удовольствия романы, где преступник — обычный маньяк‐убийца, убивающий ради забавы."""
Shannon,"""......Так тебе нравятся романы с достаточно сильным, чтобы привести к убийству, движением сердца?"""
Ushiromiya Battler,"""Да. И я больше всего люблю те романы, которые позволяют раскрыть его."""
,Он оглянулся на меня и улыбнулся.
,"......До сегодняшнего дня я любила романы, направленные на разоблачение трюков."
,"Но я решила в будущем прочитать и те, которые он порекомендовал."
Ushiromiya Battler,"""Мне не нравится игнорировать сердце. .........Именно оно движет людьми."""
Shannon,"""......Да. Думаю, так и есть......"""
,И не только в детективном жанре.{n}Всеми людьми всё время движут их сердца.
,"Способность заметить сердце — вот что позволяет людям взаимодействовать между собой...... нет, между сердцами."
,Ни один человек не может жить сам по себе.{n}И всё же мы не можем заглянуть в сердца других.
,Вот почему каждая встреча между людьми......... тайна сердца.
,"Искать её, рассуждать о ней и понимать друг друга — ключ к взаимодействию между людьми и сердцами."
,Мы вдвоём наедине обсуждаем детективы.
,И так...
,"Мы постигаем сердца друг друга, говоря о тайнах сердца......"
,"Я хочу, чтобы ты чувствовал ко мне...... то же, что я к тебе."
,"Мы оба ищем, стремимся постичь глубины сердца другого...... в этой тайне любви."
Ushiromiya Battler,"""Н‐н...... смотри, как уже поздно. Интересно, ждут ли нас брат и остальные."""
Shannon,"""Да, пора возвращаться......"""
Ushiromiya Battler,"""......Когда я говорю с тобой, Шаннон, время летит незаметно."""
,Он словно говорил словами моего сердца.
,"Мы думали об одном и том же, поэтому и слова выходили те же."
Shannon,"""Жаль, что мы не можем разговаривать друг с другом вечно... Ненавижу часы."""
Ushiromiya Battler,"""Я тоже. Говорить с тобой обо всём этом — самая лучшая часть пребывания на Роккенджиме."""
,"Увидев, что его улыбающиеся глаза смотрят прямо на меня...... я отвернулась."
,Не могла позволить ему увидеть моё вдруг покрасневшее лицо.
Shannon,"""Если бы можно было уехать отсюда...... я бы смогла прочитать и многое другое..."""
Ushiromiya Battler,"""............"""
,"Книжный магазин на Нииджиме, куда я хожу, и городской книжный магазин, в который ходит он, на совершенно разных уровнях."
,Наш обмен книгами стал полностью односторонним — он отдавал мне все книги.
Ushiromiya Battler,"""Сколько ещё ты планируешь быть слугой, Шаннон?"""
Shannon,"""......Не знаю."""
Ushiromiya Battler,"""Если ты однажды решишь уволиться..."""
Shannon,"""То что?.."""
Ushiromiya Battler,"""Приезжай ко мне."""
,"Сказал он почти беспечно.{n}Может, был слегка смущён, раз тихо засмеялся и покраснел."
Ushiromiya Battler,"""И тогда...... нам больше не придётся думать об уходящем времени."""
Shannon,"""......Верно. ......Мы могли бы быть вместе... сколько захотим..."""
,"Мы встречались на маленьких тайных свиданиях на острове всего несколько раз в год...... и даже они длились короткое, неопределённое время."
,Телефон и письма не годятся.
,Мы могли обсуждать свою тайну только когда стояли друг рядом с другом.
Ushiromiya Battler,"""Я знаю, что такой день наступит."""
Shannon,"""......Правда?.."""
Ushiromiya Battler,"""Да. Я уверен."""
,Уверен? Почему?..
Ushiromiya Battler,"""Когда этот день придёт...... я приеду за тобой на белом коне."""
Shannon,"""......Чт‐?.."""
,"Сказав это, он отвернулся."
,"Возможно, был слишком горд, чтобы показать мне свои красные щеки."
,"Но даже не видя, я знала, как выглядит его лицо."
,"Приехать верхом на белом коне...... Э‐э, разве не...{n}Ух‐х, разве не напоминает принца на белом коне?.."
,Так что же получается... э‐э... э‐э‐э......
,Выходит...... ты будешь моим принцем?..
,"......Мой разум опустел, и я никак не могла вычислить его тайну любви, хотя всё было ясно и просто..."
Shannon,"""И...... и когда же... наступит этот день..."""
Ushiromiya Battler,"""Очень скоро, как только ты соберёшься с мыслями."""
Shannon,"""Э?.."""
,Моё сердце ёкнуло...{n}Так сладко... и всё же больно......
Ushiromiya Battler,"""Мне всё равно, когда. Речь идёт о твоей жизни, Шаннон. Тебе стоит как следует всё обдумать, прежде чем решить. .......И когда ты соберёшься с мыслями, я приму твоё решение, каким бы оно ни было."""
Shannon,"""Ла... ......ладно......"""
Ushiromiya Battler,"""Я буду ждать наступления этого дня."""
Shannon,"""Н‐н...... a......"""
,Вот бы я была чуть глупее... и смелее.
,"Я бы могла сказать ему тогда и там, что уже готова, и попросить его сейчас же забрать меня с этого острова..."
,Но я не смогла.{n}Я должна была ради нас обоих как следует обдумать своё будущее......
,"Мою голову заполнили бессмысленные, бестолковые мысли......"
Shannon,"""Я...... я рада... ......Спасибо......"""
Ushiromiya Battler,"""Хе‐хех......"""
,"По‐прежнему стоя ко мне спиной, он почесал голову и засмеялся."
,"Я знала, что это от смущения, поэтому ясно могла сказать, каким было его выражение."
,"И точно так же...{n}Он наверняка догадался, как выглядит моё лицо."
,"Мы оба разгадываем головоломки любви.{n}Размышляем о любви друг друга, разгадывая тайны другого..."
Shannon,"""......Спасибо, что даёшь мне время."""
Ushiromiya Battler,"""У тебя есть всё время на свете."""
Shannon,"""Нет. ......Я не хочу слишком долго заставлять тебя ждать."""
Ushiromiya Battler,"""Ха‐ха‐ха."""
Shannon,"""Поэтому я подготовилась. ......Нет, вернее, подготовлюсь. ......Я не стану бросать свою работу прямо сейчас. ......Да... год. ......Я сделаю это за год."""
,......Если спустя год тебе не расхочется приехать за мной на белом коне...
,И я тоже.
,Если через год не разлюблю тебя...
,Я бы хотела посвятить тебе всю свою оставшуюся жизнь......
Shannon,"""Один год, начиная с этого момента. ......Я приму решение."""
Ushiromiya Battler,"""......Целый год, да? Звучит неплохо. Весна, лето, осень, зима. ......Достаточно времени, чтобы заглянуть в глубины сердца."""
Shannon,"""З... ......значит... в следующем году......"""
Shannon, Ты приедешь за мной...... правда?..
Ushiromiya Battler,"""Да."""
,Он ответил на мою трусливую решимость быстро и твёрдо......
Ushiromiya Battler,"""Я буду ждать наступления этого дня."""
Shannon,"""Да. ......Я тоже...... ...Обязательно...... приезжай, хорошо?.."""
Ushiromiya Battler,"""Конечно."""
Shannon,"""......Не забудь. Приезжай в следующем году, ладно?"""
Ushiromiya Battler,"""Да. Я обязательно приеду. Встретимся здесь."""
,Обязательно.
,.........Вот как.
,"Значит...... эта эмоция, похожая на сладкое удушье...... любовь?.."
,Вот какая эмоция мне незнакома. Её у меня нет.
,Даже если моя магия может исполнить любое желание.{n}Даже если мой рай может исполнить любое желание.
,"У меня не может быть...... этой непостижимой эмоции......... которая горит словно огонь, но которую всё же безумно хочется удержать..."
,"Мне известно лишь то, что какой бы великой ведьмой я ни стала, мне не создать эту эмоцию."
,Её должен дать другой человек.
,"Впервые я поняла, что вовсе не всесильна."
,"И я узнала, что Шаннон открыла в мире {y:0:Люд}{n:0:люд}ей......"
{f:5:Beatrice},"""......Эта эмоция......... слишком сильна... ...Однажды испытав, ...её уже не забыть......"""
,......Шаннон. ......Победа за тобой.
,Любовь...... да?
,"Возможно, она самый важный элемент...... и тот, которого мне не хватает..."
,"......Шаннон.{n}Я буду наблюдать за тем, как развивается ваша любовь."
,Поэтому...... расскажи мне больше об этой новой эмоции.........
