Speaker,Russian (RU)
,"То, что я ощущаю тревогу и неопределённость, само по себе предаёт мою решимость... и его обещание однажды приехать за мной."
Shannon,"""Господин Джордж кое‐что сказал по этому поводу. ......Он сказал, что для Баттлера это могло быть то же самое, что покинуть гнездо."""
,"""Верно. У него появился шанс оставить семью Уширомия и расправить крылья самостоятельным человеком."""
Shannon,"""Если подумать...... у нас вся жизнь впереди. Даже если мы хотим быть вместе, нам по‐прежнему не хватает многих лет социального опыта и доверия. Если Баттлер по‐настоящему серьёзен...... ему пока слишком рано приезжать за мной."""
{f:5:Beatrice},"""Молодец. Да, правильно!.. Хорошо, что ты сумела понять."""
Shannon,"""......Я ничего не сумела... ......Но пока я решила считать так. Это испытание...... проверяет, доверяю ли я Баттлеру."""
,"Вернись он сегодня...... мне бы пришлось в этот же день сказать мадам, что я хочу бросить работу слуги."
,Но правда ли я была готова к этому?
,"Прошлой ночью я всё волновалась о том, вернётся ли Баттлер."
,"Из‐за этого я не только не готова бросить свою работу, но и даже не начала делать это на бумагах."
,"......Короче говоря, у меня до сих пор нет решимости, о которой я сказала ему в тот день."
,"Бог наверняка знает.{n}Баттлер приедет за мной, когда я обрету решимость."
,"Я не была решительно настроена, и вполне естественно, что он сегодня не приехал..."
,............
,......Да. ...Так всё сходится.
Shannon,"""Поэтому...... я уверена, Баттлер не приехал сегодня...... потому, что мне не хватает решимости. Ничего удивительного, ведь я даже не смогла по‐настоящему поверить в то, что он вернётся..."""
{f:5:Beatrice},"""Наверняка у Баттлера всё точно так же. Он ещё не до конца решился для того, чтобы приезжать за тобой."""
,"""......Бог не бессердечен. Когда ваши чувства поистине сблизятся, он обязательно сведёт вас."""
{f:5:Beatrice},"""Прямо как {c:86EF9C:Орихиме и Хикобоши}!.."""
Shannon,"""Да, словно в этом году погода во время Танабаты оказалась плохой, и влюблённым пришлось ждать встречи ещё год...... Вот как мне бы хотелось думать о сегодняшнем дне."""
,Вот как... мне бы хотелось думать о нём.
,......У меня нет другого выбора.
,............
,......Баттлер......
Ushiromiya Lion,"""Но Баттлер не возвращался......"""
Willard H. Wright,"""Шесть лет. ......До тех пор ещё далеко."""
Ushiromiya Lion,"""......И тебе с такими чувствами пришлось ждать целых шесть лет?.."""
Clair,"""Когда ждёшь чего‐то в следующем году, а потом в следующем, и в следующем...... ожидание начинает длиться вечность."""
{f:5:Bernkastel},"""......Такая несчастная история. Ведь Баттлер и не вспомнил о том, что вы вроде как пообещали друг другу."""
Ushiromiya Lion,"""Баттлер привык употреблять мелодраматические фразы, как дядя Рудольф. ......Его окольные выражения могли привести к недоразумению..."""
{f:5:Bernkastel},"""Однажды девушка обязательно ударила бы Баттлера в спину. ......Хотя эта история как раз об этом."""
Willard H. Wright,"""......Слова, которые можно истолковывать по‐разному, могут перевернуть человеку жизнь. ......Бывают случаи, когда беспечный разговор стоит жизней."""
Clair,"""............"""
