Speaker,Russian (RU)
{f:5:Eva Beatrice},"""Я нашла тебе самую интеллектуальную женщину в мире, готовую ради тебя пожертвовать всем! Я во всём проложу тебе путь к успеху! В конце концов тебе будет оказана величайшая честь в семье Уширомия, и ты станешь преемником главы! {i:Вот} тогда ты начнёшь жить по‐настоящему!.."""
{f:5:Eva Beatrice},"""Первый шаг? Не смеши меня. Ты ещё даже не родился! Ты пойман не в мою сеть. ......Ты всё ещё под моей заботой, внутри матки!!!"""
,Джорджа снова и снова ударяло о землю.
,"......Бессердечное злодеяние, точно не для кровного сына."
,Но в глазах Евы...... даже так она проявляла любовь к своему дорогому сыну...
,"Кусок мяса человеческой формы, завёрнутый в красный мешок, множество раз ударился о землю, после чего его подбросило высоко в воздух...... где, по‐прежнему в свежей крови, он попал в огромную паутину в небе."
,"Вися там, словно распятый, Джордж даже не дёргался..."
,"Даже если у него остались силы сопротивляться...... красная паутина, держащая его, не давала проверить..."
,Непрекращающийся дождь тихо мучил и жалел Джорджа...
{f:5:Eva Beatrice},""".........Будь запечатан пятью горами и освежи голову. ......Я говорю тебе остановиться не потому, что считаю Шаннон плохой. Она замечательная, дала тебе возможность вырасти."""
{f:5:Eva Beatrice},"""......Но необдуманная помолвка с ней совсем другое дело. Проблема не в ней. Пойми..."""
Ushiromiya George,"""......'Не критикуй друзей своих детей, критикуй их поступки'......... верно? ......Ещё одна британская поговорка."""
{f:5:Eva Beatrice},"""......Каким же умным ребёнком я тебя воспитала. ......Нет, воспитываю. ......Ты до сих пор внутри меня, так ведь?.. Тебя нужно лелеять чуть дольше. Ладно, довольно наказания, извинись перед матерью."""
,Паутина неохотно отпустила Джорджа.
,Она бросила его на землю под пасмурным небом...
Ushiromiya George,"""Спасибо......... мама."""
{f:5:Eva Beatrice},"""............"""
,Джордж с трудом смог подняться на руки и ноги.
,"......Он стёр грязь и встал на землю, но всё ещё не мог поднять голову..."
Ushiromiya George,"""......Всё, что ты делала...... было...... ради меня, верно?.. ......Спасибо......... спасибо за всё......."""
{f:5:Eva Beatrice},"""Именно. ......Сейчас ты, должно быть, ненавидишь меня. Но однажды ты меня поблагодаришь. Уверена, ты поймёшь, как сильно я тебя любила."""
Ushiromiya George,"""Паутина из всех тех дополнительных занятий со вторника по субботу......была результатом твоих усилий, когда ты старалась вырастить меня достойным человеком......"""
{f:5:Eva Beatrice},""".........Вот ещё одна британская поговорка. Окутать ребёнка счастьем — лучшее образование."""
Ushiromiya George,"""...Спасибо. ......В свою очередь, я скажу тебе свою британскую поговорку."""
{f:5:Eva Beatrice},"""Какую?.."""
Ushiromiya George,"""Единожды ударив все деревья в лесу топором, ни одного не срубишь."""
{f:5:Eva Beatrice},"""......Хм‐м? ...И что бы это значило?.."""
Ushiromiya George,"""Может, эта будет понятнее. ......'Когда человек уделяет слишком много времени учёбе — это проявление лени'. ......Френсис Бэкон."""
,"Человек, весь в грязи и свежей крови...... поправил кривые очки......и медленно встал."
,"Несмотря на грязь, он выглядел божественно...... так, как может выглядеть только сам собой управляющий человек, а не просто дремлющий в амниотической жидкости матери."
Ushiromiya George,"""Я не могу пересчитать всё то, что узнал от Саё. ......Она научила меня мужеству и рыцарству; тому, как быть амбициозным и остроумным; чувству юмора и — совсем немного — стилю. Какая ирония. ......Практически всё, что тебе так во мне нравится...... мне дала совсем не ты."""
{f:5:Eva Beatrice},"""Д... .........Джордж............ ты...... ты до сих пор?! Пришло время вернуться в матку матери! Я снова буду лелеять тебя в тёплом море!!!"""
,"{f:5:Ева} взвыла, и под ногами Джорджа опять появилась красная паутина, которая вновь попыталась зачерпнуть его в воздух."
,Но в тот момент...
,Вокруг Джорджа на секунду появился мощный магический круг.
,"Быстрее, чем мог быть захвачен паутиной, Джордж прыгнул, а затем резким ударом пяткой и великолепным переворотом...... разрезал путы этой паутины."
{f:5:Eva Beatrice},""".........Что?!?!"""
,"Его слаженное движение доказало, что он обладает силой избавиться от всех этих оков."
,Он охотно позволял этой сети связывать его.
Ushiromiya George,"""......Всё должное тебе за то, что ты сделала...... я вернул этой болью. ...Благодаря этому я наконец могу навсегда покинуть гнездо. Без этого никак. ......Родители и дети должны время от времени ссориться."""
{f:5:Eva Beatrice},"""Джордж...... по... почему с ней ты меня совсем не слушаешь?!?!"""
Ushiromiya George,"""Похоже, тебе и вправду нужно отпустить меня, мама. .........Думаю, уже пора."""
{f:5:Eva Beatrice},"""Ч‐что пора?!"""
Ushiromiya George,"""Пора. Пора дать отпор."""
,"Паутинная завеса, созданная {f:5:Евой} для защиты, была слишком медлительна."
,"Джордж прорвался сквозь неё за одно мгновение, а в следующее оказался прямо перед глазами Евы..."
{f:5:Eva Beatrice},""".........А‐а, а‐а‐а‐а‐а‐аргх!!!"""
,"Она выскочила из‐под удара, который сбил бы её с ног...... а затем блокировала вторую часть двойного разворота Джорджа своим высоким ударом."
Ushiromiya George,"""Думаю, за одно, чему ты меня научила, я могу поблагодарить."""
{f:5:Eva Beatrice},"""O......о‐о, и в какой день недели это было?!"""
Ushiromiya George,"""Это боевые искусства, на которых мы сосредотачивались во время длительных перерывов от школы!.."""
{f:5:Eva Beatrice},"""...Ха...... кья‐ха‐ха‐ха‐ха! Я рада, Джордж, что ты благодарен мне хоть за что‐то! Твоя мать счастлива! Кья‐ха‐ха‐ха‐а!!!"""
,Быстрые ноги {f:5:Евы} сверкнули как молнии.
,"Слабая, слабая, слабая, среднеуровневая атака."
,"Когда голова Джорджа опрокинулась вперёд, она поймала её обеими руками, будто собираясь разбить о землю."
,"Как раз тогда его голова встретилась с коленом {f:5:Евы}, молнией возникшим снизу."
{f:5:Eva Beatrice},"""Надо было и муай тай выучить! Учиться с тобой этому было бы гораздо веселее!"""
Ushiromiya George,"""......Ты права. Обучение с тобой боевым искусствам было для меня самым весёлым занятием."""
{f:5:Eva Beatrice},"""Тогда сейчас самое веселье! Разве не весело, Джордж?! Разве нет?!!"""
Ushiromiya George,"""Весело, мама, вот так играть со своим сыном?"""
{f:5:Eva Beatrice},"""Да, весело! Ты мой дорогой сын, и я буду очень сильно любить тебя в своём чреве! Мне даже нравится, когда ты пинаешься!"""
Ushiromiya George,"""Понятно. Но этот удар не из твоего живота."""
,Джордж...... коленом ударил в живот {f:5:Евы}.
,"За мгновение перед тем, как почувствовать боль от яростной атаки, {f:5:Ева} посмотрела на удар своего сына с гордой улыбкой...... и потом её вырвало."
{f:5:Eva Beatrice},"""Гва‐а!!! Гх‐х......... гва‐агх!"""
Ushiromiya George,"""Ты уже не та, что раньше, мама. ......Может, тебе пора перестать носить такую детскую одежду?"""
{f:5:Eva Beatrice},"""Д... .........Джо‐о‐о‐о‐о‐ордж!!!"""
,С подбородком по‐прежнему в рвоте {f:5:Ева} в муках посмотрела на Джорджа.
,"В отражении его очков она видела, каким жалким было её лицо."
Ushiromiya George,"""И тебе, и мне...... пора оставить детство в прошлом. Прощай, мама."""
,Яростная вспышка молнии и дождь...... заморозили время.
,Блестящий удар Джорджа......... остановился в дюйме от груди Евы.
,"Однако сила красного магического круга, окружающего его...... уже пронзила {f:5:её}."
,"Хотя он остановился, не ударив её...... из спины {f:5:Евы} хлынула кровь."
,На её груди не было ран...... но сердце было разодрано......
,{f:5:Ева} наклонилась назад...... и со всплеском упала в лужу.
,Не было никаких конвульсий.
,"......Её жизнь оборвалась, не оставив ей даже мгновения на агонию..."
Ushiromiya George,"""......Я знаю, ты где‐то там. Гаап."""
,Поправив очки...... сказал Джордж чаще роз позади себя.
,"Затем в воздухе открылась чёрная, как смоль, дыра...... и оттуда выпрыгнула Гаап."
Gaap,""".........Впечатляет. ......Даже учитывая, что это случилось до её восхождения, тебе удалось победить {f:5:Еву‐Беатриче}."""
Ushiromiya George,"""Всё‐таки ты была там. ......Спасибо, что не вмешивалась. Рад, что мы смогли разобраться как мать и сын."""
Gaap,"""Конечно нет. Я не была здесь. .........Ты только что призвал меня."""
Ushiromiya George,"""Неважно. ......У меня есть к тебе просьба."""
Gaap,"""Я должна выслушать?"""
Ushiromiya George,""".........Ты отказываешься выслушать?.."""
,"Всё ещё стоя к ней спиной...... Джордж поправил очки.{n}Угроза в его голосе придавала ему торжественный вид царя, подчиняющего себе демонов."
,"От такого давления Гаап сглотнула и облизала губы, а потом почтительно поклонилась ему в спину."
Gaap,"""Мне нравятся горячие парни, но монархи — ещё больше. ......Ваше желание для меня закон, о царь демонов."""
Ushiromiya George,"""......Я хочу, чтобы ты положила её тело в место, подходящее для женщины, почитавшей главу семьи Уширомия и прожившей свою жизнь с ошибочными мечтами об этой позиции."""
Gaap,"""В кабинет Кинзо?"""
Ushiromiya George,"""Нет...... ......в почётную комнату будет лучше. В ту почётную комнату на втором этаже особняка, которую никогда не открывают."""
Gaap,""".........А, та комната. Как пожелаете, царь Джордж."""
,Гаап подошла к трупу {f:5:Евы} и стукнула по земле правой пяткой.
,"После открылась большая дыра, поглотила Гаап вместе с трупом и закрылась."
,"Вскоре маленькая дыра открылась в воздухе и выплюнула в лужу посох с символом однокрылого орла, символизирующим главу семьи Уширомия, который она всегда носила с собой..."
,Трупу он всё равно больше не понадобится...
Ushiromiya George,""".................."""
,Джордж медленно подошёл к этому посоху......и ударил ногой по его концу.
,"Посох яростно взмыл в воздух......и пролетев под синей луной, чтившей царя демонов, вернулся в протянутую руку Джорджа."
,"В момент, когда он схватил посох..."
,"Поблизости ударила ещё одна сильная молния. ......Вспышка исчезла, и посох, став брызгами золотых бабочек...... испарился."
,Будто Джордж стёр его с лица земли...
Ushiromiya George,"""И на этом......... я закончил свою роль. ......Теперь очередь остальных."""
Ushiromiya Jessica,"""......По... ...поверить не могу...... ты напал на родную мать......"""
Ushiromiya George,""".........Это первый во всём мире человек, который любит тебя...... и последний, от которого нужно отделиться. ......Вот что значит покинуть родной дом. Эту храбрость мне нужно было проявить, чтобы Саё стала моей женой."""
Shannon,"""Господин Джордж........."""
Kanon,"""............"""
{f:5:Beatrice},"""Браво, Уширомия Джордж. Отличное начало."""
Ushiromiya George,"""......Хотя это случилось только в игре... и она была всего лишь фигурой...... мне не хотелось убивать свою мать. .........Но вы отвели мне это испытание, и я прошёл его."""
,Он бросил взгляд на двух демонов.
,"Те переглянулись, а затем выразили удивление уже знакомыми преувеличенными жестами."
Furfur,"""Удивительно! Разве не потрясающе, Зепар?!"""
Zepar,"""Воистину, Фурфур! Решимость Джорджа то, что надо! Вижу, мы тебя недооценили. Прими наши извинения!"""
,Джордж решил не реагировать на этот почти театральный разговор.
,"Он просто молча посмотрел на игровую доску......... нашёл рядом со своей фигурой фигуру, представляющую его мать...... и сбросил её."
,"......Это было испытание, которое ему отвели Зепар и Фурфур."
,"'Чтобы любовь пары осталась верной, своими руками принеси в жертву одну жизнь'."
,"Похоже на игру в 4‐й игре Беато, где им дали три варианта в тестах на выбор следующего главы семьи."
,Но пара влюблённых никогда не откажется от жизней друг друга.
,Поэтому им автоматически остаётся вместо этого принести в жертву другого.
,"......По правде говоря, было милостиво позволить выбрать жизнь одного человека, а не {i:всех}."
,И это всего лишь означает убийство фигур на доске.
,"Для них, у кого единственный мир — игровая доска, это было трагическое матереубийство...... но те, кто стоял за игровым полем в курилке ведьмы, просто двигали фигурами, представляя желание Джорджа пересилить своих родителей."
,Однако факт остаётся фактом — демоны приказали им забрать эти жизни...... пусть даже в одном из бесчисленных миров фрагментов...
,"Джордж уже оправился от событий на игровой доске демонов...... но Джессика всё ещё сопротивлялась идее лишить другого человека жизни, даже если это только жизнь его фигуры на игровом поле."
{f:5:Beatrice},""".................."""
{f:5:Beatrice},"""......Хе‐хех, испугалась?"""
{f:5:Beatrice},"""Не... ......нет............{f:5:Бе}... {f:5:Беатриче} Баттлера...... не испугало бы подобное..."""
,"""""И, кто возьмёт следующее испытание?!"""""
Zepar,"""Выберите следующую жертву! Неважно, кого!"""
Furfur,"""Назовись, следующий претендент! Им может стать любой из вас!"""
Zepar,"""Если все молчат‐"""
Ushiromiya George,""".........Значит, я победил?"""
Furfur,"""Да, верно! Что ж, поздравляем, Уширомия Джордж!"""
Zepar,"""И ключ, ведущий к успешной любви между тобой и той, кем ты дорожишь‐"""
,"""""Мы с гордостью вруча‐!!!"""""
Ushiromiya Jessica,"""С... .........стойте!!!"""
,Во время восхищённого провозглашения Джорджа победителем...... демонов прервал следующий претендент.
{f:5:Beatrice},""".........Джессика......"""
Ushiromiya Jessica,"""......Ну что......... я следующая............ Ладно, так и быть. Я покажу вам, что серьёзно отношусь к Канону!!!"""
