Speaker,Russian (RU)
,"""Ты соображаешь, какие неприятности нам причиняешь? Ты же не собираешься заявить, что написала всё это с неохотой, поскольку мы заставили тебя, а?!"""
,"""Пока ты не проявишь искреннее и добровольное раскаяние, это не закончится, поняла?! Это не только на сегодня. Это продолжится и завтра и после завтра, поняла?! Не выпендривайся перед нами, ясно тебе?!"""
,"""Я не понимаю, почему ты ещё жива? Это вообще нормально, вот так жить? Я бы на твоём месте уже давно померла!"""
,"""Ты не можешь так жить, не находишь?! Поскольку твоя жизнь будет только мешать другим людям, верно? Я бы на твоём месте такого не пережила!"""
,"""Да, да, я бы тоже умерла. Если бы мир от этого только выиграл, я бы умерла на месте! Ве‐ерно?!"""
Ushiromiya Ange,{a:c:......Тогда умри.}
Mammon,"""Энджи‐сама..."""
Ushiromiya Ange,"""Убейте их всех! Люцифер, ты меня слышишь?!"""
Lucifer,"""Ух... ах..."""
Ushiromiya Ange,"""Вы, семь сестёр чистилища, является невероятной мебелью, способной в один миг убить {y:0:Челове}{n:0:челове}ка, верно?! Вы хвастались мне этим!"""
Ushiromiya Ange,"""Тогда сделайте это! Убейте их прямо сейчас! Прямо здесь и прямо сейчас!"""
Lucifer,"""......Ну..."""
,По какой‐то причине Люцифер медлила.
Ushiromiya Ange,""".....В чём дело? Что случилось?! Вы же смертоносно точная мебель, летающая быстрее, чем успевает заметить взгляд, и моментально пробивающая сердца врагов ведьм, верно? И я приказываю вам, как ваш господин!"""
Ushiromiya Ange,"""Немедленно выполняйте приказ! Убейте! Убейте их все‐е‐е‐е‐ех!!!"""
Lucifer,"""...................Э... Энджи‐сама... Умоляю, успокойтесь..."""
,"Если бы они моментально последовали моему жестокому приказу, завалив класс трупами, в центре которых стояла я..."
,"Я была готова раскаяться в своих горячно‐поспешных действиях с готовностью отобрать человеческую жизнь... Была готова сожалеть и каяться, как они того и хотели от меня."
,Я была готова к такому.
,И тем не менее Люцифер напустила себе на лицо выражение неуверенности и не выполнила мой приказ.
,...........Я поняла.
,"Я уже какое‐то время понимала. ......Смутно.{n}Нет, не так. .......Я знала с самого начала."
,"Итак, я поняла... что вся эта магия — просто пустышка, так ведь?"
Ushiromiya Ange,"""....Семь сестёр чистилища? Ага, как же... Глупости, глупости... ..............А ведь я с самого начала знала..."""
Lucifer,""".........Э... Энджи‐сама... а‐а‐ах!!!"""
,Я злобно уставилась в глаза никчёмного Люцифера.
,"И похоже, что взгляд мой сопровождался болью.{n}Как будто на неё напала мучительная головная боль, Люцифер схватилась за голову обеими руками."
,"Однако она, похоже, не могла отвести свой взгляд от моего.{n}И боль её от этого становилась всё сильнее и яростней."
Ushiromiya Ange,"""........................"""
Lucifer,"""Гххгхыгух, ах... гхага‐а, агха‐а! Гьяк!!!"""
Ushiromiya Ange,"""Никчемные, никчемные! Ненавижу вас! Исчезните! {i:Вы не более чем бред в моей голове}!!!"""
,"Счастье и разочарование. Опускание рук и конец мечты. Один раз прозвучал треск, какой можно услышать от замёрзшей поверхности пруда лютой зимой."
,"Одновременно с этим фигура Люцифера, мучающейся от ужасной боли, застыла на месте и потянулась дымкой."
,".....Она напоминала красиво отполированное окно, которое оказалось бессердечно разбито и побелело от бесчисленных трещин."
,И это была точная аналогия. В какой‐то момент фигура Люцифера превратилась в стеклянную статую той же формы.
,"Изнутри по ней побежали бесчисленные трещины, отвалились руки и голова, и сама она повалилась на пол."
Asmodeus,"""И‐и‐и?!"""
Beelzebub,"""Л‐Люци‐нее!.."""
Ushiromiya Ange,""".......Кто вторая сестра? Левиафан? Выполняй мой приказ. Сию же минуту убей их всех!"""
Leviathan,"""Н‐нет, м‐м‐м! Э‐э... Энджи‐сама... Прошу вас, успокойтесь и выслушайте... Мы, м‐м‐м... а‐а‐ах, гвагххггуга‐ах, кьяаггхх!!!"""
,"Я жду не оправданий, болтовни или ответов.{n}Мне нужно не более чем немедленное исполнение моего приказа — изничтожить унижающих меня девчонок."
,"Если ты собираешься сказать, что‐то ещё, мне нет нужды выслушивать тебя до конца."
,"После того, как Левиафан тоже побелела из‐за бесчисленных трещинок по всему её телу, она упала на спину и разделалась на отдельные части от шеи, бёдер и рук."
,"Если бы она разбилась на кусочки и лишилась изначальной формы, это было бы даже менее жестоко."
,"Поэтому увидев их в таком состоянии, оставшиеся сёстры затряслись ещё сильнее..."
Ushiromiya Ange,""".....Почему вы не слушаетесь моих приказов? Почему? Почему?!!"""
Satan,"""М‐мои извинения!.. З‐здесь, при данных условиях, с‐слишком сильно антимагическое поле, и..."""
Ushiromiya Ange,"""{i:Не поняла}? Вы не можете сделать это из‐за присутствия тут {y:0:Люд}{n:0:люд}ей? {i:Такова} твоя логика? Разве убийство {y:0:Люд}{n:0:люд}ей не ваш {i:конёк}?! Если вы этого не можете, то какой от вас прок, как от мебели?!! Умрите!!!"""
Satan,"""И‐и‐и!"""
Satan,"""П‐прошу, пощадите меня, Энджи‐сама‐а‐а‐а... ах... а‐а‐а‐а, кххагх, гххх, акх!"""
,"Сжав голову обеими руками, Сатана тоже побелела и упала лицом вниз."
,"Похоже, шея всё‐таки является самой стройной частью.{n}Её голова соскользнула и подкатилась к ногам Вельфегора."
Ushiromiya Ange,"""Не можете сделать это из‐за большого числа присутствующих здесь {y:0:Люд}{n:0:люд}ей? Тогда позже я позову их в тёмное место одну за другой, а вы устроите им кровавую баню, так?"""
Belphegor,""".....С вашим уровнем магической силы на данный момент вы можете с лёгкостью разговаривать с нами. Однако вы ещё недостаточно натренированы, чтобы материализовать нас перед всеми {y:0:Люд}{n:0:люд}ьми здесь!"""
Belphegor,"""Я хорошо понимаю ваш гнев, но даже если бы вы смогли применить нас для нападения и убили всех присутствующих здесь, то лишь бы ухудшили ваше положение! Да, я считаю его унизительным, но прошу вас, овладейте своим гневом хоть на какое‐то время..."""
Belphegor,"""ахгах... га‐а‐а‐ах, квагхгх!"""
Ushiromiya Ange,""".......От оставшихся трёх будет аналогичный ответ? Собираетесь брехать, что тут слишком велика антимагическая сила? Что не можете, потому что моя магическая сила слишком мала?"""
Ushiromiya Ange,"""......Тогда я не буду просить вас убить их. Хватит и одного человека, поэтому попробуйте убить его. Прямо здесь и прямо сейчас!"""
,"Асмодей и Вельзевул, обнявшись, присели на корточки, скорчившись от страха под моим взглядом."
,"Будь они способны выполнить мой приказ, то уже сразу бы выполнили его.{n}Но поглядите на них — корчатся от ужаса."
,"Пустышки, жалкие и безнадёжные девки..."
,И ведь я же на самом деле знала. Эти девчонки даже пальцем не могут тронуть реальность...
Asmodeus,"""Н‐нет, нет! Вельзи, мне страшно, Вельзи!"""
Beelzebub,"""Энджи‐сама, пощадите нас, пощадите! Я не хочу умира‐а‐ать!"""
Ushiromiya Ange,"""Умри, никчёмная мебель! Да зачем вообще вы живёте на свете? Почему живы, когда ваши жизни не стоят ломаного гроша? Что такого особенного в вашей смерти, верно? Умрите. Я приказываю вам умереть! Вы думаете, будто найдётся идиот, который оставит при себе бесполезную мебель?!"""
,"""""И‐и‐и‐и!!! А‐а‐а‐а, гхххх!!!"""""
Mammon,"""У... умоляю, остановитесь, Энджи‐сама!"""
Ushiromiya Ange,""".....Чего тебе, Мамона? Ты окажешься единственной, кто всё‐таки выполнит мой приказ? И верно. Ты же мой лучший друг. ......Ты одна это и сделаешь. {i:Взять их}!"""
Mammon,"""Энджи‐сама, будучи такой, какая вы сейчас... Даже если вы примените нас, вы не способны совершить убийство! Долг мебели — помогать господину в действиях, которые он способен совершить!"""
Mammon,"""А то, чего не может сделать он, не под силу и нам! Вы ненавидите их, Энджи‐сама? Ненавидите, так ведь?"""
Mammon,"""Я правда понимаю, почему вы хотите убить их! Что ж, в таком случае возьмите и убейте их, Энджи‐сама! Если вы запятнаете свои собственные руки кровью, то мы, семь сестёр чистилища, зайдём с вами так далеко, насколько возможно! Насколько возможно!!!"""
Ushiromiya Ange,""".....Я... прошу вас, девчонки... потому что сама не могу, не понятно, что ли?.. Разве не способность совершать то, что не могу я, делает вас мебелью?!"""
Mammon,"""Да, мы мебель. Мебель для использования!"""
Mammon,"""Потому прошу, воспользуйтесь нами для убийства! Убивать будете вы, Энджи‐сама! Если вы заявляете, что хотите убить, то вам и карты в руки! Отбросьте колебания и сделайте это!"""
Mammon,"""Как только вы соберётесь с духом, как только будете готовы испачкать руки — тогда мы вам и поможем! Но вы, Энджи‐сама, этого не сделали!"""
Ushiromiya Ange,"""Пфт... *хи‐хи*хи‐хи*, аха‐ха‐ха‐ха‐ха‐ха... Аха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха, не трепли языком, мебель. Ты галлюцинация!"""
Ushiromiya Ange,"""Всё, поняла, повторять не надо. Вы, девчонки, ни на что не способны. Вы не более чем мои галлюцинации, иллюзии, бред!"""
Ushiromiya Ange,"""У меня с самого начала не было ни одного друга. Вы же всего лишь фантом, воображаемый друг, сотворённые в моём сердце из‐за одиночества, так? Я с самого начала знала это!!!"""
Mammon,"""Аха‐ха‐ха‐ха‐ха‐ха! Да, именно так! Мы иллюзия, порождённая вашим сердцем, и что с того? Да, это правда!"""
Mammon,"""Мы всего лишь воображаемые друзья, созданные для смягчения одиночества вашей души, потому что у вас нет ни одного друга, ну и что?"""
Mammon,"""Если вам так хочется взглянуть реальности в глаза, так валяйте, смотрите. Тогда перестаньте смотреть на нас и вернитесь туда, в круг из насмешек!"""
Mammon,"""Давайте, ну же, возвращайтесь домой в реальность! А нас зовите тогда, когда вам удобно и притворяйтесь, будто у вас есть друзья, а затем срывайтесь на нас, хотя у вас не хватает духу испачкать свои руки, а затем отрицайте и стирайте нас, после осознания безнадёжности вашей затеи!"""
Mammon,"""Так развлекайтесь же, Энджи‐сама, я испущу вскрик ужаса, как вам того и хочется!"""
Mammon,"""Просто имитируйте насмешки, которыми вас сейчас обливают, поведите себя так с нами, чтобы дать выход накопившейся в вас безысходной злости."""
Mammon,"""Это тоже долг мебели! Быть ударенными об пол, когда кто‐то выводит вас из себя — так же важный долг мебели."""
Mammon,"""Если одно это способно хоть на мгновение прогнать дурное настроение господина, то для мебели нет чести более великой. Убейте меня, вашего первого и последнего друга!"""
,К концу её речи лицо Мамоны приобрело насмешливое выражение... Но по какой‐то причине в глазах её плескались слёзы.
,"Мамона, Вельзевул и Асмодей разбились и упали на пол..."
Sakutarou,{p:0:『}У... урю...{p:0:』}
Ushiromiya Maria,"""........Поди сюда, Сакутаро. Энджи сейчас слегка на взводе, поэтому не подходи к ней."""
Sakutarou,{p:0:『}Но как же девочки? Живы ли семь сестёр? Или же умерли?..{p:0:』}
Ushiromiya Maria,"""Все в порядке. Смотрится неприятно, но это остатки сосудов, остающиеся после того, как их наполнение исторгнуто из мира людей. Оболочка сброшена."""
Ushiromiya Maria,"""Так что не переживай. Им наверняка здорово досталось, но они в порядке. Все живы. Уверена, когда‐нибудь мы сможем встретиться."""
Sakutarou,"{p:0:『}Урю... Какое облегчение, какое облегчение...{p:0:』}"
Ushiromiya Maria,"""Энджи нарушила договор Меридж Сорсьер. Совершить столь ужасный поступок... И это при том, что ведьмы альянса должны уважать и принимать друг друга... при том, что все были твоими дорогими друзьями, Энджи..."""
Ushiromiya Ange,"""Нет, альянс ведьм не имеет к этому никакого отношения. Волшебные друзья? Не смешите мои тапочки. .........Я убила их, стёрла их. Я разбила семерых сестёр!"""
Sakutarou,{p:0:『}Урю... какая жестокость... это слишком жестоко.{p:0:』}
Ushiromiya Ange,""".......Завязывайте уже с этой игрой в ведьм. Умоляю вас. Мария онее‐чан и Сакутаро, я хочу, чтобы вы исчезли сами. ...........Поскольку, хоть вы и являетесь моим воспалённым бредом... Я не хочу убивать и стирать вас."""
Sakutarou,"{p:0:『}М‐мы не бред... Мы твои друзья, Энджи, урю!{p:0:』}"
,"Сказал Сакутаро, всхлипывая и прячась за Марией онее‐чан."
,.........Сакутаро не существует.
,"Он тоже... созданная сестричкой иллюзия, призванная отвлечь её от одиночества..."
Sakutarou,"{p:0:『}У... урю... больно... больно, Мария... Почему? За что? Урю... урю...{p:0:』}"
Ushiromiya Maria,"""Перестань. Отрицание моего друга — поступок, которого я не допущу."""
,"Та же сила, что разбила семь сестёр, сейчас наверняка въедалась и в Сакутаро."
,"Но Мария онее‐чан, по‐видимому, защищала его какой‐то другой силой."
,Потому Сакутаро не разбился и не рассеялся.
,Взгляд Марии онее‐чан резанул меня.{n}Столь серьёзного взгляда я у неё прежде никогда не видела.
Ushiromiya Maria,"""Сакутаро — моя мебель. Ты не можешь стереть его, Энджи. .....Однако отрицание кого‐либо для ведьмы является величайшей формой презрения."""
Ushiromiya Ange,"""Сакутаро не существовал с самого начала. Он всего лишь мягкая игрушка в виде льва. Персонифицированный тобою призрак из бреда твоего разума!"""
Ushiromiya Maria,"""У‐у!!! Неправда! Сакутаро друг Марии! Раньше он был мягкой игрушкой, но теперь нет!"""
Ushiromiya Ange,"""Нет, он мягкая игрушка. Игрушка из ваты и хлопка! Он не может сам передвигаться и разговаривать! Ты разговариваешь за него, как чревовещатель, верно?!"""
Ushiromiya Ange,"""И это, по‐твоему, магия? Такое ты называешь ведьмой?! Такое ты зовёшь... другом?! Я не приму этого!!!"""
Sakutarou,{p:0:『}...........................Урю... Я... не я?..{p:0:』}
Sakutarou,{p:0:『}Я... всего лишь мягкая игрушка... которая не может разговаривать... и не является... другом Марии?..{p:0:』}
Sakutarou,{p:0:『}У... рю..{p:0:』}
,"Вид Сакутаро стал слегка замученным, словно его одолела высокая температура."
,"Вцепившись в сестричку, он изо всех сил старался продолжить стоять, но его тело стало потихоньку соскальзывать на пол..."
,"Пока он тихонько падал, сестричка со слезами, текущими по её щекам, закричала на меня..."
Ushiromiya Maria,"""У‐у‐у!!! Стой!!! Не жги Сакутаро антимагическим токсином! Не обижай его! Не оскорбляй его! Не отрицай его!"""
Ushiromiya Ange,"""*хи‐хи*хи‐хи*хи‐хи*! Мария онее‐чан, ты чудна‐ая! Нет здесь никакого Сакутаро! Мягкие игрушки — это мягкие игрушки!"""
Ushiromiya Ange,"""Мне мама рассказала, что их делают из тканей и хлопка! Откуда им ходить и разговаривать! *хи‐хи*хи‐хи*хи‐хи*хи‐хи*хи‐хи*!!!"""
Sakutarou,{p:0:『}............Урю.... у... рю...{p:0:』}
Ushiromiya Maria,"""Сакутаро! Сакутаро!!! Ты не мягкая игрушка, ты не мягкая игрушка, ты друг! У‐у‐у!!! Уа‐а‐а‐а‐а‐а‐а‐а!!!"""
Ushiromiya Ange,"""*хи‐хи*хи‐хи*хи‐хи*хи‐хи*! *хи‐хи*хи‐хи*хи‐хи*хи‐хи*! Вместо того, чтобы играться с мягкими игрушками, тебе лучше поиграть со всеми на улице‐е! Мне мягкие игрушки уже надоели! *хи‐хи*хи‐хи*!"""
Ushiromiya Maria,"""Я больше не люблю тебя, Энджи! У‐у! Зачем говорить такое?! Ненавижу‐ненавижу‐ненавижу! Не‐на‐ви‐жу!!!"""
Ushiromiya Maria,"Больше не подруги, больше не подруги! Я больше не позволю тебе быть одной из нас, ведьм!"
Ushiromiya Maria,"Своим именем Обучающейся Ведьмы Истока {f:5:Марии}, настоящим я исключаю обучающуюся ведьму {f:5:Энджи} из Меридж Сорсьер — Альянса Ведьм!"
,.......А затем.
,"Дни, бывшие мирными для меня, стали грезами и развеялись."
,Возможности удостовериться больше нет.
,"Никто не может удостовериться, действительно ли это была магия, а те девушки и львёнок моими друзьями, либо же то была всего лишь иллюзия."
,".......Я, будучи единственным наблюдателем, пришла к выводу, что это иллюзия."
,.......И этот вывод стал правдой.
,"Наверное, в отдалённом будущем я вновь подниму это воспоминание и признаю, что случившееся не было сном... Что семеро сестёр чистилища были моими друзьями, и вместе с Марией онее‐чан и Сакутаро они делали всё, чтобы скрасить моё одиночество."
,"Нечто столь неясное не является ни правдой, ни иллюзией."
,"Наверное, реальность здесь и сейчас — единственный мир с настоящей мною."
,Где же настоящая я?
,"Человек, стоящий среди осколков стеклянных скульптур девушек, ещё недавно бывших живыми существами, тяжело дышащий, со вздымающимися плечами... не я."
,"Место, где нахожусь {i:я}... расположено вон там."
,"Та я, что окружена толпой, обливаемая насмешками... повесившая голову, с покрасневшими глазами..."
,"Разве та я, стоящая там, не являюсь настоящей мною?"
,Я больше не буду грезить.{n}Потому что бежать больше некуда.
,Я... возвращаюсь. Я верну себя в клетку из плоти...
,"""Эй! Ты нас слушаешь?! Проблемы на решатся сами собой, если ты будешь просто стоять тут, повесив голову, а?!"""
Ushiromiya Ange,""".............................Я слышу вас."""
,"""Ах, наконец‐то соизволила ответить. Ты ведь не думаешь, что это закончится, если ты будешь молчать, или что мы простим тебя, если ты заплачешь, верно?! Мы спрашиваем, соображаешь ли ты! Соображаешь ли ты, сколько проблем причиняешь окружающим тебя людям!"""
,Я медленно кивнула. Своим кивком я выразила признание.
,"Я признала, что ускользнула в мир грёз, пытаясь отделиться от других в моём классе."
,"Чтобы опозорить их и отстраниться от них, этих девушек, ободряюще и по‐доброму разговаривающих со мной, но не преуспела... Я признала это."
Ushiromiya Ange,"""...Я, Уширомия Энджи, не наделена духом товарищества и причинила проблемы своим одноклассницам. Причиной этому является не что иное, как мой безмерный комплекс неполноценности по отношению ко всем моим одноклассницам из‐за моей неспособности трудиться. И..."""
Ushiromiya Ange,"""Постыдно, что я вообще живу."""
,"Начиная с этих слов, я больше не читала текст, который они заставили меня написать."
,"Это была моя импровизация, идущая от сердца."
,"Они тоже заметили, что я не произношу ожидаемые ими слова, но хоть они хмурились, ни одна не сказала ни слова."
,И я продолжила.
Ushiromiya Ange,"""Правильно. Постыдно, что я всё ещё жива. Мне следовало уговорить их взять меня с ними в 1986 году. .....Однако же меня не взяли."""
Ushiromiya Ange,""".....Что я вообще здесь делаю? Это не мир, в котором мне следует быть. ............Никто не спасет меня."""
Ushiromiya Ange,"""Какое‐то время... я полагала, будто воображаемые друзья, сотворённые мною, способны спасти меня. Но эти друзья оказались не более чем иллюзией... и не спасли меня. Ведь всё‐таки это не мир иллюзий, а суровая реальность."""
Ushiromiya Ange,"""........Короче говоря... до сегодняшнего дня... я плавала в одних и тех же грёзах. Я ненавидела своих настоящих одноклассниц и жила, общаясь с иллюзорными друзьями. И вот прямо сейчас я с ними порвала. И вот я здесь."""
Ushiromiya Ange,"""............У меня нет семьи. Вдобавок, я отбросила своих друзей. ......У меня больше ничего не осталось."""
Ushiromiya Ange,"""......Почему я не умерла? Кое‐кто недавно задал мне этот вопрос. ...Полагаю, они правы. Почему... я жива, хотела бы я знать? ............Мне следовало погибнуть... в 1986 году. Нет, наверное, я действительно погибла."""
Ushiromiya Ange,"""И однако же... моя убитая душа всё ещё заперта в этой клетке из плоти. Поэтому я спрошу кого‐нибудь. Если никто не ответит... я отвечу сама."""
Ushiromiya Ange,"""Кто‐нибудь... умоляю, дайте мне умереть."""
,"Закончив говорить, я огляделась."
,"Опешившие девушки.{n}Шокированные девушки.{n}Девушки, чей вид говорил, что они понятия не имеют, что несёт эта девчонка."
,"И, с некоторым запозданием, лица девушек, говорящие ""У неё с головой всё в порядке?"""
,*шёпот*. *бормотанье*. А затем *хихиканье*.
,"Когда я приказала друзьям из моих грёз убить их, они не смогли выполнить мой приказ."
,"Поэтому я попросила настоящих {y:0:Люд}{n:0:люд}ей убить меня. Но разумеется, эти девчонки тоже не способны на такое."
,"Другими словами, что грёзы, что реальность — всё едино."
,"Не означает ли это, что, включая этот мир,{n}абсолютно всё является грёзами?"
,"Тогда ведь нет никаких проблем, верно?"
,"В конце концов, в тот день, когда я лишилась своей семьи, я уже умерла."
,"А всё, что случилось после, является не более чем моим бредом, жизнью, мелькающей перед глазами после того, как мне не удалось умереть."
,"Как только я осознала это, я ощутила, как обозреваемый мною мир начал слегка изгибаться и извиваться."
,........Да.{n}Я наконец‐то проснусь.{n}Покину мир грёз.
,"Я чувствую, как теряю сознание."
,"....И хорошо. Ускользай далеко‐далеко, унеси меня ко моей семье..."
,"Поэтому, что бы ни произошло в этом искажённом, стылом мире, меня это совершенно не касается."
,"Я увидела, как толпу растолкал подбежавший учитель."
,"Видать, делающий обход учитель заметил странное сборище людей."
,"Он что‐то громко кричал, подходя ко мне с намерением защитить."
,".......Наблюдая это, я знала, что пришёл мой союзник, пусть хоть и один, и ощутила, как моё сознание слегка вернулось ко мне."
,...............
,"....Единственные, кто могут спасти меня в мире реальности — это настоящие {y:0:Люд}{n:0:люд}и."
,"Никогда, никогда больше я не стану искать убежища в мире грёз."
,...........Это мир {y:0:Люд}{n:0:люд}ей.
,"Единственные, кто способны спасти {y:0:Челове}{n:0:челове}ка... Это сами {y:0:Люд}{n:0:люд}и."
Ushiromiya Maria,"""..........................Что ж, если так ты считаешь, то это твой мир, Энджи."""
Sakutarou,{p:0:『}.......Может ли Энджи так стать счастливой?{p:0:』}
Ushiromiya Maria,"""Если Энджи верит, что это единственный путь к счастью, то только так. Если она неспособна принять синюю птицу в клетке такой, какая она есть, то ей суждено вечно пребывать в поисках."""
Sakutarou,{p:0:『}Урю... Мария... ты порываешь отношения с Энджи?{p:0:』}
Ushiromiya Maria,"""............................Отнюдь. Я поступила так лишь потому, что этого желала сама Энджи. ......Нас, ведьм, иногда подвергают гонениям. Однако мы всегда остаёмся рядом со всеми. И у нас всегда можно попросить помощи."""
Sakutarou,"{p:0:『}......Настанет ли день, когда Энджи снова поиграет с нами?{p:0:』}"
Ushiromiya Maria,"""Или он окажется забыт и никогда не настанет. В мире людей это называется взрослением. И тем не менее."""
,"Если Энджи хотя бы вспомнит, мы всегда будем рядом с ней."
,А покамест... мы будем ждать.
