Speaker,Russian (RU)
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо...... Мы можем лишь наблюдать за ней. Можно привести коня к водопою, но пить его не заставишь."""
Gohda Toshiro,"""Остаётся только...... молиться, что госпожа Энджи выберет для себя лучшее будущее."""
Kumasawa Chiyo,"""Если госпожа Энджи не поддастся гневу ради единственной цели отвлечься от печали и смирения... Если просто сможет быть честна в том единственном желании, исполнения которого она желает больше всего на свете... Можно с уверенностью сказать, что она исполнит своё самое главное желание."""
Gohda Toshiro,"""Какая ирония. ......Она сама с самого начала отрицает своё самое сильное желание."""
Kumasawa Chiyo,"""Смех приносит счастье. Слёзы приносят несчастье. Те, кто верит, будут спасены. ......Люди способны создать своё будущее силой своих эмоций."""
Gohda Toshiro,"""Хотелось бы дать ей услышать эти слова......"""
Kumasawa Chiyo,"""Господин Баттлер очень строг. ......Он надеется, что госпожа Энджи поймёт сама, своими силами, и не допускает, чтобы ей говорили подобные слова."""
Gohda Toshiro,"""......Можно только наблюдать за ней."""
Kumasawa Chiyo,"""И поэтому давайте, по крайней мере, молиться. Молиться, чтобы она собственными руками ухватилась за наиболее желанный мир."""
Nanjo Terumasa,"""О, вы выбрали меня?"""
Ushiromiya Ange,"""Да. Всё равно на очереди все. Верно, тётя Ева?!"""
Ushiromiya Eva,"""Да! Ну же, давайте загадку. Мы разгадаем её за секунду!"""
Nanjo Terumasa,"""Ха‐ха‐ха‐ха. Ясно, ясно. Значит, она обязана быть хорошей."""
Ushiromiya Kinzo,"""Генджи. Тебе тоже следует загадать ей загадку. Трудную."""
Ronoue Genji,"""Как скажете. ......Тогда будет трудная."""
,Ух ты.
,"Я надеялась, что Генджи даст мне простую головоломку, но теперь он говорит, что она будет трудной. Страшно."
,Но я сокрушу обе. Мне нельзя бояться.
Nanjo Terumasa,"""Тогда начнём с моей. Я врач, поэтому как насчёт загадки о скорой помощи?"""
Ushiromiya Ange,"""??? — число? Но «экстренно» — слово. Ведь нельзя добавить число к слову?"""
Ushiromiya Eva,"""Эта часть звучит как игра слов. В конце концов, «кью‐кью» означает «экстренно», а «кью» — девять. Две девятки, написанные вместе, выглядят как 99, разве нет?"""
Ushiromiya Ange,"""Значит, если добавить что‐то к 99, получится скорая помощь?"""
Ushiromiya Eva,"""Хм‐м. Как число, добавленное к 99, даёт скорую помощь?.. .........A, поняла!"""
Ushiromiya Ange,"""Э, правда?! Эй, как?!"""
Ushiromiya Eva,"""Я дам тебе подсказку. Тут у тебя есть большое преимущество, которого нет у большинства людей в мире.*хи‐хи*. Теперь понимаешь?"""
Ushiromiya Ange,"""Э? ......Н‐н‐н... ......Не понимаю..."""
Nanjo Terumasa,"""О, у вас возникли трудности? Я считал эту загадку простой."""
,"Неприятно слышать такое о загадке, которую не понимаешь."
,"И всё же, как бы я ни злилась, я понятия не имею, в чём ответ."
Ushiromiya Eva,"""Эх, ещё бы немного. Я думала, что ты тоже поняла..."""
,"Похоже, тётя Ева знает ответ. Её тоже разочаровало то, что я не поняла."
Ushiromiya Kinzo,"""......Хм‐хм‐хм?.. А, да, ясно! Если отнять от «скорой помощи» два, а затем добавить 60, можно даже узнать погоду."""
Nanjo Terumasa,"""Прекрасно, Кинзо. Думаю, стоит дать эту медаль вам."""
Ushiromiya Kinzo,"""Ва‐ха‐ха‐ха‐ха. Извини, Энджи. Эта медаль моя."""
Ushiromiya Ange,"""......Ну и ладно."""
,Нанджо отдал золотистую медаль Кинзо.
,Она должна была быть моей...... Но теперь нет смысла сожалеть.
,Если отнять от «скорой помощи» два и добавить 60?.. Как это может сказать погоду?..
Ushiromiya Eva,"""Хм‐м, а какой там номер у службы прогноза погоды?"""
Ushiromiya Ange,""".........???"""
,"Да, ничего не понимаю.{n}Мне просто нужно собраться и переключиться на головоломку Генджи."
Ushiromiya Ange,"""20!«Экстренно» звучит как 99, и если добавить к этому 20, получится 119. Номер экстренного вызова скорой помощи!"""
Ushiromiya Eva,"""А если из 130 вычесть 20, получится 110. Номер экстренного вызова полиции."""
Nanjo Terumasa,"""Замечательно! Правильно. Я знал, что вы быстро мыслите, Энджи."""
Ushiromiya Kinzo,"""О‐о‐о‐о, молодец, Э‐Э‐Э‐Энджи! Какая у меня мудрая внучка!"""
Nanjo Terumasa,"""Поздравляю. Эта медаль ваша."""
,"Как бы то ни было, золотистая медаль, сверкающая на руке Нанджо, теперь моя."
,А сейчас я одолею Генджи и заполучу ещё одну.
Ushiromiya Eva,"""Да, так‐то. Давай разгадаем ещё больше!"""
Nanjo Terumasa,"""Ваша очередь, Генджи."""
Ushiromiya Kinzo,"""Мой друг не особо разговорчив, но его знания весьма обширны. Даже мне не терпится услышать его головоломку на скорую руку."""
Ronoue Genji,"""Что ж, госпожа Энджи. Приготовьтесь. Головоломка начинается."""
,"......Я никогда не слышала, чтобы так говорили приготовиться, давая головоломку."
,"Я так занервничала, что у меня заболел живот..."
Ushiromiya Eva,"""Всё будет хорошо. Соберись!"""
,"Тётя Ева схватила меня за руку, и моему животу стало чуть лучше."
Ronoue Genji,"""......Госпожа Энджи, вы научились делить?"""
Ushiromiya Ange,"""Д‐да. Научилась в подготовительной школе."""
Ushiromiya Eva,"""Невероятно, в шесть лет — и знать деление?"""
Ronoue Genji,"""Тогда проблем возникнуть не должно. Приступим."""
,"Дело плохо... Я училась делить, но у меня не очень хорошо получается......"
Ushiromiya Eva,"""Половина её оставшейся длины сгорает каждый час, да?.. Спустя первый час она сгорела на половину {nobr:5 сантиметров}. В следующий час она сгорела на половину оставшейся длины. И в третий час на половину оставшейся длины......"""
Ushiromiya Ange,"""......Я не могу без калькулятора. Ты знаешь ответ, тётя Ева?"""
Ushiromiya Eva,"""A...... поняла.*хи‐хи*, неприятная головоломка."""
Ushiromiya Ange,"""Почему неприятная?"""
Ushiromiya Eva,"""Деление здесь ни при чём. Внимательно перечитай загадку."""
,"......Э‐э, ......как же там было?.."
Ronoue Genji,"""Прошу прощения, но нет."""
Ushiromiya Ange,"""Э?! Почему?! Я знаю, что правильно посчитала!.."""
Ushiromiya Eva,"""Видишь ли... в этой головоломке не нужно считать. Да, он неплохо провёл нас..."""
Ushiromiya Kinzo,"""Ва‐ха‐ха‐ха‐ха‐ха. Какая жалость, Энджи. Ты понял, Нанджо?"""
Nanjo Terumasa,"""Да, конечно. Делить не нужно. Такую простую головоломку даже Энджи могла бы разгадать."""
,"Не только тётя Ева, но и все остальные сказали, что математика не была нужна."
,А я с таким трудом делила......
Ronoue Genji,"""Это вся моя головоломка. Как я полагаю, вас ждут остальные, госпожа Энджи. Вам стоит бросить вызов следующему."""
Nanjo Terumasa,"""Удачи, Энджи. Я болею за вас."""
Ushiromiya Eva,"""Точно. Не время расстраиваться! Теперь у нас есть шанс изменить положение к лучшему."""
Ushiromiya Ange,"""Да! Я буду стараться ещё больше и получу много медалей!"""
,Мы убежали.
,Ещё много кому не терпится дать мне головоломки. У меня тонны шансов получить медали.
,"И, кому мне бросить вызов дальше?!"
Ushiromiya Ange,"""......Спустя час {nobr:5 сантиметров} становятся {nobr:2.5 сантиметрами}, ...в следующий час они становятся {nobr:1.25 сантиметрами}, ...а в следующий — {nobr:0.625 сантиметрами}......"""
Ronoue Genji,"""............"""
Ushiromiya Eva,"""Энджи. Не нужно считать. Вспомни вопрос... Какой длины... свеча, когда сгорает?.."""
Ushiromiya Ange,"""A! Ещё бы немного!.. Свеча гаснет, когда её длина — {nobr:1 сантиметр}, так что остальное неважно!"""
,"Пламя свечи гаснет, когда её длина — {nobr:1 сантиметр}.{n}Иначе говоря, она не может стать короче {nobr:сантиметра}."
,"Поэтому верный ответ — пятый, «около {nobr:10 мм}»!.."
Ushiromiya Eva,"""Верно!.."""
Ronoue Genji,"""Вы правы."""
Ushiromiya Kinzo,"""О‐о‐о‐о, великолепно, Энджи! Какая же ты умная, раз тебя не ввели в заблуждение!"""
Ushiromiya Ange,"""Мне даже не нужно было делить. Меня чуть не одурачили!.."""
Ushiromiya Eva,"""Тут вы поступили очень хитро, Генджи. Вы даже спросили у неё, может ли она делить. Это была ловушка, так?"""
Ronoue Genji,"""Да. Прошу прощения."""
Nanjo Terumasa,"""Ха‐ха‐ха‐ха‐ха‐ха. Генджи из тех, кто может одурачить, ничуть не меняя выражение."""
Ronoue Genji,"""Поздравляю, госпожа Энджи. Эта медаль доказывает, что вы правильно разгадали мою загадку."""
Ushiromiya Ange,"""Спасибо! Эхе‐хех, тётя Ева, я получила ещё одну медаль!.."""
Ushiromiya Eva,"""Хе‐хех, отлично!"""
Ushiromiya Ange,"""У меня их будет ещё больше. Я получу тонну таких, и тогда дедушка даст мне большой приз!"""
Ushiromiya Kinzo,"""Да. Выложись на полную, внучка!.."""
Nanjo Terumasa,"""Удачи, Энджи. Я болею за вас."""
Ronoue Genji,"""Вас ждут остальные. Наверное, вам стоит бросить вызов следующему."""
Ushiromiya Ange,"""Хорошо! Спасибо. Теперь я буду стараться ещё больше!.."""
,Мы убежали.
,Ещё много кому не терпится дать мне головоломки. У меня тонны шансов получить медали.
,"И, кому мне бросить вызов дальше?!"
,"После того как Энджи и Ева ушли...... подошёл Баттлер, наблюдавший за их прогрессом."
Ushiromiya Battler,"""Как Энджи?"""
Ushiromiya Kinzo,"""О, Баттлер. Точно не знаю, но, кажется, она получает удовольствие."""
Ushiromiya Battler,"""Я слышал вашу головоломку, Генджи. Она даже меня почти загнала в угол."""
Ronoue Genji,"""Вы оказываете мне честь."""
Ushiromiya Battler,"""И всё же, я ожидал не этого. Кто бы мог подумать, что вы дадите вопрос с подвохом. Я думал, что ваша головоломка будет простой и прямой."""
Ushiromiya Kinzo,"""Ха‐ха‐ха‐ха‐ха. Ты, может, и ожидал такое от такого молчуна...... но он гораздо больший интриган, чем кажется."""
Nanjo Terumasa,"""Это уж точно. Если сыграете с ним в шахматы — сразу же увидите."""
Ushiromiya Kinzo,"""Он даже меня время от времени дурачит. Обдурит прямо в лицо со своим строгим, серьёзным выражением. Он всегда был таким. И всё равно, несмотря на многочисленные случаи, когда он дурачил меня, я продолжаю попадаться. Ва‐ха‐ха‐ха‐ха‐ха‐ха."""
Ushiromiya Battler,"""Кстати, ......что связывает тебя и Генджи?"""
,Кинзо на мгновение взглянул в лицо Генджи.
,"Видимо, он не собирался затрагивать эту тему, если у того были возражения."
,"Но Генджи сказал так, будто это уже не секрет."
Ronoue Genji,"""......Я знал Господина... на Тайване."""
Ushiromiya Kinzo,"""Ва‐ха‐ха, «знал» он меня!.. Мы, можно сказать, были сообщниками! Мы вдвоём были блудными сыновьями богатых семей. Хулиганами, доставляющими родителям одни лишь неприятности."""
Ushiromiya Battler,"""Генджи — блудный сын?.. Вот так сюрприз...... Значит, он тоже переехал на Тайвань, где и встретил деда?"""
Ronoue Genji,""".........Нет. Я родом с Тайваня."""
Nanjo Terumasa,"""Генджи родился на Тайване. ......Хотя, раз Тайвань до войны был под управлением Японии, он, разумеется, до сих пор японец."""
Ushiromiya Kinzo,"""Он ненавидел проигрывать. Только встретившись, мы постоянно цапались друг с другом. А поладив, стали лучшими друзьями."""
Ronoue Genji,"""......После войны было много беспорядков и конфликтов. Господин спас меня в этот хаотичный период. ......Даже провести остаток жизни, возвращая этот долг, будет мало, чтобы погасить его в полном объёме."""
Ushiromiya Kinzo,""".........Не говори так, друг мой. .......Будь я чуть более убедителен, я мог бы спасти и твою семью... Я был слишком труслив, чтобы помочь не только тебе..."""
,"Я не многое знаю о деталях истории Тайваня, но, видимо, там был хаос даже после того, как война закончилась и Японию вытеснили."
,"Кинзо, предвидевший этот хаос, разработал для Генджи и его семьи план побега."
,Однако семья Генджи владела на Тайване целым состоянием. Они не смогли отказаться от него и решили остаться.
,Это состояние было нажито благодаря их тесной связи с управляемым Японией правительством Тайваня.
,Новый послевоенный режим не встретил их с распростёртыми объятьями.
,Далее был страшный беспорядок. И только Генджи избежал вреда.
,"......Не знаю, из‐за чего этот человек, которого Кинзо назвал хлопотным блудным сыном, мог так резко измениться и стать тем, кто он есть сегодня."
,"Это история о дружбе между ними двумя, ......и несвязанному с этим человеку нет смысла рыться в исторических книгах, истолковывая её как заблагорассудится."
,"Они с давних времён были хорошими друзьями, обязанными друг другу жизнью. Хоть их и потрясли смутные времена, их дружба держалась десятилетиями..."
,"Сейчас у Генджи была роль дворецкого, ......но оставаясь наедине в кабинете, они иногда распивают алкоголь и вспоминают юность."
,......И так по сей день.
,"Оставив Кинзо и Генджи предаваться воспоминаниям, Баттлер отошёл."
,"Было бы грубо спрашивать больше подробностей, и ему не нужно знать."
,Кинзо и Генджи были друзьями с очень давних пор.{n}Это он уже знал.
Ushiromiya Eva,"""Что скажешь? Хочешь дальше бросить вызов тёте Нацухи и дяде Крауссу?"""
Ushiromiya Ange,"""Да. Сокрушим их!"""
Ushiromiya Krauss,"""Ха‐ха‐ха‐ха. Хорошо, пусть."""
Ushiromiya Natsuhi,"""Мы вдвоём подготовили для вас грозные головоломки."""
Ushiromiya Krauss,"""Мне начать первым? Или тебе?"""
Ushiromiya Natsuhi,"""Я начну."""
Ushiromiya Krauss,"""Прекрасно."""
Ushiromiya Natsuhi,"""Слушай внимательно то, что я скажу. Белый чёрный белый чёрный белый ??? чёрный белый чёрный белый чёрный белый."""
Ushiromiya Ange,"""Э? Белый чёрный белый чёрный...... Э???"""
Ushiromiya Natsuhi,"""Я повторю. Белый чёрный белый чёрный белый ??? чёрный белый чёрный белый чёрный белый. ......Что должно стоять вместо «???»?"""
,Какая...... трудная загадка.
,Белый чёрный белый чёрный белый ??? чёрный белый чёрный белый чёрный белый.
,"Чёрный и белый чередуются, но ??? между белым и чёрным."
,Может...... серый??? Так просто?..
Ushiromiya Eva,"""Н‐на удивление сложная загадка для тебя, Нацухи......"""
,"Тётя Ева застонала. Похоже, загадка и впрямь тяжёлая."
Ushiromiya Natsuhi,"""П‐правда, такая сложная?.."""
Ushiromiya Krauss,"""......Некоторые могут не понять, не имея должного опыта."""
Ushiromiya Natsuhi,"""Ева в стороне, но Энджи часто должна была видела такое в школе и в детском саду......"""
Ushiromiya Eva,"""Ч‐что? Ничего не понимаю!"""
,"Этот вопрос может даться мне легче, чем тёте Еве?.."
,......Сложно.
Ushiromiya Eva,"""Подсказка — то, что сказала Нацухи: такое есть в школе и в детском саду. ......Ты знаешь, о чём идёт речь, Энджи?"""
Ushiromiya Ange,"""Нет, я застряла."""
Ushiromiya Eva,"""Вот видишь, даже Энджи говорит, что застряла! Хотя бы дай ей подсказку."""
Ushiromiya Natsuhi,"""Во... вот как. Тогда подсказка...... Белый, чёрный, белый, чёрный... Они разных цветов, но получишь красивый звук независимо от того, на какую нажмёшь."""
Ushiromiya Eva,"""Красивый звук?.. Звучащие чёрно‐белые предметы?"""
Ushiromiya Ange,"""Чёрно‐белые предметы, которые звучат, когда на них нажимаешь?.."""
Ushiromiya Ange,""".........Я не понимаю."""
Ushiromiya Eva,"""Я тоже сдаюсь. ......Оказывается, даже ты знаешь трудные загадки, Нацухи."""
Ushiromiya Krauss,"""Ха‐ха‐ха‐ха. Это такая загадка, которая выявляет воспитание. Наверное, для тебя она слишком тяжёлая."""
Ushiromiya Eva,"""Ч‐что ты сказа‐а‐а‐ал?!"""
Ushiromiya Ange,"""......Тётя Нацухи. Можешь сказать правильный ответ?"""
Ushiromiya Natsuhi,"""Ответ — клавиши."""
Ushiromiya Ange,"""Клавиши? Как на пианино?"""
Ushiromiya Natsuhi,"""Да. Чёрные и белые — схема цветов клавиш. Теперь ты должна знать правильный ответ."""
,"Тётя Нацухи улыбнулась мне, но я плохо помню, как выглядят клавиши."
,"......Н‐н, так жаль."
,Лучше подготовиться и переключиться на головоломку дяди Краусса.
Ushiromiya Eva,"""Готова? Далее очередь брата. Давай за секунду разгадаем её и проучим его, ладно?"""
Ushiromiya Ange,"""Чёрно‐белый предмет...... клавиши! Как пианино!"""
Ushiromiya Eva,"""A...... правда?! Клавиши?!"""
,"То, что встречается в детских садах и школах, предмет с линией чёрного и белого."
,Это инструмент.{n}Вроде клавиш на пианино или мелодике.
Ushiromiya Eva,"""Первые две чёрные клавиши между «до», «ре» и «ми». Набор трёх чёрных клавиш — между «фа», «соль», «ля» и «си»......"""
Ushiromiya Ange,"""Начиналось так: «белый чёрный белый чёрный белый чёрный ? чёрный», поэтому...... три белые — «до», «ре» и «ми»......"""
Ushiromiya Eva,"""Между «ми» и «фа» нет чёрной клавиши. Поэтому «фа» идёт сразу после «ми»!"""
Ushiromiya Ange,"""А поскольку знак вопроса идёт после «ми», правильный ответ — «фа». ......В общем‐"""
,"""""Правильный ответ — белый!"""""
Ushiromiya Natsuhi,"""Верно. Я думала, что загадка может оказаться слишком трудной, но вы справились."""
Ushiromiya Krauss,"""Великолепно. Давай, Нацухи."""
Ushiromiya Natsuhi,"""Поздравляю, Энджи. Вот моя медаль для тебя."""
Ushiromiya Ange,"""Отлично! Тётя Ева, я получила ещё одну!"""
Ushiromiya Eva,"""Неплохо проходит. Далее головоломка брата. Давай за секунду разгадаем её и проучим его, ладно?"""
Ushiromiya Krauss,"""Как интересно. Вижу, на сей раз ты усвоила урок."""
Ushiromiya Ange,"""Хватит, тётя Ева! Не провоцируй его! Загадка станет сложнее!"""
Ushiromiya Krauss,"""Хе‐хе‐хе‐хе‐хех. Если тебе и нужно кого‐то винить, так это Еву! Вот вам крепкий орешек! Головоломка о жильцах небоскрёба, в который я вложил капитал."""
Ushiromiya Ange,"""Я ничего не знаю об этом небоскрёбе, поэтому откуда мне знать......"""
,"Я знаю, что на первом, втором и четырнадцатом этажах, поэтому ответ должен быть где‐то на другом. Несомненно."
Ushiromiya Krauss,"""Хе‐хе‐хе‐хех. Сдаётесь?"""
Ushiromiya Eva,"""Я... я не сдамся, ки‐и‐и! Значит, говоришь, издательская компания Миракоши, Ltd. на этом этаже Х?!"""
Ushiromiya Krauss,"""На этаже Х. Но это не N‐й этаж."""
Ushiromiya Ange,"""Разве не одно и то же?.."""
Ushiromiya Eva,"""......A. ............"""
,"Тётя Ева вдруг на что‐то наткнулась.{n}Затем она начала считать на пальцах, начиная с первого этажа......"
Ushiromiya Eva,"""Я поняла, Энджи!.. Произнеси вслух, начиная с первого этажа!.. Там только один ответ подходит!"""
Ushiromiya Ange,"""Э? Т‐ты о чём?.."""
Ushiromiya Ange,"""......Я не знаю."""
Ushiromiya Eva,"""Не N‐й этаж, а этаж X. Вот в чём хитрость."""
Ushiromiya Krauss,"""Верно. Хотя в некотором смысле ответ прямо в вопросе."""
Ushiromiya Ange,"""Как это?.."""
Ushiromiya Eva,"""Например, возьмём этаж 14. «Четырнадцатый этаж» — это N‐й этаж, так? Но, например, «второй этаж» это уже не N‐й этаж, так как ты бы не назвала его «вторЫЙ этаж»?"""
Ushiromiya Krauss,"""Именно. Среди оставшихся этажей есть только один этаж, который заканчивается на «ий»."""
Ushiromiya Ange,"""A‐...... a‐а........."""
,К этому моменту даже я поняла ответ.
,"Вот бы я уделила больше внимания тому, как дядя Краусс сказал вопрос......"
Ushiromiya Krauss,"""Ха‐ха‐ха‐ха‐ха‐ха. Очень жаль. Придётся мне оставить эту медаль у себя."""
Ushiromiya Ange,"""Третий этаж!"""
Ushiromiya Krauss,"""Нг..."""
Ushiromiya Eva,"""Молодец, ты поняла!.. Среди ответов только один этаж заканчивается на «ий», третий этаж."""
Ushiromiya Ange,"""Да! Третий этаж подходит, а другие — это первый, пятый, десятый и одиннадцатый."""
Ushiromiya Krauss,"""Не‐...... неплохо... А ведь даже я не понял, пока мне не сказали ответ......"""
,"Видимо, дяде Крауссу говорили эту головоломку, и он тоже не смог дать правильный ответ."
,"Он выглядел раздосадованным тем, что её разгадал ребёнок."
,"......Но почему‐то ещё больше он был унижен тем, что её разгадала тётя Ева. Как странно."
Ushiromiya Eva,"""Что ж. Давай сюда медаль."""
Ushiromiya Krauss,"""Эта медаль — знак интеллекта Энджи. Я не тебе должен дать её, Ева."""
Ushiromiya Eva,"""Хех, огорчённый проигравший!.."""
Ushiromiya Ange,"""Спасибо, дядя Краусс. Я невероятна?!"""
Ushiromiya Krauss,"""Ещё бы. Ты думаешь более гибко, чем твой дядя. Я горжусь тем, что у меня такая племянница."""
Ushiromiya Natsuhi,"""Это все наши головоломки."""
Ushiromiya Krauss,"""Надеюсь, они вам понравились."""
Ushiromiya Ange,"""Да! Спасибо, дядя Краусс, тётя Нацухи!"""
Ushiromiya Krauss,"""Надеюсь, вы наслаждаетесь всеми каверзными вопросами, не особо беспокоясь о медалях."""
Ushiromiya Natsuhi,"""Все мы надеемся, что эта ночь станет для вас удивительной."""
Ushiromiya Eva,"""Нам нравится."""
Ushiromiya Ange,"""Да! Нам очень весело!"""
,Они унеслись прочь. Краусс и Нацухи улыбнулись им вслед.
{f:5:Beatrice},"""О, Нацухи. Как прошло с вашими головоломками?"""
Ushiromiya Natsuhi,"""Мы сделали всё, что могли...... но я точно не знаю, насколько они им понравились."""
,В другой стороне зала Ева и Энджи считали собранные медали.
,"Энджи и Ева. ......Такое странное сочетание, но они прекрасно проводили время."
{f:5:Beatrice},"""......Будущие мать и дочь, не связанные по крови. На вид они выглядят как обычные родитель и ребёнок."""
Ushiromiya Natsuhi,"""Да. ......Связи между людьми питаются от сердца. Кровные узы не соединяют столь же сильно."""
,"Сказав это, ......Нацухи закусила свои слова и опустила взгляд."
{f:5:Beatrice},"""Что‐то не так?"""
Ushiromiya Natsuhi,"""......Я просто... удивилась тому, что осмелилась сказать такое..."""
{f:5:Beatrice},"""..................Не нужно беспокоиться обо мне."""
Ushiromiya Natsuhi,"""Я отвергла тебя...... и поэтому ты во стольких мирах встретила мучительную судьбу... ......Всё это под моей ответственностью..."""
{f:5:Beatrice},"""Я понимаю, каково тебе было. ......Неспособная забеременеть, ты была вынуждена много лет испытывать позор. В такой ситуации любая женщина была бы потрясена, если бы ей отдали ребёнка, происхождения которого она даже не знала, и сказали принять его."""
Ushiromiya Natsuhi,"""......Это ещё не повод... сбрасывать тебя с утёса..."""
{f:5:Beatrice},"""Верно. Ты должна будешь до конца жизни нести этот крест."""
Ushiromiya Natsuhi,"""......Да. Я готова..."""
{f:5:Beatrice},"""И страдания, которые тебе придётся вынести, принесёт этот крест, а не я."""
Ushiromiya Natsuhi,"""Ты...... не презираешь меня?.."""
{f:5:Beatrice},"""Не делай такое унылое лицо. ......Нет, пожалуй, наоборот. Пока у тебя такое унылое лицо, я не желаю тебя наказывать. Пока ты продолжаешь нести этот крест, я не захочу ненавидеть тебя."""
Ushiromiya Natsuhi,"""Значит...... ты не испытываешь ко мне ненависти?.."""
{f:5:Beatrice},"""Вообще‐то я ненавидела тебя. Люто ненавидела. Я ненавидела тебя так сильно, что хотела сделать из подушки с твоей фотографией боксёрскую грушу!"""
{f:5:Beatrice},"""Но пока я наблюдала за тобой, это чувство иссякло. ......Ты сожалела и рыдала. И я уверена, что ты никогда за всю свою жизнь не забудешь это чувство."""
Ushiromiya Natsuhi,"""Как можно забыть?.. ......Ведь я убийца......"""
{f:5:Beatrice},"""Несомненно, твой крест тяжёл. Сейчас я сочувствую тебе. Правда. Ведь это Кинзо был виноват."""
{f:5:Beatrice},"""Именно он, в первую очередь, виновен в том, что завёл незаконнорождённого ребёнка! А то, как он переложил этого ребёнка на тебя, ещё хуже! Он должен был хотя бы не причинять тебе боль и сказать «Пожалуйста, позаботься о бедном ребёнке» вместо «Ты не можешь родить, так что возьми этого ребёнка». Мужчины! Этот Кинзо!.."""
Ushiromiya Natsuhi,"""............"""
{f:5:Beatrice},"""Я больше не презираю тебя. Разве так крест, что ты несёшь, не кажется легче?"""
Ushiromiya Natsuhi,"""Нет. ......Я до сих пор не знаю, как мне искупить вину перед тобой."""
{f:5:Beatrice},"""Тогда поступим так. Протяни руки."""
Ushiromiya Natsuhi,"""Ч‐...... что? Та‐...... так?.."""
,"Как только Нацухи неуверенно развела руки, Беато прыгнула вперёд и крепко обняла её."
Ushiromiya Natsuhi,"""......Э... э‐э, ......э... это..."""
{f:5:Beatrice},"""Я больше никогда не скажу это, поэтому позволь сказать всего раз. ......Ведь у меня никогда не было возможности встретиться со своей матерью."""
,"Всё ещё обнимая Нацухи, сказала Беато шёпотом.{n}Она говорила те слова, которые точно никогда не повторит..."
{f:5:Beatrice},"""Спасибо, что так беспокоишься обо мне. ......Но я действительно больше не испытываю к тебе ненависти. Пожалуйста, поверь......... мама."""
Ushiromiya Natsuhi,"""......{f:5:Бе}‐...... {f:5:Беатриче}........."""
