Speaker,Russian (RU)
Nanjo Terumasa,"""Я как раз проверяю. Всё же иногда такие игры могут быть забавными."""
Ushiromiya Kinzo,"""Да. Время от времени увлекательной может быть даже простая проверка на удачу без какой‐либо стратегии и тактики. А у тебя, Беато?"""
{f:5:Beatrice},"""Где лжец, который сказал, что повезёт с остатками?! Гр‐р‐р‐р‐р!.."""
Ushiromiya Battler,"""А ты, Энджи? В твоём был миндаль?"""
Ushiromiya Ange,"""Как раз смотрю......"""
Ushiromiya Battler,"""О, ты ещё не трогала свой?"""
,"Я следовала своей личной теории вероятности, но не думала, что смогу хорошо объяснить её братику, поэтому не упомянула о ней."
,"Есть ли там миндаль?{n}Победив, я стану принцессой этого вечера."
,"......Я буду рада, если выиграю, но эта ночь всё равно будет очень весёлой, так что ничего страшного, если нет."
,"Мы перестали, когда началась игра с тортом, но до этого все весело проводили время, обмениваясь трюками, викторинами и загадками."
,"Эта игра тоже забавная, но я хочу поиграть так ещё раз."
,............Э?
Ushiromiya Battler,"""Что, Энджи? .........O?"""
,Я посмотрела на нечто крошечное на своей вилке и показала брату.
Ushiromiya Ange,"""Это же...... миндаль, да?.."""
Ushiromiya Battler,"""О... ого! Он у Энджи! Здорово!.."""
,В то же время в другом углу помещения поднялся переполох.
Ushiromiya Eva,"""Он у меня, я победила!.."""
Ushiromiya Kinzo,"""Хо! Так победила Ева!.."""
Gohda Toshiro,"""Надо же! Поздравляю, госпожа Ева!.."""
Ushiromiya Ange,"""Да нет же! Победила я! Миндаль в моём!"""
,"Я высоко подняла миндаль и крикнула на весь зал.{n}Толпа вокруг Евы разделилась, и все в удивлении уставились на меня."
,Я тоже удивилась. У неё в руке явно был миндаль...
Ushiromiya Rudolf,"""Что?.. Как так?.."""
Ushiromiya Krauss,"""Года. Миндаля два...... значит, они обе победили?"""
Gohda Toshiro,"""Но...... как же......"""
Nanjo Terumasa,"""Одна из них ошиблась?.."""
Shannon,"""У госпожи Энджи явно миндаль. ......Что там у тебя, Канон?"""
Kanon,"""У госпожи Евы явно миндаль."""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо‐хо. Тогда они обе победили."""
Ronoue Genji,"""............Господин."""
Ushiromiya Kinzo,"""Хе‐хе‐хе‐хе‐хех!.. До чего странно. Как так, Года?"""
Gohda Toshiro,"""А, э‐э...... ну... видимо, мы слегка ошиблись...... Э‐э...... может, им сделать камень‐ножницы......"""
{f:5:Beatrice},"""Да ладно, не жадничай. Два миндаля просто‐напросто определили королеву и принцессу."""
Ushiromiya Kinzo,"""Именно. Пусть они обе будут победительницами."""
Gohda Toshiro,"""А, ну, но......"""
,Года замешкался.
,"По правде говоря, он приготовил для короля один особый десерт."
,"Десерт украшен так, что его трудно разделить на двоих. Поэтому ситуация с двумя королями неудобна."
,"Услышав, как Года что‐то бормочет на этот счёт, Ева пожала плечами и засмеялась."
Ushiromiya Eva,"""Тогда пусть Энджи будет принцессой."""
Ushiromiya Ange,"""Принцесса. Я принцесса?!"""
Ushiromiya Eva,"""А я буду твоей спутницей. Так сгодится?"""
,Конечно сгодится.
,"Энджи беспокоилась, что победительницей объявят Еву, раз та сказала первой."
,"И она даже не мечтала, что Ева отдаст ей победу."
Ushiromiya Ange,"""Но ты уверена?.. Ты тоже победила."""
Ushiromiya Eva,"""Уверена, я же буду твоей спутницей. Ну же, принцесса. Какое желание вы хотите исполнить?.. Мы слушаем."""
Ushiromiya Ange,"""Я...... уже выбрала своё желание......"""
Ushiromiya Eva,"""O. И какое оно? Скажешь своей тёте?"""
,"Я хочу, чтобы это веселье продолжалось. ......Вечно."
,Маленькая я озвучила желание в моём сердце.
Ushiromiya Ange,"""До...... до этого было весело, и я хочу продолжить!"""
,"У меня такое чувство, что нюанс изменился.{n}И всё же, это, очевидно, моё желание."
Ushiromiya Eva,"""До этого?......А‐а, ты про те трюки и загадки?"""
Ushiromiya Ange,"""Да!"""
Ushiromiya Eva,"""Тогда этим и займёмся. Послушайте. Таков приказ вашей принцессы. Помните, как нам было весело до этого? Давайте развлечём Энджи трюками и викторинами."""
Ushiromiya Rudolf,"""Секунду. Я уже исчерпал весь свой арсенал трюков."""
Ushiromiya Kyrie,"""Тогда займёмся викторинами и загадками."""
Ushiromiya Krauss,"""Так мы всего лишь должны развлечь Энджи викторинами?"""
Ushiromiya Natsuhi,"""Все мы можем загадать нашей принцессе загадки, чтобы развлечь её."""
Ushiromiya Krauss,"""Вот как. Всё ясно."""
Ushiromiya Kinzo,"""Ва‐ха‐ха‐ха! Ясно, как интригующе. Тогда, Энджи, поступим так. Все дадут тебе викторину или загадку, и ты сможешь попробовать разгадать её. Каждый раз, когда тебе удастся, я буду давать тебе медаль."""
Ushiromiya Ange,"""Медаль?"""
Ushiromiya Battler,"""Наверное, юбилейные медали. Если отгадаешь много загадок, у тебя будет куча таких."""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо‐хо. Просто собирать медали малость скучно, вам не кажется?"""
Ushiromiya Kinzo,"""Да. В зависимости от того, сколько медалей ты соберёшь, я дам тебе фантастический подарок!.. Ну, ты загорелась?!"""
Ushiromiya Eva,"""Звучит потрясающе. Даже приз есть!.."""
Ushiromiya Kyrie,"""*хи‐хи*. Разве не здорово, Энджи?"""
Ushiromiya Ange,"""Д‐...... да!.."""
,"Все собрались вокруг меня, улыбаясь и думая, какие загадки мне загадать."
,"Все думают обо мне, хотят поиграть со мной."
,"Со всем этим я не могла нарадоваться тому, что стала принцессой."
