Speaker,Russian (RU)
,"Однако...... для неё раскрытие само по себе как конечная цель, ...и она не планирует брать на себя ответственность за то, что будет после."
,"......Быть может, истинная буря, которая обрушилась на Роккенджиму...... не тайфун, а она."
,"Она не станет держать это открытие в тайне.{n}Точно объявит о нём, чтобы похвастаться своим успехом."
,И тогда...... призовёт на этот остров настоящий шторм.
,Я не смогу сохранить это в тайне......{n}...Значит...... остаётся только честно объявить об этом.
,"Даже представить не могу, что будет после."
,"Ухмыльнувшись, Эрика что‐то пробормотала себе под нос."
,"......Должно быть, представляла, какой шум скоро поднимут родственники."
,Для неё...... это гораздо слаще 20 миллиардов иен......
Furudo Erika,"""......Одна лишь эпитафия, и Фурудо Эрика может рассуждать на таком уровне. ......Что скажете, дамы и господа?"""
