Speaker,Russian (RU)
Ushiromiya Lion,"""А вот это уже твоя работа."""
,Лион отворачивается с немного вредным взглядом.
,Уилл раздражённо чешет голову и пожимает плечами.
Willard H. Wright,"""......Хотя ладно. Думаю, мне представится шанс испытать это."""
,Уилл раскрыл правую руку и показал её мне.
,"Просто рука, ничего примечательного."
,Лион наклоняет голову в замешательстве от странного жеста.
Ushiromiya Lion,"""Хорошая работа. ......Э‐э, ...подожди, тебя звали......"""
Shannon,"""Шаннон."""
Ushiromiya Lion,"""Точно, Шаннон. Займи место за приёмной стойкой. Смотри не замёрзни."""
Shannon,"""Большое спасибо."""
,Шаннон низко поклонилась в ответ на мягкие слова.
,В её поведении не было ни следа напряжённости...
Ushiromiya Lion,"""Пойдём, Уилл. Не хотелось бы упустить шанс. ......Настроение главы меняется быстрее осеннего неба."""
Shannon,"""Желаю удачи."""
Willard H. Wright,"""......Вперёд."""
