Speaker,Russian (RU)
Ushiromiya Battler,"""...Н‐н? Погоди секунду. ...Мне кажется, мы говорили о дополнительных универсальных ключах в последней игре, верно?"""
{f:5:Beatrice},"""Хм‐м. Ну, что касается этого, я подумала, что наличие нескольких главных ключей, чьё местонахождение неизвестно, поставит меня в невыгодное положение."""
Ushiromiya Battler,"""......Возможно так и есть. Поскольку ты хочешь при помощи закрытых комнат заставить меня поверить в магию, то тебе действительно невыгодно, если главных ключей больше, чем мы предполагали."""
Ushiromiya Battler,"""...В любом случае, каждый раз, когда возникает уловка, связанная с замками, я намеревался сопротивляться, утверждая, что преступник обладал универсальным ключом, который мог быть утерян ранее, или его копией."""
{f:5:Beatrice},"""Да, совершенно верно. Поэтому я решила сделать ход, страхующий меня от этого. ......Я изменю постановку."""
{f:5:Beatrice},"""{p:1:Универсальные ключи, открывающие любую дверь, имеются только у прислуги, у каждого по одному}. *Хи‐хи*хи‐хи*"""
Ushiromiya Battler,"""...Наезжаешь на меня. ......Что гораздо важнее, что это за ход? ......О чём говорит тётя Роза."""
{f:5:Beatrice},"""*Хи‐хи*хи‐хи*. Кто знает? Тебе следует послушать."""
Ushiromiya Rosa,"""............Благодарю вас. Теперь я разобралась в ситуации."""
Ushiromiya Rosa,"""......И мне удалось выявить преступника, напавшего на Джессику‐чан, а возможно одного из их сообщников."""
Ushiromiya Battler,"""Чт‐что вы говорите?! Кто же это?!"""
Ushiromiya George,"""...Тётя Роза, уж не хочешь ли ты сказать, что Канон‐кун?.."""
Shannon,"""......Что... э‐э‐э?! По‐почему Канон‐кун?!"""
Ushiromiya Rosa,"""Эта комната была заперта. И единственные ключи, которые могут открыть эту комнату — это универсальные ключи, которые находятся у каждого из слуг, включая ключ Джессики."""
Ushiromiya Rosa,"""......Но ключ Джессики был закрыт здесь. ...А это значит, что данное возможно только если дверь запер один из универсальных ключей."""
Ronoue Genji,""".........Всё так, как вы говорите."""
Ushiromiya Rosa,"""Тогда получается, что кто‐то убил Джессику, а затем запер дверь! И этот кто‐то владеет универсальным ключом. Имеется же только пять человек, у которых есть универсальные ключи!"""
Kumasawa Chiyo,"""О... о боже мой! Это была не я, не я! Да, я просто не могла сделать что‐нибудь подобное!"""
Ushiromiya Rosa,"""......Кумасава‐сан поздно встала. После нашего возвращения из часовни в гостиную, мы действительно встретили вас там, но невозможно доказать, где вы были, и что вы делали до этого времени."""
Ushiromiya Rosa,"""Вы наблюдали за нами из тени, потом последовали за Джессикой‐чан и Каноном‐куном, когда они отделились, и тайно напали на них."""
Kumasawa Chiyo,"""В‐вы хотите сказать, что я зашла в комнату миледи, и совершила нечто столь ужасное?! Я... я... я не делала ничего подобного! Да, ничего не делала!!!"""
Ushiromiya Rosa,"""Тогда как насчет Годы‐сан? Вы сказали, что оставили Джессику‐чан на попечение Канон‐куна и вернулись."""
Ushiromiya Rosa,"""...Но мне интересно, действительно ли это правда? ......Не убили ли вы их обоих на самом деле, спрятав труп Канон‐куна, а затем вернулись с невинным видом на лице?!"""
Gohda Toshiro,"""Ничего подобного не было! Я, Года, клянусь, что не делал ничего подобного!!!"""
Shannon,"""......Я... это были не мы!.. Мы выполняли приказ господина..."""
Ushiromiya Rosa,"""Да. Как минимум у вас с Генджи‐саном есть алиби. Это подтверждается тем, что я слышала от отца. Вы двое в это время были в комнате отца, переписывали и находились у него на виду. Отец и я можем это гарантировать."""
Ronoue Genji,""".........Премного вам благодарен."""
Ushiromiya Rosa,"""В таком случае я думаю, факты становятся всё более очевидными. Года‐сан или Кумасава‐сан? ......Я уже подумала об этом, когда вошла в эту комнату."""
Ushiromiya Rosa,""".........Но тем не менее, я нахожу это странным. Взгляните на состояние тела Джессики‐чан. Не находите ничего странного?"""
Nanjo Terumasa,"""......Странного... говорите?.."""
Ushiromiya Rosa,"""Джессика‐чан получила удар в спину. .........Ну, об этом ведь часто говорится, верно? Что в преступлениях, где жертву бьют в спину, существует высокая вероятность того, что преступником обычно является тот, чьё лицо хорошо известно жертве. Она точно не стала бы приглашать в свою комнату неизвестного ей человека, тем самым беззащитно подставляя свою спину."""
Shannon,"""Р‐Роза‐сама, уж не хотите ли вы сказать... что это был Канон‐кун?.."""
Ushiromiya Rosa,"""Да. Мы хорошо знаем, в каком состоянии была Джессика‐чан до того, как её убили."""
Ushiromiya Rosa,"""......После увиденных мёртвых тел своих родителей, Джессика‐чан была сама не своя. И легко представить, насколько она была расстроена и опечалена после того, как взяла себя в руки."""
Ushiromiya Rosa,"""......Вполне понятно, что убежавшая Джессика из‐за своего настроения запрётся у себя в комнате. И эти самые сведения вполне сходятся с историей Годы‐сана."""
Ushiromiya Rosa,"""......Джессика‐чан попросила оставить её одну. ...Тогда Канон‐кун, который был с ней одного возраста, и у которого с ней были свои подростковые отношения, сказал оставить это ему. Это чувство вполне понятно."""
Ushiromiya Rosa,""".........Таким образом, по этой причине, я думаю, Джессика‐чан могла впустить Канон‐куна в свою комнату."""
Ushiromiya Rosa,"""Но если бы это был Года‐сан или Кумасава‐сан? Пустила бы она их в свою комнату?"""
Gohda Toshiro,"""......Я... я думаю, что завоевал доверие миледи. Но тем не менее, э‐э..."""
Ushiromiya Rosa,"""Значит, в итоге вы один из подозреваемых, верно, Года‐сан? Я думала, что вы, скорее всего, не нравитесь Джессике‐чан, поэтому я предположила, что она не позволила бы вам войти в свою комнату."""
Ushiromiya Rosa,"""Поэтому я подумала, что было бы невозможно, чтобы вы оказались преступником, но?.."""
Gohda Toshiro,"""Нет, м‐м‐м!.. .........Я просто боюсь сказать, что миледи могла бы не впустить меня. ...Ка‐как насчет вас, Кумасава‐сан?"""
Kumasawa Chiyo,"""Хо, хо‐хо‐хо‐хо‐хо‐хо! У такой старухи, как я, и миледи слишком велика разница в возрасте, чтобы я могла хорошо понять чувства молодой девушки... Я не уверена, что миледи открыла бы мне своё сердце. Верно, Года‐сан?!"""
Gohda Toshiro,"""Да, это правда! Она не стала бы так откровенно раскрывать нам своё сердце! Если бы миледи, будучи убитой горем, позволила бы нам войти к ней в комнату, то это воистину было бы чудо!"""
,"Года‐сан и бабуля Кумасава оба потирали руки, соглашаясь друг с другом с натянутыми улыбками на лицах."
,Это действительно был весьма нелицеприятный дуэт.
Ushiromiya Rosa,"""Кому‐то было разрешено войти в комнату Джессики‐чан, когда она мучилась от горя. Кто‐то смог подобраться к её беззащитной спине. И у этого человека был универсальный ключ. Это указывает лишь на одного человека. ......Этого не мог сделать никто, кроме Канон‐куна."""
Shannon,"""П‐пожалуйста, подождите!.. Канон‐кун точно не стал бы делать ничего подобного!.."""
Ushiromiya Rosa,"""О, тогда это кто‐то ещё? Значит Года‐сан и Кумасава‐сан в итоге подозреваемые? Кто, по‐твоему, наиболее подозрителен, Шаннон‐чан?.. Ну же."""
Shannon,"""Я... я... нечто подобное..."""
Kumasawa Chiyo,"""Это была не я, Шаннон‐сан! Да, это была не я!"""
Gohda Toshiro,"""Разумеется я тоже с этим не связан! Людьми, связанными близкими отношениями с миледи, были Канон‐сан и ты, Шаннон‐сан, верно?!"""
Ushiromiya Rosa,""".........Да, разве не так? ......Джессика‐чан, возможно, также могла пригласить в свою комнату и Шаннон‐чан."""
Ushiromiya Rosa,"""Но ты должна была находиться у отца. .........Однако в действительности... была ли ты преступницей?..."""
Ushiromiya George,"""Ш‐Шаннон не может быть преступницей! Разве ты только что не говорила, что она выполняла важную работу у дедушки!"""
Ushiromiya Rosa,"""Да, я понимаю. Ни Шаннон‐чан ни Генджи‐сан не являются преступниками. Отец тоже признаёт, что они всё это время были вместе. .........Ну тогда что думают по этому поводу остальные?.."""
,"После этих слов, никто так и не смог ответить...{n}Даже если бы кто‐то стал возражать, им всё равно пришлось бы назвать имя наиболее подозрительного человека."
,"......И неважно, чьё это будет имя, поскольку этот человек находился здесь.{n}...Никто не хотел идти на нечто подобное."
,"Тётя Роза, в свою очередь, смотрела на всех, перебирая ружьё, словно это была игрушка..."
,".........Она казалась совсем непохожей на тётю Розу, которая обычно выглядела и вела себя гораздо мягче."
,"...Нет, возможно, это из‐за того, что я не осознаю той опасности, в которой мы сейчас находимся.{n}...Вероятно, поведение тёти Розы казалось бы естественным, если бы я полностью отдавал отчёт, в какой опасности мы находимся..."
Ushiromiya Rosa,"""Я смотрю, никто не желает высказать своё мнение. Тогда я выскажу своё."""
Ushiromiya Rosa,"""Разумеется, за неимением трупа я не могу отрицать, что Канон‐кун жертва. Но пока мы не найдём его труп, я точно не стану отрицать вероятность того, что Канон‐кун является подозреваемым."""
Ushiromiya Rosa,"""......Есть вероятность, что на Канон‐куна мог напасть преступник, и он где‐нибудь прячется... И используя это как оправдание, он может неожиданно появиться."""
Ushiromiya Rosa,"""Но будьте осторожны. Обратное тоже вполне возможно. .........{i:Канон‐кун убил Джессику‐чан}."""
Ushiromiya Battler,"""............Н... не может быть..."""
Shannon,"""Я... я не могу поверить, что... Канон так поступил... с миледи... это уже слишком!!!"""
Ushiromiya George,"""Я вполне разделяю чувства Шаннон. Я категорически против клеймления Канон‐куна преступником."""
Ushiromiya Rosa,"""Тогда преступник Года‐сан или Кумасава‐сан? Скажи мне, кто наиболее подозрителен."""
,"""""Я... я.... я... это были не мы!!!"""""
Ushiromiya Rosa,"""Если не Канон‐кун, то кто ещё мог открыть эту дверь? Шаннон‐чан. Джордж‐кун. ......Верно ведь? Верно, верно, верно?.."""
,"Тётя Роза давила на Шаннон‐чан и Джорджа‐аники, неприятно посмеиваясь."
,"...Разумеется, им нечего было на это ответить."
,"Им хотелось верить в Канон‐куна. ...Но если они так поступят, то им придётся подозревать другую прислугу."
,Самым очевидным преступником представлялась таинственная гостья {f:5:Беатриче}.{n}......Но она была всего лишь гостьей и не имела универсального ключа.
,".........Тогда, если {f:5:Беатриче} являлась преступником без универсального ключа..."
,"...Следует ли нам принять тот аргумент, что она действительно ведьма и заперла дверь при помощи силы магии?.."
Ushiromiya Battler,"""............Это подлый аргумент... подлый... подлый..."""
{f:5:Beatrice},"""Что тебя так беспокоит? Считай это моей виной. Ты можешь просто сделать это виной 19‐го человека, таинственной гостьи, верно? Если ты так поступишь, тогда тебе не придётся наблюдать за уродливой битвой людей, давящих друг на друга, верно?.. *Хи‐хи*хи‐хи*хи‐хи*хи‐хи*!"""
Ushiromiya Battler,"""Вот, значит, как. Виновен 19‐й человек, гостья {f:5:Беатриче}. ...Она ведьма, поэтому смогла запереть дверь без ключа, воспользовавшись магией."""
Ushiromiya Battler,"""И ты говоришь, что я должен принять это как нечто само собой разумеющееся! ...Чёрт, чёрт!!!"""
{f:5:Beatrice},"""......*смешок*смешок*смешок*смешок*. В прошлой игре я изучила все твои слабости. Ну так и что же ты сделаешь, как поступишь? Ты ведь совершенно точно не примешь моё существование, так? Тогда... Ты можешь использовать Канона в качестве идеальной жертвы."""
{f:5:Beatrice},"""Канон убил Джессику! Если ты поддержишь версию Розы, то всё встанет на свои места, так? Канон уже мёртв. Ведь нет никакого смысла заботиться о мёртвых. И к тому же тебе не придётся сомневаться ни в ком из присутствующих здесь! *смешок*ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!"""
Ushiromiya Battler,"""Прокл‐я‐ятье‐е!!! Я не приму твоего существования!!! Но... просто невозможно... чтобы Канон был убийцей!!!"""
Nanjo Terumasa,"""..........Я не хочу никого подозревать. ...Однако иногда оказывается так, что наиболее подозрительный и вправду оказывается виновным. ......В любом случае, осторожность в таких делах — первое дело..."""
Shannon,"""Д‐доктор Нанджо... Что вы имели в виду?.."""
Nanjo Terumasa,"""...М‐м‐м, пожалуйста, не поймите меня неправильно. ...Я вовсе не хочу обвинять Канон‐сана в причастности ко всему этому. ......Однако пока мы детально не изучим ситуацию, существует вероятность того, что именно Канон‐сан является убийцей, и полагаю, что придерживаться такой мысли будет надёжней."""
Kumasawa Chiyo,"""Хо... хо‐хо‐хо... Да, точно... Никогда нельзя ослаблять свою бдительность."""
,"Никто не спешил сердиться на Наджо за такие слова.{n}Ведь никто по‐настоящему не верил в то, что Канон является убийцей."
,"...Но если они не будут его подозревать, то придётся подозревать одного из находящихся здесь слуг."
,......А нам не хотелось этого делать.{n}Мы не хотели подозревать.{n}И не хотели быть подозреваемыми.
Ushiromiya Rosa,"""Да, правильно. ......Мы должны сохранять бдительность. Есть ли кто‐то, кто не согласен с этим?"""
Ushiromiya Rosa,"""Хорошо? ...Имеется очень большая вероятность того, что все эти убийства связаны с легендой о золоте отца. В таком случае кто‐то планирует прибрать к своим рукам золото, стоящее нескольких десятков миллиардов йен."""
Ushiromiya Rosa,"""......Имея такую сумму денег, можно припеваючи жить до конца своих дней в любой стране мира. ...Есть вероятность, что они вырезают нас именно по этой причине."""
Ushiromiya Maria,""".................."""
Ushiromiya Rosa,"""Из‐за того, что у неё не было универсального ключа, 19‐й человек — гостья {f:5:Беатриче}, исключается из списка подозреваемых по делу Джессики‐чан. Но мы не можем утверждать, что она не причастна к остальным убийствам."""
Ushiromiya Rosa,"""......В конце концов, мы с вами говорим об огромной горе золота. Мы не можем отрицать вероятность существования нескольких преступников. ......И прямо сейчас среди нас может находиться кто‐то подкупленный преступником!"""
,"Тётя Роза кричала, осматриваясь по сторонам со всё ещё поднятым ружьём."
,"......Не верь никому, подозревай близких тебе людей... Вот что она говорила."
,Но никто не хотел подозревать.{n}...Они не хотели подозревать никого из находящихся здесь людей.
,"Это слабость в их сердцах требовала ответа от тех, кто не присутствовал здесь..."
Ushiromiya Rosa,"""Считать кого‐то невиновным можно только в двух случаях. .........Если это ты сам и если тот, кого ты подозреваешь уже является бездыханным трупом. .........Это распространяется и на Канон‐куна."""
Ushiromiya Rosa,"""Пока мы собственными глазами не увидим его труп, то он является наиболее возможным кандидатом на роль убийцы Джессики‐чан! Поэтому будьте бдительны. Даже если он всё ещё жив, даже если он станет успокаивать вас своими объяснениями, вы совершенно точно не должны доверять ему! Ясно?!"""
,"Никто не дал ответ по собственной инициативе. ......Однако те, кто встречались взглядом с тётей Розой, были вынуждены кивнуть в ответ..."
,"Люди — стадные животные.{n}......Иными словами, с самого дня их рождения в них генетически заложено доверие друг к другу."
,...И идти этому наперекор очень трудно.
,Они определённо не хотели никого подозревать.
,"...Но если им всё же нужно было кого‐то подозревать... То подозревать кого‐то, кто сейчас не присутствовал здесь, было самым безопасным решением."
,Для своего душевного спокойствия они малодушно принесли Канона в жертву.
,"Это абсурд...{n}Я совершенно точно не хочу верить в то, что Канон‐кун является убийцей!"
,"Я только что услышал от Джорджа‐аники, что они не только были близки по возрасту, но и имели подростковые отношения, которые уже упомянула тётя Роза."
,"......Может быть, уже слишком поздно вспоминать об этом, но вокруг них и впрямь витала такая аура."
,"Увидев трагичные тела своих родителей, Джессика, переживая сильнейшие душевные муки, стала бы доверять только Канон‐куну."
,...Это была наиболее очевидная история.{n}Потому‐то она мне и не нравится!
,"Канон‐кун был единственным, кому она доверяла.{n}Так что она бы не впустила в свою комнату никого, кроме Канон‐куна."
,"Поэтому аргумент, что Канон‐кун был единственным, кто мог убить Джессику... Я просто не могу принять его!!!"
Ushiromiya Rosa,"""...Вы поняли?! Даже если появится Канон‐кун, то мы не должны терять бдительность! До тех пор, пока мы не можем доказать невиновность Канон‐куна, то будем считать, что он и есть убийца Джессики‐чан!"""
,"Тётя Роза выдвинула это заявление. Под размытым словом ""считать""... В конечном итоге, скрывалось желание подбодрить всех."
,"Все слабо кивнули, и, пользуясь временным оправданием, что они просто будут так считать........... {i:заявили}, что Канон был преступником, убившим Джессику..."
,".........Интересно, что могли бы подумать мёртвые Канон и Джессика, услышав об этой сделке с совестью."
,"Джессика плакала.{n}......Она плакала на груди у того, кто поставил свою жизнь на кон пытаясь защитить её, Канона."
,"Это было очень печально и одновременно злило.{n}Так печалило и злило, что ей казалось, будто её грудь готова разорваться..."
,"Она печалилась и возмущалась тому, насколько сильно была попрана честь мёртвого..."
Ushiromiya Jessica,"""...Эти люди... почему это они считают Канон‐куна убийцей?!"""
Kanon,"""....................Потому что... они не нашли трупа."""
Ushiromiya Jessica,"""Они считают тебя убийцей просто потому что не нашли твоего трупа?! Ты же рисковал своей жизнью и дрался за меня, ведь так?!"""
Ushiromiya Jessica,"""А затем... эта ведьма стерла труп просто для того, чтобы позабавиться! После этого Канон‐куна стали считать преступником, это ужасно, слишком ужасно!"""
Kanon,"""......Всё в порядке. ......Всё‐таки я не смог спасти вас, но... я хотя бы смог оказаться полезным для миледи..."""
Ushiromiya Jessica,"""......Почему все не хотят понять этого?! Прекрати, тётя Роза! Не смей называть Канон‐куна преступником только из‐за своих ничем не обоснованных выводов!"""
Kanon,""".........Она не говорит, что преступник именно я. ...Она просто говорит, что я подозрителен... нет... она говорит им быть бдительными."""
Ushiromiya Jessica,"""Она говорит это! Эти люди говорят, что ты преступник, Канон‐кун, и значит, им больше не надо думать! Они больше не думают об убившем меня преступнике! Они не допускают возможность, что преступником может оказаться кто‐то другой!"""
Ushiromiya Jessica,"""И потом, каждый раз, когда будет что‐то происходить, они будут снова повторять отговорку, что это дело рук Канон‐куна, чьё местоположение неизвестно! ......Я не могу этого вынести!!!"""
Kanon,"""............Всё в порядке. ...По крайней мере правду знаете вы, миледи."""
Ushiromiya Jessica,"""Это бессмысленно, если только я знаю правду! Я узнала её после смерти. Правда же должна находиться в руках живых! Если правда исчезнет, то мёртвые не будут вознаграждены! Они не узнают, для чего Канон‐кун рисковал своей жизнью!"""
{f:5:Beatrice},"""*смешок*смешок*смешок*смешок*, ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха! И впрямь будоражащее зрелище. Вряд ли найдется нечто более сладкое, чем скорбь умерших."""
{f:5:Beatrice},"""Скорби, скорби. Неважно, насколько сильно ты скорбишь, голоса мертвецов никогда не достигнут ушей живых людей."""
Ushiromiya Jessica,"""Блин, бли‐и‐и‐ин!!!"""
Ushiromiya Jessica,"""Не важно кто! Услышь мой голос! Канон‐кун не убивал меня! Труп Канон‐куна стерли! Почему, ну почему вы не можете этого понять?!!"""
Kanon,""".........Миледи."""
Ushiromiya Jessica,"""......Я не могу этого вынести! Это так злит! Так бесит!"""
Ushiromiya Jessica,"""Вам... наплевать, что Канон‐кун мёртв?!! Честь мёртвых должна быть признана живыми! Не важно кто! Заметь это! Заметь, я молю тебя! Канон‐кун не убивал меня!"""
Ushiromiya Jessica,"""А‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐ах, все, не уходите, не уходите! Пожалуйста, не дайте этому закончиться вот так! Не уходите... не уходи‐и‐и‐и‐ите‐е‐е!!!"""
,Роза заявила что до приезда полиции эту комнату следует запереть.
,"...Остальные не хотели подозревать друг друга, поэтому с радостью поддержали это решение."
,"......Пока что они приняли то, что Канон‐кун является убийцей."
,"...Даже не представляя, насколько это бесчестит память умерших, они приняли это."
Kanon,"""......Миледи... всё в порядке... Спасибо вам..."""
Ushiromiya Jessica,"""Не уходите! Вы все, не уходите!!!"""
Ushiromiya Jessica,"""Ради всего святого, вернитесь! Не оставляйте нас вот так!!!"""
Ushiromiya Jessica,"""Не оставляйте нас... всё ещё считая Канон‐куна преступником!!! Уа‐а‐а‐а‐а‐а!!!"""
{f:5:Beatrice},"""Твой плач не достигнет тех, кому предназначен! Скорбь мёртвых никогда не будет услышана!"""
{f:5:Beatrice},"""Ты рассмешила меня. Да, меня рассмешило это твое лицо! Ты думала, будто твой голос будет услышан? Он не будет услышан, как считаешь, а, Джессика‐а‐а??? *смешок*смешок*смешок*смешок*, ва‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!!!"""
Ushiromiya Battler,"""Всё это бесполезно."""
Ushiromiya Rosa,"""А? .........Ты что‐то сказал, Баттлер‐кун?"""
Ushiromiya Battler,"""Ага, сказал, что это бесполезно. ...{i:Всё это бесполезно}."""
,"В то время, как все уже покинули комнату... Только Баттлер остался стоять к ним спиной, всё ещё продолжая смотреть на труп Джессики."
Ushiromiya Rosa,"""Что ты имел в виду... сказав, что всё это бесполезно? У тебя есть какие‐то возражения?"""
Ushiromiya Battler,"""По крайней мере, я согласен с тем, что мы должны быть бдительны. ......Но все эти разговоры о том, что Канон‐кун является убийцей, позволь мне с тобой не согласиться."""
{f:5:Beatrice},"""......Хо. Так вот куда ты метишь. Если Канон никого не убивал, и если это сделала не я, то как же ты планируешь объяснить закрытую комнату, которой стала комната Джессики?"""
Ushiromiya Battler,""".........Честно признаюсь, тут я проиграл. ...И правда, почему же я сказал, что всё это бесполезно?"""
Ushiromiya Battler,"""...Я не принимаю никакой ответственности за свои рассуждения. И‐хи‐хи‐хи‐хи! ............У меня на руках ничего нет и боезапас моих аргументов равен нулю. ...Но знаешь что, я больше не намерен держать рот на замке! {f:5:Беатриче}!"""
Shannon,"""Б‐Баттлер‐сама..."""
Ushiromiya George,"""......Е... есть ли какие‐нибудь доказательства, подтверждающие, что Канон‐кун не является преступником?.."""
,"Выражение, возникшее на лицах этих двух, выражало надежду.{n}......Они не хотели верить, что Канон мог оказаться преступником.{n}Они действительно верили в Канона."
,"Поэтому их надежда выражалась в том, что они хотели бы верить в него ещё сильнее!"
Ushiromiya Rosa,"""Тогда Баттлер‐кун, кого из других слуг ты подозреваешь? Году‐сана? Или Кумасаву‐сан?"""
Ushiromiya Battler,"""Оставьте это, тётя Роза. ...Я хорошо знаю человека по имени бабуля Кумасава. ......Хоть она и любит иной раз откосить от работы, но она всегда пытается вызвать улыбку у людей. ......Даже если бы её глаза были ослеплены деньгами, она не тот человек, который станет убивать."""
Kumasawa Chiyo,"""Б... Баттлер‐сама..."""
Ushiromiya Battler,"""И я только вчера познакомился с Годой‐саном. ......Честно говоря, я всё ещё не смог его понять. ......Но кое‐что я понял."""
Gohda Toshiro,"""................Я... я..."""
Ushiromiya Battler,"""......Я никогда не видел человека, из рук которого выходят такие замечательные блюда. ...Вы такой же. Такой же, как и бабуля Кумасава. ......Года‐сан любит делать людей счастливыми."""
Ushiromiya Battler,"""Как будто такой человек способен убить тех, кто по достоинству оценил его восхитительные блюда... даже если бы перед ним выложили кучу денег!"""
Ushiromiya Rosa,"""...Тогда кто, по‐твоему, убил Джессику‐чан, Баттлер‐кун? Кто, как ты думаешь, закрыл Джессику в комнате, которую можно запереть лишь универсальным ключом?"""
Ushiromiya Battler,"""Погодите. ......Перед тем, как начать спорить об этом, я хотел бы кое‐что прояснить. Я не хочу рассуждать о том, что если тот и этот не являются преступниками, тогда ими являются другой и иной. ...Я всего лишь хочу поговорить о том, что для Канон‐куна совершенно невозможно оказаться преступником."""
{f:5:Beatrice},"""Ты хочешь сказать, что можешь обосновать, как Канон не является убийцей? *Хи‐хи*, каким же образом?!"""
Ushiromiya Battler,"""Вообще‐то довольно простым. ...Имеется кое‐что, халатно упущенное мною из виду. ......Беато!"""
Ushiromiya Battler,"""Повтори! Если можешь сказать, то скажи это, 'Канон‐кун держал при себе универсальный ключ'!"""
{f:5:Beatrice},"""........................Хо!.."""
Ushiromiya Rosa,"""......Канон‐кун не держал при себе универсальный ключ?! Откуда тебе знать об этом?!"""
Ushiromiya Battler,"""Совсем недавно я слышал, что сказал Года‐сан. Незадолго перед тем, как они расстались с Канон‐куном. ...Та часть, когда Джессика пыталась ворваться в комнату для почётных гостей."""
Ushiromiya Battler,""".........Года‐сан, вы просто молодец, что вспомнили об этом. Вы защитили честь Канона."""
Gohda Toshiro,"""......Я... я... смог?!"""
Ushiromiya George,"""Я слышал, как он сказал то же самое. Но я всё ещё не понимаю! Не мог бы ты объяснить, Баттлер‐кун?!"""
Ushiromiya Battler,"""......Именно так. Когда Джессика открыла комнату для почётных гостей, она взяла ключ у Канон‐куна, {i:но не вернула его обратно!} Поэтому Канон‐кун не держал при себе универсальный ключ!!!"""
{f:5:Beatrice},"""*Хи‐хи*хи‐хи*! Вот оно как?"""
{f:5:Beatrice},"""Разумеется, Года не мог помнить о возращении универсального ключа Канону. Однако она могла вернуть его обратно, когда Года этого не видел! Как это доказать, если этого могло и не быть?!"""
{f:5:Beatrice},"""*Хи‐хи*хи‐хи*хи‐хи* Если бы ты мог осмотреть карманы на трупе Канона, то мог бы это установить, но ты не можешь! Это невозможно доказать!!!"""
Ushiromiya Battler,"""Всё это бесполезно. Ведь тут всё просто."""
Ushiromiya Rosa,"""......Не может быть!.. Так ты утверждаешь, что Канон‐кун не имел при себе ключа?!"""
Ushiromiya Battler,"""Да. И чтобы доказать это, всё, что вам нужно сделать, это обыскать Джессику. ......Универсальный ключ Канон‐куна должен быть в кармане у Джессики. Доктор Нанджо, вы можете проверить для нас?"""
Nanjo Terumasa,"""Хм‐м."""
,"Нанджо подошёл к Джессике, и поискал в кармане её пиджака......{n}Все... застыли в ожидании!.."
Nanjo Terumasa,"""......М‐м..."""
,...Умоляю. Окажись там!
Nanjo Terumasa,"""......Вот он! Это тот?"""
Ronoue Genji,"""............Да. Это универсальный ключ. Вне всяких сомнений."""
,"После подтверждения Генджи раздалось слабое ""о‐о"" обрадованных голосов."
Ushiromiya Battler,"""Это универсальный ключ Канон‐куна. .........И я снова заявляю это."""
Ushiromiya Battler,"""'Канон‐кун не обладал универсальным ключом'. Поэтому нет никакого способа, которым он мог бы запереть дверь!"""
Ushiromiya Rosa,"""......Ну, определённо... так и получается. ......Но Канон‐кун был последним человеком, кто остался с Джессикой‐чан. Тот факт, что он подозреваемый, не изменился."""
Ushiromiya Battler,"""Давайте уже оставим это... довольно зацикливаться на этом."""
Ushiromiya Rosa,"""......А?"""
Ushiromiya Battler,"""При нормальных обстоятельствах люди склонны доверять друг другу. ...Но поскольку мы живём в жестоком мире, мы познаём всю глубину сомнений. ...Поэтому мы сомневаемся во всём. Мы такие печальные создания. ...Я не стану отрицать, что это заложено в нашей природе."""
Ushiromiya Battler,"""............Но я не могу согласиться с бездоказательными заявлениями! Став подозреваемым, человек в одночасье не становится виновным! Он может оказаться невиновным!!! Разумеется, в этом мире полно волков. Я не прошу вас беспечно верить всем вокруг!"""
Ushiromiya Battler,"""Но если вы собираетесь объявить кого‐нибудь виновным, приведите соответствующие веские доказательства! А до тех пор, пока не сделаете этого, ни за что не заявляйте, будто кто‐то виновен, основываясь лишь на догадках!!!"""
Ushiromiya Rosa,"""............у... Это..."""
Nanjo Terumasa,"""......Я был тем, кто заявил, что подозреваемые виновны. .........Это было необдуманно. Я извиняюсь."""
Shannon,"""............Баттлер‐сама..."""
Ushiromiya George,"""...З‐замечательные рассуждения, Баттлер‐кун! Вам тоже спасибо, Года‐сан. Так как вы смогли вспомнить важную деталь, Канон‐кун оказался избавлен от подозрений!"""
Gohda Toshiro,"""Н‐нет, я... ха‐ха‐ха‐ха..."""
,*Хлоп‐хлоп‐хлоп* ...Это был сухой звук ведьминых аплодисментов.
{f:5:Beatrice},"""Отлично, отлично. ......Неплохая работа."""
Ushiromiya Battler,""".........Вот дерьмо. Неужели я повёлся на приманку, как ты хотела?.."""
{f:5:Beatrice},"""Ты отлично доказал, что, по крайней мере, Канон не мог запереть дверь в эту комнату. Все слуги должны иметь при себе универсальный ключ. Приняв это как доказательство, Канон представлялся преступником, так что, по крайней мере, ты замечательно избавил его от подозрений. *Хи‐хи*хи‐хи*хи‐хи*."""
Ushiromiya Battler,"""......В таком случае как преступнику удалось убить Джессику и запереть дверь? Вот задача, которая теперь стоит перед нами."""
Ushiromiya Battler,"""Ёлки‐палки. ......Я оказался вовлечён в это умозаключение, как ты того и хотела..."""
{f:5:Beatrice},"""Так ли уж вовлечён?.. Более того, ты сделал возмутительное заявление, что не подозреваешь любого из слуг. Что‐о ж, это стоит того, чтобы посмотреть, как ты будешь стараться подкреплять сказанное тобою..."""
