Speaker,Russian (RU)
{f:5:Eva Beatrice},"""Извини, Баттлер. Моих сил оказалось мало. ......Я 12 лет защищала её по‐своему."""
Ushiromiya Battler,"""......Я благодарен."""
{f:5:Eva Beatrice},"""Но она сама так решила. Ей уже 18 лет. Тебе не кажется, что люди должны сами решать, как жить?"""
Ushiromiya Battler,"""......Ну извини за то, что старший брат её так опекает."""
{f:5:Eva Beatrice},"""Увидимся. Сейчас я фигура леди {f:5:Бернкастель}. Мне пора уходить."""
Furudo Erika,"""Увидимся позже, товарищ {f:5:Ева}."""
,"Ведьма {f:5:Ева} раскрыла ладонь, и там появился маленький, заострённый, синий фрагмент."
,"Он вспыхнул, и {f:5:Ева} исчезла в ослепительной вспышке света."
,"Тот же свет, который ранее просочился из часовни."
,......Фигуры не могут покинуть игровую доску. Одни только Странствующие ведьмы могут приходить и уходить.
,"{f:5:Бернкастель}, вероятно, дала им какую‐то магию."
,"Эрика тоже раскрыла ладонь, и там появился такой же фрагмент."
Furudo Erika,"""Пока что этого достаточно. Кто знает, возможно, мы видимся в последний раз."""
Ushiromiya Battler,"""......Подожди. Мы ещё не решили исход нашей битвы."""
,"Отняв фрагмент в руке Эрики...... он смог бы пойти туда, где {f:5:Бернкастель}."
,"Печать, окружающая книгу единственной правды, с силой {f:5:Бернкастель} легко растает."
,Но на это ей всё равно потребуется время.
,Если бы он отобрал этот фрагмент...... у него появился бы шанс вернуть Энджи...
Furudo Erika,"""Что здесь решать? Время вышло. ......И всё же, ......если вы желаете получить решающий удар, я буду рада сделать одолжение."""
,"Он знал, что Эрика не может устоять перед провокацией.{n}......В конце концов, Баттлер уже выяснил хитрость Эрики."
,"Он понял всего секунду назад. Даже говоря с Эрикой, он мысленно рассуждал."
,Баттлер мог бы покончить с ней последним ударом... и забрать фрагмент......
Ushiromiya Battler,"""Начнём, Эрика. ......Решим исход!.."""
Furudo Erika,"""Это будет последнее перед тем, как я уйду, так что давайте, скажите самую безумную из ваших смехотворных теорий."""
Ushiromiya Battler,"""Твоё определение закрытой комнаты утверждает, что стены, окна, пол, потолок и цепочка непобедимы! Но я кое‐что не проверил, потому что это слишком нелепо!"""
Ushiromiya Battler,"""Можно или нельзя повесить цепочку извне!"""
Furudo Erika,"""......!"""
Ushiromiya Battler,"""Синяя правда! Вот ответ на твою закрытую комнату! Длина цепочки! {p:2:Цепочка твоей закрытой комнаты длиннее, поэтому её можно повесить и сбросить извне}!!!"""
,До чего нелепый ответ.
,"Но если слепо предположить, что замок, созданный нерушимой цепочкой, делает закрытую комнату непобедимой, тогда закрытая комната и вправду идеальная."
,"Синий клин, брошенный Баттлером, вошёл прямо в грудь Эрики."
,"Когда она сморщилась от боли, её рука дрогнула...... и фрагмент, который она держала, взмыл в воздух."
Furudo Erika,""".........Ваше определение закрытой комнаты утверждает, что стены, окна, пол, дверь и цепочка непобедимы! Но разве не было упущено нечто очень нелепое?! Синяя правда! {p:2:У вашей закрытой комнаты нет потолка, поэтому можно войти, если перелезть через стену}!!!"""
,"Эрика качнула из‐за спины синей косой, остановив Баттлера, когда он протянул руку к фрагменту."
,Рука Баттлера...... не достала до него.{n}Фрагмент опять вернулся в руки Эрики.
Furudo Erika,"""Похоже, наши трюки были одинаково нелепы. ......Знатоки детективов были бы в ярости, правда?"""
Furudo Erika,"""Но я не согласна! Для меня процесс раскрытия этой нелепости — экстаз! Именно поэтому я — Фурудо Эрика, детектив!"""
Ushiromiya Battler,"""......Чёрт... Ты уже выяснила ответ?.."""
Furudo Erika,"""Нет. Я поняла между тем моментом, когда вы выпустили свою синюю правду, и моментом, когда вы протянули руку, чтобы схватить фрагмент. С самого начала я просто выигрывала время. Я начала рассуждать только секунду назад!"""
,"Эрика сломала кристальный барьер, окружавший их."
,"Затем она взмыла высоко в небо и отвесила последний поклон, глядя вниз на Баттлера и смеясь над ним."
Furudo Erika,"""До встречи, Баттлер!.. Хотя я только сейчас могла проявить себя! Хотя я пережила свою полезность, и меня вот‐вот бросят обратно в глубины забвения! Я не жалею!"""
Ushiromiya Battler,"""По... подожди!!!"""
,"Будто она подождёт потому, что я сказал ей."
,Эрика в ослепительной вспышке исчезла.
,Энджи получила книгу единственной правды и вернулась к {f:5:Бернкастель}.
,......Баттлер и остальные не могли покинуть игровую доску.
,Всему... пришёл конец......
,"Вспорхнула золотая бабочка, и появилась Беато."
{f:5:Beatrice},"""......Прости, Баттлер... ......Я упустила Энджи......"""
Ushiromiya Battler,"""Мне тоже жаль. ...Я упустил их. Всё кончено......"""
,Баттлер создал эту игру для Энджи.
,"Раз Энджи ушла, у игровой доски больше не было никакой цели."
,"......И даже будь это не так, игровую доску, напоминающую лист, плавающий в море небытия, сейчас разжёвывают козлоголовые..."
,Благодаря печатям Гертруды и Корнелии особняк был защищён от второго этажа и выше.
,"Дверь в Золотую Землю уже была достаточно широка для того, чтобы через неё мог проскочить ребёнок."
,"Через неё прошли самые маленькие, включая Марию и Сакутаро."
Ushiromiya Kinzo,"""......Друг мой. Дверь открывается чуть быстрее."""
Ronoue Genji,"""Да. Мне тоже так кажется."""
Ushiromiya Eva,"""............"""
Ushiromiya Krauss,"""О... отец!.. Дверь ещё не открылась?! Они вот‐вот прорвутся через окна!.."""
Ronove,"""Господин Краусс, вам нечего бояться. Барьер Айзерн Юнгфрау не так просто сломать."""
{f:5:Virgilia},"""Вскоре она будет достаточно широкой для того, чтобы через неё прошли и взрослые. Не беспокойтесь. Мы успеем."""
Kumasawa Chiyo,"""Н‐но... повсюду стучат и бьют, и‐"""
Ushiromiya Kinzo,"""Сохраняйте спокойствие и ждите. Нам всё равно остаётся только ждать."""
,Даже внешние стены особняка были все в козлоголовых.
,"И они впивались клыками и кулаками в стены и окна, пытаясь разрушить их."
,"Поэтому некоторые козлоголовые застряли во всех окнах коридора, разбивая толстые руки об окна так, что напугали бы кого угодно, даже если они знали о барьере."
,"Но все те, кто наблюдал за группой козлоголовых, столпившихся на большой лестнице по другую сторону барьера, испытывали другую эмоцию."
,Вместо ужаса...... эта эмоция была печальной и пустой.
,Барьер протянулся наверху главной лестницы зала.
,За этим барьером...... всё уже было съедено.
,"Могут ли те, кто стоит в коридорах верхних этажей, полагать, что это особняк Роккенджимы?"
,"Теперь...... ни один человек, видящий эту сцену, не смог бы представить такое."
,Да что там зал или весь первый этаж...... Даже самой земли почти не осталось.
,Море козлоголовых давным‐давно разъело всё.
,"Они пожрали зал, столбы особняка, пол, землю, море, само понятие острова...... всю игровую доску, созданную Баттлером."
,"И осталась только верхушка особняка, парящая в пустом пространстве."
Dlanor,"""......Какое {f:5:убожество}."""
Gertrude,"""О чём вы?"""
Dlanor,"""......В своём стремлении разжевать остров козлоголовые грызут даже землю, на которой стоят, падая в {f:5:небытие}."""
,Когда‐то здесь была огромная прихожая.
,"За ней простирался обширный розарий. ......Было столько мест, на которых можно стоять."
,"Но теперь...... повсюду вырыты дыры, и почти всё снаружи особняка полностью исчезло."
,"Некоторые козлоголовые жались к немногим оставшимся опорам и столбам, всё равно разъедая их."
Cornelia,"""......Да будет известно, что раскрыть правду означает убить."""
Dlanor,"""И почему люди не могут жить не убивая. ......На протяжении своей долгой истории многие молились о чудесах, ......но в итоге уничтожали свои же шансы обрести чудо, пожирая саму землю, на которой стояли, и падая в {f:5:бездну}......"""
,"Они увидели козлоголового, жующего тот же столб, который его держал, ......и этот столб, что неудивительно, упал в пустую тьму вместе с ним..."
Ushiromiya Lion,"""Люди...... несчастные создания, обречённые жить для того, чтобы узнавать."""
Dlanor,"""............"""
Ushiromiya Lion,"""......Если узнавать означает разъедать те же надежды и мечты, благодаря которым живёшь, ......получается, люди рождены просто чтобы умереть. ......Нам говорят жить. Но почти всё, что мы совершаем в жизни, в конце концов убивает нас..."""
Willard H. Wright,""".........Не думай об этом. Только заработаешь головную боль."""
Ushiromiya Lion,"""Как человек, я хочу спросить. ......Узнавать — это грех?! Надежды и мечты могут быть только если живёшь в невежестве?!"""
Willard H. Wright,"""......И у знания, и у незнания свои недостатки и преимущества. Можно даже выбрать, по какой дороге пойти. .........Вот что делает {y:0:Люд}{n:0:люд}ей беспомощными."""
Gertrude,"""Люди могут узнать, но не могут забыть то, что узнали......"""
Cornelia,"""И поэтому всезнающий Бог вмешался ради {y:0:Люд}{n:0:люд}ей, неспособных забыть, помечая то, что должно быть узнано, и то, что не должно."""
Ushiromiya Lion,"""......Излишнее любопытство... может убить...... надежды и мечты."""
Dlanor,"""Люди — жалкие создания, неспособные так просто пройти мимо того, что не следует {f:5:знать}. ......Лорд {f:5:Баттлер} не {f:5:виноват}, что не смог объяснить ей."""
Willard H. Wright,"""......Энджи ушла. ......Эта игра... закончена."""
,"Онемев от слов Уилла, все замолчали."
,"Было слышно только глухое жевание козлоголовых, пожирающих всё..."
,"Даже если они сбегут в Золотую Землю, козлоголовые из пустоты пробьются и туда."
,"Даже если они на время уйдут, ничто не разрешится."
,Теперь всё решено.
,Они не могли сопротивляться жестоким попыткам будущего разорвать кошачью коробку прошлого.
Ushiromiya Lion,"""Тогда...... мы должны остаться в живых."""
Willard H. Wright,"""............"""
Ushiromiya Lion,"""Если в конце концов люди по глупости отказываются от своих же надежд и мечтаний, ......я хочу до последней секунды верить в эти вещи."""
Willard H. Wright,""".........Впечатляющая решимость."""
Ushiromiya Lion,"""Я — воплощение единственной надежды {f:5:Беатриче} из миллионов миров. ......Поэтому даже в такой ситуации мне нужно быть надеждой для всех. Я не откажусь от этой игры."""
Dlanor,"""......Не {f:5:откажешься}?"""
Ushiromiya Lion,"""Я продолжу ждать, до последней секунды веря в чудо."""
Willard H. Wright,"""Значит, будешь бороться и дальше, пока всё не закончится?"""
Ushiromiya Lion,"""Верно. В прошлый раз, когда нас окружили все те устрашающие кошки, мы приготовились к смерти!..""""Но {f:5:Лямбдадельта} спасла нас!.. Если бы мы сдались, если бы нам не хватило сил верить в чудо, мы бы наверняка исчезли прежде, чем подоспела бы помощь."""
{f:5:Lambdadelta},"""Не скажу, что я спасла вас. Скорее, Берн просто не смогла вас добить. Или, может, это была её очередная прихоть. Чудесная прихоть ведьмы чудес.*хи‐хи*хи‐хи*......"""
,Сколько уже она там?
,"{f:5:Лямбдадельта} опиралась на перила лестницы, жуя попкорн."
,"Хочешь? Она протягивает пакет с попкорном, но Лион отклоняет предложение."
Ushiromiya Lion,"""......Баттлер сказал нам. ......Энджи заключила договор, чтобы узнать правду в обмен на свою жизнь."""
{f:5:Lambdadelta},"""Судя по вашему разговору, это был не договор. ......Ведь люди всё равно живут и ищут правду для того, чтобы умереть, так?"""
{f:5:Lambdadelta},"""В общем, Энджи провела бы всю свою жизнь, пытаясь узнать правду. ......Берн лишь сократила это время до одного мгновения."""
Ushiromiya Lion,"""......Потеряв свои надежды и мечты, Энджи перестала дорожить своей жизнью. ......Как ей снова дать их?......Как помочь ей обрести смысл жизни?"""
{f:5:Lambdadelta},"""......Ты меня спрашиваешь? Я же бумага? Дважды свёрнутая, фигурная супер‐бумага. Сложности не для меня."""
,"Бросив в рот последний попкорн, {f:5:Лямбдадельта} кинула пустой пакет в бездну небытия..."
{f:5:Lambdadelta},"""......Берн ни к чему её не принуждала. Она дала Энджи шанс. Или мне назвать это выбором?"""
{f:5:Lambdadelta},"""Энджи сделала выбор, который хотела, появилась на игровой доске...... и вот, в своей игре против Баттлера она снова делает выбор. ......Игра Энджи с начала до конца принадлежала Энджи. Сейчас я всего лишь наблюдатель."""
Willard H. Wright,"""......Причём не особенно восторженный."""
{f:5:Lambdadelta},"""Возможно. Конец этого спектакля очевиден. ......Мне здесь тоже больше нечего делать."""
Ushiromiya Lion,"""......Так вы перестали наблюдать за игрой просто потому, что думаете, будто знаете, чем она закончится? Даже если кульминация может оказаться не такой, какую вы ожидали увидеть?"""
{f:5:Lambdadelta},"""............"""
,{f:5:Лямбдадельта} облизала солёные пальцы.{n}Затем она с вызовом посмотрела на меня и ухмыльнулась.
Ushiromiya Lion,"""Я знаю, что...... игра Энджи так не закончится. ......Чувства Баттлера непременно достигнут её. ......Она поймёт, что он хочет, чтобы она жила в лучшем будущем...... и выберет это будущее по собственному желанию. ......Эта история абсолютно точно закончится именно так."""
{f:5:Lambdadelta},"""......А‐а?.. Ты гарантируешь абсолютное передо мной, ведьмой абсолюта?.."""
Ushiromiya Lion,"""Верно. Гарантирую. ......Игра Энджи так не закончится. Поэтому не покидайте своё место. Мы тоже не уйдём. Должно быть что‐то, что мы можем."""
Ushiromiya Lion,"""И...... это непременно приведёт её к лучшему будущему. ......У этой истории обязательно будет счастливый конец. Поэтому наблюдайте до конца. Прошу вас."""
{f:5:Lambdadelta},"""..................Даже если я, ведьма абсолюта, уже объявила, что у этой истории не будет счастливого конца?.."""
Ushiromiya Lion,"""Кто решает, что определяет счастливый конец?"""
,На время повисло напряжённое молчание.
,«Ты это серьёзно?»{f:5:Лямбдадельта} посмотрела с уверенным взглядом.
,Но Лион и не думает отводить взгляд.
,Они оба неотрывно смотрели друг другу в глаза...
{f:5:Lambdadelta},""".........Ха!.."""
,{f:5:Лямбдадельта} вдруг глубоко вздохнула и потянулась.
{f:5:Lambdadelta},"""Всё равно мне некуда идти. ......Ладно, останусь ещё ненадолго. Если дадите мне ещё попкорна. На этот раз хочу карамельного."""
Ushiromiya Lion,"""Если пойдёте в Золотую Землю, мы дадим вам сколько захотите."""
,{f:5:Лямбдадельта} с тонкой улыбкой махнула им рукой.
,"Никто точно не знал, что это значит, но, видимо, она по‐своему сдалась."
{f:5:Lambdadelta},"""Ладно. Раз уж ты абсолютно точно гарантируешь свой аромат счастливой концовки, ......я, великая {f:5:Лямбдадельта}, останусь ещё ненадолго. Видите, какое большое у меня сердце! Такое же широкое, как озеро Бива!"""
Willard H. Wright,"""...Вообще‐то оно довольно узкое."""
{f:5:Lambdadelta},"""И такое же нежное, как Японское море!"""
Dlanor,"""Это {f:5:море} очень бурное."""
Gertrude,"""......Уважаемые присутствующие, я смиренно прошу слова."""
Cornelia,"""Кажется, она перепутала метафоры."""
,Послышался приглушённый смех.
,"{f:5:Лямбдадельта} — ведьма, дарующая силу тем, кто обладает непоколебимой силой воли."
,"Она, возможно, дала мне частицу магии за абсолютную веру в счастливый конец."
{f:5:Lambdadelta},"""Лучше не дайте мне заскучать, ладно? А иначе я тут же уйду."""
Ushiromiya Lion,"""Конечно. Баттлер тоже наверняка будет рад вас видеть."""
,Лион понимает.
,"Чтобы дать отпор {f:5:Бернкастель}, забравшей Энджи за пределы доски, им понадобится помощь того, кто может покинуть доску."
,"Их последняя надежда — проследить, чтобы {f:5:Лямбдадельта} не бросила эту игру."
,"Но судя по выражению {f:5:Лямбдадельты}, бодро напевающей себе под нос, просить её помочь будет сложно......"
Furfur,"""Смотри, Зепар! Всё с первого этажа и ниже исчезло!"""
Zepar,"""Какое зрелище! Такое не каждый день увидишь!"""
Dlanor,"""......Что там {f:5:наверху}?"""
Furfur,"""А, точно, мы пришли сказать вам!"""
Zepar,"""Эй, извините, что так долго!"""
,"""""Говорят, дверь в Золотую Землю открыта!.."""""
Willard H. Wright,"""......Наконец‐то."""
Dlanor,"""{f:5:Пойдёмте}. Здесь не {f:5:долго} будет безопасно."""
,"Все, кто сидел на лестнице, встали."
Willard H. Wright,"""Пора прощаться с прекрасной Роккенджимой."""
Ushiromiya Lion,"""......Да. ......Сейчас она лишь тень прежней себя, но мы видим её в последний раз."""
{f:5:Lambdadelta},"""Хе‐хе‐хех, что вы сможете сделать с таким отношением? Неужели вам нечего мне показать?! Покажите мне уже счастливый конец!"""
