Speaker,Russian (RU)
,"Весы с бессмысленными, невесомыми с обеих сторон вещами.{n}Тем не менее, они имеют вес... и придают остальному смысл."
Ushiromiya Battler,"""......Почти как...... игра. Как когда дети играют в камень‐ножницы‐бумагу."""
,Камень‐ножницы‐бумага — крайне знакомый метод определения победителя и проигравшего.
,Иногда можно ставить на результат некую привилегию...... но дети часто играют в эту игру без этого.
,"Ни на что не поставив, ничего не приобретёшь и не потеряешь, кроме счастья или разочарования."
,"То есть, обе стороны весов — победа и поражение — несущественны."
,"Однако само наблюдение за тем, как всё обернётся, и есть та причина, по которой дети играют в камень‐ножницы‐бумагу."
,Ведь они наслаждаются игрой...... и не особо заинтересованы в ценности победы или поражения.
,"Они не слишком озабочены тем, кто выиграет, а кто проиграет......"
Ushiromiya Battler,"""Значит, для Беато не имеет значения...... пройдут ли убийства эпитафии успешно. ......Выглядит так, будто она просто наслаждается процессом."""
{f:5:Virgilia},"""............"""
Ushiromiya Battler,"""......Раньше... я проклинал её, считая, что она бессердечная ведьма, убивающая людей без причины. ......Но сейчас я даже представить не могу, что это так."""
{f:5:Virgilia},""".........Спасибо. Тогда я скажу тебе красным ещё кое‐что. ...{p:1:Беато никогда не совершала убийства ради удовольствия}."""
,Она не совершала их ради удовольствия или чтобы внушить страх.
,"Она ничего с этого не приобретёт; ей безразлично, пройдут убийства эпитафии успешно или же провалятся."
,Почти как... случайная детская игра......
Ushiromiya Battler,"""Нет. ......В этом есть смысл. Для неё он есть."""
{f:5:Virgilia},""".........И в чём... этот смысл?.."""
Ushiromiya Battler,"""Не знаю. Даже если обе стороны весов несущественны...... сами эти весы в её глазах что‐то значат."""
,"......Конечно же, это не бессмысленно. Какой‐то смысл определённо есть."
,В предыдущей игре она призывала меня вспомнить мой грех шестилетней давности.
,......Неужели и это не имело значения?
,Нет. Точно нет.
,"Я ясно помню, какой серьёзный был тогда у Беато взгляд."
,"К сожалению, я ничего не понял.{n}......Увидев это, она ужасно расстроилась."
,Верно.
,"Тогда она зашла так далеко, что сказала: если бы я не приехал, преступления не произошло бы."
Ushiromiya Battler,"""В этом есть смысл. .........Для неё это что‐то значит. И в этом то, что она хочет от меня."""
{f:5:Beatrice},"""........................"""
,Я мягко засмеялся...... слегка щёлкнул Беато по голове и похлопал по ней.
Ushiromiya Battler,"""......Когда в следующий раз захочешь отправить любовное письмо, предлагаю просто написать 'Я люблю тебя'. ...Если сделать его слишком окольным и запутанным, тебя не поймут."""
{f:5:Virgilia},""".........*хи‐хи*."""
Ushiromiya Battler,"""Я до сих пор понятия не имею, о чём она думает. ......Но всё равно... я не прекращу думать. ...Я только начал разворачивать шахматную доску. ......Я ни за что не сдамся... на этом пути в поисках твоих мыслей."""
