Speaker,Russian (RU)
,"Неважно, какими жалобными глазами на них посмотришь, два демона никогда не помогут из жалости."
,"Как с богом, так и с демонами. ......Они помогают тем, кто помогает себе сам."
{f:5:Beatrice},"""Понятно. ......Подумаю сама......... Я... обязательно..."""
{f:5:Beatrice},"""Видите, демоны?! Девушка с чистым сердцем!.. Вы же демоны любви, разве вам не больно хотя бы немного?! Дайте намёк!.. Или хотя бы намёк на намёк?"""
,Зепар и Фурфур переглянулись.
,"......Конечно же, в их выражениях не было жалости. Но, пусть даже их это забавляло, они раздумывали над тем, как поступить."
Zepar,"""Что делать, Фурфур?!"""
Furfur,"""Мы можем хотя бы дать намёк на намёк?!"""
{f:5:Beatrice},"""В этом нет ничего плохого, так что давайте!"""
,"""""Ла‐а‐адно! Вот вам подарок от Зепар и Фурфур! Намёк на намёк любви!"""""
{f:5:Beatrice},"""По... пожалуйста!.."""
Furfur,"""Вы не видите ответ..."""
Zepar,"""Потому что вам не хватает любви!"""
{f:5:Beatrice},"""Я... я же сказала, не такую подсказку!"""
Furfur,"""А если вам не хватает любви!.."""
Zepar,"""Почему бы не понаблюдать за влюблёнными?!"""
Furfur,"""Да, и к счастью... у нас тут две группы влюблённых!"""
Zepar,"""Почему бы нам не взглянуть на их битву за любовь?!"""
,"""""Наблюдайте за нашим испытанием!"""""
{f:5:Beatrice},"""Я же сказа‐а‐ала!!! Не такую подсказку!"""
,"Старшая Беато накричала на них, требуя более ощутимый намёк."
,Но Зепар и Фурфур только захихикали и забегали как крысы.
,......Тем не менее...... Беато восприняла всерьёз их намёк на намёк.
,Раз Беато выбыла...... второе испытание было между Джорджем с Шаннон... и Джессикой с Каноном.
,"'Разлучи двоих, которые близки друг другу'."
,"Иными словами, победи члена противостоящей команды."
,"Им разрешалось использовать любой метод, какой они захотят. Дуэль или хоть камень‐ножницы‐бумагу."
,"......Они вчетвером переговаривались друг с другом, потом разделялись, обсуждали в своих командах... и, по‐видимому, наконец приняли решение."
Ushiromiya George,""".........Зепар, Фурфур. У вас найдётся секунда?"""
Zepar,"""О, нас наконец‐то позвали!"""
Furfur,"""Итак, Джордж! Вы решили вид поединка?!"""
,"Сколько бы демоны ни глумились над ними, их серьёзные выражения не дрогнули..."
Shannon,"""......Да. Мы решили устроить... одну дуэль."""
Kanon,"""Дуэль между мной и Шаннон."""
Zepar,"""Надо же. Мы думали, что в дуэли один на один‐"""
Furfur,"""Сражаться будут Джордж и Джессика."""
Ushiromiya Jessica,"""......Они хотели выбрать себя и ничего не слушали."""
Ushiromiya George,"""Как мужчина, я не могу просто смотреть и ничего не делать. ......Но решимость Шаннон непоколебима. Поэтому нам остаётся только принять их решение и верить в них..."""
Ushiromiya Jessica,""".........Канон..."""
Kanon,"""Большое спасибо...... что верите в меня. Я всегда думал, что... если нам однажды придётся сразиться друг с другом напрямую...... всё должно быть именно так."""
Shannon,"""И мы поняли, что... этот день — сегодня. ......Естественно, мы могли и избежать его."""
Kanon,"""Но всё же...... этот день настал. Поэтому... мы не сбежим."""
Ushiromiya Jessica,""".......Верно. ......Я останусь."""
Ushiromiya George,"""Я тоже. .........Я верю в Шаннон. И поэтому больше ничего не стану говорить. ......Даже если в дуэли участвует только она, ...наша сила едина. Поэтому мы будем сражаться вместе."""
Shannon,""".........Да, верно. ......Я представляю нас обоих."""
Zepar,"""Если влюблённые решили‐"""
Furfur,"""Даже мы, демоны, не станем встревать."""
Zepar,"""И...... как бы вы хотели провести дуэль?"""
Furfur,"""Неужели...... вы имеете в виду настоящую дуэль?"""
,Шаннон и Канон одновременно кивнули.
Zepar,"""......А метод?"""
Kanon,"""Неважно, раз это бой насмерть."""
Shannon,"""Если можно...... пусть смерть будет мирной и безболезненной. И мы бы не хотели наносить друг другу лишние раны перед тем, как один из нас умрёт."""
Furfur,"""......Зепар. Мы должны вести эту благородную дуэль."""
Zepar,"""Верно. ......Мы вас поняли. Предлагаем благородный поединок, который будет чтить ваш благородный дух!"""
,С громким хлопком Зепар в воздухе появился чемодан со старинным дизайном и приземлился между Шаннон и Каноном.
,"Демоны кивнули, побуждая их открыть его."
,Канон присел и открыл чемодан.
,......Внутри было нечто антикварное. Оно бы прекрасно смотрелось на стене в классическом кафе.
,Но сейчас это было не просто украшение.
Ushiromiya Jessica,"""............Э... это же..."""
Ushiromiya George,"""Вот как. ......Для дуэли просто идеально..."""
,"В чемодане...... лежала пара древних, как те, из которых стреляли много веков назад...... дуэльных пистолетов."
,"Да, это был чемодан с пистолетами для дуэли...... который разрешалось открыть только тем, кто желает смертельной схватки."
Zepar,"""В каждом по одной пуле. Как вы и просили, мы пропитали их магией."""
Furfur,"""Это магические пули, которые принесут точную и безболезненную смерть, куда бы ни попали."""
Shannon,"""......Большое спасибо. Вы... очень милосердны."""
Kanon,"""А если мы оба промахнёмся?"""
Zepar,"""Как правило, была бы ничья. ......Но в нашем испытании она непозволительна."""
Furfur,"""Промахнувшись, вы оба вернётесь, и мы дадим вам новые пули. И так пока один из вас не умрёт."""
Kanon,"""......У меня нет возражений."""
Shannon,"""У меня тоже. ......Я рада. Наконец мы можем‐"""
,"""""Всё уладить."""""
Zepar,"""Уширомия Джордж, я признаю тебя свидетелем Шаннон... нет, Саё."""
Ushiromiya George,"""......Понял."""
Furfur,"""Уширомия Джессика, я признаю тебя свидетелем Канона... нет, Ёшии."""
Ushiromiya Jessica,"""Д... ......да!.."""
,"""""Мы несём ответственность за эту дуэль! Во что бы то ни стало увидеть её исход — наша обязанность!"""""
,"Когда Зепар и Фурфур выкрикнули эти слова...... всё пространство поглотил золотистый свет...... а когда он рассеялся...... они оказались в розарии, где цветут золотые розы......"
{f:5:Beatrice},"""Дуэль за любовь, да?.. До чего же они старомодны. ......За тысячу лет я видела много поединков с пистолетами...... но такого — никогда."""
{f:5:Beatrice},"""......Потому что эту дуэль проводят демоны?.."""
{f:5:Beatrice},"""Нет. ......Как правило, дуэль за любовь — это поединок двух людей, влюблённых в одного и того же человека. А здесь пара влюблённых противостоит другой паре. ......Довольно странно."""
{f:5:Beatrice},"""Просто...... им нужно чудо магии. ....... Без него у нас не может быть успешной любви..."""
{f:5:Beatrice},"""..................Ты знаешь, каково минимальное число людей, нужное для создания вселенной?"""
{f:5:Beatrice},"""......Э? Не... нет...... не знаю..."""
,"Шаннон и Канон взяли из чемодана по пистолету, вернулись к своим свидетелям и проверили оружие."
,"Удостоверившись, что с ним всё нормально...... они ещё раз убедились, что другой готов к дуэли...... и кивнули."
Zepar,"""Если вопросов нет, пусть дуэлянты встанут спиной к спине...... и отойдут друг от друга на определённое количество шагов."""
Furfur,"""Дуэль начнётся по нашему сигналу. ......Зепар, сколько шагов им нужно пройти?"""
Zepar,"""............Хороший вопрос. ......Что ж...... выберем число, тесно связанное с этой дуэлью."""
Furfur,"""Тесно связанное?.. Какое?"""
Zepar,"""Мы хорошо его знаем. ......С начала истории оно повторялось снова и снова!.."""
,"""""Это число — 19!"""""
Shannon,""".........Интересное число......"""
Kanon,"""......Мне нравится. ......Подходящее число, чтобы уладить всё."""
,19.
,"Всякий раз, когда на острове, где должно быть 18 человек, мелькала иллюзия 19‐го, этим числом обозначали ведьму."
,"Число лет, ушедших на создание этой истории."
,"Число лет, которые вели к этому неизбежному дню."
,А также...... возраст истинного территориального лорда этого мира.
Ushiromiya Jessica,"""Они встанут друг напротив друга, отойдут на 19 шагов...... и выстрелят."""
Ushiromiya George,"""......Далековато. ......С такого расстояния победителем не обязательно будет первый выстреливший."""
Shannon,"""......Если один из нас выстрелит и промахнётся...... это может стать для него концом."""
Kanon,"""А если попадёт, эта простая игра будет выиграна без единой царапины..."""
,"""""Что ж, дуэлянты! Встаньте спиной к спине!"""""
,Шаннон и Канон медленно пошли навстречу друг другу.
,Как только они отвернутся...... в следующий раз их глаза встретятся в момент убийства. ......Поэтому сейчас они смотрели друг на друга в последний раз.
Shannon,"""Спасибо за всё. .........С таким младшим братом, как ты, было весело."""
Kanon,"""......Спасибо, что дала мне быть собой. ......И что показала мне серый мир в ярких красках."""
Shannon,"""Зачем только...... мы родились..."""
Kanon,"""Лучше бы мы умерли сразу после рождения."""
Shannon,"""......Во всём виноват наш отец."""
Kanon,"""Да. Поэтому пусть он умрёт. Пусть они все умрут."""
Shannon,"""Да. Все умрут. Очень скоро. ......А после они воскреснут, и мы сможем увидеть их вновь. Мы больше не будем птицами в клетке."""
Kanon,"""......Мы наконец покинем нашу клетку... и улетим в свои отдельные миры."""
Shannon,"""Нам нужно было провести эту дуэль...... ещё давным‐давно."""
Kanon,"""......Безусловно, её день — сегодня."""
Shannon,"""Да. Сегодня."""
Kanon,"""5 октября 1986 года. ......Предначертанный день."""
Shannon,"""День, когда один из нас умрёт."""
Kanon,"""......Или, может, мы выстрелим в одно и то же время и умрём оба."""
Shannon,"""О, такое тоже возможно. ......По правде говоря, совсем не маловероятно."""
Kanon,"""Да. Но всё равно наша любовь обязательно станет полной."""
Shannon,""".........Нам правда...... нужна дуэль?"""
Kanon,"""Нужна. Ты сама сказала. ......Мы должны были провести её гораздо раньше."""
Shannon,"""Да. ......Потому что... ты мне‐"""
Kanon,"""Ты мне‐"""
,"{a:c:""""Только мешаешь.""""}"
,Впервые...... у них обоих в глазах промелькнуло намерение убить.
,Зачем?.. Ради чего?..
,"Почему для этих двоих, связанных такими узами, будто они настоящие брат и сестра...... должен был настать такой день?.."
,Это большая загадка.
,"И ещё одна загадка — вопрос, как это может быть ключом...... к открытию закрытой комнаты Баттлера."
,......Не сбежав и досмотрев эту дуэль...... я найду ключ к разгадке этой закрытой комнаты?..
,"Найду ведь? Зепар, Фурфур!.."
,Собор красиво украсили как место проведения свадьбы территориального лорда {f:5:Баттлера} и леди Эрики...
,"Толпились гости в козьих масках, ожидающие прибытия жениха и невесты..."
,"Как и подобает свадьбе демонов, она была не торжественной и тихой...... а оживлённой и шумной, полной действий."
{f:5:Virgilia},"""......Интересно, что делает Беато."""
Ronove,"""Я слышал, она пошла к Зепар и Фурфур. ......С силой любви этот могущественный дуэт может вынудить отступить даже царя демонов. ......Надеюсь, они могут быть полезны..."""
Gaap,"""......Я знаю о них всё. ......Вы тоже должны понимать, что они так просто не помогут."""
Ronove,"""Верно. ......Но...... именно поэтому они могут одарить чудодейственной силой."""
{f:5:Virgilia},""".........Так или иначе, освободив душу Баттлера из закрытой комнаты, мы как‐нибудь здесь справимся. ......Гаап, закрытые комнаты ведь твои любимые? У тебя есть идеи?!"""
Gaap,"""Эта комната отвратительна. Со всех сторон красная правда Баттлера и Эрики. ......Могу с уверенностью сказать, что самому выбраться оттуда невозможно."""
Ronove,"""Выходит, единственный способ — сделать так, чтобы кто‐нибудь поменялся с ним местами и повесил цепочку..."""
Gaap,"""......С таким человеком вытащить Баттлера должно быть просто. Есть 11 человек, так?"""
{f:5:Virgilia},"""Они запечатаны на втором этаже домика для гостей... Если бы мы могли вытащить их оттуда..."""
Ronove,"""......Вот как. ......Решение вопроса закрытой комнаты господина Баттлера равносильно решению проблемы любой закрытой комнаты на втором этаже домика для гостей."""
Gaap,"""Именно. Размышлять об одной только закрытой комнате Баттлера всё равно что быть в ловушке умственной закрытой комнаты. ......Чтобы спасти Баттлера, нам нужно открыть не гостевую комнату, а закрытые комнаты в домике для гостей!.."""
Dlanor,""".........К великому {f:5:сожалению}, за эти две {f:5:комнаты} отвечаем мы, Айзерн Юнгфрау."""
Gaap,"""Тч. Вы специализируетесь на печатях и барьерах..."""
Dlanor,"""И всё‐таки, весьма впечатляюще, мисс Гаап. Вы поняли, что для спасения Баттлера вам нужно открыть закрытую комнату в домике для {f:5:гостей}. ......Церемония {f:5:скоро} начнётся, но почему бы нам не воссоздать ситуацию, чтобы убить время {f:5:до тех пор}?"""
{f:5:Virgilia},"""......Т‐ты уверена? Разве это не нарушает ваше обязательство о конфиденциальности, как фигур леди Эрики?.."""
Dlanor,"""Ничего {f:5:страшного}. ......Подтвердив печати и впав в {f:5:отчаяние}...... вы обязательно сможете отпраздновать эту церемонию более {f:5:искренне}."""
Gaap,"""Да что ты говоришь............ Я принимаю вызов. ...Лия, давай перекусим перед церемонией."""
Ronove,"""Тогда, дорогие леди Айзерн, мы смиренно просим вас воссоздать ситуацию."""
,"""""Слушаем и повинуемся."""""
{f:5:Virgilia},"""......Комната кузенов......"""
Dlanor,"""Соседняя комната такая же. Для вашей {f:5:проверки} этого должно быть достаточно."""
Ronove,"""В этой комнате... Генджи, Года, Канон, Краусс, Рудольф и Джессика. Всего шесть человек."""
Dlanor,"""В соседней комнате — Хидэёши, Джордж, Шаннон, Кумасава и Нанджо. Всего пять {f:5:человек}."""
Gaap,"""Не глупите. Какая разница, кто здесь. Нам нужно выяснить, как выбраться из этой комнаты."""
{f:5:Virgilia},"""Т‐ты права. ......Дверь и окна запечатаны, поэтому нужно найти другой выход......"""
Gaap,""".........Знаете, я знаю, как хорошо вы, небесные люди, умеете обманывать. ......Это... не закрытая комната."""
Cornelia,"""......Уважаемые присутствующие, я смиренно прошу слова. Да будет известно, что закрытые комнаты под нашей ответственностью совершенны!.."""
Gaap,"""Ты, кажется, в прошлой игре отвечала за оконную печать в кабинете Кинзо?.. ......Как же Баттлер дал ему выбраться оттуда?.."""
Cornelia,"""............"""
Dlanor,"""......В этом была виновата не Корнелия. Вина лежит на мне — её начальнике."""
Gaap,"""Всё так же, как с кабинетом Кинзо. Окна. Закрытую комнату можно открыть через окна. ......Ваш трюк слишком очевиден."""
{f:5:Virgilia},"""Ка... как?! Леди Эрика запечатала всю комнату, так?.. Значит, запечатана вся комната, в том числе и окна!.."""
Ronove,"""......Понятно. ......Похоже, мы неправильно истолковали определение этих печатей. Открыть {i:закрытую комнату}, запечатанную клейкой лентой, вполне реально. С ними это не тюрьма."""
Gaap,"""Вот именно. ......Да, печати гарантируют, что комната закрытая. Но они не доказывают, что она будет оставаться таковой. Они лишь гарантируют, что комната закрытая, пока {i:не разорвана клейкая лента}."""
Dlanor,"""Мы никак вас не обманываем. .........Пока клейкая лента на месте, {f:5:комната} гарантированно закрытая. Только и {f:5:всего}."""
{f:5:Virgilia},"""Н‐но почему окна?! Почему можно открыть закрытую комнату через окна?!"""
Gaap,"""Всё просто. Надо всего лишь разорвать клейкую ленту и выпрыгнуть наружу. ......Я не знаю, какая снаружи домика для гостей стена, но, думаю, за неё можно ухватиться, раз та девчонка смогла забраться наверх и приклеить снаружи клейкую ленту так, что никто не заметил."""
Dlanor,""".........Если разорвать клейкую ленту, мы немедленно узнаем об {f:5:уничтожении} печати. И во время логической {f:5:ошибки} Баттлера мы уже доказали, что печати целы."""
Gaap,"""Верно. Тогда вы доказали, что печати не разорваны. ......Вот так вы и заставили нас думать, что эта комната — закрытая. ......Печати не обязательно равны закрытой комнате."""
,Гаап мастер предавать забвению загадки закрытых комнат...
,"......Она посмотрела вниз на короткую Дланор, как будто принять такой вызов как отнять конфету у ребёнка."
,"Дланор смело подняла на неё взгляд, и между ними залетали искры......"
{f:5:Virgilia},"""Печати не равны закрытой комнате?! Абсурд..."""
Gaap,"""Вспомни, Лия. Какие печати Эрика и остальные тогда показали? Какие печати, как они доказали, по‐прежнему целы?!"""
Ronove,""".........Пу‐ку‐ку‐ку. ...Понятно. Верховный небесный суд любит заниматься подобными фальсификациями."""
Dlanor,"""Я не могу пропустить такое {f:5:замечание}. ......В чём ваша {f:5:жалоба}?"""
Gaap,"""Так я же и говорю. Окна. ......Да, тогда вы запечатали всё этими печатями, в том числе и окна. Они были запечатаны, и это считалось доказательством. Пока всё хорошо. Но знаешь, что?!"""
Gaap,"""Потом это мог сделать любой, кто был внутри! Э‐э, так кто там был?! Генджи, Года, Канон, Краусс, Рудольф, Джессика! Любой из них мог! Им нужно было лишь разорвать оконные печати, выскочить оттуда и спасти Баттлера!.."""
{f:5:Virgilia},"""Но во время логической ошибки было доказано, что печати целы!.."""
Ronove,"""Нет. ......Тогда леди Эрика доказала только статус *дверных печатей*."""
Dlanor,""".................."""
{f:5:Virgilia},"""К‐кстати, да!.. В тот раз леди Эрика просто указала на двери двух комнат и заявила, что печати на них целы... Она не упоминала печати на окнах!.."""
Gaap,"""Вот именно. .........Да, сначала печати на дверях и окнах были идеальны. ......Но во время логической ошибки был подтверждён только статус дверных печатей. То есть, с того времени, как Эрика покинула домик для гостей, они могли вырваться через окно и уйти когда захотят!"""
Dlanor,"""............"""
Gaap,"""Ну что? Нечего возразить? Вот так вы и действуете."""
Dlanor,""".........Хмф........."""
Gertrude,"""......Командир Дланор. ......Почти пора..."""
Dlanor,""".........Кажется, жених и невеста {f:5:прибыли}. Наша {f:5:беседа} окончена. .........Увидимся {f:5:позже}."""
,"Дланор отвернулась со счастливой ухмылкой на лице.{n}......Но, видимо, та попала точно в цель."
,Гаап не дала ей уйти и схватила её за плечо.
Gaap,"""......Стой. Подтверди, были ли во время логической ошибки целы печати на окнах. Если нет, то спасти Баттлера может любой, кто там есть!"""
Dlanor,"""И кто бы...... мог быть этим спасителем?"""
Gaap,"""Какая разница, кто! Допустим, Канон. Чисто по личным предпочтениям. Он выглядит проворным и отлично умеет скрывать своё присутствие. Он запросто мог бы пойти за Эрикой и быстро прийти на помощь Баттлеру!"""
Dlanor,"""Канон?.. Хе‐хе‐хе‐хе‐хе‐хех...... {f:5:Невозможно}."""
Gaap,"""Невозможно? Эй, мы не можем верить обычным словам. ......Скажи красной правдой. Поклянись на своём красном мече."""
Dlanor,"""......Мисс Гаап. Здесь вот‐вот начнётся священная свадьба. Вы просите меня достать свой меч {f:5:в таком} священном месте?......Как некрасиво и {f:5:грубо}. Давайте в другой {f:5:раз}. ......{f:5:До встречи}."""
Gaap,"""......{p:2:Спасти Баттлера может Канон. После того как Эрика запечатала комнату, он вышел через окно, поменялся местами с Баттлером в гостевой комнате, повесил цепочку и спрятался в шкафу}."""
Dlanor,"""......{p:1:{f:5:Невозможно}. Печати на окнах тоже были {f:5:целы}. Во время логической {f:5:ошибки}, конечно же}."""
,"Быстрый обратный круговой удар Гаап, последовавший за её синим клином...... пересёкся с красным мечом Дланор, и они обе нацелились друг другу в горло......"
,Мирная свадебная атмосфера развеялась.
,"......Несколько козлоголовых гостей зашептались, интересуясь, почему те сражаются."
Gaap,"""......Значит...... ты можешь этому возразить...... Почему ты сразу не сказала?"""
Dlanor,""".........Мы думали, что рано или поздно {f:5:Беатриче} до этого додумается...... и заявится на свадьбу, надеясь таким образом {f:5:спасти} Баттлера. .........Кто мог знать, что вы прижмёте нас первыми...... и вынудите раскрыть {f:5:карты}."""
Gaap,"""Ка... ......как подло......... Хотели заманить Беато в ловушку, вынудив её заподозрить окна, и получить над ней превосходство......"""
Dlanor,"""Чем ещё должен заниматься телохранитель невесты? ......{f:5:Теперь} вы довольны? Адские свадьбы такие вульгарные и {f:5:варварские}. ......Разрешите откланяться."""
Gaap,"""......Подожди, ты меня ещё не одурачила......{p:2:Ты сказала об оконных печатях в комнате кузенов, запирающих Канона, верно? А окна соседней комнаты? Ты лишь доказала, что Канон не мог прийти на помощь. У людей в соседней комнате ещё есть такая возможность}!.."""
Dlanor,"""............Как {f:5:настойчиво}."""
Chiester00,"""Приносим извинения за грубость! Мы — сёстры Чиесты императорской гвардии, отвечающие на этой церемонии за безопасность! Боюсь, я должна попросить у вас обеих проштампованные приглашения!"""
Dlanor,"""Дланор А. Нокс. Я со {f:5:стороны} невесты. Вот проштампованное {f:5:приглашение}. И ещё моё удостоверение телохранителя {f:5:невесты}."""
Chiester45,"""Опознана как глава Нокс. Добро пожаловать на свадьбу лорда {f:5:Баттлера}!"""
Gaap,"""Гаап. Я со стороны жениха. Вот моё приглашение и...... а, о нет."""
Chiester410,"""Вы не проштамповали его за стойкой регистрации, нье."""
Gaap,"""Я пришла прямо сюда и не проходила мимо стойки. Эхе, штампа пока нет."""
{f:5:Virgilia},"""По... почему ты всегда так делаешь даже в такие моменты?!!"""
Chiester00,"""......Госпожа Гаап. Боюсь, нам придётся попросить вас пройти с нами."""
,"Дланор посмотрела, пожала плечами и отвернулась..."
Gaap,"""Подожди, Дланор! Ответь на мою синюю правду!"""
Dlanor,"""Если вам нужно мнение Верховного небесного суда, заполните заявку в соответствии с судебными {f:5:процедурами}."""
Gertrude,"""Уважаемые присутствующие, я смиренно прошу слова. Знайте, что касса работает по будням с 10:00 до 17:00. Перерыв на обед — с 12:00 до 13:15."""
Cornelia,"""Уважаемые присутствующие, я смиренно прошу слова. Знайте, что при заполнении форм нельзя зачёркивать и пользоваться корректорами."""
Chiester410,"""Ходит слух, что из‐за этого отклонили заявки комикета, нье."""
Chiester45,"""Ме... местная легенда. .........Наверное."""
Dlanor,"""Давайте временно признаем эту синюю правду в {f:5:устном} виде. ......Она будет отложена до получения надлежащих форм, многократные подачи {f:5:недопустимы}."""
Gaap,"""Я не понимаю! Ты можешь ответить на мою синюю правду?! Или нет?!"""
Dlanor,"""......Если вы в понедельник заполните форму, мы сможем ответить вам к концу следующего {f:5:месяца}. Многократные подачи запрещены, поэтому только что сказанная вами голубая правда на этой свадебной церемонии будет {f:5:непригодна}. ......Согласно доказательственным правам, официальное постановление Верховного суда #214, строка 15, предотвращение многократных {f:5:подач}!"""
Gertrude,"""Уважаемые присутствующие, я смиренно прошу слова. {p:1:Знайте, что использовать синюю правду, основанную на доводе, что оконные печати соседней комнаты во время логической ошибки были разорваны, недопустимо}."""
Cornelia,"""Уважаемые присутствующие, я смиренно прошу слова. {p:1:Знайте, что мы не обязаны отвечать на эту синюю правду}!.."""
Gaap,"""Т‐трусы! Эй, отпустите меня, кролики!!!"""
,Сёстры Чиесты увели Гаап...
,"Как только она подумала, что докопалась до сути...... они подло отказались отвечать."
,"Но это большая подсказка. Есть вероятность, что оконные печати соседней комнаты разорваны!.."
,"То есть, спасти Баттлера может Хидэёши, Джордж, Кумасава, Шаннон или Нанджо."
,И всё равно только что эту возможность перекрыли!..
,"Использование любой синей правды, основанной на том, что оконные печати соседней комнаты могут быть разорваны, предотвращено..."
,"Теперь невозможно...... заявить, что Баттлера спас кто‐то из этих пятерых!.."
Ushiromiya Ange,"""Ка... какого чёрта?! Как низко! Разве это не ответ?! Я тоже заметила, что они не доказали целостность печатей на окнах. Но что тогда делать, если нельзя использовать синюю правду?! Да, знаю. Ты наверняка опять смеёшься надо мной, потому что одна нашла ответ!.."""
{f:5:Featherine},""".........Извини, дитя человека. ......Я сама застряла на этом."""
Ushiromiya Ange,"""Э...... Что?.."""
{f:5:Featherine},"""Я тоже поняла, что ещё остались окна соседней комнаты... ......Но я и представить не могла, что нельзя будет использовать этот аргумент..."""
Ushiromiya Ange,"""Разве это не полное нарушение правил?! Как загадка может быть справедливой, если нельзя сказать правильный ответ?! Разве для другой стороны это не логическая ошибка?!"""
{f:5:Featherine},"""..................Раз история продолжается, это доказывает, что логической ошибки нет..."""
Ushiromiya Ange,"""Значит, есть какой‐то другой ответ, не имеющий никакого отношения к окнам соседней комнаты?.."""
{f:5:Featherine},"""......Или же...... можно объяснить, как один из этих пятерых пришёл Баттлеру на помощь, не затрагивая окна."""
Ushiromiya Ange,"""А 'не затрагивая окна' значит выбраться из комнаты не через окно. Это опять делает соседнюю комнату закрытой!.."""
{f:5:Featherine},"""......Да. ......Поэтому я тоже застряла. ......Из‐за этих странных провозглашений о печатях две комнаты опять становятся закрытыми. ......Скорее всего‐"""
Ushiromiya Ange,"""Что 'скорее всего'? Если ты такая умная, какой у тебя ответ?!"""
{f:5:Featherine},""".........Ответа... нет."""
Ushiromiya Ange,"""Нет?! Что это значит?!"""
{f:5:Featherine},"""Из соседней комнаты нет выхода, за исключением окон. ......И всё равно нам не дали включить эти окна в наши рассуждения. .........Возможно, на эту закрытую комнату... нет ответа."""
Ushiromiya Ange,"""И что дальше, если так?!"""
{f:5:Featherine},"""Раз ответа нет, поражение абсолютно бесспорно для любого игрока, обременённого обязанностью объяснить."""
Ushiromiya Ange,"""Так у нас не осталось ходов?! Значит, то заявление Дланор...... было решающим ударом?! Разве это не шах и мат?!!"""
{f:5:Featherine},"""..................Нет, один ход есть. ......Но этот ход......... можно использовать только раз. ......И... он тоже часть сердца Беато."""
Ushiromiya Ange,"""Ты про... одну из самых главных загадок этой истории?.."""
{f:5:Featherine},"""Именно. ......С этим... или, может......"""
,{f:5:Фезарин} глубоко вздохнула.{n}......До сих пор она ни разу этого не делала.
,.........Понятно.
,......Эта долгая история...... наконец подходит к концу...
,Раскрыть эту загадку...... всё равно что наконец......... убить Беато.
,......Возможно...... это может сделать только Баттлер.
,"Если он, как Владелец игры, плетёт эту историю...{n}......Сейчас никто не сможет её остановить..."
,Скоро......... будет раскрыта...... главная загадка......... этой истории......
,По собору пронёсся низкий звук.
,"Несколько десятков сестёр Чиест императорской гвардии — члены почётного караула, стоящие в строю по всему собору — в унисон топнули каблуками."
,"......Гробовая тишина настала ещё до того, как заговорили демоны, отвечающие за церемонию."
Zepar,"""А‐а, прошу тишины! Дамы и господа!.."""
Furfur,"""Добро пожаловать на свадьбу лорда {f:5:Баттлера} — территориального лорда и Золотого мага — и леди Эрики, ведьмы правды!"""
,В центре собора появились Зепар и Фурфур.
,......Проведение ими свадьбы было великой честью.
,"Хотя они попросили тишины, гости собора встретили двух демонов громом аплодисментов."
{f:5:Virgilia},"""......О, Зепар и Фурфур. А Беато?.."""
Ronove,"""Она могла уже пробраться на место сбора......"""
,Они искали Беато в толпе из нескольких сотен человек...... но так и не нашли её.
{f:5:Virgilia},"""Интересно...... нашла ли Беато способ спасти Баттлера..."""
Ronove,"""......Если она сумела заручиться поддержкой Зепар и Фурфур...... то наверняка. ......С их силой любые чудеса становятся возможны."""
{f:5:Virgilia},"""А если нет?.."""
Ronove,"""......Тогда вон тот козлоголовый, жующий носовой платок, вероятно, она. Пу‐ку‐ку..."""
Zepar,"""Что ж, поприветствуем жениха и невесту!.."""
Furfur,"""Окажите им грандиозный приём и отпразднуйте их союз!"""
,"""""Входите, жених и невеста! Пройдите путь называемых браком оков, которые свяжут вас до гроба!"""""
,Большие двери в конце собора...... медленно открылись......
,И тогда......... показались...... территориальный лорд и его прекрасная жена......
,"Рука об руку, пара не спеша...... пошла по 'пути к могиле', выстланном красной ковровой дорожкой."
,"По обе стороны дорожки стоял по стойке смирно почётный караул Чиест. Они с механической точностью подняли свои украшенные штыки и следили, чтобы никакое зло не преградило путь, по которому шла пара."
,"Отряды сестёр Чиест, не входящие в состав почётного караула, разместились по всему собору, прячась за колоннами и так далее и высматривая злоумышленников."
Chiester00,""".........00 вызывает 45 и 410, есть какие‐нибудь нарушения?"""
Chiester410,"""Потолочный снайпер, никаких нарушений, нье."""
,"410 и 45 стояли на огромной люстре, свисающей с потолка собора."
,На других люстрах виднелись ещё несколько пар снайперов...
,"Казалось бы, праздничный собор... на самом деле был под усиленной охраной в местах, не заметных для гостей......"
Chiester45,"""В настоящее время наши цели — 36 гостей, подозреваемых как леди {f:5:Беатриче}, а также ещё 131 в позиции, подходящей для набега. Наблюдаем."""
Chiester00,"""......Будьте настороже. ......Леди {f:5:Беатриче} почти наверняка попытается сорвать свадьбу."""
Chiester410,"""Ворваться, чтобы похитить невесту... Так круто, нье."""
Chiester45,"""410, он жених, а не невеста."""
Chiester410,"""Но сейчас он играет роль невесты, нье. Ни‐хи‐хи‐хи‐хи......"""
,Команды снайперов Чиест на люстрах с помощью следящей системы ультра‐высокой производительности отслеживали передвижения нескольких сотен присутствующих.
,Если кто‐либо сделает хоть одно подозрительное движение...... Чиестам дано разрешение немедленно стрелять.
,...На той люстре — Чиеста 127.{n}Этот слишком много работающий монстр‐снайпер может стереть в порошок человеческую цель с расстояния двух километров.
