Speaker,Russian (RU)
,"""Ты на {i:самом} деле проиграл в споре и вот так сдался?"""
Ushiromiya Battler,"""...............Хе. ...Хе‐хе‐хе."""
,"""Вот и всё, что я пока могу тебе посоветовать. Если хочешь, я могу время от времени давать тебе советы."""
Ushiromiya Battler,"""......Конечно. Спасибо, ты очень помогла. ......Я отомщу за тебя."""
,"""Хо‐хо‐хо, благодарю. Жду не дождусь."""
Ushiromiya Battler,"""Как тебя зовут?"""
,"""...Раньше звали {f:5:Беатриче}, но я передала это имя и теперь безымянная."""
,""".........Пожалуй, я возьму временное имя. ......{f:5:Вергилиус}. ...Нет, как насчёт {f:5:Вергилии}?"""
Ushiromiya Battler,"""{f:5:Вергилия}. Валькирия? Разве не так называли легендарную богиню?"""
{f:5:Virgilia},"""Нет. Нет, оно обозначает проводника к {f:5:Беатриче}. ......Я проведу тебя к этому ребёнку, ожидающему на вершине горы чистилища. Подходящее имя для подобного проводника."""
Ushiromiya Battler,"""Подумать только, я принимаю помощь у той, которую мне следует отрицать. ......Ясно. Если это противоречивый мир, где одновременно могут существовать разные заявления, то сойдёт. ...Ихи‐хи‐хи, даже забавно."""
{f:5:Virgilia},"""Я выражусь словами этого ребёнка, но ты и впрямь как феникс. ......Твоя воля сражаться возродилась."""
{f:5:Virgilia},"""...Итак, если ты настроился, давай вернёмся к ней. ......Вернись к шахматной доске, за которой она сидит. ......С нетерпением ожидаю зрелища, как ты будешь сражаться с моей ученицей."""
Ushiromiya Battler,"""Ага, наблюдай за мной. ............Я больше не стану слушать её болтовню. Я стану хладнокровно сражаться до конца. Я больше ни за что не поддамся на её провокации."""
{f:5:Virgilia},"""Тогда давай вернёмся. Вернёмся за стол сражений."""
{f:5:Beatrice},"""...О... О‐о‐о‐о, Баттлер! И где же ты прятался? *хи‐хи*! Я уж думала, что ты весь из себя разобиженный больше здесь не покажешься, а ты?"""
Ushiromiya Battler,"""......Извини, что заставил тебя ждать. Я слегка остудил голову."""
{f:5:Beatrice},"""И как? Тебе удалось придумать ответ на тот приятный, захватывающий, освежающий, высоко ценимый и чудесный фантастический бой между наставницей и мно‐о‐ой? Ведь его же невозможно объяснить без фантастичности? Хья‐хья‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха?!"""
Ronove,"""...Миледи. Разве не вы только что пообещали проявить доброту и вести себя изящно?"""
{f:5:Beatrice},"""Ахья‐хья‐ха‐ха‐ха‐ха, о, нет, нет. Видишь ли, у меня так повышается настроение, когда я вижу Баттлерову физиономию. Смотри‐смотри‐смотри, итак, Баттлер, насчёт недавнего боя, как ты ответишь на него? Хм‐м‐м‐м‐м‐м?"""
Ushiromiya Battler,"""............................Бой? А разве что‐то было?"""
{f:5:Beatrice},"""......Чего‐о?"""
Ushiromiya Battler,"""И где в этом розарии? Где все те копья и выращенные тобою башни? Куда они упали?............Никуда, верно? ......Другими словами, всё как внутри электронно‐лучевой трубки."""
{f:5:Beatrice},"""......Внутри электронно‐лучевой трубки, говоришь? *хи‐хи*, о чём вообще идёт речь?"""
Ushiromiya Battler,"""В этот самый момент в розарии ничего нет. Совсем недавно башни, быть может, возносились магией. Но лишь потому, что мы не знаем, что находится внутри электронно‐лучевой трубки. ......Это твоя интерпретация того, что собой представляет магический бой и не более, чем твоё заявление. Прямо здесь и прямо сейчас нет ничего, что могло бы доказать это."""
Ushiromiya Battler,"""Вот каков мой ответ на произошедший недавно бой между ведьмами. Прямо сейчас здесь ничего нет, что доказывает, что ничего не случилось!"""
{f:5:Beatrice},"""........................Ха‐ха‐ха, ха‐ха‐ха‐ха‐ха! Видишь ли, разумеется же я не могу устроить такой беспорядок, когда впереди ещё только вторые сумерки, да вдобавок мне нравится этот розарий. Чтобы предотвратить разрушения, я сражалась внутри барьера. Так что отсюда и проистекает отсутствие какого‐либо воздействия на реальность."""
Ushiromiya Battler,"""......Это и есть твое заявление? Ладно, думаю, сойдёт."""
Ushiromiya Battler,"""Однако! На данный момент в розарии ничего нет. Поэтому моё заявление, что там не состоялся магический бой, не было заблокировано!"""
{f:5:Beatrice},"""П‐постой, постой, ты собираешься отрицать мою магию этой чепухой?! Невозможно доказать, что 'магия не существует'! Это 'Доказательство дьявола'!"""
Ushiromiya Battler,"""На данный момент времени правдой является этот сад! Стоит тебе заглянуть внутрь, маленькие человечки в электронно‐лучевой трубке исчезнут. И здесь вообще нет никаких следов магии! Так что битва между вами, ведьмами, {i:не произошла}!"""
{f:5:Beatrice},"""Чт... чего... Этот контраргумент?! Эта сила... неужели?!"""
Ronove,"""...Вы забыли, миледи? Это техника многослойного уплотнения слов. Сила конечной ведьмы, контрастирующая с силой Ведьмы Бесконечности. Лишь Ведьма Бесконечности способна осмыслить её, и она оказывает сильнейший эффект для Ведьмы Бесконечности."""
{f:5:Beatrice},"""'К‐Кошка Шредингера'?! .........Эта... Эта старая грымзоведьма... Какая непрошенная подсказка!"""
Ushiromiya Battler,"""Мы теряем время. Дедушка плюс пятеро слуг, равно шесть трупов! Дай мне осмотреть сцену. Я тащился, растрачивая время. Отныне я ускорюсь, идёт?"""
Ushiromiya Battler,"""Присаживайся, {f:5:Беатриче}! Первые сумерки завершились, не так ли? Теперь давай возьмёмся за дело всерьёз. Покажи мне, на что способна!!!"""
