Speaker,Russian (RU)
Ushiromiya Maria,"""Мария сама не знает, как назвать это могущество. ......По крайней мере, на данный момент. ...Марию постепенно научили и донесли до неё истинную сущность этого могущества."""
Ushiromiya Maria,"""......Поговорим об этом потом. На следующей странице. .........Итак, итак, в позднее вечернее воскресенье, с подарком, как она и обещала, мама вернулась домой..."""
Ushiromiya Rosa,""".........Я вернулась."""
Ushiromiya Maria,"""Мама, с возвраще‐е‐е‐е‐е‐е‐е‐ением!!!"""
Sakutarou,"{p:0:『}Урю‐у!!! Мама вернулась, мама вернулась!{p:0:』}"
,"Ожидая поприветствовать Розу, вернувшуюся домой без задних ног, Мария пребывала в удивительно хорошем настроении, держа Сакутаро в руках."
,"Наиболее вероятно, измученное выражение Розы отчасти было вызвано тем, что она действительно устала, но в определённой степени и потому, что она ожидала волну раздражения, источником которой станет Мария, когда та, жалуясь после нескольких проведенных в одиночестве дома дней, начнёт с рыданиями цепляться к ней."
,"Однако когда она была встречена невероятно радостной Марией и убедилась, что все её опасения были совершенно напрасны, Роза не могла скрыть удивления."
Ushiromiya Rosa,"""Чт... что происходит, Мария?.. Ты в отличном настроении?! Кто‐то пришёл?!"""
,"Это было настолько странно, что Роза не могла не подумать, будто пришёл какой‐нибудь друг, а она сама вернулась, чтобы застать их весело играющих вместе."
,Но в прихожей не было никакой другой обуви.
,"......Да, Мария пребывала в приподнятом настроении, но при этом дома она была совершенно одна."
,"Поначалу у Розы возникли подозрения, что причина этого неожиданно хорошего настроения не сулит ничего доброго, но её тревога действительно оказалось излишней... И в любом случае, Мария действительно была в приподнятом настроении, несмотря на то, что оставалась дома одна."
,".........Даже если бы сердце Розы было твёрдым и холодным, как скала... После того, как её встретили с подобной улыбкой..."
,"Роза начала искренне принимать её, и её рот в ответ сам по себе расплылся в улыбке."
,"......В этой ответной улыбке невозможно разглядеть измотанность и усталость, вызванные невозможностью вернуться домой несколько дней подряд."
,"Мария продолжала говорить о том, как весело она проводила время, играя с мягкой игрушкой Сакутаро."
,"Роза и представить себе не могла, что подаренная ею мягкая игрушка может так сильно понравиться, поэтому она не могла скрыть приятного удивления."
Ushiromiya Rosa,"""Ясно. Значит, ты провела время вместе с Сакутаро. Замечательно, Мария. Вот подарок для Марии и Сакутаро за то, что вы так хорошо себя вели."""
Sakutarou,{p:0:『}Урю‐у! Подарок! Подарок!{p:0:』}
Ushiromiya Maria,"""У‐у! Что же это, что же это?!"""
,И Мария с Сакутаро начали скакать вокруг.
,Подарка было два. Первый представлял собой разновидность западных сладостей.
,Внутри находился шотландский торт. Он выглядел довольно изысканно.
,"Но Марию больше заинтересовал другой подарок.{n}Другая коробка была побольше размером, да вдобавок довольно увесистая."
Ushiromiya Rosa,"""Открой её. Они могут стать новыми друзьями для вас с Сакутаро, что скажешь?"""
Ushiromiya Maria,"""Ва‐а‐а‐а‐а‐а‐а‐а‐а‐ахх!.. Что это?! Что же это?!"""
,"Внутри, разложенные подобно шахматным фигурам, находились около 20 небольших керамических фигурок в форме животных."
,"Белки, кролики, мелкие птицы, собаки и кошки.{n}И у каждого были музыкальные инструменты."
,"В дополнение к ним прилагался фон в виде панорамы.{n}На нём был нарисован лесной пейзаж.{n}Мелкие лесные животные собрались в центре лесной сцены и, судя по всему, от души веселились."
,Роза поставила её на стол.
,"......И затем, когда она подобно шахматным фигурам выстроила перед ней линию керамических фигурок... Те стали группой лесных животных."
Ushiromiya Rosa,"""Разве они не чудесны? Я увидела это на витрине магазина и оказалась очарована с первого взгляда. Этот подарок тебе за то, что одна оставалась дома такой послушной девочкой, Мария."""
Ushiromiya Maria,"""У‐у‐у‐у!!! Спасибо тебе, мама‐а!!!"""
Ushiromiya Maria,"""Здорово, Сакутаро! Гляди, как много у нас появилось друзей!.. Всё так, как ты и сказал, Сакутаро. Оказалось правдой, что если если мы весело и шумно проведём время, то у нас друзей только прибавится!.."""
Sakutarou,"{p:0:『}Вот видишь, что я тебе говорил? Смотри, у нас стало больше друзей, у нас стало больше друзей! Урю{p:0:〜♪』}"
,"Испытав облегчение при виде радости от её подарка, Роза вспомнила, что её несколько дней не отпускала усталость..."
Ushiromiya Maria,"""Мама, ты славно потрудилась!.. Тебе следует принять душ. Если примешь горячий, я уверена, твоя усталость тут же пройдёт. Хочешь принять ванну? Мария сама выберет, что добавить сегодня в ванну!"""
Ushiromiya Rosa,"""Спасибо тебе. Но уже так поздно, поэтому готовься ложиться спать. Мама устала, поэтому я просто приму душ и лягу спать. Завтра мне нужно рано вставать."""
Ushiromiya Maria,"""Да, поняла! Давай, мама, я возьму твоё пальто уфф."""
Ushiromiya Rosa,"""Я и сама могу......О, спасибо тебе."""
Ushiromiya Maria,"""Мама, твоё пальто пропахло запахами снаружи. ......У‐у? А‐а, извини, что‐то выпало. Мария поднимет, хорошо?"""
,"Когда она подняла пальто Розы, из него выпала квитанция или корешок билета, или что‐то похожее."
,"...Это лежало в мамином кармане, поэтому, должно быть, это что‐то важное."
,Мария поспешно подняла это...
,Это было похоже на билет в зелёном вагоне Синкансена или что‐то в этом роде.
,"............Атами? Разве не так называлось место, известное своими горячими источниками?.."
,"И тут.... ...С острым как бритва звуком, тёплая атмосфера тут же испарилась."
,"Вместо той Розы, которая ещё секунду назад находилась там, наслаждаясь подарком вместе с дочерью и позабыв об усталости после долгожданного возвращения домой... Оказался человек, выглядевший точно так же, но при этом являясь кем‐то совершенно другим, с выражением угрозы на лице."
,"...В руке у неё находился корешок билета, который подняла Мария.{n}...Она в один миг выхватила его из рук Марии."
,"Лишь спустя несколько секунд, когда уже было поздно... От боли в задетой руке и выражения лица её матери, Мария догадалась, что сделала что‐то не так."
,"Но она не знала, чем могла провиниться, чтобы вызвала такой гнев."
,"......Возможно, это как‐то было связано с тем корешком билета."
,Неужели ей нельзя было... даже прикасаться к нему?
,"И хотя она так сильно старалась, чтобы весело и счастливо поприветствовать маму... Она без спросу коснулась чего‐то важного для мамы и погубила всю располагающую атмосферу..."
,......Поэтому Мария сразу же извинилась.
Ushiromiya Maria,"""П‐прости..."""
Ushiromiya Rosa,"""....................."""
,"И хотя она не могла не услышать этих слов извинения, лицо Розы стало ещё мрачнее."
,"...Наверно, это были не те слова, на которые она надеялась."
,"Мария не понимала, что делать и смотрела на реакцию своей матери..."
,"А затем, хоть это и был настолько важный корешок билета, Роза смяла его и поспешила в свою комнату..."
,"Мария искренне не могла понять, что она сделала неправильно..."
Ushiromiya Maria,""".........У‐у... Мария наверняка сделала что‐то, чего не стоило делать......В той бумаге было что‐то важное для маминой работы. А Мария без спросу тронула её..."""
Sakutarou,"{p:0:『}Урю.........Ты не сделала ничего плохого, Мария... ...И сегодня тоже был очень счастливый вечер.{p:0:』}"
Ushiromiya Maria,"""Да. ...Счастливый."""
Sakutarou,"{p:0:『}И когда мама примет ванну и помоет голову, она вновь станет обычной, хорошей мамой. Поэтому ты не должна так сильно из‐за этого переживать. Урю.{p:0:』}"
Ushiromiya Maria,"""Ты прав...... Мама тоже устала. ......У‐у, не нужно переживать из‐за этого. Мария тоже была счастлива сегодня вечером."""
Sakutarou,{p:0:『}Урю.{p:0:』}
Ushiromiya Ange,"""............Хватит. ...Я не могу на это смотреть."""
Ushiromiya Maria,"""......Энджи, мне кажется, что ты ищешь счастье неверным способом."""
Ushiromiya Ange,"""Кто здесь ошибается, так это ты, сестричка!!! Как ты можешь называть это счастьем?!! Это настолько... жалкое зрелище, что я больше не в силах смотреть!"""
Ushiromiya Maria,"""Что именно?... Что мама вдруг вышла из себя? .........Такое иногда случается, когда люди устают. ......Осуждение человека из‐за внезапной вспышки негативных эмоций не делает тебя взрослой, Энджи."""
Ushiromiya Ange,"""......Просто не верится, что я выслушиваю подобное от девятилетней Марии онее‐чан... Но проблема не в этом! Этот корешок билета — вот на что нужно обратить внимание!"""
Ushiromiya Maria,"""И что в нём такого? В нём нет ничего особенного, поэтому он не имеет ничего общего со счастьем в ту ночь, верно?.."""
Ushiromiya Ange,"""Тётя Роза позвонила и сказала, что из‐за работы остаётся в своей компании, верно?! Так каким боком сюда затесалось Атами?! Разве это не то, что называют отпуском?!"""
Ushiromiya Ange,"""Это значит, что она оставила тебя, а сама отправилась в отпуск, а?! А в такой отпуск обычно не отправляются в одиноч..."""
Ushiromiya Maria,"""Даже если это и был билет на Атами, одно лишь это не является доказательством того, что Мама солгала и отправилась в отпуск, так ведь?.."""
Ushiromiya Ange,"""Она лгала по телефону и изменилась в лице, когда отобрала его у тебя! Какие ещё доказательство нужно привести?!!"""
Ushiromiya Maria,""".........Он мог остаться и от старой командировки, верно? А может быть так вышло, что какой‐то мусор случайно оказался в кармане. Он мог быть получен от кого‐нибудь, кто работал на неё и отправился в командировку."""
Ushiromiya Maria,"""...В таком случае он имел важность для её работы. Это не игрушки, поэтому я могу понять, почему мама отобрала его. ......Эти доказательства, о которых ты говоришь — не более чем косвенные доказательства. Воображение и заблуждение. .........Мария не понимает, почему ты настолько негативно трактуешь отношения мамы и Марии."""
Ushiromiya Ange,"""Я та, кто не может понять, почему ты трактуешь это таким образом, что это позволяет выгородить тётю Розу!"""
Ushiromiya Maria,""".........Как я и думала, Энджи — несчастный ребёнок. .........Хоть и существует великое множество разбросанных фрагментов, которые могли бы сделать тебя счастливой, ты просто не замечаешь их."""
Ushiromiya Maria,"""......Вместо этого ты видишь лишь фрагменты несчастья и продолжаешь ранить себя. ......Вот почему ты боишься испытывать боль... И начинаешь искать счастье лишь после того, как убедишься, что вокруг нет больше ничего, что могло бы ранить тебя."""
Ushiromiya Ange,"""...............Когда я разговариваю с тобой, сестричка, то трудно сказать, кто из нас более странный."""
Ushiromiya Maria,"""А знаешь ли ты? Существует множество счастливых и несчастливых фрагментов и мир переполнен ими. Поэтому люди, которые не могут найти своё счастье у себя под носом, никогда его не найдут, как бы ни старались. ......Как Тильтиль и Митиль, ищущие синюю птицу."""
Ushiromiya Ange,""".........Согласна. Это поучительная история."""
Ushiromiya Maria,"""Ты же полная противоположность, Энджи. Ты ищешь мир без единого фрагмента несчастья. Но это та же самая синяя птица. Поэтому тебе целую вечность не найти своего счастья."""
Ushiromiya Maria,"""............Баттлер — это Гензель? Он не синяя птица?.."""
Ushiromiya Ange,"""......Давай оставим эту тему. .........В любом случае, насколько я поняла, счастье той ночи пошло коту под хвост всего лишь из‐за единственного клочка бумаги."""
Ushiromiya Maria,"""И правда жуть. Всего лишь один единственный клочок бумаги, а на что способен. ......В таком случае, может быть, сила, способная вернуть счастье обратно, тоже заключена в одной бумажки, что скажешь?"""
,"Стоило ей только наладить контакт с Марией после столь долгого времени, и тут..."
,"Лицо Розы исказила смесь гнева, печали и ожесточённой ненависти к самой себе, как только она влетела в комнату и захлопнула за собой дверь."
,".........Сказанное Марией ""прости"" резануло её грудь острее ножа."
,"И тут она заметила миловидный конверт, лежавший на её рабочем столе."
,"Возможно, он являлся приложением к журналу для девочек."
,".........Для мамы. Давай разделим наше счастье, гласил он."
,"Она взяла его... и после колебаний вскрыла... И принялась читать то, что было внутри."
,........................
,"А затем, когда две крупные слезы капнули на бумагу... Она пулей вылетела из комнаты, обняла Марию со спины, когда та направлялась в ванную комнату, уткнулась лицом в спину своей дочери... И заплакала."
,"После этого, осознавая, что как раз она являлась той, кому следовало извиняться ............она извинилась."
,Почему мама извиняется?.. На этот вопрос не было ответа...
Ushiromiya Maria,""".........Вот видишь. Уже всё уладили. .........О чём‐то подобном совершенно не стоило беспокоиться, потому что между мамой и Марией мир и дружба."""
Ushiromiya Ange,""".........................Для меня твоё счастье... слишком болезненно, Мария онее‐чан."""
Ushiromiya Maria,"""......Мария более или менее понимает твои чувства, Энджи. ......Даже Мария когда‐то была такой же, как ты сейчас, пока не осознала то 'могущество'... Несчастный ребёнок, способный находить лишь фрагменты несчастья."""
Ushiromiya Ange,"""............Что это за 'могущество'? Что за сила, которой нет у меня, но которая доступна тебе? ...Ты хочешь сказать, что я несчастна, а ты счастлива из‐за того, что это самое могущество мне недоступно? .........Что же {i:это} такое, что ты можешь только использовать для описания абстрактное слово 'могущество'..."""
Ushiromiya Maria,"""Да. Тебе хочется узнать, что же это, Энджи. ......Именно поэтому ты читала мою историю всё это время."""
Ushiromiya Maria,"""............Разумеется, я научу тебя. Секрету того могущества. ......А ведь я и обучала тебе этому, когда ты была маленькой, не так ли Энджи?... Ты забыла?.."""
Ushiromiya Maria,"""Ничего страшного, я помню. ......Теперь я... нет, она. Она научит тебя."""
Ushiromiya Ange,"""............Она?.. Кто это?"""
{f:5:Beatrice},"{a:c:""Я буду учить тебя вместо {f:5:Марии}.""}"
Ushiromiya Ange,""".........Б... {f:5:Беатриче}..."""
{f:5:Beatrice},"""Этому 'могуществу', которым владеет {f:5:Мария}, но не ты."""
Ushiromiya Maria,"""Ага. Это 'могущество' есть у {f:5:Марии}, но нет у {f:5:Энджи}."""
,{m:-5:―}―{i:Это}... магия.
,Мария и Беато одновременно произнесли это. И они тут же начали хихикать из‐за этой одновременности произношения.
,"......Это было невинное поведение, причём совсем не свойственное Беато."
,"Чёрный чай был расставлен на столе в тихом саду и Беато, Мария и Сакутаро, сидевший у Марии на коленях, веселились за дружеской беседой..."
{f:5:Beatrice},""".........Хо. Вот как, его зовут Сакутаро. Это твой лучший друг!"""
Sakutarou,"{p:0:『}Урю... Приятно с вами познакомиться, я Сакутаро...{p:0:』}"
Ushiromiya Maria,"""У‐у, Сакутаро смущается, поэтому он так нервничает. Всё в порядке, {f:5:Беатриче} тоже замечательный друг Марии!.."""
Sakutarou,"{p:0:『}Урю. Друг Марии, мой друг?..{p:0:』}"
Ushiromiya Maria,"""Да!"""
Sakutarou,"{p:0:『}Урю. ......Тогда, я тоже друг {f:5:Беатриче}?{p:0:』}"
Ushiromiya Maria,"""Да!"""
Sakutarou,{p:0:『}Урю‐у!{p:0:』}
{f:5:Beatrice},"""......Мария, слишком ли часто подобные вещи случаются в твоей повседневной жизни?"""
Ushiromiya Maria,"""У‐у? Что?"""
{f:5:Beatrice},"""Вдохнуть дух магии в неорганическую материю и подарить ей жизнь, подобно этой, обычное ли это явление в твоей повседневной жизни?"""
Ushiromiya Maria,"""......У‐у. Сакутаро не неорганическая материя, он львёнок."""
Sakutarou,{p:0:『}Урю‐у!{p:0:』}
{f:5:Beatrice},"""Хм‐м............Мягкая игрушка является идеальным сосудом. Это не редкость для духа — поселиться в них, если с ними разговаривает невинное дитя, не содержащее в себе токсинов."""
,"По словам {f:5:Беатриче}, каждый раз, когда ребёнок играет с куклами, кукла обретает собственную волю и разговаривает с ними, а иногда они даже передвигаются по собственной воле."
,"Однако сила, проникающая в такую оболочку очень слаба, поскольку опирается на детскую невинность."
,"Достаточно даже немного токсинов из здравого смысла {y:0:Челове}{n:0:челове}ка, который говорит, что невозможно, чтобы кукла говорила и двигалась. Впитав их, ожившая кукла в мгновение ока вновь становится безмолвной куклой..."
{f:5:Beatrice},"""Однако же... С твоей мягкой игрушкой Сакутаро всё совсем иначе."""
Ushiromiya Maria,"""У‐у! Сакутаро является мягкой игрушкой, но он не игру‐ушка!"""
Sakutarou,{p:0:『}Урю‐у! Львёно‐ок! Га‐га... урю‐у!{p:0:』}
Ushiromiya Maria,"""Сакутаро является детёнышем льва, но он всё ещё ребёнок, поэтому он иногда и {ruby:рык:гао‐о} не может сказать. Урю‐урю‐урю{p:0:♪}"""
Sakutarou,{p:0:『}Урю‐урю‐урю!{p:0:』}
,"Глядя на Марию, игравшую с Сакутаро за столом с расставленным чаем, {f:5:Беатриче} с восхищением вздохнула."
{f:5:Beatrice},""".........Просто невероятно. Этот Сакутаро, оболочка созданная из ткани и хлопка, полностью материализовался в человеческом мире. Он обладает своим характером, свободно общается со своей призывательницей {i:и даже передвигается по собственной воле}."""
{f:5:Beatrice},"""......И самым удивительным является то, что Мария не призвала его по имени со ссылкой на персонажа из другого мира, но создала его из нулевого моря."""
,"После этого Мария хвасталась Беато, что Сакутаро не был её единственным другом, что когда она вернётся домой, их станет намного больше."
,"Судя по всему, там были и другие похожие мягкие игрушки и куклы, которые как и Сакутаро могли передвигаться и говорить по собственной воле."
,"Это представлялось вполне естественным для Марии. Для мягких игрушек было {i:естественным} разговаривать, передвигаться и дружить по собственной воле."
,"......Когда она увидела, что Мария воспринимает это как данность, то как ведьма {f:5:Беатриче} ощутила уважение, граничащее с благоговением."
{f:5:Beatrice},"""............Мария. Вне всяких сомнений, это сила твоей магии."""
Ushiromiya Maria,"""Это магия?...... Мария всё ещё ученица ведьмы, поэтому пока не может использовать магию, так ведь?.."""
{f:5:Beatrice},"""Нет, это магия. .........Поскольку ты ещё не осознала её и не можешь ею пользоваться, то всё ещё являешься ученицей, но всё равно, какая же это магическая сила! Материализация твоего друга, Сакутаро — великолепное тому доказательство."""
Ushiromiya Maria,"""Материализация?.."""
{f:5:Beatrice},"""Хм‐м. В твоём случае может даже уместней будет называть это творением. ......Часть неорганической материи, вообще не способная обрести души в чужих руках, сможет обзавестись душой через твою магию."""
{f:5:Beatrice},"""Кроме того, да чтобы такая сильная магическая сила присутствует в мире людей. ......В эту эпоху, столь насыщенную отрицающими магию токсинами, призыв магической силы, которая в состоянии материализовать одну‐единственную форму жизни, будет непрост даже для меня."""
,"Это не так трудно, создавать любое количество бездушных существ.{n}Однако создать существо с душой — очень непростая задача.{n}...Так утверждала Беато."
Ushiromiya Maria,""".........Не совсем понимаю, к чему ты клонишь, Беато. Хочешь сказать, Сакутаро необычен?..."""
{f:5:Beatrice},"""И ты и Сакутаро — просто чудо. ......Достойны похвалы. ...Я увидела, что то, чего так страстно желает Кинзо, похоже, наиболее сильно обитает в тебе."""
Ushiromiya Maria,"""Не могу понять, почему Беато так сильно хвалит Марию. Пра~вда, Сакутаро?"""
Sakutarou,{p:0:『}Урю~!{p:0:』}
{f:5:Beatrice},"""......Что меня по‐настоящему восхищает, это не только то, что сотворённая душа была поселена в мягкую игрушку. Ещё более значимым является тот факт, что ты поменяла свой собственный взгляд на мир. ......Когда речь заходит о рождении чего‐либо из ничего, ты выделяешься среди остальных."""
{f:5:Beatrice},"""......Сделать 100 из 1 легко. А вот создать 1 из 0 не так просто. ...Когда ты станешь полноправной ведьмой, ты сможешь не только догнать меня, но возможно даже дорастёшь до Великой Ведьмы, которую я должна буду посчитать как стоящую выше меня."""
{f:5:Beatrice},"""Ведьма Истока, я думаю. .........Я действительно с нетерпением буду ожидать твоего будущего."""
Ushiromiya Maria,"""У‐у! Беато говорит, у Марии есть талант ве~дьмы!"""
Sakutarou,"{p:0:『}Разве не замечательно, Мария?! Урю, Беато... спасибо тебе за то, что высоко оценила Марию.{p:0:』}"
{f:5:Beatrice},"""*Смешок*смешок*! Не надо меня благодарить, Сакутаро. Этот красный шарф тебе действительно идёт. И я завидую способностям твоей хозяйки, которая смогла создать такого друга, как ты."""
Sakutarou,{p:0:『}Урю~! Спасибо за комплимент моему шарфу. Этот подарок я получил от Марии. Он незаменим для меня.{p:0:』}
{f:5:Beatrice},"""И действительно, судя по размеру, этот шарф словно действительно был сделан специально под тебя. ......Что ж, мне тоже следует сделать своему новому другу своеобразный подарок."""
Ushiromiya Maria,"""У‐У? У Беато есть подарок для Сакутаро?.."""
{f:5:Beatrice},"""Разумеется, подарок от ведьмы должен быть чем‐то с магической‐силой. В таком случае, чтобы сделать его твоим другом навсегда и чтобы добавить тебе ещё больше удовольствия от игры с ним..."""
{f:5:Beatrice},"""Я поделюсь с Сакутаро своей магической силой. Таким образом, он сможет материализоваться ещё сильнее."""
Ushiromiya Maria,"""У‐у? Мария получит ещё больше удовольствия от игры с Сакутаро? Каким образом?"""
Sakutarou,"{p:0:『}Урю?...... Что же это может быть, Мария... Это что‐то страшное?..{p:0:』}"
Ushiromiya Maria,"""Не переживай. Беато не станет делать ничего страшного. Правда, {f:5:Беатри‐че}?!"""
{f:5:Beatrice},"""Угу. Думаю, тебе это понравится. .........Ну раз так, чтобы материализовать его ещё сильнее, потребуется сильный образ. .........Так‐так, что же делать. Хм‐м‐м‐м‐м‐м‐м‐м‐м..."""
,"Беато скрестила руки на груди и задумалась о том, что она может сделать, чтобы обрадовать их ещё больше."
,"И тут возникла фигура ещё одной ведьмы.{n}Это была наставница Беато, {f:5:Вергилия}."
,{f:5:Вергилия} действительно являлась Великой Ведьмой.
,"...Поскольку Мария уже думала о Беато как о Великой Ведьме, эта персона, называемая Беато Великой Ведьмой, должна была быть Наивеличайшей Великой Ведьмой."
,"Согласно Беато, когда дело касалось магической силы, она всё ещё почти не годилась своей наставнице в подмётки."
{f:5:Virgilia},"""Так‐так. Мне {i:показалось}, я услышала весёлые голоса. Какое тут, однако, весёлое чаепитие..."""
{f:5:Beatrice},"""О‐о, наставница. Вы очень кстати. Я хочу, чтобы вы взглянули на этого львёнка. Я узнала, что это новый друг Марии."""
{f:5:Virgilia},"""Хо‐хо‐хо. Какой замечательный лев‐сан. ......Интересно, может ли меня поприветствовать? Здравствуй, рада познакомиться?.."""
Sakutarou,{p:0:『}У... урю‐у! Я... я Сакутаро.{p:0:』}
,"Сакутаро упал Марии на колени, приветствуя {f:5:Вергилию}, наполовину выглядывая из за края стола."
,"...Было заметно, что он очень нервничает, поскольку это была ведьма, которую даже Беато называла наставницей."
{f:5:Virgilia},"""Хо‐хо‐хо. Какое милое имя. ......В качестве награды за такое хорошее приветствие, вот тебе конфетка."""
,"Взмахнув руками, {f:5:Вергилия} затем протянула руку вперёд ладонью вверх, слегка согнув её, словно держа пустой воздух."
,Затем она сжала руку в кулак и протянула его Сакутаро.
,".........Когда же она разжала свой кулак, в нём оказались леденцы в разных обёртках."
Sakutarou,"{p:0:『}Урю‐у?! Мария, это конфеты, потрясающе, потрясающе!..{p:0:』}"
Ushiromiya Maria,"""У‐у! Разве не здорово, Сакутаро! Не забудь поблагодарить её."""
Sakutarou,{p:0:『}Урю. Спасибо большое за конфеты. ...*глыг*.{p:0:』}
,"Даже несмотря на то, что {f:5:Вергилия} была Величайшей из Великих Ведьм, она всё равно удостоила мягкую игрушку вроде Сакутаро галантным приветствием."
{f:5:Beatrice},"""И всё‐таки, наставница. Леденцы от кашля? Вы что, бабушка‐старушка?! Разве нельзя хотя бы было вытащить конфеты с клубничным молоком~?"""
{f:5:Virgilia},"""Какая ты злюка. Больше не жди от меня никаких конфет, ясно?"""
{f:5:Beatrice},"""Кух‐хья‐хья‐хья, извините, извините. .........Ну что же, Мария. Достань свой гримуар. И конечно же не забудь о письменных принадлежностях."""
Ushiromiya Maria,"""У‐у? Хорошо, достаю. Что Марии написать?"""
{f:5:Virgilia},"""......О, что вы задумали?"""
{f:5:Beatrice},"""Я собираюсь использовать магию, которой научилась у вас, наставница. ......Магию, посредством которой можно материализовать жителя иного мира в сосуде."""
{f:5:Beatrice},"""Полагаю, что воспользовавшись ей мы сможем подпитать силу, за счёт которой друга Марии поддерживает свою материализацию. ......Я бы хотела сделать это в качестве подарка для Марии и её друга."""
{f:5:Virgilia},"""Вот как. ...Поскольку мы имеем дело с уже материализовавшимся существом, это будет не сложно. Получится чудесный подарок. Раз так, я тоже помогу, пусть даже незначительно."""
{f:5:Beatrice},"""Было бы очень неплохо, если бы вы закрепили эти магию своей подписью, наставница!.. Возрадуйся, Мария. Это станет чудесным подарком!.."""
Sakutarou,"{p:0:『}Урю?.. Что происходит?... Это не страшно, правда? Не страшно?..{p:0:』}"
Ushiromiya Maria,"""Не знаю. Но не думаю, что это страшно. ......Что же это будет? Мария ждёт не дождётся."""
,Беато позаимствовала гримуар из сумки Марии и величественно пролистала страницы.
,"......Затем среди страниц, изрисованных магическими кругами, она отыскала пустую страницу и пригладила её."
,"А потом, с улыбкой взглянув на Сакутаро, она вдруг начала водить ручкой."
,......Это было нечто вроде письменного заявления от влиятельных ведьм мира.
,"То была магия, действие которой можно было контролировать за счёт написанного {f:5:Беатриче} и подписи {f:5:Вергилии}."
,"Мария поначалу не понимала, что пишет Беато, но до неё постепенно дошла чудесная магическая сила этого документа, и её глаза засверкали..."
Sakutarou,"{p:0:『}Урю?! Урю?! Что там, Мария, что она нарисовала?! Урю‐урю?!{p:0:』}"
,"Сакутаро был у неё на коленях, поэтому он не знал, что пишется на столе."
,"......Но даже если бы он видел, Сакутаро наверняка ничего бы не понял."
Ushiromiya Maria,"""Потрясающе, Сакутаро!!! Погоди немного, почти закончили, уже скоро! Здорово, Беато, здорово, Беато!!!"""
{f:5:Virgilia},""".........Когда дело доходит до написания наделённых силой документов, талант этого дитя безупречен. Возможно, ты даже сможешь работать в качестве секретаря в мире духов."""
{f:5:Beatrice},"""Ну как?! Думаю, вполне сойдёт!.."""
,"Закончив крайне сосредоточенно писать, Беато взглянула на получившийся документ со стороны."
,"......Судя по её виду, она была вполне удовлетворена проделанной работой."
,"И Мария, тоже заглянувшая в него, воскликнула от удивления."
Ushiromiya Maria,"""......Потрясающе, Беато!!! Как ми‐ло!!! У‐у‐у‐у‐у‐у!!!"""
{f:5:Beatrice},"""Именем Золотой Ведьмы, {f:5:Беатриче}, с этого момента я признаю Сакутаро, дитя {f:5:Марии}. .........Наставница, не будете ли вы так добры расписаться в качестве свидетельницы!"""
{f:5:Virgilia},"""Да‐да. ......От своего имени, я свидетельствую и признаю эту клятву. .........Готово."""
,"{f:5:Вергилия} поставила подпись, завершив письменное заявление."
,"Получился документ, наделённый силой, объявляющий существам высшего мира, что Сакутаро, вне всяких сомнений, материализовался в человеческом мире."
,"Сакутаро, созданный Марией, был провозглашён двумя ведьмами — {f:5:Беатриче} и {f:5:Вергилией}, и в этот момент его существование оказалось одобрено высшим миром."
,......Это была великая магия воплощения.
,"По словам Беато, присутствие {f:5:Вергилии} оказалось весьма и весьма кстати."
,"Поскольку, исходя и количества и способностей ведьм, которые подписали воззвание к высшему миру, сила, содержащаяся в нём, может здорово измениться."
,"Конкретно у {f:5:Вергилии} было множество друзей в высшем мире, поэтому её подпись наделила заявление такой силой, с которой Беато даже не могла сравниться."
{f:5:Beatrice},"""Сим заявлением я признаю тебя, Сакутаро, личностью с собственным эго. И я приветствую тебя в качестве друга в соответствии с договором Меридж Сорсьер (Замужние Ведьмы). Отныне Сакутаро наш общий друг."""
{f:5:Beatrice},"""И потому мне следует наделить тебя соответствующим образом в качестве подарка. Прими его."""
,"Повернув Гримуар, по прежнему открытый на странице с заявлением, она передала его Марии."
,Мария показала его Сакутаро на коленях.
,"Когда Сакутаро увидел это заявление... То ощутил, что в его оболочке, созданной из ткани и хлопка, образовалось нечто горячее и яркое."
,"Пока он нервно оглядывался по сторонам из‐за никогда прежде не испытываемого ощущения, сила лишь возросла... И в итоге ослепительный свет полностью поглотил его..."
Sakutarou,{p:0:『}Урю?.. Урю‐урю‐урю‐урю!..{p:0:』}
,"А затем, когда этот свет полностью рассеялся..."
,"..........То друг Марии, Сакутаро, обрёл новую форму и {i:засуществовал}."
Ushiromiya Maria,"""У‐у‐у! Ты такой милый, Сакутаро! О‐очень милый!"""
Sakutarou,{p:0:『}Урю?... Урю... Мне правда это идёт? Смущения не вызывает?..{p:0:』}
{f:5:Virgilia},"""Хо‐хо‐хо‐хо. Это очень привлекательный облик, Сакутаро‐чан."""
{f:5:Beatrice},"""Мне кажется, шарф только придаёт очарования. И ушки тоже! Ушки зверюшки, это просто отлично, действительно мило! Позволь мне потом опробовать. *Смешок*!"""
Ushiromiya Maria,"""Спасибо тебе, {f:5:Беатриче}!!! Огромное спасибо за чудесный подарок!!!"""
{f:5:Beatrice},"""Не стоит благодарности. Это в знак уважения к твоей чудесной магии и твоему другу."""
{f:5:Beatrice},""".........И теперь, когда ты достигла этой ступени, не будет ничего странного в том, что ты в любое время можешь завершить своё обучение в качестве ученицы. С этого времени, я буду учить тебе ещё более новой и весёлой магии."""
{f:5:Beatrice},"""......С этого момента, ты можешь называть себя {f:5:Мария}, Ведьма Ученица Истока."""
