Speaker,Russian (RU)
Furudo Erika,"""......Верно. Не странно, что в старом, мрачном особняке на фоне ветра и дождя возникла парочка историй о призраке. ......Впрочем, это не более чем страшилка, иллюзия, сказка. Значит меньше, чем бессмыслица полуспящего кретина."""
,Эрика взглянула на портрет и враждебно улыбнулась ему......
,"Как будто почувствовав, что эта улыбка — неуважение к Беато, Мария помрачнела."
Ushiromiya Maria,"""......У‐у. {f:5:Беатриче} существует. Если будешь так говорить — точно ощутишь на себе проклятие ведьмы."""
Furudo Erika,"""О боже, как страшно. Прокляни меня, если сможешь, {f:5:Беатриче}. ......*хи‐хи*хи‐хи*."""
Ushiromiya Battler,"""Ихи‐хи. Теперь, если к завтрашнему утру ты загадочным образом умрёшь, можно будет считать это делом рук ведьмы. ......Ты ведь детектив? Разве не слишком радикально, если детектива убивают в самом начале?"""
Furudo Erika,"""О, это доставит хлопот. Помешает расследованию места преступления. ......А ведь точно, даже правила Нокса не запрещают убивать детектива."""
Ushiromiya Maria,"""У меня кое‐что есть! ......Талисман, который защитит тебя от проклятия {f:5:Беатриче}!.."""
Ushiromiya Battler,"""Талисман? У тебя есть такие штуки?"""
,"Покопавшись в сумке, Мария вытащила цепочку бусинок, прикреплённых к медали с изображением скорпиона. ......Напоминало дешёвый приз из игрового центра."
Furudo Erika,"""Что это?"""
Ushiromiya Maria,"""У‐у! Отталкивающие магию чары! Их эффект очень слаб, но с ними ты обязательно сможешь всю ночь избегать проклятия {f:5:Беатриче}."""
Shannon,"""Я слышала, что паутина тоже неплохо отталкивает магию."""
Ushiromiya Maria,"""У‐у. Наверное, потому, что Беато — воплощение бабочки."""
Ushiromiya Jessica,"""Э? Разве против этого были слабы не злые духи Акуджикишимы? Кумасава многое знает о таких вещах."""
Furudo Erika,"""......Ведьмы... и злые духи? Хе‐хех, становится интереснее. Расскажете мне поподробнее, когда мы будем в домике для гостей?"""
Shannon,"""Вот зонтики. Дождь снаружи всё такой же сильный, будьте осторожны."""
,Шаннон раздала принесённые зонтики.{n}Все направились к выходу......
,"А после, когда перед портретом никого не осталось...... появилась золотая бабочка."
,Она в золотом всплеске приняла человеческий облик.
,"В зале, опустевшем после ухода детей...... Беато молча стояла, глядя на свой портрет..."
{f:5:Beatrice},""".................."""
,"Несомненно, изображённая фигура была словно её отражение в зеркале."
,"Но всё равно казалось, что её глаза и выражение...... немного другие."
,"С её точки зрения, человек с этого портрета бесконечно близок к ней...... и в то же время совершенно другой."
{f:5:Beatrice},""".........Кто ты?......Скажи, какой ты человек..."""
,"Беато уже закончила читать фрагменты из архива {f:5:Фезарин}, рассказывающие истории всех предыдущих игр."
,"Но ведьма {f:5:Беатриче}, изображённая в них... сильно отличалась от неё."
,"......Под конец показалось, что ведьма и Баттлер немного связаны как противники...... но в большинстве историй {f:5:Беатриче} просто без остановки издевалась над Баттлером."
,"Хотя речь шла о ней, она не понимала, почему {f:5:Беатриче}, рождённая ради Баттлера, столько его мучила."
,"......Она узнала из архива {f:5:Фезарин}...... лишь то, что прежняя Беато была абсолютно другим человеком, бросающим вызов пониманию..."
{f:5:Beatrice},"""......Что с тобой случилось? .........Я твоё яйцо. Твой цыплёнок. ......Твои крылья должны были существовать ради отца. ......Когда же ты оторвала одно из них......... и так сильно изменилась?.."""
,Она слышала разговор Баттлера и остальных.
,{f:5:Беатриче} не справляется с чарами скорпиона? {f:5:Беатриче} не переносит паутину?..
,"Ей бы не хотелось прикасаться к этому, будь у неё выбор, но с ней бы ничего не случилось."
,"......Разве то, что с ней всё нормально рядом со всем этим...... не доказывает, что она не {f:5:Беатриче}?.."
,Хотя речь шла о ней самой...... она ничего не понимала.{n}Она тихо вглядывалась в свои глаза на портрете.
,Словно за ними скрыта правда......
,......Беато медленно...... подошла к портрету......
,И... осторожно коснулась его......
,"Ей показалось, что портрет колебнулся."
,......Да. Это... дверь.
,"Дверь в длинный путь, который приведёт её к Золотой ведьме {f:5:Беатриче}......"
,Беато почувствовала лёгкое головокружение.
,"......Она потеряла равновесие с таким чувством, будто мир кружится вокруг неё."
,"И когда она уже не могла понять, где пол, а где потолок...... её засосало."
,"*цок* Под мягкий, водянистый звук...... Беато засосало в портрет..."
,В мире внутри портрета...... была кромешная тьма.
,Однако она совсем не тревожила.
,"Это была уютная тьма, как когда засовываешь голову под одеяло ночью в кровати."
,Беато... поняла. Это мир внутри неё.
,"......Несмотря на темноту, она чувствовала тёплое объятие."
,Пока она ни о чём не просила...... этот мир ничего не спрашивал с неё.
,Но так не могло продолжаться. ......Она не хотела провести вечность во тьме этого мира.
,"Да, мне нужно вылупиться из своего яйца.{n}Эта темнота — кокон золотой бабочки, называемой {f:5:Беатриче}."
{f:5:Beatrice},""".........Я буду рождена... ради отца. ......Я буду рождена, чтобы жить ради него и служить ему."""
,"Она взяла свою цель... причину своего рождения...... и выразила её словами.{n}Как будто в ответ на них, печать кокона начала таять......"
,В темноте появились трещины...... и мир охватил яркий свет...
,И так...... {f:5:Беатриче}...... была рождена.
{f:5:Beatrice},""".............Э?.."""
,"""............?"""
,Там стояла я...... с другой собой.
,"На секунду я подумала, что передо мной настоящая {f:5:Беатриче}, на которую я хотела быть похожа."
,"Однако она смотрела на меня такими же недоуменными глазами...... и я поняла, что это не совсем так."
,......Верно. ...Из яйца родилась не только я.
,Она тоже.
,"......Мой близнец? Нет, не думаю."
,"Как бы сказать?{n}......Нам обеим чего‐то не хватает, и мы обе незрелы."
,Да. Мы обе птенцы...... но также и... фрагменты настоящей {f:5:Беатриче}.
,"Казалось, будто вместе мы могли бы стать истинной {f:5:Беатриче}."
,......Никто не объяснял нам.{n}Но мы поняли...
,Я решила поговорить с другой собой.
,"Пока я не узнаю её и не стану с ней единым целым, мне не стать той {f:5:Беатриче}, которая нужна отцу......"
,"То, что отец хочет от меня... и чего, к его сожалению, у меня не оказалось... должно быть у неё..."
{f:5:Beatrice},""".........З... ......здравствуй?.."""
,""".................."""
,"{f:5:Беатриче} с распущенными волосами сомнительно посмотрела на меня, а потом наконец заговорила."
,""".........Почему... у тебя то же лицо, что у меня?.."""
,"Для обращения к себе она использовала слово ""{c:86EF9C:варава}"", как и настоящая {f:5:Беатриче}.{n}......Похоже, у неё действительно есть что‐то, чего мне не хватает."
{f:5:Beatrice},"""Н... ......ну... Я тоже не знаю."""
,"""Я — Золотая ведьма, {f:5:Беатриче}. А ты?"""
{f:5:Beatrice},"""Я... я тоже... {f:5:Беатриче}. Я родилась с целью служить Уширомии Баттлеру."""
{f:5:Beatrice},"""......Я — Золотая ведьма и правительница ночной Роккенджимы. ......Я знаю Уширомию Баттлера, но и представить не могу, с чего бы мне служить какому‐то мальчишке."""
,"Судя по всему, моя мысль секунду назад...... о том, что вместе мы могли бы стать истинной {f:5:Беатриче}......была верна."
,"......Хотя у человека передо мной есть та недостающая часть, которая делает её ведьмой, у неё нет миссии жить ради Уширомии Баттлера."
,"Она обладает тем, чего нет у меня...... а я уверена, что у меня есть то, чего нет у неё."
{f:5:Beatrice},"""Мы двое явно одно и то же. ......Почти как близняшки."""
{f:5:Beatrice},"""......Нет, неверно. Ты моя младшая сестра. Я была здесь задолго до твоего рождения."""
{f:5:Beatrice},"""Э? П‐правда?.."""
,Я родилась позже...
,"......Значит ли это, что миссия жить ради Уширомии Баттлера тоже возникла позже?.."
,"Но я не думаю, что моё существование — нечто столь слабое и неосязаемое, как миссия."
,"......Я могу мыслить и действовать, как сейчас."
,"Получается, ведьма Беато и я — отдельные люди, и у каждой из нас есть то, чего нет у другой."
,"Тогда...... может, нам и вправду стоит называть друг друга сёстрами."
{f:5:Beatrice},"""Я...... я хочу узнать о тебе."""
{f:5:Beatrice},"""Я тоже хочу знать. Понимаю, ты тоже 'я'. ......Но почему ты так разговариваешь и почему должна служить Баттлеру? Похоже, мы обе останемся незрелыми, пока не поймём."""
{f:5:Beatrice},"""......Я... хочу стать конечной {f:5:Беатриче}."""
{f:5:Beatrice},"""До твоего рождения я {i:была} конечной. ......Но теперь, с твоим появлением, принять тебя — моя обязанность. ......Я тоже хочу узнать о тебе."""
,"Ведьма Беато разговаривала очень высокомерно, соответствуя своему самопровозглашённому статусу старшей сестры."
,"Но, раз мы обе знали, что мы один и тот же человек, было незачем злиться."
,"......Должно быть, она понимала, что после встречи со мной нынешняя она уже не была настоящей собой."
{f:5:Beatrice},"""Где...... мы? Это... зал особняка?.. ......А‐"""
,Беато ахнула.{n}Её портрета не было.
,......Так я в прошлом более двух лет назад?..
{f:5:Beatrice},"""Именно. Мы в зале особняка Уширомия. ......Ночь — моё время. И ночью особняк тоже мой. Дурак Кинзо до сих пор так отчаянно пытается захватить меня или возродить. Какая ирония. Вот я, открыто управляю особняком каждую ночь. *хи‐хи*хи‐хи*!"""
{f:5:Beatrice},"""И...... что ты здесь делаешь?.."""
{f:5:Beatrice},"""......Я лишилась своего тела, и из‐за той ненавистной святыни у меня нет магической силы. Но я понемногу возвращаю её день за днём. ......Не могу дождаться захватывающего воскрешения, когда смогу подразнить Кинзо. Не терпится сказать ему, что мне удалось вырваться из его клетки!.. Я стала призраком, блуждающим и убивающим время из ночи в ночь, и всё ради той улыбки."""
{f:5:Beatrice},"""Мо... можно мне пойти с тобой?.."""
{f:5:Beatrice},"""Конечно! Ты же часть меня. Как может левая рука отказать в компании правой? С чего бы мне отказываться? Я рада тебе, моя младшая сестра, новая {f:5:Беатриче}."""
{f:5:Beatrice},"""Бо... большое спасибо, с... ......старшая сестра."""
{f:5:Beatrice},"""Несколько неловко сказано. Но в целом неплохо. Ну же, пойдём. Прогуляемся по ночному особняку. *хи‐хи*хи‐хи*, позволь представить тебе мою скучную повседневную жизнь."""
,Две {f:5:Беатриче} превратились в золотых бабочек и тихо упорхнули в глубины мрачного особняка......
