Speaker,Russian (RU)
{f:5:Beatrice},"""Хорош заливать‐то, ценитель грудей! Блондинка с упругими и колыхающимися — самое то, не так ли? Разве я не истинное воплощение твоего идеала, *хи‐хи*хи‐хи*!"""
Ushiromiya Battler,"""Ну, если для того, чтобы стать следующим главой, нужно угадать размер твоей груди, то я с радостью."""
{f:5:Beatrice},"""Ах да. Это же испытание на место главы! С тобой было так весело болтать, что я отклонилась от темы."""
{f:5:Beatrice},"""......Итак, давай приступим. Я задам тебе вопросы, дабы убедиться, готов ли ты стать главой семьи Уширомия. Отвечай, предварительно хорошенько подумав."""
,"Ведьма, секунду назад дурачившаяся навеселе, внезапно стала держаться с достоинством."
,"Казалось, словно она и впрямь сошла с того благородного портрета..."
{f:5:Beatrice},""".........Я алхимик на службе у семьи Уширомия, Золотая Ведьма и Ведьма Бесконечности, {f:5:Беатриче}."""
{f:5:Beatrice},"""......Наделён ли ты качествами, необходимыми для наследования семьи Уширомия и всего моего золота. Вот что я и стану испытывать. .....Твоё имя?"""
Ushiromiya Battler,"""Уширомия... Баттлер."""
,"Столкнувшись с достоинством, которое я не мог предположить в ней некоторое время назад, я ответил незамедлительно."
,"......И руководствуясь этим... Да, теперь понял. ......Я понимаю, почему она достойна называть себя ферзём‐королевой этого острова в самом истинном смысле."
{f:5:Beatrice},"""Прекрасно, Уширомия Баттлер. .........Однако в течение этих шести лет ты отбросил фамилию Уширомия, я права? Почему же?"""
Ushiromiya Battler,""".........Н‐н.........Потому что у меня иссякла любовь к моему козлу‐папаше."""
{f:5:Beatrice},"""Знаю. Потому что ты ощутил, что повторный брак твоего отца опозорил смерть твоей матери, которую ты очень любил, так?"""
{f:5:Beatrice},"""Ясно, между тобой и твоей матерью нет никаких кровных уз. Не то чтобы я не могу понять, почему ты не способен принять новую мать. ....Однако, на ком бы ни женился твой отец, это не отменяет факта, что в твоих жилах течёт его кровь, так?"""
Ushiromiya Battler,""".........К чему ты клонишь?"""
{f:5:Beatrice},"""Ну, я более и менее могу понять твоё ребячество, побудившее тебя восстать против повторного брака отца, поскольку ты хотел забрать его себе."""
{f:5:Beatrice},"""Вот только разве не является отказ от фамилии Уширомия как средство сопротивления позором по отношению к твоей семьи и крови?"""
{f:5:Beatrice},"""......Ты родился и взращивался как Уширомия, не так ли? Ты полагаешь, что имел право забыть тот долг и отбросить фамилию Уширомия?"""
Ushiromiya Battler,"""......Тебя это не касается. Это между мной и отцом!"""
{f:5:Beatrice},"""Фамилия не принадлежит только тебе и твоему отцу. То было лишь твоё ребячество, не более чем твой бунт, порождённый неспособность смириться с фактом, что неизвестная женщина похитила твоего отца. ....Эти шесть лет, на которые ты отбросил семейный регистр Уширомии, оказались довольно долгим периодом, за которые ты замарал фамилию Уширомия. Познай глубину этого греха."""
Ushiromiya Battler,"""............Ну, извини, что во мне столько ребячества..."""
{f:5:Beatrice},"""Однако. Хоть это и случилось где‐то после смерти твоих бабушки с дедушкой, ты сделал верный шаг, восстановившись в регистре семьи Уширомия. А теперь настала пора внести компенсацию за грех шестилетней давности."""
{f:5:Beatrice},"""Итак, попытайся вспомнть, вспомни свой грех. Вспомни его, сознайся и покайся. ........Таковым будет испытание от меня."""
,"......И тут раздался громкий удар грома, заставивший все мои мысли разбежаться."
Ushiromiya Battler,""".....................Ты говоришь, чтобы я покаялся... Вот только в чём? .........Ты хочешь сказать, что я должен просить прощения?"""
{f:5:Beatrice},""".........Испытание уже началось. Думай как хочешь."""
,"Выражение лица ведьмы не походило на лицо человека, толкающего жертву к сложному вопросу и глумящегося над ней.{n}Она спросила это всерьёз, и он даже ощутил её тихую решимость."
,"Несмотря на дождь, Баттлер продолжал смотреть ей в глаза."
,......Ведьма отшвырнула зонт.{n}Она полностью отдалась падающему дождю.
,"Чтобы тот лил на неё до тех пор, пока Баттлер не ответит на вопрос."
,"Она решила, что дождь будет падать на неё до тех пор, пока он не даст ответ."
,Баттлер почему‐то знал это.{n}Но даже при этом... Он всё равно не понимал.
Ushiromiya Battler,"""Н‐нет... ну... Если представить всё именно так, то я должен признать, что повёл себя как ребёнок... Учитывая все обстоятельства, то даже повторный брак отца не может скостить то, что я ему задолжал за моё воспитание и заботу обо мне."""
Ushiromiya Battler,""".....Я слышал, что он всегда оплачивал мои расходы на проживание... И даже заявлял, что хочет участвовать в школьных мероприятиях. ........Единственная причина, по которой он не мог прийти, заключалась в том, что я попросил бабушку с дедушкой ни в коем случае не разрешать ему приходить..."""
{f:5:Beatrice},""".............................."""
Ushiromiya Battler,""".......П‐пожалуй, это действительно... можно объяснить как моё детское сопротивление. .......Но ведь... в таком случае... кто же рассеет мамины... сожаления Уширомии Асуму?! Это при том, что мама всю себя отдавала семье и старалась изо всех сил!"""
Ushiromiya Battler,"""Однако отец ещё и изменял с Кирие‐сан. Она даже забеременела Энджи! А после её рождения он тут же включил их в регистр."""
Ushiromiya Battler,""".....Если это не предательство мамы, то что?! Кто рассеет мамины сожаления?!!"""
Ushiromiya Battler,""".....Но в твоих словах тоже есть правда. Хоть его измена и была фактом, мой долг ему за то, что он растил меня, тоже реален."""
Ushiromiya Battler,"""В такому случае, они отменяют друг друга, поэтому в том, что я ушёл из семьи, нет ничего зазорного, не так ли?! Да, я имел на это право... Нет, я был просто обязан влепить отцу вместо мамы, скажешь нет?!!"""
Ushiromiya Battler,"""Но я не стал этого делать! Я ушел, не сказав ни слова, словно меня там и не было! А он, он попросту забыл обо мне, завёл себе новую семью с Кирие‐сан и Энджи! Разве это всё не улаживает?!!"""
,Но с тех пор минуло уже шесть лет. ......Время погасило гнев.
,"Кирие‐сан тоже понимала мою злость, и все же чуть ли не ломала себе мозги в поисках способов общения со мной, и общалась‐таки."
,"Энджи была слишком мала, чтобы понимать, что к чему, и хотя я жил в другом доме, её растили так, чтобы она считала, что я её настоящий старший брат."
,"......Перед моим уходом, отец небрежно сказал мне, что я могу прийти в любое время."
Ushiromiya Battler,"""А дальше все нелепее и нелепее! Я подумал, что и мне пора бы уже остыть. Поэтому сказал, что больше не буду злиться по этому поводу, если он извинится. В день похорон дедушки!"""
Ushiromiya Battler,"""Тогда он встал на колени и извинился! Выглядело ой как жалко!"""
Ushiromiya Battler,"""Он всерьёз преклонил пред мной голову, понимаешь?! ......Когда я увидел это, то ощутил, что продолжать эту ссору будет просто глупо."""
Ushiromiya Battler,"""Я уверен, мама поступила бы так же! Когда мы с папой ссорились, мама всегда смеялась и мирила нас. 'Ой, и вы ссорились из‐за какой‐то глупости?', вот что она говорила. ......Мне показалось, словно она сказала это сейчас и засмеялась!"""
Ushiromiya Battler,"""Поэтому... хоть я ещё и не достаточно смирился, чтобы простить его... я подумал, что будет не дурно начать всё с нуля. Поэтому я решил вернуть всё, как было шесть лет назад. .........Затем я вернулся в регистр семьи Уширомия!.. А ещё я наплакался, напсиховался и напереживался на все шесть лет!"""
Ushiromiya Battler,"""И так же, должно быть, было и для папы, и для моей покойной мамы. Может быть, и для Кирие‐сан с Энджи. ......Поэтому мы вернулись к началу, и я продолжил быть Уширомией Баттлером! Эта проблема касается моей семьи и не имеет ничего общего с семьёй Уширомия!"""
Ushiromiya Battler,"""Не тебе судить, есть ли в этом грех, и я не обязан раскаиваться перед тобой! Если и были те, перед кем я должен был это сделать, то ты уже убила их всех!"""
Ushiromiya Battler,"""Поэтому я не буду ни за что извиняться! Я не буду сожалеть! Таков мой ответ на это испытание!"""
{f:5:Beatrice},"""....................................Это всё?.."""
Ushiromiya Battler,"""Что?...................."""
,"Часть меня полностью ответила на её провокацию и, предположительно, я выпустил всю ту дрянь, которую держал в груди, мусор, который я не хотел никому показывать."
,По‐моему это и было тем чего ждала ведьма. Однако озадаченное выражение лица ведьмы не изменилось.
,"Я был уверен, что она начнёт хихикать и хохотать, развеселённая моим детским, глупым и позорным прошлым."
,"Напротив, у меня сложилось впечатление, что я шокировал её... Или, что правильнее, разочаровал."
Ushiromiya Battler,""".........Что ты имеешь в виду под 'это всё'? Я открыл всё о себе, так? Чего тебе ещё надо?"""
{f:5:Beatrice},"""Расплата за твои грехи всё ещё неполна."""
Ushiromiya Battler,"""Расплата? ......Чёрт возьми, ты просишь меня пасть ниц прямо здесь и извиниться, как сделал отец?!"""
{f:5:Beatrice},"""............Ошибаешься. Мне не интересны дела, касающиеся твоей семьи или твоего дома. Где мы находимся? На Роккенджиме. В месте основной резиденции главы семьи Уширомия. ......Разве нет подходящего этому месту греха, который ты должен вспомнить?.."""
Ushiromiya Battler,"""............Ты... говоришь, что у меня есть... другой грех?.."""
{f:5:Beatrice},"""......Вспомни, Уширомия Баттлер. .........А ещё твой грех — это неспособность вспомнить. По этой причине, я прощу тебя. Если сможешь вспомнить его, я прощу тебя. .........Вспомнить его — это испытание от меня во имя искупления."""
Ushiromiya Battler,""".........Даже если ты... просишь меня вспомнить..."""
{f:5:Beatrice},"""............Вспомни. ......Вот почему это грех."""
Ushiromiya Battler,"""Прости, Беато. .....Я абсолютно ничего не помню об этом."""
Ushiromiya Battler,"""......Такое чувство, что я причинил тебе неприятности шесть лет назад, или ещё что, но я определённо впервые повстречал тебя на этом семейном собрании. Это правда, что твоя легенда существовала ещё шесть лет назад, но за всё то время я не встречал тебя."""
{f:5:Beatrice},"""......Естественно. Я ещё не материализовалась на Роккенджиме шесть лет назад."""
Ushiromiya Battler,"""Тогда о каком моём грехе ты говоришь? ......Хочешь сказать... я как‐то согрешил против тебя?"""
{f:5:Beatrice},"""Не заставляй меня повторять то же дважды. Я не материализовалась шесть лет назад. У меня не было возможности познакомиться с тобой. В твоём мире меня как‐будто не существовало."""
,"......Холодные глаза Беато... такое чувство, что они искали какой‐нибудь грех."
,"На первый взгляд она как будто ненавидела меня за то, как я к ней относился и обвиняла меня в этом."
,"Однако... естественно, я не имел ни малейшего понятия, и Беато сама подтвердила это."
,"Шесть лет назад, между нами не было никакой связи."
,{p:1:Шесть лет назад для меня не существовало человека по имени {f:5:Беатриче}}.
Ushiromiya Battler,""".........По крайней мере, дай мне подсказку. ......Это преступление... имеет какое‐то отношение к нам с тобой?.."""
{f:5:Beatrice},"""Шесть лет назад у нас с тобой не было связи. Исключи уже меня из своих мыслей. ......Почему... как ты думаешь, это грех в отношении {i:меня}?"""
Ushiromiya Battler,""".........Твои... глаза."""
{f:5:Beatrice},"""Глаза?.. ............Хо."""
Ushiromiya Battler,"""Видишь ли... твои глаза шепчут, чтобы я попросил прощения. ......Но у меня не было с тобой связи шесть лет назад и выглядит так, что ты тоже признаёшь это."""
Ushiromiya Battler,""".........Это правда? ......Это действительно не проблема между нами?.."""
{f:5:Beatrice},""".........Я уже говорила, что нет. Никакие проблемы между нами не имеют с этим ничего общего."""
Ushiromiya Battler,"""Только... твои глаза говорят мне об обратном. ............Поэтому я не имею понятия. .........Можешь сказать красным? Можешь объявить, что грех, о котором ты просишь меня вспомнить, не является чем‐то между нами?"""
{f:5:Beatrice},"""...........................Как хочешь."""
,"{p:1:Грех, про который я сейчас требую вспомнить — не является чем‐то между Уширомией Баттлером и {f:5:Беатриче}}."
Ushiromiya Battler,""".........Тогда почему ты смотришь на меня такими глазами?.."""
{f:5:Beatrice},"""Не знаю. .........Я просто безучастно смотрю на тебя. Если это вызывает у тебя такое чувство... то, возможно, это потому, что что‐то заставляет тебя волноваться."""
Ushiromiya Battler,"""...........................О каком моём грехе ты говоришь?"""
{f:5:Beatrice},"""{p:1:У Уширомии Баттлера есть грех}."""
Ushiromiya Battler,"""......Я спрашиваю тебя, какой. Возможно, это глупый грех, такой как ударить или обмануть кого‐то."""
{f:5:Beatrice},"""{p:1:Из‐за твоего греха умирают люди}."""
Ushiromiya Battler,"""В‐врёшь! Я никого не убивал!.. Тогда скажи! Кого я убил?! Когда? Кого? Как?!"""
{f:5:Beatrice},"""{p:1:Из‐за твоего греха очень много людей на этом острове умерло}. {p:1:Никто не сбежал, все умерли}."""
Ushiromiya Battler,"""Ч... что‐о‐о‐о‐о?!?! Ч‐что за непонятные вещи ты говоришь?! Ты хочешь сказать, что это {i:я} всех убил?! Я — убийца?!"""
{f:5:Beatrice},"""Это не значит, что ты совершил это напрямую. .........Однако из‐за совершённого тобою греха, из‐за несовершенства винтиков, простирающихся назад на полных шесть лет, создались помехи... И сегодня было потеряно множество жизней."""
{f:5:Beatrice},"""{i:Ты — одна из причин этой трагедии}."""
Ushiromiya Battler,"""......К... кончай придуриваться! {i:Я} — причина?! И что потом?! Говоришь, 13 человек умерло, потому что {i:я} покинул регистр Уширомия шесть лет назад?! Говоришь, 13 человек умерло из‐за того, что {i:я} вернулся в семью Уширомия спустя шесть лет?!"""
Ushiromiya Battler,"""Не компостируй мне мозги, отвали! Все эти шесть лет я был человеком, отдалённым от семьи Уширомия, верно?! Как и каким образом {i:я} мог повлиять на {i:что‐либо}?!"""
Ushiromiya Battler,"""Я приехал на семейное собрание не потому, что хотел этого, так?! Я вернулся в семью спустя шесть лет и поэтому, чтобы компенсировать потерянное время, я с неохотой приехал на Роккенджиму!.. И не то чтобы мне обязательно надо было прийти сюда сегодня!"""
Ushiromiya Battler,"""Я вернулся — и из‐за этого произошло массовое убийство? Что потом?! Ты скажешь, если бы я не вернулся, то никто бы не умер?!"""
Ushiromiya Battler,"""Скажи это красным! Можешь сказать красным, что, если бы я не вернулся, то этого массового убийства бы не произошло?! ......У тебя нет возможности сказать это, потому что ты виновна во всём!"""
Ushiromiya Battler,"""Повтори! 'Если бы Уширомия Баттлер не вернулся на Роккенджиму, то убийств бы не произошло'. Если можешь сказать это, то попытайся!.."""
Ushiromiya Battler,"""......Не можешь, не так ли? Ты не можешь сказать этого! Преступник — ты, а не я! Не пытайся переложить ответственность на меня‐а‐а‐а‐а‐а‐а‐а!"""
{f:5:Beatrice},"""........................"""
Ushiromiya Battler,"""......Ответь красным! Попытайся повторить! Ты не можешь! Моё существование не имеет ничего общего с преступлением. Прекрати говорить непонятные вещи и пытаться запутать меня‐а‐а‐а‐а‐а‐а‐а!"""
,"Я начал вспоминать, что капли дождя, стекавшие вниз, были холодными."
,......Раньше дождь просто причинял боль... но теперь я чувствовал мучительный холод этих капель...
{f:5:Beatrice},"""..............................Ты ничего не вспомнил?"""
Ushiromiya Battler,""".........Прости. Понятия не имею."""
{f:5:Beatrice},"""....................."""
Ushiromiya Battler,"""......Эй. ......Я понемногу начинаю злиться. ......Если есть ещё что‐нибудь, что ты хочешь сказать, то говори. Если ты имеешь на меня зуб, ты просто должна сказать об этом вслух. ......Не говори мне это в такой отстойной манере, прося меня вспомнить."""
{f:5:Beatrice},"""............Я спрошу ещё раз. ......Можешь ли ты вспомнить грех?"""
Ushiromiya Battler,"""Нет! Я не могу ничего вспомнить!.."""
{f:5:Beatrice},""".........Итак... он сказал, что не помнит... ничего."""
{f:5:Beatrice},"Итак, остались ли в итоге у тебя сожаления?.."
{f:5:Beatrice},"""....................................Хм‐м..."""
{f:5:Beatrice},"Даже в безнадёжном пари, если не примешь его, остаётся сожаление.{n} ......Достаточно.{n}Само пари имеет смысл."
{f:5:Beatrice},""".........Это может быть правдой. ...В таком случае это... конец моих сожалений и моей игры."""
{f:5:Beatrice},Что будешь делать?..
{f:5:Beatrice},"""...Кто знает. .........Я больше не заинтересована в этом. ......Прости, но сейчас я хочу покинуть игровую доску."""
{f:5:Beatrice},.....................{n}......Ясно. ......Я поняла.
{f:5:Beatrice},"""Я беру на себя оставшуюся игру. .........Ты можешь отдохнуть."""
{f:5:Beatrice},"""......Да. .............."""
{f:5:Beatrice},"""Я закончу всё, что осталось. .........Можешь забыть обо всём и зарыться головой в подушку. Перьевой футон мягко защитит тебя от всего."""
{f:5:Beatrice},""".........Я рассчитываю, что ты... закончишь остальное."""
{f:5:Beatrice},"""Оставь это мне. ......Оставь всё мне и спи."""
,"Ведьма, которая допрашивала Баттлера, исчезла, а другая ведьма, возникшая позади неё, осталась."
,"Она была точно такой же, идентичной ведьмой... но выражение её лица было каким‐то равнодушным, ледяным... Она полностью отличалась от той, которая, несмотря на кажущееся опьянение перед этим, была в приподнятом настроении."
Ushiromiya Battler,"""............Эй! Ты слушаешь?! Разве этого не достаточно для теста?! Меня не волнует, прошёл я, или нет! Я не удовлетворюсь, пока не смогу разбить тебе лицо! Спускайся! Или открой дверь!.."""
,Ведьма не ответила.
,"Её глаза были такими же ледяными, как и плечи Баттлера."
,"......Она была явно другим человеком, не похожим на того, кто недавно стоял на балконе."
,Ведьма посмотрела мне в глаза... и коротко два раза покачала головой.
,"Даже без слов я смог понять, что она испытывает своего рода разочарование..."
,"Ничего не сказав, ведьма развернулась на каблуках."
,"После этого остался только Баттлер, да холодный дождь, хлеставший его..."
,В кабинете тем временем в самом разгаре была вечеринка.
,"Кажется, Гаап подшучивала над {f:5:Вергилией}, подловив её на дурных манерах."
,"...Они тараторили друг на друга: ""Лия‐Лия‐Лия"", ""Гап‐Гап‐Гап""."
,"С этим в качестве интермедии, Кинзо и Ронове открыли новую бутылку."
Ushiromiya Kinzo,"""О, ты вернулась. Ну и каковы результаты испытания Баттлера?!"""
Ushiromiya Kinzo,"""Мария прошла тест без ошибок, веришь? Я презирал её, как малявку, малявку, но видишь, видишь ли, почему, почему, боже мой, боже мой, не плохо, не плохо! Ва‐ха‐ха‐ха‐ха‐ха!"""
,"Казалось, Кинзо был мертвецки пьян.{n}Повернувшись к вернувшейся Беато, он рассмеялся с тем же напряжением, как и тогда, когда они уходили проводить испытания."
,...Однако Ронове и {f:5:Вергилия} сразу заметили перемену в настроении.
,Гаап тоже остановилась и замолчала.
Ushiromiya Kinzo,"""Ва‐ха‐ха‐ха‐ха‐ха‐ха‐ха, что такое, {f:5:Беатриче}, моя возлюбленная ведьма? Недостаточно напитков? Недостаточно почтения? Давай возьмём корову, или ещё что‐нибудь, и зажарим целиком, о‐о, неплохо!"""
Ushiromiya Kinzo,"""Ронове, сейчас же приготовь одну! {f:5:Беатриче}, давай оставим результаты испытания Баттлера на потом. Почему бы нам сначала не приготовить тост с рёбрышками, ува‐ха‐ха‐ха‐ха‐ха!"""
{f:5:Beatrice},"""...............Поджарься сам."""
Ushiromiya Kinzo,"""ха‐ха‐ха‐ха... что?"""
,"Резко ответившая ведьма холодно миновала Кинзо, согнувшегося от смеха и пребывающего в отличном настроении."
,......Затем позади ведьмы... тело старого призывателя вдруг загорелось...
Ushiromiya Kinzo,"""Гья‐а‐а‐а‐а‐а! Гво‐о, га... гья... по‐че‐му?!"""
,"Тёмно‐красное пламя полилось из его глаз, рта, носа... из каждой дырочки его тела. Кинзо завертелся."
,"......Даже несмотря на то, что это было ужасное адское пламя, оно не жгло ничего, кроме Кинзо."
,"Кинзо понятия не имел, что произошло."
,"......Он катался по полу, не в силах понять, почему {f:5:Беатриче}, до этого пребывающая в таком хорошем настроении, внезапно стала так холодна..."
,"Силуэты ведьмы и демонов, сотканные этим огромным катающимся факелом, напоминали толпу воодушевлённых зрителей вокруг сожжения на костре."
,"Однако в глазах демонов, наблюдавших за этим, читалось равнодушие..."
,"Когда Кинзо наконец остановился, огонь погас, явив чёрный, как смоль, труп."
,"В комнате воцарилось безмолвие, смешанное со звуком дождя..."
Ronove,"""......Что случилось, Миледи?"""
{f:5:Beatrice},"""Я усмирила... своё волнение. .........Убери этот надоедливый пепел."""
,Лицо {f:5:Беатриче}... было невероятно равнодушным.
,"В нём чувствовался лёд, способный заставить остальных разделить судьбу Кинзо, если они вызовут у неё хоть капельку раздражения."
Gaap,"""............Д‐да. Я уберу..."""
,"Гаап создала чёрные дыры, поглотившие пепел Кинзо."
,"...Если бы Гаап быстрее не позаботилась об этом, то тоже могла сгореть. Жажда крови ощущалась почти физически."
,"Нет, ""жажда крови"" — вероятно, не самые подходящие слова, чтобы описать это."
,Так бесстрастно люди при ходьбе наступают на муравья.
,"......Сейчас Беато была наполнена жестокой пустотой, такой бессознательной и беспощадной, что без колебаний похоронила бы любого..."
{f:5:Virgilia},"""......Ч‐что с тобой, Беато?"""
{f:5:Beatrice},"""Я не хочу отвечать. ...............Нет, даже в ответе сейчас нет никакого проку."""
Gaap,"""......Что с тобой? Это на тебя не похоже. ......Случилось что‐нибудь? Баттлер сказал чт..."""
Gaap,"""эк, га, гья..."""
,"{f:5:Беатриче} даже не ответила. Казалось, она проигнорировала её."
,Но Гаап изменилась.
,"Из‐под её ног раздался скрипящий, трескучий звук, как будто сломался лёд... и Гаап мгновенно превратилась в стеклянную скульптуру."
{f:5:Virgilia},"""Г... Гаап..."""
{f:5:Beatrice},""".........Исчезните ненадолго. У меня очень плохое настроение."""
,"{f:5:Беатриче} сказала это... по‐настоящему холодным голосом, способным заморозить сердце, едва коснувшись ушей."
Ronove,"""......Конечно. Тогда позвольте нам удалиться. .........Если Вам что‐нибудь понадобится, зовите в любое время."""
,"Поклонившись, Ронове превратился в стаю золотых бабочек и исчез."
,"После того, как Гаап, ставшая скульптурой, превратилась в золотых бабочек, {f:5:Вергилия} тоже превратилась в стайку бабочек, которые смешались с остальными, и исчезла."
,"............В рабочем кабинете, ставшим неопрятным из‐за вечеринки... осталась одна {f:5:Беатриче}."
,С момента её возвращения в кабинет выражение её лица ни капли не изменилось...
,"......Однако, когда она увидела упавшие пустые бутылки из‐под вина и разбросанные тарелки для сыра, она нахмурила брови, что придало её облику немного рассерженности."
,"И когда она прошептала: ""Исчезните"", комната в мгновение ока оказалась прибранной, как будто ничего не произошло."
,Стулья были аккуратно расставлены и исчезли бутылки с вином и сыр.{n}Не стало пятен и разбросанного мусора.
,"Более того, застыл даже воздух, и кабинет погрузился в такую тишину, что трудно было поверить, будто недавно он был полон шумного народу."
,"В этом тихом... холодном кабинете, где застыл даже воздух, осталась только {f:5:Беатриче}..."
,Затем она пробормотала.
{f:5:Beatrice},"""...............Баттлер. Ты здесь?"""
Ushiromiya Battler,"""......Я здесь уже некоторое время. .........Какого чёрта с тобой происходит? С недавнего времени ты странно себя ведёшь."""
{f:5:Beatrice},"""Я кажусь странной? Извини."""
Ushiromiya Battler,"""............Ещё недавно ты так счастливо квасила с этим чёртовым старикашкой, но потом внезапно сожгла его и заключила свою подругу‐демонессу в ледяную скульптуру. ......Когда ты приказала демону‐дворецкому и своей наставнице уйти, они исчезли сразу после твоих слов. ......Где предел твоему непостоянству и эгоистичности?"""
{f:5:Beatrice},"""Баттлер. Всё уже закончено."""
Ushiromiya Battler,"""Что закончено?"""
{f:5:Beatrice},""".........С меня довольно."""
Ushiromiya Battler,"""Что? .........Ну, что ж, ты ведь начала эту игру. Хе, если с тебя достаточно, то я только рад. В общем, ты сдаёшься?"""
{f:5:Beatrice},"""Я не сдаюсь. Я просто закончу здесь. Нет, я даже не завершу её. Я просто навечно покину эту игру."""
Ushiromiya Battler,"""Но разве это не означает твою капитуляцию? ......Впрочем, слова 'утомилась от этого и забросила' идеально тебе подходят."""
{f:5:Beatrice},"""Всё верно. Я устала от неё и бросаю её. Остальное меня не заботит. Она может оставаться заброшенной и собирать пыль так долго, как ты захочешь."""
Ushiromiya Battler,"""........................Да что на тебя нашло? С недавнего времени с тобой трудно иметь дело."""
Ushiromiya Battler,"""......Всё ещё под впечатлением от того невразумительного испытания? Если у тебя есть какая‐то обида, то всё, что нужно сделать — сказать об этом прямо."""
Ushiromiya Battler,"""Ты сказала красным, что это не имеет с тобой ничего общего, но, должно быть, это игра слов, так? У тебя это на лице написано. Ты обиделась на меня."""
{f:5:Beatrice},"""Сколько раз я должна сказать, что не обиделась на тебя, чтобы ты понял? Когда ты оставил свой грех позади, меня не существовало."""
,"Хотя Беато говорила с обиженным выражением, её лицо исказилось, став ещё мрачнее."
,"Переменчивая. Непостоянная. Легко поддающаяся переменам настроения. Темпераментная. ......Эгоистичная, простодушная и жестокая."
,"Но несмотря на это, до сих пор её лицо не принимало такого странного выражения..."
Ushiromiya Battler,"""............Что ж, ты была той, кто начала эту игру. Я чувствую, что меня немного подвели, раз у этой игры не оказалось исхода, но ты свободно можешь пригласить меня в следующий раз, если захочешь. Однако когда это случится, позволь мне вежливо отказаться, хорошо? Хе‐хе‐хе."""
,"Он намеренно говорил насмешливым тоном, но Беато никак не реагировала."
,......Баттлер опустил голову и прищёлкнул языком...
Ushiromiya Battler,"""Мы кружили вокруг 4 и 5 октября снова и снова, но я уже сыт по горло этой ролью. ...Таким образом, катер придёт завтра."""
Ushiromiya Battler,"""...Верно, чайки вернутся в порт. ......Я наконец смогу услышать на Роккенджиме крики 'кри‐э, кри‐э'. В конце концов, может быть из‐за погоды их и не было, когда я приехал на остров."""
Ushiromiya Battler,""".........Думаю, когда заголосят чайки, всё закончится. Всё, готово, конец, конец. Долгожданная смена обстановки."""
{f:5:Beatrice},""".........Чего конкретно ты недопонял?"""
Ushiromiya Battler,"""Хм? О чём ты говоришь?"""
{f:5:Beatrice},""".........Я говорю, что ничего не закончится. С этого момента всё будет заброшено. Игра будет забыта и фигуры на доске останутся там, где лежат. Там не будет ни продвижения, ни возвращения, ни захвата, ни плена. Ни победы, ни поражения, ни даже ничьей. Только запустение."""
Ushiromiya Battler,"""............Разве это под этим не подразумевается конец?"""
{f:5:Beatrice},"""Ошибаешься. Игра навечно остановится на моём ходе. Твой ход не настанет. Поэтому не будет ни победы, ни поражения, ни ничьей."""
{f:5:Beatrice},""".........В прошлом я не могла сделать этого. Потому что у тебя была цель — победить. Однако к этой игре потерян интерес. Поэтому в совершении ходов больше нет смысла."""
Ushiromiya Battler,"""............Что ты имеешь в виду... под 'твой ход не настанет'?.."""
,"Я думал, что усталость Беато игры означает моё освобождение и побег с Роккенджимы."
,Но по какой‐то причине повторённые Беато слова о разнице между забрасыванием и завершением игры привлекли моё внимание...
,Только что она хотела сказать? И почему плохое настроение?
,Тут позади меня внезапно раздался голос.
,"Когда я повернулся, там стоял кто‐то, кого я могу и не могу откуда‐то вспомнить..."
,......Эта была та загадочная девушка без блеска в глазах.
{f:5:Bernkastel},""".........Этот ребёнок хочет сказать следующее. ......Она намеревается закрыть эту игру крышкой, оставив фигуры как есть. Не получив окончания, игра будет заблокирована навечно."""
{f:5:Lambdadelta},"""Для тебя единственная возможность вернуться в свой собственный мир — это выиграть у Беато. .........Другими словами, если Беато забросит игру......Дошло?"""
,Внезапно в другом месте возникла девочка в ярко‐розовом платье.
,"......Чувствую, я её тоже где‐то встречал, но не могу вспомнить."
,"Однако важнее были сказанные ею слова.{n}......Если игра будет заброшена, то... А?"
{f:5:Bernkastel},""".........Верно. Матч не будет сыгран, пока не соберутся враги и союзники. .........Это означает, что ты никогда не сможешь выиграть и покинуть этот мир."""
{f:5:Lambdadelta},"""Думаю, всё сводится вот к чему... Это как если взять ключ от клетки, в которой ты заперт, прикрепить его к шее голубя и позволить ему улететь."""
{f:5:Lambdadelta},"""............Это не смешно, Беато. Мы зашли так далеко не для того, чтобы наблюдать столь скучную игру. Закончить всё вот так — действительно не смешно."""
{f:5:Bernkastel},""".........Я согласна с Лямбдой. Я пришла сюда, чтобы сделать Баттлера победителем и заставить тебя страдать от поражения. Я всё ещё не достигла этой цели. ......Я не потерплю того, что ты забрасываешь игру в такое время и убегаешь."""
{f:5:Beatrice},"""Я признаю, что опустить занавес игры значит разочаровать вас, Леди. ......Однако я, хозяйка этого чаепития, очень непостоянна. Как только оно перестаёт быть весёлым, я больше не знаю иных способов развлечения. ......Полагаю, именно такой является моя ведьмовская линия поведения, которой я придерживалась с самого начала. С этим же нет проблем, да?.."""
{f:5:Bernkastel},"""........................Конечно. Я не пойду против твоих убеждений."""
{f:5:Lambdadelta},"""Я не приму этого.........Кончай валять дурака, сколько поддержки, как ты думаешь, я тебе оказала?! Думаешь, всё и так сойдёт после стольких приготовлений? Не зли меня!.."""
{f:5:Beatrice},"""Я сказала, что устала от этого. Ни больше, ни меньше."""
