Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"But then, one day, ......she had a heavenly revelation.{n}......Or maybe it was the whisperings of the devil that she had heard in her greed.","And then, one day, ...she had a heavenly revelation. ...Or maybe it was the whisperings of the devil that she had listened to in her greed. "," And then, one day, ......she had a heavenly revelation.......Or maybe it was the whisperings of the devil that she had heard in her greed.",それが、ある日。……天の啓示を聞いたのだ。……あるいは、欲深な自分が聞いた悪魔の囁きだったのか。,それが、ある日。……天の啓示を聞いたのだ。{n}……あるいは、欲深な自分が聞いた悪魔の囁きだったのか。,"Но однажды......... на неё снизошло озарение.{n}......Или же это были слова дьявола, нашёптанные её жадностью.","Mas, então, certo dia, ......ela teve uma revelação dos Céus.{n}......Ou, talvez, fossem os sussurros do diabo que ela ouviu em sua ganância.",[=UP],然而，某一天。……她聽到了上天的啟示。{n}……又或者是，利欲熏心的自己聽到了惡魔的低語嗎？,然而，某一天。……她听到了上天的启示。{n}……又或者是，利欲熏心的自己听到了恶魔的低语吗？,[=ST],"E poi, un giorno... ebbe una rivelazione divina... O forse erano i sussurri del diavolo, che diede ascolto alla sua cupidigia.","Ama sonra, bir gün, ......ilahi bir vahiy almıştı.{n}......Ya da belki açgözlülüğünün içinde duyduğu şeytanın fısıltılarıydı."
,Perhaps she could remain in the Ushiromiya register if she gave birth to a successor first?,"If she could give birth to a successor first, wouldn't she be able to remain in the Ushiromiya register? ", Why couldn't she remain in the Ushiromiya register by giving birth to a successor first?,自分が先に跡継ぎを出産できれば、右代宮の籍に残れるのではないか。,[=JP],"Быть может, ей удастся остаться в семейном реестре Уширомия, роди она наследника первой?","Talvez ela pudesse permanecer no registro dos Ushiromiya, caso fosse ela a dar à luz um sucessor, em primeiro lugar?",[=UP],如果自己率先生出繼承者的話，不就可以保住右代宮家的戶籍了嗎？,如果自己率先生出继承者的话，不就可以保住右代宫家的户籍了吗？,[=ST],"Se fosse riuscita a dare alla luce un erede per prima, non sarebbe forse stata in grado di rimanere nel registro degli Ushiromiya...?",Belki de Natsuhi'den önce bir halef doğurursa Ushiromiya ailesinde kalabilirdi?
,"...If things went well, perhaps she could even inherit the Ushiromiya family herself...?","...If things went well, might she have a chance to inherit the Ushiromiya family herself...? ","...If things went well, could she inherit the Ushiromiya family herself...? ",…あわよくば、右代宮家を自分が引き継げるのではないか…。,[=JP],"...Если всё пройдёт гладко, возможно, у неё даже получится самой стать наследницей семьи Уширомия...","...Se as coisas corressem bem, talvez ela mesma pudesse herdar a família Ushiromiya...?",[=UP],…順利的話，不就能自己繼承右代宮家了嗎…？,…顺利的话，不就能自己继承右代宫家了吗…？,[=ST],"Se tutto sarebbe andato per il meglio, forse avrebbe potuto lei stessa prendere il comando della famiglia Ushiromiya...?","...İşler yolunda giderse, belki Ushiromiya ailesinin mirasçısı bile olabilirdi...?"
,"When she proposed this to Hideyoshi, he approved of it instantly.{n}......This had not been because Hideyoshi also had greedy thoughts.","When she proposed this to Hideyoshi, he had approved of it instantly. ...This wasn't because Hideyoshi also had greedy thoughts. ","When she proposed this to Hideyoshi, he had approved of it instantly.......This had not been because Hideyoshi also had greedy thoughts.",相談を持ちかけられた秀吉は、二つ返事で頷いてくれた。……これは、秀吉も欲深な考えがあったからではない。,相談を持ちかけられた秀吉は、二つ返事で頷いてくれた。{n}……これは、秀吉も欲深な考えがあったからではない。,"Когда она предложила это Хидэёши, тот сразу же дал согласие.{n}......Но не потому, что он разделял её жадность.","Quando ela propôs isso a Hideyoshi, ele aprovou instantaneamente.{n}......Isso não era porque Hideyoshi também possuía pensamentos gananciosos.",[=UP],和秀吉一商量，他連連點頭同意了。{n}……這並非因為秀吉也有利欲熏心的想法。,和秀吉一商量，他连连点头同意了。{n}……这并非因为秀吉也有利欲熏心的想法。,[=ST],"Quando lo propose a Hideyoshi, lui approvò immediatamente... Ciò non era dovuto a suoi pensieri avidi...","Bunu Hideyoshi'ye teklif ettiğinde, Hideyoshi hemen onayladı.{n}......Bunun nedeni Hideyoshi'nin de açgözlü düşüncelere sahip olması değildi."
,"...For Hideyoshi, who had no close relatives, it was a chance for him to feel once more that long‐forgotten thing called family.","...For Hideyoshi, who had no close relatives, it was a chance for him to feel once more the long forgotten thing called family. "," For Hideyoshi, who had no close relatives, it was a chance for him to feel once more the long forgotten thing called family.",…身寄りのなかった秀吉にとってそれは、忘れて久しい親族というものをもう一度感じることのできる機会だったのだ。,[=JP],"...Для Хидэёши, не имевшего близких родственников, это была возможность вновь почувствовать нечто давно забытое, называемое семьёй.","...Para Hideyoshi, que não tinha nenhum parente próximo, era uma chance para ele sentir mais uma vez aquela coisa há muito tempo esquecida chamada família.",[=UP],…對於沒有親人的秀吉來說，這是個可以再一次擁有親人，重溫遺忘已久的親情的機會。,…对于没有亲人的秀吉来说，这是个可以再一次拥有亲人，重温遗忘已久的亲情的机会。,[=ST],"Per Hideyoshi, che non aveva dei parenti, quella era un'opportunità per riprovare la sensazione di avere una famiglia, a lungo dimenticata.","...Hiçbir yakın akrabası olmayan Hideyoshi için bu, aile denen o uzun zamandır unuttuğu şeyi bir kez daha hissetme şansıydı."
,"So he agreed, without hesitation, not to fuss over which family name they were to keep upon getting married, and assented to having his name entered into the Ushiromiya family register.","So when they got married, he hadn't fussed over which last name they were to keep...and had quickly agreed to have his name entered into the Ushiromiya family register. "," So when they got married, he had not fussed over which last name they were to keep, and had quickly agreed to have his name entered into the Ushiromiya family register.",だから、結婚する上でどちらの苗字になるかはこだわらないと、あっさり頷き、右代宮姓で入籍することを認めてくれた。,[=JP],"Поэтому он не стал спорить о том, какую фамилию им взять после свадьбы, и без колебаний согласился оставить фамилию Уширомия.","Então ele concordou, sem hesitação, não discutir sobre qual nome de família deveriam manter ao se casarem, e assentiu em ter seu nome colocado no registro da família Ushiromiya.",[=UP],所以，他根本無所謂結婚後冠誰的姓，爽快地點了頭，願意以右代宮的姓入籍。,所以，他根本无所谓结婚后冠谁的姓，爽快地点了头，愿意以右代宫的姓入籍。,[=ST],"Per cui, dopo il matrimonio, non rimuginò troppo su quale cognome mantenere, e approvò subito, accettando di far inserire il suo nome nel registro di famiglia degli Ushiromiya.",Bu yüzden evlendikten sonra hangi soyadını taşıyacakları konusunda hiçbir sorun çıkarmadan kabul etti ve adının Ushiromiya aile kütüğüne kaydedilmesini onayladı.
,"It wasn't easy to persuade Kinzo, but as his daughter, Eva knew Kinzo's personality well.","It hadn't been easy to persuade Kinzo, but as his daughter, Eva knew Kinzo's personality well. "," It hadn't been easy to persuade Kinzo, but as his daughter, Eva knew Kinzo's personality well.",金蔵を口説き落とすのは簡単ではなかったが、絵羽も娘として金蔵の性分を知り尽くしていた。,[=JP],"Кинзо было непросто уговорить, но, как его дочь, Ева очень хорошо знала его характер.","Não foi fácil persuadir Kinzo, mas, como sua filha, Eva conhecia bem a personalidade de Kinzo.",[=UP],雖然要說服金藏並不簡單，但是繪羽作為女兒也對他的性格了如指掌。,虽然要说服金藏并不简单，但是绘羽作为女儿也对他的性格了如指掌。,[=ST],"Non fu facile persuadere Kinzo, ma in quanto sua figlia, Eva conosceva bene la sua personalità...",Kinzo'yu ikna etmek kolay olmadı ama kızı olarak Eva Kinzo'nun kişiliğini iyi biliyordu.
,"......So, she chose the time when Kinzo was most dissatisfied with Natsuhi, and expertly managed to make him accept Hideyoshi as a son‐in‐law.","...So, by choosing the time when Kinzo was most dissatisfied with Natsuhi, she was magnificently able to make him accept Hideyoshi as an adopted son-in-law. ","......So, by choosing the time when Kinzo was most dissatisfied with Natsuhi, she was magnificently able to make him accept Hideyoshi as a son-in-law.",……だから、夏妃に対する不満がもっとも高まっているタイミングを見計らい、見事、婿養子を迎えることを認めさせたのだ。,[=JP],"......Поэтому, выбрав время, когда Кинзо был очень недоволен Нацухи, она смогла искусно убедить Кинзо признать Хидэёши своим зятем.","......Assim, ela escolheu o momento no qual Kinzo estava mais insatisfeito com Natsuhi, e espertamente conseguiu fazê‐lo aceitar Hideyoshi como um genro.",[=UP],……所以，她看準了金藏對夏妃的不滿高漲的時機，漂亮地讓他接受了入贅女婿這件事。,……所以，她看准了金藏对夏妃的不满高涨的时机，漂亮地让他接受了入赘女婿这件事。,[=ST],"Pertanto, scelse il momento in cui era al massimo della sua delusione nei confronti di Natsuhi, e riusciì abilmente a convincerlo ad accettarlo come suo genero adottato nella famiglia...","......Böylece, Kinzo'nun Natsuhi'den en memnun olmadığı zamanı seçti, ve Hideyoshi'yi damadı olarak kabul ettirmeyi ustalıkla başardı."
,"......Looking at Hideyoshi, who had achieved success after starting from nothing, Kinzo might have seen a little bit of himself.","...Looking at Hideyoshi, who had achieved success after starting from nothing, Kinzo might have seen a little bit of himself. ",[=UP],……裸一貫から立身した秀吉に、金蔵はどこか自分と重なるものを見たのかもしれない。,[=JP],"......Взглянув на Хидэёши, добившегося успеха с нуля, Кинзо, возможно, увидел в нём частичку себя.","......Olhando para Hideyoshi, que tinha alcançado o sucesso depois de começar do nada, Kinzo pode ter visto um pouco de si mesmo.",[=UP],……金藏或許是在白手起家的秀吉身上，看到了某些和自己重合的影子吧。,……金藏或许是在白手起家的秀吉身上，看到了某些和自己重合的影子吧。,[=ST],"Forse Kinzo aveva visto in Hideyoshi, che aveva raggiunto il successo partendo da niente, un po' di sé stesso.","......Sıfırdan başlayıp başarıya ulaşan Hideyoshi'ye bakan Kinzo, kendisinden bir parça görmüş olmalı."
,"He quickly grew to like Hideyoshi, and permitted him to transfer into the Ushiromiya register...",He quickly grew to like Hideyoshi and approved his transfer into the Ushiromiya register... ," He quickly grew to like Hideyoshi, and permitted him to transfer into the Ushiromiya register...",すぐに秀吉を気に入り、入籍を認めてくれた…。,[=JP],Он быстро воспылал симпатией к Хидэёши и позволил ему вступить в семью Уширомия...,Ele rapidamente começou a gostar de Hideyoshi e permitiu sua transferência para o registro dos Ushiromiya...,[=UP],很快就對秀吉感到滿意，認可了他的入籍…。,很快就对秀吉感到满意，认可了他的入籍…。,[=ST],"Hideyoshi gli piacque subito, e permise di inserirlo nel registro degli Ushiromiya...",Kısa sürede Hideyoshi'yi sevdi ve Ushiromiya nüfusuna geçmesine izin verdi...
,George would eventually become the successor to the Ushiromiya family.{n}They had raised him strictly with that purpose in mind.,George would eventually become the Successor to the Ushiromiya family. They had raised him strictly with that purpose in mind. , George would eventually become successor to the Ushiromiya family. They had raised him strictly with that purpose in mind.,譲治をやがては右代宮家の跡継ぎにする。その一念で厳しく育ててきた。,譲治をやがては右代宮家の跡継ぎにする。{n}その一念で厳しく育ててきた。,Рано или поздно Джордж мог бы стать правопреемником семьи Уширомия.{n}Он воспитывался в строгости ради этой цели.,"George eventualmente se tornaria o sucessor da família Ushiromiya.{n}Eles tinham educado‐o estritamente, com esse propósito em mente.",[=UP],總有一天，要讓讓治成為右代宮家的繼承者。{n}這股念頭使她嚴厲培養著讓治。,总有一天，要让让治成为右代宫家的继承者。{n}这股念头使她严厉培养着让治。,[=ST],"Alla fine, George sarebbe diventato l'erede della famiglia Ushiromiya.{n}Per tale scopo venne cresciuto severamente.",George sonunda Ushiromiya ailesinin halefi olacaktı.{n}Onu kesinlikle bu amaçla yetiştirmişlerdi.
,"George had been worth their while, and had grown into a fabulous young man who wouldn't disappoint no matter where he went.","He had been worth their while and had grown into a fabulous young man, who wouldn't disappoint no matter where he went. "," George had been worth their while, and had grown into a fabulous young man who wouldn't disappoint no matter where he went.",甲斐あり、譲治はどこに出しても恥ずかしくない素晴らしい青年に成長してくれた。,[=JP],"Джордж стоил их стараний и вырос замечательным молодым человеком, который преуспевал во всём, за что брался.","George fez o tempo deles valer a pena, e cresceu até se transformar em um jovem fabuloso que não iria desapontá‐los, não importa onde ele estivesse.",[=UP],這心血沒有白費，讓治現在已經成長為了不輸任何人的傑出青年。,这心血没有白费，让治现在已经成长为了不输任何人的杰出青年。,[=ST],"George aveva ripagato i loro sforzi, ed era diventato un favoloso giovanotto, che non li avrebbe mai delusi...",George harcadıkları zamana değmiş ve nereye giderse gitsin hayal kırıklığına uğratmayacak muhteşem bir genç adam olmuştu.
,...That was why she couldn't stand that he was in love with a servant like Shannon.,...That was why he had not been permitted to fall in love with a servant like Shannon. ,...That was why he had not been permitted to fall in love with a servant like Shannon.,…だから、使用人の紗音如きに恋心を寄せているのが許せなかった。,[=JP],"...Потому Ева не могла смириться с тем, что он влюбился в прислугу вроде Шаннон.",...Era por isso que ela não podia suportar que ele estivesse apaixonado por uma serviçal como a Shannon.,[=UP],…所以，繪羽不允許他對身為區區傭人的紗音懷有戀慕之情。,…所以，绘羽不允许他对身为区区佣人的纱音怀有恋慕之情。,[=ST],Era per questo che non poteva innamorarsi di una domestica come Shannon...,...Bu yüzden onun Shannon gibi bir hizmetkâra aşık olmasına katlanamıyordu.
,"......So when she had learned that Shannon had died and the engagement had been invalidated, ......while part of her had been shocked at the gruesome crime, another part of her had been relieved that her precious George wouldn't be stolen by some servant girl...","...So when she'd learned that Shannon was dead and the engagement was now invalid, ...though part of her had still been shocked by the gruesome crime, part of her had also been relieved that her dear George wouldn't be stolen by some servant girl... ","......So when she had learned that Shannon was dead and the engagement was invalid, ......while part of her had been shocked at the gruesome crime, part of her had been relieved that her cute George wouldn't be stolen by some servant girl...",……だから、紗音が死んで婚約が無効になったとわかった時、……凄惨な事件に衝撃を受ける自分と同時に、可愛い譲治を使用人女如きに奪われなくてよかったと安堵する自分が同時にいた…。,[=JP],"......Поэтому, когда она узнала о смерти Шаннон и отмене помолвки......... в то время как одна её часть была шокирована ужасным преступлением, другая испытывала облегчение, что её дорогой Джордж не будет охмурён какой‐то служанкой...","......Por isso, quando ela soube que Shannon havia morrido e o noivado havia sido invalidado, ......enquanto parte dela estava chocada com o crime horrendo, outra parte dela estava aliviada por seu precioso George não ter sido roubado por uma serviçal...",[=UP],……所以，在紗音死掉的時候，……她雖然因淒慘的事件受到刺激，但同時也意識到婚約因此失效，為寶貝讓治不會被區區女傭奪走而放下了心…。,……所以，在纱音死掉的时候，……她虽然因凄惨的事件受到刺激，但同时也意识到婚约因此失效，为宝贝让治不会被区区女佣夺走而放下了心…。,[=ST],"Così, quando venne a sapere che Shannon era morta, e che il loro fidanzamento non era più valido... anche se rimase ugualmente sconvolta da quell'orribile crimine... era anche sollevata dal fatto che il suo dolce George non le sarebbe stato rubato da una domestica qualunque...","......Shannon'un öldüğünü ve nişanın geçersiz olduğunu öğrendiğinde, ......bir yanı bu korkunç cinayet karşısında şoke olurken, bir yanı da değerli George'unun bir hizmetkâr kız tarafından çalınmayacağı için rahatlamıştı..."
Ushiromiya Eva,""".................. .........I.........always did hate Krauss nii‐san. He was so full of himself, always swaggering around. So proud that he would one day become the head.""","""......... ......I... ...have hated Krauss nii-san since long ago. He was so full of himself, always swaggering around. So proud that he would one day become the Head. ","""........................I, ............have hated Krauss nii-san since long ago. He was so full of himself, always swaggering around. So proud that he would one day become the head.",「………………。………私、………蔵臼兄さんのことが、昔から嫌いだったわ。偉そうで、威張ってて。自分がやがては当主になるのだと自慢してて。,「………………。………私、………蔵臼兄さんのことが、昔から嫌いだったわ。偉そうで、威張ってて。自分がやがては当主になるのだと自慢してて」,""".................. .........Я......... всегда ненавидела Краусса нии‐сана. Он всегда был так самодоволен, всё время расхаживал такой важный. Так гордился, что однажды станет главой семьи.""",""".................. .........Eu.........sempre odiei o Krauss nii‐san. Ele era tão cheio de si mesmo, sempre com aquela postura arrogante. Tão orgulhoso de que um dia ele se tornaria o chefe.""",[=UP],「………………。………我，………從小就討厭藏臼哥。總是自以為了不起，擺臭架子。為自己總有一天會成為當主而自鳴得意。」,「………………。………我，………从小就讨厌藏臼哥。总是自以为了不起，摆臭架子。为自己总有一天会成为当主而自鸣得意。」,[=ST],"""...Io... Odiavo da molto tempo il fratellone Klaus. Così pieno di sé, sempre pronto a fare lo spaccone... Così orgoglioso del fatto che un giorno sarebbe diventato il capofamiglia...""",""".................. .........Ben.........Krauss nii-san'dan her zaman nefret etmişimdir. Kendini çok beğenirdi, sürekli kasıla kasıla dolaşırdı. Bir gün reis olacağı için çok gururluydu."""
Ushiromiya Eva,"""......So I wanted to get back at him. ...Those were just my emotions as a child, of course...? But in the end, those emotions......took over my entire life. And if only that had been all! ......Because of those emotions, I got you and George involved, and I used you.""","...So I wanted to get back at him. ...Was that just a childish emotion...? But in the end, that emotion guided my entire life. If that had been all, then it would have been fine! ...But because of that emotion, I got you and George involved. I used you."" "," ......So I wanted to get back at him. ...Was that just a childish emotion...? But in the end, that emotion guided my entire life. If that had been all, then it would have been fine! ......But because of that emotion, I got you and George involved. I used you.""",……だから、それに一矢報いてやりたかった。…でも、それは子どもの頃の感情なのよ…？　でも、その感情は、……結局、自分の人生のほとんどを支配した。それだけならまだいい！　……その感情は、あなたや譲治まで巻き込んで、振り回してしまった。」,「……だから、それに一矢報いてやりたかった。…でも、それは子どもの頃の感情なのよ…？　でも、その感情は、……結局、自分の人生のほとんどを支配した。それだけならまだいい！　……その感情は、あなたや譲治まで巻き込んで、振り回してしまった」,"""......Поэтому я хотела проучить его. ...Это ведь были лишь детские обиды, не так ли?.. Но в конечном итоге эти обиды...... определили всю мою жизнь. И если бы только мою! ......Из‐за этих обид я втянула во всё и тебя с Джорджем и использовала вас.""","""......Por isso, eu queria dar o troco nele. ...Aquelas eram apenas as minhas emoções de criança, não é mesmo...? Mas, no fim, essas emoções......tomaram toda a minha vida. E se apenas isso fosse tudo! ......Por causa dessas emoções, eu deixei você e o George envolvidos, e eu usei você.""",[=UP],「……所以，我想報這一箭之仇。…不過，這只是小時候的想法而已哦…？但是這想法，……到頭來幾乎支配了我整個人生。如果只是這樣還好！……但這想法，把你和讓治都卷了進來，盡是折騰了你們。」,「……所以，我想报这一箭之仇。…不过，这只是小时候的想法而已哦…？但是这想法，……到头来几乎支配了我整个人生。如果只是这样还好！……但这想法，把你和让治都卷了进来，尽是折腾了你们。」,[=ST],"""Perciò, ho voluto reagire... Da bambina provavo questo, capisci...? Ma alla fine... quelle emozioni hanno controllato quasi tutta la mia vita. Se fosse finita lì, mi sarebbe andato bene...! Ma per via di quelle emozioni, ho coinvolto anche te e George, e vi ho manipolati.""","""......Bu yüzden ondan intikam almak istedim. ...Ama bunlar sadece çocukken hissettiğim duygular değiller miydi...? Ama işin sonunda, bu duygular......tüm hayatımı ele geçirdi. Ve keşke hepsi bu kadar olsaydı! ......Bu duygular yüzünden seni ve George'u da bu işe bulaştırdım ve seni kullandım."""
Ushiromiya Hideyoshi,"""............Eva, don't blame yourself so much.""","""......Eva, don't blame yourself for that."" ","""............Eva, don't blame yourself for that.""",「…………絵羽、そない自分を責めるな。」,「…………絵羽、そない自分を責めるな」,"""............Ева, не вини себя так.""","""............Eva, não se culpe tanto.""",[=UP],「…………繪羽，別這樣責備自己吶。」,「…………绘羽，别这样责备自己呐。」,[=ST],"""...Eva, non affligerti in questo modo.""","""............Eva, kendini bu kadar suçlama."""
,Hideyoshi sat up and put his arm around Eva.{n}......She could feel a warm understanding from him.,Hideyoshi got up and held Eva's shoulder. ...She could feel a warm understanding from him. ,Hideyoshi got up and held Eva's shoulder. ......She could feel a warm understanding from him.,秀吉は起き上がり、絵羽の肩を抱く。……温かい包容力が伝わる。,秀吉は起き上がり、絵羽の肩を抱く。{n}……温かい包容力が伝わる。,Хидэёши поднялся и приобнял Еву.{n}......Она ощутила исходящее от него понимание.,Hideyoshi sentou e colocou seu braço em volta de Eva.{n}......Ela podia sentir uma compreensão calorosa dele.,[=UP],秀吉坐起身來，抱住繪羽的肩膀。{n}……這份包容帶來的溫暖傳到了繪羽心裡。,秀吉坐起身来，抱住绘羽的肩膀。{n}……这份包容带来的温暖传到了绘羽心里。,[=ST],"Hideyoshi si alzò, e cinse le spalle di Eva... Le trasmetteva un affettuoso senso di comprensione.",Hideyoshi doğrulup kolunu Eva'ya doladı.{n}......Ondan gelen sıcak bir anlayışı hissedebiliyordu.
Ushiromiya Hideyoshi,"""...Well, I reached the halfway point in my life long ago. ...But you know, I have never once regretted how I've lived my life. Not once.""","""...Well, I reached the halfway point in my life long ago. ...But you know, I have absolutely no regrets about how I've lived my life. Not one."" ","""...Well, I reached the halfway point in my life long ago. ...But you know, I have absolutely no regrets about how I've lived my life. Not one.",「…わしはな、自分の人生はもうとっくに折り返しに入っとる。…でもな、今日までの生活を後悔したことは一度もないで。一度もや。,「…わしはな、自分の人生はもうとっくに折り返しに入っとる。…でもな、今日までの生活を後悔したことは一度もないで。一度もや」,"""...Знаешь, мой расцвет сил давно прошёл. ...Но я никогда не жалел о том, что делал. Ни разу.""","""...Bem, eu alcancei o ponto de equilíbrio em minha vida há muito tempo. ...Mas, sabe, eu nunca lamentei sequer uma vez em como eu vivi a minha vida. Nem uma vez.""",[=UP],「…俺吶，早就已經到了人生由盛轉衰的階段。…但是吶，俺一次都沒有後悔過至今為止的生活。一次都沒有吶。」,「…俺呐，早就已经到了人生由盛转衰的阶段。…但是呐，俺一次都没有后悔过至今为止的生活。一次都没有呐。」,[=ST],"""...La mia vita ha raggiunto una svolta molto tempo fa... Ma finora, non ho mai avuto rimpianti per come ho vissuto. Neanche uno...""","""...Hayatımın yarısına uzun zaman önce ulaştım. ...Ama biliyor musun, hayatımı nasıl yaşadığımdan bir kez bile pişman olmadım. Bir kez bile."""
Ushiromiya Hideyoshi,""".........I think that since I've been with you, Eva, I've been able to relish an enjoyable life that other men never will. ......After I lost my relatives in the war, you taught me once more what the warmth of family is. So I'm grateful for the Ushiromiya family, and think of it as my only family.""","""......I think that since I've been with you, Eva, I've been able to relish an enjoyable life that other men never will. ...After I lost my relatives in the war, you reminded me what the warmth of family is. So I'm grateful to the Ushiromiya family and think of it as my only one."" ",".........I think that since I've been with you, Eva, I've been able to relish an enjoyable life that other men never will. ......After I lost my relatives in the war, you taught me once more what the warmth of family is. So I'm grateful the Ushiromiya family and think of it as my only family.",………絵羽と一緒で、他の男どもじゃ味わえん楽しい人生になったと思っとる。……戦争で身寄りを失ったわしに、もう一度家族の温もりを教えてくれた。だから右代宮の家には感謝しとるし、わしの唯一の家だと思っとる。,「………絵羽と一緒で、他の男どもじゃ味わえん楽しい人生になったと思っとる。……戦争で身寄りを失ったわしに、もう一度家族の温もりを教えてくれた。だから右代宮の家には感謝しとるし、わしの唯一の家だと思っとる」,""".........С тех пор как я с тобой, Ева, я смог насладиться счастливой жизнью, которая не знакома другим мужчинам. ......После того как я потерял родственников на войне, ты вновь показала мне, что такое семья. Поэтому я благодарен семье Уширомия и считаю её своей единственной семьёй.""",""".........Eu acho que desde que estive com você, eu tenho sido capaz de saborear uma vida agradável, que outros homens nunca poderão ter. ......Depois que eu perdi meus parentes na guerra, você me ensinou mais uma vez o que é o calor de uma família. Então eu sou grato à família Ushiromiya, e penso nela como minha única família.""",[=UP],「………俺覺得和繪羽一起，才獲得了別的男人根本體驗不到的快樂人生。……俺因為戰爭失去親人，是你再一次教給我什麼是家人的溫暖。所以俺感謝右代宮家，也把這兒當成俺唯一的家。」,「………俺觉得和绘羽一起，才获得了别的男人根本体验不到的快乐人生。……俺因为战争失去亲人，是你再一次教给我什么是家人的温暖。所以俺感谢右代宫家，也把这儿当成俺唯一的家。」,[=ST],"""Eva, stando insieme a te, penso di aver passato una vita felice, che nessun altro uomo potrà provare... Dopo aver perso i miei parenti in guerra, tu mi hai fatto riscoprire il calore di una famiglia. Perciò, sono grato alla famiglia Ushiromiya, e la ritengo la mia unica famiglia...""",""".........Eva, seninle birlikte olduğumdan beri, diğer erkeklerin asla yaşayamayacağı kadar zevkli bir hayatın tadını çıkarabildiğimi düşünüyorum. ......Savaşta akrabalarımı kaybettikten sonra bana aile sıcaklığının ne olduğunu bir kez daha hatırlattın. Bu yüzden Ushiromiya ailesine minnettarım ve onu tek ailem olarak görüyorum."""
Ushiromiya Hideyoshi,""".........In this life I've led with you, not a single thing has been wasted. It's really been a fun life up to today.""","""......In this life I've led with you, not a single thing's been wasted. It's really been a fun life up 'til today."" ",".........In this life I've led with you, not a single thing has been wasted. It's really been a fun life up to today.""",………わしとお前が歩んできた人生にな、無駄なことなんか、なーんにもなかった。今日まで、ホンマに楽しい人生やったで。」,「………わしとお前が歩んできた人生にな、無駄なことなんか、なーんにもなかった。今日まで、ホンマに楽しい人生やったで」,""".........В нашей совместной жизни ничего не прошло зря. Вплоть до сегодняшнего дня моя жизнь была прекрасной.""",""".........Nesta vida que eu levei com você, nem uma única coisa foi desperdiçada. Tem sido realmente uma vida muito divertida até hoje.""",[=UP],「………俺和你一同走過的人生，沒有一點點是虛度的。到今天為止，真的是快樂的人生吶。」,「………俺和你一同走过的人生，没有一点点是虚度的。到今天为止，真的是快乐的人生呐。」,[=ST],"""Nella vita che tu e io abbiamo trascorso insieme, nulla è stato vano. Me la sono goduta fino in fondo, dal primo all'ultimo momento.""",""".........Sizinle birlikte yaşadığım bu hayatta hiçbir şey boşa gitmedi. Bugüne kadar gerçekten eğlenceli bir hayat yaşadım."""
Ushiromiya Eva,"""......Thank you, ......honey.""","""...Thank you, ......darling."" ","""......Thank you, ......dear.""",「……ありがとう、……あなた。」,「……ありがとう、……あなた」,"""......Спасибо......... дорогой.""","""......Obrigada, ......querido.""",[=UP],「……謝謝你，……老公。」,「……谢谢你，……老公。」,[=ST],"""...Ti ringrazio... caro.""","""......Teşekkür ederim, ......hayatım."""
,"Eva hung her head, burying her face in Hideyoshi's chest...{n}......Probably, no one in the parlor could even imagine that this side of Eva existed.","Eva hung her head, burying her face in Hideyoshi's chest... ...Probably, no one in the parlor could even imagine that this side of Eva existed. ","Eva hung her head, burying her face in Hideyoshi's chest.........Probably, no one in the parlor could even imagine that this side of Eva existed.",絵羽は俯き、秀吉の胸に顔を埋める…。……客間にいる誰にも、絵羽のこんなもろい姿を想像することはできないだろう。,絵羽は俯き、秀吉の胸に顔を埋める…。{n}……客間にいる誰にも、絵羽のこんなもろい姿を想像することはできないだろう。,"Ева опустила голову, уткнувшись в грудь Хидэёши...{n}......Никому из находившихся в гостиной, возможно, и в голову не приходило, что у Евы была подобная сторона.","Eva inclinou sua cabeça, enterrando seu rosto no peito de Hideyoshi...{n}......Provavelmente, ninguém na sala de visitas poderia mesmo imaginar que este lado de Eva existisse.",[=UP],繪羽低下頭，把臉埋進秀吉的胸口…。{n}……繪羽這副多愁善感小鳥依人的樣子，客廳中的誰都沒法想像到吧。,绘羽低下头，把脸埋进秀吉的胸口…。{n}……绘羽这副多愁善感小鸟依人的样子，客厅中的谁都没法想象到吧。,[=ST],"Eva chinò la testa, coprendosi il volto col petto di Hideyoshi... Probabilmente, all'interno del salotto non c'era nessuno che avrebbe potuto immaginare quella parte sentimentale di Eva.","Eva başını eğdi, yüzünü Hideyoshi'nin göğsüne gömdü...{n}......Muhtemelen salondaki hiç kimse Eva'nın bu yönünün var olduğunu hayal bile edemezdi."
