Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,......... ,..............................,..................,…………………………。,[=JP],[=OG],[=UP],[=JP],[=JP],......
,"Even amidst this, Beato kept looking downwards with those gray eyes, staring into her black tea... ","Even amidst this, Beato kept looking downwards with those gray eyes, staring into her black tea........."," Even amidst this, Beato kept looking downwards with those gray eyes, staring into her black tea.........",そんな中でも、ベアトはずっと灰色の瞳で俯き、紅茶の液面を覗き込んでいるだけだった………。,[=JP],"Даже на фоне этого Беато смотрела вниз теми же серыми глазами, глядя на свой чёрный чай.........","Mesmo em meio a isso tudo, Beato continuou com um cabisbaixo olhar acinzentado, encarando seu chá preto.........",在這場談笑中，貝阿朵一直垂著頭，只是在以灰色的瞳孔盯著紅茶的液面………。,在这场谈笑中，贝阿朵一直垂着头，只是在以灰色的瞳孔盯着红茶的液面………。,"Anche in questa situazione, Beato continuava a guardare in basso con quegli occhi grigi, fissando il suo tè nero..."
,...... ,........................,............,……………………。,[=JP],[=OG],[=UP],[=JP],[=JP],......
,"...Yeah, that's right... ",".........Yeah, that's right......",[=UP],………あぁ、そうだな……。,[=JP],".........Да, верно......",".........Sim, isso mesmo......",………是啊，沒錯……。,………是啊，没错……。,"... Già, è proprio così..."
,{f:5:Virgilia} and Dlanor...have given me so many hints... ,{f:5:Virgilia} and Dlanor.........gave me so many hints back then..., Virgilia and Dlanor.........have given me so many hints...,ワルギリアとドラノールに、………俺はこんなにもヒントをもらっていたんだな…。,[=JP],{f:5:Вергилия} и Дланор......... дали мне столько подсказок...,A {f:5:Virgilia} e a Dlanor.........me deram tantas dicas naquela hora...,從瓦爾基莉亞與德拉諾爾身上，………我得到了這麼多的提示…。,从瓦尔基莉亚与德拉诺尔身上，………我得到了这么多的提示…。,Virgilia e Dlanor... mi hanno dato così tanti indizi...
,"And yet, I barely thought about it at all... ","And yet, I barely thought about them at all..."," And yet, I barely thought about it at all...",なのに、俺はろくろく考えなかった…。,[=JP],А я всё равно даже не задумался...,"E mesmo assim, eu praticamente não pensei sobre elas...",可我卻從沒好好思考一下…。,可我却从没好好思考一下…。,"Eppure, c'ho riflettuto a stento..."
,"By now, it's all too late... ","It's way too late now, but......"," By now, it's all too late......",もう、何もかも遅いけれど……。,[=JP],Но теперь уже слишком поздно......,"Já é tarde demais agora, mas......",雖然，已經什麼都晚了……。,虽然，已经什么都晚了……。,"A questo punto, è troppo tardi per qualsiasi cosa..."
,"...""Let me think"". ",.........{i:Let me think}.,.........'Let me think'.,………“考えよう”。,[=JP],.........'Дайте подумать'.,.........{i:Vamos pensar}.,………但開始“思考吧”。,………但开始“思考吧”。,... ‘Lasciatemi riflettere’.
,"Now that everything is too late already and I've got an endless amount of time on my hands, ...let me think. ","Now that it's too late to change anything and I have an endless amount of time on my hands, .........let me think."," Now that everything is too late already and I have an endless amount of time on my hands, .........let me think.",全てが手遅れになった今だからこそ、無限にある時間の中で、………考えよう。,[=JP],Раз для всего уже слишком поздно и моё время бесконечно......... дайте мне подумать.,"Agora que é tarde demais para mudar qualquer coisa, e eu tenho uma quantidade ilimitada de tempo em minhas mãos, .........vamos pensar.",正因為是到了全都太遲了的現在，所以能在無限的時間中，………思考。,正因为是到了全都太迟了的现在，所以能在无限的时间中，………思考。,Ora che è già troppo tardi per qualsiasi cosa e ho tra le mani una quantità infinita di tempo... lasciatemi riflettere.
,"...One more time, let me think about the red truth {f:5:Virgilia} gave me... and the crutch of the Decalogue that Dlanor lent me... ","......One more time, let me think about the red truth {f:5:Virgilia} gave me...and the crutch called the Decalogue that Dlanor lent me......","......One more time, let me think about the red truth Virgilia gave me... and the crutch of the Decalogue that Dlanor lent me......",ワルギリアが贈ってくれた赤き真実と、ドラノールの貸してくれた十戒を杖に、……もう一度だけ、考えてみよう……。,[=JP],"......Я ещё раз обдумаю красную правду {f:5:Вергилии}... и опору Декалога, которую дала мне Дланор......","......Mais uma vez, vamos pensar sobre a verdade vermelha que a {f:5:Virgilia} me concedeu...e o suporte chamado Decálogo que a Dlanor me emprestou......",以瓦爾基莉亞贈給我的紅色真實，與德拉諾爾借給我的十誡為拐杖，……再來重新，好好地思考一遍……。,以瓦尔基莉亚赠给我的红色真实，与德拉诺尔借给我的十诫为拐杖，……再来重新，好好地思考一遍……。,"... Ancora una volta, lasciatemi riflettere sulla verità rossa datami da Virgilia... e sul supporto del Decalogo che Dlanor mi ha conferito..."
,"With the red truth, ...{f:5:Virgilia} guaranteed that at the very least, Beato left enough room in this tale for me to achieve victory. ","With the red truth, .........{f:5:Virgilia} guaranteed that at the very least, Beato left enough room in this tale for me to achieve victory."," With the red truth, .........Virgilia guaranteed that at the very least, Beato left enough room in this tale for me to achieve victory.",ワルギリアは赤き真実で、………少なくともベアトがこの物語を、俺に勝利できる余地を残していたことを保証した。,[=JP],"Красной правдой......... {f:5:Вергилия} гарантировала, что, по крайней мере, Беато сделала так, чтобы в этой истории я мог добиться победы.","Com a verdade vermelha, .........a {f:5:Virgilia} garantiu que ao menos a Beato deixou espaço neste conto para que eu possa alcançar a vitória.",瓦爾基莉亞以紅色真實保證了，………貝阿朵至少有留下，我於這個故事中的取勝餘地。,瓦尔基莉亚以红色真实保证了，………贝阿朵至少有留下，我于这个故事中的取胜余地。,Con la verità rossa... Virgilia ha garantito che Beato mi abbia almeno lasciato abbastanza spazio in questa vicenda per poter ottenere la vittoria.
,...That red truth guarantee will once again... ...give me the power to start my heart beating... ,......That red truth guarantee......will give me the power to start my heart beating once again...,......That red truth guarantee will once again......give me the power to start my heart beating...,　……その赤き真実の保証が、俺にもう一度、……鼓動する力を与える…。,……その赤き真実の保証が、俺にもう一度、……鼓動する力を与える…。,......Эта гарантия красной правдой ещё раз...... придаст мне силы заставить сердце биться...,......A verdade vermelha que ela me concedeu......me dará forças para fazer meu coração voltar a bater mais uma vez...,……這一紅色真實的保證，再次給予了我，……跳動心臟的力量…。,……这一红色真实的保证，再次给予了我，……跳动心脏的力量…。,... Quella garanzia espressa con la verità rossa mi darà ancora una volta... ... la forza di far battere di nuovo il mio cuore...
,"And...there's the crutch of the Decalogue, which Dlanor lent me. ","And......there's the crutch of the Decalogue, which Dlanor lent me."," And......there's the crutch of the Decalogue, which Dlanor lent me.",そして、……ドラノールが貸してくれた、十戒の杖。,[=JP],"И...... есть опора Декалога, которую дала мне Дланор.","E......tem o suporte do Decálogo, que a Dlanor passou para mim.",然後是，……德拉諾爾借給我的，十誡之杖。,然后是，……德拉诺尔借给我的，十诫之杖。,"E poi... c'è il supporto che è il Decalogo, datomi da Dlanor."
,Dlanor herself warned me in the beginning that the Decalogue isn't so almighty that it can solve all riddles. ,Even she began by warning me that the Decalogue isn't so almighty that it can solve all riddles., Dlanor herself warned me in the beginning that the Decalogue isn't so almighty that it can solve all riddles.,ドラノール自身も、十戒は全ての謎を解明できるほど万能ではないと、最初に断ってはいる。,[=JP],"Она сама предупредила меня ещё в начале, что Декалог не так всемогущ, чтобы разгадать все загадки.",Ela avisou que o Decálogo não é algo onipotente que pode resolver qualquer enigma.,德拉諾爾自己也是一開始就說了，十誡沒有萬能到能解明所有的謎。,德拉诺尔自己也是一开始就说了，十诫没有万能到能解明所有的谜。,Dlanor stessa mi ha avvertito che il Decalogo non è onnipotente e quindi non può risolvere ogni enigma.
,"However, she said something about how it could be used as a method to solve... ...no, to take on riddles. ","But even so, she kind of described it as a method to solve......no, to take on riddles."," However, she had said something about how it could be used as a method to solve......no, to take on riddles.",　しかし、謎の解き方、……いや、挑み方のひとつの糸口になる…みたいな感じで言ってた。,しかし、謎の解き方、……いや、挑み方のひとつの糸口になる…みたいな感じで言ってた。,"Но она сказала, что его можно использовать как метод решения...... нет, чтобы взяться за загадку.","Mas, apesar disso, ela gentilmente descreveu o método para resolver......não, para encarar os enigmas.",不過，她還說了，……十誡會成為如何解謎，不，如何去挑戰的，…一個頭緒。,不过，她还说了，……十诫会成为如何解谜，不，如何去挑战的，…一个头绪。,"Tuttavia, ha menzionato come lo si possa usare come metodo per risolvere... no, per affrontare gli enigmi."
,...Let me try it. ,......Let me try it.,[=UP],……試そう。,[=JP],......Тогда я попробую.,......Vamos tentar.,……來試試吧。,……来试试吧。,... Lasciatemi provare.
,"Though there's no guarantee that this tale is mystery or fantasy, ...let me believe that I'll definitely be able to solve it, ...that it is a solvable tale, a mystery... and let me take it on one last time... ","Even though there's no guarantee whether this tale is mystery or fantasy, ......let me believe that I'll definitely be able to solve it, ......that it is a solvable tale, ......a mystery, ......and let me make one last attempt......"," Even though there's no guarantee that this tale is mystery or fantasy, ......let me believe that I'll definitely be able to solve it, ......that it is a solvable tale, a mystery...... and let me take it on one last time......",この、ミステリーかファンタジーかも保証されない物語を、……それでもきっと必ず解けると信じて、……解ける物語、……ミステリーだと信じて、……もう一度挑んでみよう……。,[=JP],"Пускай нет гарантии, что эта история детектив или фантастика...... я поверю, что обязательно смогу разгадать её...... что это разрешимая история, разрешимый детектив...... И в последний раз подумаю над ней......","Mesmo sem haver qualquer garantia de que este conto é um mistério ou uma fantasia, ......vamos acreditar que eu definitivamente serei capaz de resolvê‐lo, ......acreditar que este conto é solucionável, ......um mistério, ......e vamos fazer uma última tentativa......",去相信，這個連是推理劇還是幻想劇都未給出保證的故事，……一定必定能夠解開，……去相信它是解得開的故事，……去相信它是推理劇，……再進行一次挑戰……。,去相信，这个连是推理剧还是幻想剧都未给出保证的故事，……一定必定能够解开，……去相信它是解得开的故事，……去相信它是推理剧，……再进行一次挑战……。,"Nonostante non ci siano garanzie che questa storia sia un mystery oppure un fantasy... lasciatemi credere che sarò sicuramente in grado di trovare la soluzione... che si tratta di un racconto risolvibile, un mystery... e lasciatemelo affrontare un'ultima volta..."
,"When I came to, ...I was suddenly in... ...that strange tea room where I'd often argued furiously with Beato from across that table. ","When I came to, ......I was suddenly......in that strange tea room, ......where I had often argued furiously with Beato across a table."," When I came to, ......I was suddenly in......that strange tea room where I had often argued furiously with Beato from across that table.",　気付くと、……俺はいつの間にか、あの、……ベアトと何度も、テーブルを挟んで激論を交し合った、……あの不思議なお茶室にいた。,気付くと、……俺はいつの間にか、あの、……ベアトと何度も、テーブルを挟んで激論を交し合った、……あの不思議なお茶室にいた。,"Придя в себя...... я неожиданно...... оказался в той странной чайной комнате, где часто неистово спорил с Беато по другую сторону стола.","Quando dei por mim, ......de forma repentina......eu estava nesta estranha sala de chá, ......onde uma vez argumentei fervorosamente com a Beato, em lados oposto da mesa.",回過神來時，……我不知從何時起，待在了，……曾多次與貝阿朵隔著張桌子進行激烈辯論的，……那間不可思議的茶室。,回过神来时，……我不知从何时起，待在了，……曾多次与贝阿朵隔着张桌子进行激烈辩论的，……那间不可思议的茶室。,"Quando ripresi conoscenza... mi ritrovai all'improvviso... in quella strana sala da tè... dove spesso avevo discusso furiosamente con Beato sedendo a quel tavolo, di fronte a lei."
,"...Of course, Beato was nowhere to be found. It was just me, ...isolated and alone. ","......Of course, Beato was nowhere to be found.{n}It was just me......isolated and alone.","......Of course, Beato was nowhere to be found. It was just me......isolated and alone.",……もちろん、ベアトの姿はない。俺だけが、ぽつんと、……たったひとり。,……もちろん、ベアトの姿はない。{n}俺だけが、ぽつんと、……たったひとり。,"......Разумеется, её нигде не было.{n}Здесь был только я...... лишь я один.","......É claro, a Beato não se encontra aqui.{n}Apenas eu......sozinho e isolado.",……當然，沒有貝阿朵的身影。{n}只有我一人，……孤零零地待著。,……当然，没有贝阿朵的身影。{n}只有我一人，……孤零零地待着。,"... Naturalmente, Beato non era da nessuna parte. C'ero soltanto io... completamente solo."
,"That's okay. Even so, ...I won't stop thinking. ","That's alright. Even so, ......I won't stop thinking."," That's alright. Even so, ......I won't stop thinking.",いいさ。それでも俺は、……思考することを、止めない。,[=JP],Но ничего. Я всё равно...... не прекращу думать.,"Mas tudo bem. Mesmo assim, ......eu não vou parar de pensar.",沒關係。即便如此，……我也不會停止思考。,没关系。即便如此，……我也不会停止思考。,Va bene così. A dispetto di tutto... non smetterò di pensare.
,Okay then. ,Okay then., Okay then.,さて。,[=JP],Что ж.,Certo.,嗯。,[=CHT],Bene allora.
,...What were Knox's Commandments again...? ,.........What were Knox's Commandments again......?,.........What were Knox's Commandments again......? ,………ノックス十戒ってのは、どんなのだったっけ……？,[=JP],.........Какие там были заповеди Нокса?..,.........Quais eram mesmo os Mandamentos de Knox......?,………話說諾克斯十誡，是怎麼個內容來著……？,………话说诺克斯十诫，是怎么个内容来着……？,"... Vediamo, quali erano i Comandamenti di Knox...?"
,I'm sure Dlanor explained most of them when slamming me with them. ,I'm sure Dlanor explained most of them when slamming me with them.,[=UP],ドラノールが俺をぶちのめしながら、そのほとんどを説明してくれたはずだ。,[=JP],"Уверен, Дланор объяснила большинство из них, когда ударяла меня ими.",Tenho certeza que a Dlanor explicou a maioria deles quando acabou comigo.,在德拉諾爾海扁我時，應該基本上全講解過了。,在德拉诺尔海扁我时，应该基本上全讲解过了。,Sono sicuro che Dlanor ne abbia spiegato la maggior parte mentre li usava per colpirmi.
,"Of course, even I recall them vaguely. ","Of course, even I recall them vaguely."," Of course, even I recall them vaguely.",もちろん俺だって、うろ覚えはしている。,[=JP],"Конечно же, даже я смутно их припоминаю.","É claro, eu lembro deles vagamente.",當然我也有，模模糊糊地記得。,当然我也有，模模糊糊地记得。,"Certo, un po' li ricordo."
,"What was...the first one, again...? ","What was......the first one, again......?"," What was......the first one, again......?",第１条は、……何だったっけ……。,[=JP],Так какой...... там самый первый?..,Qual era......mesmo o primeiro......?,這第 1 條，……是什麼來著……？,这第 1 条，……是什么来着……？,Com'è che andava... il primo...?
Gertrude,"""...Allow me to speak. Knox's 1st. It is forbidden for the culprit to be anyone not mentioned in the early part of the story."" ","""......I beg to inform you of the following. Knox's 1st: It is forbidden for the culprit to be anyone not mentioned in the early part of the story.""","""......Allow me to speak. Knox's 1st. It is forbidden for the culprit to be anyone not mentioned in the early part of the story.""",「……謹んで申し上げる。ノックス第１条。犯人は物語当初の登場人物以外を禁ず。」,「……謹んで申し上げる。ノックス第１条。犯人は物語当初の登場人物以外を禁ず」,"""......Я смиренно прошу слова. 1‐й Нокс. Преступником не может быть тот, о ком не было упомянуто в ранней части истории.""","""......Permita‐me ratificar. Knox 1º: é proibido que o culpado seja qualquer um que não tenha sido mencionado na primeira parte da história.""",「……容稟。諾克斯第 1 條。禁止犯人在故事初始登場人物之外。」,「……容禀。诺克斯第 1 条。禁止犯人在故事初始登场人物之外。」,"""... Consentitemi di parlare. Knox Primo. È proibito che il colpevole sia qualcuno non menzionato nella parte iniziale della storia."""
,When I muttered about what the first one was... ,When I muttered about what the first one was...,[=UP],俺が第１条は何だったと呟いた時。,[=JP],"Когда я пробормотал о том, какой идёт первым...",Quando eu murmurei sobre qual era o primeiro...,正當我嘀咕“第 1 條是什麼”時。,正当我嘀咕“第 1 条是什么”时。,Mentre mormoravo chiedendomi cosa dicesse il primo...
,"...As if answering my question, ...Dlanor's subordinate appeared. ",".........Dlanor's subordinate appeared, ......as if in answer to my question.",".........As if answering my question, ......Dlanor's subordinate appeared.",　………それに応えるように、……ドラノールの部下が、姿を現す。,………それに応えるように、……ドラノールの部下が、姿を現す。,.........Как будто в ответ на мой вопрос...... появилась подчинённая Дланор.,".........As subordinadas da Dlanor surgiram, ......como se estivessem atendendo à minha pergunta.",………宛如前來回答一般，……德拉諾爾的部下，現身了。,………宛如前来回答一般，……德拉诺尔的部下，现身了。,... Come a rispondere alla mia domanda... apparve la sottoposta di Dlanor.
,"Without bothering with an unnecessary ""hello"", she told me nothing more or less than what I wanted to know. ","Without bothering with an unnecessary ""hello"", she told me nothing more or less than what I wanted to know."," Without bothering with an unnecessary 'hello', she told me nothing more or less than what I wanted to know.",余計な挨拶はせず、俺が知りたいことだけを、簡潔に教えてくれた。,[=JP],"Без возни с ненужными приветствиями она сказала мне не больше и не меньше того, что я хотел узнать.","Sem se preocupar com um cumprimento desnecessário, ela me disse, de forma única e direta, aquilo que eu queria saber.",不進行多餘的問好，僅僅是簡潔地告訴我，我想知道的內容。,不进行多余的问好，仅仅是简洁地告诉我，我想知道的内容。,"Senza sprecarsi con un inutile ‘salve’, mi disse più o meno quel che volevo sapere."
Ushiromiya Battler,"""...Yeah, that's it. The 1st. ...The culprit has to be one of the people mentioned in the early part of the story."" ","""......Yeah, that's it. The first commandment. ......The culprit has to be one of the people mentioned in the early part of the story.""","""......Yeah, that's it. The 1st. ......The culprit has to be one of the people mentioned in the early part of the story.""",「……そうだったな。第１条。……犯人は物語の最初から、登場している人物でなければならない。」,「……そうだったな。第１条。……犯人は物語の最初から、登場している人物でなければならない」,"""......Да, точно. Первый. ......Преступником должен быть один из тех, о ком было упомянуто в ранней части истории.""","""......Sim, isso mesmo. O primeiro mandamento. ......O culpado deve ser uma das pessoas mencionadas na primeira parte da história.""",「……是呢。第 1 條。……犯人必須是在故事初始就登場了的人物。」,「……是呢。第 1 条。……犯人必须是在故事初始就登场了的人物。」,"""... Già, è così. Il Primo. ... Il colpevole deve essere una delle persone menzionate nella parte iniziale della storia."""
,"In other words, ...the culprit must have already appeared... as early as the first game...? ",".........Does that mean that by the end of the first game, ......the culprit must have appeared already......?","In other words, .........does that mean the culprit must have appeared already......by the first game......? ",それはつまり、………第１のゲームの時点から、もう犯人は登場済み、……ということじゃないのか……？,[=JP],Значит...... преступник должен был появиться уже...... в первой игре?..,".........Isso significa que ao final do primeiro jogo, ......o culpado já deveria ter aparecido......?",那這是否代表著，………在第 1 局遊戲時，……犯人就已經登場了呢……？,那这是否代表着，………在第 1 局游戏时，……犯人就已经登场了呢……？,Quindi... questo significa che il colpevole deve essere già apparso... durante il primo gioco...?
,"True, that's the most basic of basics in the mystery genre. A classic assumption. ","True, that is the most basic of basics in the mystery genre. A given.",[=UP],確かにそれは、ミステリーの基本も基本。お約束だ。,[=JP],"Да, это основа основ в детективном жанре. Данное.","É verdade, isso é o básico do gênero do mistério. É uma garantia.",的確，這一點是推理劇的基本中的基本。約定俗成。,的确，这一点是推理剧的基本中的基本。约定俗成。,"Vero, è uno dei fondamenti più essenziali del genere giallo. Qualcosa di scontato."
,...A classic assumption...? ,......A given...?,[=UP],……お約束…？,[=JP],......Данное?..,......Uma garantia...?,……約定俗成…？,……约定俗成…？,... Scontato...?
,......Have I really... ...been keeping to that assumption...? ,......Have I really.........kept that as a basic assumption......?,......Have I really.........kept that as a basic assumption......? ,　……本当に俺は、……それを基本にしてたか……？,……本当に俺は、……それを基本にしてたか……？,......Мне действительно......... нужно придерживаться этой предпосылки?..,......Eu realmente.........mantive isso como uma suposição básica......?,……我真的，……有以此為基盤嗎……？,……我真的，……有以此为基盘吗……？,... Ma davvero io... l'ho considerato una nozione di base...?
,"With each new game, the number of people in this tale keeps increasing. ","With each new game, the number of people in this tale keeps increasing.",[=UP],この物語は、ゲームを重ねる度に、どんどんと登場人物が増えていきやがる。,[=JP],С каждой новой игрой число людей в этой истории продолжает расти.,"Com o passar de cada jogo, o número de pessoas neste conto continuou aumentando.",這個故事每盤遊戲，都在一個勁地追加新的登場人物。,这个故事每盘游戏，都在一个劲地追加新的登场人物。,"Con ogni nuovo gioco, il numero di persone in questa storia continua a crescere."
,That violates the closed circle rule. ,That violates the closed circle rule., That violates the closed circle rule.,そんなのは、クローズドサークルのルールに違反する行為だ。,[=JP],Это нарушает правило замкнутого круга.,Isso viola a regra do círculo fechado.,這可是違反暴風雪山莊的規矩的行為。,这可是违反暴风雪山庄的规矩的行为。,Ciò viola la regola del cerchio chiuso.
,"By that point, everything gets screwed up. ","From that moment onwards, everything is screwed up."," By that point, everything gets screwed up.",その時点で、もう滅茶苦茶。,[=JP],Всё уже спуталось.,"Daquele momento em diante, tudo começou a ficar ainda mais absurdo.",光這點就已經夠胡鬧的了。,光这点就已经够胡闹的了。,"A quel punto, diventa tutto un pasticcio."
,"Did I give up on the inside, ...thinking that the true culprit or mastermind must not have shown up yet, and that reasoning was therefore useless...? ","Did I give up on the inside, ......thinking that the true culprit or mastermind must not have shown up yet and that reasoning was therefore useless......?"," Did I give up on the inside, ......thinking that the true culprit or mastermind must not have shown up yet and that reasoning was therefore useless......? ",きっと、真犯人や黒幕は、まだ未登場なのだろうから、推理しても無駄、……なんて諦めが、俺の中になかっただろうか……？,[=JP],"Я сдался где‐то в глубине души...... думая, что истинный преступник или тайный лидер ещё не должен был показаться и что поэтому рассуждать бесполезно?..","Será que eu desisti por dentro, ......pensando que o verdadeiro culpado ou mentor do crime ainda não teria aparecido e que raciocinar era inútil......?",真犯人呀黑幕呀，多半肯定還沒登場，所以即便去推理也是白費勁，……我的心中，會不會是有著這種消極放棄的念頭呢……？,真犯人呀黑幕呀，多半肯定还没登场，所以即便去推理也是白费劲，……我的心中，会不会是有着这种消极放弃的念头呢……？,Mi sono arreso dentro di me... pensando che il vero colpevole o la mente dietro tutto questo non doveva essere ancora apparso e che quindi ragionare fosse inutile...?
,"If I read this tale as a fantasy, ...new characters keep showing up, to the point where even having demon kings or gods or creators appear wouldn't be strange at all. ","If I read this tale as a fantasy, ......new characters keep showing up to the point where even having demon kings or gods or divine creators appear wouldn't be strange at all.","If I read this tale as a fantasy, ......new characters keep showing up to the point where even having demon kings or gods or creators appear wouldn't be strange at all.",この物語をファンタジーだと読み解くなら、……どんどん新キャラが増えて、しまいには、魔王だの神だの創造主だのが登場しても、何の不思議もないし。,[=JP],"Если читать эту историю как фантастику...... среди новых персонажей могут быть даже демоны, короли, боги или творцы, и в этом нет ничего странного.","Se eu ler esse conto como fantasia, ......novos personagens vão continuar aparecendo ao ponto de termos reis demônios, deuses ou divindades criadoras e isso não seria nada estranho.",將這個故事解讀成幻想劇的話，……那不斷地增加新角色，到最後，哪怕有魔王啊神啊造世主啊登場，也沒什麼好奇怪的。,将这个故事解读成幻想剧的话，……那不断地增加新角色，到最后，哪怕有魔王啊神啊造世主啊登场，也没什么好奇怪的。,Se leggo questa storia come fosse un fantasy... nuovi personaggi continuano ad apparire al punto che se comparissero anche re dei demoni o dei o creatori non ci sarebbe nulla di strano.
,"Even if the true mastermind first appears in one of the last Episodes, I'd have to accept it. ","Even if the true mastermind first appeared in one of the last Episodes, I'd just accept it as that kind of story."," Even if the true mastermind first appears in one of the last Episodes, I'd have to accept it.",真の黒幕が、最後近くのエピソードで登場したとしても、そういうものだと納得してしまう。,[=JP],"Даже если бы истинный тайный лидер впервые появился в одном из последних эпизодов, мне бы пришлось смириться с этим.","Mesmo se o verdadeiro mentor tiver aparecido em um dos primeiros Episódios, eu simplesmente aceitei que era esse tipo de história.",縱使真正的黑幕在將近最後的 EP 才登場，也會覺得“幻想劇就是這樣的”，而將此接受。,纵使真正的黑幕在将近最后的 EP 才登场，也会觉得“幻想剧就是这样的”，而将此接受。,"Se anche la persona che ha pianificato tutto apparisse in uno degli ultimi Episodi, dovrei accettarlo per forza."
,"However, ...if I read it as a mystery and stick with that conviction... ","However, ......if I read it as a mystery and stick with that conviction..."," However, ......if I read it as a mystery and stick with that conviction...",しかし、……ミステリーだと読み解き、その信念を貫くなら。,[=JP],Однако...... если считать это детективом и придерживаться этого убеждения...,"Porém, ......se eu ler como um mistério e permanecer convicto...",不過，……如若將之解讀為推理劇，並貫徹這個信念的話。,不过，……如若将之解读为推理剧，并贯彻这个信念的话。,Tuttavia... se la leggo considerandola un mystery e resto fermo su quella convinzione...
,Then there's no need to worry at all about anyone who shows up later. ,...then there's no need to worry at all about anyone who shows up later., Then there's no need to worry at all about anyone who shows up later.,後に追加して登場する人物など、何も気にする必要はない。,[=JP],"Незачем волноваться о тех, кто появился позже.",...então não vou precisar me preocupar com ninguém que aparecer posteriormente.,那就根本沒必要在意後面追加的登場人物。,那就根本没必要在意后面追加的登场人物。,Allora non c'è alcun bisogno che mi preoccupi di chiunque compaia successivamente.
,Because Knox's 1st clearly states that it's impossible for the culprit to be anyone who appears later on in the story. ,"Because Knox's 1st clearly rules them out, stating that it's impossible for the culprit to be anyone who appears later on in the story.", Because Knox's 1st clearly states that it's impossible for the culprit to be anyone who appears later on in the story.,ノックス第１条が、後から登場する人物が犯人であることなどありえないと、はっきり否定しているからだ。,[=JP],"Ведь в первом Ноксе чётко сказано, что преступником не может быть тот, кто появился позднее.","Porque o Knox 1º claramente regula isso, começando do princípio de que é impossível que o culpado seja qualquer um que aparece mais tarde na história.",畢竟，諾克斯第 1 條可是講了“後來登場的人物不可能是犯人”地，給出了明確的否定。,毕竟，诺克斯第 1 条可是讲了“后来登场的人物不可能是犯人”地，给出了明确的否定。,Perché Knox Primo afferma chiaramente che... è impossibile che il colpevole sia chiunque appaia nella storia in un secondo momento.
,"...Of course, there's also what both Dlanor and {f:5:Virgilia} said. ","............Of course, there's also what both Dlanor and {f:5:Virgilia} said.","............Of course, there's also what both Dlanor and Virgilia said.",…………もちろん、ドラノールやワルギリアも言ってる。,[=JP],"............Конечно же, есть и то, что сказали мне {f:5:Вергилия} и Дланор.","............É claro, não posso ignorar o que a Dlanor e a {f:5:Virgilia} disseram.",…………當然，德拉諾爾與瓦爾基莉亞都說過。,…………当然，德拉诺尔与瓦尔基莉亚都说过。,"... Naturalmente, c'è anche quello che sia Dlanor che Virgilia hanno detto."
,"There's no guarantee that this tale follows the rules of the Decalogue, so of course, I can't deny the possibility that the culprit first appeared in the 2nd game or later. ","There's no guarantee that this tale follows the rules of the Decalogue, so of course, I can't deny the possibility that the culprit first appeared in the second game or later."," There's no guarantee that this tale follows the rules of the Decalogue, so of course, I can't deny the possibility that the culprit first appeared in the 2nd game or later.",この物語が、十戒のルールに則ってるとの保証はなく、犯人が第２のゲーム以降から登場している可能性だって、もちろん否定してはいけない。,[=JP],"Нет гарантий, что эта история следует правилам Декалога, поэтому, разумеется, я не могу отрицать возможность, что преступник впервые появился во второй игре или позже.","Não há garantias de que este conto segue as regras do Decálogo, e por isso, é claro, eu não posso negar a possibilidade de que o culpado apareceu pela primeira vez no segundo jogo ou ainda mais tarde.",這個故事，並不保證遵循名為十誡的規則，犯人在第 2 盤遊戲後才登場的可能性，當然也不可否定。,这个故事，并不保证遵循名为十诫的规则，犯人在第 2 盘游戏后才登场的可能性，当然也不可否定。,"Non c'è alcuna garanzia che questo racconto segua le regole del Decalogo, perciò, ovviamente, non posso eliminare la possibilità che il colpevole sia apparso per la prima volta nel secondo gioco o anche dopo."
,"However, ...this is one way of thinking. ","However, ......this is one way of thinking."," However, ......this is one way of thinking.",でも、……これは思考の方法のひとつなんだ。,[=JP],Но...... думать можно только так.,"Porém, ......essa é uma forma de se pensar.",不過，……這也是一種思考方式。,不过，……这也是一种思考方式。,Però... questo è uno dei tanti modi di rifletterci.
,This time... ,This time..., This time...,俺は今回。,[=JP],На этот раз...,Desta vez...,我這次。,我这次。,Questa volta...
,I'll forget about the Devil's Proof completely...and try to borrow the power of the Decalogue in my thinking. ,...I'll forget about the Devil's Proof completely......and try to borrow the power of the Decalogue in my thinking., I'll forget about the Devil's Proof completely......and try to borrow the power of the Decalogue in my thinking.,悪魔の証明などをさっぱり忘れ、……十戒の力を借りて考察してみることにする。,[=JP],Я забуду о доказательстве дьявола... и позаимствую для своего рассуждения силу Декалога.,...eu irei esquecer a Prova Diabólica por completo......e tentar usar o poder do Decálogo na minha forma de pensar.,就完全地忘掉惡魔的證明，……借助十誡之力地進行考察吧。,就完全地忘掉恶魔的证明，……借助十诫之力地进行考察吧。,dimenticherò completamente la Prova del Diavolo... e cercherò di sfruttare il potere del Decalogo nel mio ragionamento.
